period,tail,head,kin_in_org,owner_of,prior_comembership,is_shareholder
2009,512,5276,0,0,0,1
2009,516,3800,0,0,0,1
2009,520,3784,0,0,0,1
2009,525,2919,0,0,0,1
2009,526,3242,1,0,0,0
2009,527,3784,0,0,0,1
2009,530,3937,0,0,1,0
2009,536,3718,0,0,0,1
2009,537,4402,0,0,0,1
2009,538,2916,0,0,1,0
2009,545,4709,0,0,0,1
2009,546,3285,0,0,0,1
2009,548,5477,0,0,1,0
2009,549,4467,0,0,0,1
2009,549,5477,0,0,1,0
2009,550,3751,0,0,0,1
2009,551,4467,0,0,0,1
2009,551,5477,0,0,1,0
2009,553,4192,0,1,0,0
2009,553,4797,0,0,1,1
2009,553,4821,0,1,0,0
2009,555,3253,0,0,0,1
2009,556,5396,0,0,1,0
2009,560,5236,0,1,0,0
2009,560,5251,0,1,0,0
2009,564,5271,0,0,0,1
2009,565,2659,0,0,0,1
2009,565,3235,0,0,1,0
2009,565,4306,0,0,0,1
2009,572,2659,0,0,0,1
2009,572,5074,0,0,1,0
2009,575,2659,0,0,0,1
2009,575,2662,0,0,0,1
2009,575,3013,0,0,0,1
2009,575,4195,0,0,0,1
2009,576,3173,0,0,1,0
2009,576,3417,0,0,0,1
2009,577,4472,0,0,0,1
2009,579,3240,0,0,0,1
2009,582,2642,0,0,1,0
2009,582,5271,0,1,0,0
2009,584,2642,0,0,1,0
2009,584,5271,0,1,0,0
2009,589,3240,0,0,0,1
2009,589,4733,0,0,0,1
2009,590,2642,0,0,1,0
2009,590,2654,0,0,0,1
2009,590,4195,0,0,0,1
2009,590,5271,0,1,0,0
2009,600,4176,0,0,0,1
2009,604,3990,0,0,1,0
2009,610,3947,1,0,0,0
2009,610,4845,1,0,0,0
2009,614,2665,0,0,1,0
2009,614,3947,0,0,1,0
2009,614,4306,0,0,0,1
2009,615,3947,1,0,0,0
2009,615,4845,1,0,0,0
2009,625,5285,0,0,0,1
2009,628,2961,0,0,0,1
2009,629,4235,0,0,1,0
2009,630,2749,0,0,0,1
2009,630,2900,0,0,0,1
2009,630,2955,0,0,0,1
2009,633,2831,0,0,0,1
2009,637,3084,0,1,0,1
2009,637,3140,0,0,1,0
2009,637,3339,0,1,0,0
2009,644,5154,0,0,0,1
2009,645,4304,0,0,0,1
2009,647,4774,0,0,0,1
2009,654,5252,0,0,0,1
2009,655,5082,0,0,0,1
2009,656,2888,0,0,1,0
2009,656,4366,0,0,1,0
2009,661,5180,0,0,0,1
2009,667,3051,0,0,0,1
2009,669,3839,0,0,0,1
2009,670,3522,0,0,1,0
2009,671,3251,0,0,0,1
2009,676,3048,0,0,1,0
2009,676,3312,0,0,1,0
2009,676,3833,0,1,0,0
2009,676,3839,0,0,0,1
2009,686,3106,0,0,0,1
2009,690,3839,0,0,0,1
2009,695,4433,0,0,0,1
2009,697,3522,0,0,1,0
2009,700,4862,0,0,0,1
2009,702,2787,0,0,1,0
2009,708,3048,0,0,1,0
2009,708,3312,0,0,1,0
2009,708,3833,0,1,0,0
2009,708,3839,0,0,0,1
2009,708,4862,0,0,0,1
2009,711,3839,0,0,0,1
2009,715,2787,0,0,1,0
2009,718,4755,0,0,0,1
2009,722,3839,0,0,0,1
2009,723,4194,0,0,0,1
2009,723,4755,0,0,0,1
2009,723,4944,0,0,0,1
2009,727,3049,0,0,0,1
2009,728,3048,0,0,1,0
2009,728,3833,0,1,0,0
2009,728,3839,0,0,0,1
2009,729,4105,0,0,0,1
2009,733,3846,0,1,0,1
2009,738,3527,0,0,0,1
2009,739,4693,0,0,0,1
2009,739,5023,0,0,0,1
2009,740,4693,0,0,0,1
2009,740,5023,0,0,0,1
2009,741,4693,0,0,0,1
2009,741,5023,0,0,0,1
2009,742,4693,0,0,0,1
2009,742,5023,0,0,0,1
2009,743,4693,0,0,0,1
2009,743,5023,0,1,0,1
2009,747,4684,0,0,1,0
2009,754,2916,0,0,1,0
2009,763,2913,0,0,0,1
2009,763,4302,0,0,0,1
2009,772,3177,0,0,1,0
2009,784,5276,0,1,0,0
2009,788,3014,0,0,0,1
2009,789,2732,0,0,0,1
2009,794,5133,0,0,0,1
2009,795,3085,0,0,0,1
2009,798,4964,0,0,0,1
2009,802,3074,0,0,0,1
2009,806,3739,0,1,0,0
2009,808,2732,0,0,0,1
2009,809,5016,0,0,0,1
2009,810,5016,0,0,0,1
2009,812,3185,0,0,0,1
2009,817,3685,0,0,1,1
2009,820,4304,0,0,0,1
2009,826,3990,0,0,1,0
2009,833,2647,0,0,0,1
2009,841,4774,0,0,0,1
2009,844,3426,0,0,0,1
2009,845,4192,0,1,0,0
2009,845,4797,0,0,1,0
2009,845,4821,0,1,0,0
2009,847,3110,0,0,0,1
2009,854,3328,0,1,0,0
2009,855,3159,0,0,1,0
2009,855,3808,0,0,1,0
2009,859,2638,0,0,0,1
2009,865,3554,0,0,0,1
2009,869,3179,0,0,1,0
2009,869,3220,0,0,1,0
2009,869,3531,0,0,1,0
2009,869,3775,0,0,0,1
2009,869,5403,0,0,1,0
2009,869,5409,0,0,1,0
2009,870,3220,0,1,1,0
2009,870,3531,0,0,1,0
2009,870,3625,0,1,0,0
2009,870,3775,0,0,0,1
2009,870,5409,0,0,1,0
2009,872,2855,0,1,0,0
2009,872,3140,0,1,0,0
2009,876,3421,1,0,0,0
2009,876,5301,0,0,0,1
2009,877,3421,0,0,1,0
2009,878,3421,0,0,1,0
2009,886,2828,1,0,0,0
2009,886,3825,0,0,0,1
2009,886,5474,1,0,0,0
2009,886,5480,1,0,0,0
2009,886,5482,1,0,0,0
2009,890,3825,0,0,0,1
2009,893,3467,0,0,0,1
2009,903,2828,1,0,0,0
2009,903,3825,0,0,0,1
2009,903,5482,1,0,0,0
2009,912,5480,1,0,0,0
2009,915,5276,0,0,0,1
2009,922,4869,0,0,0,1
2009,924,5240,0,0,0,1
2009,927,5240,0,0,0,1
2009,930,2828,1,0,0,0
2009,930,5480,1,0,0,0
2009,930,5482,1,0,0,0
2009,934,2888,0,0,1,0
2009,960,3113,1,0,0,0
2009,960,3115,1,0,0,1
2009,960,4929,1,0,0,1
2009,962,2611,0,0,1,0
2009,962,3112,1,0,0,0
2009,962,3115,0,0,0,1
2009,962,4929,0,0,1,1
2009,963,4500,0,0,0,1
2009,963,5179,0,0,0,1
2009,976,2861,0,0,1,0
2009,979,4798,0,0,0,1
2009,984,4043,0,0,0,1
2009,986,3887,0,0,1,0
2009,986,4656,0,0,1,0
2009,986,4830,0,0,1,0
2009,997,3937,0,0,1,0
2009,1000,2980,0,0,0,1
2009,1002,3726,0,1,0,0
2009,1002,3814,0,1,0,0
2009,1002,3857,0,1,0,0
2009,1002,4117,0,1,0,0
2009,1002,4131,0,1,0,0
2009,1002,4528,0,1,0,0
2009,1002,4588,0,1,0,0
2009,1002,4758,0,1,0,0
2009,1002,4826,0,1,0,0
2009,1002,4950,0,1,0,0
2009,1002,5212,0,1,0,0
2009,1004,4197,0,0,0,1
2009,1005,3407,0,0,0,1
2009,1007,4456,0,0,1,0
2009,1008,5251,0,0,0,1
2009,1009,3179,0,0,1,0
2009,1009,3220,0,0,1,0
2009,1009,3531,0,0,1,0
2009,1009,3625,0,1,0,0
2009,1009,5403,0,0,1,0
2009,1009,5409,0,0,1,0
2009,1011,4525,0,0,0,1
2009,1019,4156,0,0,0,1
2009,1023,2855,0,0,0,1
2009,1028,4889,0,0,0,1
2009,1029,4889,0,0,0,1
2009,1041,4288,0,0,1,0
2009,1045,4326,0,0,0,1
2009,1046,3685,0,0,1,1
2009,1052,4497,0,0,0,1
2009,1053,2824,0,1,0,0
2009,1053,3788,0,1,0,0
2009,1058,5058,0,0,0,1
2009,1062,4265,0,0,0,1
2009,1066,4134,0,0,0,1
2009,1066,4998,0,0,0,1
2009,1068,2676,0,0,0,1
2009,1070,2676,0,0,0,1
2009,1077,4268,0,0,1,0
2009,1085,3187,0,0,1,0
2009,1103,3822,0,0,1,0
2009,1103,3940,0,0,1,0
2009,1103,4210,0,0,1,0
2009,1103,5168,0,0,1,0
2009,1109,5074,0,0,1,0
2009,1110,5195,0,0,0,1
2009,1111,4012,0,0,0,1
2009,1120,5284,0,0,0,1
2009,1123,3692,0,0,0,1
2009,1139,3131,0,1,0,0
2009,1139,3266,0,0,1,0
2009,1139,4266,0,1,0,0
2009,1139,4535,0,0,1,0
2009,1139,4577,0,0,1,0
2009,1139,5103,0,1,0,0
2009,1139,5189,0,0,1,0
2009,1139,5425,0,0,1,0
2009,1154,3353,0,0,0,1
2009,1154,3527,0,0,0,1
2009,1154,3666,0,0,0,1
2009,1154,3939,0,1,0,0
2009,1154,4333,0,0,1,0
2009,1154,5481,0,0,1,0
2009,1155,2855,0,0,0,1
2009,1155,3534,0,0,0,1
2009,1155,3939,0,1,0,0
2009,1155,4333,0,0,1,0
2009,1155,5481,0,0,1,0
2009,1159,3939,0,1,0,0
2009,1159,4333,0,0,1,0
2009,1160,4547,0,0,0,1
2009,1161,3939,0,1,0,0
2009,1161,4333,0,0,1,0
2009,1161,5481,0,0,1,0
2009,1171,4024,0,0,1,1
2009,1173,3846,0,0,0,1
2009,1176,3990,0,0,1,0
2009,1188,4761,0,0,0,1
2009,1208,3127,0,0,0,1
2009,1208,3500,0,0,0,1
2009,1208,5104,0,0,0,1
2009,1208,5145,0,0,0,1
2009,1210,2794,0,0,0,1
2009,1210,3978,0,0,0,1
2009,1213,4859,0,0,0,1
2009,1225,3127,0,0,0,1
2009,1225,3500,0,0,0,1
2009,1225,4928,0,0,0,1
2009,1225,5104,0,0,0,1
2009,1225,5145,0,0,0,1
2009,1226,3127,0,0,0,1
2009,1226,3500,0,0,0,1
2009,1226,5104,0,0,0,1
2009,1239,3024,0,0,1,0
2009,1239,3889,0,0,1,0
2009,1239,4195,0,0,1,0
2009,1239,4815,0,0,1,0
2009,1239,5232,0,0,1,0
2009,1239,5444,0,0,1,0
2009,1241,3648,0,0,0,1
2009,1248,4140,0,0,0,1
2009,1250,3773,0,0,0,1
2009,1252,5344,0,0,0,1
2009,1254,2656,0,0,0,1
2009,1254,3159,0,0,1,0
2009,1254,3903,0,0,1,0
2009,1254,4063,0,0,0,1
2009,1254,4161,0,0,1,0
2009,1254,4264,0,0,1,0
2009,1274,4345,0,0,0,1
2009,1282,5108,0,0,0,1
2009,1288,2849,0,0,0,1
2009,1289,3775,0,0,0,1
2009,1289,5357,0,0,0,1
2009,1290,3775,0,1,0,0
2009,1291,3187,0,0,1,0
2009,1295,5192,0,0,0,1
2009,1296,5192,0,0,0,1
2009,1299,4538,0,0,0,1
2009,1302,4112,0,0,0,1
2009,1307,3187,0,0,1,0
2009,1313,5199,0,0,0,1
2009,1320,3016,0,0,1,0
2009,1326,5192,0,0,0,1
2009,1326,5271,0,1,0,0
2009,1334,4890,0,0,0,1
2009,1335,2713,0,0,0,1
2009,1335,5199,0,0,0,1
2009,1336,4434,0,0,0,1
2009,1338,4927,0,0,0,1
2009,1338,5199,0,0,0,1
2009,1346,4911,0,0,0,1
2009,1352,3202,0,0,0,1
2009,1361,4547,0,0,0,1
2009,1367,4234,0,0,0,1
2009,1378,3798,0,0,0,1
2009,1379,3798,0,0,0,1
2009,1380,3798,0,0,0,1
2009,1381,3798,0,0,0,1
2009,1382,3527,0,0,0,1
2009,1383,3006,0,1,0,1
2009,1383,4727,0,0,0,1
2009,1385,4957,0,0,0,1
2009,1386,4957,0,0,0,1
2009,1389,2971,0,0,0,1
2009,1391,3034,0,0,0,1
2009,1395,3812,0,0,0,1
2009,1395,3813,0,0,0,1
2009,1395,4279,0,0,0,1
2009,1395,4486,0,0,0,1
2009,1410,4390,0,0,0,1
2009,1417,4326,0,1,0,0
2009,1423,5467,0,0,1,0
2009,1431,4233,0,0,1,0
2009,1432,3035,0,0,0,1
2009,1434,3021,0,0,1,0
2009,1434,3696,0,0,1,0
2009,1434,4209,0,0,1,0
2009,1434,4250,0,0,1,0
2009,1434,4530,0,0,1,0
2009,1436,5474,1,0,0,0
2009,1438,5474,1,0,0,0
2009,1446,4065,0,0,0,1
2009,1447,4344,0,0,1,0
2009,1448,4344,0,0,1,0
2009,1449,4344,0,0,1,0
2009,1452,2664,0,1,0,0
2009,1452,2682,0,1,0,0
2009,1452,2856,0,0,1,0
2009,1452,2946,0,1,0,0
2009,1452,2968,0,1,0,0
2009,1452,3131,0,1,0,0
2009,1452,3209,0,1,0,0
2009,1452,4539,0,1,0,0
2009,1452,4577,0,1,0,0
2009,1452,5133,0,1,0,0
2009,1458,2885,0,0,0,1
2009,1464,4684,0,0,1,0
2009,1467,5429,0,0,1,0
2009,1468,4323,0,0,1,0
2009,1468,5429,0,0,1,0
2009,1474,2647,0,0,0,1
2009,1474,2954,0,0,0,1
2009,1474,4306,0,0,0,1
2009,1476,2984,0,0,1,0
2009,1476,3283,0,0,1,0
2009,1486,2984,0,0,1,0
2009,1486,3283,0,0,1,0
2009,1487,2855,0,0,0,1
2009,1487,2856,0,0,0,1
2009,1487,2984,0,0,1,0
2009,1487,4908,0,0,0,1
2009,1497,3862,0,0,0,1
2009,1497,5321,0,0,0,1
2009,1499,4181,0,0,1,0
2009,1506,2933,0,0,0,1
2009,1506,4908,0,0,0,1
2009,1509,3862,0,0,0,1
2009,1510,4647,0,0,0,1
2009,1511,2933,0,0,0,1
2009,1512,4908,0,0,0,1
2009,1513,3458,1,0,0,0
2009,1513,4908,0,0,0,1
2009,1514,4172,0,0,0,1
2009,1522,2984,0,0,1,0
2009,1522,3283,0,0,1,0
2009,1528,4752,0,0,0,1
2009,1532,2986,0,0,0,1
2009,1535,5011,0,0,0,1
2009,1542,5396,0,0,1,0
2009,1554,2954,0,0,1,0
2009,1554,4306,0,0,1,0
2009,1580,3536,0,0,0,1
2009,1587,3841,0,0,1,0
2009,1589,3841,0,0,1,0
2009,1600,4463,0,0,0,1
2009,1613,3901,0,0,0,1
2009,1616,4276,0,0,1,0
2009,1617,2982,0,0,0,1
2009,1619,3901,0,0,0,1
2009,1622,3195,0,0,1,0
2009,1623,4276,0,0,1,0
2009,1623,4277,0,0,1,0
2009,1626,3901,0,0,0,1
2009,1632,4143,0,0,0,1
2009,1634,2861,0,0,1,0
2009,1634,3329,0,0,1,0
2009,1636,2664,0,1,0,0
2009,1636,2682,0,1,0,0
2009,1636,2856,0,0,1,0
2009,1636,2946,0,1,0,0
2009,1636,2968,0,1,0,0
2009,1636,3131,0,1,0,0
2009,1636,3209,0,1,0,0
2009,1636,4539,0,1,0,0
2009,1636,4577,0,1,0,0
2009,1636,5133,0,1,0,0
2009,1638,3982,0,0,0,1
2009,1638,4079,0,0,0,1
2009,1640,4079,0,0,0,1
2009,1643,3526,1,0,0,0
2009,1643,3977,0,0,0,1
2009,1643,4079,0,0,0,1
2009,1645,3266,0,0,1,0
2009,1645,4535,0,0,1,0
2009,1645,5189,0,0,1,0
2009,1645,5425,0,0,1,0
2009,1649,2663,0,0,1,0
2009,1649,2665,0,0,1,0
2009,1649,2701,0,0,1,0
2009,1649,3947,0,0,1,0
2009,1649,4609,0,0,1,0
2009,1649,4845,0,0,1,0
2009,1649,5346,0,0,1,0
2009,1652,2927,0,1,0,0
2009,1652,3023,0,1,0,0
2009,1652,3482,0,1,0,0
2009,1652,3782,0,1,0,0
2009,1652,4225,0,1,0,0
2009,1652,4292,0,1,0,0
2009,1652,4600,0,1,0,0
2009,1652,4937,0,1,0,0
2009,1652,5034,0,1,0,0
2009,1666,2981,0,0,1,1
2009,1672,2659,0,0,1,0
2009,1672,2664,0,0,1,0
2009,1672,3235,0,0,1,0
2009,1692,2639,0,0,0,1
2009,1694,2808,0,0,0,1
2009,1694,2820,0,0,0,1
2009,1694,3697,0,0,0,1
2009,1694,4168,0,0,0,1
2009,1694,4170,0,0,1,1
2009,1694,4305,0,0,0,1
2009,1694,5267,0,0,1,0
2009,1696,2808,0,0,0,1
2009,1696,4170,0,0,0,1
2009,1699,2808,0,0,0,1
2009,1699,3339,0,0,0,1
2009,1699,3697,0,0,0,1
2009,1699,4170,0,0,1,1
2009,1699,5267,0,0,1,0
2009,1705,3622,0,0,0,1
2009,1713,3177,0,0,1,0
2009,1719,3822,1,0,0,0
2009,1719,3869,1,0,0,0
2009,1719,3940,1,0,0,0
2009,1719,4205,1,0,0,0
2009,1719,4208,1,0,0,0
2009,1719,4210,1,0,0,0
2009,1719,5168,1,0,0,0
2009,1719,5175,1,0,0,0
2009,1719,5202,1,0,0,0
2009,1721,3900,0,0,0,1
2009,1721,4549,0,1,0,1
2009,1727,4549,0,0,0,1
2009,1732,4403,0,0,1,0
2009,1736,3627,1,0,0,0
2009,1736,3822,1,0,0,0
2009,1736,3869,1,0,0,0
2009,1736,3940,1,0,0,0
2009,1736,4012,0,0,0,1
2009,1736,4205,0,0,1,0
2009,1736,4208,0,0,1,0
2009,1736,4210,1,0,0,0
2009,1736,4746,0,0,0,1
2009,1736,5168,1,0,0,0
2009,1736,5175,0,0,1,0
2009,1736,5202,1,0,0,0
2009,1742,3627,1,0,0,0
2009,1742,3822,1,0,0,0
2009,1742,3940,1,0,0,0
2009,1742,4012,0,0,0,1
2009,1742,4205,1,0,0,0
2009,1742,4208,1,0,0,0
2009,1742,4210,1,0,0,0
2009,1742,4610,0,0,0,1
2009,1742,4746,0,0,0,1
2009,1742,5168,1,0,0,0
2009,1742,5175,1,0,0,0
2009,1744,2855,0,0,0,1
2009,1744,3627,1,0,0,0
2009,1744,3853,0,0,0,1
2009,1744,3869,1,0,0,0
2009,1744,3940,0,0,1,0
2009,1744,4011,0,0,0,1
2009,1744,4012,0,0,0,1
2009,1744,4023,0,0,0,1
2009,1744,4205,1,0,0,0
2009,1744,4208,1,0,0,1
2009,1744,4210,0,0,0,1
2009,1744,4746,0,0,0,1
2009,1744,5168,0,0,0,1
2009,1744,5175,1,0,0,0
2009,1744,5202,1,0,0,0
2009,1745,4403,0,0,1,0
2009,1754,4610,0,0,0,1
2009,1758,4403,0,0,1,0
2009,1764,5292,0,0,0,1
2009,1766,3822,1,0,0,0
2009,1766,3940,1,0,0,0
2009,1766,4210,1,0,0,1
2009,1766,4746,0,0,0,1
2009,1766,5168,1,0,0,1
2009,1767,4765,0,0,0,1
2009,1769,4328,0,0,0,1
2009,1774,5467,0,0,1,0
2009,1776,3211,0,0,0,1
2009,1776,3631,1,0,0,0
2009,1776,4875,1,0,0,0
2009,1788,2913,0,0,0,1
2009,1809,3313,0,0,1,0
2009,1810,3313,0,0,1,0
2009,1814,3685,0,0,1,1
2009,1815,3685,0,0,1,1
2009,1817,5283,0,0,0,1
2009,1821,4880,0,1,0,0
2009,1824,5133,0,0,1,1
2009,1824,5235,0,0,1,0
2009,1827,4039,0,0,0,1
2009,1828,3072,0,0,0,1
2009,1831,4268,0,0,1,0
2009,1845,5396,0,0,1,0
2009,1846,3031,0,0,0,1
2009,1847,4205,0,0,1,0
2009,1847,4208,0,0,1,0
2009,1847,5175,0,0,1,0
2009,1848,5470,0,0,1,0
2009,1855,3426,0,1,0,0
2009,1855,5133,0,1,1,0
2009,1855,5134,0,1,0,0
2009,1855,5235,0,0,1,0
2009,1861,5032,0,0,0,1
2009,1863,3184,0,0,1,0
2009,1866,4084,0,0,0,1
2009,1869,3101,0,0,1,0
2009,1869,3820,0,0,1,0
2009,1869,4328,0,0,0,1
2009,1869,5076,0,0,1,0
2009,1869,5083,0,0,1,0
2009,1869,5090,0,1,0,0
2009,1870,2969,0,0,1,0
2009,1870,2996,0,0,1,0
2009,1870,3101,0,0,1,0
2009,1870,3298,0,0,1,0
2009,1870,3403,0,0,1,0
2009,1870,3820,0,0,1,0
2009,1870,4328,0,0,0,1
2009,1870,4993,0,0,1,0
2009,1870,5076,0,0,1,0
2009,1870,5083,0,0,1,0
2009,1871,2737,0,1,0,0
2009,1871,2996,0,0,1,0
2009,1871,3039,0,0,1,0
2009,1871,3101,0,0,1,0
2009,1871,3820,0,0,1,0
2009,1871,4328,0,0,0,1
2009,1871,4579,0,0,1,0
2009,1871,5076,0,1,1,0
2009,1871,5083,0,0,1,0
2009,1871,5090,0,1,0,0
2009,1877,2855,0,0,0,1
2009,1877,4086,1,0,0,0
2009,1881,2620,0,0,0,1
2009,1884,4801,0,0,0,1
2009,1890,4342,0,0,1,0
2009,1891,3005,0,0,0,1
2009,1891,4342,0,0,1,0
2009,1892,4342,0,0,1,0
2009,1900,4373,0,0,0,1
2009,1901,3173,0,0,1,0
2009,1901,3417,0,0,1,0
2009,1902,5415,0,0,1,0
2009,1904,2750,0,0,0,1
2009,1905,2648,0,1,0,0
2009,1905,2808,0,1,0,0
2009,1905,2925,0,1,0,0
2009,1905,2928,0,1,0,0
2009,1905,3004,0,1,0,0
2009,1905,3023,0,1,0,0
2009,1905,3029,0,1,0,0
2009,1905,3482,0,1,0,0
2009,1905,4225,0,1,0,0
2009,1905,4292,0,1,0,0
2009,1905,4307,0,1,0,0
2009,1905,4467,0,1,0,0
2009,1905,4589,0,1,0,0
2009,1905,4600,0,1,0,0
2009,1905,4843,0,1,0,0
2009,1905,5072,0,1,0,0
2009,1906,4816,0,0,0,1
2009,1907,4236,0,0,0,1
2009,1923,2889,0,0,1,0
2009,1923,3021,0,0,1,0
2009,1923,3696,0,0,1,0
2009,1923,3896,0,0,0,1
2009,1923,4209,0,0,1,0
2009,1923,4250,0,0,1,0
2009,1923,4530,0,0,1,0
2009,1924,3896,0,0,0,1
2009,1925,2889,0,0,1,0
2009,1925,3021,0,0,1,0
2009,1925,3548,0,1,0,0
2009,1925,3896,0,0,0,1
2009,1925,5207,0,1,0,0
2009,1925,5264,0,1,0,0
2009,1928,3622,0,0,0,1
2009,1934,4416,0,0,0,1
2009,1952,4449,0,0,0,1
2009,1955,2768,0,1,0,0
2009,1955,3995,0,1,0,0
2009,1955,5134,0,1,0,0
2009,1956,3677,0,0,1,0
2009,1968,2639,0,0,0,1
2009,1971,3016,0,0,1,0
2009,1972,3474,0,0,0,1
2009,1980,2664,0,1,0,0
2009,1980,2682,0,1,0,0
2009,1980,2856,0,0,1,0
2009,1980,2946,0,1,0,0
2009,1980,2968,0,1,0,0
2009,1980,3131,0,1,0,0
2009,1980,3209,0,1,0,0
2009,1980,4539,0,1,0,0
2009,1980,4577,0,1,0,0
2009,1980,5133,0,1,0,0
2009,1988,3990,0,0,1,0
2009,1989,4205,0,0,1,0
2009,1989,4208,0,0,1,0
2009,1989,5175,0,0,1,0
2009,1993,3311,0,0,0,1
2009,1998,3472,0,0,0,1
2009,2002,5415,0,0,1,0
2009,2005,3215,0,1,0,1
2009,2012,2946,0,0,1,0
2009,2012,3131,0,1,0,0
2009,2012,4577,0,0,1,0
2009,2012,5103,0,1,0,0
2009,2012,5189,0,0,1,0
2009,2013,2782,0,0,0,1
2009,2013,3404,0,0,1,0
2009,2013,4512,0,0,0,1
2009,2013,5053,0,0,0,1
2009,2014,3404,0,0,1,0
2009,2020,5160,0,0,0,1
2009,2026,5285,0,0,0,1
2009,2027,4817,0,0,0,1
2009,2030,4817,0,0,0,1
2009,2040,2981,0,0,1,0
2009,2042,2930,0,1,0,0
2009,2045,4374,0,0,0,1
2009,2048,3714,0,0,0,1
2009,2056,3279,0,0,0,1
2009,2062,3807,0,0,0,1
2009,2063,3016,0,0,1,0
2009,2077,4389,0,0,1,0
2009,2079,4669,0,0,0,1
2009,2086,4389,0,0,1,0
2009,2088,2969,0,0,1,0
2009,2088,2996,0,0,1,0
2009,2088,3298,0,0,1,0
2009,2088,3403,0,0,1,0
2009,2088,3820,0,0,1,0
2009,2088,4993,0,0,1,0
2009,2097,3352,0,0,0,1
2009,2103,4478,0,0,0,1
2009,2107,3352,0,0,0,1
2009,2109,5374,0,0,0,1
2009,2112,4568,0,0,0,1
2009,2114,4354,0,0,0,1
2009,2114,5068,0,0,0,1
2009,2114,5075,0,0,0,1
2009,2115,3177,0,0,1,0
2009,2117,4899,0,0,0,1
2009,2119,3505,0,0,0,1
2009,2124,4784,0,0,0,1
2009,2126,2739,0,0,0,1
2009,2129,4370,0,0,0,1
2009,2134,2723,0,0,0,1
2009,2137,4235,0,0,1,0
2009,2139,2691,0,0,1,0
2009,2139,4820,0,0,1,0
2009,2150,4216,0,0,0,1
2009,2150,5140,0,0,1,0
2009,2159,3300,0,0,0,1
2009,2160,2943,0,0,0,1
2009,2161,4459,0,0,0,1
2009,2164,4717,0,0,0,1
2009,2165,4794,1,0,0,0
2009,2166,4216,0,0,0,1
2009,2167,4216,0,0,0,1
2009,2168,4311,0,0,0,1
2009,2170,3902,0,0,0,1
2009,2171,3382,0,0,0,1
2009,2173,4977,0,0,0,1
2009,2176,4977,0,0,0,1
2009,2178,5140,0,0,1,0
2009,2179,5326,0,0,0,1
2009,2187,5506,0,0,0,1
2009,2193,3278,0,0,0,1
2009,2200,4429,0,0,0,1
2009,2202,2995,1,0,0,0
2009,2202,3042,0,0,0,1
2009,2204,4057,0,0,1,0
2009,2206,4391,0,0,0,1
2009,2212,4528,0,0,1,0
2009,2217,2837,0,1,0,0
2009,2217,3290,0,0,1,0
2009,2217,3631,0,0,1,0
2009,2217,4588,0,1,0,0
2009,2217,4875,0,0,1,0
2009,2220,3890,0,0,1,0
2009,2223,3222,0,0,0,1
2009,2224,2837,0,1,0,0
2009,2224,3211,0,0,0,1
2009,2224,3222,0,0,0,1
2009,2224,3290,0,0,1,0
2009,2224,3631,1,0,1,0
2009,2224,3956,0,0,1,0
2009,2224,4588,0,1,0,0
2009,2225,3211,0,0,0,1
2009,2227,2837,0,1,0,0
2009,2227,3290,0,0,1,0
2009,2227,3631,1,0,1,0
2009,2227,3956,0,0,1,0
2009,2227,4588,0,1,0,0
2009,2227,4875,1,0,1,0
2009,2229,2837,0,1,0,0
2009,2229,3222,0,0,0,1
2009,2229,3290,0,0,1,0
2009,2229,3631,1,0,1,0
2009,2229,3694,0,0,0,1
2009,2229,3956,0,0,1,0
2009,2229,4588,0,1,0,0
2009,2229,4875,0,0,1,0
2009,2232,3726,0,0,0,1
2009,2239,4954,0,0,0,1
2009,2241,4528,0,0,1,0
2009,2241,4588,0,0,0,1
2009,2247,3230,0,1,0,0
2009,2247,4729,0,0,1,0
2009,2247,5158,0,1,0,0
2009,2248,4528,0,0,1,0
2009,2260,3222,0,0,0,1
2009,2262,3290,0,0,1,0
2009,2262,3631,0,0,1,0
2009,2262,3956,0,0,1,0
2009,2264,5311,0,0,0,1
2009,2269,3230,0,1,0,0
2009,2269,4729,0,0,1,0
2009,2269,5158,0,1,0,0
2009,2283,3084,0,1,0,0
2009,2283,3140,0,0,1,0
2009,2283,3339,0,1,0,0
2009,2286,2908,0,1,0,0
2009,2286,3002,0,1,0,0
2009,2286,3728,0,1,0,0
2009,2295,4319,0,0,0,1
2009,2312,4268,0,0,1,0
2009,2318,4501,0,0,0,1
2009,2322,4380,0,0,0,1
2009,2323,4380,0,0,0,1
2009,2329,4638,0,0,0,1
2009,2332,3184,0,0,1,1
2009,2333,3195,0,0,1,0
2009,2337,3456,0,0,1,0
2009,2338,3010,0,0,0,1
2009,2338,4663,0,0,0,1
2009,2340,3184,0,0,0,1
2009,2342,3184,0,0,1,0
2009,2353,2718,0,0,1,0
2009,2353,2903,0,0,1,0
2009,2353,3054,0,0,1,0
2009,2353,3376,0,0,0,1
2009,2353,3431,0,0,1,0
2009,2353,3544,0,0,1,1
2009,2353,3644,0,0,1,0
2009,2353,3849,0,0,1,0
2009,2353,4181,0,0,0,1
2009,2353,4531,0,0,1,0
2009,2353,4904,0,0,1,0
2009,2356,2690,0,0,0,1
2009,2361,4181,0,0,1,1
2009,2368,4170,0,0,1,0
2009,2368,5267,0,0,1,0
2009,2370,2830,0,0,0,1
2009,2376,3302,0,0,0,1
2009,2384,2718,0,0,1,0
2009,2384,2903,0,0,0,1
