edge_id,from_node_id,to_node_id,from_label,to_label,from_type,to_type,edge_label_raw,role_canonical,tie_class,layer,is_former,is_self_loop,source_line,evidence
SEEDE_bf9f6f5218e8bfd8,PERSON_BENSALEM_KHELIFA,PARTYSTR_NIDAA_TOUNES_PARTYS_EXTENDED_COMMITTEE,KHELIFA BEN-SALEM,NIDAA TOUNES PARTYS EXTENDED COMMITTEE,PERSON,PARTY STRUCTURE,MEMBER,member,membership,party,False,False,16501,seed_only
SEEDE_d9b77ef8c6b9dee6,PERSON_FOURATI_LAMIA,PARTYSTR_NIDAA_TOUNES_PARTYS_EXTENDED_COMMITTEE,LAMIA FOURATI,NIDAA TOUNES PARTYS EXTENDED COMMITTEE,PERSON,PARTY STRUCTURE,MEMBER,member,membership,party,False,False,16502,seed_only
SEEDE_f6716edf5fed04ab,PERSON_HARGAM_LAMINE,PARTYSTR_NIDAA_TOUNES_PARTYS_EXTENDED_COMMITTEE,LAMINE HARGAM,NIDAA TOUNES PARTYS EXTENDED COMMITTEE,PERSON,PARTY STRUCTURE,MEMBER,member,membership,party,False,False,16503,seed_only
SEEDE_569b7881a8edb99e,PERSON_MIZOURI_LAROUSI,PARTYSTR_NIDAA_TOUNES_PARTYS_EXTENDED_COMMITTEE,LAROUSSI MIZOURI,NIDAA TOUNES PARTYS EXTENDED COMMITTEE,PERSON,PARTY STRUCTURE,MEMBER,member,membership,party,False,False,16504,seed_only
SEEDE_e57b0bc286621832,PERSON_KADECH_LEILA,PARTYSTR_NIDAA_TOUNES_PARTYS_EXTENDED_COMMITTEE,LEILA KADDECH,NIDAA TOUNES PARTYS EXTENDED COMMITTEE,PERSON,PARTY STRUCTURE,MEMBER,member,membership,party,False,False,16505,seed_only
SEEDE_84f521764dc73e92,PERSON_HAMROUNI_LOTFI,PARTYSTR_NIDAA_TOUNES_PARTYS_EXTENDED_COMMITTEE,LOTFI HAMROUNI,NIDAA TOUNES PARTYS EXTENDED COMMITTEE,PERSON,PARTY STRUCTURE,MEMBER,member,membership,party,False,False,16506,seed_only
SEEDE_e633fae925ffe6b3,PERSON_CHABI_MAHER,PARTYSTR_NIDAA_TOUNES_PARTYS_EXTENDED_COMMITTEE,MAHER CHABBI,NIDAA TOUNES PARTYS EXTENDED COMMITTEE,PERSON,PARTY STRUCTURE,MEMBER,member,membership,party,False,False,16507,seed_only
SEEDE_905753d425ed12c3,PERSON_HAFANI_MAHER,PARTYSTR_NIDAA_TOUNES_PARTYS_EXTENDED_COMMITTEE,MAHER HAFFANI,NIDAA TOUNES PARTYS EXTENDED COMMITTEE,PERSON,PARTY STRUCTURE,MEMBER,member,membership,party,False,False,16508,seed_only
SEEDE_28f30910be4d584a,PERSON_ABDELJAWAD_MEHDI,PARTYSTR_NIDAA_TOUNES_PARTYS_EXTENDED_COMMITTEE,MEHDI ABDELJAWAD,NIDAA TOUNES PARTYS EXTENDED COMMITTEE,PERSON,PARTY STRUCTURE,MEMBER,member,membership,party,False,False,16509,seed_only
SEEDE_b9e2360a11c9b168,PERSON_ZERZERI_MEHDI,PARTYSTR_NIDAA_TOUNES_PARTYS_EXTENDED_COMMITTEE,MEHDI ZERZERI,NIDAA TOUNES PARTYS EXTENDED COMMITTEE,PERSON,PARTY STRUCTURE,MEMBER,member,membership,party,False,False,16510,seed_only
SEEDE_0a812114c2ff6626,PERSON_BENBRAHIM_MERIEM,PARTYSTR_NIDAA_TOUNES_PARTYS_EXTENDED_COMMITTEE,MERIEM BEN-BRAHIM,NIDAA TOUNES PARTYS EXTENDED COMMITTEE,PERSON,PARTY STRUCTURE,MEMBER,member,membership,party,False,False,16511,seed_only
SEEDE_4b459641ebc3884d,PERSON_CHAKROUN_MOHAMED,PARTYSTR_NIDAA_TOUNES_PARTYS_EXTENDED_COMMITTEE,MOHAMED CHAKROUN,NIDAA TOUNES PARTYS EXTENDED COMMITTEE,PERSON,PARTY STRUCTURE,MEMBER,member,membership,party,False,False,16512,seed_only
SEEDE_2c0960c4e2eb2726,PERSON_TRABELSI_MOHAMED,PARTYSTR_NIDAA_TOUNES_PARTYS_EXTENDED_COMMITTEE,MOHAMED TRABELSI,NIDAA TOUNES PARTYS EXTENDED COMMITTEE,PERSON,PARTY STRUCTURE,MEMBER,member,membership,party,False,False,16513,seed_only
SEEDE_2c5aa98e3e59b59c,PERSON_TROUDI_MOHAMED,PARTYSTR_NIDAA_TOUNES_PARTYS_EXTENDED_COMMITTEE,MOHAMED TROUDI,NIDAA TOUNES PARTYS EXTENDED COMMITTEE,PERSON,PARTY STRUCTURE,MEMBER,member,membership,party,False,False,16514,seed_only
SEEDE_af3e94a7fee92f2a,PERSON_BOUBAKER_MOKHTAR,PARTYSTR_NIDAA_TOUNES_PARTYS_EXTENDED_COMMITTEE,MOKHTAR BOUBAKER,NIDAA TOUNES PARTYS EXTENDED COMMITTEE,PERSON,PARTY STRUCTURE,MEMBER,member,membership,party,False,False,16515,seed_only
SEEDE_b7e14b58a520e011,PERSON_BENCHRIFIA_MONCEF,PARTYSTR_NIDAA_TOUNES_PARTYS_EXTENDED_COMMITTEE,MONCEF BEN-CHRIFIA,NIDAA TOUNES PARTYS EXTENDED COMMITTEE,PERSON,PARTY STRUCTURE,MEMBER,member,membership,party,False,False,16516,seed_only
SEEDE_b9f09f587cf2783a,PERSON_FELI_MONCEF,PARTYSTR_NIDAA_TOUNES_PARTYS_EXTENDED_COMMITTEE,MONCEF FELLI,NIDAA TOUNES PARTYS EXTENDED COMMITTEE,PERSON,PARTY STRUCTURE,MEMBER,member,membership,party,False,False,16517,seed_only
SEEDE_751dfa463649bab8,PERSON_SAHBANI_MONCEF,PARTYSTR_NIDAA_TOUNES_PARTYS_EXTENDED_COMMITTEE,MONCEF SAHBANI,NIDAA TOUNES PARTYS EXTENDED COMMITTEE,PERSON,PARTY STRUCTURE,MEMBER,member,membership,party,False,False,16518,seed_only
SEEDE_911d54083e2a1738,PERSON_HAMAMI_MONGI,PARTYSTR_NIDAA_TOUNES_PARTYS_EXTENDED_COMMITTEE,MONGI HAMMAMI,NIDAA TOUNES PARTYS EXTENDED COMMITTEE,PERSON,PARTY STRUCTURE,MEMBER,member,membership,party,False,False,16519,seed_only
SEEDE_a20bb11f7c49c401,PERSON_SRARFI_MOUNIR,PARTYSTR_NIDAA_TOUNES_PARTYS_EXTENDED_COMMITTEE,MOUNIR SRARFI,NIDAA TOUNES PARTYS EXTENDED COMMITTEE,PERSON,PARTY STRUCTURE,MEMBER,member,membership,party,False,False,16520,seed_only
SEEDE_0bee5c62d2d8fded,PARTY_MOUVEMENT_NIDAA_TOUNES,PARTYSTR_NIDAA_TOUNES_PARTYS_EXTENDED_COMMITTEE,MOUVEMENT NIDAA TOUNES,NIDAA TOUNES PARTYS EXTENDED COMMITTEE,PARTY,PARTY STRUCTURE,BRANCH,branch_of,structural,party,False,False,16521,seed_only
SEEDE_ea06e304e9ece4b9,PERSON_MASMOUDI_MUSTAPHA,PARTYSTR_NIDAA_TOUNES_PARTYS_EXTENDED_COMMITTEE,MUSTAPHA MASMOUDI,NIDAA TOUNES PARTYS EXTENDED COMMITTEE,PERSON,PARTY STRUCTURE,MEMBER,member,membership,party,False,False,16522,seed_only
SEEDE_730493f02c9136a9,PERSON_TLILI_MUSTAPHA,PARTYSTR_NIDAA_TOUNES_PARTYS_EXTENDED_COMMITTEE,MUSTAPHA TLILI,NIDAA TOUNES PARTYS EXTENDED COMMITTEE,PERSON,PARTY STRUCTURE,MEMBER,member,membership,party,False,False,16523,seed_only
SEEDE_d495499014cb5d65,PERSON_TOUATI_MUSTAPHA,PARTYSTR_NIDAA_TOUNES_PARTYS_EXTENDED_COMMITTEE,MUSTAPHA TOUATI,NIDAA TOUNES PARTYS EXTENDED COMMITTEE,PERSON,PARTY STRUCTURE,MEMBER,member,membership,party,False,False,16524,seed_only
SEEDE_a2786d29171cc98b,PERSON_SEBAI_NABIL,PARTYSTR_NIDAA_TOUNES_PARTYS_EXTENDED_COMMITTEE,NABIL SEBAI,NIDAA TOUNES PARTYS EXTENDED COMMITTEE,PERSON,PARTY STRUCTURE,MEMBER,member,membership,party,False,False,16525,seed_only
SEEDE_aa8877dd33480875,PERSON_BENAMAR_NIHEL,PARTYSTR_NIDAA_TOUNES_PARTYS_EXTENDED_COMMITTEE,NIHEL BEN-AMMAR,NIDAA TOUNES PARTYS EXTENDED COMMITTEE,PERSON,PARTY STRUCTURE,MEMBER,member,membership,party,False,False,16526,seed_only
SEEDE_553f0d9ad5cc97ed,PERSON_YOUSEF_OLFA,PARTYSTR_NIDAA_TOUNES_PARTYS_EXTENDED_COMMITTEE,OLFA YOUSSEF,NIDAA TOUNES PARTYS EXTENDED COMMITTEE,PERSON,PARTY STRUCTURE,MEMBER,member,membership,party,False,False,16527,seed_only
SEEDE_fdc7c4f46cf22880,PERSON_FAKHFAKH_RACEM,PARTYSTR_NIDAA_TOUNES_PARTYS_EXTENDED_COMMITTEE,RACEM FAKHFAKH,NIDAA TOUNES PARTYS EXTENDED COMMITTEE,PERSON,PARTY STRUCTURE,MEMBER,member,membership,party,False,False,16528,seed_only
SEEDE_04055ed145e619b9,PERSON_BENSLAMA_RAJA,PARTYSTR_NIDAA_TOUNES_PARTYS_EXTENDED_COMMITTEE,RAJA BEN-SLAMA,NIDAA TOUNES PARTYS EXTENDED COMMITTEE,PERSON,PARTY STRUCTURE,MEMBER,member,membership,party,False,False,16529,seed_only
SEEDE_dd346ff7bb8822f3,PERSON_BENDEBA_RAOUF,PARTYSTR_NIDAA_TOUNES_PARTYS_EXTENDED_COMMITTEE,RAOUF BEN-DEBBA,NIDAA TOUNES PARTYS EXTENDED COMMITTEE,PERSON,PARTY STRUCTURE,MEMBER,member,membership,party,False,False,16530,seed_only
SEEDE_6e3cf4c672f8eb59,PERSON_REKIK_RAOUF,PARTYSTR_NIDAA_TOUNES_PARTYS_EXTENDED_COMMITTEE,RAOUF REKIK,NIDAA TOUNES PARTYS EXTENDED COMMITTEE,PERSON,PARTY STRUCTURE,MEMBER,member,membership,party,False,False,16531,seed_only
SEEDE_c61e4dd0d214664a,PERSON_AZAIZ_RIADH,PARTYSTR_NIDAA_TOUNES_PARTYS_EXTENDED_COMMITTEE,RIADH AZAIZ,NIDAA TOUNES PARTYS EXTENDED COMMITTEE,PERSON,PARTY STRUCTURE,MEMBER,member,membership,party,False,False,16532,seed_only
SEEDE_dd92c61eccaebd54,PERSON_JABER_RIADH,PARTYSTR_NIDAA_TOUNES_PARTYS_EXTENDED_COMMITTEE,RIADH JABER,NIDAA TOUNES PARTYS EXTENDED COMMITTEE,PERSON,PARTY STRUCTURE,MEMBER,member,membership,party,False,False,16533,seed_only
SEEDE_33be470cc8ab03a8,PERSON_GBANTNI_SABRINE,PARTYSTR_NIDAA_TOUNES_PARTYS_EXTENDED_COMMITTEE,SABRINE GBANTNI,NIDAA TOUNES PARTYS EXTENDED COMMITTEE,PERSON,PARTY STRUCTURE,MEMBER,member,membership,party,False,False,16534,seed_only
SEEDE_f2d827f73c787d35,PERSON_YOUSEF_SAID,PARTYSTR_NIDAA_TOUNES_PARTYS_EXTENDED_COMMITTEE,SAID YOUSSEF,NIDAA TOUNES PARTYS EXTENDED COMMITTEE,PERSON,PARTY STRUCTURE,MEMBER,member,membership,party,False,False,16535,seed_only
SEEDE_7065cfad55592476,PERSON_AMOR_SALAH_BELHAH,PARTYSTR_NIDAA_TOUNES_PARTYS_EXTENDED_COMMITTEE,SALAH BELHAH AMOR,NIDAA TOUNES PARTYS EXTENDED COMMITTEE,PERSON,PARTY STRUCTURE,MEMBER,member,membership,party,False,False,16536,seed_only
SEEDE_7208a9cbab44c964,PERSON_LADGHAM_SALAH,PARTYSTR_NIDAA_TOUNES_PARTYS_EXTENDED_COMMITTEE,SALAH LADGHAM,NIDAA TOUNES PARTYS EXTENDED COMMITTEE,PERSON,PARTY STRUCTURE,MEMBER,member,membership,party,False,False,16537,seed_only
SEEDE_542227e7bf2abde5,PERSON_MILADI_SALEM,PARTYSTR_NIDAA_TOUNES_PARTYS_EXTENDED_COMMITTEE,SALEM MILADI,NIDAA TOUNES PARTYS EXTENDED COMMITTEE,PERSON,PARTY STRUCTURE,MEMBER,member,membership,party,False,False,16538,seed_only
SEEDE_d03d5737105b34f4,PERSON_BENAZEDINE_SALOUA,PARTYSTR_NIDAA_TOUNES_PARTYS_EXTENDED_COMMITTEE,SALOUA BEN-AZZEDDINE,NIDAA TOUNES PARTYS EXTENDED COMMITTEE,PERSON,PARTY STRUCTURE,MEMBER,member,membership,party,False,False,16539,seed_only
SEEDE_798c9ea2f7c82218,PERSON_SMAOUI_SALWA,PARTYSTR_NIDAA_TOUNES_PARTYS_EXTENDED_COMMITTEE,SALWA SMAOUI,NIDAA TOUNES PARTYS EXTENDED COMMITTEE,PERSON,PARTY STRUCTURE,MEMBER,member,membership,party,False,False,16540,seed_only
SEEDE_644cfdcf6d5d2587,PERSON_MAHBOULI_SAMI,PARTYSTR_NIDAA_TOUNES_PARTYS_EXTENDED_COMMITTEE,SAMI MAHBOULI,NIDAA TOUNES PARTYS EXTENDED COMMITTEE,PERSON,PARTY STRUCTURE,MEMBER,member,membership,party,False,False,16541,seed_only
SEEDE_d269f655a83bbc3c,PERSON_GUENIMA_SANA,PARTYSTR_NIDAA_TOUNES_PARTYS_EXTENDED_COMMITTEE,SANA GUENIMA,NIDAA TOUNES PARTYS EXTENDED COMMITTEE,PERSON,PARTY STRUCTURE,MEMBER,member,membership,party,False,False,16542,seed_only
SEEDE_dcd8ec8c29d6f775,PERSON_MARZOUK_SERHANE,PARTYSTR_NIDAA_TOUNES_PARTYS_EXTENDED_COMMITTEE,SERHANE MARZOUK,NIDAA TOUNES PARTYS EXTENDED COMMITTEE,PERSON,PARTY STRUCTURE,MEMBER,member,membership,party,False,False,16543,seed_only
SEEDE_55f012ccca6dd84d,PERSON_FERCHIOU_SLAHEDINE,PARTYSTR_NIDAA_TOUNES_PARTYS_EXTENDED_COMMITTEE,SLAHEDDINE FERCHIOU,NIDAA TOUNES PARTYS EXTENDED COMMITTEE,PERSON,PARTY STRUCTURE,MEMBER,member,membership,party,False,False,16544,seed_only
SEEDE_c111eb81e38944db,PERSON_SAIDI_SLAHEDINE,PARTYSTR_NIDAA_TOUNES_PARTYS_EXTENDED_COMMITTEE,SLAHEDDINE SAIDI,NIDAA TOUNES PARTYS EXTENDED COMMITTEE,PERSON,PARTY STRUCTURE,MEMBER,member,membership,party,False,False,16545,seed_only
SEEDE_1149d5ae95ad9d66,PERSON_TOUBEL_SOFIEN,PARTYSTR_NIDAA_TOUNES_PARTYS_EXTENDED_COMMITTEE,SOFIEN TOUBEL,NIDAA TOUNES PARTYS EXTENDED COMMITTEE,PERSON,PARTY STRUCTURE,MEMBER,member,membership,party,False,False,16546,seed_only
SEEDE_453adca778c637d3,PERSON_DIMASI_SOUNDES,PARTYSTR_NIDAA_TOUNES_PARTYS_EXTENDED_COMMITTEE,SOUNDES DIMASSI,NIDAA TOUNES PARTYS EXTENDED COMMITTEE,PERSON,PARTY STRUCTURE,MEMBER,member,membership,party,False,False,16547,seed_only
SEEDE_7947475d5166ff50,PERSON_BOUACHBA_TAOUFIK,PARTYSTR_NIDAA_TOUNES_PARTYS_EXTENDED_COMMITTEE,TAOUFIK BOUACHBA,NIDAA TOUNES PARTYS EXTENDED COMMITTEE,PERSON,PARTY STRUCTURE,MEMBER,member,membership,party,False,False,16548,seed_only
SEEDE_22bec22f3a50a9cf,PERSON_CHAABOUNI_TAREK,PARTYSTR_NIDAA_TOUNES_PARTYS_EXTENDED_COMMITTEE,TAREK CHAABOUNI,NIDAA TOUNES PARTYS EXTENDED COMMITTEE,PERSON,PARTY STRUCTURE,MEMBER,member,membership,party,False,False,16549,seed_only
SEEDE_1bd3f1d2871dad30,PERSON_GAZBAR_TASMINE,PARTYSTR_NIDAA_TOUNES_PARTYS_EXTENDED_COMMITTEE,TASMINE GAZBAR,NIDAA TOUNES PARTYS EXTENDED COMMITTEE,PERSON,PARTY STRUCTURE,MEMBER,member,membership,party,False,False,16550,seed_only
SEEDE_35336ec3e9e0eeaf,PERSON_ABED_THABET,PARTYSTR_NIDAA_TOUNES_PARTYS_EXTENDED_COMMITTEE,THABET ABED,NIDAA TOUNES PARTYS EXTENDED COMMITTEE,PERSON,PARTY STRUCTURE,MEMBER,member,membership,party,False,False,16551,seed_only
SEEDE_445fbc8ee8e3f8b7,PERSON_TLILI_YOUSEF,PARTYSTR_NIDAA_TOUNES_PARTYS_EXTENDED_COMMITTEE,YOUSSEF TLILI,NIDAA TOUNES PARTYS EXTENDED COMMITTEE,PERSON,PARTY STRUCTURE,MEMBER,member,membership,party,False,False,16552,seed_only
SEEDE_bcd5bb28d019fec3,PERSON_RAHMOUNI_ZAKI,PARTYSTR_NIDAA_TOUNES_PARTYS_EXTENDED_COMMITTEE,ZAKI RAHMOUNI,NIDAA TOUNES PARTYS EXTENDED COMMITTEE,PERSON,PARTY STRUCTURE,MEMBER,member,membership,party,False,False,16553,seed_only
SEEDE_e4f469501a712d68,PERSON_MANAI_ZEINEB,PARTYSTR_NIDAA_TOUNES_PARTYS_EXTENDED_COMMITTEE,ZEINEB MANNAI,NIDAA TOUNES PARTYS EXTENDED COMMITTEE,PERSON,PARTY STRUCTURE,MEMBER,member,membership,party,False,False,16554,seed_only
SEEDE_6c99666a97a76519,PERSON_ABDELKEFI_ZOUHEIR,PARTYSTR_NIDAA_TOUNES_PARTYS_EXTENDED_COMMITTEE,ZOUHEIR ABDELKEFI,NIDAA TOUNES PARTYS EXTENDED COMMITTEE,PERSON,PARTY STRUCTURE,MEMBER,member,membership,party,False,False,16555,seed_only
SEEDE_9b91adf9d81fe43e,PERSON_KOTI_ABDELAZIZ,PARTYSTR_NIDAA_TOUNES_PARTYS_POLITBURO,ABDELAZIZ KOTTI,NIDAA TOUNES PARTYS POLITBURO,PERSON,PARTY STRUCTURE,MEMBER,member,membership,party,False,False,16556,seed_only
SEEDE_5a8a5559aa3424b8,PERSON_CHEBI_ABDERAOUF,PARTYSTR_NIDAA_TOUNES_PARTYS_POLITBURO,ABDERRAOUF CHEBBI,NIDAA TOUNES PARTYS POLITBURO,PERSON,PARTY STRUCTURE,MEMBER,member,membership,party,False,False,16557,seed_only
SEEDE_71b1ac7937fb0b53,PERSON_JARBOUI_ADEL,PARTYSTR_NIDAA_TOUNES_PARTYS_POLITBURO,ADEL JARBOUI,NIDAA TOUNES PARTYS POLITBURO,PERSON,PARTY STRUCTURE,MEMBER,member,membership,party,False,False,16558,seed_only
SEEDE_48de014164ce3984,PERSON_ZAKRAOUI_AMIRA,PARTYSTR_NIDAA_TOUNES_PARTYS_POLITBURO,AMIRA ZAKRAOUI,NIDAA TOUNES PARTYS POLITBURO,PERSON,PARTY STRUCTURE,MEMBER,member,membership,party,False,False,16559,seed_only
SEEDE_e68e82fe30e78487,PERSON_RIAHI_ANIS,PARTYSTR_NIDAA_TOUNES_PARTYS_POLITBURO,ANIS RIAHI,NIDAA TOUNES PARTYS POLITBURO,PERSON,PARTY STRUCTURE,MEMBER,member,membership,party,False,False,16560,seed_only
SEEDE_1688fd36f66cfac5,PERSON_AYARI_CHAKER,PARTYSTR_NIDAA_TOUNES_PARTYS_POLITBURO,CHAKER AYARI,NIDAA TOUNES PARTYS POLITBURO,PERSON,PARTY STRUCTURE,MEMBER,member,membership,party,False,False,16561,seed_only
SEEDE_3c72fb5f7745dde4,PERSON_BENHARATH_ELKHANSA,PARTYSTR_NIDAA_TOUNES_PARTYS_POLITBURO,EL KHANSA BEN-HARRATH,NIDAA TOUNES PARTYS POLITBURO,PERSON,PARTY STRUCTURE,MEMBER,member,membership,party,False,False,16562,seed_only
SEEDE_9054a1026f6d3e43,PERSON_ELOUMI_FAOUZI,PARTYSTR_NIDAA_TOUNES_PARTYS_POLITBURO,FAOUZI ELLOUMI,NIDAA TOUNES PARTYS POLITBURO,PERSON,PARTY STRUCTURE,MEMBER,member,membership,party,False,False,16563,seed_only
SEEDE_d6157561c9622f26,PERSON_GUEFRACH_FIRAS,PARTYSTR_NIDAA_TOUNES_PARTYS_POLITBURO,FIRAS GUEFRACH,NIDAA TOUNES PARTYS POLITBURO,PERSON,PARTY STRUCTURE,MEMBER,member,membership,party,False,False,16564,seed_only
SEEDE_f759a6a47f36370b,PERSON_ESEBSI_HAFEDH_CAID,PARTYSTR_NIDAA_TOUNES_PARTYS_POLITBURO,HAFEDH CAID-ESSEBSI,NIDAA TOUNES PARTYS POLITBURO,PERSON,PARTY STRUCTURE,MEMBER,member,membership,party,False,False,16565,seed_only
SEEDE_0299c2f24503a8e1,PERSON_LAHMAR_HAITHEM,PARTYSTR_NIDAA_TOUNES_PARTYS_POLITBURO,HAITHEM LAHMAR,NIDAA TOUNES PARTYS POLITBURO,PERSON,PARTY STRUCTURE,MEMBER,member,membership,party,False,False,16566,seed_only
SEEDE_38cda52fd85d5a12,PERSON_LAAMARI_HASAN,PARTYSTR_NIDAA_TOUNES_PARTYS_POLITBURO,HASSAN LAAMARI,NIDAA TOUNES PARTYS POLITBURO,PERSON,PARTY STRUCTURE,MEMBER,member,membership,party,False,False,16567,seed_only
SEEDE_320c0a33e57b115d,PERSON_FERJANI_HATEM,PARTYSTR_NIDAA_TOUNES_PARTYS_POLITBURO,HATEM FERJANI,NIDAA TOUNES PARTYS POLITBURO,PERSON,PARTY STRUCTURE,MEMBER,member,membership,party,False,False,16568,seed_only
SEEDE_96bc1705a7dcb583,PERSON_ELBERI_HOUCEM,PARTYSTR_NIDAA_TOUNES_PARTYS_POLITBURO,HOUCEM EL-BERRI,NIDAA TOUNES PARTYS POLITBURO,PERSON,PARTY STRUCTURE,MEMBER,member,membership,party,False,False,16569,seed_only
SEEDE_708b89a5f118f1aa,PERSON_TEKAYA_HOUDA,PARTYSTR_NIDAA_TOUNES_PARTYS_POLITBURO,HOUDA TEKAYA,NIDAA TOUNES PARTYS POLITBURO,PERSON,PARTY STRUCTURE,MEMBER,member,membership,party,False,False,16570,seed_only
SEEDE_10bd612df1740ff7,PERSON_BENHELAL_IBTIHEJ,PARTYSTR_NIDAA_TOUNES_PARTYS_POLITBURO,IBTIHEJ BEN-HELAL,NIDAA TOUNES PARTYS POLITBURO,PERSON,PARTY STRUCTURE,MEMBER,member,membership,party,False,False,16571,seed_only
SEEDE_392ef7df36b8544b,PERSON_DALHOUMI_MOHAMED_AHMED,PARTYSTR_NIDAA_TOUNES_PARTYS_POLITBURO,MOHAMED AHMED DALHOUMI,NIDAA TOUNES PARTYS POLITBURO,PERSON,PARTY STRUCTURE,MEMBER,member,membership,party,False,False,16572,seed_only
SEEDE_a181cb4d34634a16,PERSON_BARKOUKI_MOHAMED_ALI,PARTYSTR_NIDAA_TOUNES_PARTYS_POLITBURO,MOHAMED ALI BARKOUKI,NIDAA TOUNES PARTYS POLITBURO,PERSON,PARTY STRUCTURE,MEMBER,member,membership,party,False,False,16573,seed_only
SEEDE_57661ab121831ba1,PERSON_BENSOUF_MOHAMED,PARTYSTR_NIDAA_TOUNES_PARTYS_POLITBURO,MOHAMED BEN-SOUF,NIDAA TOUNES PARTYS POLITBURO,PERSON,PARTY STRUCTURE,MEMBER,member,membership,party,False,False,16574,seed_only
SEEDE_0831950d0bc1f73e,PERSON_KHEMIS_MOHAMED_RAMZI,PARTYSTR_NIDAA_TOUNES_PARTYS_POLITBURO,MOHAMED RAMZI KHEMIS,NIDAA TOUNES PARTYS POLITBURO,PERSON,PARTY STRUCTURE,MEMBER,member,membership,party,False,False,16575,seed_only
SEEDE_421634e31a66f6df,PERSON_REKIK_MOHAMED_RAOUF,PARTYSTR_NIDAA_TOUNES_PARTYS_POLITBURO,MOHAMED RAOUF REKIK,NIDAA TOUNES PARTYS POLITBURO,PERSON,PARTY STRUCTURE,MEMBER,member,membership,party,False,False,16576,seed_only
SEEDE_6ef8316cd50d717b,PERSON_BALTI_MOUNIR,PARTYSTR_NIDAA_TOUNES_PARTYS_POLITBURO,MOUNIR BALTI,NIDAA TOUNES PARTYS POLITBURO,PERSON,PARTY STRUCTURE,MEMBER,member,membership,party,False,False,16577,seed_only
SEEDE_6bd38a76ff734af4,PARTY_MOUVEMENT_NIDAA_TOUNES,PARTYSTR_NIDAA_TOUNES_PARTYS_POLITBURO,MOUVEMENT NIDAA TOUNES,NIDAA TOUNES PARTYS POLITBURO,PARTY,PARTY STRUCTURE,BRANCH,branch_of,structural,party,False,False,16578,seed_only
SEEDE_09ea25872a63cabf,PERSON_SAADAOUI_NAJLA,PARTYSTR_NIDAA_TOUNES_PARTYS_POLITBURO,NAJLA SAADAOUI,NIDAA TOUNES PARTYS POLITBURO,PERSON,PARTY STRUCTURE,MEMBER,member,membership,party,False,False,16579,seed_only
SEEDE_9f39798c8fb2af95,PERSON_JALOUL_NEJI,PARTYSTR_NIDAA_TOUNES_PARTYS_POLITBURO,NEJI JALLOUL,NIDAA TOUNES PARTYS POLITBURO,PERSON,PARTY STRUCTURE,MEMBER,member,membership,party,False,False,16580,seed_only
SEEDE_6ab692be9baed825,PERSON_MRABTI_NOUREDINE,PARTYSTR_NIDAA_TOUNES_PARTYS_POLITBURO,NOUREDDINE MRABTI,NIDAA TOUNES PARTYS POLITBURO,PERSON,PARTY STRUCTURE,MEMBER,member,membership,party,False,False,16581,seed_only
SEEDE_238bae7ba542b830,PERSON_HATAB_ONS,PARTYSTR_NIDAA_TOUNES_PARTYS_POLITBURO,ONS HATTAB,NIDAA TOUNES PARTYS POLITBURO,PERSON,PARTY STRUCTURE,MEMBER,member,membership,party,False,False,16582,seed_only
SEEDE_59e46df9e109fc34,PERSON_AYARA_RADHOUANE,PARTYSTR_NIDAA_TOUNES_PARTYS_POLITBURO,RADHOUANE AYARA,NIDAA TOUNES PARTYS POLITBURO,PERSON,PARTY STRUCTURE,MEMBER,member,membership,party,False,False,16583,seed_only
SEEDE_e1f530523bcbb35b,PERSON_KHAMASI_RAOUF,PARTYSTR_NIDAA_TOUNES_PARTYS_POLITBURO,RAOUF KHAMMASSI,NIDAA TOUNES PARTYS POLITBURO,PERSON,PARTY STRUCTURE,MEMBER,member,membership,party,False,False,16584,seed_only
SEEDE_5ad7a530a721da32,PERSON_HAJAMOR_SALAH,PARTYSTR_NIDAA_TOUNES_PARTYS_POLITBURO,SALAH HAJ AMOR,NIDAA TOUNES PARTYS POLITBURO,PERSON,PARTY STRUCTURE,MEMBER,member,membership,party,False,False,16585,seed_only
SEEDE_65ea2ba53c003726,PERSON_REKIK_SALMA_ELOUMI,PARTYSTR_NIDAA_TOUNES_PARTYS_POLITBURO,SALMA ELLOUMI REKIK,NIDAA TOUNES PARTYS POLITBURO,PERSON,PARTY STRUCTURE,MEMBER,member,membership,party,False,False,16586,seed_only
SEEDE_08a7ecf507c7d30f,PERSON_TOUBEL_SOFIEN,PARTYSTR_NIDAA_TOUNES_PARTYS_POLITBURO,SOFIEN TOUBEL,NIDAA TOUNES PARTYS POLITBURO,PERSON,PARTY STRUCTURE,MEMBER,member,membership,party,False,False,16587,seed_only
SEEDE_225ce773bae54ff1,PERSON_MADANI_TAIEB,PARTYSTR_NIDAA_TOUNES_PARTYS_POLITBURO,TAIEB MADANI,NIDAA TOUNES PARTYS POLITBURO,PERSON,PARTY STRUCTURE,MEMBER,member,membership,party,False,False,16588,seed_only
SEEDE_165d6b2ac80aacfe,PERSON_PORCELACHIA_CARLO,CO_NIDEC_ASI_SPA,CARLO PORCELACCHIA,NIDEC ASI SPA,PERSON,COMPANY,REPRESENTATIVE,representant,corporate_officer,corporate,False,False,16589,seed_only
