spell_id,obs_date,obs_kind,obs_event_id,evidence_quote
SP_2ae2f6aa7c88097afed3,2010-06-26,onset,EV_cdc4174b186a90e382e2,3. Nomination de Monsieur Mourad Mhiri directeur général adjoint pour une durée de trois (03) ans.
SP_2ae2f6aa7c88097afed3,2010-06-28,confirmation,EV_52e2f026cf9410c703ac,3. Nomination de Monsieur Mourad Mhiri directeur général adjoint pour une durée de trois (03) ans.
SP_9206c0cdc0cc660de0f3,2010-06-26,onset,EV_5ffcc732b185b4ccc83f,5. Nomination de Monsieur Néji Mhiri 2ème directeur général adjoint pour une durée de trois (03) ans.
SP_9206c0cdc0cc660de0f3,2010-06-28,confirmation,EV_e0f54e4024a1dabc00e9,5. Nomination de Monsieur Néji Mhiri 2ème directeur général adjoint pour une durée de trois (03) ans.
SP_e9dd235bb0420721c308,2010-08-10,terminus,EV_1acd193d387ea9a095f2,- L'acceptation de la démission de Mr. Tahar Bayahi de ses fonctions en tant que gérant de la société qui prend effet à compter du 10/08/2010 et donner quitus au gérant pour sa gestion de la société.
SP_86189392475208c58614,2010-10-25,onset,EV_739b1ef47e5182bc9584,"- Nomination de Monsieur Riadh Ben Hadj Yahia en tant que gérant, en"
SP_0cd15819c02c5bfc1395,2010-10-27,onset,EV_1a2612c3ffdfb0a908b7,Nomination de Madame Bornaz Imen épouse Slama gérante de la société pour une période de trois ans à partir du 27 octobre 2010.
SP_626c3f0f3697cde46bba,2010-10-26,onset,EV_0c1e8031d9779df44c5a,Gérance : Mr. Ghazi Elloumi et Amjad Ayedi ont été nommés les gérants de la société pour une durée de trois ans avec les pouvoirs les plus étendus.
SP_086a2d8861f148cdf80b,2010-08-12,onset,EV_188d328f25631beedf1b,Gérance : Mr Khaled Trabelsi est nommé gérant de la société pour une durée illimitée avec les pouvoirs et les autorisations nécessaires pour la direction de la société.
SP_ce298fcf2777eb21b9e9,2010-10-15,onset,EV_d6def5eed8d17f24a3a5,Gérance : Mr Gianpiero Bertone est nommé gérant de la société pour une durée indéterminée.
SP_b3cb7aa9ac01ac63afb1,2010-06-30,renewal,EV_49ccde55d19ebcab611f,"1- le renouvellement du mandat des administrateurs suivants pour une période de trois ans soit : Messieurs Moncef Sellami, Mohamed Hachicha, Ahmed Cherif, Hédi Karim Sellami, Riadh Cherif, Joma Ben Se"
SP_adf69956185fa69c1547,2010-06-30,renewal,EV_02d3f63e4e78a6769c46,"1- le renouvellement du mandat des administrateurs suivants pour une période de trois ans soit : Messieurs Moncef Sellami, Mohamed Hachicha, Ahmed Cherif, Hédi Karim Sellami, Riadh Cherif, Joma Ben Se"
SP_02c26ffa7fe2d23dd15d,2010-04-26,renewal,EV_b37a29d5e0f3dee5905a,"- Le renouvellement du mandat des administrateurs suivants pour une période de trois ans Messieurs Moncef Sellami, Slim Sellami, Kais Bellil, Hédi Karim Sellami, Hichem Fourati, et Mme Lamia Fourati;"
SP_bb1f0b863ca2d779510d,2010-04-26,renewal,EV_3f32383981c9f17b5e4c,"- Le renouvellement du mandat des administrateurs suivants pour une période de trois ans Messieurs Moncef Sellami, Slim Sellami, Kais Bellil, Hédi Karim Sellami, Hichem Fourati, et Mme Lamia Fourati;"
SP_b3e25192e5a7a1cd5fe3,2010-10-27,onset,EV_bcd98be0d2933e7ad9af,Gérance : Mr Samir Kotti est nommé gérant de la société investi des pouvoirs les plus étendus.
SP_520ddd995482142f3d63,2010-10-29,onset,EV_bcda477364932c98ed0f,Gérance : Monsieur Slah Mrad est nommé gérant de la Société pour une durée d'un an renouvelable avec tous les pouvoirs énoncés au statut les plus étendus.
SP_3b745a1aca5523e96053,2010-08-09,onset,EV_e60c4a356a19fa6f1a45,Gérant : Mr Mohamed Ben Magtouf Mabrouk.
SP_7b9050645f939a04c821,2010-05-05,terminus,EV_ffea07051bd07c944463,- L'acceptation de la démission de Mr Mohamed El Fehry Mehrez de ses fonctions de gérant.
SP_c6e9af640d1dc552d0a0,2010-05-05,onset,EV_a6c3fc81d685ee175f1a,- La nomination de Monsieur Chamseddine Mehrez en qualité de gérant pour un mandat de trois ans avec les pouvoirs les plus étendus.
SP_68faaf075a0f7f02f38a,2010-05-05,onset,EV_48b632406b678cf6b477,- La nomination de Monsieur Idris Mehrez en qualité de co-gérant pour un mandat de trois ans.
SP_50f7785fea95ab280967,2010-11-09,onset,EV_52c1b2df863aa1a32429,Gérance : Monsieur Maklouf Moez est nommé le premier gérant et Monsieur Kilani Anis le cogérant de la société.
SP_bea4974156712d71d670,2010-11-04,onset,EV_4a83bc780f45a9399ed9,Gérance : Mr Mohamed Trabelsi a été désigné Gérant de la société
SP_81a72072712e6d43b9e7,2010-10-28,renewal,EV_0130b832db58bfea9072,"- Renouvellement du mandat du président directeur général Monsieur Bassem Loukil pour 3 ans : 2010, 2011 et 2012."
SP_b07fbaed02fd488130e4,2010-10-28,renewal,EV_02cf14bcafff4d828c5f,"- Renouvellement du mandat du commissaire aux comptes Monsieur Fayçal Derbel pour les exercices 2010, 2011 et 2012."
SP_6e0692c460e2b6796dcf,2010-10-04,onset,EV_e88ca4e716f15b58dae6,Gérance : Madame Ines Boujbel est nommée gérante de la société pour sa durée avec le pouvoir le plus étendu.
SP_e69f7da03ce75b3ee9be,2010-11-08,onset,EV_e4747aaf4e4499f9ae0f,Gérance : Mr Fethi Ben Mohamed Hédi Ghraieb avec les pouvoirs les plus étendus.
SP_b569dc526a3bd9748574,2010-11-08,onset,EV_5ec9b3c3ff0e1b600766,"Gérance : Mr Wahid Sellami est désignée gérant de la société, investi de tous les pouvoirs."
SP_fabf7de36043026a204f,2010-09-25,onset,EV_8f76e7844fe286d8bb55,Gérance : Mr Massimo Di Panfilo est nommé gérant de la société avec les pouvoirs les plus étendus et Mr Daniele Piersante est nommé cogérant de la société.
SP_66ca2f5912164b8631fc,2010-09-25,onset,EV_1149ccc9855519014ae5,Gérance : Mr Massimo Di Panfilo est nommé gérant de la société avec les pouvoirs les plus étendus et Mr Daniele Piersante est nommé cogérant de la société.
SP_a0bc3cf4bc03f96680fe,2010-01-27,renewal,EV_f0dce1460539f4237444,- Renouvellement du mandat du gérant M. Idriss Kraiem pour une durée d'un an.
SP_a0bc3cf4bc03f96680fe,2011-01-11,renewal,EV_96968c159c9877dea562,- Renouvellement du mandat du gérant M. Kraiem Idriss pour une durée d'une année.
SP_a0bc3cf4bc03f96680fe,2011-10-15,renewal,EV_9347f6bc3cfba07f9d76,- Renouvellement du mandat du gérant M. Idriss Kraiem pour une durée d'un an.
SP_a9e5eb965168465edcb0,2010-09-30,terminus,EV_bf6a9e875737bd54d4e8,- Démission de Mr Mohamed Nasr de la gérance.
SP_a101bb0a92ff4eeeaec0,2010-10-19,terminus,EV_6c842b32123c9597a0ee,- De révoquer le Président du Conseil d'Administration de la Société et de coopter Monsieur Noureddine Ben Brik comme nouvel administrateur jusqu'à la réunion de l'assemblée générale ordinaire appelée
SP_ac774493caa149a862b4,2010-06-26,onset,EV_22c37c58d66a2a6d917d,Et suivant procès verbal du conseil d'administration en date du 26 juin 2010 enregistré à la recette de l'enregistrement des actes sociaux de Sfax le 15 octobre 2010 quittance n° M 005977 enregistreme
SP_3ea9d40d3b75d75501fc,2010-10-25,renewal,EV_eb3aa8422bc18e477460,"L'assemblée générale décide le renouvellement de mandats des administrateurs Mme Dalila Ben Romdhane et Mme Samira Ben Romdhane pour les exercices 2009, 2010, 2011."
SP_662161e823cd42c194cc,2010-10-18,onset,EV_c2ec48d73b66cb2a206a,- Les administrateurs décident de nommer Mr. Férid Ben Bouzid en qualité de directeur général par interim
SP_3207632a599bcf8bd0f4,2010-11-18,onset,EV_0ce87337a4e8a76e9b76,Gérance : Monsieur Amri Mekki est nommé gérant de la société.
SP_b39f7ee9389a569bb706,2010-11-08,onset,EV_8c9aea71c429826b1184,Gérance : Monsieur Hatem Sassi est nommé gérant de la société pour toute sa durée avec tous les pouvoirs énoncés au statut les plus étendus.
SP_97b6b9014fdf7eeb64b6,2010-10-20,onset,EV_77dd95bb3309bd7a67fc,Gérant : Monsieur Mohamed Triki est nommé gérant de la société avec les pouvoirs les plus étendus.
SP_a2576ade1feaac2c0677,2010-11-08,onset,EV_08e92cc78228fc028d4c,Gérance : Monsieur Fadhel Hammami est nommé gérant de la société pour une durée de trois ans (03) avec tous les pouvoirs énoncés au statut les plus étendus.
SP_eaa3240add72708bc3c4,2010-11-10,onset,EV_263842955d9ac273de4e,Gérance : Monsieur Ahmed Salah Bargaoui.
SP_1ba97cff68627cbcc8d8,2010-11-08,onset,EV_87c49b5f39a54d57b952,Gérant : Mr Hammami Mohamed.
SP_65961a0acacc4ed65689,2010-08-31,onset,EV_2e770f30dcc31a140c32,Monsieur Abdelhamid Khechine; Madame Sarra Zouari; Monsieur Mourad Khechine; Madame Sonia Ismail; La société Tunisie PORCELAINE; La société Biens d'équipements hôteliers BEH; la société Tunisie représ
SP_d9ff8451ee7923aebee7,2010-08-31,onset,EV_2f0c5a6f8be46cc813c4,Monsieur Abdelhamid Khechine; Madame Sarra Zouari; Monsieur Mourad Khechine; Madame Sonia Ismail; La société Tunisie PORCELAINE; La société Biens d'équipements hôteliers BEH; la société Tunisie représ
SP_c98dd92f890ff3c365c1,2010-08-31,onset,EV_15656afbc6a250db85f4,Monsieur Abdelhamid Khechine; Madame Sarra Zouari; Monsieur Mourad Khechine; Madame Sonia Ismail; La société Tunisie PORCELAINE; La société Biens d'équipements hôteliers BEH; la société Tunisie représ
SP_83b1b9836bfc923c0c95,2010-08-31,onset,EV_f87c82a21153fd8000f1,Monsieur Abdelhamid Khechine; Madame Sarra Zouari; Monsieur Mourad Khechine; Madame Sonia Ismail; La société Tunisie PORCELAINE; La société Biens d'équipements hôteliers BEH; la société Tunisie représ
SP_ab3f3397922958bc3a7a,2010-11-13,onset,EV_e6f6e004ae96798960d7,- Nomination de Mme Khedija Chakroun Khechine en qualité de nouveau gérant pour la durée de deux exercices.
SP_304474afba92d961b28d,2010-11-15,onset,EV_7bc20a6fd0ce0a7d1d43,Gérance : Mr Fahed Kochbati est nommé gérant de la société avec les pouvoirs les plus étendus.
SP_5558ddb2786bf6afc5c0,2010-11-18,onset,EV_33fbf3f935a40f93e60b,Gérance : Monsieur Amine Slama est nommé gérant de la société avec les pouvoirs les plus étendus pour 3 ans renouvelable.
SP_e7cd2ec3b1e8aba55052,2010-11-19,onset,EV_3cce6b98588ce6209967,Gérance : Mr Ben Hlima Mohamed Moncef est nommé gérant de la société avec tous les pouvoirs énoncés aux statuts.
SP_f8e8407fdfe0a90a6f59,2010-11-18,onset,EV_c884120f4142981aa93a,Gérance : M. Rached Ben Mohamed Zanina avec les pouvoirs les plus étendus.
SP_7272df2908401ed80b23,2010-09-09,onset,EV_da07ff7727af8f6a4f49,"Gérance : Monsieur Jalel Driss, est nommé gérant de la société avec les pleins pouvoirs pour une durée indéterminée,"
SP_3822d533610ca96fa3f0,2010-10-27,onset,EV_af5c7a8cd2892b3ee3fc,Gérance : Mr Denaro Giovanni est nommé gérant de la société pour une durée illimitée et Mme Hammami Wissal est nommée co-gérante
SP_fe84cb5fa88a7611dfe8,2010-11-23,onset,EV_4414fddc77ff8aa97340,- Décidé de coopter Monsieur Sahbi Knani en tant qu'administrateur pour une période de 3 ans.
SP_6763809b3ad1c11635c4,2010-11-23,terminus,EV_a16fafb4b624adafb2dc,- Accepté la démission de Monsieur Ali Oueslati de son poste de Président Directeur Général.
SP_9464038ca5cb294f5989,2010-11-23,onset,EV_64da3fd8a64001881831,- Décidé de désigner Monsieur Sahbi Knani en tant que Président Directeur Général de la Société et de lui déléguer les pouvoirs les plus étendus.
SP_553f720b38b168c870cd,2010-06-29,renewal,EV_005cb8ae4eecc29cc79b,"- Le renouvellement du mandat de Madame Latifa Ben Khelil, Messieurs Abdelaziz Zouhir, Aziz Mebarek, les sociétés SOTUPA, SCA HYGIENE PRODUCTS AKTIEBOLAG, INVESTMENT AB STAREN et INTISTLE FLU AB comme"
SP_26ea6d9070730c98a4ab,2010-06-29,onset,EV_005307374868e7d11d58,"- La nomination de Madame Latifa Ben Khelil comme Président du Conseil d'Administration de la société et ce, pour toute la durée de son mandat d'Administrateur,"
SP_94a28972ce12f57b8651,2010-06-29,onset,EV_6a679649d4799e0fab94,"- La nomination de Monsieur Abdelaziz Zouhir comme Directeur Général de la société avec les pouvoirs les plus étendus et ce, pour toute la durée de son mandat d'Administrateur."
SP_93c49853bcfd4f3a1df2,2010-10-04,onset,EV_8e5f547f629d99436371,- Nomination de Mr Maher Laajili nouveau gérant.
SP_56694eea3e287db871dc,2010-11-02,onset,EV_6871c5452f0548118ea3,Gérance : M. Habib Kamoun est nommé gérant pour la durée de 3 ans avec les pouvoirs les plus étendus.
SP_ec2efb8d05d333162542,2010-10-07,onset,EV_2aecacf8a20b98fca167,"Gérance : Mr Philippe Bontaz est nommé en tant que gérant de la société, pour une durée indéterminée avec les pouvoirs conformément aux statuts."
SP_f7b17e9b549340b8b199,2010-11-15,onset,EV_86c3bb04f52eb6d6234f,"Gérance : Madame Turkia Slama est désignée gérante pour une durée de trois ans renouvelable par tacite reconduction, jouissant des pouvoirs les plus étendus."
SP_c06b1e199efdcfb2cd34,2010-11-20,onset,EV_225826a784a086ef984f,"capital de 15 000 DT, ayant pour objet la vente en gros des consommables et matériel médical et paramédical, et pour siège Immeuble Phénicia 2 étage 5 appartement 2 - Sfax. Mr Sami Triki est nommé gér"
SP_c69ba4d673d3bd335fd1,2010-08-10,onset,EV_414fdc7556054b0b73a2,"- L'AGO du 19/05/2010 a décidé de nommer M. Mohamed Sadok DRISS, en qualité de conseiller au près du Conseil d'Administration, et ce, pour la période restante du mandat des administrateurs."
SP_c69ba4d673d3bd335fd1,2010-08-10,confirmation,EV_d21625f4420e14a44195,"- L'AGO du 19/05/2010 a décidé de nommer M. Mohamed Sadok DRISS, en qualité de conseiller au près du Conseil d'Administration, et ce, pour la période restante du mandat des administrateurs."
SP_c69ba4d673d3bd335fd1,2012-03-07,confirmation,EV_05b56384b5d6dcd20b09,"- L'AGO du 19/05/2010 a décidé de nommer M. Mohamed Sadok DRISS, en qualité de conseiller au près du Conseil d'Administration, et ce, pour la période restante du mandat des administrateurs."
SP_8a8715bbfde3c02b37ba,2010-10-15,onset,EV_8f634827edc88e5a9af6,- La nomination de monsieur Mehdi Tekaya en qualité d'administrateur pour les exercices 2009 et 2010.
SP_8a8715bbfde3c02b37ba,2012-02-22,confirmation,EV_bb6cb03a2859afb13824,"- La nomination de Monsieur Mehdi Tekaya, Monsieur Imed Ayadi, Monsieur Rabii Jhinaoui, Monsieur Hatem Chebeane, Monsieur Khaled Ben Driss et la Société Oxia comme premiers administrateurs pour une du"
SP_78a382a3931adbae2d77,2010-10-15,onset,EV_56ea944f19674a64a79b,- La nomination de monsieur Mehdi Tekaya en qualité de président directeur général pour la durée de son mandat d'administrateur;
SP_78a382a3931adbae2d77,2012-02-22,confirmation,EV_371544d3d3cd33cb9871,- La nomination de Monsieur Mehdi Tekaya en qualité de président directeur général de la société pour la durée de son mandat d'administrateur.
SP_0e7afde7e08e3a96dcdf,2010-06-25,onset,EV_721ed2efd327ee254316,1. Nomination de Monsieur Sami Mhiri président directeur général pour une durée de Trois (03) ans.
SP_56fa16290205a1c1dbe5,2010-06-25,onset,EV_1cc98ef58272120e837a,3. Nomination de Monsieur Mourad Mhiri directeur général adjoint pour une durée de Trois (03) ans.
SP_33acf446dcd4061c88d3,2010-04-26,onset,EV_c4db12da9fe77578292a,"- Audit acte ont été désignées: Administrateurs Mr Abdelkader Hamrouni, Mr Mohamed Fourati, Mr. Abdellatif Hamrouni et Mr. Kheireddine Hamrouni."
SP_bea2ee581099169eca7e,2010-04-26,onset,EV_f663a012a0b3e6eba6b8,"- Audit acte ont été désignées: Administrateurs Mr Abdelkader Hamrouni, Mr Mohamed Fourati, Mr. Abdellatif Hamrouni et Mr. Kheireddine Hamrouni."
SP_afc800a56f8ad0d3fb84,2010-04-26,onset,EV_17503269502abca5cddb,"- Audit acte ont été désignées: Administrateurs Mr Abdelkader Hamrouni, Mr Mohamed Fourati, Mr. Abdellatif Hamrouni et Mr. Kheireddine Hamrouni."
SP_31ae1a86cb8f1c9d10a1,2010-04-26,onset,EV_6ec8b15fa82955bc2f91,"- Audit acte ont été désignées: Administrateurs Mr Abdelkader Hamrouni, Mr Mohamed Fourati, Mr. Abdellatif Hamrouni et Mr. Kheireddine Hamrouni."
SP_3575b9aa7dbcfc3c2d55,2010-10-02,onset,EV_3098d58c86f4c2f14278,"Par procès verbal daté du 2/10/2010 enregistré à la recette des finances de Sayada le 13/11/2010 quittance n° M017563 enregistrement n° 10700731, dont deux exemplaires ont été déposés au greffe de tri"
SP_2e7d5801ee9ded77adad,2009-08-20,onset,EV_40731647e4b081110d3a,Ben Sàad - Route de Tunis - El Menchia 4011- Hammam Sousse et la nomination de Me Eric-Jacque IMBERTY - VIALARD unique gérant de la société avec les pouvoirs les plus étendus suite à la fin du mandat 
SP_7474ed8543c815e7719f,2010-11-12,onset,EV_3502c179ca924d307cba,Gérance : Mr Mabrouk Moncef Gérant pour une période illimitée avec les pouvoirs les plus étendus.
SP_d2a4c422a566bbcc10f1,2010-11-13,onset,EV_ad1159c6a7b40f2e5a83,- Nomination de Monsieur Mohamed Ben Abdelkader Younes en tant que nouveau directeur général de la société avec les mêmes pouvoirs et attributions que sont prédécesseur.
SP_194e5ebabefa3acb9b51,2009-03-16,renewal,EV_e9dca33dfd6a7cde6927,"- Renouvellement du mandat des membres du conseil d'administration Messieurs Yahia Bayahi, Tahar Bayahi et Taieb Bayahi pour les exercices 2010, 2011 &amp; 2012."
SP_272c6edde3c84fabffe1,2009-03-16,onset,EV_0eca17c725b02f844981,"La nomination de Monsieur Yahia Bayahi en qualité de président directeur général de la société CETRAM pour la durée de son mandat d'administrateur, et lui confère les pouvoirs les plus étendus pour di"
SP_750e92b0acdd12790874,2010-11-02,terminus,EV_379d35e3744e9fe96e89,"2- Suivant procès-verbal du conseil d'administration en date du 2 novembre 2010, enregistré à la recette des finances rue de Paradis Ariana, le 18 novembre 2010 quittance n°103488, enregistrement n°10"
SP_18d16b5a45c2cf2b7955,2010-11-09,onset,EV_b57e5a563570dfc211b0,"3- Nomination des premiers administrateurs : Mr Imed Triki, la Société de Développement et d'Investissement du Nord Ouest, Mr Ridha Mrabet, Mme Samia Triki née Hamdi et la Société DATT pour une périod"
SP_f0f4d5d687c8b7008714,2010-11-09,onset,EV_1e94b97f83db518e3332,"3- Nomination des premiers administrateurs : Mr Imed Triki, la Société de Développement et d'Investissement du Nord Ouest, Mr Ridha Mrabet, Mme Samia Triki née Hamdi et la Société DATT pour une périod"
SP_9fd7ae93376b80ea7fcf,2010-11-09,onset,EV_78c7cd762f086390e56b,"Selon procès-verbal en date du 18/11/2010, enregistré à la Recette de l'enregistrement des actes des sociétés 1er bureau - Tunis, le 18/10/2010 sous le n° 10713650, quittance n° 16517, le Conseil d'Ad"
SP_3999cb4bc41a2d818a7e,2010-11-22,onset,EV_d485f39c7373951d12ee,Gérance : Mlle Kamoun Hanen est nommée Gérante avec les pouvoirs les plus étendues.
SP_832fcba37129711272fe,2010-09-20,onset,EV_60e1f3de0c1f29d328f0,Gérance : M. Giuseppe Cicala (Passeport AA5940506) est gérant avec les pouvoirs les plus étendus.
SP_d3e2d70961d1b2ba347b,2010-11-01,onset,EV_2927039543da32d9ff81,Gérance : Mme Hamida Jeaiem est nommée gérant de la société avec les pouvoirs les plus étendus pour 3 ans renouvelables.
SP_33e71fdc51e212524de1,2010-11-23,onset,EV_3c32422b222b6b1f5763,- La nomination de l'actionnaire Mr Montassar Lassaad Sassi Gérant salarié avec même responsabilité pendant deux ans avec tous les pouvoirs et la mise à jour de l'article 15 du statut de la société.
SP_33e71fdc51e212524de1,2010-11-23,confirmation,EV_51464eca908521a326f0,- La nomination de l'actionnaire Mr Montassar Sassi gérant avec même responsabilité pendant deux ans avec tous les pouvoirs et la mise à jour de l'article 7 et 15 du statut de la société.
SP_682d647421a9ce31565c,2010-11-30,onset,EV_4c6888bf658e6635c1d7,"Et suivant PV de l'assemblée générale extraordinaire et enregistrée à la recette des Finances Tarek Ebn Zied Bizerte, la nomination de Monsieur Kamel Eddine Ben Ahmed Sallami nouveau gérant pour une p"
SP_bdc3339f3ac83440097a,2010-11-29,onset,EV_e6930c093d48b3d3ee5c,- les associés ont décidé de liquider la société et de nommer Mr Habib Dabbabi comme liquidateur.
SP_1bf09568f1fbee550a13,2010-10-01,onset,EV_6fea7d827e5213869593,- Mr Riadh Jaidane 1er représentant de l'ATD - SICAR
SP_7b8d194a50a8e7ccbfde,2010-10-01,onset,EV_ff3895d985e6af6a6eed,- Mr Aymen Berrehouma 2ème représentant de l'ATD -SICAR.
SP_4a45e4ebe44d4122f7e7,2010-11-22,onset,EV_de188192d6466a46d509,II - Déclaration de souscription et de versement: La déclaration est faite par son fondateur Mr Mohamed Sassi Radhouani au main du receveur de la recette d'enregistrement des actes de sociétés à Souss
SP_6062a7ec89cca73cb5e6,2010-11-22,onset,EV_ae26cd675a716b138e72,Suivant PV du 1er conseil administratif en date du 23/11/2010 enregistré à la recette d'enregistrement des actes de sociétés à Sousse le 29/11/2010 sous n° 10802045 Quittance n°M002227 il a été décidé
SP_7e056b21741fdbfd1def,2010-11-30,onset,EV_f4654c86948c69dc1493,Gérance : Mr Khaled Sellami.
SP_01b24c950d5a08d88233,2010-10-14,onset,EV_ad7314ae05aff7a8fe04,"Gérance : Mr. Fabio Parziale est nommé gérant et Mr. Mario Parziale cogérant, de la société avec tous les pouvoirs énoncés au statut les plus étendus."
SP_7cb6756819f5edba1f71,2010-10-14,onset,EV_7dc166f81355cca2c155,"Gérance : Mr. Fabio Parziale est nommé gérant et Mr. Mario Parziale cogérant, de la société avec tous les pouvoirs énoncés au statut les plus étendus."
SP_61d93736c74362046500,2009-12-01,onset,EV_c10a9c9068c394870b1b,Gérant: Mr Mohamed Dammak avec les pouvoirs étendus.
SP_1bf9c6a7e443140875af,2009-05-27,onset,EV_65d991674ec88698fead,"de l'AGO en date du 27 mai 2009 enregistré à la recette de l'enregistrement des actes de sociétés premier bureau Tunis le 19 octobre 2010 sous le n°10811379 quittance 15088, il a été décidé de renouve"
SP_1bf9c6a7e443140875af,2012-05-18,renewal,EV_dce9c47d9a4db6455e60,"Sociétés Premier Bureau Tunis le 12 Juin 2012 sous le n°12805252 Quittance 6234 + 6236, il a été décidé de renouveler le mandat de tous les administrateurs pour une période de 3 ans à savoir Messieurs"
SP_cb3acf8dbff3b3554f23,2010-05-12,renewal,EV_93b9fbac69e468822fa6,"- Le renouvellement du mandat de Monsieur Jamel Arem, en qualité de Président Directeur Général de la société AREM GROUP pour une nouvelle période de Trois (03) ans."
SP_a1f4bfe671652be6ae27,2010-12-04,terminus,EV_d9b696354a50a7ad4190,"Suivant le procès-verbal de l'assemblée générale ordinaire daté le 15 juin 2010 enregistré à la recette des finances de Mégrine, sous le n°10703400 quittance n°M056700, il a été accepté le démission d"
SP_3984c2ed651a05a48b85,2010-12-04,terminus,EV_b7bbae34350d67584aaf,"Suivant le procès-verbal de l'assemblée générale ordinaire daté le 15 juin 2010 enregistré à la recette des finances de Mégrine, sous le n°10703400 quittance n°M056700, il a été accepté le démission d"
SP_d0a1fbe93c7dcd056e2c,2010-11-25,onset,EV_c2540c8ef29248a69f8b,- Nomination de Monsieur Moalla Taha en qualité de co-gérant de la société avec les pouvoirs les plus étendus et signature individuelle.
SP_74b6d2989fc0d16e682b,2010-11-15,onset,EV_d82ad87939f895b8289c,Gérance : Mr Khaled Trabelssi a été nommé gérant de la société pour une durée de trois ans renouvelable par tacite reconduction et avec les pouvoirs les plus étendus mentionnés dans les statuts.
SP_6639105f0779e6133fbd,2010-09-06,onset,EV_3f33719bfa9c8cb527fb,- La nomination de Monsieur Bertrand DERAZEY Directeur Général Adjoint à compter du 6 Septembre 2010 jusqu'à l'Assemblée Générale appelée en 2012 à Statuer sur les comptes de l'exercice écoulé.
SP_6639105f0779e6133fbd,2011-07-05,confirmation,EV_a74a6441a2307496e393,- La non nomination d'un nouveau Directeur Général Adjoint en remplacement de Mr Bertrand Derazey.
SP_af83b8866a90d9978ad5,2010-09-28,onset,EV_1e9ee701986f63cb8653,- La nomination de Mr. Moncef Mzabi gérant de la Sté.
SP_a893eb8d11596bdf6b0c,2010-10-18,onset,EV_192a8fec62a05894052c,Gérant : Mr Toumi Mohamed Ali Ben Mohamed Ennaceur gérant de la société pour une période indéterminée avec tous pouvoirs.
SP_a8e8a7adefb6cee50d0f,2010-11-22,onset,EV_816051588027587fb8a2,Gérant : Mr Ilyes Ben Abdallah
SP_7e81afc0ccc760405573,2010-12-03,onset,EV_7f7fbad9bbc606b19d8b,Gérant : Monsieur Braham Habib avec les pouvoirs les plus étendus .
SP_a74b6aca3e5edca2cff1,2010-10-29,onset,EV_751f7d53cc9acea4aed3,Gérance : Mr Bouhlel Wissem pour une durée et pouvoir illimité.
SP_b86771dc43ee6d35f1ac,2010-12-03,onset,EV_fda8867be1c3f83ff9c0,"Chaabane Khalifa, de nationalité Tunisienne. CIN n° 00673820 sont nommés cogérants de la société avec les pouvoirs les plus étendus pour une durée indéterminée."
SP_d3a67cd7a88936aff671,2010-12-01,onset,EV_49cf50aaf6ab5de55b77,Gérance : Mr Lamjed Kilani.
SP_880548f43563e1498916,2010-12-04,onset,EV_f081b0ec412fc01fd86a,Gérance : Madame Raja Ghorbel est nommée gérant avec les pouvoirs les plus étendus.
SP_b3138c35ef78ac109d42,2010-12-01,onset,EV_9ada838b50430803d81d,Gérance : Mr Heni Sellami est nommé gérant de la société pour toute sa durée avec tous les pouvoirs énoncés au statut les plus étendus.
SP_3f3847d0c79a6c62999a,2010-11-13,onset,EV_0c3491c41960ba1cd075,En vertu du PV de l'assemblée Générale Ordinaire de la société du 13/11/2010 enregistré à la recette des finances d'Akouda et dont deux exemplaires ont été déposés au greffe du tribunal de première in
SP_6e337ebbae9ef518bef1,2010-08-10,onset,EV_f1aabd135738c17a1c8f,- Nomination de Mr Mohamed Ali Hammami comme un gérant pour une période illimitée.
SP_dc035092ca34f365d24d,2010-12-09,onset,EV_5905dbf005c7d2eb20e3,Gérance : Monsieur Mohamed Trabelsi est désigné gérant de la société. Pour une durée indéterminée avec les pouvoirs les plus étendus.
SP_a4cc9b3e48c62490736d,2010-12-09,onset,EV_d3008817fa8a59fdff96,- Gérance : Monsieur Carlo Grenci est nommé gérant de la société pour la période citée dans les statuts avec les pouvoirs les plus étendus.
SP_c0965b9a8d114e0c83b6,2010-10-31,onset,EV_833e210cc9d8c23b7f12,"- nomination d'une nouvelle gérante Mme Wissem Sassi, Ep Jaffal."
SP_d3ea70f8e22e9a01a2d8,2010-11-10,onset,EV_202df062919ede01ab0c,Gérance : Mr. Wael Hamrouni est nommée gérante de la société pour une durée indéterminée avec les pouvoirs administratifs énoncés au statut les plus étendus.
SP_da2662cdcfa6c6d20eb1,2010-07-03,onset,EV_708d2e6b7e4f7400bd9c,Gérance : Monsieur Yahia Ben Hasine est nommé gérant de la société pour toute sa durée avec tous les pouvoirs énoncés au statut les plus étendus.
SP_1ebcd1bf1bc7665c1b1a,2010-06-03,onset,EV_db07649998e42ec4ede9,"Aux termes du PV d'une délibération du conseil d'administration réuni le 3 juin 2010 enregistré à la recette des finances de Denden le 11 novembre 2010 sous le n°10201843, quittance n°M032202 dont deu"
SP_9fcc4888356475a5e107,2010-08-20,renewal,EV_5535b5280900c4755c50,"10703414, les membres du conseil d'administration ont décidé à l'unanimité le renouvellement du mandat du Président Directeur Général, Monsieur Bouraoui Ben Ahmed, pour les années 2010, 2011 et 2012."
