panel_id,granularity,period_start,period_end,from_node_id,to_node_id,role_canonical,layer,certainty,evidence_tier,spell_id
yearly:2011,yearly,2011-01-01,2011-12-31,PERSON_ABDENADHER_KARIM,CO_INTERNATIONAL_SERVICE_INVESTEMENT,gerant,corporate,certain,gazette_dated,SP_e3a2e08d95ba17a44fc7
yearly:2011,yearly,2011-01-01,2011-12-31,PERSON_SASI_ABDELKADER,CO_INDUSTRIELLE_RENAISSANCE,gerant,corporate,certain,gazette_dated,SP_fcf372077de3f1e7beea
yearly:2011,yearly,2011-01-01,2011-12-31,PERSON_HAMROUNI_WALID,CO_ILEF,gerant,corporate,certain,gazette_dated,SP_5fa5ddf88b4e84552e0d
yearly:2011,yearly,2011-01-01,2011-12-31,PERSON_SLAMA_SALAH,CO_BALLACK,gerant,corporate,certain,gazette_dated,SP_e07461acede2ff3ae9f6
yearly:2011,yearly,2011-01-01,2011-12-31,PERSON_TRIKI_WASIM,CO_LEZ_ARTS,gerant,corporate,certain,gazette_dated,SP_db11458aa819ff056674
yearly:2011,yearly,2011-01-01,2011-12-31,PERSON_ESOULI_SALMA,CO_DECO_FRANCE,gerant,corporate,possible,gazette_dated,SP_342e6d18df2879a1b239
yearly:2011,yearly,2011-01-01,2011-12-31,PERSON_NEFZI_BECHIR,CO_STAROIL,administrateur,corporate,certain,gazette_dated,SP_d049b5c2c7acbc964166
yearly:2011,yearly,2011-01-01,2011-12-31,PERSON_HAMAMI_BCHIRA,CO_SOTAS,gerant,corporate,certain,gazette_dated,SP_a24b4d3aa270ef7736f7
yearly:2011,yearly,2011-01-01,2011-12-31,PERSON_HAMAMI_CHAARI_GIHEN,CO_TRANSACTION_GESTION_IMMOBILIERE,gerant,corporate,certain,gazette_dated,SP_a9aeba37c31f0066de3b
yearly:2011,yearly,2011-01-01,2011-12-31,PERSON_SANDI_RAMZI,CO_WINTHROP_PHARMA_TUNISIE,administrateur,corporate,certain,gazette_dated,SP_ef885def754e3b245d48
yearly:2011,yearly,2011-01-01,2011-12-31,PERSON_SASI_AYMEN,CO_TRAVAUX_SASSI_FILS,gerant,corporate,certain,gazette_dated,SP_b37c6600d82a48a20a69
yearly:2011,yearly,2011-01-01,2011-12-31,PERSON_CESARIO_FRANCESCO,CO_FRANCO_GELATO_TUNISIE,cogerant,corporate,certain,gazette_dated,SP_032b8f4f53ba1a644e9b
yearly:2011,yearly,2011-01-01,2011-12-31,PERSON_SBAIHI_ZOUHEIR,CO_FRANCO_GELATO_TUNISIE,cogerant,corporate,certain,gazette_dated,SP_b9f16d5d06d67b607a8c
yearly:2011,yearly,2011-01-01,2011-12-31,PERSON_ELOUMI_ALI,CO_IMMOBILIERE_FEKRIA,gerant,corporate,certain,gazette_dated,SP_3db1c90057a37bcaee81
yearly:2011,yearly,2011-01-01,2011-12-31,PERSON_SLAMA_FAKHRI,CO_ASSIL,gerant,corporate,certain,gazette_dated,SP_9720508e1c888a1cabac
yearly:2011,yearly,2011-01-01,2011-12-31,PERSON_SFAR_MOHAMED_ELBECHIR,ORGMENTION_SOCIETE COMMERCIALE ET INDUSTRIELLE M'HAMED SFAR,administrateur,corporate,certain,gazette_dated,SP_acebb0caac401350c68b
yearly:2011,yearly,2011-01-01,2011-12-31,PERSON_SFAR_ZEINEB_AICHA,ORGMENTION_SOCIETE COMMERCIALE ET INDUSTRIELLE M'HAMED SFAR,administrateur,corporate,certain,gazette_dated,SP_bcb32bf92096d6c53960
yearly:2011,yearly,2011-01-01,2011-12-31,PERSON_HAMROUNI_HAMAID,CO_TUNISO_ALGERIENNE_CIMENT_DERIVES_SOTACID,administrateur,corporate,certain,gazette_dated,SP_b4dadd59c0dde97db8dc
yearly:2011,yearly,2011-01-01,2011-12-31,PERSON_BENYEDER_ANIS,CO_INDUSTRIELLE_PLASTIQUE_ARME_SINPAR,gerant,corporate,certain,gazette_dated,SP_c4fb13d68ca3f3792934
yearly:2011,yearly,2011-01-01,2011-12-31,PERSON_TRIKI_MOHAMED_ALI,CO_MW,cogerant,corporate,certain,gazette_dated,SP_b62102beb8e82ba6715a
yearly:2011,yearly,2011-01-01,2011-12-31,PERSON_KAMOUN_MOHAMED,CO_NK_TRAINING,gerant,corporate,certain,gazette_dated,SP_15940e3e4cb3699efe78
yearly:2011,yearly,2011-01-01,2011-12-31,PERSON_ZOUARI_MOHAMED_AMIN,CO_AMOUS_PROMOTION_IMMOBILIERE,gerant,corporate,certain,gazette_dated,SP_167017d014f6f12f581a
yearly:2011,yearly,2011-01-01,2011-12-31,PERSON_HAMAMI_AMEL,CO_SANI_MODE,gerant,corporate,certain,gazette_dated,SP_d7166362cd333c6771da
yearly:2011,yearly,2011-01-01,2011-12-31,PERSON_JABALI_ABDELBASET,CO_CESAR,gerant,corporate,certain,gazette_dated,SP_3989560a2a698c0b123d
yearly:2011,yearly,2011-01-01,2011-12-31,PERSON_ZOUARI_MOHAMED,CO_RESTO_TICKET_LUNCH,gerant,corporate,certain,gazette_dated,SP_68c0e1ab736bdb4e02fd
yearly:2011,yearly,2011-01-01,2011-12-31,PERSON_KILANI_NABIL,CO_NORTH_AFRICAN_PRODUCTS_PROMOTION_AGENCY,gerant,corporate,certain,gazette_dated,SP_b679a6c46154e805c4d5
yearly:2011,yearly,2011-01-01,2011-12-31,PERSON_ABDALAH_MOHAMED,CO_NOOR_OIL_COMPANY,gerant,corporate,certain,gazette_dated,SP_188175933fc2d3d37afd
yearly:2011,yearly,2011-01-01,2011-12-31,PERSON_BOURAOUI_OMAR,CO_Z_CONFECTION,gerant,corporate,certain,gazette_dated,SP_4e4e107bfeb912badd2f
yearly:2011,yearly,2011-01-01,2011-12-31,PERSON_DEBICH_MEKDED,CO_Z_CONFECTION,cogerant,corporate,certain,gazette_dated,SP_1679620dc91138f37215
yearly:2011,yearly,2011-01-01,2011-12-31,PERSON_TRABELSI_MOHAMED,CO_DA_VINCI,administrateur,corporate,certain,gazette_dated,SP_3bb071c199512afdf098
yearly:2011,yearly,2011-01-01,2011-12-31,PERSON_HAMAMI_KAIS,CO_RIVE_SUD_AGENCY,gerant,corporate,certain,gazette_dated,SP_3ddb6e6174ffcd25967f
yearly:2011,yearly,2011-01-01,2011-12-31,PERSON_MEDIMAGH_REFKA_MABROUK,CO_MEDIA_VISION_STORE,gerant,corporate,certain,gazette_dated,SP_b8d3f94956280f7198cb
