movement_id,event_type,is_result,event_date,event_year,event_date_source,target_id,target_name,target_name_raw,price_tnd,pct_stated,pct_max_stated,shares_sought,shares_acquired,shares_stated,capital_before_tnd,capital_after_tnd,capital_stated_tnd,capital_method,new_shares,listing_event,delisting_date,market,isin,ticker,open_date,close_date,decision_date,doc_node_key,doc_type,doc_title,doc_url,doc_sha256,filing_date
MV2fc54df5f622,opf_prix_ferme,True,2012-01-19,2012,close_date,F4d8230833e,HEXABYTE,HEXABYTE,,,,,,,,,,,333334.0,admission,,Marché Alternatif des titres de capital de la,,,2012-01-13,2012-01-19,,r%C3%A9sultat-de-l%E2%80%99offre-%C3%A0-prix-ferme-sur-les-actions-de-la-soci%C3%A9t%C3%A9%C2%A0%C2%AB-hexabyte-%C2%BB,offre_publique,Résultat de l’Offre à Prix Ferme sur les actions de la société « HEXABYTE »,https://www.cmf.tn/sites/default/files/pdfs/emetteurs/informations/offres/resultat_opf_HEXABYTE.pdf,110a02d84d17aab3acfea77d1b01706de688eb5e80e8ef9c29d8c596e069568e,2012-01-25
MVbd648ab98132,opf_prix_ferme,False,2012-03-02,2012,filing_date,F4d8230833e,HEXABYTE,HEXABYTE,,,,,,,,,,,333334.0,,,,,,,,,hexabyte,augmentation_de_capital,HEXABYTE,https://www.cmf.tn/sites/default/files/pdfs/emetteurs/capital/augmentation/agmt_cap_HEXABYTE_12.pdf,c7bcd3b5ba8f9fa7e740f41e81b5e7c7c07e2c254b54b51dc7d3fa20c1a58846,2012-03-02
MVb5463d7937c4,augmentation_capital,False,2012-04-24,2012,filing_date,F76cd89b164,SICAF,SICAF,,,,,,,,,,,1120000.0,,,,,,,,,augmentation-de-capital-par-incorporation-de-r%C3%A9serves-%C2%A0spdit-sicaf,operation_sur_capital,Augmentation de capital par incorporation de réserves : SPDIT - SICAF,https://www.cmf.tn/sites/default/files/pdfs/emetteurs/capital/autres/annonce_augmt_cap_SPDIT.pdf,2f1afd477b452d9c4afd8ef18f93b9e63b41dd88deb3c6899b1d0f6d22b59290,2012-04-24
MV414dcf3067f1,opf_prix_ferme,True,2012-05-11,2012,close_date,Fd6b8c29687,AMS,AMS,,,,,,,,,,,1000000.0,admission,,Marché Alternatif des titres de capital de la,,,2012-04-30,2012-05-11,,r%C3%A9sultat-de-l%E2%80%99offre-%C3%A0-prix-ferme-et-le-placement-garanti-sur-les-actions-de-la-soci%C3%A9t%C3%A9%C2%A0%C2%AB-ams-%C2%BB,offre_publique,Résultat de l’Offre à Prix Ferme et le placement garanti sur les actions de la société « AMS »,https://www.cmf.tn/sites/default/files/pdfs/emetteurs/informations/offres/resultat_opf_AMS.pdf,977a8c4d36ff38c4c1597d7694ba2ed0e084102282547b8a9f52e31fa7cb8de4,2012-05-17
MV415caec8061c,augmentation_capital,False,2012-05-27,2012,filing_date,Ff278b4040b,MONOPRIX,MONOPRIX,,,,,,,,,,,2773524.0,,,,,,,,,augmentation-de-capital-par-incorporation-de-r%C3%A9serves-%C2%A0monoprix,operation_sur_capital,Augmentation de capital par incorporation de réserves : MONOPRIX,https://www.cmf.tn/sites/default/files/pdfs/emetteurs/capital/autres/annonce_augmt_cap_MONOPRIX.pdf,4967a7547b6e335db4ea0ead8a93ce659fe077de55231846fcf269329bb0bcfe,2012-05-27
MV022600bab2a6,augmentation_capital,False,2012-05-30,2012,decision_date,F13ef2f8028,AIR LIQUIDE,AIR LIQUIDE,,,,,,,26023650.0,27758550.0,,,69396.0,,,,,,,,2012-05-30,augmentation-de-capital-par-incorporation-de-r%C3%A9serves-%C2%A0air-liquide-0,operation_sur_capital,Augmentation de capital par incorporation de réserves : AIR LIQUIDE,https://www.cmf.tn/sites/default/files/pdfs/emetteurs/capital/autres/annonce_augmt_cap_Air_liquide_2012.pdf,fef0c92debde25526133160b0ab5398d827a5a7a9fbd3039ebb4fa338d895277,2012-08-16
MV96f542002314,augmentation_capital,False,2012-06-03,2012,filing_date,F1d20e6a507,SOTUVER,SOTUVER,,,,,,,,,12632500.0,,,,,,,,,,,sotuver-1,augmentation_de_capital,SOTUVER,https://www.cmf.tn/sites/default/files/pdfs/emetteurs/capital/augmentation/agmt_cap_sotuver_2012.pdf,6e435ec0ed6717c8f90758a3ed4357dfc5f5d3fc6be812932ce1c82f7ed7e65b,2012-06-03
MVa74d7836d0bf,augmentation_capital,False,2012-06-06,2012,filing_date,F54a3c1e214,INDUSTRIES CHIMIQUES DU FLUOR,INDUSTRIES CHIMIQUES DU FLUOR,10.0,,,,,,,,,,1200000.0,,,,,,,,,icf,augmentation_de_capital,ICF,https://www.cmf.tn/sites/default/files/pdfs/emetteurs/capital/augmentation/agmt_cap_ICF_2012.pdf,2368efc0d3a88ef4482246db2334e1a60c4213f7c2630c646d9ae487c93fa9ab,2012-06-06
MV8e3d45c15210,augmentation_capital,False,2012-06-07,2012,decision_date,F234b637705,SOTRAPIL,SOTRAPIL,,,,,,,,,,,163592.0,,,,,,,,2012-06-07,augmentation-de-capital-par-incorporation-de-r%C3%A9serves-%C2%A0sotrapil-0,operation_sur_capital,Augmentation de capital par incorporation de réserves : SOTRAPIL,https://www.cmf.tn/sites/default/files/pdfs/emetteurs/capital/autres/annonce_augmt_cap_SOTRAPIL_2012.pdf,737e94361543977802829246c5a99ed06d2f7ae7f7f72d9476712d9b6410578a,2012-06-21
MV84344848686a,augmentation_capital,False,2012-06-10,2012,filing_date,F39fc95e347,TPR,TPR,,,,,,,,,,,2000000.0,,,,,,,,,augmentation-de-capital-par-incorporation-de-r%C3%A9serves-%C2%A0tpr-0,operation_sur_capital,Augmentation de capital par incorporation de réserves : TPR,https://www.cmf.tn/sites/default/files/pdfs/emetteurs/capital/autres/annonce_augmt_cap_TPR_2012.pdf,1aa9900e976533ce44a1dc16ba70e148bec13c1154b1d94259fb72a7b7397c2d,2012-06-10
MVdafe15d01ab5,opf_prix_ferme,False,2012-06-10,2012,filing_date,Fd6b8c29687,AMS,AMS,,,,,,,,,,,1000000.0,,,,,,,,,ams-1,augmentation_de_capital,AMS,https://www.cmf.tn/sites/default/files/pdfs/emetteurs/capital/augmentation/agmt_cap_AMS_2012.pdf,4cf2c27f025aa705a34cdf4f23a9d4e3e75ba3545b22bcf6faf9ebd275db5e86,2012-06-10
MV18e7418bc829,augmentation_capital,False,2012-06-13,2012,decision_date,F3cb8089cff,ESSOUKNA,ESSOUKNA,,,,,,,3006250.0,3607500.0,,,601250.0,,,,,,,,2012-06-13,augmentation-de-capital-par-incorporation-de-r%C3%A9serves-%C2%A0essoukna-0,operation_sur_capital,Augmentation de capital par incorporation de réserves : ESSOUKNA,https://www.cmf.tn/sites/default/files/pdfs/emetteurs/capital/autres/annonce_augmt_cap_ESSOUKNA_2012.pdf,9d8ce3e577e7e854d9b58473ff91c5b541f99eddb157d0fc6388e10100d942ad,2012-06-26
MVedcf16c4f9ea,augmentation_capital,False,2012-06-20,2012,decision_date,Fbcf2db2528,SFBT,SFBT,,,,,,,,,,incorporation de réserves,10000000.0,,,,,,,,2012-06-20,augmentation-de-capital-par-incorporation-de-r%C3%A9serves-%C2%A0sfbt-0,operation_sur_capital,Augmentation de capital par incorporation de réserves : SFBT,https://www.cmf.tn/sites/default/files/pdfs/emetteurs/capital/autres/annonce_augmt_cap_SFBT_2012.pdf,720662ad38dc60ea2a28743a7956bf5e9d984a1e1a2dac8469054676cd2f2714,2012-06-26
MV14f1e12d7401,augmentation_capital,False,2012-06-21,2012,decision_date,Fcd80ef341f,ARTES,ARTES,,,,,,,25500000.0,38250000.0,,incorporation de réserves,6375000.0,,,,,,,,2012-06-21,augmentation-de-capital-par-incorporation-de-r%C3%A9serves-artes,operation_sur_capital,Augmentation de capital par incorporation de réserves : ARTES,https://www.cmf.tn/sites/default/files/pdfs/emetteurs/capital/autres/annonce_augmt_cap_ARTES_20122.pdf,77bf2e22be35566bb3149f49679d30c19ffec75c4617b3846472cfd6f6a35a13,2012-12-17
MVe0382aa615a4,augmentation_capital,False,2012-06-21,2012,decision_date,Fe9fbd386a8,SIMPAR,SIMPAR,,,,,,,4000000.0,4500000.0,,,100000.0,,,,,,,,2012-06-21,augmentation-de-capital-par-incorporation-de-r%C3%A9serves-%C2%A0simpar-0,operation_sur_capital,Augmentation de capital par incorporation de réserves : SIMPAR,https://www.cmf.tn/sites/default/files/pdfs/emetteurs/capital/autres/annonce_augmt_cap_SIMPAR_2012.pdf,cb088abccb0fc12d2ed3b53c461c569cc3fd34b2730cb17bf9a1b1aab1c85fd1,2012-06-26
MVbd62ea31b217,augmentation_capital,False,2012-07-04,2012,filing_date,Fcd80ef341f,ARTES,ARTES,,,,,,,25500000.0,31875000.0,,,6375000.0,,,,,,,,,augmentation-de-capital-par-incorporation-de-r%C3%A9serves-%C2%A0artes,operation_sur_capital,Augmentation de capital par incorporation de réserves : ARTES,https://www.cmf.tn/sites/default/files/pdfs/emetteurs/capital/autres/annonce_augmt_cap_ARTES_2012.pdf,c544be0ea49ed64d4bcbd3a390cc9d2b2e6e6916f2652272445b041e9dba875b,2012-07-04
MV345e3b511a55,augmentation_capital,False,2012-07-25,2012,filing_date,F998d83b20e,ASSAD,ASSAD,,,,,,,11500000.0,12000000.0,,incorporation de réserves,500000.0,,,,,,,,,augmentation-de-capital-par-incorporation-de-r%C3%A9serves-%C2%A0assad,operation_sur_capital,Augmentation de capital par incorporation de réserves : ASSAD,https://www.cmf.tn/sites/default/files/pdfs/emetteurs/capital/autres/annonce_augmt_cap_ASSAD_2012.pdf,dda7473074f342f7c35cf6e68e36f9d82d87ec10c864e8abad023c21f1124792,2012-07-25
MV64b13c969b20,augmentation_capital,False,2012-07-30,2012,filing_date,F53c8824d1d,SOPAT,SOPAT,,,,,,,,,,,1181250.0,,,,,,,,,augmentation-de-capital-par-incorporation-de-r%C3%A9serves-sopat,operation_sur_capital,Augmentation de capital par incorporation de réserves : SOPAT,https://www.cmf.tn/sites/default/files/pdfs/emetteurs/capital/autres/annonce_augmt_cap_SOPAT_2012.pdf,1bd43c2985fc423d8109f3fce5e27ad53031118300fb5820f3e1074d7660bf36,2012-07-30
MV8a87879e8ebb,augmentation_capital,False,2012-08-05,2012,filing_date,F11c48a0d6b,ADWYA,ADWYA,,,,,,,11000000.0,13200000.0,,,2200000.0,,,,,,,,,augmentation-de-capital-par-incorporation-de-r%C3%A9serves-%C2%A0adwya-0,operation_sur_capital,Augmentation de capital par incorporation de réserves : ADWYA,https://www.cmf.tn/sites/default/files/pdfs/emetteurs/capital/autres/annonce_augmt_cap_ADWYA._2012.pdf,7f6a52b2728f2ede43f7efccd5968c21013aa3561d6488a9feb05ffd9ff5719c,2012-08-05
MV131bf784a315,augmentation_capital,False,2012-08-05,2012,filing_date,Fa6cf90ffce,Tunisienne de Réassurance « Tunis Re,Tunisienne de Réassurance « Tunis Re,,,,,,,,,,,6000000.0,,,,,,,,,tunis-re,augmentation_de_capital,Tunis Re,https://www.cmf.tn/sites/default/files/pdfs/emetteurs/capital/augmentation/agmt_cap_Tunis_Re_2012.pdf,5e18c681b41a353854247e8f6803a17ab9b45f3a56f846dbc432a5bbba3d0d18,2012-08-05
MV411512ecfe2d,augmentation_capital,False,2012-12-14,2012,filing_date,F532572505b,SOMOCER,SOMOCER,,,,,,,26680500.0,27273400.0,,incorporation de réserves,592900.0,,,,,,,,,augmentation-de-capital-par-incorporation-de-r%C3%A9serves-%C2%A0somocer-0,operation_sur_capital,Augmentation de capital par incorporation de réserves : SOMOCER,https://www.cmf.tn/sites/default/files/pdfs/emetteurs/capital/autres/annonce_augmt_cap_SOMOCER_2012.pdf,f02271368255ed024f07f696dcfb72344a0fa772dc7e42de72d6fbc93e197eaf,2012-12-14
MVd19cd6cee66d,augmentation_capital,False,2012-12-24,2012,close_date,Fe3623d2242,L’Union Bancaire pour le Commerce et l’Industrie,L’Union Bancaire pour le Commerce et l’Industrie,,,,,,,,,,,946987.0,,,,,,2012-12-10,2012-12-24,,ubci,augmentation_de_capital,UBCI,https://www.cmf.tn/sites/default/files/pdfs/emetteurs/capital/augmentation/agmt_cap_UBCI_2012.pdf,2e3092743b66b774452efa020e04d0abfadca9d48c9dc2eb96ea19a92b314172,2013-02-14
MV57b2db337b6f,augmentation_capital,False,2013-01-22,2013,filing_date,F4358f3c65c,"Arab Tunisian Lease ""ATL""",ARAB TUNISIAN LEASE (ATL),,,,,,,,,,incorporation de réserves,6000000.0,,,,,,,,,atl,augmentation_de_capital,ATL,https://www.cmf.tn/sites/default/files/pdfs/emetteurs/capital/augmentation/agmt_cap_ATL_2013.pdf,f337ab0d9c8cc905b554062e56bf0cf46424078d6e61c19c9112d7726ac10845,2013-01-22
MV765a6c9c9555,augmentation_capital,False,2013-01-30,2013,filing_date,Ffb3bb1ba4a,Immobilière Tuniso-Séoudienne « SITS,Immobilière Tuniso-Séoudienne « SITS,,,,,,,,,,,2600000.0,,,,,,,,,sits,augmentation_de_capital,SITS,https://www.cmf.tn/sites/default/files/pdfs/emetteurs/capital/augmentation/agmt_cap_SITS_2013.pdf,ad881a48a2b721674df74c7be8f40f3348f43e845dd7de3b47fdec4e741dbd30,2013-01-30
MV9cf051086da7,opf_prix_ferme,True,2013-03-12,2013,close_date,Fdf608d7c16,NEW BODY LINE,NEW BODY LINE,,,,,,,,,,,583334.0,admission,,Marché Alternatif des titres de capital de la,,,2013-02-20,2013-03-12,,r%C3%A9sultat-de-l%E2%80%99offre-%C3%A0-prix-ferme-et-le-placement-garanti-sur-les-actions-de-la-soci%C3%A9t%C3%A9%C2%A0%C2%ABnew-body,offre_publique,Résultat de l’Offre à Prix Ferme et le placement garanti sur les actions de la société «NEW BODY LINE»,https://www.cmf.tn/sites/default/files/pdfs/emetteurs/informations/offres/resultat_opf_AE_TECH.pdf,4cb3e87e23e9db9e71fa9aeccb16dd4af09f2aede17ca4a5d5490bb01f47490d,2013-03-21
MV5a29532d9e3f,opf_prix_ferme,True,2013-03-12,2013,close_date,F2100f42734,AE TECH,AE TECH,,,,,,,,,,,583334.0,admission,,Marché Alternatif des titres de capital de la,,,2013-02-20,2013-03-12,,r%C3%A9sultat-de-l%E2%80%99offre-%C3%A0-prix-ferme-et-le-placement-garanti-sur-les-actions-de-la-soci%C3%A9t%C3%A9%C2%A0%C2%AB-ae-tech-%C2%BB,offre_publique,Résultat de l’Offre à Prix Ferme et le placement garanti sur les actions de la société « AE TECH »,https://www.cmf.tn/sites/default/files/pdfs/emetteurs/informations/offres/resultat_opf_AE_TECH_0.pdf,4cb3e87e23e9db9e71fa9aeccb16dd4af09f2aede17ca4a5d5490bb01f47490d,2013-03-21
MV4e00ac2a5df9,opf_prix_ferme,False,2013-03-29,2013,filing_date,F22f26c42f9,LAND’OR,LAND’OR,,,,,,,,,,,1456000.0,,,,,,,,,landor,augmentation_de_capital,LANDOR,https://www.cmf.tn/sites/default/files/pdfs/emetteurs/capital/augmentation/agmt_cap_LANDOR.pdf,b94f093ca8a0c38c56f152ad9452dc68aed20ade6ca56e0cc316294c61c24e4b,2013-03-29
MVeb55b0d30669,opf_prix_ferme,False,2013-04-03,2013,filing_date,Fa58c04f69e,Advanced e-technologies « AeTECH,Advanced e-technologies « AeTECH,,,,,,,,,,,583334.0,,,,,,,,,aetech,augmentation_de_capital,AeTECH,https://www.cmf.tn/sites/default/files/pdfs/emetteurs/capital/augmentation/agmt_cap_AeTECH.pdf,8e6af8557a090fdd7e1e12a7b63ac750ac37771e89b9d2b6eae0cb777b42fbf7,2013-04-03
MV98fcbeffab72,augmentation_capital,False,2013-04-25,2013,filing_date,F44211c382b,TUNISIE LEASING,TUNISIE LEASING,,,,,,,,,,,1000000.0,,,,,,,,,tunisie-leasing,augmentation_de_capital,TUNISIE LEASING,https://www.cmf.tn/sites/default/files/pdfs/emetteurs/capital/augmentation/agmt_cap_TUNISIE_LEASING.pdf,6f72f4877e8bb0df2bc4b988d6dc60da1b197e723e794be1e41e00171cdbd710,2013-04-25
MV074bae7bfa71,augmentation_capital,False,2013-05-07,2013,filing_date,Fa3e0950260,Ateliers Mécaniques du Sahel,Ateliers Mécaniques du Sahel,,,,,,,,,,,,,,,,,,,,ams-0,augmentation_de_capital,AMS,https://www.cmf.tn/sites/default/files/pdfs/emetteurs/capital/augmentation/agmt_cap_AMS.pdf,0d6105b84ce9ea05828a16610c8b252d1a89e387c94d5783ca34433bd5615f2e,2013-05-07
MV2e72c8704a5a,augmentation_capital,False,2013-05-07,2013,filing_date,Ff9b9132a52,CARTHAGE CEMENT,CARTHAGE CEMENT,,,,,,,,,,,26710506.0,,,,,,,,,carthage-cement,augmentation_de_capital,CARTHAGE CEMENT,https://www.cmf.tn/sites/default/files/pdfs/emetteurs/capital/augmentation/agmt_cap_CC.pdf,78bdba5518800f09023e17430648af18a112a7fe2d2b8ea22e684e28bf34b1cb,2013-05-07
MVa650e1c78cae,opf_prix_ferme,True,2013-05-08,2013,filing_date,F70fdd8020c,OTH,OTH,,,,,,,,,,,,admission,,Marché Principal de la Cote de la Bourse,TN0007530017,,,,,r%C3%A9sultat-de-l%E2%80%99offre-%C3%A0-prix-ferme-et-le-placement-garanti-sur-les-actions-de-la-soci%C3%A9t%C3%A9-%C2%A0one-tech,offre_publique,Résultat de l’Offre à Prix Ferme et le placement garanti sur les actions de la société :  ONE TECH HOLDING « OTH »,https://www.cmf.tn/sites/default/files/pdfs/emetteurs/informations/offres/resultat_opf_OTH.pdf,7f66f8ee74fd573f9b9066f293201501e1d94c95a438aa1cda01d13e604d6dd5,2013-05-08
MVa5e4a1c40013,augmentation_capital,False,2013-05-26,2013,filing_date,F4ffcb05d90,GAT,GAT,,,,,,,35000000.0,45000000.0,35000000.0,,1000000.0,,,,,,,,,augmentation-de-capital-sans-recours-%C3%A0-lappel-public-%C3%A0-l%C3%A9pargne-%C2%A0gat,operation_sur_capital,Augmentation de capital sans recours à l'appel public à l'épargne : GAT,https://www.cmf.tn/sites/default/files/pdfs/emetteurs/capital/autres/annonce_augmt_cap_GAT.pdf,a4cae928183da1ccb5370ec9fd001e7c48303c6e907ed9f1c41b698726344c1b,2013-05-26
MV686d3eac7219,augmentation_capital,False,2013-05-28,2013,decision_date,F13ef2f8028,AIR LIQUIDE,AIR LIQUIDE,,,,,,,27758550.0,30282050.0,,,100940.0,,,,,,,,2013-05-28,augmentation-de-capital-par-incorporation-de-r%C3%A9serves-%C2%A0air-liquide,operation_sur_capital,Augmentation de capital par incorporation de réserves : AIR LIQUIDE,https://www.cmf.tn/sites/default/files/pdfs/emetteurs/capital/autres/annonce_augmt_cap_AIR_LIQUIDE_2013.pdf,f33d86c431a518ea17904da0990800eceb75de32a29174b261dc00a04613bd11,2013-08-11
MVc10214438215,opf_prix_ferme,True,2013-05-28,2013,filing_date,F2a4e6fde1a,SYPHAX AIRLINES,SYPHAX AIRLINES,,,,,,,,,,,,admission,,Marché Alternatif de la Cote de la Bourse,TN0007560014,,,,,r%C3%A9sultat-de-l%E2%80%99offre-%C3%A0-prix-ferme-et-le-placement-garanti-sur-les-actions-de-la-soci%C3%A9t%C3%A9-%C2%A0syphax,offre_publique,Résultat de l’Offre à Prix Ferme et le placement garanti sur les actions de la société :  SYPHAX AIRLINES,https://www.cmf.tn/sites/default/files/pdfs/emetteurs/informations/offres/resultat_opf_SYPHAX_AIRLINES.pdf,30d04c26a002d029d30f275ad58a299e1558ae38ad4a1641a62346eb8dc2dad3,2013-05-28
MV9cbe43c6e6cf,augmentation_capital,False,2013-06-03,2013,filing_date,Fc3c7a265d6,AMEN BANK,AMEN BANK,30.83,,,,,,,,100000000.0,incorporation de réserves,2000000.0,,,,TN0003400454,,,,,augmentation-de-capital-sans-recours-%C3%A0-lappel-public-%C3%A0-l%C3%A9pargne-%C2%A0amen-bank%C2%A0,operation_sur_capital,Augmentation de capital sans recours à l'appel public à l'épargne : AMEN BANK,https://www.cmf.tn/sites/default/files/pdfs/emetteurs/capital/autres/annonce_augmt_cap_AMEN_BANK_2013.pdf,f6f16e96bd9af01bd722185f090ad48dd194c3a33995e8ca1ad737733cf30610,2013-06-03
MV8563a850c7bc,augmentation_capital,False,2013-06-12,2013,filing_date,Fd5f4ee5e55,CARTE VIE,CARTE VIE,,,,,,,,,,émission de nouvelles actions et suppression de doit préfére,300000.0,,,,,,,,,augmentation-de-capital-sans-recours-%C3%A0-lappel-public-%C3%A0-l%C3%A9pargne-%C2%A0carte-vie,operation_sur_capital,Augmentation de capital sans recours à l'appel public à l'épargne : CARTE VIE,https://www.cmf.tn/sites/default/files/pdfs/emetteurs/capital/autres/annonce_augmt_cap_CARTE_VIE_2013.pdf,c4247bad532a727bbd2f23a0917c0fedb9fcf172fd0b0f10df1959fe5a54c6d1,2013-06-12
MVf701137b4b43,augmentation_capital,False,2013-06-12,2013,filing_date,F39fc95e347,TPR,TPR,,,,,,,,,,,1000000.0,,,,,,,,,augmentation-de-capital-par-incorporation-de-r%C3%A9serves-%C2%A0tpr,operation_sur_capital,Augmentation de capital par incorporation de réserves : TPR,https://www.cmf.tn/sites/default/files/pdfs/emetteurs/capital/autres/annonce_augmt_cap_TPR_2013.pdf,ea472ec170c3cf6a1ca6caa2f2b90bb4766391b4871ac4ffc485939135733662,2013-06-12
MV6462a6e7b61c,augmentation_capital,False,2013-06-13,2013,filing_date,Fc3c7a265d6,AMEN BANK,AMEN BANK,,,,,,,,,,,2000000.0,,,,,,,,,amen-bank,augmentation_de_capital,AMEN BANK,https://www.cmf.tn/sites/default/files/pdfs/emetteurs/capital/augmentation/agmt_cap_AMEN_BANK.pdf,b4f2e29b474e09ffe0fbb0bc69c0cca884fbb6c202a8d4f95f227ff7ff6a76dc,2013-06-13
MV1ffb81769e83,augmentation_capital,False,2013-06-13,2013,filing_date,F3bd74a89da,ELECTROSTAR,ELECTROSTAR,15.0,,,,,,,,,,700000.0,,,,,,,,,electrostar,augmentation_de_capital,ELECTROSTAR,https://www.cmf.tn/sites/default/files/pdfs/emetteurs/capital/augmentation/agmt_cap_ELECTROSTAR.pdf,630b08ec6c4eb1c74c94727483df5ad0b2d56c8ee75fe01ae682297a1cd3d801,2013-06-13
MV7d509df2ee11,augmentation_capital,False,2013-06-15,2013,decision_date,Fd9da614a86,AL KHOUTAF,AL KHOUTAF,,,,,,,7657650.0,8423415.0,,,153153.0,,,,,,,,2013-06-15,augmentation-de-capital-par-incorporation-de-r%C3%A9serves-%C2%A0al-khoutaf,operation_sur_capital,Augmentation de capital par incorporation de réserves : AL KHOUTAF,https://www.cmf.tn/sites/default/files/pdfs/emetteurs/capital/autres/annonce_augmt_cap_AL_KHOUTAF.pdf,81bafc7b70fea331a7b5a08bfca5821b756c02a15eb35bd2ffc29e9da898cdbc,2013-09-17
MV0973603281a3,opf_prix_ferme,True,2013-06-16,2013,filing_date,F15dc59f779,EURO-CYCLES 1-A partir du lundi 17 juin 2013,EURO-CYCLES 1-A partir du lundi 17 juin 2013,,,,,,,,,,,,admission,,Marché Principal de la Cote de la Bourse,TN0007570013,,,,,r%C3%A9sultat-de-l%E2%80%99offre-%C3%A0-prix-ferme-et-le-placement-garanti-sur-les-actions-de-la-soci%C3%A9t%C3%A9-%C2%A0euro-cycles,offre_publique,Résultat de l’Offre à Prix Ferme et le placement garanti sur les actions de la société :  EURO-CYCLES,https://www.cmf.tn/sites/default/files/pdfs/emetteurs/informations/offres/resultat_opf_EURO_CYCLES.pdf,a6aa93604076e4c13555d11f23837172a6c8ec060a892fa425d059bd036bae67,2013-06-16
MV32bc0bbec84d,augmentation_capital,False,2013-06-18,2013,filing_date,Ff36253d7b0,BANQUE DE TUNISIE,BANQUE DE TUNISIE,,,,,,,112500000.0,150000000.0,,incorporation de réserves,,,,,,,,,,augmentation-de-capital-par-incorporation-de-r%C3%A9serves-%C2%A0bt,operation_sur_capital,Augmentation de capital par incorporation de réserves : BT,https://www.cmf.tn/sites/default/files/pdfs/emetteurs/capital/autres/annonce_augmt_cap_BT_2013.pdf,82bed2417a60e311a69ee362fb0541bc0c2a0ea0e06042428e5ad4541f5e467e,2013-06-18
MVd8f14abec71b,augmentation_capital,False,2013-06-20,2013,decision_date,F234b637705,SOTRAPIL,SOTRAPIL,,,,,,,17177160.0,17697680.0,,,104104.0,,,,,,,,2013-06-20,augmentation-de-capital-par-incorporation-de-r%C3%A9serves-%C2%A0sotrapil,operation_sur_capital,Augmentation de capital par incorporation de réserves : SOTRAPIL,https://www.cmf.tn/sites/default/files/pdfs/emetteurs/capital/autres/annonce_augmt_cap_SOTRAPIL_2013.pdf,45a5e78530350f5966975649cad451f36f00aaca00ad06ce69077b6a977b2f54,2013-06-26
MV8ad26d30bbdc,opf_prix_ferme,True,2013-06-20,2013,filing_date,Fc039a1e349,HANNIBAL LEASE 1-A partir du vendredi 21 juin 2013,HANNIBAL LEASE 1-A partir du vendredi 21 juin 2013,,,,,,,,,,,,admission,,Marché Principal de la Cote de la Bourse,TN0007310139,,,,,r%C3%A9sultat-de-l%E2%80%99offre-%C3%A0-prix-ferme-et-le-placement-garanti-sur-les-actions-de-la-soci%C3%A9t%C3%A9-%C2%A0-%C2%A0hannibal,offre_publique,Résultat de l’Offre à Prix Ferme et le placement garanti sur les actions de la société :   HANNIBAL LEASE,https://www.cmf.tn/sites/default/files/pdfs/emetteurs/informations/offres/resultat_opf_HANNIBAL_LEASE.pdf,413a1eaa955c65e38685b7ec32739c350c31ffb9db33c85b5eac52116fe852e3,2013-06-20
MVf2d381b6ed69,augmentation_capital,False,2013-06-21,2013,decision_date,F858f23aed5,GIF FILTER,GIF FILTER,,,,,,,,,,incorporation de réserves,269973.0,,,,,,,,2013-06-21,augmentation-de-capital-par-incorporation-de-r%C3%A9serves-%C2%A0gif-filter,operation_sur_capital,Augmentation de capital par incorporation de réserves : GIF FILTER,https://www.cmf.tn/sites/default/files/pdfs/emetteurs/capital/autres/annonce_augmt_cap_GIF_FILTER.pdf,7275131d0345faddb72d6efd0c02746d8a74323a1502462aa3cd9de7cd5a7cc8,2013-06-26
MVb55305cd4dc4,opf_prix_ferme,False,2013-06-30,2013,filing_date,Fd09f7228a5,HANNIBAL LEASE,HANNIBAL LEASE,,,,,,,,,,,1740000.0,,,,,,,,,hannibal-lease-0,augmentation_de_capital,HANNIBAL LEASE,https://www.cmf.tn/sites/default/files/pdfs/emetteurs/capital/augmentation/agmt_cap_HANNIBAL_LEASE.pdf,80045520e90eb12cc56a86c6017a35b0357f0d9772f2733cd9399e7663fa6aba,2013-06-30
MV91d6c28d89ee,augmentation_capital,False,2013-07-01,2013,filing_date,Ff9d724d949,El Wifack Leasing,El Wifack Leasing,,,,,,,,,,,1000000.0,,,,,,,,,el-wifack-leasing,augmentation_de_capital,El Wifack Leasing,https://www.cmf.tn/sites/default/files/pdfs/emetteurs/capital/augmentation/agmt_cap_El_Wifack_Leasing.pdf,cd2b409968b462265b2036adf8e0bfcb0fa36e70ca06e7ff65d37f5032de36a0,2013-07-01
MVa5c8b49fcfdc,augmentation_capital,False,2013-07-11,2013,filing_date,F1d20e6a507,SOTUVER,SOTUVER,,,,,,,17542875.0,20049000.0,,,2506125.0,,,,,,,,,augmentation-de-capital-par-incorporation-de-r%C3%A9serves-%C2%A0sotuver-0,operation_sur_capital,Augmentation de capital par incorporation de réserves : SOTUVER,https://www.cmf.tn/sites/default/files/pdfs/emetteurs/capital/autres/annonce_augmt_cap_SOTUVER.pdf,fe77d84549db44e5acd474b092960e7be6d8f634cd75fea573bf3caa8f9c618f,2013-07-11
