entity_id,canonical_name,year,channel,category,tenure,counterpart,counterpart_id,stake_pct,layer,detail,doc_type,doc_url,page,from_ocr
Fdfe226c860,BTE (ADP),2010,officeholder,ministry_organ,current,PREMIER MINISTERE Membre M. MOHAMED TAYEB EL YOUSFI 2010-2012 Tunis,,,board,PREMIER MINISTERE Membre M. MOHAMED TAYEB EL YOUSFI 2010-2012 Tunis  PREMIER MINISTERE Membre M. MOHAMED TAYEB EL YOUSFI 2010-2012 Tunis board_seat 5.1.1 Membre,document_de_reference,https://www.cmf.tn/sites/default/files/pdfs/emetteurs/informations/references/doc_reference_BTE_2010.pdf,134,0
Fdfe226c860,BTE (ADP),2010,officeholder,ministry_organ,current,MINISTERE DU DEVELOPPEMENT ET DE LA,,,board,MINISTERE DU DEVELOPPEMENT ET DE LA  MINISTERE DU DEVELOPPEMENT ET DE LA board_seat 5.1.1 Membres du conseil d’Administration,document_de_reference,https://www.cmf.tn/sites/default/files/pdfs/emetteurs/informations/references/doc_reference_BTE_2010.pdf,134,0
Fdfe226c860,BTE (ADP),2010,officeholder,ministry_organ,current,MINISTERE DE L'INDUSTRIE ET DE L'ENERGIE Membre M. TAREK EZZINE 2010-2012 Tunis,,,board,MINISTERE DE L'INDUSTRIE ET DE L'ENERGIE Membre M. TAREK EZZINE 2010-2012 Tunis  MINISTERE DE L'INDUSTRIE ET DE L'ENERGIE Membre M. TAREK EZZINE 2010-2012 Tunis,document_de_reference,https://www.cmf.tn/sites/default/files/pdfs/emetteurs/informations/references/doc_reference_BTE_2010.pdf,134,0
Fdfe226c860,BTE (ADP),2010,officeholder,central_bank,current,BANQUE CENTRALE DE TUNISIE Membre M. AHMED TARCHI 2010-2012 Tunis,,,board,BANQUE CENTRALE DE TUNISIE Membre M. AHMED TARCHI 2010-2012 Tunis  BANQUE CENTRALE DE TUNISIE Membre M. AHMED TARCHI 2010-2012 Tunis board_seat 5.1.1 Membres du,document_de_reference,https://www.cmf.tn/sites/default/files/pdfs/emetteurs/informations/references/doc_reference_BTE_2010.pdf,134,0
Fdfe226c860,BTE (ADP),2010,officeholder,ministry_organ,current,MINISTERE DES FINANCES M. ABDELLATIF CHAABENE,,,board,MINISTERE DES FINANCES M. ABDELLATIF CHAABENE  MINISTERE DES FINANCES M. ABDELLATIF CHAABENE board_seat 5.1.5 Fonction des représentants permanents des personne,document_de_reference,https://www.cmf.tn/sites/default/files/pdfs/emetteurs/informations/references/doc_reference_BTE_2010.pdf,135,0
Fdfe226c860,BTE (ADP),2010,officeholder,cabinet_staff,current,PREMIER MINISTERE M. MOHAMED TAYEB EL YOUSFI Chef de cabinet du Premier Ministre,,,board,PREMIER MINISTERE M. MOHAMED TAYEB EL YOUSFI Chef de cabinet du Premier Ministre  PREMIER MINISTERE M. MOHAMED TAYEB EL YOUSFI Chef de cabinet du Premier Minist,document_de_reference,https://www.cmf.tn/sites/default/files/pdfs/emetteurs/informations/references/doc_reference_BTE_2010.pdf,135,0
Fdfe226c860,BTE (ADP),2010,officeholder,ministry_organ,current,MINISTERE DU DEVELOPPEMENT ET DE LA Directeur Général des services communs du Ministère du,,,board,MINISTERE DU DEVELOPPEMENT ET DE LA Directeur Général des services communs du Ministère du  MINISTERE DU DEVELOPPEMENT ET DE LA Directeur Général des services c,document_de_reference,https://www.cmf.tn/sites/default/files/pdfs/emetteurs/informations/references/doc_reference_BTE_2010.pdf,135,0
Fdfe226c860,BTE (ADP),2010,officeholder,cabinet_staff,current,MINISTERE DE L'INDUSTRIE ET DE L'ENERGIE M. TAREK EZZINE Chef de Cabinet du Ministre de l’industrie,,,board,MINISTERE DE L'INDUSTRIE ET DE L'ENERGIE M. TAREK EZZINE Chef de Cabinet du Ministre de l’industrie  MINISTERE DE L'INDUSTRIE ET DE L'ENERGIE M. TAREK EZZINE Ch,document_de_reference,https://www.cmf.tn/sites/default/files/pdfs/emetteurs/informations/references/doc_reference_BTE_2010.pdf,135,0
Fdfe226c860,BTE (ADP),2010,officeholder,central_bank,current,"BANQUE CENTRALE DE TUNISIE M. AHMED TARCHI Directeur Général des Etudes, Recherches et Statistiques",,,board,"BANQUE CENTRALE DE TUNISIE M. AHMED TARCHI Directeur Général des Etudes, Recherches et Statistiques  BANQUE CENTRALE DE TUNISIE M. AHMED TARCHI Directeur Généra",document_de_reference,https://www.cmf.tn/sites/default/files/pdfs/emetteurs/informations/references/doc_reference_BTE_2010.pdf,135,0
Fdfe226c860,BTE (ADP),2010,state_board,state_organ_seat,,État Tunisien,S0000000a01,,board_seat,,document_de_reference,https://www.cmf.tn/sites/default/files/pdfs/emetteurs/informations/references/doc_reference_BTE_2010.pdf,134,0
Fdfe226c860,BTE (ADP),2010,state_board,state_organ_seat,,État Tunisien,S0000000a01,,board_seat_corporate,,document_de_reference,https://www.cmf.tn/sites/default/files/pdfs/emetteurs/informations/references/doc_reference_BTE_2010.pdf,134,0
Fdfe226c860,BTE (ADP),2011,officeholder,ministry_organ,current,Ministère des Finances Membre Mme Golsom JAZIRI(1) 2010-2012 Tunis,,,board,Ministère des Finances Membre Mme Golsom JAZIRI(1) 2010-2012 Tunis  Ministère des Finances Membre Mme Golsom JAZIRI(1) 2010-2012 Tunis board_seat 5.1.1 Membres ,document_de_reference,https://www.cmf.tn/sites/default/files/pdfs/emetteurs/informations/references/doc_reference_BTE_2011.pdf,154,0
Fdfe226c860,BTE (ADP),2011,officeholder,ministry_organ,current,Ministère des Finances Membre M. ABDELLATIF CHAABENE 2010-2012 Tunis,,,board,Ministère des Finances Membre M. ABDELLATIF CHAABENE 2010-2012 Tunis  Ministère des Finances Membre M. ABDELLATIF CHAABENE 2010-2012 Tunis board_seat 5.1.1 Memb,document_de_reference,https://www.cmf.tn/sites/default/files/pdfs/emetteurs/informations/references/doc_reference_BTE_2011.pdf,154,0
Fdfe226c860,BTE (ADP),2011,officeholder,ministry_organ,current,Premier Ministère Membre M. MOHAMED TAYEB EL YOUSFI 2010-2012 Tunis,,,board,Premier Ministère Membre M. MOHAMED TAYEB EL YOUSFI 2010-2012 Tunis  Premier Ministère Membre M. MOHAMED TAYEB EL YOUSFI 2010-2012 Tunis board_seat 5.1.1 Membre,document_de_reference,https://www.cmf.tn/sites/default/files/pdfs/emetteurs/informations/references/doc_reference_BTE_2011.pdf,154,0
Fdfe226c860,BTE (ADP),2011,officeholder,ministry_organ,current,Ministère de Dévéloppement et de la Membre M. HEDI BEJAOUI 2010-2012 Tunis,,,board,Ministère de Dévéloppement et de la Membre M. HEDI BEJAOUI 2010-2012 Tunis  Ministère de Dévéloppement et de la Membre M. HEDI BEJAOUI 2010-2012 Tunis board_sea,document_de_reference,https://www.cmf.tn/sites/default/files/pdfs/emetteurs/informations/references/doc_reference_BTE_2011.pdf,154,0
Fdfe226c860,BTE (ADP),2011,officeholder,ministry_organ,current,Ministère des Finances Membre M. ABDELHAMID EL GHANMI(8) 2010-2012 Tunis,,,board,Ministère des Finances Membre M. ABDELHAMID EL GHANMI(8) 2010-2012 Tunis  Ministère des Finances Membre M. ABDELHAMID EL GHANMI(8) 2010-2012 Tunis board_seat 5.,document_de_reference,https://www.cmf.tn/sites/default/files/pdfs/emetteurs/informations/references/doc_reference_BTE_2011.pdf,154,0
Fdfe226c860,BTE (ADP),2011,officeholder,ministry_organ,current,Ministère des Finances M. ABDELLATIF CHAABENE,,,board,Ministère des Finances M. ABDELLATIF CHAABENE  Ministère des Finances M. ABDELLATIF CHAABENE board_seat 5.1.5 Fonction des représentants permanents des personne,document_de_reference,https://www.cmf.tn/sites/default/files/pdfs/emetteurs/informations/references/doc_reference_BTE_2011.pdf,155,0
Fdfe226c860,BTE (ADP),2011,officeholder,cabinet_staff,current,Premier Ministère M. MOHAMED TAYEB EL YOUSFI Chef de cabinet du Premier Ministre,,,board,Premier Ministère M. MOHAMED TAYEB EL YOUSFI Chef de cabinet du Premier Ministre  Premier Ministère M. MOHAMED TAYEB EL YOUSFI Chef de cabinet du Premier Minist,document_de_reference,https://www.cmf.tn/sites/default/files/pdfs/emetteurs/informations/references/doc_reference_BTE_2011.pdf,155,0
Fdfe226c860,BTE (ADP),2011,officeholder,ministry_organ,current,Ministère de Dévéloppement et de la,,,board,Ministère de Dévéloppement et de la  Ministère de Dévéloppement et de la board_seat 5.1.5 Fonction des représentants permanents des personnes morales membres du,document_de_reference,https://www.cmf.tn/sites/default/files/pdfs/emetteurs/informations/references/doc_reference_BTE_2011.pdf,155,0
Fdfe226c860,BTE (ADP),2011,officeholder,ministry_organ,current,HEDI BEJAOUI Directeur Général des services communs du Ministère du Développement et de la Coopération Internationale,,,board,M. HEDI BEJAOUI Directeur Général des services communs du Ministère du Développement et de la Coopération Internationale m HEDI BEJAOUI Directeur Général des se,document_de_reference,https://www.cmf.tn/sites/default/files/pdfs/emetteurs/informations/references/doc_reference_BTE_2011.pdf,155,0
Fdfe226c860,BTE (ADP),2011,officeholder,ministry_organ,current,"Ministère de l'Industrie et de l'Energie M. MOHAMED EL AGREBI PDG Sergar, PDG Sotugat",,,board,"Ministère de l'Industrie et de l'Energie M. MOHAMED EL AGREBI PDG Sergar, PDG Sotugat  Ministère de l'Industrie et de l'Energie M. MOHAMED EL AGREBI PDG Sergar,",document_de_reference,https://www.cmf.tn/sites/default/files/pdfs/emetteurs/informations/references/doc_reference_BTE_2011.pdf,155,0
Fdfe226c860,BTE (ADP),2011,officeholder,ministry_organ,current,Ministère des Finances M. ABDELHAMID EL GHANMI Directeur Général des participations,,,board,Ministère des Finances M. ABDELHAMID EL GHANMI Directeur Général des participations  Ministère des Finances M. ABDELHAMID EL GHANMI Directeur Général des partic,document_de_reference,https://www.cmf.tn/sites/default/files/pdfs/emetteurs/informations/references/doc_reference_BTE_2011.pdf,155,0
Fdfe226c860,BTE (ADP),2011,state_board,state_organ_seat,,État Tunisien,S0000000a01,,board_seat,,document_de_reference,https://www.cmf.tn/sites/default/files/pdfs/emetteurs/informations/references/doc_reference_BTE_2011.pdf,154,0
Fdfe226c860,BTE (ADP),2011,state_board,state_organ_seat,,État Tunisien,S0000000a01,,board_seat_corporate,,document_de_reference,https://www.cmf.tn/sites/default/files/pdfs/emetteurs/informations/references/doc_reference_BTE_2011.pdf,154,0
Fdfe226c860,BTE (ADP),2016,officeholder,cabinet_staff,current,Chef de cabinet du ministre auprès du chef,,,board,Chef de cabinet du ministre auprès du chef   board_seat 5.1.5. Fonctions des représentants permanents des personnes morales membres du,document_de_reference,https://www.cmf.tn/sites/default/files/pdfs/emetteurs/informations/references/doc_reference_bte_2016.pdf,226,0
Fdfe226c860,BTE (ADP),2016,officeholder,cabinet_staff,current,MINISTERE DU DEVELOPPEMENT DE,,,board,Chef de cabinet au ministère du   board_seat 5.1.5. Fonctions des représentants permanents des personnes morales membres du,document_de_reference,https://www.cmf.tn/sites/default/files/pdfs/emetteurs/informations/references/doc_reference_bte_2016.pdf,226,0
Fdfe226c860,BTE (ADP),2016,officeholder,cabinet_staff,current,Chef de cabinet au ministère de l’énergie et,,,board,Chef de cabinet au ministère de l’énergie et   board_seat 5.1.5. Fonctions des représentants permanents des personnes morales membres du,document_de_reference,https://www.cmf.tn/sites/default/files/pdfs/emetteurs/informations/references/doc_reference_bte_2016.pdf,226,0
Fdfe226c860,BTE (ADP),2016,state_board,state_organ_seat,,État Tunisien,S0000000a01,,board_seat_corporate,,document_de_reference,https://www.cmf.tn/sites/default/files/pdfs/emetteurs/informations/references/doc_reference_bte_2016.pdf,225,0
Fdfe226c860,BTE (ADP),2016,state_board,state_organ_seat,,Chef de cabinet au ministère de l’énergie et,Sa1a8173023,,board_seat_corporate,,document_de_reference,https://www.cmf.tn/sites/default/files/pdfs/emetteurs/informations/references/doc_reference_bte_2016.pdf,226,0
Fdfe226c860,BTE (ADP),2016,state_board,state_organ_seat,,MINISTERE DU DEVELOPPEMENT DE,Sdd462c34a2,,board_seat_corporate,,document_de_reference,https://www.cmf.tn/sites/default/files/pdfs/emetteurs/informations/references/doc_reference_bte_2016.pdf,226,0
Fdfe226c860,BTE (ADP),2016,state_ownership,state_shareholder,,État Tunisien,S0000000a01,,ownership,,document_de_reference,https://www.cmf.tn/sites/default/files/pdfs/emetteurs/informations/references/doc_reference_bte_2016.pdf,31,0
Fdfe226c860,BTE (ADP),2017,public_bank,public_bank_equity,,BNA,F5ccaee3c36,,ownership,,document_de_reference,https://www.cmf.tn/sites/default/files/pdfs/emetteurs/informations/references/doc_reference_bna_2018.pdf,31,0
Fe851154c1d,BTK,2009,public_bank,public_bank_equity,,Banque Nationale Agricole,Fc0d64a7eb6,,group_participation,,document_de_reference,https://www.cmf.tn/sites/default/files/pdfs/emetteurs/informations/references/doc_reference_BTK_2009.pdf,91,0
Fe851154c1d,BTK,2011,officeholder,ministry_organ,current,Ministère des Finances de l’Etat Tunisien   declared_executi,,,executives,Ministère des Finances de l’Etat Tunisien   declared_executive_role 5.1.3 - Principales activités exercées en dehors de la Banque au cours des trois dernières,document_de_reference,https://www.cmf.tn/sites/default/files/pdfs/emetteurs/informations/references/doc_reference_%20BTK_2012_FR.pdf,161,0
Fe851154c1d,BTK,2011,officeholder,ministry_organ,current,Ministère des Finances de l’Etat Tunisien   declared_executi,,,executives,Ministère des Finances de l’Etat Tunisien   declared_executive_role 5.1.3 - Principales activités exercées en dehors de la Banque au cours des trois dernières,document_de_reference,https://www.cmf.tn/sites/default/files/pdfs/emetteurs/informations/references/doc_reference_%20BTK_2012_FR.pdf,161,0
Fe851154c1d,BTK,2011,officeholder,ministry_organ,current,Ministère des Finances Koweitien   declared_executive_role 5,,,executives,Ministère des Finances Koweitien   declared_executive_role 5.1.3 - Principales activités exercées en dehors de la Banque au cours des trois dernières,document_de_reference,https://www.cmf.tn/sites/default/files/pdfs/emetteurs/informations/references/doc_reference_%20BTK_2012_FR.pdf,161,0
Fe851154c1d,BTK,2011,state_ownership,state_shareholder,,État Tunisien,S0000000a01,,ownership,,document_de_reference,https://www.cmf.tn/sites/default/files/pdfs/emetteurs/informations/references/doc_reference_%20BTK_2012_FR.pdf,15,0
Fe851154c1d,BTK,2014,officeholder,ministry_organ,current,Ali OUERGHI,,,board,Représentant le Ministère des Finances monsieur  board_seat LES MEMBRES DU CONSEIL D'ADMINISTRATION DE LA BANQUE,rapport_annuel,https://www.cmf.tn/sites/default/files/pdfs/emetteurs/informations/rapports-societes/rapport_annuel_btk_2014.pdf.pdf,3,1
Fe851154c1d,BTK,2014,officeholder,ministry_organ,current,Ministère des Finances de l’Etat Tunisien   declared_executi,,,executives,Ministère des Finances de l’Etat Tunisien   declared_executive_role 5.1.3 - Principales activités exercées en dehors de la Banque au cours des trois dernières,document_de_reference,https://www.cmf.tn/sites/default/files/pdfs/emetteurs/informations/references/doc_reference_BTK_2014.pdf,183,0
Fe851154c1d,BTK,2014,officeholder,ministry_organ,current,Ministère des Finances de l’Etat Tunisien   declared_executi,,,executives,Ministère des Finances de l’Etat Tunisien   declared_executive_role 5.1.3 - Principales activités exercées en dehors de la Banque au cours des trois dernières,document_de_reference,https://www.cmf.tn/sites/default/files/pdfs/emetteurs/informations/references/doc_reference_BTK_2014.pdf,183,0
Fe851154c1d,BTK,2014,officeholder,ministry_organ,current,Ministère des Finances Koweitien   declared_executive_role 5,,,executives,Ministère des Finances Koweitien   declared_executive_role 5.1.3 - Principales activités exercées en dehors de la Banque au cours des trois dernières,document_de_reference,https://www.cmf.tn/sites/default/files/pdfs/emetteurs/informations/references/doc_reference_BTK_2014.pdf,183,0
Fe851154c1d,BTK,2014,state_ownership,state_shareholder,,État Tunisien,S0000000a01,,ownership,,document_de_reference,https://www.cmf.tn/sites/default/files/pdfs/emetteurs/informations/references/doc_reference_BTK_2014.pdf,16,0
Fe851154c1d,BTK,2014,state_ownership,state_shareholder,,État Tunisien,S0000000a01,,ownership,,document_de_reference,https://www.cmf.tn/sites/default/files/pdfs/emetteurs/informations/references/doc_reference_BTK_2014.pdf,17,0
Fe851154c1d,BTK,2016,officeholder,ministry_organ,current,ZOGHLAMI,,,board,Représentant le Ministère  Finances -Tunisie board_seat 5.1.2 La Compasition du Conseil d'administration,rapport_annuel,https://www.cmf.tn/sites/default/files/pdfs/emetteurs/informations/rapports-societes/btk_2016.pdf,29,0
Fe851154c1d,BTK,2016,state_ownership,state_shareholder,,État Tunisien,S0000000a01,,ownership,,rapport_annuel,https://www.cmf.tn/sites/default/files/pdfs/emetteurs/informations/rapports-societes/rapport_btk_2024.pdf,4,0
Fe851154c1d,BTK,2016,state_ownership,state_shareholder,,État Tunisien,S0000000a01,,ownership,,rapport_annuel,https://www.cmf.tn/sites/default/files/pdfs/emetteurs/informations/rapports-societes/rapport_btk_2023.pdf,4,0
Fe851154c1d,BTK,2016,state_ownership,state_shareholder,,État Tunisien,S0000000a01,,ownership,,rapport_annuel,https://www.cmf.tn/sites/default/files/pdfs/emetteurs/informations/rapports-societes/btk_2022.pdf,5,0
Fe851154c1d,BTK,2016,state_ownership,state_shareholder,,État Tunisien,S0000000a01,,ownership,,rapport_annuel,https://www.cmf.tn/sites/default/files/pdfs/emetteurs/informations/rapports-societes/btk_2021.pdf,7,0
Fe851154c1d,BTK,2024,officeholder,ministry_organ,current,l’Etat Tunisien,,,board,Financement (DGF) -Ministère des Finances  BEN SAAD board_seat 5.1.5 - Fonctions des représentants permanents des personnes morales,document_de_reference,https://www.cmf.tn/sites/default/files/pdfs/emetteurs/informations/references/docref_btk_bank_2024_fr.pdf,209,0
Fe851154c1d,BTK,2024,state_board,state_organ_seat,,État Tunisien,S0000000a01,,board_seat_corporate,,document_de_reference,https://www.cmf.tn/sites/default/files/pdfs/emetteurs/informations/references/doc_reference_btk_2025.pdf,246,0
Fe851154c1d,BTK,2024,state_board,state_organ_seat,,État Tunisien,S0000000a01,,board_seat_corporate,,document_de_reference,https://www.cmf.tn/sites/default/files/pdfs/emetteurs/informations/references/docref_btk_bank_2024_fr.pdf,209,0
Fe851154c1d,BTK,2024,state_ownership,state_shareholder,,État Tunisien,S0000000a01,,ownership,,document_de_reference,https://www.cmf.tn/sites/default/files/pdfs/emetteurs/informations/references/docref_btk_bank_2024_fr.pdf,38,0
Fe851154c1d,BTK,2024,state_ownership,state_shareholder,,État Tunisien,S0000000a01,,ownership,,document_de_reference,https://www.cmf.tn/sites/default/files/pdfs/emetteurs/informations/references/docref_btk_bank_2024_fr.pdf,39,0
Fe851154c1d,BTK,2025,state_board,state_organ_seat,,État Tunisien,S0000000a01,,board_seat_corporate,,document_de_reference,https://www.cmf.tn/sites/default/files/pdfs/emetteurs/informations/references/doc_reference_btk_2025.pdf,243,0
Fe851154c1d,BTK,2025,state_ownership,state_shareholder,,État Tunisien,S0000000a01,,ownership,,document_de_reference,https://www.cmf.tn/sites/default/files/pdfs/emetteurs/informations/references/doc_reference_btk_2025.pdf,38,0
Fe11432a6d8,BTK LEASING,2021,public_bank,public_bank_seat,,STB,Fede9a2bb70,,board_seat_corporate,,document_de_reference,https://www.cmf.tn/sites/default/files/pdfs/emetteurs/informations/references/doc_reference_btk_leasing_ex_ail_2022.pdf,184,0
Fe11432a6d8,BTK LEASING,2021,public_bank,public_bank_seat,,STB,Fede9a2bb70,,board_seat_corporate,,document_de_reference,https://www.cmf.tn/sites/default/files/pdfs/emetteurs/informations/references/doc_reference_btk_leasing_ex_ail_2022.pdf,186,0
F16c513851c,BTQI,1997,officeholder,state_representative,current,Docteur NAJMEDDINE DAJJANI,,,board,Vice Président du Conseil   board_seat ADMINISTRATEURS REPRESENTANT L'ETAT DE QATAR,prospectus,https://www.cmf.tn/sites/default/files/pdfs/emetteurs/informations/prospectus/prospectus_demission_augmentation_de_capital_-_btqi_1997-.pdf,16,0
F0e6e83438c,BUAT,2024,public_bank,public_bank_interlock,,STB,Fede9a2bb70,,board_interlock,,derived,,,
F0e6e83438c,BUAT,2026,public_bank,public_bank_interlock,,STB,Fede9a2bb70,,board_interlock,,derived,,,
Fa1bfa4d335,"Bourse des Valeurs Mobilières N""gz/s4 du 29 avril lgg2",1990,public_bank,public_bank_seat,,STB,Fede9a2bb70,,board_seat_corporate,,prospectus,https://www.cmf.tn/sites/default/files/pdfs/emetteurs/informations/prospectus/prospectus_demission_augmentation_de_capital_-stb_1992-.pdf,18,0
F6fb284d35e,C.NS.S,2005,public_bank,public_bank_seat,,STB,Fede9a2bb70,,board_seat_corporate,,rapport_annuel,https://www.cmf.tn/sites/default/files/pdfs/emetteurs/informations/rapports-societes/rapport_annuel_stb_2005.pdf,5,1
F4998732b7b,CAPITALE -BS,1996,state_board,state_organ_seat,,État Tunisien,S0000000a01,,board_seat_corporate,,prospectus,https://www.cmf.tn/sites/default/files/pdfs/emetteurs/informations/prospectus/prospectus_demission_augmentation_de_capitale_-bs_1996-.pdf,11,0
F4998732b7b,CAPITALE -BS,1996,state_board,state_organ_seat,,Caisse Nationale de Sécurité Sociale (CNSS),S0000000c01,,board_seat_corporate,,prospectus,https://www.cmf.tn/sites/default/files/pdfs/emetteurs/informations/prospectus/prospectus_demission_augmentation_de_capitale_-bs_1996-.pdf,11,0
Ff9b9132a52,CARTHAGE CEMENT,2019,state_ownership,state_shareholder,,État Tunisien,S0000000a01,,ownership,,prospectus,https://www.cmf.tn/sites/default/files/pdfs/emetteurs/informations/prospectus/prospectus_cc_2019.pdf,34,0
F5c3d78cc15,CDC DEVELOPPEMENT,2013,public_bank,public_bank_equity,,BH BANK,F5038da9360,,group_participation,,document_de_reference,https://www.cmf.tn/sites/default/files/pdfs/emetteurs/informations/references/doc_reference_BH_2015_1.pdf,129,0
F2f31635f4f,"CHERAIET""",2019,public_bank,public_bank_equity,,STB,Fede9a2bb70,,group_participation,,document_de_reference,https://www.cmf.tn/sites/default/files/pdfs/emetteurs/informations/references/document_de_reference_emprunt_societe_tunisienne_de_banque2019-1_version_finale125092019_correction_finale_cfm_site_cmf.pdf,138,0
F36bd12b853,CIE HOTELIERE DES CENTRES VILLES ( HOTEL ANDALOUS),2009,public_bank,public_bank_equity,,STB,Fede9a2bb70,,group_participation,,document_de_reference,https://www.cmf.tn/sites/default/files/pdfs/emetteurs/informations/references/doc_reference_STB_2010.pdf,106,0
F696d1a681f,"CIE MED. DE TOURISME ""HOTEL DALIA""",2019,public_bank,public_bank_equity,,STB,Fede9a2bb70,,group_participation,,document_de_reference,https://www.cmf.tn/sites/default/files/pdfs/emetteurs/informations/references/document_de_reference_emprunt_societe_tunisienne_de_banque2019-1_version_finale125092019_correction_finale_cfm_site_cmf.pdf,138,0
Fd228d2488b,CIL,2010,public_bank,public_bank_equity,,Banque Nationale Agricole,Fc0d64a7eb6,,group_participation,,document_de_reference,https://www.cmf.tn/sites/default/files/pdfs/emetteurs/informations/references/doc_reference_BTK_2009.pdf,91,0
F0590bcb4f4,CLUB),2019,public_bank,public_bank_equity,,STB,Fede9a2bb70,,group_participation,,document_de_reference,https://www.cmf.tn/sites/default/files/pdfs/emetteurs/informations/references/document_de_reference_emprunt_societe_tunisienne_de_banque2019-1_version_finale125092019_correction_finale_cfm_site_cmf.pdf,138,0
F96c49b5f3a,CTAMA,2008,public_bank,public_bank_seat,,BNA,F5ccaee3c36,,board_seat_corporate,,document_de_reference,https://www.cmf.tn/sites/default/files/pdfs/emetteurs/informations/references/doc_reference_BNA2009.pdf,177,0
F901f29da5b,CTAMA IMMOBILIERE,2024,public_bank,public_bank_interlock,,STB,Fede9a2bb70,,board_interlock,,derived,,,
F901f29da5b,CTAMA IMMOBILIERE,2026,public_bank,public_bank_interlock,,STB,Fede9a2bb70,,board_interlock,,derived,,,
F8dbbc403f5,Caisse Tunisienne des Assurances Mutuelles Agricoles,2013,public_bank,public_bank_seat,,BNA,F5ccaee3c36,,board_seat_corporate,,rapport_annuel,https://www.cmf.tn/sites/default/files/pdfs/emetteurs/informations/rapports-societes/bna_2013.pdf,5,1
Fb5d11c2f49,"Ce comité, composé de 4 membres et de tout",2015,public_bank,public_bank_seat,,STB,Fede9a2bb70,,board_seat_corporate,,rapport_annuel,https://www.cmf.tn/sites/default/files/pdfs/emetteurs/informations/rapports-societes/rapport_stb_2023.pdf,16,0
F88b7950445,Cette amélioration s'est reflétée sur les indicateurs,2017,public_bank,public_bank_seat,,STB,Fede9a2bb70,,board_seat_corporate,,rapport_annuel,https://www.cmf.tn/sites/default/files/pdfs/emetteurs/informations/rapports-societes/rapport_annuel_stb_2017.pdf,8,1
Fa733927bd0,Cette cellule est chargée de coordonner,2012,public_bank,public_bank_seat,,BH BANK,F5038da9360,,board_seat_corporate,,rapport_annuel,https://www.cmf.tn/sites/default/files/pdfs/emetteurs/informations/rapports-societes/rapport_annuel_bh_2012.pdf,10,1
F8b4a3be494,Chef du Gouvernement chargé des dossiers,2012,public_bank,public_bank_seat,,BH BANK,F5038da9360,,board_seat_corporate,,rapport_annuel,https://www.cmf.tn/sites/default/files/pdfs/emetteurs/informations/rapports-societes/rapport_annuel_bh_2012.pdf,10,1
Fe123d28fed,Confidentialité,2015,public_bank,public_bank_seat,,STB,Fede9a2bb70,,board_seat_corporate,,rapport_annuel,https://www.cmf.tn/sites/default/files/pdfs/emetteurs/informations/rapports-societes/rapport_stb_2023.pdf,16,0
F2e9c2e7d99,Consignations,2015,public_bank,public_bank_interlock,,BH BANK,F5038da9360,,board_interlock,,derived,,,
F23211662e7,Consignations - DG de la CDC Gestion,2017,public_bank,public_bank_interlock,,BH BANK,F5038da9360,,board_interlock,,derived,,,
F23211662e7,Consignations - DG de la CDC Gestion,2018,public_bank,public_bank_interlock,,BH BANK,F5038da9360,,board_interlock,,derived,,,
F1317a5fc0c,Contribution aux travaux du Conseil,2015,public_bank,public_bank_seat,,STB,Fede9a2bb70,,board_seat_corporate,,rapport_annuel,https://www.cmf.tn/sites/default/files/pdfs/emetteurs/informations/rapports-societes/rapport_stb_2023.pdf,16,0
F6fa987c429,Créé par le Conseil,2016,public_bank,public_bank_seat,,BNA,F5ccaee3c36,,board_seat_corporate,,rapport_annuel,https://www.cmf.tn/sites/default/files/pdfs/emetteurs/informations/rapports-societes/rapport_annuel_bna_2018.pdf,16,1
F4ff651ad76,DGA de la Caisse des Dépôts,2015,public_bank,public_bank_interlock,,BH BANK,F5038da9360,,board_interlock,,derived,,,
F4ff651ad76,DGA de la Caisse des Dépôts,2017,public_bank,public_bank_interlock,,BH BANK,F5038da9360,,board_interlock,,derived,,,
F4ff651ad76,DGA de la Caisse des Dépôts,2018,public_bank,public_bank_interlock,,BH BANK,F5038da9360,,board_interlock,,derived,,,
F65d5c39b58,DIVA SICAR,2013,public_bank,public_bank_equity,,BH BANK,F5038da9360,,group_participation,,document_de_reference,https://www.cmf.tn/sites/default/files/pdfs/emetteurs/informations/references/doc_reference_BH_2015_1.pdf,129,0
Fd4ed8d9e06,"DRAHAM ""Col des Ruines""",2019,public_bank,public_bank_equity,,STB,Fede9a2bb70,,group_participation,,document_de_reference,https://www.cmf.tn/sites/default/files/pdfs/emetteurs/informations/references/document_de_reference_emprunt_societe_tunisienne_de_banque2019-1_version_finale125092019_correction_finale_cfm_site_cmf.pdf,132,0
Fce856fbce3,De même et en complément du noyau du nouveau,2017,public_bank,public_bank_seat,,STB,Fede9a2bb70,,board_seat_corporate,,rapport_annuel,https://www.cmf.tn/sites/default/files/pdfs/emetteurs/informations/rapports-societes/rapport_annuel_stb_2017.pdf,8,1
F33cc371a1f,ED-DKHILA,2009,public_bank,public_bank_equity,,STB,Fede9a2bb70,,group_participation,,document_de_reference,https://www.cmf.tn/sites/default/files/pdfs/emetteurs/informations/references/doc_reference_STB_2010.pdf,33,0
