entity_id,entity_type,canonical_name,is_bvmt_listed,isin,ticker,name_ar,bvmt_group_label,n_aliases,aliases
Fae08daabf8,firm,Siège,0,,,,,1,Siège
Fae7d18c2b6,firm,Agence,0,,,,,1,Agence
Fae900cd9e2,firm,COTIF SICAR,0,,,,,2,COTIF SICAR | COTIF-SICAR
Fae935d692d,firm,Fixation de la rémunération des membres du comité,0,,,,,1,Fixation de la rémunération des membres du comité
Faeaf00fcce,firm,unimed,1,TN0007720014,UMED,شركة مخابر يونيماد,continuous,3,UNIMED | Unimed | unimed
Faecb12dcfb,firm,"""CAP BANK""",0,,,,,3,"""CAP BANK"" | CAP BANK | Cap Bank"
Faee10de29a,firm,SOCIETE UNIVERS INVEST- SICAR,0,,,,,1,SOCIETE UNIVERS INVEST- SICAR
Faefb06b686,firm,Sté des produits industriels des pâtisseries alimentaires- SPIPA,0,,,,,1,Sté des produits industriels des pâtisseries alimentaires- SPIPA
Faf1fe64118,firm,"BANQUE FRANCO TUNISIENNE ""BFT""",0,,,,,1,"BANQUE FRANCO TUNISIENNE ""BFT"""
Faf5d40848c,firm,Président du directoire de MLA,0,,,,,1,Président du directoire de MLA
Faf7949439d,firm,AIR LIQUIDE TUNISIE,0,,,,,1,AIR LIQUIDE TUNISIE
Faf81bcd319,firm,basé à Paris - Membre du Conseil d'Administration de l'Université Tunis Al Manar,0,,,,,1,basé à Paris - Membre du Conseil d'Administration de l'Université Tunis Al Manar
Faf89e92b72,firm,Administrateur dans LOUKIL MANAGEMENT & CONSEIL,0,,,,,1,Administrateur dans LOUKIL MANAGEMENT & CONSEIL
Fafc6ee6227,firm,PARETEC,0,,,,,1,PARETEC
Fafd05eda3f,firm,SICAR AMEN,0,,,,,2,SICAR AMEN | Sicar Amen
Fb002478382,firm,de loisirs. Et il est gérant de la Sté Jumeaux Immobilière,0,,,,,1,de loisirs. Et il est gérant de la Sté Jumeaux Immobilière
Fb007af87b0,firm,marché des PME constituant le tissu économique le,0,,,,,1,marché des PME constituant le tissu économique le
Fb01de12717,firm,SONIBANK(FCFA),0,,,,,1,SONIBANK(FCFA)
Fb02e82a6df,firm,"97,6% (0,1%)",0,,,,,1,"97,6% (0,1%)"
Fb0373ed007,firm,F.C.P - OPTIMA,0,,,,,1,F.C.P - OPTIMA
Fb03b77ca85,firm,Production Agricole Teboulba,0,,,,,2,PRODUCTION AGRICOLE TEBOULBA | Production Agricole Teboulba
Fb04178a1a6,firm,Directeur Général de Tunisie Location Longue Durée,0,,,,,1,Directeur Général de Tunisie Location Longue Durée
Fb046270cec,firm,"Dans le cadre notre stratégie de développement régional, l’année",0,,,,,1,"Dans le cadre notre stratégie de développement régional, l’année"
Fb04eea0035,firm,APS,0,,,,,1,APS
Fb05ecdbe8d,firm,Bank ABC Tunisie,0,,,,,1,Bank ABC Tunisie
Fb06f5f249f,firm,FIDELITY SICAV PLUS,0,,,,,1,FIDELITY SICAV PLUS
Fb06f603cb4,firm,En volume les ventes à,0,,,,,1,En volume les ventes à
Fb0d3cd576d,firm,PDG Aures Auto,0,,,,,1,PDG Aures Auto
Fb0e1bc732c,firm,"SAHEL ""H.LIBERTY""",0,,,,,1,"SAHEL ""H.LIBERTY"""
Fb0fb0b26e6,firm,"NORD""",0,,,,,1,"NORD"""
Fb10969ed3d,firm,Affectation du résultat de l'exercice 2004,0,,,,,1,Affectation du résultat de l'exercice 2004
Fb10cd0a732,firm,DGA Medcom - DGA Mediterranean Industrial Group,0,,,,,1,DGA Medcom - DGA Mediterranean Industrial Group
Fb119a948a5,firm,Miquelon ; - Administrateur à la Banque de Nouvelle Calédonie ; - Administrateur à INGEPAR ; - Administrateur,0,,,,,1,Miquelon ; - Administrateur à la Banque de Nouvelle Calédonie ; - Administrateur à INGEPAR ; - Administrateur
Fb11c2cfd93,firm,****: Nomination décidée par l'AGO du 30/05/2016,0,,,,,1,****: Nomination décidée par l'AGO du 30/05/2016
Fb131f4057e,firm,Administrateur de Gulf Bank Algérie,0,,,,,1,Administrateur de Gulf Bank Algérie
Fb1320e672f,firm,Comptes dans le cadre de leur mission de contrôle interne,0,,,,,1,Comptes dans le cadre de leur mission de contrôle interne
Fb16294cc37,firm,Date de constitution 1949,0,,,,,1,Date de constitution 1949
Fb1761108c7,firm,PORT DE PLAISANCE,0,,,,,1,PORT DE PLAISANCE
Fb192d1df5a,firm,Société Héla d'électroménager et de confort BATAM,0,,,,,1,Société Héla d'électroménager et de confort BATAM
Fb1cb137446,firm,ASSU MAGHREBIA VIE,1,TNDKJ8O68X14,AMV,ASSU MAGHREBIA VIE,continuous,1,ASSU MAGHREBIA VIE
Fb1ee8227a5,firm,TUNISIE LEASING F,1,TN0002100907,TLS,التونسية للإيجار المالي,continuous,1,TUNISIE LEASING F
Fb238d970a7,firm,GENERALE ALIMENTAIRE,0,,,,,1,GENERALE ALIMENTAIRE
Fb27582d1f7,firm,Société Univers Invest Sicar (UI SICAR),0,,,,,1,Société Univers Invest Sicar (UI SICAR)
Fb2794d7fe2,firm,Représentation Internationale,0,,,,,1,Représentation Internationale
Fb2b7630f10,firm,"Le Comite Permanent d'Audit Interne de l'UBCI, est placé sous",0,,,,,1,"Le Comite Permanent d'Audit Interne de l'UBCI, est placé sous"
Fb2f4a14915,firm,Société EXPRESS ASCENSEUR,0,,,,,1,Société EXPRESS ASCENSEUR
Fb2fc16d4f7,firm,ou du Conseil de Surveillance,0,,,,,1,ou du Conseil de Surveillance
Fb3143a893b,firm,Médecin,0,,,,,1,Médecin
Fb32003cc47,firm,STS,0,,,,,1,STS
Fb34701592e,firm,Cc developpement soutenu de notre acuvite est le fruit,0,,,,,1,Cc developpement soutenu de notre acuvite est le fruit
Fb3908853f2,firm,Le Conseil d'Administration est une instance collégiale qui,0,,,,,1,Le Conseil d'Administration est une instance collégiale qui
Fb3b93a3487,firm,Président du Conseil d’Administration,0,,,,,2,Président du Conseil d'Administration | Président du Conseil d’Administration
Fb3cebdbda5,firm,BH IMMO,0,,,,,1,BH IMMO
Fb40b0b3497,firm,La Financière Tunisienne,0,,,,,2,La Financière Tunisienne | La Financière Tunisienne*
Fb40d4b8a29,firm,Compagnie. Elle totalise un,0,,,,,1,Compagnie. Elle totalise un
Fb41113040a,firm,Administratours,0,,,,,1,Administratours
Fb45a869a28,firm,SICAV BH Capitalisation,0,,,,,1,SICAV BH Capitalisation
Fb460b84b2d,firm,IBS,0,,,,,2,I.B.S | IBS
Fb4658a4a7b,firm,Mme Naila B’siri épouse HORCHANI,0,,,,,1,Mme Naila B’siri épouse HORCHANI
Fb46ce71ced,firm,STB SICAR,0,,,,,2,STB SICAR | Société STB SICAR
Fb46fd91933,firm,Le 15 mar 1938,0,,,,,1,Le 15 mar 1938
Fb47e5f399c,firm,BH /2,0,,,,,1,BH /2
Fb496a3bd5f,firm,EMBAPLAST,0,,,,,1,EMBAPLAST
Fb499a92e62,firm,Les mandats,0,,,,,1,Les mandats
Fb499c3c789,firm,Société générale de recouvrement de créances (SGRC),0,,,,,1,Société générale de recouvrement de créances (SGRC)
Fb49ed2462e,firm,BFT,0,,,,,1,BFT
Fb4ae7c9e18,firm,La Banque Nationale Agricole,0,,,,,1,La Banque Nationale Agricole
Fb4b2b625c5,firm,la Sté Jumeaux Immobilière,0,,,,,1,la Sté Jumeaux Immobilière
Fb4c54562ec,firm,CRJ construction,0,,,,,2,CRJ Construction | CRJ construction
Fb4ea5f4871,firm,PDG COFAT Mateur,0,,,,,1,PDG COFAT Mateur
Fb514a16570,firm,Le capital social de la société les,0,,,,,1,Le capital social de la société les
Fb51a57cbfc,firm,Charte,0,,,,,1,Charte
Fb5294737b8,firm,SICAF Epargne Invest,0,,,,,2,SICAF EPARGNE INVEST | SICAF Epargne Invest
Fb53a7c1c16,firm,Modern Leasing /2,0,,,,,1,Modern Leasing /2
Fb559cf892c,firm,Les missions fondamentales du Comité sont,0,,,,,1,Les missions fondamentales du Comité sont
Fb56fed120f,firm,Dotation 2014,0,,,,,1,Dotation 2014
Fb5786bef75,firm,HEXABYTE Il,0,,,,,2,HEXABYTE Il | HEXABYTE » Il
Fb57f7d28e1,firm,Subventions Résultat de Compte spécial,0,,,,,1,Subventions Résultat de Compte spécial
Fb5886fc981,firm,Comptes,0,,,,,1,Comptes
Fb594581c07,firm,BH INVEST,0,,,,,1,BH INVEST
Fb598f0e7aa,firm,conseil de surveillance d’une autre société. Le Conseil,0,,,,,1,conseil de surveillance d’une autre société. Le Conseil
Fb5a25cb45f,firm,Les administrateurs désignés par l’élection sont rééligibles,0,,,,,1,Les administrateurs désignés par l’élection sont rééligibles
Fb5aa46e7b9,firm,Réassurances,0,,,,,1,Réassurances
Fb5c18c0ff9,firm,Les Autres Dommages aux,0,,,,,1,Les Autres Dommages aux
Fb5cab88293,firm,Nom el Prénom Qualité Mandat,0,,,,,1,Nom el Prénom Qualité Mandat
Fb612fbfb69,firm,PARENIN dans les sociétés SICAR AMEN,0,,,,,1,PARENIN dans les sociétés SICAR AMEN
Fb61f602d2c,firm,Administrateurs à la Sté d'Assurances SALIM - Administrateur à la Sté Modern Leasing,0,,,,,1,Administrateurs à la Sté d'Assurances SALIM - Administrateur à la Sté Modern Leasing
Fb62ad013fc,firm,STE HOTEL BYZANCE,0,,,,,1,STE HOTEL BYZANCE
Fb62bca16dd,firm,Amlek,0,,,,,1,Amlek
Fb6663e65e1,firm,Aliments Composés du Nord,0,,,,,1,Aliments Composés du Nord
Fb66b4745c8,firm,Retraité de la Société SAGES Capital,0,,,,,1,Retraité de la Société SAGES Capital
Fb6813bbda3,firm,NOUVELLE MAISON DE LA VILLE DE TUNIS ‐SNMVT‐MONOPRIX Il,0,,,,,1,NOUVELLE MAISON DE LA VILLE DE TUNIS ‐SNMVT‐MONOPRIX Il
Fb682c01b35,firm,Administrateur dans les filiales de la STUSID Bank,0,,,,,1,Administrateur dans les filiales de la STUSID Bank
Fb6db2a91b9,firm,Président du CIPED,0,,,,,1,Président du CIPED
Fb6dd080b8f,firm,b/ Les risques divers,0,,,,,1,b/ Les risques divers
Fb6f4b0d83e,firm,"de résultats. En effet, le Produit Net Bancaire, le",0,,,,,1,"de résultats. En effet, le Produit Net Bancaire, le"
Fb702af0a01,firm,(5) Nomination par l’AGO du 17 mai 2017 et confirmation du mandat par l’AGO du 25 avril 2018 pour 3 ans qui s’achève à l’AG,0,,,,,1,(5) Nomination par l’AGO du 17 mai 2017 et confirmation du mandat par l’AGO du 25 avril 2018 pour 3 ans qui s’achève à l’AG
Fb70f2bbe8d,firm,Directeur Général Institut Vision & Retine Clinque au Lac,0,,,,,1,Directeur Général Institut Vision & Retine Clinque au Lac
Fb72d537c64,firm,X-type,0,,,,,1,X-type
Fb736add289,firm,Le Comité Permanant d’Audit interne a pour mission de,0,,,,,1,Le Comité Permanant d’Audit interne a pour mission de
Fb73aa7f513,firm,minoritaires,0,,,,,1,minoritaires
Fb75dffcd0a,firm,M.Slimene BETTAIEB Président Directeur Général 2009‐2011 Tunis M. Zouheir TANBOURA Directeur Général Adjoint Depuis 2000 Tunis,0,,,,,3,M.Slimene BETTAIEB Président Directeur Général 2009‐2011 Tunis M. Zouheir TANBOURA Directeur Général Adjoint Depuis 2000 Tunis | Slimene BETTAIEB Président Directeur Général 2009-2011 Tunis M. Zouheir TANBOURA Directeur Général Adjoint Depuis 2000 Tunis | Slimene BETTAIEB Président Directeur Général 2009‐2011 Tunis M. Zouheir TANBOURA Directeur Général Adjoint Depuis 2000 Tunis
Fb7687521d6,firm,Palm Beach Gestion,0,,,,,1,Palm Beach Gestion
Fb7959c0aa4,firm,Mohamed MELLOUSSE Président Directeur général 2007-2009 Mednine,0,,,,,1,Mohamed MELLOUSSE Président Directeur général 2007-2009 Mednine
Fb797321893,firm,DGA de Financière Tunisienne S.A,0,,,,,1,DGA de Financière Tunisienne S.A
Fb7d4d65497,firm,Islamic Corporation for the Development “ICD”,0,,,,,2,Islamic Corporation for the Development (ICD) | Islamic Corporation for the Development “ICD”
Fb7db06ec90,firm,CCM,0,,,,,1,CCM
Fb7e04d9cca,firm,Immobilière Tuniso-Saoudienne,0,,,,,1,Immobilière Tuniso-Saoudienne
Fb7e4465c28,firm,V.C. Rôle de chaque organe d’administration et de direction,0,,,,,2,V.C. Rôle de chaque organe d'administration et de direction | V.C. Rôle de chaque organe d’administration et de direction
Fb7ea889175,firm,TUNISIAN FOREIGN BANK TFB,0,,,,,2,TUNISIAN FOREIGN BANK TFB | Tunisian Foreign Bank
Fb7f5e907ec,firm,"Demande et accepte toutes cessions, fait toutes",0,,,,,1,"Demande et accepte toutes cessions, fait toutes"
Fb816426d3e,firm,La Générale de Distribution,0,,,,,2,La Générale de Distribution | la Générale de distribution
Fb83d296145,firm,Value Consulting,0,,,,,1,Value Consulting
Fb866da5020,firm,La,0,,,,,4,La | La Société | La société | la société
Fb8699f94c3,firm,la Sté ETATHMEER Holding,0,,,,,1,la Sté ETATHMEER Holding
Fb87e414c87,firm,STB MOYENS GENERAUX,0,,,,,1,STB MOYENS GENERAUX
Fb899013544,firm,Mr Hammadi MOKDADI,0,,,,,1,Mr Hammadi MOKDADI
Fb89ccf040a,firm,MED FOOD - ERRYADA de promotion immobilière,0,,,,,1,MED FOOD - ERRYADA de promotion immobilière
Fb8d253cba0,firm,"d'Audit Interne revoit régulièrement sa charte et propose, Le cas",0,,,,,1,"d'Audit Interne revoit régulièrement sa charte et propose, Le cas"
Fb8db0066e9,firm,des finances de décembre 2013 jusqu'à février 2015,0,,,,,1,des finances de décembre 2013 jusqu'à février 2015
Fb8f4a8f161,firm,"DE MAHDIA ""SAHM""",0,,,,,1,"DE MAHDIA ""SAHM"""
Fb9602455aa,firm,ES commerce de détail,0,,,,,1,ES commerce de détail
Fb97d5866dd,firm,Hermès Conseil Sarl,0,,,,,1,Hermès Conseil Sarl
Fb9b3e9af78,firm,En dépit de tensions persistantes sur La,0,,,,,1,En dépit de tensions persistantes sur La
Fb9c5561819,firm,5- Les membres du Directoire,0,,,,,2,5- Les membres du Directoire | 5- les membres du Directoire
Fb9d83eee5f,firm,Directeur Centrale du Groupe « LACERAMIC »,0,,,,,1,Directeur Centrale du Groupe « LACERAMIC »
Fb9dd4fbb31,firm,AMEN PREMIERE SICAV* (Président du Conseil d’Administration) - SICAV AMEN* (Président du Conseil d’Administration) - SICAR AMEN*,0,,,,,1,AMEN PREMIERE SICAV* (Président du Conseil d’Administration) - SICAV AMEN* (Président du Conseil d’Administration) - SICAR AMEN*
Fb9f6f3b4e9,firm,INTER.BANK.SERVIC,0,,,,,1,INTER.BANK.SERVIC
Fb9f9148f36,firm,Chedly BEN AMMAR Membre Lui même 2009-2011 Tunis,0,,,,,1,Chedly BEN AMMAR Membre Lui même 2009-2011 Tunis
Fba36ff4c2f,firm,"7) L'Administrateur doit, dans un délai d’un mois à compter de sa pri",0,,,,,1,"7) L'Administrateur doit, dans un délai d’un mois à compter de sa pri"
Fba4e7a12f0,firm,M. Youssef BEN GHORBEL,0,,,,,1,M. Youssef BEN GHORBEL
Fba550d1609,firm,Résultat technique,0,,,,,1,Résultat technique
Fbadf3569aa,firm,Société du Conseil et de l’Intermédiation Financière (SCIF),0,,,,,1,Société du Conseil et de l’Intermédiation Financière (SCIF)
Fbb1e46f8d3,firm,***: Nomination décidée par l'AGO du 25/05/2017 en tant que nouvel administrateur représentant les actionnaires,0,,,,,1,***: Nomination décidée par l'AGO du 25/05/2017 en tant que nouvel administrateur représentant les actionnaires
Fbb244a77ae,firm,BH SICAF,0,,,,,1,BH SICAF
Fbb60275e86,firm,MEDITOM,0,,,,,1,MEDITOM
Fbb865d6ac6,firm,Zouheir TANBOURA Directeur Général Adjoint Depuis 2000 Tunis,0,,,,,1,Zouheir TANBOURA Directeur Général Adjoint Depuis 2000 Tunis
Fbba6014917,firm,BTK Capital,0,,,,,2,BTK CAPITAL | BTK Capital
Fbbd2aba54b,firm,proposera a l’assemblec Gencralc Extraordinaire une,0,,,,,1,proposera a l’assemblec Gencralc Extraordinaire une
Fbc0f37ec6d,firm,TFB » représentant la BH,0,,,,,1,TFB » représentant la BH
Fbc47d4db4e,firm,PARENIN,0,,,,,2,PARENIN | Société PARENIN
Fbc5b480bdf,firm,Cabinet C F A,0,,,,,1,Cabinet C F A
Fbc830fd0d3,firm,SOCIETE MARITIME AMIRA,0,,,,,1,SOCIETE MARITIME AMIRA
Fbc8dca841b,firm,+Report à nouveau antérieur,0,,,,,1,+Report à nouveau antérieur
Fbca7ec1f9b,firm,minoritaires d'Attjan Leasing,0,,,,,1,minoritaires d'Attjan Leasing
Fbce14f3239,firm,ROMULUS VOYAGES,0,,,,,1,ROMULUS VOYAGES
Fbce6a6cfe6,firm,SLD,0,,,,,1,SLD
Fbcec22b8e6,firm,"Le conseil d'administration de la B.N.A est composé de 11 membres, six",0,,,,,1,"Le conseil d'administration de la B.N.A est composé de 11 membres, six"
Fbcf2db2528,firm,SFBT,1,TN0001100254,SFBT,شـركة صنع المشروبـات بتـونس,continuous,1,SFBT
Fbd11e5f140,firm,représentées aux délibérations du Conseil d'Administration,0,,,,,1,représentées aux délibérations du Conseil d'Administration
Fbd1ee4d32f,firm,"45,7% 3,7%",0,,,,,1,"45,7% 3,7%"
Fbd40b3d39f,firm,SIRTTPS,0,,,,,1,SIRTTPS
Fbd515ed6e1,firm,SICAR AMEN (Administrateur) - TUNINVEST INTERNATIONAL SICAR (administrateur) - UNION FACTORING,0,,,,,1,SICAR AMEN (Administrateur) - TUNINVEST INTERNATIONAL SICAR (administrateur) - UNION FACTORING
Fbd8805e9b2,firm,PDG d'un groupe de sociétés spécialisé dans l'agriculture,0,,,,,1,PDG d'un groupe de sociétés spécialisé dans l'agriculture
Fbd8e6d9205,firm,forme juridique de la société d’une SARL à une SA,0,,,,,1,forme juridique de la société d’une SARL à une SA
Fbd9e2a5caa,firm,(H.MAJESTIC),0,,,,,1,(H.MAJESTIC)
Fbd9f8b7aed,firm,L'émission à été faite par le moyen de,0,,,,,1,L'émission à été faite par le moyen de
Fbdb53f30c8,firm,"67,87% 0,00%",0,,,,,1,"67,87% 0,00%"
Fbdba91b30d,firm,chargé de mission internationale,0,,,,,1,chargé de mission internationale
Fbdccddce43,firm,Le Conseil d'Administration de,0,,,,,1,Le Conseil d'Administration de
Fbde2cae9e8,firm,AMI,0,,,,,1,AMI
Fbdf6ee3e48,firm,IV.3 Rôle de chaque organe d’administration et de direction,0,,,,,1,IV.3 Rôle de chaque organe d’administration et de direction
Fbe236321fd,firm,AMEN CAPITAL (administrateur) 2021,0,,,,,1,AMEN CAPITAL (administrateur) 2021
Fbe4724a5ec,firm,Directeur KIA,0,,,,,1,Directeur KIA
Fbe756d373f,firm,FIC,0,,,,,1,FIC
Fbe7833a739,firm,Directeur Fondateur de « Elite communications Tunisie »,0,,,,,1,Directeur Fondateur de « Elite communications Tunisie »
Fbe9ceac705,firm,Sous les mêmes réserves le,0,,,,,1,Sous les mêmes réserves le
Fbe9fba9b13,firm,SICAV BH-Placement,0,,,,,1,SICAV BH-Placement
Fbea32da1fe,firm,TUNIVEST INTER SICAR,0,,,,,1,TUNIVEST INTER SICAR
Fbebb1281b1,firm,"STE D'EXPANSION TQUE ""AZUREA""",0,,,,,1,"STE D'EXPANSION TQUE ""AZUREA"""
Fbec99e6c01,firm,ATELIER DU MEUBLE INTERIEURS A partir du mardi 14 mars 2017,0,,,,,1,ATELIER DU MEUBLE INTERIEURS A partir du mardi 14 mars 2017
Fbeecc498f4,firm,CAFE BONDIN,0,,,,,1,CAFE BONDIN
Fbef58ccd27,firm,Administrateur à la STB,0,,,,,1,Administrateur à la STB
Fbf029483e0,firm,AL HIFADH SICAV,0,,,,,1,AL HIFADH SICAV
Fbf18b9ffdc,firm,Général,0,,,,,1,Général
Fbf2cc321ba,firm,Etat D’Abu Dhabi Abou Dhabi Investment Authority (ADIA) Président M. SALEM RASHED EL MOUHANNADI 2010-2012 Abu Dhabi Abou Dhabi Investment Authority (ADIA) Membre M.NASSER CHETIT EL KOTBI(2) 2010-2012 Abu Dhabi Abou Dhabi Investment Authority (ADIA) Membre M. SAQR SALEM EL AMRI(3) 2010-2012 Abu Dhabi Abou Dhabi Investment Authority (ADIA) Membre M. JABR ZAAL BOUFLESA(4) 2010-2012 Abu Dhabi Abou Dhabi Investment Authority (ADIA) Membre M. OUBEID MOURAD ESSOUIDI(5) 2010-2012 Abu Dhabi Abou Dhabi Investment Authority (ADIA) Membre M. KHALIFA ALI EL KAMZI(6) 2010-2012 Abu Dhabi Etat Tunisien Ministère des Finances Membre Mme Golsom JAZIRI(1) 2010-2012 Tunis Ministère des Finances Membre M. ABDELLATIF CHAABENE 2010-2012 Tunis Premier Ministère Membre M. MOHAMED TAYEB EL YOUSFI 2010-2012 Tunis Ministère de Dévéloppement et de la Membre M. HEDI BEJAOUI 2010-2012 Tunis CMoionpisétrèartei odne Iln'Itnedrnuasttrioien eatl ede l'Energie Membre M. MOHAMED EL AGREBI(7) 2010-2012 Tunis Ministère des Finances Membre M. ABDELHAMID EL GHANMI(8) 2010-2012 Tunis,0,,,,,1,Etat D’Abu Dhabi Abou Dhabi Investment Authority (ADIA) Président M. SALEM RASHED EL MOUHANNADI 2010-2012 Abu Dhabi Abou Dhabi Investment Authority (ADIA) Membre M.NASSER CHETIT EL KOTBI(2) 2010-2012 Abu Dhabi Abou Dhabi Investment Authority (ADIA) Membre M. SAQR SALEM EL AMRI(3) 2010-2012 Abu Dhabi Abou Dhabi Investment Authority (ADIA) Membre M. JABR ZAAL BOUFLESA(4) 2010-2012 Abu Dhabi Abou Dhabi Investment Authority (ADIA) Membre M. OUBEID MOURAD ESSOUIDI(5) 2010-2012 Abu Dhabi Abou Dhabi Investment Authority (ADIA) Membre M. KHALIFA ALI EL KAMZI(6) 2010-2012 Abu Dhabi Etat Tunisien Ministère des Finances Membre Mme Golsom JAZIRI(1) 2010-2012 Tunis Ministère des Finances Membre M. ABDELLATIF CHAABENE 2010-2012 Tunis Premier Ministère Membre M. MOHAMED TAYEB EL YOUSFI 2010-2012 Tunis Ministère de Dévéloppement et de la Membre M. HEDI BEJAOUI 2010-2012 Tunis CMoionpisétrèartei odne Iln'Itnedrnuasttrioien eatl ede l'Energie Membre M. MOHAMED EL AGREBI(7) 2010-2012 Tunis Ministère des Finances Membre M. ABDELHAMID EL GHANMI(8) 2010-2012 Tunis
Fbf3caa833a,firm,responsable des Risques IL présente au Conseil d'Administration,0,,,,,1,responsable des Risques IL présente au Conseil d'Administration
Fbf4ecb5e5e,firm,Hygiène & Santé,0,,,,,1,Hygiène & Santé
Fbf5323e0cb,firm,Directeur général de Tunis International Bank,0,,,,,2,Directeur Général de Tunis International Bank TIB | Directeur général de Tunis International Bank
Fbf7abbe563,firm,JOYPE TUNISIE,0,,,,,1,JOYPE TUNISIE
Fbf992db34e,firm,Mohamed Férid Ben lui-même,0,,,,,1,Mohamed Férid Ben lui-même
Fbfb96b6e19,firm,L'ordre du jour de l'Assemblée est le suivant,0,,,,,1,L'ordre du jour de l'Assemblée est le suivant
Fbfd7b88d3f,firm,Mortalité de bétails qui accuse,0,,,,,1,Mortalité de bétails qui accuse
Fbfeda364da,firm,CLN,0,,,,,1,CLN
Fc02564f9d0,firm,"Hamouda CHEKIR, démissionnaire en date du 01/04/2017",0,,,,,1,"Hamouda CHEKIR, démissionnaire en date du 01/04/2017"
Fc033e9d240,firm,"TUN CLEAR/A,STICODE",0,,,,,1,"TUN CLEAR/A,STICODE"
Fc039a1e349,firm,HANNIBAL LEASE 1-A partir du vendredi 21 juin 2013,0,,,,,1,HANNIBAL LEASE 1-A partir du vendredi 21 juin 2013
Fc053e525b7,firm,* Pv de l'AGO du 10 Juin 2009,0,,,,,1,* Pv de l'AGO du 10 Juin 2009
Fc087b5ead3,firm,Dimassi,0,,,,,1,Dimassi
Fc08d15b17c,firm,Directeur des Finances et Contrôles,0,,,,,1,Directeur des Finances et Contrôles
Fc0b420f2b2,firm,T2S MED,0,,,,,1,T2S MED
Fc0bded7ec1,firm,Automobile Réseau Tunisien et Services - ARTES SA,0,,,,,1,Automobile Réseau Tunisien et Services - ARTES SA
Fc0c37f255e,firm,POSTE DE MEMBRE DU CONSEILET UN ACTIONNAIRE DETENANT PLUS DE,0,,,,,1,POSTE DE MEMBRE DU CONSEILET UN ACTIONNAIRE DETENANT PLUS DE
Fc0c4d3868e,firm,"Philipe AGUIGNIER, coopté en date du 08/11/2017",0,,,,,1,"Philipe AGUIGNIER, coopté en date du 08/11/2017"
Fc0d64a7eb6,firm,Banque Nationale Agricole,0,,,,,3,"BANQUE NATIONALE AGRICOLE | Banque Nationale Agricole | Banque Nationale Agricole ""BNA"""
Fc0da077d83,firm,La societe a pour objet,0,,,,,1,La societe a pour objet
Fc0f1fdd253,firm,Le Conseil d'Administration,0,,,,,2,Le Conseil d'Administration | Le conseil d'Administration
Fc11b3ff896,firm,FCP AMEN SELECTION,0,,,,,1,FCP AMEN SELECTION
Fc138792ee5,firm,Le fonctionnement du Comité Permanent d'Audit Interne,0,,,,,1,Le fonctionnement du Comité Permanent d'Audit Interne
Fc146c71844,firm,GIF distribution,0,,,,,1,GIF distribution
Fc15ab410e0,firm,STRC,0,,,,,1,STRC
Fc17d52d7a9,firm,FCP MAC Horizon 2022,0,,,,,1,FCP MAC Horizon 2022
Fc1915bf8cf,firm,RESIDENCE CLUB JERBA,0,,,,,1,RESIDENCE CLUB JERBA
Fc19bf8f1b9,firm,SERVITRA,0,,,,,1,SERVITRA
Fc1a636a856,firm,MAISON DU BANQUIER,0,,,,,2,"MAISON DU BANQUIER | MAISON DU BANQUIER"""
Fc1b0f7ef3b,firm,Limited : Société d'expertise comptable inscrite au tableau,0,,,,,2,Limited : Société d'expertise comptable inscrite au tableau | Limited: Société d'expertise comptable inscrite au tableau
Fc1b59394b3,firm,MEDICOLAB,0,,,,,1,MEDICOLAB
Fc1b6b67685,firm,President du Conseil et de mesurer Le chemin parcouru par,0,,,,,1,President du Conseil et de mesurer Le chemin parcouru par
Fc200141398,firm,Le résultat net de,0,,,,,1,Le résultat net de
Fc216b7ecaa,firm,Société d’Investissement et de Développement du Centre,0,,,,,1,Société d’Investissement et de Développement du Centre
Fc243fe6846,firm,POSTE DE MEMBRE DU CONSEIL ET UN ACTIONNAIRE DETENANT PLUS DE,0,,,,,1,POSTE DE MEMBRE DU CONSEIL ET UN ACTIONNAIRE DETENANT PLUS DE
Fc261fd79ec,firm,Mokhtar BEN CHEIKH AHMED,0,,,,,1,Mokhtar BEN CHEIKH AHMED
Fc282b8e4a0,firm,MARHABA,0,,,,,1,MARHABA
Fc28b0385ff,firm,Société Nouvelle des Villages de Vacances,0,,,,,2,SOCIETE NOUVELLE DES VILLAGES DE VACANCES | Société Nouvelle des Villages de Vacances
Fc2d5865fd1,firm,ou du conseil de surveillance (Art. 14 et 15 des statuts),0,,,,,1,ou du conseil de surveillance (Art. 14 et 15 des statuts)
Fc2edea8742,firm,Directeur Général de Bank-ABC Libye depuis l’année 2017,0,,,,,1,Directeur Général de Bank-ABC Libye depuis l’année 2017
Fc2f0dc6fad,firm,Directeur général de United Gulf Financial Services – NorthAfrica,0,,,,,2,Directeur général de United Gulf Financial Services – NorthAfrica | Directeur général de United Gulf Financial Services –NorthAfrica
Fc30f375bf2,firm,portant notamment sur le cadre relatif au Partenariat,0,,,,,1,portant notamment sur le cadre relatif au Partenariat
Fc3476a5d1f,firm,Résultat de l'exercice 2011,0,,,,,1,Résultat de l'exercice 2011
Fc366b2ba6f,firm,HANNIBAL-SICAV,0,,,,,2,HANNIBAL SICAV | HANNIBAL-SICAV
Fc3721d7489,firm,Commerciales,0,,,,,1,Commerciales
