entity_id,canonical_name,year,pc_state_ownership,pc_state_board,pc_officeholder,pc_public_bank,pc_political_figure,pc_officeholder_former,pc_public_bank_equity,max_state_stake_pct,pc_narrow,pc_broad,n_evidence,n_evidence_ocr,categories
Ff9ac195b5f,Tunisienne d’Assurance et de,2022,0,0,0,1,0,0,0,,0,1,1,0,public_bank_seat
Fff1684f925,UBCI,2016,0,1,0,0,0,0,0,,0,1,1,1,state_organ_seat
F56cf0bf0b6,UIB,2021,1,0,0,0,0,0,0,,0,1,1,0,state_shareholder
Fd81cea7055,UNIFACTOR,2007,0,0,0,1,0,0,1,,0,1,1,0,public_bank_equity
Fd81cea7055,UNIFACTOR,2012,0,0,0,1,0,0,1,,0,1,2,0,public_bank_equity|public_bank_interlock
Fd81cea7055,UNIFACTOR,2015,0,0,0,1,0,0,1,,0,1,2,0,public_bank_equity|public_bank_interlock
Fd81cea7055,UNIFACTOR,2017,0,0,0,1,0,0,1,,0,1,1,1,public_bank_equity
Fd81cea7055,UNIFACTOR,2018,0,0,0,1,0,0,1,,0,1,2,0,public_bank_equity|public_bank_seat
F437fad1ada,WIFAK BANK,2015,0,1,0,0,0,0,0,,0,1,1,1,state_organ_seat
F437fad1ada,WIFAK BANK,2016,0,1,0,0,0,0,0,,0,1,1,1,state_organ_seat
F61828f7b42,WIFAK INTERNATIONAL BANK,2022,1,1,0,0,0,0,0,,0,1,2,0,state_organ_seat|state_shareholder
Fa912b26bcd,ZARZIS OFFSHORE SITE,2013,0,0,0,1,0,0,1,,0,1,1,0,public_bank_equity
Fd56e4856e3,a pour mission d'aider Le Conseil d'Administration à,2016,0,0,0,1,0,0,0,,0,1,1,1,public_bank_seat
F9e61f293bd,aux travaux du Conseil d’Administration en,2015,0,0,0,1,0,0,0,,0,1,1,0,public_bank_seat
F30ae7e958c,"contrôle interne, d'assurer le suivi et La supervision",2017,0,0,0,1,0,0,0,,0,1,1,1,public_bank_seat
F114ce9399e,"d'Exploitation Agricole ""SODEXA"" - Administrateur à la Sté Huilerie d'Olives du Nord",2006,0,0,0,1,0,0,0,,0,1,1,0,public_bank_interlock
F114ce9399e,"d'Exploitation Agricole ""SODEXA"" - Administrateur à la Sté Huilerie d'Olives du Nord",2007,0,0,0,1,0,0,0,,0,1,1,0,public_bank_interlock
F114ce9399e,"d'Exploitation Agricole ""SODEXA"" - Administrateur à la Sté Huilerie d'Olives du Nord",2009,0,0,0,1,0,0,0,,0,1,1,0,public_bank_interlock
F114ce9399e,"d'Exploitation Agricole ""SODEXA"" - Administrateur à la Sté Huilerie d'Olives du Nord",2012,0,0,0,1,0,0,0,,0,1,1,0,public_bank_interlock
F114ce9399e,"d'Exploitation Agricole ""SODEXA"" - Administrateur à la Sté Huilerie d'Olives du Nord",2017,0,0,0,1,0,0,0,,0,1,1,0,public_bank_interlock
F114ce9399e,"d'Exploitation Agricole ""SODEXA"" - Administrateur à la Sté Huilerie d'Olives du Nord",2018,0,0,0,1,0,0,0,,0,1,1,0,public_bank_interlock
F114ce9399e,"d'Exploitation Agricole ""SODEXA"" - Administrateur à la Sté Huilerie d'Olives du Nord",2021,0,0,0,1,0,0,0,,0,1,1,0,public_bank_interlock
F9a5d4ac642,"d'Exploitation Agricole ""SODEXA"" - la Sté Huilerie d'Olives du Nord",2006,0,0,0,1,0,0,0,,0,1,1,0,public_bank_interlock
F9a5d4ac642,"d'Exploitation Agricole ""SODEXA"" - la Sté Huilerie d'Olives du Nord",2007,0,0,0,1,0,0,0,,0,1,1,0,public_bank_interlock
F9a5d4ac642,"d'Exploitation Agricole ""SODEXA"" - la Sté Huilerie d'Olives du Nord",2009,0,0,0,1,0,0,0,,0,1,1,0,public_bank_interlock
F9a5d4ac642,"d'Exploitation Agricole ""SODEXA"" - la Sté Huilerie d'Olives du Nord",2015,0,0,0,1,0,0,0,,0,1,1,0,public_bank_interlock
F9a5d4ac642,"d'Exploitation Agricole ""SODEXA"" - la Sté Huilerie d'Olives du Nord",2017,0,0,0,1,0,0,0,,0,1,1,0,public_bank_interlock
F9a5d4ac642,"d'Exploitation Agricole ""SODEXA"" - la Sté Huilerie d'Olives du Nord",2018,0,0,0,1,0,0,0,,0,1,1,0,public_bank_interlock
F9a5d4ac642,"d'Exploitation Agricole ""SODEXA"" - la Sté Huilerie d'Olives du Nord",2021,0,0,0,1,0,0,0,,0,1,1,0,public_bank_interlock
F7d169b2846,d'Offre à Prix Ferme,2009,1,0,0,1,0,0,1,,0,1,4,0,public_bank_equity|state_shareholder
F7d169b2846,d'Offre à Prix Ferme,2010,1,0,0,1,0,0,1,,0,1,6,0,public_bank_equity|state_shareholder
Fdd99ea4bce,d'Offre à Prix Ferme OPF et d'admission au marché principal de la cote de la Bourse de la société,2010,0,0,0,1,0,0,1,,0,1,3,0,public_bank_equity
Fff3ba127fa,"d'essence, Téléphone etc…)",2008,0,0,0,1,0,0,0,,0,1,1,0,public_bank_seat
F3f2c9a02e9,de départ volontaire à la retraite et La concrétisation,2017,0,0,0,1,0,0,0,,0,1,1,1,public_bank_seat
Fdd1dbbcd58,de la Banque articulée autour de sept pôles par,2017,0,0,0,1,0,0,0,,0,1,1,1,public_bank_seat
F6df05c38c4,"de la clientèle. S'agissant des emplois, la Société",2017,0,0,0,1,0,0,0,,0,1,1,1,public_bank_seat
F9a10c3ff92,de loisirs,2012,0,0,0,1,0,0,0,,0,1,1,0,public_bank_interlock
F9a10c3ff92,de loisirs,2017,0,0,0,1,0,0,0,,0,1,1,0,public_bank_interlock
F9a10c3ff92,de loisirs,2018,0,0,0,1,0,0,0,,0,1,1,0,public_bank_interlock
F9a10c3ff92,de loisirs,2021,0,0,0,1,0,0,0,,0,1,1,0,public_bank_interlock
F6b1a82c1eb,de loisirs. Et il est gérant de la Sté Jumeaux,2015,0,0,0,1,0,0,0,,0,1,1,0,public_bank_interlock
Fb002478382,de loisirs. Et il est gérant de la Sté Jumeaux Immobilière,2015,0,0,0,1,0,0,0,,0,1,1,0,public_bank_interlock
Fb002478382,de loisirs. Et il est gérant de la Sté Jumeaux Immobilière,2017,0,0,0,1,0,0,0,,0,1,1,0,public_bank_interlock
Fb002478382,de loisirs. Et il est gérant de la Sté Jumeaux Immobilière,2018,0,0,0,1,0,0,0,,0,1,1,0,public_bank_interlock
F5a870bf21d,de l’Éducation (MAE),2023,0,0,0,1,0,0,0,,0,1,1,0,public_bank_seat
Fb6f4b0d83e,"de résultats. En effet, le Produit Net Bancaire, le",2017,0,0,0,1,0,0,0,,0,1,1,1,public_bank_seat
F6b3a91c93d,différents risques de la Banque et de s'assurer du,2016,0,0,0,1,0,0,0,,0,1,1,1,public_bank_seat
Fb754b2198b,du 31/10/2023 et le CA 21/12/2023,2023,0,0,0,1,0,0,0,,0,1,1,0,public_bank_seat
Ff0de14aa54,du cabinet de formation AMEF Training,2017,0,0,0,1,0,0,0,,0,1,1,0,public_bank_interlock
Ff0de14aa54,du cabinet de formation AMEF Training,2018,0,0,0,1,0,0,0,,0,1,1,0,public_bank_interlock
F78f0b918c7,d’Assurance et de Réassurance,2023,0,0,0,1,0,0,0,,0,1,1,0,public_bank_seat
F763df5b9b1,e Mme Fawzia Moussa Saayid,2008,0,0,0,1,0,0,0,,0,1,1,1,public_bank_seat
Fdd6d554290,emprunt obligataire,2016,0,0,0,1,0,0,1,,0,1,2,0,public_bank_equity
Fdd6d554290,emprunt obligataire,2018,0,0,0,1,0,0,1,,0,1,1,0,public_bank_equity
F09bc5049a3,emprunt obligataire subordonné,2019,0,1,0,0,0,0,0,,0,1,1,0,state_organ_seat
Fec97a5df8c,en place de la stratégie et du Business Plan de la,2016,0,0,0,1,0,0,0,,0,1,1,1,public_bank_seat
F08f37337c9,entre les Services du Ministre auprès du,2012,0,0,0,1,0,0,0,,0,1,1,1,public_bank_seat
Feac8eac82b,et de l’environnement par la FONDATION BNA,2018,0,0,0,1,0,0,0,,0,1,1,1,public_bank_seat
F0eb6c2c7a4,fondamentale du Comité est de veiller à la mise,2016,0,0,0,1,0,0,0,,0,1,1,1,public_bank_seat
F0eb6c2c7a4,fondamentale du Comité est de veiller à la mise,2017,0,0,0,1,0,0,0,,0,1,1,1,public_bank_seat
F47cca32421,gouvernementdu29/01/2021etlettreduMinistèredesFinancesdu18/02/2021),2021,0,0,0,1,0,0,0,,0,1,1,0,public_bank_seat
F54224d8ffb,générés par l'activité de la Banque notamment,2012,0,0,0,1,0,0,0,,0,1,1,1,public_bank_seat
F09c2a4ed63,"judiciaire, la STB veillera à La mise en œuvre des",2017,0,0,0,1,0,0,0,,0,1,1,1,public_bank_seat
Fb8699f94c3,la Sté ETATHMEER Holding,2006,0,0,0,1,0,0,0,,0,1,1,0,public_bank_interlock
Fb8699f94c3,la Sté ETATHMEER Holding,2007,0,0,0,1,0,0,0,,0,1,1,0,public_bank_interlock
Fb8699f94c3,la Sté ETATHMEER Holding,2009,0,0,0,1,0,0,0,,0,1,1,0,public_bank_interlock
Fb8699f94c3,la Sté ETATHMEER Holding,2015,0,0,0,1,0,0,0,,0,1,1,0,public_bank_interlock
Febcb1fae80,la Sté ETTAYSSIR,2006,0,0,0,1,0,0,0,,0,1,1,0,public_bank_interlock
Febcb1fae80,la Sté ETTAYSSIR,2007,0,0,0,1,0,0,0,,0,1,1,0,public_bank_interlock
Febcb1fae80,la Sté ETTAYSSIR,2009,0,0,0,1,0,0,0,,0,1,1,0,public_bank_interlock
Fce953b2c78,la Sté N2M Company,2006,0,0,0,1,0,0,0,,0,1,1,0,public_bank_interlock
Fce953b2c78,la Sté N2M Company,2007,0,0,0,1,0,0,0,,0,1,1,0,public_bank_interlock
Fce953b2c78,la Sté N2M Company,2009,0,0,0,1,0,0,0,,0,1,1,0,public_bank_interlock
Fce953b2c78,la Sté N2M Company,2015,0,0,0,1,0,0,0,,0,1,1,0,public_bank_interlock
F28db9305da,la Sté SMVDA,2006,0,0,0,1,0,0,0,,0,1,1,0,public_bank_interlock
F28db9305da,la Sté SMVDA,2007,0,0,0,1,0,0,0,,0,1,1,0,public_bank_interlock
F28db9305da,la Sté SMVDA,2009,0,0,0,1,0,0,0,,0,1,1,0,public_bank_interlock
F4fa721cd44,la Sté TRABELSI Service,2006,0,0,0,1,0,0,0,,0,1,1,0,public_bank_interlock
F4fa721cd44,la Sté TRABELSI Service,2007,0,0,0,1,0,0,0,,0,1,1,0,public_bank_interlock
F4fa721cd44,la Sté TRABELSI Service,2009,0,0,0,1,0,0,0,,0,1,1,0,public_bank_interlock
F4fa721cd44,la Sté TRABELSI Service,2015,0,0,0,1,0,0,0,,0,1,1,0,public_bank_interlock
F4fa721cd44,la Sté TRABELSI Service,2017,0,0,0,1,0,0,0,,0,1,1,0,public_bank_interlock
F4fa721cd44,la Sté TRABELSI Service,2018,0,0,0,1,0,0,0,,0,1,1,0,public_bank_interlock
F4fa721cd44,la Sté TRABELSI Service,2021,0,0,0,1,0,0,0,,0,1,1,0,public_bank_interlock
F2e40926b57,la Sté de Développement,2006,0,0,0,1,0,0,0,,0,1,1,0,public_bank_interlock
F2e40926b57,la Sté de Développement,2007,0,0,0,1,0,0,0,,0,1,1,0,public_bank_interlock
F2e40926b57,la Sté de Développement,2009,0,0,0,1,0,0,0,,0,1,1,0,public_bank_interlock
F2e40926b57,la Sté de Développement,2015,0,0,0,1,0,0,0,,0,1,1,0,public_bank_interlock
F2e40926b57,la Sté de Développement,2017,0,0,0,1,0,0,0,,0,1,1,0,public_bank_interlock
F2e40926b57,la Sté de Développement,2018,0,0,0,1,0,0,0,,0,1,1,0,public_bank_interlock
F2e40926b57,la Sté de Développement,2021,0,0,0,1,0,0,0,,0,1,1,0,public_bank_interlock
Fb562354173,la circulaire de la BCT n° 2011-06 du 20.05.2011 portant,2016,0,0,0,1,0,0,0,,0,1,1,1,public_bank_seat
Fb007af87b0,marché des PME constituant le tissu économique le,2017,0,0,0,1,0,0,0,,0,1,1,1,public_bank_seat
F574d5f8708,p Casd’interdiction/Conflitsd’intérêts,2015,0,0,0,1,0,0,0,,0,1,1,0,public_bank_seat
F8384e53b2e,pour permettre La mise en œuvre d'une politique,2017,0,0,0,1,0,0,0,,0,1,1,1,public_bank_seat
F45ae34c9a1,questionnant de manière constructive le Directeur,2015,0,0,0,1,0,0,0,,0,1,1,0,public_bank_seat
F1e40ce7805,radiation et de cession à la STRC des créances,2022,0,0,0,1,0,0,0,,0,1,1,0,public_bank_seat
F86ab84f678,relatif à l'augmentation du capital,2007,0,0,0,1,0,0,1,,0,1,1,0,public_bank_equity
F86ab84f678,relatif à l'augmentation du capital,2008,1,0,0,1,0,0,1,,0,1,3,0,public_bank_equity|state_shareholder
F5c04e91f9b,rendements d'actif (ROA] et de capital,2017,0,0,0,1,0,0,0,,0,1,1,1,public_bank_seat
Fef1e7ee3e3,représenté par M. Saïdi Fethi,2013,0,0,0,1,0,0,0,,0,1,1,1,public_bank_seat
Fca4edcde5f,représenté par son P.D.G,2006,0,0,0,1,0,0,0,,0,1,1,1,public_bank_seat
F531edc5d93,à adopter par le Conseil,2015,0,0,0,1,0,0,0,,0,1,1,1,public_bank_seat
F8f899df9e3,"à leurs niveaux enregistrés à fin 2016. En effet, du",2017,0,0,0,1,0,0,0,,0,1,1,1,public_bank_seat
