spell_id,person_id,person_label,org_id,org_label,role_canonical,layer,tie_class,onset,terminus,onset_lo,onset_hi,terminus_lo,terminus_hi,left_censored,right_censored,onset_interval_censored,terminus_interval_censored,onset_rule,terminus_rule,onset_event_id,terminus_event_id,expected_end_date,duration_days,duration_lo,duration_hi,evidence_n,evidence_tier,link_status,confidence,needs_review
SP_58b28d5133d0b27bf09d,PERSON_ABID_NOURI,NOURI ABID,CO_ESSALEM,ESSALEM,gerant,corporate,corporate_officer,2007-10-04,2007-10-04,2007-10-04,2007-10-04,2007-10-04,2007-10-04,False,False,False,True,event:appointed,displaced_by,EV_47a71abf0c171a1b0925,EV_6fb98f9c90b6e752eaaa,,0,0,0,1,gazette_dated,ambiguous,0.45,True
SP_3fc326b268ab903cf952,PERSON_TRABELSI_MOEZ,MOEZ TRABELSI,CO_ESSALEM,ESSALEM,gerant,corporate,corporate_officer,2007-10-04,,2007-10-04,2007-10-04,,2012-12-31,False,True,False,False,event:appointed,,EV_6fb98f9c90b6e752eaaa,,,,,,1,gazette_dated,ambiguous,0.45,True
SP_18c3c3e83a41e7a2375b,PERSON_MOKHTAR_FETHI,FETHI MOKHTAR,ORGMENTION_Renouvellement du mandat des administrateurs,Renouvellement du mandat des administrateurs,unspecified,corporate,corporate_officer,2008-01-03,,2008-01-03,2008-01-03,,2012-12-31,False,True,False,False,event:appointed,,EV_8bd6c316cc00b00aeae9,,2011-01-02,,,,1,gazette_dated,ambiguous,0.35,True
SP_902b1c6fe958be028a3b,PERSON_MOKHTAR_KAIS,KAIS MOKHTAR,ORGMENTION_Renouvellement du mandat des administrateurs,Renouvellement du mandat des administrateurs,unspecified,corporate,corporate_officer,2008-01-03,,2008-01-03,2008-01-03,,2012-12-31,False,True,False,False,event:appointed,,EV_5ec90fec6b137b498f2f,,2011-01-02,,,,1,gazette_dated,ambiguous,0.35,True
SP_9722b86f52c11f676d5b,PERSON_MOKHTAR_SADRI,SADRI MOKHTAR,ORGMENTION_Renouvellement du mandat des administrateurs,Renouvellement du mandat des administrateurs,unspecified,corporate,corporate_officer,2008-01-03,,2008-01-03,2008-01-03,,2012-12-31,False,True,False,False,event:appointed,,EV_008f4e5d479860ee8ce0,,2011-01-02,,,,1,gazette_dated,ambiguous,0.35,True
SP_8184cd20d03f78b89faa,PERSON_KAMOUN_MOUNIR,MOUNIR KAMMOUN,CO_SOKAPO,SOKAPO,dg,corporate,corporate_officer,2007-12-10,,2007-12-10,2007-12-10,,2012-12-31,False,True,False,False,event:appointed,,EV_2c66d1d1115570b18ffc,,,,,,1,gazette_dated,resolved,0.675,False
SP_6065f3d82a49b1de6e6c,PERSON_KAMOUN_KAIS,KAIS KAMMOUN,CO_VOCAL_LINE,VOCAL LINE,pdg,corporate,corporate_officer,2007-12-11,,2007-12-11,2007-12-11,,2012-12-31,False,True,False,False,event:appointed,,EV_b183231695c522dbc8ab,,,,,,1,gazette_dated,resolved,0.72,False
SP_b26c89ac891588bb4815,PERSON_RENDA_FRANCK_ALDO,FRANCK ALDO RENDA,CO_AGR_INDUSTRIE,AGR INDUSTRIE,gerant,corporate,corporate_officer,2008-01-08,,2008-01-08,2008-01-08,,2012-12-31,False,True,False,False,event:appointed,,EV_86afd43c1220575eb2d5,,,,,,1,gazette_dated,resolved,0.675,False
SP_63abc7873e63391f38d0,PERSON_BOURICHA_MOHAMED_MONTASAR,MOHAMED MONTASSAR BOURICHA,CO_EL_MONTASSAR_TRANSPORT,SOCIETE EL-MONTASSAR DE TRANSPORT,gerant,corporate,corporate_officer,2008-01-24,,2008-01-24,2008-01-24,,2012-12-31,False,True,False,False,event:appointed,,EV_cb1ddb865650932cc48b,,,,,,1,gazette_dated,resolved,0.675,False
SP_0b832f632a18e7c187c8,PERSON_MNIF_MOHAMED_NEJIB,MOHAMED NEJIB MNIF,CO_SERIBROD_CONFECTION,SERIBROD CONFECTION,gerant,corporate,corporate_officer,,2008-01-04,,2008-01-04,2008-01-04,2008-01-04,True,False,True,False,exit_implies_earlier_onset,event:resigned,,EV_187e313fe128356ea6af,,,0,,1,gazette_dated,resolved,0.765,False
SP_36ac8c3adf1c1d5402f5,PERSON_BOUCHAMAOUI_RAFIK,RAFIK BOUCHAMAOUI,CO_DAR_EL_FADHL_IMMOBILIERE,DAR EL-FADHL IMMOBILIERE,gerant,corporate,corporate_officer,2008-01-21,,2008-01-21,2008-01-21,,2012-12-31,False,True,False,False,event:appointed,,EV_464ebfae43ad214dadf6,,,,,,1,gazette_dated,resolved,0.675,False
SP_df483b6febdda90261a5,PERSON_HMIMED_HECHMI,HECHMI HMIMED,CO_ANIS_CONFECTION,ANIS CONFECTION,gerant,corporate,corporate_officer,2007-01-24,,2007-01-24,2007-01-24,,2012-12-31,False,True,False,False,event:appointed,,EV_53f1666ededb14ef393a,,,,,,1,gazette_dated,ambiguous,0.6225,True
SP_8b46acf97daf932ab7a5,PERSON_HMIMED_HACHMI,HACHMI HMIMED,CO_NEW_STAR_INTERNATIONAL,NEW STAR INTERNATIONAL,gerant,corporate,corporate_officer,2008-01-24,2011-07-28,2008-01-24,2008-01-24,2008-01-24,2011-07-28,False,False,False,True,event:appointed,displaced_by,EV_b525611901a454292eae,EV_5edcd07930d406978c39,,1281,0,1281,1,gazette_dated,resolved,0.675,False
SP_fedb0610507d45dde462,PERSON_FILIPINI_DARIO,DARIO FILIPPINI,CO_GESTION_D_ANIMATION_TOURISTIQUE_ITALIA_SGATI,"SOCIETE DE GESTION ET D'ANIMATION TOURISTIQUE ITALIA ""SGATI""",unspecified,corporate,corporate_officer,,2008-01-29,,2008-01-29,2008-01-29,2008-01-29,True,False,True,False,exit_implies_earlier_onset,event:resigned,,EV_22d44e3c4b445b123364,,,0,,1,gazette_dated,ambiguous,0.3675,True
SP_abfc5b0311aed56a5478,PERSON_MATALO_CARLO,CARLO MATALLO,CO_GESTION_D_ANIMATION_TOURISTIQUE_ITALIA_SGATI,"SOCIETE DE GESTION ET D'ANIMATION TOURISTIQUE ITALIA ""SGATI""",unspecified,corporate,corporate_officer,2008-01-29,,2008-01-29,2008-01-29,,2012-12-31,False,True,False,False,event:appointed,,EV_d96b05cd512227c96a41,,,,,,1,gazette_dated,ambiguous,0.3675,True
SP_cb06b6246c4246ff373a,PERSON_DERBEL_FAYCEL,FAYCEL DERBEL,CO_IMMOBILIER_PALMARIUM_CENTER,IMMOBILIER PALMARIUM CENTER,commissaire_aux_comptes,corporate,corporate_officer,2007-03-07,,2007-03-07,2007-03-07,,2012-12-31,False,True,False,False,event:appointed,,EV_6cd0cad4e23255021730,,,,,,1,gazette_dated,ambiguous,0.555,True
SP_5ae0353d9a0791e28772,PERSON_HELARA_AMOR_BENSALAH,AMOR BEN-SALAH HELLARA,CO_CARTHAGE_MEDICAL,SOCIETE CARTHAGE MEDICAL,pdg,corporate,corporate_officer,2007-11-28,,2007-11-28,2007-11-28,,2012-12-31,False,True,False,False,event:appointed,,EV_dd7ecb176030cfdb50bc,,,,,,1,gazette_dated,resolved,0.63,False
SP_6b6eec6a14c818e85efa,PERSON_SASI_YOUSEF,YOUSSEF SASSI,CO_MARBRERIE_ROYALE_EL_ABED_KHALED,SOCIETE MARBRERIE ROYALE EL-ABED KHALED,gerant,corporate,corporate_officer,2007-10-05,2007-10-05,2007-10-05,2007-10-05,2007-10-05,2007-10-05,False,False,False,True,event:appointed,displaced_by,EV_c475ec32654a6ceb6eea,EV_29c209395166daa81df8,,0,0,0,1,gazette_dated,ambiguous,0.45,True
SP_e5992212f21bc3fe5751,PERSON_BRAHEM_JAMEL,JAMEL BRAHEM,CO_MARBRERIE_ROYALE_EL_ABED_KHALED,SOCIETE MARBRERIE ROYALE EL-ABED KHALED,gerant,corporate,corporate_officer,2007-10-05,,2007-10-05,2007-10-05,,2012-12-31,False,True,False,False,event:appointed,,EV_29c209395166daa81df8,,,,,,1,gazette_dated,ambiguous,0.45,True
SP_1c07a2ed3d9490d52dc8,PERSON_ABOUCHOUACHI_SOLTAN_KILANI,SOLTAN KILANI ABOU CHOUACHI,CO_TAMOIL_TUNISIE,TAMOIL TUNISIE,dg,corporate,corporate_officer,2008-01-30,2008-01-30,2008-01-30,2008-01-30,2008-01-30,2008-01-30,False,False,False,True,event:appointed,displaced_by,EV_7167c08a7fadc0c462e8,EV_da73b81efe11e07dd9e0,,0,0,0,1,gazette_dated,resolved,0.675,False
SP_d8f967412dd1d1e80d2a,PERSON_BELHIBA_ABDELAZIZ,ABDELAZIZ BELHIBA,CO_TAMOIL_TUNISIE,TAMOIL TUNISIE,dg,corporate,corporate_officer,2008-01-30,,2008-01-30,2008-01-30,,2012-12-31,False,True,False,False,event:appointed,,EV_da73b81efe11e07dd9e0,,,,,,1,gazette_dated,resolved,0.7215,False
SP_d096ece863bd5007201e,PERSON_ELAZABI_SABIHA,SABIHA EL-AZABI,CO_TUNISIAN_ITALIAN_LIGHTING_COMPANY,TUNISIAN ITALIAN LIGHTING COMPANY,gerant,corporate,corporate_officer,,2007-12-11,,2007-12-11,2007-12-11,2007-12-11,True,False,True,False,exit_implies_earlier_onset,event:resigned,,EV_917f2e97a77cff7d6972,,,0,,1,gazette_dated,resolved,0.765,False
SP_cc60ee89364bf45dd965,PERSON_CARIBONI_DANTE,DANTE CARIBONI,CO_TUNISIAN_ITALIAN_LIGHTING_COMPANY,TUNISIAN ITALIAN LIGHTING COMPANY,gerant,corporate,corporate_officer,2007-12-11,,2007-12-11,2007-12-11,,2012-12-31,False,True,False,False,event:appointed,,EV_c66e4aa66b8c9ba44754,,2010-12-10,,,,1,gazette_dated,resolved,0.8115,False
SP_f162433e6f27b76aa793,PERSON_LOUMIREM_SAID_BENLARBI,SAID BEN-LARBI LOUMIREM,CO_MEDITERRANEAN_GYPSUM_PLASTER_MEDGYP,MEDITERRANEAN GYPSUM ET PLASTER MEDGYP,pdg,corporate,corporate_officer,2008-02-04,,2008-02-04,2008-02-04,,2012-12-31,False,True,False,False,event:appointed,,EV_da2769fcb8801750bc27,,2011-02-03,,,,1,gazette_dated,ambiguous,0.6084,True
SP_6e4d29bec96d8f37f931,PERSON_HAMROUNI_MUSTAPHA,MUSTAPHA HAMROUNI,CO_STATION_STOCKAGE_SOTACIB_GABES_SSS_GABES,STATION DE STOCKAGE SOTACIB GABES SSS GABES,gerant,corporate,corporate_officer,2007-12-25,,2007-12-25,2007-12-25,,2012-12-31,False,True,False,False,event:appointed,,EV_687607d91058e08a704e,,,,,,1,gazette_dated,resolved,0.675,False
SP_89694168cdb6a7e03076,PERSON_SASI_HEDI,HEDI SASSI,CO_COMMERCE_PIECES_RECHANGE,SOCIETE DE COMMERCE DES PIECES DE RECHANGE,cogerant,corporate,corporate_officer,2008-01-28,,2008-01-28,2008-01-28,,2012-12-31,False,True,False,False,event:appointed,,EV_d8e78c68a23ba5d92c5b,,,,,,1,gazette_dated,resolved,0.63,False
SP_844fd7adf124b6e978ee,PERSON_CHAABANE_ADEL,ADEL CHAABANE,CO_BEST,BEST,gerant,corporate,corporate_officer,2008-01-22,2008-07-23,2008-01-22,2008-01-22,2008-01-22,2008-07-23,False,False,False,True,event:appointed,displaced_by,EV_08e79c95519403bae73c,EV_71799c5e22c791e26407,,183,0,183,1,gazette_dated,ambiguous,0.45,True
SP_b7f420c09df29bf20556,PERSON_HOCHLAF_SKANDER,SKANDER HOCHLAF,CO_TUNIS_ENSEIGNES,TUNIS ENSEIGNES,pdg,corporate,corporate_officer,2007-10-31,,2007-10-31,2007-10-31,,2012-12-31,False,True,False,False,event:appointed,,EV_bf2423ead508e24a4e87,,,,,,1,gazette_dated,resolved,0.675,False
SP_2e5eea5aaee1811b98bc,PERSON_MZABI_MZOUGHI,MZOUGHI MZABI,CO_GENERALE,SOCIETE GENERALE,pdg,corporate,corporate_officer,2006-05-30,2010-11-27,2006-05-30,2006-05-30,2006-05-30,2010-11-27,False,False,False,True,event:appointed,displaced_by,EV_8769c24711b18cd3f57e,EV_08e4eab76cf694b30dee,,1642,0,1642,1,gazette_dated,ambiguous,0.45,True
SP_684d8cd215178a305c28,PERSON_SELAMI_ADNEN,ADNEN SELLAMI,CO_TUNISIAN_CONGRES_EVENTS,TUNISIAN CONGRES ET EVENTS,cogerant,corporate,corporate_officer,,2008-02-07,,2008-02-07,2008-02-07,2008-02-07,True,False,True,False,exit_implies_earlier_onset,event:resigned,,EV_14127277409ca2b1d974,,,0,,1,gazette_dated,resolved,0.72,False
SP_928bc5df4caa71151384,PERSON_KOOLI_MOHAMED,MOHAMED KOOLI,CO_GENERALE_INDUSTRIE_NORD_GINOR,SOCIETE GENERALE INDUSTRIE DU NORD GINOR,gerant,corporate,corporate_officer,2008-02-13,,2008-02-13,2008-02-13,,2012-12-31,False,True,False,False,event:appointed,,EV_a386ec69e341ee87f99d,,,,,,1,gazette_dated,resolved,0.675,False
SP_f02e29cdd531acc0b093,PERSON_SLAMA_SONIA_TOUMI,SONIA TOUMI SLAMA,CO_S2I,SOCIETE S2I,gerant,corporate,corporate_officer,2008-02-19,,,2008-02-19,,2012-12-31,False,True,False,False,event:appointed,,EV_c768e2deead7f6699505,,,,,,1,gazette_dated,ambiguous,0.6278,True
SP_59f83b8d543af723e0c4,PERSON_KAMOUN_BILEL,BILEL KAMMOUN,CO_OIL_GAS_ENGINEERING_COMPANY,OIL ET GAS ENGINEERING COMPANY,gerant,corporate,corporate_officer,2008-01-03,,2008-01-03,2008-01-03,,2012-12-31,False,True,False,False,event:appointed,,EV_f969b60e1731b6bcab7c,,,,,,1,gazette_dated,resolved,0.675,False
SP_f517da06cc720b40cb87,PERSON_RAJAH_KILANI,KILANI RAJAH,CO_MARIA_IMMOBILIER,MARIA IMMOBILIER,gerant,corporate,corporate_officer,2007-10-24,,2007-10-24,2007-10-24,,2012-12-31,False,True,False,False,event:appointed,,EV_04eba0f56c648ee60278,,,,,,1,gazette_dated,ambiguous,0.612,True
SP_c31ed7568f87d3565419,PERSON_KALAI_MOHAMED,Mohamed Kalai,CO_ITALIAN_STYLE,ITALIAN STYLE,gerant,corporate,corporate_officer,2007-10-15,,2007-10-15,2007-10-15,,2012-12-31,False,True,False,False,event:appointed,,EV_09bca14f82a5e1f96cf0,,,,,,1,gazette_dated,resolved,0.675,False
SP_ce6d2bc851a6fe22a6c0,PERSON_CHAABANE_FARAH,FARAH CHAABANE,CO_FERRAILLE,LA FERRAILLE,unspecified,corporate,corporate_officer,2008-02-01,,2008-02-01,2008-02-01,,2012-12-31,False,True,False,False,event:appointed,,EV_59e368b82fe0ea94ad19,,,,,,1,gazette_dated,resolved,0.5425,False
SP_77b4ffb780e5b9dc00f8,PERSON_CHAABANE_NABIL,NABIL CHAABANE,CO_FERRAILLE,LA FERRAILLE,unspecified,corporate,corporate_officer,2008-02-01,,2008-02-01,2008-02-01,,2012-12-31,False,True,False,False,event:appointed,,EV_5054215831375cb944a3,,,,,,1,gazette_dated,resolved,0.5425,False
SP_d6f637651040ecfbe386,PERSON_BRAHAM_JAMEL,JAMEL BRAHAM,CO_MULTIMARQUES_GROUPE_MODE_TUNISIE,MULTIMARQUES GROUPE DE MODE TUNISIE,gerant,corporate,corporate_officer,2008-01-10,,2008-01-10,2008-01-10,,2012-12-31,False,True,False,False,event:appointed,,EV_99026e9d9bede60d2fb2,,,,,,1,gazette_dated,resolved,0.765,False
SP_11a68a9d5d09b5c9c000,PERSON_KALAI_IMED,IMED KALAI,ORGMENTION_Maghreb Management Industries,Maghreb Management Industries,administrateur,corporate,corporate_officer,2007-09-17,,2007-09-17,2007-09-17,,2012-12-31,False,True,False,False,event:appointed,,EV_5f4d5328307714aa4e06,,,,,,2,gazette_dated,ambiguous,0.4275,True
SP_957302cb0c629cc3a36b,PERSON_KALAI_AMEUR,AMEUR KALAI,ORGMENTION_Maghreb Management Industries,Maghreb Management Industries,pdg,corporate,corporate_officer,2007-09-17,,2007-09-17,2007-09-17,,2012-12-31,False,True,False,False,event:appointed,,EV_b04b57637de49749bd7c,,,,,,1,gazette_dated,ambiguous,0.4275,True
SP_c57650cf72d7cfe327df,PERSON_MEDEB_MOHAMED_ALI,MOHAMED ALI MEDDEB,CO_TUNISIENNE_INDUSTRIES_ALIMENTAIRES,SOCIETE TUNISIENNE DES INDUSTRIES ALIMENTAIRES,pdg,corporate,corporate_officer,,,,2007-12-07,,2012-12-31,True,True,True,False,renewal_implies_earlier_onset,,EV_2b32eed3c0e9120a4d0a,,,,,,1,gazette_dated,ambiguous,0.45,True
SP_53ccf07a8c150f0738d0,PERSON_HACHICHA_SAMI,SAMI HACHICHA,ORGMENTION_Société l'Equipement Hydraulique,Société l'Equipement Hydraulique,administrateur,corporate,corporate_officer,,2006-09-13,,2006-09-13,2006-09-13,2006-09-13,True,False,True,False,exit_implies_earlier_onset,event:resigned,,EV_fff715da82ea568f29ee,,,0,,1,gazette_dated,ambiguous,0.4275,True
SP_f50dd1837b4299cef2c4,PERSON_CHAABANE_NAJLA_SIRINE,NAJLA SIRINE CHAABANE,CO_ARROUM_TRANSPORT_SATM,SOCIETE ARROUM DE TRANSPORT SATM,gerant,corporate,corporate_officer,,2008-01-17,,2008-01-17,2008-01-17,2008-01-17,True,False,True,False,exit_implies_earlier_onset,event:resigned,,EV_97f6f51699bbc4754aec,,,0,,1,gazette_dated,ambiguous,0.423,True
SP_cfda4e8f31f9657e7519,PERSON_CHAABANE_RIDHA_ALI,RIDHA ALI CHAABANE,CO_ARROUM_TRANSPORT_SATM,SOCIETE ARROUM DE TRANSPORT SATM,gerant,corporate,corporate_officer,,2008-01-17,,2008-01-17,2008-01-17,2008-01-17,True,False,True,False,exit_implies_earlier_onset,event:resigned,,EV_cf549ec8712b0f2340dd,,,0,,1,gazette_dated,resolved,0.765,False
SP_d54e406553af991ef3c9,PERSON_CHAABANE_RIDHA_ALI,RIDHA ALI CHAABANE,CO_ARROUM_TRANSPORT_SATM,SOCIETE ARROUM DE TRANSPORT SATM,gerant,corporate,corporate_officer,2012-02-29,,2012-02-29,2012-02-29,,2012-12-31,False,True,False,False,event:appointed,,EV_170bb7171a63d3b97f93,,,,,,3,gazette_dated,resolved,0.765,False
SP_a9a813ae426d90ddc866,PERSON_CHAABANE_MOHAMED,MOHAMED CHAABANE,CO_TAOUFIK_DENTREPOSAGE_FRIGORIFIQUE_SOTEF,SOCIETE TAOUFIK DENTREPOSAGE FRIGORIFIQUE SOTEF,gerant,corporate,corporate_officer,2007-02-08,,2007-02-08,2007-02-08,,2012-12-31,False,True,False,False,event:appointed,,EV_9dd01ffeeac0ad09f1dd,,2012-02-08,,,,1,gazette_dated,resolved,0.671,False
SP_836f58a2c1d156468af3,PERSON_TRIKI_MOHAMED,MOHAMED TRIKI,CO_SOGEPI,SOGEPI,gerant,corporate,corporate_officer,2008-02-12,,2008-02-12,2008-02-12,,2012-12-31,False,True,False,False,event:appointed,,EV_5467d4d64229db85c10d,,,,,,1,gazette_dated,resolved,0.675,False
SP_51dfb1a1a151522ee45d,PERSON_STA_LAZHAR,LAZHAR STA,CO_BINA_HOLDING,BINA HOLDING,pdg,corporate,corporate_officer,2008-02-08,,2008-02-08,2008-02-08,,2012-12-31,False,True,False,False,event:appointed,,EV_915c126f87cf63dab0cb,,,,,,1,gazette_dated,resolved,0.675,False
SP_984bfa9789ddf4a462b4,PERSON_SAIDI_MOHAMED,MOHAMED SAIDI,CO_BEN_GRIFFIN,SOCIETE BEN-GRIFFIN,gerant,corporate,corporate_officer,2008-01-25,,2008-01-25,2008-01-25,,2012-12-31,False,True,False,False,event:appointed,,EV_368b49a1be6a0cca2c67,,,,,,1,gazette_dated,resolved,0.675,False
SP_85e157137e249ef1dacb,PERSON_KAMOUN_KARIM,KARIM KAMMOUN,CO_MILLENIUM_GROUP,MILLENIUM GROUP,gerant,corporate,corporate_officer,2008-02-12,,2008-02-12,2008-02-12,,2012-12-31,False,True,False,False,event:appointed,,EV_cdfcf1fca1fa0bd7ce9c,,,,,,1,gazette_dated,resolved,0.675,False
SP_a060fe3b3a213a60d14b,PERSON_ABAS_FERID,FERID ABBAS,CO_GABES_MARINE_TANKERS,GABES MARINE TANKERS,pdg,corporate,corporate_officer,,,,2008-02-22,,2012-12-31,True,True,True,False,renewal_implies_earlier_onset,,EV_2abc592bbfc795d9aedd,,,,,,1,gazette_dated,ambiguous,0.45,True
SP_98c5a963e07527342e89,PERSON_SIDHOM_MOHAMED,MOHAMED SIDHOM,CO_MULTI_SERVICE_RAPIDE,SOCIETE MULTI SERVICE RAPIDE MSR,gerant,corporate,corporate_officer,2008-02-11,,2008-02-11,2008-02-11,,2012-12-31,False,True,False,False,event:appointed,,EV_1824b7f786ca886c6610,,2011-02-10,,,,1,gazette_dated,resolved,0.675,False
SP_0ec4009f48597b75e54a,PERSON_SASI_WISEM,WISSEM SASSI,CO_NEGOTRADE,NEGOTRADE,gerant,corporate,corporate_officer,2008-02-26,,2008-02-26,2008-02-26,,2012-12-31,False,True,False,False,event:appointed,,EV_6c8b0e2afe1328d05ad9,,,,,,1,gazette_dated,resolved,0.675,False
SP_147cbc4ff56663b6809e,PERSON_MICHELARD_JEAN_PAUL,JEAN PAUL MICHELARD,CO_EURO_AFRICA_TRADE,EURO AFRICA TRADE,gerant,corporate,corporate_officer,2007-02-07,,2007-02-07,2007-02-07,,2012-12-31,False,True,False,False,event:appointed,,EV_22acd06ab730f2c75143,,,,,,1,gazette_dated,resolved,0.675,False
SP_d3f09713d30ea3a7a6de,PERSON_BOURICHA_JALILA_REGUIG,JALILA REGUIG BOURICHA,CO_BOURICHA_PROMOTION_IMMOBILIERE,BOURICHA DE PROMOTION IMMOBILIERE,gerant,corporate,corporate_officer,2008-02-26,,2008-02-26,2008-02-26,,2012-12-31,False,True,False,False,event:appointed,,EV_013cdbb64e10097a0c9a,,,,,,1,gazette_dated,ambiguous,0.6278,True
SP_4254fa6f9fb9076bc94d,PERSON_BELTAIFA_MOUNIR,MOUNIR BELTAIFA,CO_BRIDGERS_TN,BRIDGERS TN,gerant,corporate,corporate_officer,2008-02-25,,2008-02-25,2008-02-25,,2012-12-31,False,True,False,False,event:appointed,,EV_043b7ffd2fb421ce1345,,,,,,1,gazette_dated,resolved,0.675,False
SP_1713d70af6b44a5f1175,PERSON_NAFTI_HAYET,HAYET NAFTI,CO_AFRIQUE_CHIMIE,SOCIETE AFRIQUE CHIMIE,gerant,corporate,corporate_officer,2007-02-16,,2007-02-16,2007-02-16,,2012-12-31,False,True,False,False,event:appointed,,EV_ab993ce79e9f75d25310,,,,,,1,gazette_dated,resolved,0.675,False
SP_6d7ef871924d1cae2577,PERSON_CHAABOUNI_YAHIA,YAHIA CHAABOUNI,ORGMENTION_Société des Industries Nouvelles du Plastique,Société des Industries Nouvelles du Plastique,commissaire_aux_comptes,corporate,corporate_officer,,,,2006-06-30,,2012-12-31,True,True,True,False,renewal_implies_earlier_onset,,EV_3fbe68081a407d2f7089,,,,,,1,gazette_dated,ambiguous,0.4275,True
SP_e71c0143f52f150d1a0f,PERSON_HACHICHA_SAMI,SAMI HACHICHA,ORGMENTION_Société des Industries Nouvelles du Plastique,Société des Industries Nouvelles du Plastique,dg,corporate,corporate_officer,,,,2006-06-30,,2012-12-31,True,True,True,False,renewal_implies_earlier_onset,,EV_65a4041ff90a7469adc5,,,,,,1,gazette_dated,ambiguous,0.495,True
SP_601b4e75eea849a04b61,PERSON_MATERI_MERYEM,MERYEM MATERI,CO_IMMOBILIERE_BAB_MENARA,SOCIETE IMMOBILIERE BAB MENARA,gerant,corporate,corporate_officer,2008-01-02,,2008-01-02,2008-01-02,,2012-12-31,False,True,False,False,event:appointed,,EV_e70476151168f6c566c4,,2011-01-01,,,,1,gazette_dated,resolved,0.63,False
SP_d7484a034ca7deaefcf0,PERSON_TRIKI_SAMIA,SAMIA TRIKI,CO_ALNAJEH_AGRICOLE,SOCIETE ALNAJEH AGRICOLE,gerant,corporate,corporate_officer,2008-02-22,,2008-02-22,2008-02-22,,2012-12-31,False,True,False,False,event:appointed,,EV_b3269383c830be4d4180,,,,,,1,gazette_dated,resolved,0.765,False
SP_8537ee997c8b6382b83a,PERSON_HAMAMI_ARBIA,ARBIA HAMMAMI,CO_GENERALE_TEXTILE,GENERALE TEXTILE,gerant,corporate,corporate_officer,2008-01-18,,2008-01-18,2008-01-18,,2012-12-31,False,True,False,False,event:appointed,,EV_f34e9820ebdfa6fb404c,,,,,,1,gazette_dated,ambiguous,0.45,True
SP_b30b6b77a3ab08628bde,PERSON_MATERI_TAHER,TAHER MATERI,CO_NEFISSA_IMMOBILIERE,SOCIETE NEFISSA IMMOBILIERE,gerant,corporate,corporate_officer,2008-03-07,,,2008-03-07,,2012-12-31,False,True,False,False,event:appointed,,EV_266b0afa2a817502e015,,,,,,1,gazette_dated,ambiguous,0.6125,True
SP_f3cd33757990c13029c9,PERSON_AMAT_JUAN_MOLINS,JUAN MOLINS AMAT,CO_TUNISO_ANDALOUSE_CIMENT_BLANC,SOCIETE TUNISO ANDALOUSE DE CIMENT BLANC,president_ca,corporate,corporate_officer,2008-01-17,,2008-01-17,2008-01-17,,2012-12-31,False,True,False,False,event:appointed,,EV_f3977a7870ed815a4e8e,,,,,,1,gazette_dated,resolved,0.63,False
SP_3edcbc1a03a091fdf909,PERSON_MRAIHI_HABIB,HABIB MRAIHI,CO_STB_SICAR,STB SICAR,pdg,corporate,corporate_officer,2008-02-01,,2008-02-01,2008-02-01,,2012-12-31,False,True,False,False,event:appointed,,EV_70611431f3e8a0a8da7f,,,,,,1,gazette_dated,ambiguous,0.6225,True
SP_f2e1e55f047f93665f24,PERSON_HAMAMI_NACEUR,NACEUR HAMMAMI,CO_JOIE_DACCUEIL_DIVERTISSEMENT_JAD,LA JOIE DACCUEIL ET DE DIVERTISSEMENT JAD,gerant,corporate,corporate_officer,2008-01-11,,2008-01-11,2008-01-11,,2012-12-31,False,True,False,False,event:appointed,,EV_d7ceb3e42034afbe22e0,,,,,,1,gazette_dated,resolved,0.66,False
SP_ce734bcca8db6413fd2b,PERSON_BENSESI_SABEH,SABEH BEN-SESSI,CO_ITALIANO,SOCIETE ITALIANO,gerant,corporate,corporate_officer,,2008-02-19,,2008-02-19,2008-02-19,2008-02-19,True,False,True,False,exit_implies_earlier_onset,event:resigned,,EV_e68935503d890d537092,,,0,,1,gazette_dated,resolved,0.765,False
SP_3da0b0b5c0e04886c309,PERSON_HADJSALAH_MONGI,MONGI HADJ SALAH,CO_ITALIANO,SOCIETE ITALIANO,gerant,corporate,corporate_officer,,2008-02-19,,2008-02-19,2008-02-19,2008-02-19,True,False,True,False,exit_implies_earlier_onset,event:resigned,,EV_6a09e2089517ccb8ec19,,,0,,1,gazette_dated,resolved,0.765,False
SP_3da0b0b5c0e04886c309,PERSON_HADJSALAH_MONGI,MONGI HADJ SALAH,CO_ITALIANO,SOCIETE ITALIANO,gerant,corporate,corporate_officer,,2008-09-10,,2008-09-10,2008-09-10,2008-09-10,True,False,True,False,exit_implies_earlier_onset,event:resigned,,EV_4d80100bb177c881cce9,,,0,,1,gazette_dated,resolved,0.765,False
SP_d870f06b658c3b7701c4,PERSON_STEFANELI_STEFANO,STEFANO STEFANELLI,CO_VENERE_COSMETICA_DETERGENTI_ITALIA,VENERE COSMETICA & DETERGENTI ITALIA,gerant,corporate,corporate_officer,2008-02-22,,2008-02-22,2008-02-22,,2012-12-31,False,True,False,False,event:appointed,,EV_eb21dab93cca7a38b4a9,,,,,,1,gazette_dated,resolved,0.675,False
