mention_key,person_mention,org_mention,org_mf,resolved_person_id,resolved_person_label,resolved_org_id,resolved_org_label,score,link_status,s_name,s_org,s_mf,s_cooccur,s_role,n_candidates,margin_to_runner_up,runner_up_person_id,n_events,first_event_date,last_event_date,seed_degree,name_ambiguity,mention_cluster_id,evidence_quote
Mohamed Moncef Ben Hamida||SOCIETE TUNISIE CONFECTION,Mohamed Moncef Ben Hamida,SOCIETE TUNISIE CONFECTION,,PERSON_BENHAMIDA_MONCEF,MONCEF BEN-HAMIDA,CO_TUNISIE_CONFECTION,SOCIETE TUNISIE CONFECTION,0.475,ambiguous,1.0,0.0,0.0,0.5,1.0,4,0.075,PERSON_BENHAMIDA_MOHAMED,1,2011-05-03,2011-05-03,1,1,PERSON_BENHAMIDA_MOHAMED_MONCEF,"Par PV d'Assemblée Générale Extraordinaire du 3 Mai 2011, enregistré à la Recette d'enregistrement des actes des sociétés commerciales -Tunis le 9 Mai 2011, quittance n° 563, enregistrement n° 1180053"
Mohamed Moncef Ben Hamida||Société De Fabrication Accessoires,Mohamed Moncef Ben Hamida,Société De Fabrication Accessoires,,PERSON_BENHAMIDA_MONCEF,MONCEF BEN-HAMIDA,,,0.475,ambiguous,1.0,0.0,0.0,0.5,1.0,3,0.075,PERSON_BENHAMIDA_MOHAMED,1,2011-05-03,2011-05-03,1,1,PERSON_BENHAMIDA_MOHAMED_MONCEF,"Par procès-verbal de l'assemblée générale extraordinaire du 3 mai 2011, enregistré à la recette d'enregistrement des actes des sociétés commerciales de Tunis, le 9 mai 2011, sous le n° 11800519 Quit 5"
Mohamed Moncef Ben Hamida||Société De Fabrication Textiles,Mohamed Moncef Ben Hamida,Société De Fabrication Textiles,,PERSON_BENHAMIDA_MONCEF,MONCEF BEN-HAMIDA,,,0.475,ambiguous,1.0,0.0,0.0,0.5,1.0,3,0.075,PERSON_BENHAMIDA_MOHAMED,1,2011-05-03,2011-05-03,1,1,PERSON_BENHAMIDA_MOHAMED_MONCEF,"Par procès-verbal de l'assemblée générale extraordinaire du 3 mai 2011, enregistré à la recette d'enregistrement des actes des sociétés commerciales de Tunis, le 9 mai 2011, sous le n° 11800520 Quit 5"
Mohamed Moncef Ben Hamida||Société Megrinoise de Lingerie,Mohamed Moncef Ben Hamida,Société Megrinoise de Lingerie,,PERSON_BENHAMIDA_MONCEF,MONCEF BEN-HAMIDA,,,0.475,ambiguous,1.0,0.0,0.0,0.5,1.0,3,0.075,PERSON_BENHAMIDA_MOHAMED,1,2011-05-03,2011-05-03,1,1,PERSON_BENHAMIDA_MOHAMED_MONCEF,"Par procès-verbal de l'assemblée générale extraordinaire du 3 mai 2011, enregistré à la recette de l'enregistrement des actes des sociétés commerciales de Tunis, le 9 mai 2011, sous le n° 11800522 Qui"
Mohamed Moncef Ben Hamida||Société TUNISINNE DE LINGERIE,Mohamed Moncef Ben Hamida,Société TUNISINNE DE LINGERIE,,PERSON_BENHAMIDA_MONCEF,MONCEF BEN-HAMIDA,CO_TUNISIENNE_LINGERIE,SOCIETE TUNISIENNE DE LINGERIE,0.475,ambiguous,1.0,0.0,0.0,0.5,1.0,4,0.075,PERSON_BENHAMIDA_MOHAMED,1,2011-05-03,2011-05-03,1,1,PERSON_BENHAMIDA_MOHAMED_MONCEF,"Par procès-verbal de l'assemblée générale extraordinaire du 3 mai 2011, enregistré à la Recette de l'Enregistrement des Actes de Sociétés Commerciales de Tunis, le 9 mai 2011, sous le n° 11800518 Quit"
Mohamed Moncef Ben Hamida||Société Tunisienne De Textile,Mohamed Moncef Ben Hamida,Société Tunisienne De Textile,,PERSON_BENHAMIDA_MONCEF,MONCEF BEN-HAMIDA,CO_TUNISIE_TEXTILE,TUNISIE TEXTILE,0.475,ambiguous,1.0,0.0,0.0,0.5,1.0,8,0.075,PERSON_BENHAMIDA_MOHAMED,1,2011-05-03,2011-05-03,1,1,PERSON_BENHAMIDA_MOHAMED_MONCEF,"548, et dont deux exemplaires ont été déposés au greffe du tribunal de 1ère instance de Ben Arous, le 11 mai 2011 sous le n° D 24577098, il a été décidé l'acceptation de la démission du gérant Monsieu"
Mohamed Moncef Ben Hamida||Tunisie Tricotage et Finition,Mohamed Moncef Ben Hamida,Tunisie Tricotage et Finition,,PERSON_BENHAMIDA_MONCEF,MONCEF BEN-HAMIDA,,,0.475,ambiguous,1.0,0.0,0.0,0.5,1.0,3,0.075,PERSON_BENHAMIDA_MOHAMED,1,2011-05-03,2011-05-03,1,1,PERSON_BENHAMIDA_MOHAMED_MONCEF,"Par procès-verbal de l'assemblée générale extraordinaire du 3 mai 2011, enregistré à la recette des finances de Mégrine, le 7 mai 2011, sous le n°11701425 Quit.M027346 + 27347, et dont deux exemplaire"
Mohamed Moumni||MS CONCEPT SURL,Mohamed Moumni,MS CONCEPT SURL,1063172Z,PERSON_MOUMNI_MOHAMED,MOHAMED MOUMNI,CO_CONCEPT,CONCEPT,0.5,ambiguous,1.0,0.0,1.0,0.0,1.0,6,0.45,PERSON_ZANAD_MOKHTAR,1,2008-06-24,2008-06-24,1,1,PERSON_MOUMNI_MOHAMED,Gérance : Monsieur Mohamed Moumni est nommé gérant de la société avec tous les pouvoirs énoncés aux statuts.
Mohamed Nafaa Naifer||Tuniso-Française du Commerce International,Mohamed Nafaa Naifer,Tuniso-Française du Commerce International,1157182V,PERSON_NAIFER_MOHAMED_NAFAA,MOHAMED NAFAA NAIFER,CO_TUNISO_FRANCAISE_COMMERCE_INTERNATIONAL,TUNISO FRANCAISE DU COMMERCE INTERNATIONAL,0.5,ambiguous,1.0,0.0,1.0,0.0,1.0,2,0.45,PERSON_ENEIFER_MOHAMED_NEFAA,1,2010-06-15,2010-06-15,1,1,PERSON_NAIFER_MOHAMED_NAFAA,Gérance : Monsieur Mohamed Nafaa Naifer est désigné gérant avec les pouvoirs stipulés aux statuts.
Mohamed Nebil Ben Youssef||Imprimerie L'orient,Mohamed Nebil Ben Youssef,Imprimerie L'orient,,PERSON_BENYOUSEF_MOHAMED_NABIL,MOHAMED NABIL BEN-YOUSSEF,CO_IMPRIMERIE_LORIENT,IMPRIMERIE DE LORIENT,0.6355,ambiguous,0.7,0.973,0.0,0.0,1.0,4,0.2855,PERSON_BENYOUSEF_MOHAMED,1,2012-01-07,2012-01-07,1,1,PERSON_BENYOUSEF_MOHAMED_NEBIL,- nomination de Mr Mohamed Nebil Ben Youssef entant que gérant avec les pouvoirs les plus étendus.
Mohamed Nejib Ben Hassen Atia||Maghreb Food,Mohamed Nejib Ben Hassen Atia,Maghreb Food,774431X,PERSON_ATIA_MOHAMED_NEJIB,MOHAMED NEJIB ATTIA,CO_MAGHREB_FOOD,SOCIETE MAGHREB FOOD,0.5,ambiguous,1.0,0.0,1.0,0.0,1.0,6,0.155,PERSON_ATIA_MOHAMED_AMIN,1,2011-10-18,2011-10-18,1,1,PERSON_ATIA_MOHAMED_NEJIB_BENHASEN,- Monsieur Mohamed Nejib Ben Hassen Atia démissionne de ses fonctions de directeur général.
Mohamed Néjib Ben Tanfous||CAP Taguermess,Mohamed Néjib Ben Tanfous,CAP Taguermess,,PERSON_BENTANFOUS_MOHAMED_NEJIB,MOHAMED NEJIB BEN-TANFOUS,,,0.475,ambiguous,1.0,0.0,0.0,0.5,1.0,1,0.475,,1,2009-03-28,2009-03-28,1,1,PERSON_BENTANFOUS_MOHAMED_NEJIB,- Le renouvellement du mandat de M. Chawki Ben Tanfous et le mandat de M. Mohamed Néjib Ben Tanfous en qualité de directeurs généraux adjoints de la société pour le reste de leur mandat en tant qu'adm
Mohamed Ridha Gharbi||Société Bio Fassy,Mohamed Ridha Gharbi,Société Bio Fassy,,PERSON_GHARBI_MOHAMED_RIDHA,MOHAMED RIDHA GHARBI,,,0.475,ambiguous,1.0,0.0,0.0,0.5,1.0,6,0.075,PERSON_GHARBI_MOHAMED,1,2009-08-15,2009-08-15,1,1,PERSON_GHARBI_MOHAMED_RIDHA,"- Messieurs Mohamed Ridha Gharbi, Mondher Almia et Khaled Almia sont nommés comme administrateurs pour la même période."
Mohamed Ridha Gharbi||Société DE TRANSFORMATION DU VERRE PLAT,Mohamed Ridha Gharbi,Société DE TRANSFORMATION DU VERRE PLAT,,PERSON_GHARBI_MOHAMED_RIDHA,MOHAMED RIDHA GHARBI,,,0.475,ambiguous,1.0,0.0,0.0,0.5,1.0,6,0.075,PERSON_GHARBI_MOHAMED,1,2009-07-16,2009-07-16,1,1,PERSON_GHARBI_MOHAMED_RIDHA,"- Messieurs Mohamed Ridha Gharbi, Mondher Almia et Khaled Almia sont nommés comme administrateurs pour la même période."
Mohamed Ridha Hedi Zerzeri||Société CEREALES COLLECTE,Mohamed Ridha Hedi Zerzeri,Société CEREALES COLLECTE,,PERSON_ZERZERI_RIDHA_HEDI,RIDHA HEDI ZERZERI,CO_CEREALES_COLLECTE,CEREALES COLLECTE,0.75,ambiguous,1.0,1.0,0.0,0.0,1.0,17,0.0,PERSON_ZERZERI_MOHAMED_RIDHA_HEDI,1,2009-04-15,2009-04-15,1,1,PERSON_ZERZERI_MOHAMED_RIDHA_HEDI,"Gérance : Monsieur Mohamed Ridha Hedi Zerzeri, est nommé gérant de la société pour une durée indéterminée avec les pouvoirs les plus étendus."
Mohamed Sahbi Mahjoub||SELECT FR UITS S,Mohamed Sahbi Mahjoub,SELECT FR UITS S,,PERSON_MAHJOUB_MOHAMED_SAHBI,MOHAMED SAHBI MAHJOUB,,,0.55,ambiguous,1.0,0.0,0.0,1.0,1.0,4,0.125,PERSON_MAHJOUB_MOHAMED,1,2009-01-22,2009-01-22,1,1,PERSON_MAHJOUB_MOHAMED_SAHBI,- Monsieur Mohamed Sahbi Mahjoub a été nommé Président Directeur Général pour toute la durée de son mandat d'administrateur avec les pouvoirs les plus étendus dans le cadre de la loi et des statuts.
Mohamed Sahbi Mahjoub||Société Nouvelle Oued Rihane,Mohamed Sahbi Mahjoub,Société Nouvelle Oued Rihane,,PERSON_MAHJOUB_MOHAMED_SAHBI,MOHAMED SAHBI MAHJOUB,,,0.475,ambiguous,1.0,0.0,0.0,0.5,1.0,4,0.075,PERSON_MAHJOUB_MOHAMED,1,2008-04-23,2008-04-23,1,1,PERSON_MAHJOUB_MOHAMED_SAHBI,"- Le renouvellement du mandat du directeur général, Monsieur Mohamed Sahbi Mahjoub pour une durée de 3 ans."
Mohamed Sami El Feki||Société Italo Tunisienne d'Acessoires d'Aluminium SITAL,Mohamed Sami El Feki,Société Italo Tunisienne d'Acessoires d'Aluminium SITAL,1075912B,PERSON_ELFEKI_MOHAMED_SAMI,MOHAMED SAMI EL-FEKI,CO_ITALO_TUNISIENNE_DACCESSOIRES_DALUMINIUM_SITAL,SOCIETE ITALO TUNISIENNE DACCESSOIRES DALUMINIUM SITAL,0.6808,ambiguous,1.0,0.945,0.0,0.0,0.0,1,0.6808,,1,2008-09-29,2008-09-29,1,1,PERSON_ELFEKI_MOHAMED_SAMI,"Quittance n° M040934, les associés décident de nommer Monsieur Mohamed Sami El Feki avec les pouvoirs les plus étendus."
Mohamed Saïd Jaouadi||Formalités de publicité subséquentes à l'AGO,Mohamed Saïd Jaouadi,Formalités de publicité subséquentes à l'AGO,6194D,PERSON_JAOUADI_MOHAMED,MOHAMED JAOUADI,CO_RECHERCHE_D_EXPLOITATION_PETROLES_EN_TUNISIE_SEREPT,SOCIETE DE RECHERCHE ET D’EXPLOITATION DES PETROLES EN TUNISIE SEREPT,0.5,ambiguous,1.0,0.0,1.0,0.0,1.0,2,0.45,PERSON_AGREBI_MOHAMED,1,2012-01-30,2012-01-30,1,1,PERSON_JAOUADI_MOHAMED_SAID,"- Ratifier la nomination de Monsieur Mohamed Saïd Jaouadi aux fonctions d'administrateur en remplacement de Monsieur Tarek Hamzaoui, et ce, pour la durée restante du mandat de son prédécesseur."
Mohamed Taoufik Ben Khemis||Prologic Tunisie,Mohamed Taoufik Ben Khemis,Prologic Tunisie,,PERSON_BENKHEMIS_MOHAMED_TAOUFIK,MOHAMED TAOUFIK BEN-KHEMIS,,,0.5,ambiguous,1.0,0.0,0.0,1.0,0.0,1,0.5,,1,2012-01-20,2012-01-20,1,1,PERSON_BENKHEMIS_MOHAMED_TAOUFIK,Du procès-verbal de la réunion du conseil d'administration du 20 Janvier 2012 enregistré à la Recette des Finances Le Lac Tunis le 26 Janvier 2012 enregistrement n°12700946 Monsieur Mohamed Taoufik Be
Mohamed Taoufik GHARIANI||SOCIETE LES INDUSTRIES DE CARROSSAGE AUTOMOBILE SA,Mohamed Taoufik GHARIANI,SOCIETE LES INDUSTRIES DE CARROSSAGE AUTOMOBILE SA,,PERSON_GHARJANI_MOHAMED_TAOUFIK,MOHAMED TAOUFIK GHARJANI,CO_INDUSTRIES_CARROSSAGE_AUTOMOBILES,SOCIETE LES INDUSTRIES DE CARROSSAGE AUTOMOBILES,0.6396,ambiguous,0.875,0.952,0.0,0.0,0.0,5,0.2896,PERSON_GHARIANI_MOHAMED,1,2010-05-21,2010-05-21,1,1,PERSON_GHARIANI_MOHAMED_TAOUFIK,"- La démission de Monsieur Mohamed Taoufik GHARIANI de ses fonctions de Président Directeur Général de la société,"
Mohamed Trabelsi||Assemblée Générale Extraordinaire,Mohamed Trabelsi,Assemblée Générale Extraordinaire,1267200Q,PERSON_TRABELSI_MOHAMED_ALI,MOHAMED ALI TRABELSI,CO_GENERALE,SOCIETE GENERALE,0.5,ambiguous,1.0,0.0,1.0,0.0,1.0,10,0.0,PERSON_TRABELSI_MOHAMED_RIDHA,1,2012-11-06,2012-11-06,1,1,PERSON_TRABELSI_MOHAMED,"- Approbation de la démission du gérant monsieur, Mohamed Trabelsi."
Mohamed Trabelsi||ITALIAN FASHION,Mohamed Trabelsi,ITALIAN FASHION,1178091H,PERSON_TRABELSI_MOHAMED_ALI,MOHAMED ALI TRABELSI,CO_ITALIAN_FASHION,ITALIAN FASHION,0.5,ambiguous,1.0,0.0,1.0,0.0,1.0,11,0.0,PERSON_TRABELSI_MOHAMED_RIDHA,1,2010-12-09,2010-12-09,1,1,PERSON_TRABELSI_MOHAMED,Gérance : Monsieur Mohamed Trabelsi est désigné gérant de la société. Pour une durée indéterminée avec les pouvoirs les plus étendus.
Mohamed Walid El Arem||Société AUTOTEC,Mohamed Walid El Arem,Société AUTOTEC,433154Z,PERSON_ELAREM_MOHAMED,MOHAMED ELAREM,CO_AUTOTEC,AUTOTEC,0.5,ambiguous,1.0,0.0,1.0,0.0,1.0,2,0.45,PERSON_SASI_AHMED_SAMIR,1,2008-04-01,2008-04-01,1,1,PERSON_ELAREM_MOHAMED_WALID,- Nomination de Monsieur Mohamed Walid El Arem comme nouveau gérant de la société pour une période de trois ans.
Mohamed Zaguia||TECHNICOM,Mohamed Zaguia,TECHNICOM,372930C,PERSON_ZAGUIA_MOHAMED,MOHAMED ZAGUIA,CO_TECHNICOM,TECHNICOM,0.525,ambiguous,1.0,0.0,1.0,0.5,0.0,2,0.525,PERSON_TRIKI_JIHEN,1,2009-07-24,2009-07-24,1,1,PERSON_ZAGUIA_MOHAMED,"- Contrat de cession de parts en date du 24 juillet 2009 enregistré à la REAS le 12 août 2009 sous le numéro 9108026 quittance 9946, en vertu du quel, Madame Samira Ouertani a cédé la totalité des par"
Mohamed Zayani||SOCIETE CONTACT,Mohamed Zayani,SOCIETE CONTACT,613851W,PERSON_ZAYANI_MOHAMED,MOHAMED ZAYANI,CO_CONTACT,SOCIETE CONTACT,0.575,ambiguous,1.0,0.0,1.0,0.5,1.0,2,0.525,PERSON_HELAL_HICHEM,1,2012-09-08,2012-09-08,1,1,PERSON_ZAYANI_MOHAMED,"1. La démission de Monsieur Jamel El Arem, en tant que gérant de la Société CONTACT et la nomination de Monsieur Mohamed Zayani, en tant que gérant unique de la dite société."
Mohamed Zied Ben Ayed||AFRI NUTRITION,Mohamed Zied Ben Ayed,AFRI NUTRITION,1249897K,PERSON_BENAYED_MOHAMED,MOHAMED BEN-AYED,CO_NUTRITION,SOCIETE DE NUTRITION,0.5,ambiguous,1.0,0.0,1.0,0.0,1.0,20,0.105,PERSON_BENAYED_MOHAMED_SALAH,1,2012-05-10,2012-05-10,1,1,PERSON_BENAYED_MOHAMED_ZIED,Gérance : Monsieur Mohamed Zied Ben Ayed est désigné gérant de la société investi de tous les pouvoirs pour toute la durée de la société.
Mohamed ben Brahim CHAIBI||Société Magasin Général de Commerce S,Mohamed ben Brahim CHAIBI,Société Magasin Général de Commerce S,479976E,PERSON_CHAIBI_MOHAMED,MOHAMED CHAIBI,CO_MAGASIN_GENERAL,MAGASIN GENERAL,0.5,ambiguous,1.0,0.0,1.0,0.0,1.0,19,0.45,PERSON_BAKOUR_HEDI,1,2009-02-04,2009-02-04,1,1,PERSON_CHAIBI_MOHAMED_BENBRAHIM,- Gérance : Mr Mohamed ben Brahim CHAIBI a été nommé gérant de la société avec les pouvoirs les plus étendus
Mokhtar Meziou||Contrat de Cession de parts Sociales,Mokhtar Meziou,Contrat de Cession de parts Sociales,,PERSON_MEZIOU_MOKHTAR,MOKHTAR MEZIOU,,,0.5,ambiguous,1.0,0.0,0.0,1.0,0.0,1,0.5,,1,2009-02-11,2009-02-11,1,1,PERSON_MEZIOU_MOKHTAR,- M. Rochdi Chakroun cède 148 parts sociales lui appartenant dans la société M3S à M. Mokhtar Meziou.
Moncef Guirat||MACOFLEX S.A,Moncef Guirat,MACOFLEX S.A,28603T,PERSON_GUIRAT_MONCEF,MONCEF GUIRAT,CO_MACOFLEX,MACOFLEX,0.525,ambiguous,1.0,0.0,1.0,0.5,0.0,1,0.525,,1,2012-08-02,2012-08-02,1,1,PERSON_GUIRAT_MONCEF,"- Renouvellement du mandat des administrateurs (Mr Moncef Guirat, Mr Taher Aouinti, Mr Abderazek Chouk et Mme Emna Guirat pour les exercices 2012 et 2013 et 2014."
Moncef Guirat||Nomination du PDG et DGA,Moncef Guirat,Nomination du PDG et DGA,19954P,PERSON_GUIRAT_MONCEF,MONCEF GUIRAT,CO_CONSEIL,SOCIETE LE CONSEIL,0.575,ambiguous,1.0,0.0,1.0,0.5,1.0,2,0.575,PERSON_SAIDI_MOHAMED,1,2011-04-12,2011-04-12,1,1,PERSON_GUIRAT_MONCEF,- Nomination de Mr Moncef Guirat en qualité de DGA pour la même période.
Moncef Guirat||SOFEMED INTERNATIONAL S.A,Moncef Guirat,SOFEMED INTERNATIONAL S.A,1029528M,PERSON_GUIRAT_MONCEF,MONCEF GUIRAT,CO_SOFEMED,SOFEMED,0.5,ambiguous,1.0,0.0,1.0,0.0,1.0,1,0.5,,1,2010-08-03,2010-08-03,1,1,PERSON_GUIRAT_MONCEF,- Démission de Mr Moncef Guirat du poste de PDG.
Moncef Guirat||Sofemed International S.A,Moncef Guirat,Sofemed International S.A,1029528M,PERSON_GUIRAT_MONCEF,MONCEF GUIRAT,CO_SOFEMED,SOFEMED,0.5,ambiguous,1.0,0.0,1.0,0.0,1.0,1,0.5,,1,2012-08-02,2012-08-02,1,1,PERSON_GUIRAT_MONCEF,"Nomination de Mr Moncef Guirat comme DGA pour les exercices 2012, 2013 et 2014."
Mondher Ben Hédi Kilani||ENTREPRISE DES TRAVAUX PUBLICS KILANI,Mondher Ben Hédi Kilani,ENTREPRISE DES TRAVAUX PUBLICS KILANI,,PERSON_KILANI_MONDHER_BENHEDI,MONDHER BEN-HEDI KILANI,CO_TRAVAUX_PUBLICS_KILANI,ENTREPRISE DES TRAVAUX PUBLICS KILANI,0.775,ambiguous,1.0,1.0,0.0,0.5,0.0,30,0.0,PERSON_KILANI_MONDHER,1,2012-06-06,2012-06-06,1,1,PERSON_KILANI_MONDHER_BENHEDI,"Il appert de l'acte SSP en date du 14 et 16 Avril 2012 enregistré à Gabès le 08/05/2012 sous le n° 12104919 quittance n° 20043, que Mme Sihem Bent Boubaker Kilani épouse Ben Ghozia titulaire de la CIN"
Mondher Rourou||Société la Générale de Vente,Mondher Rourou,Société la Générale de Vente,1015712M,PERSON_ROUROU_MONDHER,MONDHER ROUROU,CO_GENERALE_VENTE,SOCIETE GENERALE DE VENTE,0.5,ambiguous,1.0,0.0,1.0,0.0,1.0,1,0.5,,1,2009-04-14,2009-04-14,1,1,PERSON_ROUROU_MONDHER,- Coopter Mr Mondher Rourou en qualité d'administrateur en remplacement de Mr Faouzi Jemai pour la durée restante de son mandat.
Mongi Baich||Sté Africa Maglieria Cofezione,Mongi Baich,Sté Africa Maglieria Cofezione,,PERSON_BAICHE_MONGI,MONGI BAICHE,CO_AFRIKA_MAGLIERIA_CONFEZIONE,SOCIETE AFRIKA MAGLIERIA CONFEZIONE,0.6984,ambiguous,0.909,0.943,0.0,0.0,1.0,1,0.6984,,1,2010-12-18,2010-12-18,1,1,PERSON_BAICH_MONGI,Gérance : Mr Mongi Baich est nommé gérant de la société pour une durée indéterminée.
Mongi Naceur||Société MONACO-AGRO SMAG,Mongi Naceur,Société MONACO-AGRO SMAG,,PERSON_BENMOULDI_MONGI_NACEUR,MONGI NACEUR BEN-MOULDI,CO_MONACO_AGRO,MONACO AGRO,0.6975,ambiguous,0.85,1.0,0.0,0.0,1.0,3,0.5075,PERSON_NACEUR_MOHAMED_AMINE,1,2009-05-20,2009-05-20,1,1,PERSON_NACEUR_MONGI,Gérance : Monsieur Mongi Naceur est nommé gérant de la société pour toute sa durée avec tous les pouvoirs énoncés au statut les plus étendus.
Moukhatet Hamrouni Chedly||Sté des Industries Perfectionnées SIP,Moukhatet Hamrouni Chedly,Sté des Industries Perfectionnées SIP,,PERSON_CHEDLI_MOUKHATET_HAMROUNI,MOUKHATET HAMROUNI CHEDLI,CO_INDUSTRIES_PERFECTIONNES_SIP,SOCIETE DES INDUSTRIES PERFECTIONNES SIP,0.6792,ambiguous,0.833,0.964,0.0,0.0,1.0,5,0.425,PERSON_HAMROUNI_CHEDLI_MOKHATAT,1,2012-10-10,2012-10-10,1,1,PERSON_CHEDLY_MOUKHATET_HAMROUNI,- Renouvellement du mandat du gérant Mr Moukhatet Hamrouni Chedly pour 3 ans.
Mourad Bezrati||Nomination de gérant et transfert de siège,Mourad Bezrati,Nomination de gérant et transfert de siège,,PERSON_BEZRATI_MOURAD,MOURAD BEZRATI,,,0.475,ambiguous,1.0,0.0,0.0,0.5,1.0,1,0.475,,1,2010-06-19,2010-06-19,1,1,PERSON_BEZRATI_MOURAD,- Monsieur Mourad Bezrati a présenté sa démission en tant que gérant de la société et que Monsieur Féthi Bézrati est nommé nouveau gérant de la société et qu'il lui a été délégué les pouvoirs les plus
Mourad Bouneb||Société Bouneb de Nutrition Animale S.B.N.A,Mourad Bouneb,Société Bouneb de Nutrition Animale S.B.N.A,,PERSON_BOUNEB_MOURAD,MOURAD BOUNEB,CO_NUTRITION,SOCIETE DE NUTRITION,0.475,ambiguous,1.0,0.0,0.0,0.5,1.0,1,0.475,,1,2009-11-13,2009-11-13,1,1,PERSON_BOUNEB_MOURAD,- La nomination de Monsieur Amor Bouneb gérant de la société avec pleins pouvoirs en remplacement de Monsieur Mourad Bouneb et ils ont été procédé à l'actualisation de l'article 15 des statuts.
Mourad Caid Essebsi||Nomination d'un nouveau gérant,Mourad Caid Essebsi,Nomination d'un nouveau gérant,1038927A,PERSON_ESEBSI_MOURAD_CAID,MOURAD CAID-ESSEBSI,CO_NOUR,SOCIETE NOUR,0.5,ambiguous,1.0,0.0,1.0,0.0,1.0,6,0.105,PERSON_ESEBSI_MOHAMED_LARBI_CAID,1,2008-03-17,2008-03-17,1,1,PERSON_ESEBSI_MOURAD_CAID,"- Démission du gérant Mr Mohamed Ben Salem, et la nomination de Mr Mourad Caid Essebsi nouveau gérant de la société avec les pouvoirs les plus étendus."
Mourad Maâlej||Société ACIA SUD EXPORT,Mourad Maâlej,Société ACIA SUD EXPORT,985262W,PERSON_MAALEJ_MOURAD,MOURAD MAALEJ,,,0.5,ambiguous,1.0,0.0,0.0,1.0,0.0,6,0.21,PERSON_MAALEJ_MUSTAPHA,1,2008-04-25,2008-04-25,1,1,PERSON_MAALEJ_MOURAD,"Suivant acte sous seing privé conclu le 13 mars 2008, et enregistré à la recette des enregistrements des actes des sociétés de Sfax le 14 mars 2008, sous le n° 08101198 quittance n° M001233, la sociét"
"Mr Lotfi Slaheddine Erneza||SOCIETE CHROME DECOR, SARL",Mr Lotfi Slaheddine Erneza,"SOCIETE CHROME DECOR, SARL",,PERSON_ERNEZ_LOTFI,LOTFI ERNEZ,CO_CHROME_DECOR,CHROME DECOR,0.6682,ambiguous,0.909,1.0,0.0,0.0,0.0,1,0.6682,,1,2010-01-05,2010-01-05,1,1,PERSON_ERNEZA_LOTFI_SLAHEDINE,"2) En vertu d'un contrat du 21/11/2009 enregistré à la recette des finances Av. Mhammed Maarouf Sousse le 3/12/2009 sous le n° 09702373, quittance n° 066088, Mr Mr Lotfi Slaheddine Erneza cédé à Mme R"
Mzoughi Maher||Société YASSINE CONFECTION,Mzoughi Maher,Société YASSINE CONFECTION,1216079C,PERSON_MZOUGHI_MAHER,MAHER MZOUGHI,CO_YASSINE_CONFECTION,YASSINE CONFECTION,0.5,ambiguous,1.0,0.0,1.0,0.0,1.0,2,0.45,PERSON_ABID_NABIL,1,2011-09-10,2011-09-10,1,1,PERSON_MAHER_MZOUGHI,Gérance : Monsieur Mzoughi Maher est nommé gérant de la société avec les pouvoirs les plus étendus.
Nabil Belgacem||COULEURS OLIVE,Nabil Belgacem,COULEURS OLIVE,,PERSON_BELGUECEM_NABIL,NABIL BELGUECEM,CO_COULEURS_OLIVE,COULEURS OLIVE,0.6882,ambiguous,0.824,1.0,0.0,0.0,1.0,1,0.6882,,1,2010-12-27,2010-12-27,1,1,PERSON_BELGACEM_NABIL,Gérance : Monsieur Nabil Belgacem est nommé gérant de la société.
Nabil Ben Abdallah||Nomination du mandat des membres du conseil d'administration,Nabil Ben Abdallah,Nomination du mandat des membres du conseil d'administration,601563B,PERSON_BENABDALAH_NABIL,NABIL BEN-ABDALLAH,CO_CONSEIL,SOCIETE LE CONSEIL,0.5,ambiguous,1.0,0.0,1.0,0.0,1.0,2,0.45,PERSON_SAIDI_MOHAMED,1,2011-06-08,2011-06-08,1,1,PERSON_BENABDALAH_NABIL,- la nomination de Monsieur Nabil Ben Abdallah en qualité d'administrateur de la société pour une période de trois ans.
Nabil Gatti||UBCI DEVELOPPEMENT,Nabil Gatti,UBCI DEVELOPPEMENT,,PERSON_GATI_NABIL,NABIL GATTI,,,0.5,ambiguous,1.0,0.0,0.0,1.0,0.0,1,0.5,,1,2011-06-12,2011-06-12,1,1,PERSON_GATI_NABIL,"Sté UBCI SA, Sté UBCI FINANCE SA, M. Neil Khalladi, M. Nabil Gatti, Mme Awatef Mechri, M. Khalil Ben Salah, M. Alain BISCAYE. - Nomme Cabinet ECC- MAZARS SARL (Société d'expertise comptable), commissa"
Nadhir EL Kafi||Société PIC SARL,Nadhir EL Kafi,Société PIC SARL,,PERSON_ELKAFI_NADHIR,NADHIR EL-KAFI,,,0.5,ambiguous,1.0,0.0,0.0,1.0,0.0,1,0.5,,1,2010-04-15,2010-04-15,1,1,PERSON_ELKAFI_NADHIR,"En vertu d'un acte SSP en date du 26 avril 2010, enregistré à la recette des finances Ras Ejbel le 3 mai 2010 sous le n°10101562 avec une quittance n°19599 dont deux exemplaires ont été déposés au gre"
