strategy,scope,replicate,removed,f,S,mean_other,components
random,lcc,15,803,0.32004782781984853,0.33280191311279395,1.8934782608695653,461
random,lcc,15,828,0.33001195695496216,0.3005181347150259,2.002159827213823,464
random,lcc,15,853,0.33997608609007574,0.2618573136707852,2.0387755102040814,491
random,lcc,15,878,0.3499402152251893,0.251494619370267,1.9920318725099602,503
random,lcc,15,903,0.3599043443603029,0.24551614188919887,1.9642857142857142,505
random,lcc,15,928,0.3698684734954165,0.22997210043842167,1.916030534351145,525
random,lcc,15,953,0.3798326026305301,0.21123953766440812,1.9322033898305084,532
random,lcc,15,979,0.3901952969310482,0.20605819051414906,1.911320754716981,531
random,lcc,15,1004,0.40015942606616184,0.1881227580709446,1.9344569288389513,535
random,lcc,15,1029,0.4101235552012754,0.18254284575528099,1.9102803738317757,536
random,lcc,15,1054,0.420087684336389,0.17058589079314468,1.8740875912408759,549
random,lcc,15,1079,0.43005181347150256,0.16660023913909924,1.8500914076782449,548
random,lcc,15,1104,0.4400159426066162,0.16580310880829016,1.8213627992633517,544
random,lcc,15,1129,0.44998007174172977,0.14826624153049023,1.7967914438502675,562
random,lcc,15,1154,0.45994420087684335,0.13670785173375846,1.800711743772242,563
random,lcc,15,1179,0.469908330011957,0.13192506974890394,1.7967625899280575,557
random,lcc,15,1204,0.47987245914707055,0.12913511359107213,1.7901459854014599,549
random,lcc,15,1229,0.4898365882821841,0.12634515743324035,1.750909090909091,551
random,lcc,15,1254,0.4998007174172977,0.12315663611000399,1.6953405017921146,559
random,lcc,15,1280,0.5101634117178159,0.12196094061379036,1.6630630630630632,556
random,lcc,15,1305,0.5201275408529294,0.118772419290554,1.6563071297989032,548
random,lcc,15,1330,0.530091669988043,0.11159824631327223,1.6111111111111112,559
random,lcc,15,1355,0.5400557991231566,0.10920685532084495,1.5855855855855856,556
random,lcc,15,1380,0.5500199282582702,0.10522120366679952,1.5585585585585586,556
random,lcc,15,1405,0.5599840573933839,0.10482263850139498,1.5488029465930018,544
random,lcc,15,1430,0.5699481865284974,0.10163411717815862,1.5344506517690875,538
random,lcc,15,1455,0.579912315663611,0.09565563969709047,1.515828677839851,538
random,lcc,15,1480,0.5898764447987246,0.07692307692307693,1.5035971223021583,557
random,lcc,15,1505,0.5998405739338382,0.0693503387803906,1.517367458866545,548
random,lcc,15,1530,0.6098047030689517,0.06018333997608609,1.541899441340782,538
random,lcc,15,1556,0.6201673973694699,0.05739338381825428,1.5235404896421845,532
random,lcc,15,1581,0.6301315265045835,0.056596253487445194,1.469158878504673,536
random,lcc,15,1606,0.6400956556396971,0.05579912315663611,1.439622641509434,531
random,lcc,15,1631,0.6500597847748106,0.053806297329613395,1.4343629343629343,519
random,lcc,15,1656,0.6600239139099243,0.05181347150259067,1.4204322200392927,510
random,lcc,15,1681,0.6699880430450379,0.047429254683140694,1.401185770750988,507
random,lcc,15,1706,0.6799521721801515,0.039059386209645275,1.396039603960396,506
random,lcc,15,1731,0.689916301315265,0.037863690713431646,1.3882113821138211,493
random,lcc,15,1756,0.6998804304503786,0.03547229972100439,1.3690721649484536,486
random,lcc,15,1781,0.7098445595854922,0.03347947389398167,1.3557894736842104,476
random,lcc,15,1806,0.7198086887206058,0.03188521323236349,1.3311965811965811,469
random,lcc,15,1832,0.7301713830211239,0.023116779593463532,1.3456521739130434,461
random,lcc,15,1857,0.7401355121562375,0.022718214428058988,1.3105726872246697,455
random,lcc,15,1882,0.7500996412913511,0.022319649262654444,1.2889390519187358,444
random,lcc,15,1907,0.7600637704264648,0.021123953766440814,1.2562929061784898,438
random,lcc,15,1932,0.7700278995615784,0.018333997608609008,1.2494117647058824,426
random,lcc,15,1957,0.7799920286966919,0.017138302112395375,1.2475490196078431,409
random,lcc,15,1982,0.7899561578318055,0.014746911119968115,1.240506329113924,396
random,lcc,15,2007,0.7999202869669191,0.01434834595456357,1.229551451187335,380
random,lcc,15,2032,0.8098844161020327,0.012754085292945397,1.2191780821917808,366
random,lcc,15,2057,0.8198485452371462,0.012754085292945397,1.2138728323699421,347
random,lcc,15,2082,0.8298126743722599,0.012754085292945397,1.1897590361445782,333
random,lcc,15,2108,0.840175368672778,0.011558389796731766,1.1625,321
random,lcc,15,2133,0.8501394978078916,0.007971303308090873,1.155844155844156,309
random,lcc,15,2158,0.8601036269430051,0.007174172977281785,1.1443298969072164,292
random,lcc,15,2183,0.8700677560781188,0.007174172977281785,1.1282051282051282,274
random,lcc,15,2208,0.8800318852132324,0.006377042646472699,1.1003861003861004,260
random,lcc,15,2233,0.889996014348346,0.006377042646472699,1.0924369747899159,239
random,lcc,15,2258,0.8999601434834595,0.005579912315663611,1.0772727272727274,221
random,lcc,15,2283,0.9099242726185731,0.004782781984854523,1.07,201
random,lcc,15,2308,0.9198884017536867,0.0039856516540454365,1.0611111111111111,181
random,lcc,15,2333,0.9298525308888003,0.0023913909924272616,1.069182389937107,160
random,lcc,15,2358,0.939816660023914,0.0019928258270227183,1.0579710144927537,139
random,lcc,15,2384,0.950179354324432,0.0007971303308090873,1.0336134453781514,120
random,lcc,15,2409,0.9601434834595456,0.0007971303308090873,1.0315789473684212,96
random,lcc,15,2434,0.9701076125946593,0.0007971303308090873,1.028169014084507,72
random,lcc,15,2459,0.9800717417297728,0.00039856516540454366,1.0,50
random,lcc,15,2484,0.9900358708648864,0.00039856516540454366,1.0,25
random,lcc,15,2509,1.0,0.0,0.0,0
random,lcc,16,0,0.0,1.0,0.0,1
random,lcc,16,25,0.00996412913511359,0.9705061777600638,2.3333333333333335,22
random,lcc,16,50,0.01992825827022718,0.9366281387006775,3.2058823529411766,35
random,lcc,16,75,0.029892387405340774,0.8987644479872459,2.671641791044776,68
random,lcc,16,100,0.03985651654045436,0.8461538461538461,3.6666666666666665,79
random,lcc,16,125,0.04982064567556795,0.8162614587485054,3.262135922330097,104
random,lcc,16,151,0.06018333997608609,0.7883618971701873,2.814814814814815,136
random,lcc,16,176,0.07014746911119968,0.7708250298923874,2.7517241379310344,146
random,lcc,16,201,0.08011159824631327,0.7596652052610602,2.6447368421052633,153
random,lcc,16,226,0.09007572738142686,0.7321642088481467,2.608187134502924,172
random,lcc,16,251,0.10003985651654046,0.6237544838581108,2.325503355704698,299
random,lcc,16,276,0.11000398565165405,0.5926664009565564,2.4064516129032256,311
random,lcc,16,301,0.11996811478676764,0.584296532483061,2.3706070287539935,314
random,lcc,16,326,0.12993224392188124,0.4627341570346752,2.903409090909091,353
random,lcc,16,351,0.13989637305699482,0.43124750896771624,2.9002695417789757,372
random,lcc,16,376,0.14986050219210842,0.42487046632124353,2.7786458333333335,385
random,lcc,16,401,0.159824631327222,0.4165005978477481,2.704834605597964,394
random,lcc,16,427,0.17018732562774014,0.40494220805101633,2.6127450980392157,409
random,lcc,16,452,0.1801514547628537,0.38581108011159826,2.63680387409201,414
random,lcc,16,477,0.19011558389796732,0.3778397768035074,2.580952380952381,421
random,lcc,16,502,0.20007971303308092,0.36309286568353927,2.6033254156769594,422
random,lcc,16,527,0.2100438421681945,0.35472299721004386,2.5395348837209304,431
random,lcc,16,552,0.2200079713033081,0.34196891191709844,2.520642201834862,437
random,lcc,16,577,0.22997210043842167,0.329214826624153,2.4632516703786194,450
random,lcc,16,602,0.23993622957353528,0.32283778397768037,2.3540772532188843,467
random,lcc,16,627,0.24990035870864885,0.31008369868473495,2.3048016701461376,480
random,lcc,16,652,0.2598644878437625,0.3033080908728577,2.2459016393442623,489
random,lcc,16,677,0.26982861697887606,0.25827022718214426,2.3822937625754528,498
random,lcc,16,703,0.2801913112793942,0.251494619370267,2.3641851106639837,498
random,lcc,16,728,0.29015544041450775,0.24551614188919887,2.33,501
random,lcc,16,753,0.3001195695496214,0.24312475089677163,2.2738095238095237,505
random,lcc,16,778,0.31008369868473495,0.22997210043842167,2.25390625,513
random,lcc,16,803,0.32004782781984853,0.2164208848146672,2.1943396226415093,531
random,lcc,16,828,0.33001195695496216,0.21044240733359904,2.1754716981132076,531
random,lcc,16,853,0.33997608609007574,0.19848545237146273,2.120879120879121,547
random,lcc,16,878,0.3499402152251893,0.19489836588282183,2.065099457504521,554
random,lcc,16,903,0.3599043443603029,0.19131127939418094,2.0472727272727274,551
random,lcc,16,928,0.3698684734954165,0.1817457154244719,2.0089285714285716,561
random,lcc,16,953,0.3798326026305301,0.1801514547628537,1.9749552772808587,560
random,lcc,16,979,0.3901952969310482,0.16420884814667197,1.9822695035460993,565
random,lcc,16,1004,0.40015942606616184,0.16062176165803108,1.964349376114082,562
random,lcc,16,1029,0.4101235552012754,0.15663611000398564,1.927304964539007,565
random,lcc,16,1054,0.420087684336389,0.15145476285372658,1.9128113879003559,563
random,lcc,16,1079,0.43005181347150256,0.14188919888401755,1.8875219683655535,570
random,lcc,16,1104,0.4400159426066162,0.11717815862893582,1.918825561312608,580
random,lcc,16,1129,0.44998007174172977,0.10083698684734954,1.9331046312178388,584
random,lcc,16,1154,0.45994420087684335,0.09924272618573136,1.893835616438356,585
random,lcc,16,1179,0.469908330011957,0.0968513351933041,1.8741379310344828,581
random,lcc,16,1204,0.47987245914707055,0.09485850936628139,1.8524305555555556,577
random,lcc,16,1229,0.4898365882821841,0.09366281387006775,1.8237347294938917,574
random,lcc,16,1254,0.4998007174172977,0.09087285771223595,1.7829861111111112,577
random,lcc,16,1280,0.5101634117178159,0.08888003188521323,1.7465277777777777,577
random,lcc,16,1305,0.5201275408529294,0.08529294539657234,1.7039586919104992,582
random,lcc,16,1330,0.530091669988043,0.08369868473495416,1.6507666098807496,588
random,lcc,16,1355,0.5400557991231566,0.08250298923874054,1.627147766323024,583
random,lcc,16,1380,0.5500199282582702,0.07373455559984057,1.6192109777015438,584
random,lcc,16,1405,0.5599840573933839,0.07253886010362694,1.5733788395904438,587
random,lcc,16,1430,0.5699481865284974,0.059386209645277,1.6117850953206239,578
random,lcc,16,1455,0.579912315663611,0.05739338381825428,1.607773851590106,567
random,lcc,16,1480,0.5898764447987246,0.0502192108409725,1.5649913344887347,578
random,lcc,16,1505,0.5998405739338382,0.04982064567556795,1.5612788632326822,564
random,lcc,16,1530,0.6098047030689517,0.045436428856117976,1.5529622980251347,558
random,lcc,16,1556,0.6201673973694699,0.04424073335990435,1.530909090909091,551
random,lcc,16,1581,0.6301315265045835,0.04424073335990435,1.512962962962963,541
random,lcc,16,1606,0.6400956556396971,0.04344360302909526,1.4758364312267658,539
random,lcc,16,1631,0.6500597847748106,0.04224790753288163,1.4566037735849056,531
random,lcc,16,1656,0.6600239139099243,0.04065364687126345,1.435946462715105,524
random,lcc,16,1681,0.6699880430450379,0.039059386209645275,1.4202334630350195,515
random,lcc,16,1706,0.6799521721801515,0.038262255878836186,1.414,501
random,lcc,16,1731,0.689916301315265,0.03547229972100439,1.408997955010225,490
random,lcc,16,1756,0.6998804304503786,0.03308090872857712,1.401673640167364,479
random,lcc,16,1781,0.7098445595854922,0.03068951773614986,1.3969957081545064,467
random,lcc,16,1806,0.7198086887206058,0.028298126743722597,1.3650107991360692,464
random,lcc,16,1832,0.7301713830211239,0.01992825827022718,1.3660130718954249,460
random,lcc,16,1857,0.7401355121562375,0.019131127939418093,1.3422222222222222,451
random,lcc,16,1882,0.7500996412913511,0.017935432443204464,1.3379310344827586,436
random,lcc,16,1907,0.7600637704264648,0.01634117178158629,1.3389021479713603,420
random,lcc,16,1932,0.7700278995615784,0.01434834595456357,1.332512315270936,407
random,lcc,16,1957,0.7799920286966919,0.013949780789159028,1.3222506393861893,392
random,lcc,16,1982,0.7899561578318055,0.01315265045834994,1.2797927461139897,387
random,lcc,16,2007,0.7999202869669191,0.010761259465922678,1.25,381
random,lcc,16,2032,0.8098844161020327,0.010761259465922678,1.2328767123287672,366
random,lcc,16,2057,0.8198485452371462,0.009565563969709047,1.2193732193732194,352
random,lcc,16,2082,0.8298126743722599,0.008369868473495417,1.2228915662650603,333
random,lcc,16,2108,0.840175368672778,0.00757273814268633,1.2126984126984126,316
random,lcc,16,2133,0.8501394978078916,0.005579912315663611,1.2147651006711409,299
random,lcc,16,2158,0.8601036269430051,0.0051813471502590676,1.207142857142857,281
random,lcc,16,2183,0.8700677560781188,0.0051813471502590676,1.1946564885496183,263
random,lcc,16,2208,0.8800318852132324,0.00438421681944998,1.16,251
random,lcc,16,2233,0.889996014348346,0.0039856516540454365,1.1367521367521367,235
random,lcc,16,2258,0.8999601434834595,0.0039856516540454365,1.1367924528301887,213
random,lcc,16,2283,0.9099242726185731,0.0039856516540454365,1.130890052356021,192
random,lcc,16,2308,0.9198884017536867,0.0035870864886408927,1.0847457627118644,178
random,lcc,16,2333,0.9298525308888003,0.0031885213232363493,1.070063694267516,158
random,lcc,16,2358,0.939816660023914,0.0011956954962136308,1.0422535211267605,143
random,lcc,16,2384,0.950179354324432,0.0011956954962136308,1.0427350427350428,118
random,lcc,16,2409,0.9601434834595456,0.0007971303308090873,1.0425531914893618,95
random,lcc,16,2434,0.9701076125946593,0.0007971303308090873,1.028169014084507,72
random,lcc,16,2459,0.9800717417297728,0.00039856516540454366,1.0,50
random,lcc,16,2484,0.9900358708648864,0.00039856516540454366,1.0,25
random,lcc,16,2509,1.0,0.0,0.0,0
random,lcc,17,0,0.0,1.0,0.0,1
random,lcc,17,25,0.00996412913511359,0.9848545237146273,1.3,11
random,lcc,17,50,0.01992825827022718,0.9724990035870865,1.1875,17
random,lcc,17,75,0.029892387405340774,0.9533678756476683,1.2727272727272727,34
random,lcc,17,100,0.03985651654045436,0.8844161020326824,4.523809523809524,43
random,lcc,17,125,0.04982064567556795,0.8656835392586688,4.326530612244898,50
random,lcc,17,151,0.06018333997608609,0.8353925866879235,3.6901408450704225,72
random,lcc,17,176,0.07014746911119968,0.817457154244719,3.4814814814814814,82
random,lcc,17,201,0.08011159824631327,0.79473893981666,3.4130434782608696,93
random,lcc,17,226,0.09007572738142686,0.7835791151853329,3.3020833333333335,97
random,lcc,17,251,0.10003985651654046,0.7620565962534874,3.061946902654867,114
random,lcc,17,276,0.11000398565165405,0.7373455559984058,2.8161764705882355,137
random,lcc,17,301,0.11996811478676764,0.7158230370665604,2.7466666666666666,151
random,lcc,17,326,0.12993224392188124,0.7034675169390195,2.662420382165605,158
random,lcc,17,351,0.13989637305699482,0.6879234754882423,2.602409638554217,167
random,lcc,17,376,0.14986050219210842,0.6723794340374651,2.4505494505494507,183
random,lcc,17,401,0.159824631327222,0.6432841769629334,2.6,191
random,lcc,17,427,0.17018732562774014,0.6233559186927062,2.4903846153846154,209
random,lcc,17,452,0.1801514547628537,0.5922678357911518,2.5720720720720722,223
random,lcc,17,477,0.19011558389796732,0.5795137504982064,2.524017467248908,230
random,lcc,17,502,0.20007971303308092,0.5651654045436428,2.4238683127572016,244
random,lcc,17,527,0.2100438421681945,0.538062973296134,2.3670411985018727,268
random,lcc,17,552,0.2200079713033081,0.5312873654842567,2.345864661654135,267
random,lcc,17,577,0.22997210043842167,0.5121562375448386,2.3613138686131387,275
random,lcc,17,602,0.23993622957353528,0.5001992825827023,2.295774647887324,285
random,lcc,17,627,0.24990035870864885,0.47907532881626147,2.2818791946308723,299
random,lcc,17,652,0.2598644878437625,0.4447987245914707,2.330188679245283,319
random,lcc,17,677,0.26982861697887606,0.4336388999601435,2.2409638554216866,333
random,lcc,17,703,0.2801913112793942,0.42048624950179353,2.1705202312138727,347
random,lcc,17,728,0.29015544041450775,0.37305699481865284,2.1834625322997416,388
random,lcc,17,753,0.3001195695496214,0.3642885611797529,2.1424936386768447,394
random,lcc,17,778,0.31008369868473495,0.34196891191709844,2.124087591240876,412
random,lcc,17,803,0.32004782781984853,0.32283778397768037,2.103286384976526,427
random,lcc,17,828,0.33001195695496216,0.29892387405340776,2.1063348416289593,443
random,lcc,17,853,0.33997608609007574,0.29254683140693505,2.0765765765765765,445
random,lcc,17,878,0.3499402152251893,0.2877640494220805,2.024498886414254,450
random,lcc,17,903,0.3599043443603029,0.2766042247907533,2.0088105726872247,455
random,lcc,17,928,0.3698684734954165,0.251494619370267,2.0562770562770565,463
random,lcc,17,953,0.3798326026305301,0.2447190115583898,2.052287581699346,460
random,lcc,17,979,0.3901952969310482,0.2355520127540853,2.023706896551724,465
random,lcc,17,1004,0.40015942606616184,0.2303706656038262,2.0108459869848154,462
random,lcc,17,1029,0.4101235552012754,0.22638501394978078,1.9956236323851204,458
random,lcc,17,1054,0.420087684336389,0.21562375448385812,1.9698275862068966,465
random,lcc,17,1079,0.43005181347150256,0.21323236349143085,1.9330453563714902,464
random,lcc,17,1104,0.4400159426066162,0.20366679952172181,1.9061833688699361,470
random,lcc,17,1129,0.44998007174172977,0.19330410522120367,1.9042553191489362,471
random,lcc,17,1154,0.45994420087684335,0.18971701873256278,1.886266094420601,467
random,lcc,17,1179,0.469908330011957,0.18573136707851734,1.8580645161290323,466
random,lcc,17,1204,0.47987245914707055,0.17975288959744917,1.8524945770065075,462
random,lcc,17,1229,0.4898365882821841,0.16660023913909924,1.8458244111349036,468
random,lcc,17,1254,0.4998007174172977,0.11438820247110403,1.8403041825095057,527
random,lcc,17,1280,0.5101634117178159,0.11080111598246313,1.8114285714285714,526
random,lcc,17,1305,0.5201275408529294,0.10801115982463133,1.7907869481765835,522
random,lcc,17,1330,0.530091669988043,0.10601833399760861,1.7523992322456814,522
random,lcc,17,1355,0.5400557991231566,0.10123555201275408,1.6853932584269662,535
random,lcc,17,1380,0.5500199282582702,0.09804703068951774,1.6851145038167938,525
random,lcc,17,1405,0.5599840573933839,0.09724990035870865,1.6699029126213591,516
random,lcc,17,1430,0.5699481865284974,0.09206855320844959,1.6660117878192535,510
random,lcc,17,1455,0.579912315663611,0.08967716221602232,1.6159844054580896,514
random,lcc,17,1480,0.5898764447987246,0.06536468712634516,1.6382575757575757,529
random,lcc,17,1505,0.5998405739338382,0.06018333997608609,1.597378277153558,535
random,lcc,17,1530,0.6098047030689517,0.05858907931446791,1.569811320754717,531
random,lcc,17,1556,0.6201673973694699,0.05779194898365883,1.5508637236084453,522
random,lcc,17,1581,0.6301315265045835,0.04942208051016341,1.5431861804222649,522
random,lcc,17,1606,0.6400956556396971,0.047827819848545235,1.538310412573674,510
random,lcc,17,1631,0.6500597847748106,0.03547229972100439,1.5350194552529184,515
random,lcc,17,1656,0.6600239139099243,0.03347947389398167,1.5048923679060666,512
random,lcc,17,1681,0.6699880430450379,0.03268234356317258,1.4801587301587302,505
random,lcc,17,1706,0.6799521721801515,0.031486648066958944,1.4596774193548387,497
random,lcc,17,1731,0.689916301315265,0.031088082901554404,1.4198782961460445,494
random,lcc,17,1756,0.6998804304503786,0.027102431247508968,1.415289256198347,485
random,lcc,17,1781,0.7098445595854922,0.025906735751295335,1.4016913319238902,474
random,lcc,17,1806,0.7198086887206058,0.025508170585890794,1.3982494529540481,458
random,lcc,17,1832,0.7301713830211239,0.02510960542048625,1.3736017897091723,448
random,lcc,17,1857,0.7401355121562375,0.02510960542048625,1.3478260869565217,438
random,lcc,17,1882,0.7500996412913511,0.02431247508967716,1.2951945080091534,438
random,lcc,17,1907,0.7600637704264648,0.023913909924272617,1.2935560859188544,420
random,lcc,17,1932,0.7700278995615784,0.021522518931845355,1.2787286063569683,410
random,lcc,17,1957,0.7799920286966919,0.01992825827022718,1.2676767676767677,397
random,lcc,17,1982,0.7899561578318055,0.018333997608609008,1.2591623036649215,383
random,lcc,17,2007,0.7999202869669191,0.01753686727779992,1.2479564032697548,368
random,lcc,17,2032,0.8098844161020327,0.01514547628537266,1.2436260623229463,354
random,lcc,17,2057,0.8198485452371462,0.012355520127540853,1.238235294117647,341
random,lcc,17,2082,0.8298126743722599,0.011956954962136309,1.2066869300911853,330
random,lcc,17,2108,0.840175368672778,0.00996412913511359,1.2090032154340835,312
random,lcc,17,2133,0.8501394978078916,0.00876843363889996,1.176079734219269,302
random,lcc,17,2158,0.8601036269430051,0.00876843363889996,1.1543859649122807,286
random,lcc,17,2183,0.8700677560781188,0.00876843363889996,1.1471698113207547,266
random,lcc,17,2208,0.8800318852132324,0.0031885213232363493,1.1140684410646389,264
random,lcc,17,2233,0.889996014348346,0.0023913909924272616,1.1020408163265305,246
random,lcc,17,2258,0.8999601434834595,0.0023913909924272616,1.0986547085201794,224
random,lcc,17,2283,0.9099242726185731,0.0019928258270227183,1.0886699507389161,204
random,lcc,17,2308,0.9198884017536867,0.0019928258270227183,1.0594594594594595,186
random,lcc,17,2333,0.9298525308888003,0.0015942606616181746,1.048780487804878,165
random,lcc,17,2358,0.939816660023914,0.0015942606616181746,1.0425531914893618,142
random,lcc,17,2384,0.950179354324432,0.0015942606616181746,1.043103448275862,117
random,lcc,17,2409,0.9601434834595456,0.0015942606616181746,1.032258064516129,94
random,lcc,17,2434,0.9701076125946593,0.0011956954962136308,1.0285714285714285,71
random,lcc,17,2459,0.9800717417297728,0.00039856516540454366,1.0,50
random,lcc,17,2484,0.9900358708648864,0.00039856516540454366,1.0,25
random,lcc,17,2509,1.0,0.0,0.0,0
random,lcc,18,0,0.0,1.0,0.0,1
random,lcc,18,25,0.00996412913511359,0.9788760462335592,1.75,17
random,lcc,18,50,0.01992825827022718,0.9477879633320048,2.53125,33
random,lcc,18,75,0.029892387405340774,0.917895575926664,2.2982456140350878,58
random,lcc,18,100,0.03985651654045436,0.8605021921084097,2.6315789473684212,96
random,lcc,18,125,0.04982064567556795,0.8421681944998007,2.419642857142857,113
random,lcc,18,151,0.06018333997608609,0.8098844161020327,2.3970588235294117,137
random,lcc,18,176,0.07014746911119968,0.7911518533280192,2.21656050955414,158
random,lcc,18,201,0.08011159824631327,0.7648465524113193,2.0913978494623655,187
random,lcc,18,226,0.09007572738142686,0.7512953367875648,2.01010101010101,199
random,lcc,18,251,0.10003985651654046,0.6974890394579514,2.208695652173913,231
random,lcc,18,276,0.11000398565165405,0.6851335193304106,2.1596638655462184,239
random,lcc,18,301,0.11996811478676764,0.6723794340374651,2.1178861788617884,247
random,lcc,18,326,0.12993224392188124,0.6365085691510562,2.1544117647058822,273
random,lcc,18,351,0.13989637305699482,0.6221602231964927,2.065743944636678,290
random,lcc,18,376,0.14986050219210842,0.5950577919489837,2.1621621621621623,297
random,lcc,18,401,0.159824631327222,0.5727381426863292,2.1785714285714284,309
random,lcc,18,427,0.17018732562774014,0.5627740135512156,2.1474358974358974,313
random,lcc,18,452,0.1801514547628537,0.5472299721004384,2.098159509202454,327
random,lcc,18,477,0.19011558389796732,0.5316859306496612,2.0409356725146197,343
random,lcc,18,502,0.20007971303308092,0.5097648465524113,2.0507042253521126,356
random,lcc,18,527,0.2100438421681945,0.502192108409725,1.9889807162534436,364
random,lcc,18,552,0.2200079713033081,0.4898365882821841,1.97289972899729,370
random,lcc,18,577,0.22997210043842167,0.46552411319250697,2.005249343832021,382
random,lcc,18,602,0.23993622957353528,0.4543642885611798,1.8891625615763548,407
random,lcc,18,627,0.24990035870864885,0.44679155041849344,1.8883374689826302,404
random,lcc,18,652,0.2598644878437625,0.4172977281785572,1.875,433
random,lcc,18,677,0.26982861697887606,0.40773216420884817,1.8683602771362586,434
random,lcc,18,703,0.2801913112793942,0.37744121163810285,1.9434389140271493,443
random,lcc,18,728,0.29015544041450775,0.36907134316460743,1.9213483146067416,446
random,lcc,18,753,0.3001195695496214,0.360701474691112,1.8995535714285714,449
random,lcc,18,778,0.31008369868473495,0.3551215623754484,1.8876404494382022,446
random,lcc,18,803,0.32004782781984853,0.34834595456357115,1.8488888888888888,451
random,lcc,18,828,0.33001195695496216,0.3180550019928258,1.7730923694779117,499
random,lcc,18,853,0.33997608609007574,0.3136707851733758,1.7173913043478262,507
random,lcc,18,878,0.3499402152251893,0.301315265045835,1.7023346303501945,515
random,lcc,18,903,0.3599043443603029,0.25707453168593064,1.806390977443609,533
random,lcc,18,928,0.3698684734954165,0.24073335990434436,1.8059149722735675,542
random,lcc,18,953,0.3798326026305301,0.2355520127540853,1.7970204841713222,538
random,lcc,18,979,0.3901952969310482,0.22997210043842167,1.7648148148148148,541
random,lcc,18,1004,0.40015942606616184,0.2184137106416899,1.782122905027933,538
random,lcc,18,1029,0.4101235552012754,0.1944998007174173,1.8069216757741349,550
random,lcc,18,1054,0.420087684336389,0.1881227580709446,1.7775768535262206,554
random,lcc,18,1079,0.43005181347150256,0.18493423674770826,1.743682310469314,555
random,lcc,18,1104,0.4400159426066162,0.18055001992825828,1.7215189873417722,554
random,lcc,18,1129,0.44998007174172977,0.17417297728178557,1.7052441229656419,554
random,lcc,18,1154,0.45994420087684335,0.1578318055001993,1.6883802816901408,569
random,lcc,18,1179,0.469908330011957,0.15304902351534475,1.6743362831858406,566
random,lcc,18,1204,0.47987245914707055,0.14866480669589477,1.661319073083779,562
random,lcc,18,1229,0.4898365882821841,0.13949780789159028,1.648936170212766,565
random,lcc,18,1254,0.4998007174172977,0.12355520127540853,1.5909090909090908,595
random,lcc,18,1280,0.5101634117178159,0.1195695496213631,1.563973063973064,595
random,lcc,18,1305,0.5201275408529294,0.11677959346353128,1.5440677966101695,591
random,lcc,18,1330,0.530091669988043,0.10920685532084495,1.5338983050847457,591
random,lcc,18,1355,0.5400557991231566,0.1032283778397768,1.5299145299145298,586
random,lcc,18,1380,0.5500199282582702,0.09924272618573136,1.5042735042735043,586
random,lcc,18,1405,0.5599840573933839,0.09445994420087685,1.4770017035775127,588
random,lcc,18,1430,0.5699481865284974,0.0940613790354723,1.4763572679509631,572
random,lcc,18,1455,0.579912315663611,0.07453168593064965,1.4896907216494846,583
random,lcc,18,1480,0.5898764447987246,0.07253886010362694,1.4859649122807017,571
random,lcc,18,1505,0.5998405739338382,0.07094459944200877,1.4723707664884136,562
random,lcc,18,1530,0.6098047030689517,0.06456755679553607,1.4208695652173913,576
random,lcc,18,1556,0.6201673973694699,0.06257473096851335,1.386759581881533,575
random,lcc,18,1581,0.6301315265045835,0.06137903547229972,1.3796791443850267,562
random,lcc,18,1606,0.6400956556396971,0.059386209645277,1.3536804308797128,558
random,lcc,18,1631,0.6500597847748106,0.05739338381825428,1.356746765249538,542
random,lcc,18,1656,0.6600239139099243,0.055001992825827024,1.3567362428842504,528
random,lcc,18,1681,0.6699880430450379,0.05181347150259067,1.3500967117988394,518
random,lcc,18,1706,0.6799521721801515,0.04822638501394978,1.3398821218074657,510
random,lcc,18,1731,0.689916301315265,0.046233559186927065,1.3266533066132264,500
random,lcc,18,1756,0.6998804304503786,0.04224790753288163,1.3204081632653062,491
random,lcc,18,1781,0.7098445595854922,0.03985651654045436,1.319327731092437,477
random,lcc,18,1806,0.7198086887206058,0.037863690713431646,1.3246187363834423,460
random,lcc,18,1832,0.7301713830211239,0.031088082901554404,1.3222958057395144,454
random,lcc,18,1857,0.7401355121562375,0.03068951773614986,1.295045045045045,445
random,lcc,18,1882,0.7500996412913511,0.023913909924272617,1.2799097065462754,444
random,lcc,18,1907,0.7600637704264648,0.023515344758868077,1.2776470588235294,426
random,lcc,18,1932,0.7700278995615784,0.023116779593463532,1.2446043165467626,418
random,lcc,18,1957,0.7799920286966919,0.0219210840972499,1.2456140350877194,400
random,lcc,18,1982,0.7899561578318055,0.021522518931845355,1.2414698162729658,382
random,lcc,18,2007,0.7999202869669191,0.01514547628537266,1.2146596858638743,383
random,lcc,18,2032,0.8098844161020327,0.013551215623754484,1.1813333333333333,376
random,lcc,18,2057,0.8198485452371462,0.004782781984854523,1.1702127659574468,377
random,lcc,18,2082,0.8298126743722599,0.004782781984854523,1.1723163841807909,355
random,lcc,18,2108,0.840175368672778,0.004782781984854523,1.1577380952380953,337
random,lcc,18,2133,0.8501394978078916,0.00438421681944998,1.1550632911392404,317
random,lcc,18,2158,0.8601036269430051,0.0031885213232363493,1.1395348837209303,302
random,lcc,18,2183,0.8700677560781188,0.0031885213232363493,1.119718309859155,285
