node_id,label,node_class,degree,betweenness,eigenvector,closeness,coreness,participation,community,component,in_lcc
CO_TRIKI_CIE,SOCIETE TRIKI ET CIE,private,1,0.0,0.000883462388905465,0.1313708029961762,1,0.0,141,10,1
CO_TRIKI_COMMERCE_INTERNATIONAL_DISTRIBUTION_TCI_DISTRIBUTION,TRIKI DE COMMERCE INTERNATIONAL ET DE DISTRIBUTION TCI DISTRIBUTION,private,1,0.0,0.5773502691896257,0.6,1,0.0,825,798,0
CO_TRITUX,TRITUX,private,1,0.0,1.0,1.0,1,0.0,1392,1365,0
CO_TROIS_CENT_SOIXANTE_DEGRE_360,TROIS CENT SOIXANTE DEGRE 360°,private,1,0.0,1.0,1.0,1,0.0,1393,1366,0
CO_TROUDI_AVOCATS_CONSULTING,SOCIETE TROUDI AVOCATS ET CONSULTING,private,1,0.0,1.0,1.0,1,0.0,1394,1367,0
CO_TTE_INTERNATIONAL,TTE INTERNATIONAL,private,2,1327.3163983563527,0.0050696241721863095,0.14645255474452554,2,0.0,17,10,1
CO_TUBOPLAST,TUBOPLAST,private,1,0.0,0.5773502691896257,0.6,1,0.0,1140,1113,0
CO_TUK_TUK_TUNISIE,TUK TUK TUNISIE,private,1,0.0,0.7071067811865475,0.6666666666666666,1,0.0,1395,1368,0
CO_TUNIFOOD,TUNIFOOD,private,1,0.0,1.0,1.0,1,0.0,1396,1369,0
CO_TUNINVEST_INTERNATIONAL_SICAR,TUNINVEST INTERNATIONAL SICAR,private,1,0.0,0.41421356237309526,0.4444444444444444,1,0.0,107,93,0
CO_TUNINVEST_SERVICES,TUNINVEST SERVICES,private,2,2507.0,2.5983083497929455e-06,0.09860428543345784,1,0.0,112,10,1
CO_TUNISAIR,Société Tunisienne de l'Air Tunisais,private,1,0.0,1.0,1.0,1,0.0,1397,1370,0
CO_TUNISAIR_HANDLING,TUNISAIR HANDLING,private,1,0.0,0.5773502691896258,0.6,1,0.0,558,533,0
CO_TUNISAIR_TECHNICS,TUNISAIR TECHNICS,private,2,1.0,1.0,1.0,1,0.0,1398,1371,0
CO_TUNISIAN_ALUMINUIM_COMPANY,TUNISIAN ALUMINUIM COMPANY,private,1,0.0,0.373658119103462,0.5,1,0.0,266,245,0
CO_TUNISIAN_CONGRES_EVENTS,TUNISIAN CONGRES ET EVENTS,private,2,5012.000000000001,4.009361110026812e-05,0.112350490525467,1,0.0,17,10,1
CO_TUNISIAN_GLOBAL_PLASTURGY,TUNISIAN GLOBAL PLASTURGY TGP,private,1,0.0,1.0,1.0,1,0.0,1399,1372,0
CO_TUNISIAN_GYPSUM_OF_MESTAWA,TUNISIAN GYPSUM OF MESTAWA TGM,private,1,0.0,1.6412044443232812e-08,0.086809040877782,1,0.0,12,10,1
CO_TUNISIAN_HIGH_BUSINESS_SCHOOL_UNIVERSITE_PRIVEE_THBS_UP,SOCIETE TUNISIAN HIGH BUSINESS SCHOOL UNIVERSITE PRIVEE THBS UP,private,2,44820.0,0.00014955390451069887,0.12199036918138041,1,0.0,81,10,1
CO_TUNISIAN_HOTELS_TOURISM_SERVICE_JERBA_SUN_CLUB,SOCIETE TUNISIAN HOTELS ET TOURISM SERVICE JERBA SUN CLUB,private,2,15012.0,1.6778987826504786e-05,0.10542687796880912,1,0.0,77,10,1
CO_TUNISIAN_INTERNATIONAL_TEXTILE_INDUSTRIE,TUNISIAN INTERNATIONAL TEXTILE INDUSTRIE SA,private,1,0.0,1.0,1.0,1,0.0,1400,1373,0
CO_TUNISIAN_ITALIAN_CONSULTING_GROUP,TUNISIAN ITALIAN CONSULTING GROUP,private,1,0.0,0.7071067811865477,0.6666666666666666,1,0.0,1401,1374,0
CO_TUNISIAN_ITALIAN_LIGHTING_COMPANY,TUNISIAN ITALIAN LIGHTING COMPANY,private,4,28.0,0.9999999999999999,0.6428571428571429,1,0.0,1402,1375,0
CO_TUNISIAN_ITALIAN_LIGHTING_COMPANY_PLUS_TILC,TUNISIAN ITALIAN LIGHTING COMPANY PLUS TILC+,private,1,0.0,1.0,1.0,1,0.0,1403,1376,0
CO_TUNISIAN_JANTSA,TUNISIAN JANTSA,private,1,0.0,1.0,1.0,1,0.0,1404,1377,0
CO_TUNISIAN_MEDITERRANEAN_SERVICES,SOCIETE TUNISIAN MEDITERRANEAN SERVICES,private,2,2.0,0.9999999999999998,0.75,1,0.0,82,71,0
CO_TUNISIAN_MINING_SERVICES,SOCIETE TUNISIAN MINING SERVICES TMS,private,3,5013.0,0.010506825677466242,0.14338802812875193,1,0.0,141,10,1
CO_TUNISIAN_PRINTING_ARTS,TUNISIAN PRINTING ARTS,private,1,0.0,1.0,1.0,1,0.0,1405,1378,0
CO_TUNISIAN_QATARI_BANK,TUNISIAN QATARI BANK,private,1,0.0,0.0049620833986461195,0.1465723803401321,1,0.0,10,10,1
CO_TUNISIAN_TELECOM_ELECTRIC,TUNISIAN TELECOM ELECTRIC,private,6,9219.642240204746,0.00747029208649301,0.1513487417778046,3,0.0,17,10,1
CO_TUNISIAN_TELECOM_ELECTRIC_DISTRIBUTION,TUNISIAN TELECOM ELECTRIC DISTRIBUTION,private,3,1521.1382551450372,0.0022991838134273244,0.13423968313440027,3,0.0,17,10,1
CO_TUNISIA_BROADCASTING,TUNISIA BROADCASTING,private,1,0.0,0.6180339887498949,0.5,1,0.0,444,419,0
CO_TUNISIA_FLEET_MANAGEMENT,TUNISIA FLEET MANAGEMENT,private,2,27.0,0.4116937142263456,0.5217391304347826,1,0.0,136,121,0
CO_TUNISIA_FOOD_DISTRIBUTION,TUNISIA FOOD DISTRIBUTION,private,1,0.0,0.5773502691896256,0.6,1,0.0,565,540,0
CO_TUNISIA_GOLF_SERVICES,TUNISIA GOLF SERVICES,private,1,0.0,1.8447582191497043e-05,0.11126391908078612,1,0.0,231,10,1
CO_TUNISIA_POWER_COMPANY,TUNISIA POWER COMPANY,private,3,35861.56465411126,8.110513136399286e-05,0.12147043153969099,2,0.0,231,10,1
CO_TUNISIENNE_ACER_SOTACER,SOCIETE TUNISIENNE ACER SOTACER,private,2,1.0,1.0,1.0,1,0.0,1406,1379,0
CO_TUNISIENNE_ASCENSEURS_SCHINDLER_STAS_SCHINDLER,SOCIETE TUNISIENNE DES ASCENSEURS SCHINDLER STAS SCHINDLER,private,1,0.0,0.00417415426081944,0.1442954950808354,1,0.0,10,10,1
CO_TUNISIENNE_BANQUE,SOCIETE TUNISIENNE DE BANQUE,private,1,0.0,0.08184218416969465,0.29411764705882354,1,0.0,235,216,0
CO_TUNISIENNE_BOISSONS_NORD,SOCIETE TUNISIENNE DES BOISSONS DU NORD,private,3,5.0,1.0,0.8,1,0.0,877,850,0
CO_TUNISIENNE_CABLAGE_ELECTRIQUE_STCE,SOCIETE TUNISIENNE DE CABLAGE ELECTRIQUE STCE,private,1,0.0,1.0,1.0,1,0.0,1407,1380,0
CO_TUNISIENNE_CHAUFFAGE,SOCIETE TUNISIENNE DE CHAUFFAGE,private,1,0.0,0.19715039170358706,0.3333333333333333,1,0.0,457,432,0
CO_TUNISIENNE_CHOCOLATERIE_CONFISERIE,SOCIETE TUNISIENNE DE CHOCOLATERIE ET CONFISERIE,private,2,2507.0,1.6728542400457446e-07,0.09389390138894088,1,0.0,231,10,1
CO_TUNISIENNE_COMMERCE,SOCIETE TUNISIENNE DE COMMERCE,private,1,0.0,0.7071067811865476,0.6666666666666666,1,0.0,1205,1178,0
CO_TUNISIENNE_DELECTRO_PORTATIF,SOCIETE TUNISIENNE DELECTRO PORTATIF,private,1,0.0,0.004521908477870014,0.14462833746612075,1,0.0,17,10,1
CO_TUNISIENNE_DEQUIPEMENT_STEQ,SOCIETE TUNISIENNE DEQUIPEMENT STEQ,private,3,2088.666666666708,1.5172437166271079e-06,0.09211106214191274,2,0.0,73,10,1
CO_TUNISIENNE_DETANCHEITE_REVETEMENT_DISOLATION_STERI,SOCIETE TUNISIENNE DETANCHEITE DE REVETEMENT ET DISOLATION STERI,private,1,0.0,1.0,1.0,1,0.0,1260,1233,0
CO_TUNISIENNE_DEXPLOITATION_CARRIERE_SOTECA,SOCIETE TUNISIENNE DEXPLOITATION DE CARRIERE SOTECA,private,1,0.0,0.7071067811865478,0.6666666666666666,1,0.0,1408,1381,0
CO_TUNISIENNE_DISTRIBUTION_SOTUDIS,LA SOCIETE TUNISIENNE DE DISTRIBUTION SOTUDIS,private,1,0.0,2.9179877031200814e-08,0.08596695687941318,1,0.0,178,10,1
CO_TUNISIENNE_DOUTILLAGE_SOTO,SOCIETE TUNISIENNE DOUTILLAGE SOTO,private,5,22512.5,0.004756217814286978,0.1447953351423128,2,0.0,17,10,1
CO_TUNISIENNE_D_ENGRAIS_CHIMIQUES_STEC,SOCIETE TUNISIENNE D’ENGRAIS CHIMIQUES STEC,private,2,7.816666666666668,0.44358127229074024,0.23529411764705882,2,0.0,48,43,0
CO_TUNISIENNE_D_INDUSTRIE_DALUMINIUM_STIAL,SOCIETE TUNISIENNE D'INDUSTRIE DALUMINIUM STIAL,private,1,0.0,0.09688058249707113,0.3023255813953488,1,0.0,165,148,0
CO_TUNISIENNE_D_INDUSTRIE_MARBRIERE,SOCIETE TUNISIENNE D'INDUSTRIE MARBRIERE,private,1,0.0,1.0,1.0,1,0.0,1409,1382,0
CO_TUNISIENNE_EMBALLAGES,LA TUNISIENNE DES EMBALLAGES,private,1,0.0,0.7071067811865475,0.6666666666666666,1,0.0,1216,1189,0
CO_TUNISIENNE_FABRICATION_CAPSULES_EN_PLASTIQUE_TUNICAPLAST,SOCIETE TUNISIENNE DE FABRICATION DE CAPSULES EN PLASTIQUE TUNICAPLAST,private,1,0.0,1.0,1.0,1,0.0,1410,1383,0
CO_TUNISIENNE_FABRICATION_PEINTURE_SOTUFAP,SOCIETE TUNISIENNE DE FABRICATION DE PEINTURE SOTUFAP,private,1,0.0,7.15341335972082e-05,0.11687403886481197,1,0.0,17,10,1
CO_TUNISIENNE_FILTRES_MISFAT,SOCIETE TUNISIENNE DES FILTRES MISFAT,private,5,302286.0,1.8317580350029397e-06,0.10477503446547186,2,0.2,12,10,1
CO_TUNISIENNE_FINANCIERE_PARTICIPATION_STFP,SOCIETE TUNISIENNE FINANCIERE DE PARTICIPATION STFP,private,2,2.9999999999999996,5.028312054055031e-06,0.09860428543345784,2,0.0,112,10,1
CO_TUNISIENNE_FLEXIBLE_SOTUFLEX,LA TECHNIQUE DU FLEXIBLE,private,1,0.0,1.0,1.0,1,0.0,1411,1384,0
CO_TUNISIENNE_GRIGNONS,SOCIETE TUNISIENNE DE GRIGNONS,private,1,0.0,1.0,1.0,1,0.0,1412,1385,0
CO_TUNISIENNE_HYDRAULIANTS,SOCIETE TUNISIENNE DES HYDRAULIANTS,private,1,0.0,1.6412044443232812e-08,0.086809040877782,1,0.0,12,10,1
CO_TUNISIENNE_INDUSTRIELLE_DETERGENTS,TUNISIENNE INDUSTRIELLE DE DETERGENTS TID,private,1,0.0,1.0,1.0,1,0.0,1413,1386,0
CO_TUNISIENNE_INDUSTRIELLE_PAPIER_CARTON_SOTIPAPIER,TUNISIENNE INDUSTRIELLE DU PAPIER ET DU CARTON SOTIPAPIER,private,1,0.0,4.0150846031221066e-05,0.11343796643900673,1,0.0,112,10,1
CO_TUNISIENNE_INDUSTRIES_ALIMENTAIRES,SOCIETE TUNISIENNE DES INDUSTRIES ALIMENTAIRES,private,2,10016.0,0.008650910718577674,0.1393797932644215,1,0.0,47,10,1
CO_TUNISIENNE_INDUSTRIES_ENERGETIQUES,TUNISIENNE DES INDUSTRIES ENERGETIQUES TIE,private,2,5.0,0.5996764100727926,0.5454545454545454,1,0.0,1414,1387,0
CO_TUNISIENNE_INDUSTRIES_NAUTIQUES,SOCIETE TUNISIENNE DES INDUSTRIES NAUTIQUES,private,1,0.0,0.4004465714560786,0.4444444444444444,1,0.0,412,387,0
CO_TUNISIENNE_MAINTENANCE,SOCIETE TUNISIENNE DE MAINTENANCE,private,2,5.0,0.41421356237309503,0.46153846153846156,1,0.0,457,432,0
CO_TUNISIENNE_MORTIERS_MODERNES_STMM,SOTACID ZAGHOUAN,private,2,2507.0,0.0008311300196809358,0.12844412578100994,1,0.0,316,10,1
CO_TUNISIENNE_NETTOYAGES_MAINTENANCES,SOCIETE TUNISIENNE DE NETTOYAGES ET MAINTENANCES,private,1,0.0,0.0001495322631144169,0.12157642154248872,1,0.0,81,10,1
CO_TUNISIENNE_PARTICIPATION_GESTION,SOCIETE TUNISIENNE DE PARTICIPATION ET DE GESTION,private,2,6728.926367907012,8.919745669851167e-07,0.10295566502463054,2,0.0,231,10,1
CO_TUNISIENNE_PECHE_EL_BIBANE,SOCIETE TUNISIENNE DE PECHE EL-BIBANE,private,1,0.0,1.6873269618381355e-13,0.05623948873192062,1,0.0,73,10,1
CO_TUNISIENNE_PROMOTION_L_INDUSTRIE_SOTUPRIN,SOCIETE TUNISIENNE DE PROMOTION DE L'INDUSTRIE SOTUPRIN,private,1,0.0,1.0,1.0,1,0.0,1415,1388,0
CO_TUNISIENNE_QUINCAILLERIE,SOCIETE TUNISIENNE DE QUINCAILLERIE,private,2,8.0,0.6731135411815552,0.6,1,0.0,457,432,0
CO_TUNISIENNE_REMORQUAGE,SOCIETE TUNISIENNE DE REMORQUAGE,private,1,0.0,1.0,1.0,1,0.0,1416,1389,0
CO_TUNISIENNE_SERVICES,SOCIETE TUNISIENNE DE SERVICES,private,1,0.0,0.0007584146401653667,0.1285890073831009,1,0.0,43,10,1
CO_TUNISIENNE_SYSTEMES_SECURITE_ST2S,SOCIETE TUNISIENNE DES SYSTEMES DE SECURITE ST2S,private,1,0.0,0.0024301121967194904,0.13380995571680093,1,0.0,10,10,1
CO_TUNISIENNE_TENUE_TRAVAIL_S3T,SOCIETE TUNISIENNE DE TENUE DE TRAVAIL S3T,private,1,0.0,1.0,1.0,1,0.0,1417,1390,0
CO_TUNISIENNE_TOILES_INDUSTRIELLES,LA TUNISIENNE DES TOILES INDUSTRIELLES TTI,private,1,0.0,1.0,1.0,1,0.0,1284,1257,0
CO_TUNISIENNE_TRAITEMENT_SABLE_STTS,SOCIETE TUNISIENNE DE TRAITEMENT DE SABLE STTS,private,1,0.0,1.0,1.0,1,0.0,1418,1391,0
CO_TUNISIENNE_TRAVAUX,SOCIETE TUNISIENNE DE TRAVAUX,private,1,0.0,1.0,1.0,1,0.0,1419,1392,0
CO_TUNISIENNE_VETEMENTS,SOCIETE TUNISIENNE DE VETEMENTS,private,1,0.0,1.0,1.0,1,0.0,1420,1393,0
CO_TUNISIENNE_VETEMENTS_CHAUSSURES,SOCIETE TUNISIENNE DES VETEMENTS ET CHAUSSURES,private,1,0.0,0.0879308475991638,0.24489795918367346,1,0.0,25,23,0
CO_TUNISIE_ASSISTANCE,TUNISIE ASSISTANCE,private,1,0.0,1.0,1.0,1,0.0,1421,1394,0
CO_TUNISIE_CABLES,TUNISIE CABLES,private,10,97643.07035216189,0.007697808702026967,0.15200921267955633,3,0.0,17,10,1
CO_TUNISIE_CATERING,TUNISIE CATERING,private,3,5013.0,0.0020565080322152984,0.13554558720207535,1,0.0,231,10,1
CO_TUNISIE_CONCEPT,SOCIETE TUNISIE CONCEPT,private,1,0.0,1.0,1.0,1,0.0,1422,1395,0
CO_TUNISIE_CONFECTION,SOCIETE TUNISIE CONFECTION,private,1,0.0,0.3660254037844386,0.38461538461538464,1,0.0,1423,1396,0
CO_TUNISIE_CONNECTIQUE_INFORMATIQUE,TUNISIE CONNECTIQUE ET INFORMATIQUE,private,1,0.0,0.014315717682812418,0.15267547330614234,1,0.0,53,10,1
CO_TUNISIE_CONSERVES,TUNISIE CONSERVES,private,1,0.0,1.0,1.0,1,0.0,1424,1397,0
CO_TUNISIE_DETERGENTS_COSMETIQUES,SOCIETE TUNISIE DETERGENTS ET COSMETIQUES,private,2,10.0,0.5657414540893348,0.5833333333333334,1,0.0,410,385,0
CO_TUNISIE_DEVELOPPEMENT_SICAR,TUNISIE DEVELOPPEMENT SICAR,private,2,49340.0,0.00026049792230977635,0.13100710405348934,2,0.0,53,10,1
CO_TUNISIE_ELECTROMENAGER_TEM,TUNISIE ELECTROMENAGER TEM,private,1,0.0,1.0828082150224925e-08,0.08137308977645112,1,0.0,337,10,1
CO_TUNISIE_EVIER,TUNISIE EVIERS CUCCINA,private,2,2507.0,1.0686797633026597e-06,0.0992677617257075,1,0.0,28,10,1
CO_TUNISIE_EXPORT_CUIR,SOCIETE TUNISIE EXPORT CUIR,private,1,0.0,0.4185135323680922,0.3333333333333333,1,0.0,979,952,0
CO_TUNISIE_FARINE,TUNISIE FARINE TF,private,2,5012.0,4.169028028750869e-05,0.11446305508648624,1,0.0,17,10,1
CO_TUNISIE_FONDERIE,TUNISIE FONDERIE,private,3,5013.0,0.004264646658791938,0.14778150963408168,1,0.0,28,10,1
CO_TUNISIE_LAIT,TUNISIE LAIT,private,6,332.66904761904755,1.0,0.3364485981308411,2,0.0,48,43,0
CO_TUNISIE_LEASING,TUNISIE LEASING,private,3,2509.666666666667,5.07034501857714e-06,0.098612039476271,2,0.0,112,10,1
CO_TUNISIE_LEASING_FACTORING,TUNISIE LEASING ET FACTORING,private,1,0.0,1.0,1.0,1,0.0,1425,1398,0
CO_TUNISIE_MECANIQUE,LA TUNISIE MECANIQUE,private,2,2507.0,5.914057282192216e-05,0.11171989843645597,1,0.0,10,10,1
CO_TUNISIE_OPTIQUE,SOCIETE TUNISIE OPTIQUE,private,1,0.0,0.5773502691896257,0.6,1,0.0,872,845,0
CO_TUNISIE_PARK_SERVICES,TUNISIE PARK SERVICES TPS,private,3,10017.266666666668,5.113226335126645e-05,0.1005855458410203,2,0.0,53,10,1
CO_TUNISIE_PLASTIQUES_SYSTEMES,TUNISIE PLASTIQUES SYSTEMES,private,4,5008.5,0.00887235633144877,0.13925596890616324,2,0.0,1426,10,1
CO_TUNISIE_PORCELAINE,TUNISIE PORCELAINE,private,1,0.0,1.6412044443232812e-08,0.086809040877782,1,0.0,12,10,1
CO_TUNISIE_PROFILES_ALUMINIUM,LA SOCIETE TUNISIE PROFILES ALUMINIUM,private,5,9138.500592708604,0.0010923760701338648,0.1257268899137758,3,0.0,53,10,1
CO_TUNISIE_RECOUVREMENT,TUNISIE RECOUVREMENT,private,2,6.0,0.4811943040920155,0.5384615384615384,1,0.0,963,936,0
CO_TUNISIE_RESTAURANT,SOCIETE TUNISIE RESTAURANT,private,1,0.0,0.028913674549787376,0.15787485836585674,1,0.0,260,10,1
CO_TUNISIE_SERVICES,SOCIETE TUNISIE SERVICES,private,1,0.0,0.7071067811865472,0.6666666666666666,1,0.0,778,752,0
CO_TUNISIE_SERVICE_INTERNATIONALE,TUNISIE SERVICE INTERNATIONALE TSI,private,1,0.0,1.0,1.0,1,0.0,1427,1399,0
CO_TUNISIE_SICAR,TUNISIE SICAR,private,1,0.0,0.4142135623730951,0.4444444444444444,1,0.0,1428,1400,0
CO_TUNISIE_TRAVAUX,TUNISIE TRAVAUX,private,1,0.0,0.00015207472728455117,0.1216,1,0.0,81,10,1
CO_TUNISIE_VALEURS,TUNISIE VALEURS,private,8,46822.96053401041,0.0002931260575303201,0.12271859862014974,2,0.0,112,10,1
CO_TUNISIE_VIS,TUNISIE VIS,private,1,0.0,1.0,1.0,1,0.0,769,743,0
CO_TUNISIE_VOLAILLES,TUNISIE VOLAILLES,private,1,0.0,1.0,1.0,1,0.0,1429,1401,0
CO_TUNISOR,TUNISOR,private,1,0.0,0.3798920977203482,0.39285714285714285,1,0.0,294,273,0
CO_TUNISO_ALGERIENNE_CIMENT_DERIVES_SOTACID,SOCIETE TUNISO ALGERIENNE DE CIMENT ET DERIVES SOTACID,private,2,1253.0,0.0008380776510641834,0.12844412578100994,2,0.0,316,10,1
CO_TUNISO_ALLEMAND_D_INVESTISSEMENT,SOCIETE TUNISO- ALLEMAND D'INVESTISSEMENT,private,1,0.0,1.0,1.0,1,0.0,1430,1402,0
CO_TUNISO_ANDALOUSE_CIMENT_BLANC,SOCIETE TUNISO ANDALOUSE DE CIMENT BLANC,private,3,2504.5,0.0008524474554802053,0.12845728334357714,2,0.0,316,10,1
CO_TUNISO_FRANCAISE_COMMERCE_INTERNATIONAL,TUNISO FRANCAISE DU COMMERCE INTERNATIONAL,private,1,0.0,0.7071067811865474,0.6666666666666666,1,0.0,633,608,0
CO_TUNISO_FRANCAISE_DECLAIRAGE,LA TUNISO FRANCAISE DECLAIRAGE,private,1,0.0,1.0,1.0,1,0.0,1431,1403,0
CO_TUNISO_LIBANAISE_AL_AFRAH,SOCIETE TUNISO LIBANAISE AL-AFRAH,private,1,0.0,1.0,1.0,1,0.0,1432,1404,0
CO_TUNISO_SEOUDIENNE_DINTERMEDIATION_TSI,1- approbation du rapport d'activité à soumettre à l'AGO,private,1,0.0,1.953085637788056e-16,0.051505318930463714,1,0.0,313,10,1
CO_TUNISTOOLS,TUNISTOOLS,private,1,0.0,1.0,1.0,1,0.0,1433,1405,0
CO_TUNIS_ALU,ECONOMIC AUTO,private,1,0.0,3.4380759565075394e-06,0.09893881415440452,1,0.0,102,10,1
CO_TUNIS_CALL,SOCIETE TUNIS CALL,private,1,0.0,1.0,1.0,1,0.0,1434,1406,0
CO_TUNIS_ENSEIGNES,TUNIS ENSEIGNES,private,3,3.0,1.0,1.0,1,0.0,1435,1407,0
CO_UBITRADE_OSI,GL TRADE MENA,private,1,0.0,0.6180339887498949,0.5,1,0.0,1363,1336,0
CO_ULYSSE_HYPER_DISTRIBUTION,ULYSSE HYPER DISTRIBUTION,private,1,0.0,3.55042973749986e-05,0.11230018358482963,1,0.0,253,10,1
CO_ULYSSE_SHIPPING_AND_TRADING_COMPANY,ULYSSE SHIPPING AND TRADING COMPANY USTC,private,1,0.0,1.0,1.0,1,0.0,1436,1408,0
CO_ULYSSE_TUNISIE,ULYSSE TUNISIE,private,1,0.0,1.0,1.0,1,0.0,1437,1409,0
CO_UNDER_WEAR_CONFECTION_SUC,SOCIETE UNDER WEAR CONFECTION SUC,private,1,0.0,1.0,1.0,1,0.0,1438,1410,0
CO_UNION_BANCAIRE_POUR_COMMERCE_L_INDUSTRIE_UBCI,UNION BANCAIRE POUR LE COMMERCE ET L'INDUSTRIE UBCI,private,2,3.0,0.8660254037844383,0.5714285714285714,1,0.0,424,399,0
CO_UNION_COMPTABLES_FRERES,UNION DES COMPTABLES FRERES,private,1,0.0,0.5773502691896257,0.6,1,0.0,1439,1411,0
CO_UNION_FACTORING,UNION DE FACTORING UNIFACTOR,private,1,0.0,1.0,1.0,1,0.0,1440,1412,0
CO_UNION_INTERNATIONALE_BANQUE,UNION INTERNATIONALE DE BANQUE UIB,private,1,0.0,2.7969288541924473e-08,0.08199025793585929,1,0.0,97,10,1
CO_UNION_TUNISIENNE_DEMBALLAGE_CONDITIONNEMENT_UNITEC,UNION TUNISIENNE DEMBALLAGE ET DE CONDITIONNEMENT UNITEC,private,1,0.0,1.0,1.0,1,0.0,1441,1413,0
CO_UNIQUE,SOCIETE UNIQUE,private,2,2.0,0.9999999999999997,0.75,1,0.0,1152,1125,0
CO_UNIT,UNIT,private,1,0.0,1.0,1.0,1,0.0,1442,1414,0
CO_UNITED_CONTACT_CENTER,UNITED CONTACT CENTER UCC,private,3,13695.080963480965,1.3768042867761953e-06,0.09807218550815314,2,0.0,97,10,1
CO_UNITED_PLASTIC_INDUSTRY,UNITED PLASTIC INDUSTRY,private,1,0.0,1.0,1.0,1,0.0,1443,1415,0
CO_UNIVERSAL_ARCHITECTURE,UNIVERSAL ARCHITECTURE,private,1,0.0,0.7071067811865471,0.6666666666666666,1,0.0,1444,1416,0
CO_UNIVERSAL_COLORS_TUNISIA,UNIVERSAL COLORS TUNISIA UCT,private,3,5.0,1.0,0.8,1,0.0,1445,1417,0
CO_UNIVERSAL_GOMME,UNIVERSAL GOMME,private,1,0.0,1.0,1.0,1,0.0,1446,1418,0
CO_UNIVERSAL_TRADING,UNIVERSAL TRADING,private,1,0.0,0.5773502691896258,0.6,1,0.0,1447,1419,0
CO_UNIVERSELLE_BUREAUTIQUE_INFORMATIQUE,SOCIETE UNIVERSELLE BUREAUTIQUE INFORMATIQUE,private,1,0.0,1.0,1.0,1,0.0,1448,1420,0
CO_UNIVERSE_UP,UNIVERSE UP,private,1,0.0,0.2581988897471611,0.5172413793103449,1,0.0,56,49,0
CO_UNIVERS_DISTRIBUTION,UNIVERS DISTRIBUTION,private,1,0.0,0.4450418679126288,0.3333333333333333,1,0.0,75,67,0
CO_UNIVERS_EQUIPEMENTS,UNIVERS EQUIPEMENTS,private,1,0.0,1.0,1.0,1,0.0,1449,1421,0
CO_UNIVERS_INVEST_SICAR,UNIVERS INVEST SICAR,private,3,12521.0,0.00012892152298622472,0.12383350614723744,1,0.0,28,10,1
CO_UNIVERS_OPTIQUE,UNIVERS OPTIQUE,private,1,0.0,0.5773502691896257,0.6,1,0.0,872,845,0
CO_UNIVERS_PARTICIPATIONS_SICAF,UNIVERS PARTICIPATIONS SICAF,private,2,1.0,1.0,1.0,1,0.0,1450,1422,0
CO_UTHINA,UTHINA,private,1,0.0,1.0,1.0,1,0.0,1451,1423,0
CO_UTIC_CALL_CENTER,UTIC CALL CENTER,private,1,0.0,1.0,1.0,1,0.0,1452,1424,0
CO_UTIC_DISTRIBUTION,UTIC DISTRIBUTION,private,1,0.0,0.302512042347776,0.36666666666666664,1,0.0,240,221,0
CO_UTIQUE_GAZ,UTIQUE GAZ,private,1,0.0,0.08737341654978562,0.21052631578947367,1,0.0,48,43,0
CO_UTIQUE_PROMOTION_AGRICOLE_EL_BARAKA,UTIQUE DE PROMOTION AGRICOLE EL-BARAKA,private,1,0.0,0.0018149247233038982,0.13701174542474734,1,0.0,52,10,1
CO_VACANCES_LOISIRS_HOTEL_LALBATROS_HAMMAMET,SOCIETE VACANCES ET LOISIRS HOTEL LALBATROS HAMMAMET,private,1,0.0,0.4999999999999999,0.5714285714285714,1,0.0,993,966,0
CO_VACPA_BOUJBEL,SOCIETE VACPA BOUJBEL,private,3,5008.500000000001,1.9196252327051974e-14,0.057,2,0.0,178,10,1
CO_VALEO,LEONI,private,2,4.0,0.628051530159756,0.625,1,0.0,902,875,0
CO_VARIETES_INUDSTRIELLES,SOCIETE VARIETES INUDSTRIELLES,private,1,0.0,1.0,1.0,1,0.0,1453,1425,0
CO_VECTORYS_TUNISIE,VECTORYS TUNISIE,private,1,0.0,1.0,1.0,1,0.0,1454,1426,0
CO_VELONCIA,VELONCIA,private,1,0.0,1.0,1.0,1,0.0,1455,1427,0
CO_VENERE_COSMETICA_DETERGENTI_ITALIA,VENERE COSMETICA & DETERGENTI ITALIA,private,1,0.0,1.0,1.0,1,0.0,1456,1428,0
CO_VENUS_MEDICAL,SOCIETE VENUS MEDICAL,private,1,0.0,0.7071067811865472,0.6666666666666666,1,0.0,1457,1429,0
CO_VERGERS_BEN_SALAH,SOCIETE LES VERGERS BEN-SALAH,private,1,0.0,1.0,1.0,1,0.0,1458,1430,0
CO_VERGERS_SOLEIL,LES VERGERS DU SOLEIL,private,1,0.0,0.028913674549787376,0.15787485836585674,1,0.0,260,10,1
CO_VERMEG_FACTORY,VERMEG FACTORY,private,1,0.0,1.0,1.0,1,0.0,1459,1431,0
CO_VERRE_SOUFFLE_SADIKA,VERRE SOUFFLE SADIKA,private,1,0.0,1.0,1.0,1,0.0,1460,1432,0
CO_VETEMENTS_INDUSTRIELS_TUNISIE,VETEMENTS INDUSTRIELS DE TUNISIE,private,1,0.0,1.0,1.0,1,0.0,1461,1433,0
CO_VETSUN,VETSUN,private,1,0.0,0.7071067811865477,0.6666666666666666,1,0.0,1462,1434,0
CO_VIAMOBILE,VIAMOBILE,private,1,0.0,7.886908768961916e-05,0.11248149975333005,1,0.0,52,10,1
