strategy,graph,scope,replicate,removed,f,S,mean_other,components
betweenness,configuration,lcc,4,1822,0.930066360387953,0.0005104645227156713,1.0,137
betweenness,configuration,lcc,4,1841,0.9397651863195507,0.0005104645227156713,1.0,118
betweenness,configuration,lcc,4,1861,0.9499744767738643,0.0005104645227156713,1.0,98
betweenness,configuration,lcc,4,1881,0.9601837672281777,0.0005104645227156713,1.0,78
betweenness,configuration,lcc,4,1900,0.9698825931597754,0.0005104645227156713,1.0,59
betweenness,configuration,lcc,4,1920,0.9800918836140888,0.0005104645227156713,1.0,39
betweenness,configuration,lcc,4,1939,0.9897907095456866,0.0005104645227156713,1.0,20
betweenness,configuration,lcc,4,1959,1.0,0.0,0.0,0
degree_recalc,configuration,lcc,4,0,0.0,1.0,0.0,1
degree_recalc,configuration,lcc,4,20,0.010209290454313425,0.7774374680959674,1.4494773519163764,288
degree_recalc,configuration,lcc,4,39,0.019908116385911178,0.6697294538029607,1.5162094763092269,402
degree_recalc,configuration,lcc,4,59,0.030117406840224605,0.5584481878509444,1.5866141732283465,509
degree_recalc,configuration,lcc,4,78,0.039816232771822356,0.4476773864216437,1.6902356902356903,595
degree_recalc,configuration,lcc,4,98,0.050025523226135786,0.26901480347115875,1.9560117302052786,683
degree_recalc,configuration,lcc,4,118,0.06023481368044921,0.09647779479326186,2.1594771241830064,766
degree_recalc,configuration,lcc,4,137,0.06993363961204696,0.022460438999489536,2.1217183770883055,839
degree_recalc,configuration,lcc,4,157,0.08014293006636039,0.018887187340479835,1.965478841870824,899
degree_recalc,configuration,lcc,4,176,0.08984175599795814,0.018887187340479835,1.8282722513089005,956
degree_recalc,configuration,lcc,4,196,0.10005104645227157,0.015313935681470138,1.7364729458917836,999
degree_recalc,configuration,lcc,4,215,0.10974987238386932,0.010719754977029096,1.6631274131274132,1037
degree_recalc,configuration,lcc,4,235,0.11995916283818274,0.004594180704441042,1.5938661710037174,1077
degree_recalc,configuration,lcc,4,255,0.13016845329249618,0.0030627871362940277,1.521505376344086,1117
degree_recalc,configuration,lcc,4,274,0.13986727922409392,0.0030627871362940277,1.46,1151
degree_recalc,configuration,lcc,4,294,0.15007656967840735,0.0030627871362940277,1.417948717948718,1171
degree_recalc,configuration,lcc,4,313,0.15977539561000512,0.0030627871362940277,1.3804713804713804,1189
degree_recalc,configuration,lcc,4,333,0.16998468606431852,0.0030627871362940277,1.3432835820895523,1207
degree_recalc,configuration,lcc,4,353,0.18019397651863195,0.002552322613578356,1.3058727569331159,1227
degree_recalc,configuration,lcc,4,372,0.18989280245022971,0.002552322613578356,1.2717041800643087,1245
degree_recalc,configuration,lcc,4,392,0.20010209290454314,0.002041858090862685,1.2375296912114013,1264
degree_recalc,configuration,lcc,4,411,0.20980091883614088,0.002041858090862685,1.2053083528493365,1282
degree_recalc,configuration,lcc,4,431,0.2200102092904543,0.0010209290454313426,1.184782608695652,1289
degree_recalc,configuration,lcc,4,451,0.23021949974476774,0.0010209290454313426,1.17016317016317,1288
degree_recalc,configuration,lcc,4,470,0.23991832567636548,0.0010209290454313426,1.1554001554001554,1288
degree_recalc,configuration,lcc,4,490,0.2501276161306789,0.0010209290454313426,1.1398601398601398,1288
degree_recalc,configuration,lcc,4,509,0.2598264420622767,0.0010209290454313426,1.1259720062208398,1287
degree_recalc,configuration,lcc,4,529,0.2700357325165901,0.0010209290454313426,1.111284046692607,1286
degree_recalc,configuration,lcc,4,549,0.28024502297090353,0.0010209290454313426,1.0957198443579768,1286
degree_recalc,configuration,lcc,4,568,0.2899438489025013,0.0010209290454313426,1.0809338521400778,1286
degree_recalc,configuration,lcc,4,588,0.3001531393568147,0.0010209290454313426,1.0653696498054475,1286
degree_recalc,configuration,lcc,4,607,0.30985196528841247,0.0010209290454313426,1.0505836575875487,1286
degree_recalc,configuration,lcc,4,627,0.32006125574272587,0.0010209290454313426,1.0358255451713396,1285
degree_recalc,configuration,lcc,4,646,0.32976008167432364,0.0010209290454313426,1.0210280373831775,1285
degree_recalc,configuration,lcc,4,666,0.33996937212863704,0.0010209290454313426,1.0078064012490242,1282
degree_recalc,configuration,lcc,4,686,0.3501786625829505,0.0005104645227156713,1.0,1273
degree_recalc,configuration,lcc,4,705,0.35987748851454826,0.0005104645227156713,1.0,1254
degree_recalc,configuration,lcc,4,725,0.37008677896886166,0.0005104645227156713,1.0,1234
degree_recalc,configuration,lcc,4,744,0.37978560490045943,0.0005104645227156713,1.0,1215
degree_recalc,configuration,lcc,4,764,0.38999489535477283,0.0005104645227156713,1.0,1195
degree_recalc,configuration,lcc,4,784,0.4002041858090863,0.0005104645227156713,1.0,1175
degree_recalc,configuration,lcc,4,803,0.409903011740684,0.0005104645227156713,1.0,1156
degree_recalc,configuration,lcc,4,823,0.42011230219499746,0.0005104645227156713,1.0,1136
degree_recalc,configuration,lcc,4,842,0.4298111281265952,0.0005104645227156713,1.0,1117
degree_recalc,configuration,lcc,4,862,0.4400204185809086,0.0005104645227156713,1.0,1097
degree_recalc,configuration,lcc,4,882,0.450229709035222,0.0005104645227156713,1.0,1077
degree_recalc,configuration,lcc,4,901,0.4599285349668198,0.0005104645227156713,1.0,1058
degree_recalc,configuration,lcc,4,921,0.47013782542113325,0.0005104645227156713,1.0,1038
degree_recalc,configuration,lcc,4,940,0.47983665135273096,0.0005104645227156713,1.0,1019
degree_recalc,configuration,lcc,4,960,0.4900459418070444,0.0005104645227156713,1.0,999
degree_recalc,configuration,lcc,4,980,0.5002552322613578,0.0005104645227156713,1.0,979
degree_recalc,configuration,lcc,4,999,0.5099540581929556,0.0005104645227156713,1.0,960
degree_recalc,configuration,lcc,4,1019,0.520163348647269,0.0005104645227156713,1.0,940
degree_recalc,configuration,lcc,4,1038,0.5298621745788668,0.0005104645227156713,1.0,921
degree_recalc,configuration,lcc,4,1058,0.5400714650331802,0.0005104645227156713,1.0,901
degree_recalc,configuration,lcc,4,1077,0.5497702909647779,0.0005104645227156713,1.0,882
degree_recalc,configuration,lcc,4,1097,0.5599795814190913,0.0005104645227156713,1.0,862
degree_recalc,configuration,lcc,4,1117,0.5701888718734048,0.0005104645227156713,1.0,842
degree_recalc,configuration,lcc,4,1136,0.5798876978050026,0.0005104645227156713,1.0,823
degree_recalc,configuration,lcc,4,1156,0.590096988259316,0.0005104645227156713,1.0,803
degree_recalc,configuration,lcc,4,1175,0.5997958141909138,0.0005104645227156713,1.0,784
degree_recalc,configuration,lcc,4,1195,0.6100051046452272,0.0005104645227156713,1.0,764
degree_recalc,configuration,lcc,4,1215,0.6202143950995406,0.0005104645227156713,1.0,744
degree_recalc,configuration,lcc,4,1234,0.6299132210311383,0.0005104645227156713,1.0,725
degree_recalc,configuration,lcc,4,1254,0.6401225114854517,0.0005104645227156713,1.0,705
degree_recalc,configuration,lcc,4,1273,0.6498213374170495,0.0005104645227156713,1.0,686
degree_recalc,configuration,lcc,4,1293,0.6600306278713629,0.0005104645227156713,1.0,666
degree_recalc,configuration,lcc,4,1313,0.6702399183256764,0.0005104645227156713,1.0,646
degree_recalc,configuration,lcc,4,1332,0.6799387442572741,0.0005104645227156713,1.0,627
degree_recalc,configuration,lcc,4,1352,0.6901480347115876,0.0005104645227156713,1.0,607
degree_recalc,configuration,lcc,4,1371,0.6998468606431854,0.0005104645227156713,1.0,588
degree_recalc,configuration,lcc,4,1391,0.7100561510974988,0.0005104645227156713,1.0,568
degree_recalc,configuration,lcc,4,1410,0.7197549770290965,0.0005104645227156713,1.0,549
degree_recalc,configuration,lcc,4,1430,0.7299642674834099,0.0005104645227156713,1.0,529
degree_recalc,configuration,lcc,4,1450,0.7401735579377233,0.0005104645227156713,1.0,509
degree_recalc,configuration,lcc,4,1469,0.7498723838693211,0.0005104645227156713,1.0,490
degree_recalc,configuration,lcc,4,1489,0.7600816743236345,0.0005104645227156713,1.0,470
degree_recalc,configuration,lcc,4,1508,0.7697805002552323,0.0005104645227156713,1.0,451
degree_recalc,configuration,lcc,4,1528,0.7799897907095457,0.0005104645227156713,1.0,431
degree_recalc,configuration,lcc,4,1548,0.7901990811638591,0.0005104645227156713,1.0,411
degree_recalc,configuration,lcc,4,1567,0.7998979070954568,0.0005104645227156713,1.0,392
degree_recalc,configuration,lcc,4,1587,0.8101071975497703,0.0005104645227156713,1.0,372
degree_recalc,configuration,lcc,4,1606,0.819806023481368,0.0005104645227156713,1.0,353
degree_recalc,configuration,lcc,4,1626,0.8300153139356815,0.0005104645227156713,1.0,333
degree_recalc,configuration,lcc,4,1646,0.8402246043899949,0.0005104645227156713,1.0,313
degree_recalc,configuration,lcc,4,1665,0.8499234303215927,0.0005104645227156713,1.0,294
degree_recalc,configuration,lcc,4,1685,0.8601327207759061,0.0005104645227156713,1.0,274
degree_recalc,configuration,lcc,4,1704,0.8698315467075038,0.0005104645227156713,1.0,255
degree_recalc,configuration,lcc,4,1724,0.8800408371618172,0.0005104645227156713,1.0,235
degree_recalc,configuration,lcc,4,1744,0.8902501276161306,0.0005104645227156713,1.0,215
degree_recalc,configuration,lcc,4,1763,0.8999489535477284,0.0005104645227156713,1.0,196
degree_recalc,configuration,lcc,4,1783,0.9101582440020418,0.0005104645227156713,1.0,176
degree_recalc,configuration,lcc,4,1802,0.9198570699336396,0.0005104645227156713,1.0,157
degree_recalc,configuration,lcc,4,1822,0.930066360387953,0.0005104645227156713,1.0,137
degree_recalc,configuration,lcc,4,1841,0.9397651863195507,0.0005104645227156713,1.0,118
degree_recalc,configuration,lcc,4,1861,0.9499744767738643,0.0005104645227156713,1.0,98
degree_recalc,configuration,lcc,4,1881,0.9601837672281777,0.0005104645227156713,1.0,78
degree_recalc,configuration,lcc,4,1900,0.9698825931597754,0.0005104645227156713,1.0,59
degree_recalc,configuration,lcc,4,1920,0.9800918836140888,0.0005104645227156713,1.0,39
degree_recalc,configuration,lcc,4,1939,0.9897907095456866,0.0005104645227156713,1.0,20
degree_recalc,configuration,lcc,4,1959,1.0,0.0,0.0,0
betweenness_recalc,configuration,lcc,4,0,0.0,1.0,0.0,1
betweenness_recalc,configuration,lcc,4,20,0.010209290454313425,0.7886676875957122,1.481203007518797,267
betweenness_recalc,configuration,lcc,4,39,0.019908116385911178,0.6789178152118428,1.5733333333333333,376
betweenness_recalc,configuration,lcc,4,59,0.030117406840224605,0.6186830015313936,1.5707762557077625,439
betweenness_recalc,configuration,lcc,4,78,0.039816232771822356,0.49617151607963245,1.8363636363636364,496
betweenness_recalc,configuration,lcc,4,98,0.050025523226135786,0.20010209290454314,2.7406716417910446,537
betweenness_recalc,configuration,lcc,4,118,0.06023481368044921,0.06891271056661562,2.876897133220911,594
betweenness_recalc,configuration,lcc,4,137,0.06993363961204696,0.02858601327207759,2.6397608370702543,670
betweenness_recalc,configuration,lcc,4,157,0.08014293006636039,0.02041858090862685,2.430344827586207,726
betweenness_recalc,configuration,lcc,4,176,0.08984175599795814,0.010209290454313425,2.2065081351689613,800
betweenness_recalc,configuration,lcc,4,196,0.10005104645227157,0.006636038795303726,2.0588235294117645,851
betweenness_recalc,configuration,lcc,4,215,0.10974987238386932,0.005615109749872384,1.9363128491620112,896
betweenness_recalc,configuration,lcc,4,235,0.11995916283818274,0.004594180704441042,1.822529224229543,942
betweenness_recalc,configuration,lcc,4,255,0.13016845329249618,0.0035732516590096988,1.7210953346855984,987
betweenness_recalc,configuration,lcc,4,274,0.13986727922409392,0.0030627871362940277,1.6316812439261419,1030
betweenness_recalc,configuration,lcc,4,294,0.15007656967840735,0.002552322613578356,1.5514018691588785,1071
betweenness_recalc,configuration,lcc,4,313,0.15977539561000512,0.002552322613578356,1.4904632152588555,1102
betweenness_recalc,configuration,lcc,4,333,0.16998468606431852,0.002041858090862685,1.4278169014084507,1137
betweenness_recalc,configuration,lcc,4,353,0.18019397651863195,0.002041858090862685,1.37984496124031,1162
betweenness_recalc,configuration,lcc,4,372,0.18989280245022971,0.002041858090862685,1.3449447748513168,1178
betweenness_recalc,configuration,lcc,4,392,0.20010209290454314,0.0015313935681470138,1.3098827470686767,1195
betweenness_recalc,configuration,lcc,4,411,0.20980091883614088,0.0015313935681470138,1.2737015663643858,1214
betweenness_recalc,configuration,lcc,4,431,0.2200102092904543,0.0015313935681470138,1.2368207623682077,1234
betweenness_recalc,configuration,lcc,4,451,0.23021949974476774,0.0015313935681470138,1.2011173184357542,1254
betweenness_recalc,configuration,lcc,4,470,0.23991832567636548,0.0010209290454313426,1.190552441953563,1250
betweenness_recalc,configuration,lcc,4,490,0.2501276161306789,0.0010209290454313426,1.1907467532467533,1233
betweenness_recalc,configuration,lcc,4,509,0.2598264420622767,0.0010209290454313426,1.1849427168576105,1223
betweenness_recalc,configuration,lcc,4,529,0.2700357325165901,0.0010209290454313426,1.1840796019900497,1207
betweenness_recalc,configuration,lcc,4,549,0.28024502297090353,0.0010209290454313426,1.1782426778242678,1196
betweenness_recalc,configuration,lcc,4,568,0.2899438489025013,0.0010209290454313426,1.1741335587489434,1184
betweenness_recalc,configuration,lcc,4,588,0.3001531393568147,0.0010209290454313426,1.1730934018851757,1168
betweenness_recalc,configuration,lcc,4,607,0.30985196528841247,0.0010209290454313426,1.169844020797227,1155
betweenness_recalc,configuration,lcc,4,627,0.32006125574272587,0.0010209290454313426,1.1646234676007006,1143
betweenness_recalc,configuration,lcc,4,646,0.32976008167432364,0.0010209290454313426,1.1622340425531914,1129
betweenness_recalc,configuration,lcc,4,666,0.33996937212863704,0.0010209290454313426,1.1609712230215827,1113
betweenness_recalc,configuration,lcc,4,686,0.3501786625829505,0.0010209290454313426,1.1586144029170464,1098
betweenness_recalc,configuration,lcc,4,705,0.35987748851454826,0.0010209290454313426,1.154981549815498,1085
betweenness_recalc,configuration,lcc,4,725,0.37008677896886166,0.0010209290454313426,1.1492537313432836,1073
betweenness_recalc,configuration,lcc,4,744,0.37978560490045943,0.0010209290454313426,1.1497630331753554,1056
betweenness_recalc,configuration,lcc,4,764,0.38999489535477283,0.0010209290454313426,1.1493256262042388,1039
betweenness_recalc,configuration,lcc,4,784,0.4002041858090863,0.0010209290454313426,1.144390243902439,1026
betweenness_recalc,configuration,lcc,4,803,0.409903011740684,0.0010209290454313426,1.1380670611439843,1015
betweenness_recalc,configuration,lcc,4,823,0.42011230219499746,0.0010209290454313426,1.1306081754735793,1004
betweenness_recalc,configuration,lcc,4,842,0.4298111281265952,0.0010209290454313426,1.1296859169199596,988
betweenness_recalc,configuration,lcc,4,862,0.4400204185809086,0.0010209290454313426,1.126543209876543,973
betweenness_recalc,configuration,lcc,4,882,0.450229709035222,0.0010209290454313426,1.1244769874476988,957
betweenness_recalc,configuration,lcc,4,901,0.4599285349668198,0.0010209290454313426,1.1210191082802548,943
betweenness_recalc,configuration,lcc,4,921,0.47013782542113325,0.0010209290454313426,1.118790496760259,927
betweenness_recalc,configuration,lcc,4,940,0.47983665135273096,0.0010209290454313426,1.1163556531284302,912
betweenness_recalc,configuration,lcc,4,960,0.4900459418070444,0.0010209290454313426,1.1127232142857142,897
betweenness_recalc,configuration,lcc,4,980,0.5002552322613578,0.0010209290454313426,1.112756264236902,879
betweenness_recalc,configuration,lcc,4,999,0.5099540581929556,0.0010209290454313426,1.1126596980255516,862
betweenness_recalc,configuration,lcc,4,1019,0.520163348647269,0.0010209290454313426,1.1126927639383155,844
betweenness_recalc,configuration,lcc,4,1038,0.5298621745788668,0.0010209290454313426,1.112590799031477,827
betweenness_recalc,configuration,lcc,4,1058,0.5400714650331802,0.0010209290454313426,1.1071428571428572,813
betweenness_recalc,configuration,lcc,4,1077,0.5497702909647779,0.0010209290454313426,1.1069182389937107,796
betweenness_recalc,configuration,lcc,4,1097,0.5599795814190913,0.0010209290454313426,1.106821106821107,778
betweenness_recalc,configuration,lcc,4,1117,0.5701888718734048,0.0010209290454313426,1.105263157894737,761
betweenness_recalc,configuration,lcc,4,1136,0.5798876978050026,0.0010209290454313426,1.103494623655914,745
betweenness_recalc,configuration,lcc,4,1156,0.590096988259316,0.0010209290454313426,1.1048275862068966,726
betweenness_recalc,configuration,lcc,4,1175,0.5997958141909138,0.0010209290454313426,1.106082036775106,708
betweenness_recalc,configuration,lcc,4,1195,0.6100051046452272,0.0010209290454313426,1.1091703056768558,688
betweenness_recalc,configuration,lcc,4,1215,0.6202143950995406,0.0010209290454313426,1.1074626865671642,671
betweenness_recalc,configuration,lcc,4,1234,0.6299132210311383,0.0010209290454313426,1.1088957055214723,653
betweenness_recalc,configuration,lcc,4,1254,0.6401225114854517,0.0010209290454313426,1.1053459119496856,637
betweenness_recalc,configuration,lcc,4,1273,0.6498213374170495,0.0010209290454313426,1.0979133226324238,624
betweenness_recalc,configuration,lcc,4,1293,0.6600306278713629,0.0010209290454313426,1.0957095709570956,607
betweenness_recalc,configuration,lcc,4,1313,0.6702399183256764,0.0010209290454313426,1.0933786078098473,590
betweenness_recalc,configuration,lcc,4,1332,0.6799387442572741,0.0010209290454313426,1.088850174216028,575
betweenness_recalc,configuration,lcc,4,1352,0.6901480347115876,0.0010209290454313426,1.0881294964028776,557
betweenness_recalc,configuration,lcc,4,1371,0.6998468606431854,0.0010209290454313426,1.081180811808118,543
betweenness_recalc,configuration,lcc,4,1391,0.7100561510974988,0.0010209290454313426,1.0822179732313575,524
betweenness_recalc,configuration,lcc,4,1410,0.7197549770290965,0.0010209290454313426,1.074656188605108,510
betweenness_recalc,configuration,lcc,4,1430,0.7299642674834099,0.0010209290454313426,1.0711382113821137,493
betweenness_recalc,configuration,lcc,4,1450,0.7401735579377233,0.0010209290454313426,1.0673684210526315,476
betweenness_recalc,configuration,lcc,4,1469,0.7498723838693211,0.0010209290454313426,1.0655021834061136,459
betweenness_recalc,configuration,lcc,4,1489,0.7600816743236345,0.0010209290454313426,1.0588235294117647,443
betweenness_recalc,configuration,lcc,4,1508,0.7697805002552323,0.0010209290454313426,1.0589622641509433,425
betweenness_recalc,configuration,lcc,4,1528,0.7799897907095457,0.0010209290454313426,1.061881188118812,405
betweenness_recalc,configuration,lcc,4,1548,0.7901990811638591,0.0010209290454313426,1.0541237113402062,389
betweenness_recalc,configuration,lcc,4,1567,0.7998979070954568,0.0010209290454313426,1.0483870967741935,373
betweenness_recalc,configuration,lcc,4,1587,0.8101071975497703,0.0010209290454313426,1.0451977401129944,355
betweenness_recalc,configuration,lcc,4,1606,0.819806023481368,0.0010209290454313426,1.0415430267062316,338
betweenness_recalc,configuration,lcc,4,1626,0.8300153139356815,0.0010209290454313426,1.0408805031446542,319
betweenness_recalc,configuration,lcc,4,1646,0.8402246043899949,0.0010209290454313426,1.0436241610738255,299
betweenness_recalc,configuration,lcc,4,1665,0.8499234303215927,0.0010209290454313426,1.0318021201413428,284
betweenness_recalc,configuration,lcc,4,1685,0.8601327207759061,0.0010209290454313426,1.0264150943396226,266
betweenness_recalc,configuration,lcc,4,1704,0.8698315467075038,0.0010209290454313426,1.0284552845528456,247
betweenness_recalc,configuration,lcc,4,1724,0.8800408371618172,0.0010209290454313426,1.0219298245614035,229
betweenness_recalc,configuration,lcc,4,1744,0.8902501276161306,0.0010209290454313426,1.0191387559808613,210
betweenness_recalc,configuration,lcc,4,1763,0.8999489535477284,0.0010209290454313426,1.0210526315789474,191
betweenness_recalc,configuration,lcc,4,1783,0.9101582440020418,0.0010209290454313426,1.0235294117647058,171
betweenness_recalc,configuration,lcc,4,1802,0.9198570699336396,0.0010209290454313426,1.019736842105263,153
betweenness_recalc,configuration,lcc,4,1822,0.930066360387953,0.0010209290454313426,1.0227272727272727,133
betweenness_recalc,configuration,lcc,4,1841,0.9397651863195507,0.0010209290454313426,1.0175438596491229,115
betweenness_recalc,configuration,lcc,4,1861,0.9499744767738643,0.0010209290454313426,1.0212765957446808,95
betweenness_recalc,configuration,lcc,4,1881,0.9601837672281777,0.0010209290454313426,1.0133333333333334,76
betweenness_recalc,configuration,lcc,4,1900,0.9698825931597754,0.0005104645227156713,1.0,59
betweenness_recalc,configuration,lcc,4,1920,0.9800918836140888,0.0005104645227156713,1.0,39
betweenness_recalc,configuration,lcc,4,1939,0.9897907095456866,0.0005104645227156713,1.0,20
betweenness_recalc,configuration,lcc,4,1959,1.0,0.0,0.0,0
random,configuration,lcc,5,0,0.0,1.0,0.0,1
random,configuration,lcc,5,20,0.010111223458038422,0.9848331648129424,1.1111111111111112,10
random,configuration,lcc,5,40,0.020222446916076844,0.9716885743174924,1.1428571428571428,15
random,configuration,lcc,5,59,0.029828109201213347,0.9464105156723963,1.6206896551724137,30
random,configuration,lcc,5,79,0.03993933265925177,0.9282103134479271,1.5,43
random,configuration,lcc,5,99,0.050050556117290194,0.9084934277047523,1.4137931034482758,59
random,configuration,lcc,5,119,0.06016177957532862,0.8877654196157735,1.4305555555555556,73
random,configuration,lcc,5,138,0.06976744186046512,0.8751263902932255,1.3974358974358974,79
random,configuration,lcc,5,158,0.07987866531850354,0.852881698685541,1.4,96
random,configuration,lcc,5,178,0.08998988877654196,0.839737108190091,1.2990654205607477,108
random,configuration,lcc,5,198,0.10010111223458039,0.8255813953488372,1.3125,113
random,configuration,lcc,5,218,0.1102123356926188,0.80788675429727,1.3278688524590163,123
random,configuration,lcc,5,237,0.1198179979777553,0.7962588473205258,1.3070866141732282,128
random,configuration,lcc,5,257,0.12992922143579372,0.7846309403437816,1.310077519379845,130
random,configuration,lcc,5,277,0.14004044489383216,0.7644084934277048,1.3216783216783217,144
random,configuration,lcc,5,297,0.15015166835187058,0.7507583417593529,1.2980132450331126,152
random,configuration,lcc,5,316,0.1597573306370071,0.7290192113245703,1.2429378531073447,178
random,configuration,lcc,5,336,0.1698685540950455,0.7199191102123357,1.2247191011235956,179
random,configuration,lcc,5,356,0.17997977755308392,0.7022244691607684,1.2526881720430108,187
random,configuration,lcc,5,376,0.19009100101112233,0.6850353892821032,1.2864583333333333,193
random,configuration,lcc,5,396,0.20020222446916078,0.6749241658240647,1.2797927461139897,194
random,configuration,lcc,5,415,0.20980788675429726,0.6617795753286148,1.263681592039801,202
random,configuration,lcc,5,435,0.2199191102123357,0.6461071789686552,1.2619047619047619,211
random,configuration,lcc,5,455,0.23003033367037412,0.6304347826086957,1.2660550458715596,219
random,configuration,lcc,5,475,0.24014155712841254,0.6137512639029322,1.2844444444444445,226
random,configuration,lcc,5,494,0.24974721941354905,0.6046511627906976,1.2743362831858407,227
random,configuration,lcc,5,514,0.25985844287158744,0.5869565217391305,1.2625,241
random,configuration,lcc,5,534,0.2699696663296259,0.576845298281092,1.2520661157024793,243
random,configuration,lcc,5,554,0.2800808897876643,0.5652173913043478,1.2489795918367348,246
random,configuration,lcc,5,574,0.2901921132457027,0.5485338725985844,1.2316602316602316,260
random,configuration,lcc,5,593,0.29979777553083925,0.531850353892821,1.2758620689655173,262
random,configuration,lcc,5,613,0.30990899898887764,0.5146612740141557,1.2572463768115942,277
random,configuration,lcc,5,633,0.3200202224469161,0.49443882709807885,1.2440677966101694,296
random,configuration,lcc,5,653,0.3301314459049545,0.4757330637007078,1.2467532467532467,309
random,configuration,lcc,5,673,0.3402426693629929,0.46814964610717896,1.234527687296417,308
random,configuration,lcc,5,692,0.34984833164812945,0.4585439838220425,1.2305194805194806,309
random,configuration,lcc,5,712,0.35995955510616784,0.4418604651162791,1.2288401253918495,320
random,configuration,lcc,5,732,0.3700707785642063,0.4251769464105157,1.2310030395136777,330
random,configuration,lcc,5,752,0.38018200202224467,0.403943377148635,1.23768115942029,346
random,configuration,lcc,5,771,0.3897876643073812,0.39332659251769464,1.2292263610315186,350
random,configuration,lcc,5,791,0.3998988877654196,0.3574317492416582,1.2403100775193798,388
random,configuration,lcc,5,811,0.41001011122345804,0.34630940343781597,1.2295918367346939,393
random,configuration,lcc,5,831,0.4201213346814965,0.3356926188068756,1.2258883248730965,395
random,configuration,lcc,5,851,0.43023255813953487,0.3281092012133468,1.2162849872773538,394
random,configuration,lcc,5,870,0.4398382204246714,0.3235591506572295,1.2155844155844155,386
random,configuration,lcc,5,890,0.4499494438827098,0.31648129423660265,1.203125,385
random,configuration,lcc,5,910,0.46006066734074824,0.30990899898887764,1.1973684210526316,381
random,configuration,lcc,5,930,0.47017189079878663,0.29979777553083925,1.200527704485488,380
random,configuration,lcc,5,949,0.47977755308392317,0.29120323559150657,1.1921052631578948,381
random,configuration,lcc,5,969,0.48988877654196156,0.28361981799797775,1.1820580474934037,380
random,configuration,lcc,5,989,0.5,0.27553083923154703,1.1777188328912467,378
random,configuration,lcc,5,1009,0.5101112234580384,0.26643073811931245,1.16622691292876,380
random,configuration,lcc,5,1029,0.5202224469160769,0.2512639029322548,1.174025974025974,386
random,configuration,lcc,5,1048,0.5298281092012134,0.24064711830131447,1.1822916666666667,385
random,configuration,lcc,5,1068,0.5399393326592518,0.23154701718907988,1.1770833333333333,385
random,configuration,lcc,5,1088,0.5500505561172901,0.22194135490394337,1.1714285714285715,386
random,configuration,lcc,5,1108,0.5601617795753286,0.20728008088978767,1.1855670103092784,389
random,configuration,lcc,5,1127,0.5697674418604651,0.19716885743174925,1.1850899742930592,390
random,configuration,lcc,5,1147,0.5798786653185035,0.18806875631951467,1.186046511627907,388
random,configuration,lcc,5,1167,0.589989888776542,0.1820020222446916,1.1775456919060052,384
random,configuration,lcc,5,1187,0.6001011122345804,0.17593528816986856,1.1719576719576719,379
random,configuration,lcc,5,1207,0.6102123356926188,0.16582406471183014,1.1688654353562005,380
random,configuration,lcc,5,1226,0.6198179979777553,0.15217391304347827,1.1714285714285715,386
random,configuration,lcc,5,1246,0.6299292214357938,0.14509605662285135,1.1741424802110818,380
random,configuration,lcc,5,1266,0.6400404448938322,0.12790697674418605,1.2015706806282722,383
random,configuration,lcc,5,1286,0.6501516683518705,0.12133468149646107,1.1894736842105262,381
random,configuration,lcc,5,1305,0.659757330637007,0.11880687563195147,1.1711229946524064,375
random,configuration,lcc,5,1325,0.6698685540950455,0.10414560161779575,1.1763157894736842,381
random,configuration,lcc,5,1345,0.6799797775530839,0.09251769464105157,1.1780104712041886,383
random,configuration,lcc,5,1365,0.6900910010111223,0.0859453993933266,1.1844919786096257,375
random,configuration,lcc,5,1385,0.7002022244691608,0.08190091001011122,1.171195652173913,369
random,configuration,lcc,5,1404,0.7098078867542973,0.07583417593528817,1.164835164835165,365
random,configuration,lcc,5,1424,0.7199191102123357,0.06066734074823053,1.169811320754717,372
random,configuration,lcc,5,1444,0.7300303336703741,0.05965621840242669,1.1620111731843576,359
random,configuration,lcc,5,1464,0.7401415571284126,0.0551061678463094,1.1637931034482758,349
random,configuration,lcc,5,1484,0.750252780586451,0.05308392315470172,1.150887573964497,339
random,configuration,lcc,5,1503,0.7598584428715874,0.04903943377148635,1.1454545454545455,331
random,configuration,lcc,5,1523,0.7699696663296259,0.04701718907987867,1.1419558359621451,318
random,configuration,lcc,5,1543,0.7800808897876643,0.04701718907987867,1.1287128712871286,304
random,configuration,lcc,5,1563,0.7901921132457027,0.04600606673407482,1.1211072664359862,290
random,configuration,lcc,5,1582,0.7997977755308392,0.043478260869565216,1.1111111111111112,280
random,configuration,lcc,5,1602,0.8099089989888777,0.042467138523761376,1.106060606060606,265
random,configuration,lcc,5,1622,0.8200202224469161,0.041456016177957536,1.091633466135458,252
random,configuration,lcc,5,1642,0.8301314459049545,0.03993933265925177,1.0889830508474576,237
random,configuration,lcc,5,1662,0.840242669362993,0.021233569261880688,1.1369294605809128,242
random,configuration,lcc,5,1681,0.8498483316481295,0.015672396359959553,1.1223628691983123,238
random,configuration,lcc,5,1701,0.8599595551061678,0.014155712841253791,1.1216216216216217,223
random,configuration,lcc,5,1721,0.8700707785642062,0.01314459049544995,1.1105769230769231,209
random,configuration,lcc,5,1741,0.8801820020222447,0.012639029322548028,1.1157894736842104,191
random,configuration,lcc,5,1760,0.8897876643073812,0.011627906976744186,1.1079545454545454,177
