vertex.id,node_id,label,node_type
2889,CO_ONS_ALUMINIUM,ONS ALUMINIUM,ORG
2890,PERSON_JENANE_RIDHA,RIDHA JENANE,PERSON
2891,ORGMENTION_Sté Tunisienne des Equipements pour la santé et la Sécurité ,Sté Tunisienne des Equipements pour la santé et la Sécurité STESS,ORG
2892,PERSON_MAZEI_PATRICE,PATRICE MAZZEI,PERSON
2893,PERSON_LAISNEY_GIL_ALAIN,GIL ALAIN LAISNEY,PERSON
2894,CO_COFICAB_MED,COFICAB MED,ORG
2895,PERSON_CHAABANE_HATEM,HATEM CHAABANE,PERSON
2896,CO_EVOLUTION_SCIENTIFIQUE,EVOLUTION SCIENTIFIQUE,ORG
2897,CO_KIMOTEX,KIMOTEX,ORG
2898,PERSON_TARDIF_LAURENT,LAURENT TARDIF,PERSON
2899,CO_AUTO_CABLES_TUNISIE,AUTO CABLES TUNISIE,ORG
2900,CO_ABM_IMMOBILIER,ABM IMMOBILIER,ORG
2901,CO_CLINIQUE_SOUSSE_CLINIQUE_ECHIFA,CLINIQUE DE SOUSSE CLINIQUE ECHIFA,ORG
2902,PERSON_MZABI_MOHAMED_RAOUF,MOHAMED RAOUF MZABI,PERSON
2903,CO_PHARMA_FUTUR,PHARMA FUTUR,ORG
2904,PERSON_SLAMA_NOUREDINE,NOUREDDINE SLAMA,PERSON
2905,CO_BOULANGERIE_MARQUISE,SOCIETE BOULANGERIE LA MARQUISE,ORG
2906,PERSON_SELAMI_MOKHTAR,MOKHTAR SELLAMI,PERSON
2907,CO_LINA_PROMOTION_IMMOBILIERE,SOCIETE LINA DE PROMOTION IMMOBILIERE,ORG
2908,PERSON_BENMANSOUR_RIDHA,RIDHA BEN-MANSOUR,PERSON
2909,PERSON_HAJNACER_ABDERAHMAN_ROUSTOUMI,ABDERRAHMAN ROUSTOUMI HAJ NACER,PERSON
2910,PERSON_DAJANI_ADEL,ADEL DAJANI,PERSON
2911,PERSON_JELOULI_NAJET,NAJET JELLOULI,PERSON
2912,CO_MARBRERIE_MATERIAUX_SUD_MASUD,MARBRERIE ET MATERIAUX DU SUD MASUD,ORG
2913,PERSON_BELGHITH_ABDELATIF,ABDELLATIF BELGHITH,PERSON
2914,PERSON_BAKLOUTI_FOUED,FOUED BAKLOUTI,PERSON
2915,PERSON_BELGHITH_KARIM,KARIM BELGHITH,PERSON
2916,PERSON_BELGHITH_SALAH,SALAH BELGHITH,PERSON
2917,PERSON_ALBRECHT_MARKUS,MARKUS ALBRECHT,PERSON
2918,CO_INTERNATIONAL_TELE_CONSULTANTS,INTERNATIONAL TELE CONSULTANTS,ORG
2919,PERSON_ZOUARI_CHIHEB,CHIHEB ZOUARI,PERSON
2920,CO_COMMERCE_MAINTENANCE_INDUSTRIELS,SOCIETE DE COMMERCE ET DE MAINTENANCE INDUSTRIELS,ORG
2921,PERSON_MABROUK_BAHRI,BAHRI MABROUK,PERSON
2922,CO_EL_HILEL,EL HILEL,ORG
2923,CO_TOURISME_SERVICES_LOISIRS,TOURISME SERVICES ET LOISIRS,ORG
2924,PERSON_ZITOUNI_AHMED,AHMED ZITOUNI,PERSON
2925,CO_THALASSO_ROYAL_WELLNESS,THALASSO ROYAL WELLNESS,ORG
2926,PERSON_HAMROUNI_MOHAMED,MOHAMED HAMROUNI,PERSON
2927,PERSON_MEDEB_HOUEIDA,HOUEIDA MEDDEB,PERSON
2928,CO_BOISSONS_CAP_BON_SBC,SOCIETE BOISSONS DU CAP BON SBC,ORG
2929,PERSON_BENAMOR_MAJED,MAJED BEN-AMOR,PERSON
2930,CO_SICAF_BIAT,SICAF BIAT,ORG
2931,PERSON_ZGARNI_SADOK,SADOK ZGARNI,PERSON
2932,CO_LABORATOIRES_PHARMACEUTIQUES_DORCAS,LES LABORATOIRES PHARMACEUTIQUES DORCAS,ORG
2933,PERSON_AYADI_MEHDI,MEHDI AYADI,PERSON
2934,CO_SKY_INDUSTRIES,SKY INDUSTRIES,ORG
2935,PERSON_SLAMA_LILIA,LILIA SLAMA,PERSON
2936,CO_SOREC_TRADING,SOREC TRADING,ORG
2937,PERSON_M_RAD_RIDHA,RIDHA M'RAD,PERSON
2938,CO_MARETAP,MARETAP,ORG
2939,PERSON_BOUOUD_KILANI,KILANI BOUOUD,PERSON
2940,CO_YASMIN_DEQUIPEMENT_MECANIQUE_ELECTRONIQUE_SYEME,SOCIETE YASMIN DEQUIPEMENT MECANIQUE ET ELECTRONIQUE SYEME,ORG
2941,PERSON_SLAMA_LATIFA,LATIFA SLAMA,PERSON
2942,CO_POLY_SERVICES_EVENEMENT,POLY SERVICES ET EVENEMENT,ORG
2943,CO_EURAFICAINE_BREDERO,EURAFICAINE BREDERO,ORG
2944,PERSON_DRIS_CHOKRI,CHOKRI DRISS,PERSON
2945,CO_UB_ENGINEERING,UB ENGINEERING,ORG
2946,CO_ETTAOUFIK_FRUITS_SECS_SEFRUS,SOCIETE ETTAOUFIK DES FRUITS SECS SEFRUS,ORG
2947,CO_IMMOBILIERE_GESTION,SOCIETE IMMOBILIERE ET DE GESTION,ORG
2948,PERSON_MABROUK_MOHAMED_NEJIB,MOHAMED NEJIB MABROUK,PERSON
2949,CO_NACTIS,NACTIS,ORG
2950,PERSON_MABROUK_HOUCEM,HOUCEM MABROUK,PERSON
2951,PERSON_MABROUK_SAFIA,SAFIA MABROUK,PERSON
2952,PERSON_KAMOUN_HABIB,HABIB KAMMOUN,PERSON
2953,CO_CAPITAL_INVESTISSEMENT_CAPINVEST,CAPITAL ET INVESTISSEMENT CAPINVEST,ORG
2954,PERSON_KAMOUN_TARAK,TARAK KAMOUN,PERSON
2955,PERSON_KAMOUN_FEKRIA_FOURATI,FEKRIA FOURATI KAMMOUN,PERSON
2956,CO_COMPTOIR_TUNISIEN_DIMPORT_EXPORT_COTEX,COMPTOIR TUNISIEN DIMPORT EXPORT COTEX,ORG
2957,PERSON_SELAMI_SAMI,SAMI SELLAMI,PERSON
2958,CO_TUNISIE_CONFECTION,SOCIETE TUNISIE CONFECTION,ORG
2959,PERSON_ESAFI_MONDHER,MONDHER ESSAFI,PERSON
2960,CO_CAISSE_AGRICOLE_TUNISIENNE,LA CAISSE AGRICOLE TUNISIENNE,ORG
2961,PERSON_ROUISI_LOTFI,LOTFI ROUISSI,PERSON
2962,PERSON_HMIDA_FAOUZI,FAOUZI HMIDA,PERSON
2963,CO_RUSPINA_TELECOM,SOCIETE RUSPINA TELECOM,ORG
2964,PERSON_HAMAMI_HAITHEM,HAITHEM HAMMAMI,PERSON
2965,CO_NET_PLUS,NET PLUS,ORG
2966,CO_TUNISO_ALGERIENNE_CIMENT_DERIVES_SOTACID,SOCIETE TUNISO ALGERIENNE DE CIMENT ET DERIVES SOTACID,ORG
2967,CO_IMMOBILIERE_HAFEDH,SOCIETE IMMOBILIERE HAFEDH,ORG
2968,CO_DRIDI_TRABELSI_TRAVAUX_PUBLICS_PRIVES,ENTREPRISE DRIDI ET TRABELSI DES TRAVAUX PUBLICS ET PRIVES,ORG
2969,PERSON_ZOUAOUI_MOHAMED_BENABDALAH_BENAMARA_HAMROUNI,MOHAMED BEN-ABDALLAH BEN-AMMARA HAMROUNI ZOUAOUI,PERSON
2970,CO_TUNISIENNE_NETTOYAGES_MAINTENANCES,SOCIETE TUNISIENNE DE NETTOYAGES ET MAINTENANCES,ORG
2971,PERSON_ZARIAT_MOURAD,MOURAD ZARIAT,PERSON
2972,CO_ZARIAT_FILS,SOCIETE ZARIAT ET FILS,ORG
2973,CO_BOUCHAMAOUI_A_R_INDUSTRIES,SOCIETE BOUCHAMAOUI A & R INDUSTRIES,ORG
2974,PERSON_NAJAR_MOURAD,MOURAD NAJAR,PERSON
2975,CO_ACCESSOIRES_TEXTILES_COMPANY,ACCESSOIRES TEXTILES COMPANY ATC,ORG
2976,PERSON_BOUCHAMAOUI_MOHAMED_HICHEM,MOHAMED HICHEM BOUCHAMAOUI,PERSON
2977,PERSON_TLILI_HEDI,HEDI TLILI,PERSON
2978,CO_AKYES,AKYES,ORG
2979,PERSON_COLUCI_VITANTONIO,VITANTONIO COLUCCI,PERSON
2980,PERSON_ZOUARI_HAMADI,HAMMADI ZOUARI,PERSON
2981,CO_M_FACTORY,M FACTORY,ORG
2982,CO_KINGFLEX,KINGFLEX,ORG
2983,PERSON_BENSALEM_RAFAA,RAFAA BEN-SALEM,PERSON
2984,CO_BS_INVEST_SICAF,BS INVEST SICAF,ORG
2985,PERSON_BENSALEM_KORAICH,KORAICH BEN-SALEM,PERSON
2986,PERSON_KCHOUK_HEDIA,HEDIA KCHOUK,PERSON
2987,CO_ADECCO_TUNISIE,ADECCO TUNISIE,ORG
2988,PERSON_LIMEM_FETEN,FETEN LIMEM,PERSON
2989,PERSON_MELOUSE_MOHAMED,MOHAMED MELLOUSSE,PERSON
2990,CO_ERRYADA_PROMOTION_IMMOBILIERE,ERRYADA DE PROMOTION IMMOBILIERE,ORG
2991,PERSON_ELOUZE_HASIB,HASSIB ELLOUZE,PERSON
2992,CO_ALTRAN_TELNET_CORPORATION,ALTRAN TELNET CORPORATION,ORG
2993,PERSON_KAMOUN_BASEM,BASSEM KAMMOUN,PERSON
2994,CO_WORLD_EXPORTS_COMPANY,WORLD EXPORTS COMPANY,ORG
2995,PERSON_ABDENADHER_NABIL,NABIL ABDENNADHER,PERSON
2996,CO_SPEED_4ALL_TUNISIE,SPEED 4ALL TUNISIE,ORG
2997,CO_PROMOTION_COMMERCIALE_SPC,SOCIETE PROMOTION COMMERCIALE SPC,ORG
2998,PERSON_SAHNOUN_AHMED,AHMED SAHNOUN,PERSON
2999,ORGMENTION_Société de Stockage des Produits Pétroliers,Société de Stockage des Produits Pétroliers,ORG
3000,PERSON_FENDI_ZINE_ELABIDINE,ZINE EL-ABIDINE FENDI,PERSON
3001,CO_DIGITAL_TEX,DIGITAL TEX,ORG
3002,CO_HR_CONNECT,HR CONNECT,ORG
3003,PERSON_PECH_LOUIS,LOUIS PECH,PERSON
3004,CO_BANQUE_TUNISO_KOWEITIENNE,BANQUE TUNISO KOWEITIENNE BTK,ORG
3005,PERSON_KSIAA_HEDI,HEDI KSIAA,PERSON
3006,CO_ATTIJARI_SICAR,ATTIJARI SICAR,ORG
3007,PERSON_DERBEL_ABDELAZIZ,ABDELAZIZ DERBEL,PERSON
3008,CO_ENGINEERING_PROCUREMENT_PROJECT_MANAGEMENT,ENGINEERING PROCUREMENT ET PROJECT MANAGEMENT,ORG
3009,CO_MODELE_MODERNE_DISTRIBUTION,SOCIETE MODELE ET MODERNE DE DISTRIBUTION MMD,ORG
3010,CO_PROMOTRAVEL,PROMOTRAVEL,ORG
3011,PERSON_SLAMA_MONDHER,MONDHER SLAMA,PERSON
3012,CO_MEDITERRANEAN_CONSULTING_COMPAGNY,MEDITERRANEAN CONSULTING COMPAGNY,ORG
3013,PERSON_SASI_NEJIB,NEJIB SASSI,PERSON
3014,CO_SCS_MEDITERRANEE,SCS MEDITERRANEE,ORG
3015,PERSON_JENANE_MONCEF,MONCEF JENANE,PERSON
3016,CO_BESTOPLAST_TUNISIE,BESTOPLAST TUNISIE,ORG
3017,CO_COMPAGNIE_DASSURANCES_REASSURANCES_ASTREE,COMPAGNIE DASSURANCES ET DE REASSURANCES ASTREE,ORG
3018,CO_SIDEQ,SIDEQ,ORG
3019,PERSON_ZIDI_MONGI,MONGI ZIDI,PERSON
3020,CO_ARCHIMED_TUNISIE,ARCHIMED TUNISIE,ORG
3021,CO_TUNISIE_PROFILES_ALUMINIUM_TPR,TUNISIE PROFILES ALUMINIUM TPR,ORG
3022,CO_JANSSEN_TUNISIE,JANSSEN TUNISIE,ORG
3023,PERSON_BALWEG_THOMAS,THOMAS BALLWEG,PERSON
3024,PERSON_CHAABOUNI_HEDI,HEDI CHAABOUNI,PERSON
3025,CO_TUNISIENNE_HYDRAULIANTS,SOCIETE TUNISIENNE DES HYDRAULIANTS,ORG
3026,PERSON_CHAABANE_RIADH,RIADH CHAABANE,PERSON
3027,CO_SOCAM,SOCAM,ORG
3028,PERSON_TEFJANI_RACHID,RACHID TEFJANI,PERSON
3029,CO_ANDY_ENGINEERING_TUNISIA,ANDY ENGINEERING TUNISIA,ORG
3030,PERSON_MABROUK_WALID_BENSLAHEDINE,WALID BEN-SLAHEDDINE MABROUK,PERSON
3031,CO_RAMSIS_IMPORT_EXPORT,RAMSIS IMPORT EXPORT,ORG
3032,PERSON_CHAABANE_MAHER_BENABDELHAMID,MAHER BEN-ABDELHAMID CHAABANE,PERSON
3033,CO_GREGOIRE,GREGOIRE,ORG
3034,CO_EL_KANTAOUI_TOURISME_GOLF,EL KANTAOUI DU TOURISME DE GOLF,ORG
3035,CO_ATLAS_THEMA_DISTRIBUTION,ATLAS THEMA DISTRIBUTION,ORG
3036,PERSON_BOUSBIA_MOHAMED,MOHAMED BOUSBIA,PERSON
3037,CO_MISE_EN_VALEUR_DEVELOPPEMENT_AGRICOLE_AROUSSIA_EL_BEYA,SOCIETE DE MISE EN VALEUR ET DEVELOPPEMENT AGRICOLE AROUSSIA EL-BEYA,ORG
3038,CO_POULINA_PARTNERS,POULINA PARTNERS,ORG
3039,CO_SUN_SHINE_HOLIDAY_GROUP,SUN SHINE HOLIDAY GROUP,ORG
3040,PERSON_BENAYED_AMINE,AMINE BEN-AYED,PERSON
3041,CO_HOTELIERE_EL_MOURADI_GOLF,SOCIETE HOTELIERE EL-MOURADI GOLF,ORG
3042,PERSON_VACHE_YVON,YVON VACHE,PERSON
3043,CO_SCORING,SOCIETE SCORING,ORG
3044,PERSON_SELAMI_MORCHED,MORCHED SELLAMI,PERSON
3045,CO_CEREALIS,CEREALIS,ORG
3046,CO_CERAMIQUE_CHEBEDDA_SOCER,SOCIETE DE CERAMIQUE DE CHEBEDDA SOCER,ORG
3047,CO_PLAISANCE_NAUTIQUE,PLAISANCE NAUTIQUE,ORG
3048,PERSON_SLAMA_HABIB,HABIB SLAMA,PERSON
3049,CO_SLAMA_BATIMENT,SLAMA DE BATIMENT,ORG
3050,PERSON_HSAIRI_MOHAMED,MOHAMED HSAIRI,PERSON
3051,CO_CHAUSSURES_PALACE,SOCIETE CHAUSSURES PALACE,ORG
3052,PERSON_SASI_FOUED,FOUED SASSI,PERSON
3053,CO_FREE_STYLE_TRAVEL,FREE STYLE TRAVEL,ORG
3054,PERSON_ESID_ZOUHEIR,ZOUHEIR ESSID,PERSON
3055,CO_GRES_CERAMIQUES_CAP_BON,SOCIETE GRES CERAMIQUES DU CAP BON GCCB,ORG
3056,CO_TRADE_AND_RETAIL,SOCIETE TRADE AND RETAIL,ORG
3057,PERSON_BENMARZOUK_SAMI,SAMI BEN-MARZOUK,PERSON
3058,CO_CHAFRA_TUBES,CHAFRA TUBES,ORG
3059,PERSON_MHIRI_KHALED,KHALED MHIRI,PERSON
3060,CO_KAREK_DISTRIBUTION,KAREK DISTRIBUTION,ORG
3061,PERSON_CHERAIT_ABDERAZEK,ABDERRAZEK CHERAIT,PERSON
3062,CO_PHILIPS_TUNISIENNE_DECLAIRAGE,SOCIETE PHILIPS TUNISIENNE DECLAIRAGE,ORG
3063,PERSON_MILED_MEHDI,MEHDI MILED,PERSON
3064,ORGMENTION_Société Sinutex,Société Sinutex,ORG
3065,PERSON_KAFEL_MOHAMED_RACHID_RAFIK,MOHAMED RACHID RAFIK KAFFEL,PERSON
3066,CO_RECOPNEU_RECOPNEU_ALPHA,SOCIETE RECOPNEU RECOPNEU ALPHA,ORG
3067,PERSON_CHAGHAL_LOTFI,LOTFI CHAGHAL,PERSON
3068,PERSON_HAMAMI_BOCHRA,BOCHRA HAMMAMI,PERSON
3069,CO_GENERALE_QUINCAILLERIE,SOCIETE GENERALE DE QUINCAILLERIE,ORG
3070,CO_PATRIMOINE,LE PATRIMOINE,ORG
3071,CO_SICAF_BS,SICAF BS,ORG
3072,PERSON_BENSALEM_ZAKARIA,ZAKARIA BEN-SALEM,PERSON
3073,CO_MAGHREB_FINANCIERE,MAGHREB FINANCIERE,ORG
3074,PERSON_HAMAMI_HICHEM_BENMOULDI,HICHEM BEN-MOULDI HAMMAMI,PERSON
3075,CO_ESPACE_EL_MEHRI_LAFRAH,SOCIETE ESPACE EL-MEHRI LAFRAH,ORG
3076,PERSON_MABROUK_ABDERAOUF,ABDERRAOUF MABROUK,PERSON
3077,CO_ARMADIS,SOCIETE ARMADIS,ORG
3078,PERSON_MABROUK_IMED,IMED MABROUK,PERSON
3079,CO_IRAMIS,IRAMIS,ORG
3080,CO_TUNISIE_TRAVAUX,TUNISIE TRAVAUX,ORG
3081,PERSON_SLAMA_GHAZI,GHAZI SLAMA,PERSON
3082,PERSON_AYED_ABDELJLIL,ABDELJLIL AYED,PERSON
3083,CO_CAP_SICAF,CAP SICAF,ORG
3084,CO_TUNISAIR_HANDLING,TUNISAIR HANDLING,ORG
3085,PERSON_HAMILA_TAREK_BENYASINE,TAREK BEN-YASSINE HAMILA,PERSON
3086,CO_YKH_HOLDING,YKH HOLDING,ORG
3087,PERSON_HAMROUNI_KHEIREDINE,KHEIREDDINE HAMROUNI,PERSON
3088,PERSON_BENMABROUK_CHOKRI,CHOKRI BEN-MABROUK,PERSON
3089,CO_DEMAT,DEMAT,ORG
3090,PERSON_SASI_ISAM,ISSAM SASSI,PERSON
3091,CO_AQUA_TUNISIE,AQUA TUNISIE,ORG
3092,PERSON_MAJDOUB_SALEM,SALEM MAJDOUB,PERSON
3093,CO_MEDITERRANEE_TEXTILES,MEDITERRANEE TEXTILES,ORG
3094,CO_SODRIBOIS,SODRIBOIS,ORG
3095,PERSON_KESKES_SADIKA,SADIKA KESKES,PERSON
3096,PERSON_BOULAARES_HAMZA,HAMZA BOULAARES,PERSON
3097,CO_BON_PIN_ITALIA,BON & PIN ITALIA,ORG
3098,CO_SATI_SOLAR_TUNISIA,SATI SOLAR TUNISIA,ORG
3099,PERSON_KAMOUN_FADOUA_CHAABENE,FADOUA CHAABENE KAMMOUN,PERSON
3100,CO_CHAABANE_PROPRIETES_SERVICES,SOCIETE CHAABANE DE PROPRIETES ET SERVICES,ORG
3101,PERSON_MOUMNI_MOHAMED,MOHAMED MOUMNI,PERSON
3102,PERSON_HAMAMI_ABDELAZIZ,ABDELAZIZ HAMMAMI,PERSON
3103,CO_SUD_INVEST,SUD INVEST,ORG
3104,CO_CENTRALE_IMMOBILIERE_LAVENUE,CENTRALE IMMOBILIERE DE LAVENUE,ORG
3105,CO_PLM_SYSTEMS,PLM SYSTEMS,ORG
3106,PERSON_KAROUI_YOUSEF,YOUSSEF KAROUI,PERSON
3107,CO_CAP_SABLE,SOCIETE CAP DE SABLE,ORG
3108,PERSON_DJEDIDI_YOUNES,YOUNES DJEDIDI,PERSON
3109,CO_FONDERIE_YOUNES,FONDERIE YOUNES,ORG
3110,PERSON_CHAABANE_NEJIB,NEJIB CHAABANE,PERSON
3111,CO_GESTION_TOURISTIQUE_RIHAB,SOCIETE DE GESTION TOURISTIQUE RIHAB,ORG
3112,CO_GALERIE_MACHINES_OUTILS,GALERIE DES MACHINES ET OUTILS GMO,ORG
3113,PERSON_ALOUI_NAZIHA,NAZIHA ALOUI,PERSON
3114,CO_GERMAN_SERVICES_GROUP,GERMAN SERVICES GROUP,ORG
3115,PERSON_NESTREL_JENS,JENS NESTREL,PERSON
3116,PERSON_BENGHAZI_AHMED,AHMED BEN-GHAZI,PERSON
3117,CO_TANIT_DEV,TANIT DEV,ORG
3118,CO_CLEOPATRE_SERVICES_INFORMATIQUE,SOCIETE CLEOPATRE SERVICES ET INFORMATIQUE,ORG
3119,PERSON_BOUATAY_ELYES,ELYES BOUATAY,PERSON
3120,CO_ARC_EN_CIEL,ARC EN CIEL,ORG
3121,CO_TRANSPOOL,TRANSPOOL,ORG
3122,PERSON_OSCAR_RUBEN,RUBEN OSCAR,PERSON
3123,CO_EUROWIND_TUNISLA,EUROWIND TUNISLA,ORG
3124,CO_D_ETUDE_DEVELOPPEMENT_INDUSTRIEL,SOCIETE D'ETUDE ET DE DEVELOPPEMENT INDUSTRIEL,ORG
3125,CO_INTER_LINK_FRESH_COMPANY,INTER LINK FRESH COMPANY,ORG
3126,PERSON_ABDENADHER_EMNA,EMNA ABDENNADHER,PERSON
3127,CO_ABDENNADHER_MOLKA_EXPORT_SAME,SOCIETE ABDENNADHER MOLKA EXPORT SAME,ORG
3128,PERSON_KOOLI_ABDELAZIZ,ABDELAZIZ KOOLI,PERSON
3129,CO_FERZ,FERZ,ORG
3130,CO_CLUB,SOCIETE LE CLUB,ORG
3131,"ORGMENTION_Société d'Etudes, de Formation & d'Assistance à la Gestion S","Société d'Etudes, de Formation & d'Assistance à la Gestion SEFAG",ORG
3132,PERSON_KILANI_MOHAMED_IBRAHIM_AHMED,MOHAMED IBRAHIM AHMED KILANI,PERSON
3133,CO_BUILD_IN_LIBYA,BUILD IN LIBYA,ORG
3134,PERSON_BENSALAH_AMOR,AMOR BEN-SALAH,PERSON
3135,CO_MOHAMED_TEX,MOHAMED TEX,ORG
3136,PERSON_BENSALAH_ABDELHAKIM,ABDELHAKIM BEN-SALAH,PERSON
3137,PERSON_KAMOUN_MAHA_DRIRA,MAHA DRIRA KAMMOUN,PERSON
3138,CO_JADE,JADE,ORG
3139,PERSON_HAMLILI_MOHAMED,MOHAMMED HAMLILI,PERSON
3140,PERSON_STAALI_AIDA,AIDA STAALI,PERSON
3141,CO_STAALI_CONFECTION,STAALI CONFECTION,ORG
3142,PERSON_HIDOUSI_AISA,AISSA HIDOUSSI,PERSON
3143,CO_BEST_LEASE,BEST LEASE,ORG
3144,PERSON_JENDOUBI_KAMEL,KAMEL JENDOUBI,PERSON
3145,CO_SICAV_CROISSANCE,SICAV CROISSANCE,ORG
3146,CO_BOURSE_TUNISIE,SOCIETE DE BOURSE DE TUNISIE,ORG
3147,PERSON_AOUINTI_TAHER,TAHER AOUINTI,PERSON
3148,CO_DELTA_DISTRIBUTION,DELTA DISTRIBUTION,ORG
3149,PERSON_ZEGHAL_SLIM,SLIM ZEGHAL,PERSON
3150,CO_FZ_HOLDING,FZ HOLDING,ORG
3151,CO_NOVATIVE,NOVATIVE,ORG
3152,PERSON_SCHINTGEN_MARC,MARC SCHINTGEN,PERSON
3153,CO_PRODUCTION_INTER_CIE,PRODUCTION INTER CIE PIC,ORG
3154,PERSON_BENMOSBAH_RIDHA,RIDHA BEN-MOSBAH,PERSON
3155,PERSON_BENGHORBAL_NACEUR,NACEUR BEN-GHORBAL,PERSON
3156,ORGMENTION_Société Papeterie du Belvédère,Société Papeterie du Belvédère,ORG
3157,PERSON_MELOULI_SONIA,SONIA MELLOULI,PERSON
3158,PERSON_HAMAMI_RIADH,RIADH HAMMAMI,PERSON
3159,CO_GENERALE_COMMERCE_COMMERCANT_EN_GROS_TOUS_PRODUITS,SOCIETE GENERALE DE COMMERCE COMMERCANT EN GROS TOUS LES PRODUITS,ORG
3160,PERSON_SOUISI_MOHAMED,MOHAMED SOUISSI,PERSON
3161,PERSON_DRIS_CHOKRI_BENBRAHIM,CHOKRI BEN-BRAHIM DRISS,PERSON
3162,CO_EURAFRICAINE_BREDERO,EURAFRICAINE BREDERO,ORG
3163,PERSON_SASI_HOUCINE,HOUCINE SASSI,PERSON
3164,CO_INFORMATIQUE_PROFESSIONNELLE,INFORMATIQUE PROFESSIONNELLE,ORG
3165,CO_TUNISIE_HUILE,TUNISIE HUILE,ORG
3166,PERSON_TRIKI_DONIES,DONIES TRIKI,PERSON
3167,CO_RANA_MEUBLE,RANA MEUBLE,ORG
3168,PERSON_HAMROUNI_MOHAMED_NEJIB,MOHAMED NEJIB HAMROUNI,PERSON
3169,CO_SOCOMER,SOCOMER,ORG
3170,PERSON_RAJHI_ABDELKARIM,ABDELKARIM RAJHI,PERSON
3171,CO_AMAL_GROUP,AMAL GROUP,ORG
3172,PERSON_YAICHE_NIZAR,NIZAR YAICHE,PERSON
3173,CO_YSTRAT,YSTRAT,ORG
3174,PERSON_ABDERAHIM_SOUAD,SOUAD ABDERRAHIM,PERSON
3175,CO_OXYCHEM,OXYCHEM,ORG
3176,PERSON_MABROUK_NAIMA,NAIMA MABROUK,PERSON
3177,CO_PIZZA_HOT,PIZZA HOT,ORG
3178,PERSON_MEZGHANI_ALI,ALI MEZGHANI,PERSON
3179,CO_SOTUPROM,SOTUPROM,ORG
3180,CO_TOUAREG,TOUAREG,ORG
3181,CO_SIMAFE,SIMAFE,ORG
3182,PERSON_SASI_MEHDI,MEHDI SASSI,PERSON
3183,CO_PHONE_MARKETING,PHONE MARKETING,ORG
3184,CO_PATISSERIE_AZZOUZ,PATISSERIE AZZOUZ,ORG
3185,PERSON_ZITOUNI_MOUNAOUAR,MOUNAOUAR ZITOUNI,PERSON
3186,CO_ZITEX,ZITEX,ORG
3187,CO_TUNISIENNE_DEQUIPEMENT_STEQ,SOCIETE TUNISIENNE DEQUIPEMENT STEQ,ORG
3188,PERSON_AREM_MOHAMED_WALID,MOHAMED WALID AREM,PERSON
3189,PERSON_AREM_MEHDI,MEHDI AREM,PERSON
3190,PERSON_JOUINI_ELYES,ELYES JOUINI,PERSON
3191,CO_ITALO_TUNISIENNE_DEXPLOITATION_PETROLIERE_SITEP,SOCIETE ITALO TUNISIENNE DEXPLOITATION PETROLIERE SITEP,ORG
3192,PERSON_GUEDOUAR_SONIA,SONIA GUEDOUAR,PERSON
3193,CO_TUNISIENNE_PARTICIPATION_GESTION,SOCIETE TUNISIENNE DE PARTICIPATION ET DE GESTION,ORG
3194,CO_BISCUITERIE_MEDITERRANEENNE,SOCIETE BISCUITERIE MEDITERRANEENNE,ORG
3195,PERSON_BOUGUERA_RAOUF,RAOUF BOUGUERRA,PERSON
3196,CO_PROMOTION_IMMOBILIERE_INDUSTRIELLE_CENTRE_SOPIC,SOCIETE DE PROMOTION IMMOBILIERE INDUSTRIELLE DU CENTRE SOPIC,ORG
3197,PERSON_ALOULOU_IMEN_TRIKI,IMEN TRIKI ALOULOU,PERSON
3198,CO_OPTICAL_SOURCING,OPTICAL SOURCING,ORG
3199,CO_FRUIT_BONTE_AGROALIMENTAIRE,FRUIT DE BONTE AGROALIMENTAIRE,ORG
3200,PERSON_BOURICHA_ABDELAZIZ,ABDELAZIZ BOURICHA,PERSON
3201,PERSON_DRIS_MOHAMED_SABRI,MOHAMED SABRI DRISS,PERSON
3202,CO_STYLE_ITALIEN,STYLE ITALIEN,ORG
3203,CO_SELLAMI_TRANSIT,SELLAMI TRANSIT,ORG
3204,CO_CARTHAGE_CEMENT,CARTHAGE CEMENT,ORG
3205,PERSON_MANAI_DHAMIR,DHAMIR MANAI,PERSON
3206,CO_CYBER_SECURITY_LAB_27,SOCIETE CYBER SECURITY LAB 27,ORG
3207,PERSON_SLAMA_MOHAMED_KARIM,MOHAMED KARIM SLAMA,PERSON
3208,CO_SLAMA,SOCIETE SLAMA,ORG
3209,PERSON_TRABELSI_ADEL,ADEL TRABELSI,PERSON
3210,PERSON_RIAHI_SLIM,SLIM RIAHI,PERSON
3211,PERSON_KILANI_KARIM,KARIM KILANI,PERSON
3212,CO_MEDIGEL,MEDIGEL,ORG
3213,PERSON_BENSEDRINE_KAIS,KAIS BEN-SEDRINE,PERSON
3214,CO_21_LOGIX,21 LOGIX,ORG
3215,PERSON_ZOUARI_MOEZ,MOEZ ZOUARI,PERSON
3216,CO_AGRICOLE_ALFARAJ,SOCIETE AGRICOLE ALFARAJ,ORG
3217,PERSON_KHAMASI_MOHAMED_BECHIR,MOHAMED BECHIR KHAMMASSI,PERSON
3218,CO_DAR_EL_FOUNOUN,DAR EL-FOUNOUN,ORG
3219,PERSON_ZRIBI_KHALED,KHALED ZRIBI,PERSON
3220,CO_TRAVAUX_SERVICES,SOCIETE TRAVAUX ET SERVICES,ORG
