onset,terminus,vertex.id
20267,Inf,6734
-Inf,20283,6735
-Inf,20283,6736
-Inf,20755,6737
20287,Inf,6738
20287,Inf,6739
20245,Inf,6740
20245,Inf,6741
20267,22049,6742
20267,Inf,6743
20267,Inf,6744
20293,Inf,6745
20293,Inf,6746
20293,Inf,6747
20289,Inf,6748
20289,Inf,6749
20287,Inf,6750
20287,Inf,6751
-Inf,20946,6752
-Inf,20981,6753
-Inf,22395,6754
20236,20541,6755
-Inf,Inf,6756
20295,Inf,6757
-Inf,22583,6758
20219,Inf,6759
20202,Inf,6760
20226,24237,6761
20283,20447,6762
20283,Inf,6763
20301,Inf,6764
20301,Inf,6765
20293,Inf,6766
20293,Inf,6767
20240,Inf,6768
20240,Inf,6769
20272,Inf,6770
20272,Inf,6771
20265,Inf,6772
20265,Inf,6773
-Inf,20258,6774
20293,Inf,6775
20293,Inf,6776
20294,Inf,6777
20294,Inf,6778
20301,Inf,6779
20301,Inf,6780
20262,Inf,6781
20262,Inf,6782
-Inf,Inf,6783
20302,20328,6784
-Inf,20328,6785
20301,Inf,6786
20308,20565,6787
-Inf,Inf,6788
-Inf,Inf,6789
20316,Inf,6790
20120,Inf,6791
20120,Inf,6792
20243,Inf,6793
20243,Inf,6794
-Inf,20318,6795
-Inf,20282,6796
20282,20418,6797
19838,Inf,6798
20264,Inf,6799
20264,Inf,6800
20315,20435,6801
20315,20435,6802
20302,Inf,6803
20302,Inf,6804
-Inf,Inf,6805
-Inf,Inf,6806
-Inf,21219,6807
20325,Inf,6808
20325,Inf,6809
20297,21311,6810
20272,Inf,6811
20321,Inf,6812
20304,Inf,6813
20233,22056,6814
20255,Inf,6815
20255,Inf,6816
20308,Inf,6817
20308,Inf,6818
20306,Inf,6819
20328,Inf,6820
20328,Inf,6821
20246,Inf,6822
20232,Inf,6823
20279,Inf,6824
20279,Inf,6825
20329,Inf,6826
20329,Inf,6827
-Inf,Inf,6828
-Inf,21097,6829
20331,Inf,6830
20223,Inf,6831
-Inf,Inf,6832
20301,Inf,6833
-Inf,Inf,6834
-Inf,Inf,6835
-Inf,Inf,6836
20335,21868,6837
20335,Inf,6838
20335,Inf,6839
20336,Inf,6840
20336,Inf,6841
20329,Inf,6842
20329,Inf,6843
20324,Inf,6844
20324,Inf,6845
20264,Inf,6846
20264,Inf,6847
20337,Inf,6848
20335,Inf,6849
20335,Inf,6850
20322,Inf,6851
20322,22596,6852
20091,Inf,6853
20323,Inf,6854
20323,Inf,6855
20331,20331,6856
20331,20331,6857
20343,Inf,6858
20332,Inf,6859
20287,Inf,6860
20338,20490,6861
20338,Inf,6862
20317,Inf,6863
20317,Inf,6864
20332,Inf,6865
20332,Inf,6866
20311,Inf,6867
20348,Inf,6868
20348,Inf,6869
20268,Inf,6870
20352,20352,6871
-Inf,Inf,6872
20342,Inf,6873
20342,Inf,6874
20341,Inf,6875
-Inf,Inf,6876
20239,Inf,6877
20337,Inf,6878
20293,Inf,6879
20071,Inf,6880
20071,Inf,6881
20238,Inf,6882
20238,Inf,6883
20352,Inf,6884
20352,Inf,6885
20315,Inf,6886
20315,Inf,6887
20332,Inf,6888
20332,Inf,6889
-Inf,Inf,6890
-Inf,20349,6891
20342,Inf,6892
20365,Inf,6893
20233,Inf,6894
20367,Inf,6895
20367,Inf,6896
-Inf,Inf,6897
20365,Inf,6898
20337,Inf,6899
-Inf,Inf,6900
-Inf,Inf,6901
20351,21373,6902
-Inf,Inf,6903
20348,Inf,6904
20366,21156,6905
20366,21156,6906
20366,21156,6907
20293,Inf,6908
20364,Inf,6909
20364,Inf,6910
-Inf,20322,6911
-Inf,20322,6912
-Inf,20322,6913
20356,Inf,6914
20356,Inf,6915
20365,20398,6916
-Inf,21400,6917
20338,Inf,6918
-Inf,Inf,6919
20366,Inf,6920
20366,Inf,6921
20374,Inf,6922
20374,Inf,6923
20374,Inf,6924
20079,Inf,6925
20079,Inf,6926
20366,Inf,6927
20366,Inf,6928
20371,Inf,6929
20371,Inf,6930
20371,22243,6931
20351,Inf,6932
20351,Inf,6933
20351,Inf,6934
20372,Inf,6935
20372,Inf,6936
20328,Inf,6937
-Inf,21493,6938
-Inf,21493,6939
-Inf,22001,6940
20372,Inf,6941
20372,21799,6942
20362,20362,6943
20362,20362,6944
-Inf,20285,6945
-Inf,20285,6946
20365,Inf,6947
20363,Inf,6948
20363,Inf,6949
20375,Inf,6950
-Inf,Inf,6951
-Inf,Inf,6952
20391,Inf,6953
20391,Inf,6954
20363,Inf,6955
20362,Inf,6956
20334,Inf,6957
20026,Inf,6958
20390,Inf,6959
20390,21487,6960
-Inf,Inf,6961
19351,Inf,6962
19351,Inf,6963
20392,Inf,6964
20392,Inf,6965
20393,Inf,6966
20393,Inf,6967
-Inf,Inf,6968
20391,Inf,6969
20314,Inf,6970
20394,Inf,6971
20394,Inf,6972
20394,Inf,6973
20364,Inf,6974
20364,Inf,6975
20362,Inf,6976
20362,Inf,6977
20244,22598,6978
-Inf,22036,6979
-Inf,20372,6980
-Inf,20264,6981
20398,21065,6982
-Inf,Inf,6983
-Inf,Inf,6984
-Inf,20582,6985
-Inf,20582,6986
20223,Inf,6987
20223,Inf,6988
20399,Inf,6989
20399,Inf,6990
20339,Inf,6991
20339,Inf,6992
20399,Inf,6993
20397,Inf,6994
20397,Inf,6995
20404,Inf,6996
20404,Inf,6997
-Inf,Inf,6998
20398,Inf,6999
20404,Inf,7000
20404,Inf,7001
20372,Inf,7002
20401,Inf,7003
-Inf,21042,7004
-Inf,20386,7005
-Inf,Inf,7006
20401,Inf,7007
20401,Inf,7008
20406,Inf,7009
20400,Inf,7010
20400,Inf,7011
20414,Inf,7012
20259,Inf,7013
20259,Inf,7014
20404,Inf,7015
20397,Inf,7016
-Inf,Inf,7017
20406,Inf,7018
20408,Inf,7019
20323,Inf,7020
20376,Inf,7021
20376,Inf,7022
20195,21854,7023
20294,Inf,7024
20419,Inf,7025
20419,Inf,7026
20419,Inf,7027
-Inf,20419,7028
20372,Inf,7029
-Inf,Inf,7030
20415,Inf,7031
20406,Inf,7032
20406,Inf,7033
-Inf,20401,7034
20367,Inf,7035
20367,Inf,7036
20307,Inf,7037
-Inf,Inf,7038
20404,Inf,7039
20379,Inf,7040
20379,Inf,7041
20418,Inf,7042
20384,Inf,7043
20384,Inf,7044
20404,Inf,7045
-Inf,Inf,7046
-Inf,Inf,7047
20418,21213,7048
-Inf,Inf,7049
20415,Inf,7050
20412,Inf,7051
20412,Inf,7052
20234,Inf,7053
20234,Inf,7054
20419,Inf,7055
20404,Inf,7056
20418,21191,7057
20411,Inf,7058
20424,Inf,7059
20341,Inf,7060
20400,Inf,7061
-Inf,Inf,7062
-Inf,Inf,7063
20402,Inf,7064
20402,Inf,7065
20421,Inf,7066
20421,Inf,7067
20433,22001,7068
-Inf,Inf,7069
-Inf,Inf,7070
20426,Inf,7071
20426,Inf,7072
20398,Inf,7073
20398,Inf,7074
-Inf,20267,7075
-Inf,20267,7076
20386,Inf,7077
-Inf,21154,7078
20432,20432,7079
20429,Inf,7080
20429,Inf,7081
20341,Inf,7082
20260,Inf,7083
20260,Inf,7084
20434,Inf,7085
20434,Inf,7086
20268,23190,7087
20268,23190,7088
20391,Inf,7089
20391,Inf,7090
-Inf,Inf,7091
20371,Inf,7092
20414,Inf,7093
20436,Inf,7094
-Inf,23484,7095
-Inf,20400,7096
20418,Inf,7097
20440,Inf,7098
20394,Inf,7099
20394,Inf,7100
19700,Inf,7101
19700,Inf,7102
20416,Inf,7103
20416,Inf,7104
20436,Inf,7105
20433,Inf,7106
-Inf,Inf,7107
20436,Inf,7108
20446,Inf,7109
20446,Inf,7110
20442,Inf,7111
20442,Inf,7112
20443,Inf,7113
20434,20538,7114
20434,20538,7115
20449,Inf,7116
20449,Inf,7117
-Inf,Inf,7118
20447,Inf,7119
20447,Inf,7120
20420,Inf,7121
20420,Inf,7122
20447,Inf,7123
20252,Inf,7124
20411,Inf,7125
20448,Inf,7126
20448,Inf,7127
20449,Inf,7128
20449,Inf,7129
20447,Inf,7130
20447,Inf,7131
20428,Inf,7132
20453,Inf,7133
20453,Inf,7134
20449,Inf,7135
20449,Inf,7136
20380,21224,7137
20380,21224,7138
20380,21224,7139
-Inf,20440,7140
-Inf,20440,7141
-Inf,20436,7142
20447,Inf,7143
20436,Inf,7144
20160,Inf,7145
20371,Inf,7146
20434,Inf,7147
-Inf,Inf,7148
20422,Inf,7149
20457,Inf,7150
-Inf,21134,7151
20455,Inf,7152
20455,Inf,7153
-Inf,21664,7154
20455,21664,7155
-Inf,Inf,7156
20455,Inf,7157
20461,Inf,7158
-Inf,Inf,7159
-Inf,Inf,7160
-Inf,Inf,7161
-Inf,Inf,7162
-Inf,Inf,7163
-Inf,Inf,7164
-Inf,Inf,7165
-Inf,Inf,7166
20237,Inf,7167
-Inf,20456,7168
-Inf,Inf,7169
20439,Inf,7170
-Inf,Inf,7171
20426,Inf,7172
20426,Inf,7173
20469,Inf,7174
20460,Inf,7175
20460,Inf,7176
20448,Inf,7177
20460,Inf,7178
20460,Inf,7179
20462,Inf,7180
20462,Inf,7181
20434,21577,7182
-Inf,21577,7183
20420,21997,7184
-Inf,Inf,7185
-Inf,Inf,7186
20427,Inf,7187
-Inf,Inf,7188
20156,Inf,7189
20462,Inf,7190
20471,Inf,7191
20469,Inf,7192
20469,Inf,7193
20475,21574,7194
20475,Inf,7195
-Inf,20470,7196
-Inf,20470,7197
-Inf,20470,7198
-Inf,Inf,7199
20351,Inf,7200
20476,Inf,7201
20462,Inf,7202
20462,Inf,7203
20461,Inf,7204
20461,Inf,7205
20475,Inf,7206
20056,Inf,7207
20056,Inf,7208
20218,20218,7209
20380,Inf,7210
20463,21697,7211
20427,Inf,7212
20461,Inf,7213
20474,Inf,7214
20474,Inf,7215
20471,Inf,7216
20471,Inf,7217
-Inf,21457,7218
-Inf,21457,7219
20469,Inf,7220
-Inf,20469,7221
-Inf,20469,7222
-Inf,20469,7223
-Inf,19587,7224
-Inf,19587,7225
20483,Inf,7226
20461,Inf,7227
20461,Inf,7228
20464,Inf,7229
20464,Inf,7230
20484,Inf,7231
20484,Inf,7232
20418,Inf,7233
20418,Inf,7234
20491,Inf,7235
20491,Inf,7236
20470,Inf,7237
20470,Inf,7238
20470,Inf,7239
20491,Inf,7240
20491,Inf,7241
-Inf,Inf,7242
-Inf,20555,7243
20426,Inf,7244
20478,Inf,7245
20478,Inf,7246
20463,Inf,7247
20463,Inf,7248
20488,Inf,7249
20488,Inf,7250
20484,Inf,7251
-Inf,Inf,7252
20483,Inf,7253
20406,Inf,7254
20486,Inf,7255
20486,Inf,7256
-Inf,Inf,7257
20490,Inf,7258
20490,Inf,7259
20485,Inf,7260
19971,Inf,7261
19971,Inf,7262
20490,Inf,7263
-Inf,20444,7264
-Inf,20444,7265
-Inf,Inf,7266
20488,Inf,7267
20481,Inf,7268
20498,Inf,7269
20498,Inf,7270
20498,Inf,7271
20498,Inf,7272
20498,Inf,7273
20498,Inf,7274
20496,Inf,7275
20496,Inf,7276
20427,Inf,7277
20427,Inf,7278
20457,Inf,7279
20479,Inf,7280
20479,Inf,7281
-Inf,22280,7282
20503,Inf,7283
20339,Inf,7284
20502,Inf,7285
20502,Inf,7286
20499,Inf,7287
20499,Inf,7288
20499,Inf,7289
20365,Inf,7290
20365,Inf,7291
-Inf,20499,7292
20439,Inf,7293
20503,Inf,7294
20503,Inf,7295
20504,Inf,7296
20504,Inf,7297
19919,Inf,7298
19919,Inf,7299
20504,21741,7300
20504,Inf,7301
20509,Inf,7302
20509,Inf,7303
20089,Inf,7304
20089,Inf,7305
20510,21437,7306
20471,Inf,7307
20471,Inf,7308
20504,Inf,7309
-Inf,Inf,7310
-Inf,Inf,7311
20464,Inf,7312
20519,Inf,7313
20510,Inf,7314
20510,Inf,7315
20511,Inf,7316
20511,20912,7317
20489,Inf,7318
20489,Inf,7319
20468,Inf,7320
20464,Inf,7321
20524,21812,7322
20499,Inf,7323
20524,Inf,7324
20524,Inf,7325
20518,22024,7326
20518,22024,7327
20520,24718,7328
20503,Inf,7329
-Inf,Inf,7330
20524,Inf,7331
-Inf,20397,7332
-Inf,20397,7333
20488,Inf,7334
20488,Inf,7335
20528,Inf,7336
20528,Inf,7337
20456,Inf,7338
20456,Inf,7339
20471,21156,7340
-Inf,Inf,7341
20523,Inf,7342
20523,Inf,7343
20523,Inf,7344
20516,Inf,7345
20524,20573,7346
20062,Inf,7347
20517,20922,7348
20517,20922,7349
20537,Inf,7350
20537,Inf,7351
20531,Inf,7352
20531,Inf,7353
-Inf,20629,7354
-Inf,Inf,7355
20491,Inf,7356
20531,Inf,7357
20531,Inf,7358
20504,Inf,7359
20504,Inf,7360
20512,Inf,7361
20512,Inf,7362
-Inf,20514,7363
-Inf,20516,7364
-Inf,20516,7365
19720,Inf,7366
20520,Inf,7367
20539,Inf,7368
20539,Inf,7369
20524,Inf,7370
-Inf,Inf,7371
-Inf,Inf,7372
20446,Inf,7373
20544,Inf,7374
20537,Inf,7375
20516,Inf,7376
20545,Inf,7377
20530,Inf,7378
-Inf,Inf,7379
-Inf,Inf,7380
20120,Inf,7381
20120,Inf,7382
20519,Inf,7383
20519,Inf,7384
20244,Inf,7385
20404,Inf,7386
-Inf,Inf,7387
20511,Inf,7388
20369,Inf,7389
20369,Inf,7390
20491,Inf,7391
20546,Inf,7392
20546,Inf,7393
20546,Inf,7394
20537,Inf,7395
20545,Inf,7396
-Inf,20349,7397
20545,22196,7398
20545,Inf,7399
20525,Inf,7400
20525,Inf,7401
20553,Inf,7402
20553,Inf,7403
20553,Inf,7404
20548,Inf,7405
20551,Inf,7406
20551,Inf,7407
20510,Inf,7408
20548,Inf,7409
20558,Inf,7410
20558,Inf,7411
20554,Inf,7412
20554,Inf,7413
20547,21120,7414
20547,Inf,7415
20555,20555,7416
20131,Inf,7417
20131,22563,7418
-Inf,21506,7419
20555,Inf,7420
20555,Inf,7421
20553,22279,7422
-Inf,22282,7423
20562,Inf,7424
20553,Inf,7425
20553,Inf,7426
20504,Inf,7427
20504,Inf,7428
20548,Inf,7429
20548,Inf,7430
-Inf,21619,7431
19930,23564,7432
-Inf,Inf,7433
20434,Inf,7434
20562,Inf,7435
20562,Inf,7436
20567,Inf,7437
20569,Inf,7438
20539,Inf,7439
20450,Inf,7440
20450,Inf,7441
-Inf,20553,7442
20546,21181,7443
-Inf,18655,7444
-Inf,20530,7445
-Inf,Inf,7446
-Inf,Inf,7447
-Inf,Inf,7448
20568,Inf,7449
20568,Inf,7450
20573,Inf,7451
20573,Inf,7452
-Inf,20553,7453
-Inf,20544,7454
-Inf,Inf,7455
20544,Inf,7456
20538,20849,7457
-Inf,Inf,7458
20565,Inf,7459
20575,Inf,7460
20575,Inf,7461
20576,Inf,7462
-Inf,20450,7463
20468,22597,7464
20579,Inf,7465
-Inf,Inf,7466
20554,Inf,7467
20554,Inf,7468
20539,Inf,7469
-Inf,21309,7470
20583,Inf,7471
20589,Inf,7472
20589,Inf,7473
20586,Inf,7474
20586,Inf,7475
20575,Inf,7476
20586,Inf,7477
-Inf,20581,7478
-Inf,Inf,7479
20546,Inf,7480
20546,23339,7481
20513,Inf,7482
20152,Inf,7483
20152,Inf,7484
20152,Inf,7485
20342,Inf,7486
20537,Inf,7487
20537,Inf,7488
-Inf,Inf,7489
-Inf,Inf,7490
20588,Inf,7491
20588,Inf,7492
20501,Inf,7493
20588,Inf,7494
20588,Inf,7495
20589,Inf,7496
20589,Inf,7497
20589,Inf,7498
20577,21150,7499
-Inf,Inf,7500
-Inf,Inf,7501
20581,Inf,7502
20581,Inf,7503
-Inf,Inf,7504
-Inf,Inf,7505
-Inf,Inf,7506
20580,Inf,7507
20580,Inf,7508
20586,Inf,7509
20586,Inf,7510
20589,Inf,7511
20589,Inf,7512
20590,Inf,7513
20594,Inf,7514
20594,Inf,7515
20589,Inf,7516
20589,Inf,7517
20588,Inf,7518
20588,Inf,7519
20598,Inf,7520
-Inf,Inf,7521
20493,Inf,7522
20594,Inf,7523
20595,Inf,7524
20580,Inf,7525
20595,Inf,7526
20595,Inf,7527
20597,Inf,7528
20600,Inf,7529
20600,Inf,7530
-Inf,20582,7531
-Inf,20735,7532
-Inf,20735,7533
-Inf,20735,7534
20334,Inf,7535
20581,Inf,7536
20581,Inf,7537
20593,Inf,7538
20547,Inf,7539
20547,Inf,7540
20464,Inf,7541
20464,Inf,7542
20581,Inf,7543
20603,Inf,7544
20600,22162,7545
20600,22162,7546
20598,Inf,7547
20598,Inf,7548
20595,21555,7549
20595,Inf,7550
20595,Inf,7551
20573,Inf,7552
20593,Inf,7553
20598,Inf,7554
20595,Inf,7555
20595,Inf,7556
20602,Inf,7557
20602,Inf,7558
20523,Inf,7559
20523,Inf,7560
20523,Inf,7561
20573,Inf,7562
20586,Inf,7563
20609,Inf,7564
20609,Inf,7565
20611,Inf,7566
20591,Inf,7567
20591,Inf,7568
-Inf,Inf,7569
20615,Inf,7570
20607,Inf,7571
20608,Inf,7572
20608,Inf,7573
-Inf,Inf,7574
20597,Inf,7575
-Inf,20614,7576
20539,23564,7577
20610,Inf,7578
20615,Inf,7579
20595,Inf,7580
20616,Inf,7581
20616,Inf,7582
20611,Inf,7583
20611,Inf,7584
20596,Inf,7585
-Inf,Inf,7586
20614,Inf,7587
20614,Inf,7588
20615,Inf,7589
20614,Inf,7590
20614,Inf,7591
20617,Inf,7592
20617,Inf,7593
20617,21510,7594
20617,Inf,7595
20617,Inf,7596
-Inf,Inf,7597
-Inf,20553,7598
-Inf,20553,7599
-Inf,Inf,7600
20496,Inf,7601
20401,Inf,7602
20401,Inf,7603
20602,Inf,7604
20602,Inf,7605
20610,Inf,7606
20610,Inf,7607
20621,Inf,7608
20621,Inf,7609
20615,Inf,7610
20607,22175,7611
20607,Inf,7612
-Inf,Inf,7613
-Inf,24873,7614
20628,Inf,7615
20629,Inf,7616
20629,Inf,7617
-Inf,Inf,7618
20342,Inf,7619
20630,Inf,7620
-Inf,Inf,7621
20618,Inf,7622
-Inf,20693,7623
-Inf,20693,7624
-Inf,20628,7625
20546,Inf,7626
20610,20780,7627
20622,Inf,7628
20558,Inf,7629
20558,Inf,7630
20630,Inf,7631
20558,Inf,7632
20558,Inf,7633
20604,21689,7634
-Inf,Inf,7635
20554,Inf,7636
20615,Inf,7637
20597,Inf,7638
20621,Inf,7639
20621,Inf,7640
20636,21871,7641
20636,Inf,7642
-Inf,Inf,7643
20577,20577,7644
20577,20577,7645
20577,Inf,7646
20577,20577,7647
20629,Inf,7648
20629,Inf,7649
20621,Inf,7650
20621,Inf,7651
-Inf,Inf,7652
20643,Inf,7653
20643,Inf,7654
20650,Inf,7655
20650,Inf,7656
-Inf,Inf,7657
20650,Inf,7658
20650,Inf,7659
20608,Inf,7660
20608,Inf,7661
20646,Inf,7662
20646,Inf,7663
20625,Inf,7664
-Inf,Inf,7665
20538,Inf,7666
-Inf,Inf,7667
20619,Inf,7668
-Inf,20586,7669
-Inf,20586,7670
20646,21692,7671
20607,Inf,7672
20355,21883,7673
20642,21937,7674
-Inf,Inf,7675
20517,Inf,7676
-Inf,Inf,7677
-Inf,22332,7678
20624,21924,7679
-Inf,21924,7680
20614,Inf,7681
20616,Inf,7682
20616,24794,7683
-Inf,Inf,7684
-Inf,Inf,7685
-Inf,Inf,7686
20653,Inf,7687
20649,Inf,7688
20629,Inf,7689
20629,Inf,7690
20657,Inf,7691
20657,Inf,7692
20651,21626,7693
20651,Inf,7694
20649,Inf,7695
20523,24941,7696
20523,21158,7697
20625,Inf,7698
20612,Inf,7699
20639,Inf,7700
20663,Inf,7701
-Inf,Inf,7702
20643,Inf,7703
20643,Inf,7704
20610,Inf,7705
20668,Inf,7706
20569,Inf,7707
20569,Inf,7708
20658,21156,7709
20622,Inf,7710
20666,Inf,7711
20666,Inf,7712
20442,Inf,7713
20629,Inf,7714
20646,Inf,7715
20646,Inf,7716
-Inf,Inf,7717
20667,Inf,7718
20666,Inf,7719
-Inf,Inf,7720
19956,Inf,7721
19956,Inf,7722
20633,Inf,7723
20553,Inf,7724
20666,Inf,7725
20666,Inf,7726
20293,20471,7727
-Inf,Inf,7728
20666,Inf,7729
20666,Inf,7730
20646,Inf,7731
20646,Inf,7732
20649,Inf,7733
-Inf,Inf,7734
-Inf,Inf,7735
20686,Inf,7736
20666,Inf,7737
20666,Inf,7738
20685,Inf,7739
20685,Inf,7740
-Inf,Inf,7741
20610,Inf,7742
-Inf,Inf,7743
20644,Inf,7744
20670,Inf,7745
20670,Inf,7746
20644,Inf,7747
20644,Inf,7748
20644,Inf,7749
20666,Inf,7750
20666,Inf,7751
20685,Inf,7752
20625,Inf,7753
19747,21253,7754
19747,21253,7755
20694,Inf,7756
20694,Inf,7757
20468,Inf,7758
20057,Inf,7759
20649,22171,7760
20553,Inf,7761
20553,Inf,7762
20675,Inf,7763
20675,Inf,7764
20635,Inf,7765
20627,Inf,7766
20650,Inf,7767
20650,Inf,7768
20680,Inf,7769
20680,Inf,7770
-Inf,Inf,7771
20687,Inf,7772
20695,Inf,7773
20695,Inf,7774
-Inf,Inf,7775
20589,Inf,7776
20589,Inf,7777
20635,Inf,7778
20635,Inf,7779
-Inf,20667,7780
-Inf,20667,7781
20677,Inf,7782
20656,21888,7783
-Inf,Inf,7784
-Inf,Inf,7785
20706,Inf,7786
20504,Inf,7787
20614,Inf,7788
-Inf,20656,7789
-Inf,20693,7790
20384,Inf,7791
20384,Inf,7792
20633,Inf,7793
20663,Inf,7794
20663,Inf,7795
20685,Inf,7796
20695,Inf,7797
20639,Inf,7798
20639,Inf,7799
20586,Inf,7800
20710,Inf,7801
20710,Inf,7802
20710,Inf,7803
20710,Inf,7804
20706,20716,7805
20706,20716,7806
20699,Inf,7807
20699,Inf,7808
20694,Inf,7809
20694,Inf,7810
20705,21261,7811
20698,Inf,7812
-Inf,Inf,7813
-Inf,20615,7814
20708,20908,7815
20708,Inf,7816
20699,Inf,7817
20692,Inf,7818
20702,21525,7819
20713,Inf,7820
20713,Inf,7821
20553,23205,7822
20553,Inf,7823
20713,Inf,7824
20713,Inf,7825
20714,Inf,7826
20714,Inf,7827
20702,Inf,7828
20644,Inf,7829
20644,Inf,7830
20709,Inf,7831
20709,Inf,7832
20709,Inf,7833
20671,Inf,7834
20671,Inf,7835
20691,Inf,7836
20691,Inf,7837
20709,Inf,7838
20685,Inf,7839
20685,Inf,7840
20715,Inf,7841
20715,Inf,7842
20715,Inf,7843
-Inf,Inf,7844
-Inf,Inf,7845
20724,Inf,7846
20724,Inf,7847
20724,Inf,7848
20724,Inf,7849
20724,Inf,7850
20720,Inf,7851
20720,Inf,7852
-Inf,Inf,7853
-Inf,20666,7854
-Inf,Inf,7855
20527,Inf,7856
-Inf,22196,7857
20723,Inf,7858
20723,Inf,7859
20670,Inf,7860
20672,Inf,7861
20681,Inf,7862
20716,Inf,7863
-Inf,Inf,7864
-Inf,22520,7865
-Inf,Inf,7866
20709,Inf,7867
20709,Inf,7868
20664,Inf,7869
-Inf,Inf,7870
-Inf,Inf,7871
-Inf,Inf,7872
-Inf,20719,7873
-Inf,Inf,7874
-Inf,Inf,7875
-Inf,Inf,7876
-Inf,Inf,7877
-Inf,22350,7878
-Inf,22350,7879
-Inf,22350,7880
20716,Inf,7881
20716,Inf,7882
20681,Inf,7883
20681,Inf,7884
20735,20859,7885
20735,Inf,7886
-Inf,Inf,7887
20715,21918,7888
20715,Inf,7889
20734,Inf,7890
20734,Inf,7891
20733,Inf,7892
20733,Inf,7893
20735,Inf,7894
20735,Inf,7895
-Inf,20703,7896
-Inf,Inf,7897
20703,Inf,7898
20618,Inf,7899
-Inf,Inf,7900
20719,Inf,7901
20744,Inf,7902
20729,Inf,7903
20729,Inf,7904
20743,Inf,7905
20743,Inf,7906
20670,Inf,7907
20672,Inf,7908
20743,Inf,7909
20743,Inf,7910
20743,Inf,7911
20743,Inf,7912
20720,Inf,7913
20734,20898,7914
20734,Inf,7915
20743,Inf,7916
20743,Inf,7917
20651,Inf,7918
-Inf,Inf,7919
20722,Inf,7920
-Inf,23177,7921
20747,Inf,7922
20747,Inf,7923
20747,Inf,7924
20737,Inf,7925
20737,Inf,7926
-Inf,Inf,7927
-Inf,Inf,7928
20713,Inf,7929
20713,Inf,7930
20700,Inf,7931
20719,Inf,7932
-Inf,Inf,7933
-Inf,Inf,7934
20722,Inf,7935
20750,Inf,7936
20740,Inf,7937
20740,Inf,7938
20756,Inf,7939
20756,Inf,7940
20750,Inf,7941
-Inf,Inf,7942
-Inf,Inf,7943
20747,Inf,7944
20747,Inf,7945
-Inf,20717,7946
20757,Inf,7947
20757,Inf,7948
20730,Inf,7949
-Inf,20624,7950
-Inf,20740,7951
-Inf,20740,7952
20628,Inf,7953
20727,Inf,7954
20727,Inf,7955
20755,Inf,7956
20748,21512,7957
20748,Inf,7958
20681,Inf,7959
20681,Inf,7960
20750,Inf,7961
20750,Inf,7962
20763,Inf,7963
20743,Inf,7964
20743,Inf,7965
20729,Inf,7966
20750,Inf,7967
20433,Inf,7968
20433,Inf,7969
20756,Inf,7970
20756,Inf,7971
20734,Inf,7972
20734,Inf,7973
-Inf,Inf,7974
20720,Inf,7975
20737,Inf,7976
20768,Inf,7977
-Inf,Inf,7978
-Inf,21352,7979
-Inf,20752,7980
20712,Inf,7981
10735,17229,7982
10735,17229,7983
20773,Inf,7984
20773,Inf,7985
20773,Inf,7986
20757,Inf,7987
20757,Inf,7988
20770,Inf,7989
20730,Inf,7990
20503,22759,7991
20772,Inf,7992
20719,Inf,7993
20772,Inf,7994
20778,21934,7995
20719,Inf,7996
20719,Inf,7997
20768,Inf,7998
20783,Inf,7999
20628,Inf,8000
-Inf,20722,8001
20776,Inf,8002
20765,Inf,8003
20765,Inf,8004
20771,Inf,8005
20776,22290,8006
20776,Inf,8007
-Inf,Inf,8008
20579,Inf,8009
-Inf,20772,8010
20783,Inf,8011
20783,Inf,8012
20602,Inf,8013
20740,21437,8014
20665,Inf,8015
20665,Inf,8016
20761,Inf,8017
20761,Inf,8018
20765,Inf,8019
20765,Inf,8020
-Inf,Inf,8021
20783,Inf,8022
20768,Inf,8023
20768,Inf,8024
20765,Inf,8025
20767,Inf,8026
-Inf,Inf,8027
20749,Inf,8028
20761,Inf,8029
20779,Inf,8030
20791,Inf,8031
20793,Inf,8032
20793,Inf,8033
20763,Inf,8034
20763,Inf,8035
20765,Inf,8036
20779,Inf,8037
20779,Inf,8038
20796,Inf,8039
20796,21853,8040
20792,Inf,8041
20792,Inf,8042
20733,Inf,8043
20733,Inf,8044
20777,Inf,8045
20796,Inf,8046
20796,Inf,8047
20796,Inf,8048
20796,Inf,8049
-Inf,20790,8050
-Inf,20790,8051
-Inf,20779,8052
-Inf,20895,8053
-Inf,20895,8054
20708,Inf,8055
20763,Inf,8056
20763,Inf,8057
20792,Inf,8058
20792,Inf,8059
20790,Inf,8060
20790,Inf,8061
20775,Inf,8062
20796,Inf,8063
20796,Inf,8064
20772,Inf,8065
-Inf,20043,8066
-Inf,20043,8067
20791,Inf,8068
20778,Inf,8069
20778,Inf,8070
20799,Inf,8071
20799,Inf,8072
20799,Inf,8073
20800,Inf,8074
20800,Inf,8075
20425,Inf,8076
20747,Inf,8077
20747,Inf,8078
20786,Inf,8079
20786,Inf,8080
20804,24090,8081
20804,24090,8082
20789,Inf,8083
20789,Inf,8084
20806,Inf,8085
20806,Inf,8086
20805,Inf,8087
20805,Inf,8088
20786,Inf,8089
20793,Inf,8090
20793,Inf,8091
-Inf,Inf,8092
20734,Inf,8093
20734,Inf,8094
20802,Inf,8095
20797,Inf,8096
20805,Inf,8097
20805,Inf,8098
20799,Inf,8099
20806,Inf,8100
20796,Inf,8101
