node_id,label,node_class,degree,betweenness,coreness,community
ORGE_6de1f10754f1b8fd914e,ASSOCIATION DES ARCHITECTES DE SFAX A,association / union,1,0.0,1,82
ORGE_6de3980cf2ae2cc78931,SOCIETE UPCAR,company,1,0.0,1,18
ORGE_6e01a970d513f951cd3c,Nom : Soft Skills Tunisian Association (SSTA),association / union,1,0.0,1,42
ORGE_6e0dd8c02575788a662c,Global Marketing et Trading,company,1,0.0,1,25
ORGE_6e0defc8b8b02f374f96,Société Multi Info SUSTEMe MIS,company,1,0.0,1,71
ORGE_6e1a26e36f94b4a5d76e,SOCIETE GESCO,company,1,0.0,1,10
ORGE_6e1f99923beaa2ced67b,HYGIENE ET SANTE,company,1,0.0,1,9
ORGE_6e2ab1427f57fd11a234,Société Agri Land,company,1,0.0,1,25
ORGE_6e39c2080aa9206d2c45,la société Horizon MANAGEMENT Services HMS» bénéficie d'un délai de 15 jours pou,company,3,4084.2,3,38
ORGE_6e64db79d786326ea61a,Société TUNISIENNE EZZOUHOUR,company,1,0.0,1,69
ORGE_6e6f828a6a4b6974b3ed,TRANSFORMATION DE SARL EN STE ANONYME,company,6,226355.6,3,20
ORGE_6e8243be28d4188275f1,"Société Industrielle Cold Equipment, SARL",company,1,0.0,1,30
ORGE_6e9b844bb866b248d0f4,Sté DE TEINTURE ET TISSAGE DU SUD,company,1,0.0,1,6
ORGE_6ea942d765f80cadc4f7,La société ALLIANCE PRODUCTION,company,1,0.0,1,23
ORGE_6eb2f411aade36fca2c0,Société Immobilière ARRAWABI SARL,company,2,103.4,2,12
ORGE_6ebcf9856f11e5b13aad,la société pour user de leur droit préférentiel de souscription à raison de trois,company,1,0.0,1,56
ORGE_6ecb7937799e7430916d,CLINIQUE EL-AMEN LA MARSA,company,1,0.0,1,28
ORGE_6eceda7473fadf78d063,Société industrielle d'huiles et de résines SIR SARL,company,1,0.0,1,23
ORGE_6ed43804e7b826c32824,SKIN conseils SARL,company,1,0.0,1,55
ORGE_6f0361b84b08195c5b93,Sté d'Exploitation Agricole ZAFAFRANA,company,1,0.0,1,27
ORGE_6f0f857b25f6bf16693c,Société Le Plus,company,1,0.0,1,28
ORGE_6f1464c0a22a15ee5e05,Sté El HAMMAM S.A,company,1,0.0,1,16
ORGE_6f1af9bab1e4e6de9ff9,Société Mezhoudi International,company,1,0.0,1,55
ORGE_6f1fe065aeeac2b4a884,Société de Métaux Fonderie Et Alliage METAFAL,company,1,0.0,1,29
ORGE_6f29c3d5ac1361df596c,SOCIETE INDUSTRIELLE DE BAS SIBJR,company,1,0.0,1,81
ORGE_6f30582cfd43c87ac4ae,Société Menalik SARL,company,1,0.0,1,82
ORGE_6f385168d39c70d7dcb3,Nom du syndicat : Syndicat des copropriétaires ZITOUNA,association / union,1,0.0,1,32
ORGE_6f46fe88b2347b59cdfd,APJ Group Sarl,company,1,0.0,1,89
ORGE_6f4bb18ceb06d15c7396,Huileries Fourati,company,1,0.0,1,20
ORGE_6f4eedefcf08d5f5af71,la société Conseil Réalisations et Traitements Informatique,company,1,0.0,1,38
ORGE_6f58f83c3b6758ecc690,Société ANGELINA,company,1,0.0,1,16
ORGE_6f5b0abfbd38b212546e,Société LES DEUX CERISES,company,1,0.0,1,40
ORGE_6f77b39bce1d1788a705,Société Immobilière Hiraa,company,1,0.0,1,40
ORGE_6f7f554ccef0a9e7b894,Société Huilerie Fouratie et Cie,company,1,0.0,1,20
ORGE_6f891dec8c28b86c9efc,Nom : Lametna,company,1,0.0,1,2
ORGE_6f8b74665008cd617c95,société GHM Telecom,company,1,0.0,1,28
ORGE_6f8f4bcccd276f2f06dc,Arts des Peintres,company,1,0.0,1,87
ORGE_6f9fb3b4b194523f2627,la Société Bel Azur Hôtel ont décidé d'augmenter le capital social d'un montant d,company,1,0.0,1,88
ORGE_6fa6a2d6201338e5d678,Société el arbi meubles,company,1,0.0,1,46
ORGE_6fad78f423e05db5dfd7,Sté L'EXPLOITATION SALICOLE,company,1,0.0,1,78
ORGE_6fbafb84920ef70d8ba5,SOCIETE SIRINE,company,1,0.0,1,21
ORGE_6fc5850a330a55fd9059,Société importation machine à coudre I,company,1,0.0,1,8
ORGE_6fd266dba12e1bbbfa6e,Association Almajd de sportd individuels Sfax,association / union,1,0.0,1,8
ORGE_6ffcbbd131a361857b00,All Trading Negoce (ATN),company,1,0.0,1,16
ORGE_700b5c4f936601fa8b53,Tunisie Tricotage et Finition,company,1,0.0,1,76
ORGE_7018a0173f29be0408a8,Société approvisionnement Pièces Outils Mécaniques SARL,company,1,0.0,1,23
ORGE_70206f4e94a804ffad36,Association des Anciens Agents de l'Agence Foncière Industrielle (AAAAFI),association / union,1,0.0,1,100
ORGE_70396d3991fcd4931129,SOCIETE D'APPAREILLAGE ET EQUIPEMENT SCIENTIFIQUE A.E.S,company,1,0.0,1,31
ORGE_703b0bf359b4ab91145e,LA SOCIETE MEDITERRANEAN INDUSTRY CARS MEDICARS,company,1,0.0,1,0
ORGE_703f622eedee1e9ea32d,"Société d'Arts Graphiques, d'Edition et de Presse",company,1,0.0,1,5
ORGE_70433085a66af3ec58e1,Société Al Yasamin,company,1,0.0,1,26
ORGE_704eee1a96835052ce75,Albatros du Commerce International,company,1,0.0,1,30
ORGE_70556679a7c9054b9281,Société CASCH,company,1,0.0,1,73
ORGE_705ebe4c7f6aeac464b8,SOCIETE EMBEDDED SYSTEMS TECHNOLOGY EBSYS,company,2,46542.0,1,44
ORGE_7074600102e2ae9c545e,TUNISIAN ALUMINIUM COMPANY,company,1,0.0,1,63
ORGE_707d747911858d70bf70,Société Touristique de l'Île de Djerba,company,2,1551.4,2,27
ORGE_70858a9fc0afe1c3cdb6,SOCIETE De promotion Immobilière Menzili EL WASSA,company,1,0.0,1,53
ORGE_709fb6be4441818ab62e,Société de Développement Agricole Borj Sebaii 2,company,1,0.0,1,55
ORGE_70a3605cffca8549e397,Société IMMOBIERE HH,company,1,0.0,1,96
ORGE_70b5e75ffeda1035a079,Société El Hillel de Commerce International,company,1,0.0,1,56
ORGE_70b74d730d190e93c072,Société La Maghrébine d'Equipements Domestiques M.E.D,company,1,0.0,1,40
ORGE_70b9dc096e8e5c26d71a,SOFMA,company,1,0.0,1,9
ORGE_70bfe72e174e74c4bce9,TRAVAUX SASSI ET FILS,company,1,0.0,1,16
ORGE_70c2f5784ea26b766828,Société de Conditionnement des Produits Chimiques ASSCO,company,1,0.0,1,74
ORGE_70df4900e18171254c33,SCIERIE AFRICAINE SCIAF,company,1,0.0,1,13
ORGE_70f4588cb826c0ec6b4e,Société : FORNAIO,company,1,0.0,1,41
ORGE_70ff81f72ba5251d0ee4,Société service agricole Sadkaoui,company,1,0.0,1,24
ORGE_71004c71bf532e9bfb5a,Société COOKIN'S,company,1,0.0,1,86
ORGE_7103a968e4b9ec01aeb4,la société Elyssa Distribution,company,1,0.0,1,69
ORGE_71153fc0f4adc28d95e5,PRINTING SERVICE,company,1,0.0,1,16
ORGE_711cd167caf8dcb372c9,Société SELIMEX,company,1,0.0,1,13
ORGE_7127f28d7abb569374fc,Ingénieurs Sans Frontière,company,1,0.0,1,5
ORGE_715de4fb863e498eff6c,Association pour le développement des ressources humaines et le développement durable,association / union,1,0.0,1,54
ORGE_7168017ea36759e0c48e,SOCIETE AZIZ DE COMMERCE MECANIQUE ET INDUSTRIELLE,company,1,0.0,1,18
ORGE_71695fed619844b5fd3d,Revue Ettahrir,company,1,0.0,1,41
ORGE_716979ba34f16212051a,INDUSTRIAL MAINTENANCE INTERNATIONAL,company,1,0.0,1,10
ORGE_718350ea6803903b8cc6,Société K B A internationale,company,1,0.0,1,88
ORGE_71915a3550f9fb184ca2,LART DE LARTISANAT,company,1,0.0,1,40
ORGE_719cc72203dd6305cead,L'oliveraie Moderne du Sud,company,1,0.0,1,47
ORGE_71ab609095d3559a4d0f,Société Horizon de Commerce,company,1,0.0,1,19
ORGE_71b217fb8bc0f1b2194b,SOCIETE EL WOUROUD,company,1,0.0,1,47
ORGE_71b904788726916f46d0,la Société des Oasis Maritimes a décidé de réduire le capital social de la somme,company,1,0.0,1,23
ORGE_71bbb0667b24aad441d3,SCITNA,company,1,0.0,1,100
ORGE_71c9b4cecf6c8595944a,VOGUE VOYAGES,company,1,0.0,1,77
ORGE_71d6cd300a059178855a,Société Top Events,company,1,0.0,1,15
ORGE_71e2eef8e43cc6a44d82,Société ALDIANA SERTS II,company,1,0.0,1,70
ORGE_71f05dfe759559396d67,Lira Hospitality,company,1,0.0,1,20
ORGE_71ff7d4362683b2403dc,Conseil en Développement et Transformation d'Entreprise,company,2,304079.1,2,5
ORGE_72175a9549d10b09e5d8,Société Koujina Meubles S.A.R.L,company,1,0.0,1,32
ORGE_7219ad425ee6c379c5a5,Société Européenne de courtage et de commerce international SEH,company,2,46542.0,1,5
ORGE_722183a846b865dd14b6,Champion Global,company,1,0.0,1,7
ORGE_722b049a9c9d0a01cc61,Ratification de nomination d'un administrateur,company,1,0.0,1,65
ORGE_7247ffcf23fea355230b,Sté MAGIC MEUBLES,company,1,0.0,1,30
ORGE_724e53ae1ab2446bc9f2,SOCIETE MAGHREBINE DE SERVICE CAPITAL,company,1,0.0,1,71
ORGE_7252994972ea914a3333,STB INVEST,company,2,432.0,2,24
ORGE_7252f67f3ec7e4cc9d6f,MINISTERE DES COMMUNICATIONS,state body,4,57762.9,3,97
ORGE_726482630cabebb859e3,ERRAHMA DEXPLOITATION AGRICOLE,company,1,0.0,1,38
ORGE_726fc1bb90057857bfb3,"MONDENT, Siège : 18, Rue de l'Artisanat, Z",company,1,0.0,1,86
ORGE_727398e8e3043f7814e0,Société Méditerranée de Polystere MEDIPOL,company,1,0.0,1,85
ORGE_727750941df2b2068f4b,Société Médical Général Services SARL,company,1,0.0,1,84
ORGE_729496067372ff096ce2,Société FERME AQUACUILTURE MARINE KURIAT » (FAMK),company,4,524177.5,2,100
ORGE_72a66413025c99b9364a,SOCIETE DINVESTISSEMENTS HOTELIERS EL-MOURADI,company,1,0.0,1,65
ORGE_72a752bff7566b43a9fc,Sté Zazou Travel SARL,company,1,0.0,1,80
ORGE_72a78839177ce1f62708,Société : OSTREA,company,1,0.0,1,80
ORGE_72a7f404325bad3acfbc,Sté 3D Médical,company,1,0.0,1,2
ORGE_72b4ed7c0a451d339318,Vinci Immobilier,company,1,0.0,1,12
ORGE_72e9fdd67264ddc15b98,Sté Marouane et Kammoun,company,1,0.0,1,21
ORGE_72ebe1848ccc6d1a64cc,Société Al Baraka de recyclage et transformation de caoutchouc Al Baraka R,company,1,0.0,1,69
ORGE_72edf808009eecdb10b4,INTERNATIONAL CONSULTING SERVICE ICS,company,1,0.0,1,13
ORGE_7302e32ec62c06881c82,Société commerciale du fer du Cap Bon SARL,company,1,0.0,1,10
ORGE_7306769ed5d605b177d0,et désignation d'un commissaire aux comptes,company,1,0.0,1,35
ORGE_7309cbb15bbf8d9c5243,Société Industrielle non résidente totalement exportatrice,company,1,0.0,1,89
ORGE_7319becd859b7c18d6b2,la société Acier Mécanique Tunisie sont convoqués pour assister à l'assemblée gén,company,1,0.0,1,29
ORGE_734184e137681a871ffa,Malek Belkhodja & Coral (MB&Coral),company,1,0.0,1,25
ORGE_736412bf7ece9a7f96bc,SOCIETE DE DISTRIBUTION DES MATERIAUX DE CONSTRUCTION SODIMAC,company,1,0.0,1,50
ORGE_736e5e1581fee94b779b,Association Dar Tunis,association / union,1,0.0,1,36
ORGE_7372eb6a7c179b5d5105,Société Chatti Marbre Pierre et Décoration,company,1,0.0,1,16
ORGE_73757951cbdb40649a48,"Société Med Consult», Siège social : Rue Jalel Edinne Ennakach n°3 cité des officiers - K",company,1,0.0,1,39
ORGE_737f3608ed95db312120,Société Tunisienne d'Investissement STI,company,1,0.0,1,14
ORGE_7380793976102a05b0c2,Société Houda Tex SARL,company,1,0.0,1,47
ORGE_739a1235f23b6f821e12,Société Evatex,company,1,0.0,1,30
ORGE_73a2c6aafb891177560a,Société FRIGOMED,company,1,0.0,1,46
ORGE_73b8f8b165a33a0103da,la Société sont convoqués à l'assemblée générale ordinaire qui aura lieu le samed,company,1,0.0,1,13
ORGE_73be93afe3859cfa9efc,Société P.G.PACKAGING,company,1,0.0,1,82
ORGE_73c7800a377f46cd3e32,Société B.H HOLDING,company,1,0.0,1,20
ORGE_73d3a2595af2da98dc5c,Société ACTELO - SARL,company,1,0.0,1,12
ORGE_73e5d45fdc6f5350c6f1,Société Idéal Autos,company,2,25607.8,2,38
ORGE_73ed9da5b126f5f486aa,Netisse Tunisie,company,1,0.0,1,97
ORGE_73ee1fe369e91c65e163,Nom d'association : Association Tunisienne pour l'intégration des jeunes,association / union,1,0.0,1,35
ORGE_73efebe54704cb9434f5,1) Nomination de M. Mohamed Jaafar Elaouani en qualité de Président,company,1,0.0,1,88
ORGE_741abf591cad6cb4c7ab,Control Union Tunisie - SA,association / union,1,0.0,1,38
ORGE_742282c46550226c29a5,Société BOURGUIBA CHIMIE,company,1,0.0,1,69
ORGE_74275e633de29ad28f9b,SOCIETE HOTELIERE DE DEVELOPPEMENT TOURISTIQUE,company,1,0.0,1,27
ORGE_742d7a266da80af7cf8c,Immobilière Mohamed et Abdelhay Chouikha IMAC,company,2,1942.9,2,41
ORGE_742fa68299c232679d69,SOFIA-BIO,company,1,0.0,1,20
ORGE_7436b2353e51a4815682,Extension de l'activité,company,1,0.0,1,53
ORGE_7436ec92851709435c5a,L'immobilière Montplaisir,company,1,0.0,1,16
ORGE_743c8303a334226d659d,Marine Service Mediterranne,company,1,0.0,1,14
ORGE_744fc24793ecb62fafeb,Société EUROMAGHREBINE DES SERVICES PLUS,company,1,0.0,1,10
ORGE_745c8967b47137ab8649,la société GOOD Tunisie sont invités à assister à l'assemblée générale extraordin,company,1,0.0,1,37
ORGE_74652b7e2e5b5a093ab8,la société civile immobilière Résidence El Montazeh» à la dite société en ce qui,company,1,0.0,1,11
ORGE_746af48da987cad11d26,Société SOTICO PLUS,company,1,0.0,1,47
ORGE_7488e74a159b7500168e,Sté SGED,company,1,0.0,1,7
ORGE_749d3688abcee6103d7a,Nom de l'association : Tunisie Espoir,association / union,1,0.0,1,0
ORGE_74b37322d08698842b8f,Société Clean - Clean - S.A,company,1,0.0,1,102
ORGE_74c49bec71a5e6ce4ff5,Société Vision M,company,1,0.0,1,12
ORGE_74caa56eff610b5ff530,SOCIETE MONDIAL LIGHT,company,1,0.0,1,39
ORGE_74db6798ac84d883e523,Nom société : Association de développement local Achaba,association / union,1,0.0,1,54
ORGE_74ed733c93e21ac00959,STM CONSULTING,company,1,0.0,1,27
ORGE_74f295c7aa1d839fde8e,MIXAL,company,1,0.0,1,40
ORGE_750791733de03b914c71,ABIDTEX,company,2,11635.5,2,33
ORGE_7508dcd6ca0196d6ba56,Société TOP SHOES,company,1,0.0,1,2
ORGE_75196c427c38f782b9da,Promo-Tunisia SARL,company,1,0.0,1,73
ORGE_7530cec0b74a8f39b1a1,Société Méditerranéenne de Traitement des surfaces M,company,1,0.0,1,25
ORGE_7544adac98b151e6b7c8,la société IEI en liquidation sont convoqués à l'assemblée générale extraordinair,company,1,0.0,1,42
ORGE_7544df9c18c9af50d66e,Sté Services Marbre SO,company,1,0.0,1,69
ORGE_75471511cea6b69bb11a,Société CASA Meubles,company,1,0.0,1,33
ORGE_7547fae21cb02c53683f,Pet Crystal Industries SA,company,3,46543.0,1,99
ORGE_754ae747280d08184e6b,STE ADIM LIGHT,company,1,0.0,1,71
ORGE_754d57c5dbb2228ca780,DEL MONTE TUNISIA,company,1,0.0,1,63
ORGE_7559abdce22727974dae,SOCIETE LEXPERT DE CONSTRUCTION METALLIQUE,company,1,0.0,1,20
ORGE_756bc72a3dcc87af9e01,La société Information Technology Group ITG (société en liquidation),company,1,0.0,1,44
ORGE_75743a3c42a8f129cb53,Sté D'Impression Numérique et de Conception,company,1,0.0,1,8
ORGE_757b0d5c4132b9c285e6,LELECTRODE,company,1,0.0,1,40
ORGE_757d053914c0aef80d04,Conservatoire de Musique Ain Zaghouan,company,1,0.0,1,83
ORGE_7588bbcebcef9c69b67c,CAPS,company,1,0.0,1,16
ORGE_75ac09d241a5a3f2f4d6,Société de Tourisme,company,1,0.0,1,62
ORGE_75c0ba3cfc94c5a7dd93,H. PLAST S.A.R.L,company,1,0.0,1,21
ORGE_75cbab0b9aca816ecf0c,TUNISIE HUILE,company,1,0.0,1,29
ORGE_75ccb1cb07e9366b1452,NEWREST RETAIL S.A,company,4,23672.5,2,54
ORGE_75e4d7d3141ddd1b831c,SOMFY TUNISIE,company,1,0.0,1,62
ORGE_75e673b649ae774b1ff6,Société MARE ALB,company,1,0.0,1,78
ORGE_75f0cf25135395a7ee0f,Société Nouvelle Carrière ABBESSI,company,1,0.0,1,85
ORGE_75f9a1c82fc839a54a21,Société Plasti Plast,company,1,0.0,1,80
ORGE_76022ef2dabc55d1a66f,Service Etude Conseil International SEC International,company,1,0.0,1,8
ORGE_76105ec5eddef5c55df8,SOCIETE GLAMOUR DECOR,company,1,0.0,1,71
ORGE_76257b09f9359e88ce1e,Association Les Filles d'El Kahina,association / union,1,0.0,1,41
ORGE_7629dcc283cb51b7b46b,Parc d'Engins Industriels et Agricoles,company,2,280.8,2,36
ORGE_7647d358c368c75b6ac4,Société Amen Médicale» SARL,company,1,0.0,1,56
ORGE_76593d68d85e923ff707,Association de développement des artisans et des micros profession,association / union,1,0.0,1,14
ORGE_7692a686c42f08a944ce,Société La baguette SA,company,1,0.0,1,10
ORGE_769478363485966ac63b,TECHNOPLUS,company,1,0.0,1,1
ORGE_76aa318a6b722465cdd6,Zakhama Disti SARL,company,1,0.0,1,68
ORGE_76b6f47d04c85e05ffda,MINISTERE DES TECHNOLOGIES DE LA COMMUNICATION ET DE LA TRANSFORMATION DIGITALE,state body,1,0.0,1,5
ORGE_76cbd529f583d69544dc,Inkjet Tonner Recycling Technologies ITR Technologies,company,1,0.0,1,39
ORGE_76d76f6ba45e72f72035,Société L'Interim du Nord (S,company,1,0.0,1,16
ORGE_76e03ce4262dca2be558,société d'entreprise Africaine,company,1,0.0,1,46
ORGE_76e576cef997fae08099,Société El Hadj Ali,company,1,0.0,1,30
ORGE_76f7cca65e0e8fa16b0d,SEGOR,company,1,0.0,1,8
ORGE_76fa1b38757b7ce5193c,SOCIETE TUNISIENNE DOUTILLAGE SOTO,company,3,41287.9,2,13
ORGE_7701ae2ee4c6a228ac1a,Société Tuniso-Hollandaise de Promotion Immobilière,company,1,0.0,1,69
ORGE_770ec3e85ccb45fe4d19,SOCIETE XPRESS CELL,company,1,0.0,1,85
ORGE_770f08fe11b6dc0b9684,Société de Maintenance des Installations Pétrolières (SMIP),company,1,0.0,1,28
ORGE_771311b04bff752d2e0b,DHAOUIA PLUS,company,1,0.0,1,80
ORGE_7721d2b51130336cd9a3,la société civile immobilière Résidence El Montazeh » ont décidé à l'unanimité,company,1,0.0,1,11
ORGE_77250b4ca150451518b0,O10,company,1,0.0,1,41
ORGE_773742fadfcd9c6f8a1a,Sté ACR Advertising,company,1,0.0,1,26
ORGE_7742dc83900f80fb5c91,MADAJEN EL-FIRMA,company,1,0.0,1,24
ORGE_775603ecd9d284f6f7f8,Société ERRIDHA CONSTRUCTION METALLIQUE SORICOM,company,1,0.0,1,35
ORGE_777088316ab8a234e005,Sté d'Etude de Pilotage et d'Assistance Technique 12 rue Garsi-Borj El Ouzir -2073 Ariana,company,1,0.0,1,16
ORGE_778146025943fc9257c3,Tunisian Media Services,company,1,0.0,1,24
ORGE_7791af1591964036d2f7,Service Transit Transport (STT),company,1,0.0,1,64
ORGE_779d306740855d6dd59e,SOCIETE GENERALE DE RECOUVREMENT DES CREANCES,company,1,0.0,1,24
ORGE_77b3e7fe19d289fd409d,accepté la démission de Monsieur Hassen Jaziri de son poste de Président Directeur Général,company,1,0.0,1,74
ORGE_77b647ed9ca9e5617080,Centre Magrébin pour l'Etude de la Pensée Islamique,company,1,0.0,1,37
ORGE_77b865df0058c8a06fe9,Société Vendas,company,1,0.0,1,16
ORGE_77ce7a67e79ec719fbc9,Nom de l'Association : Hand to Hand,association / union,1,0.0,1,24
ORGE_77dcded248f059300345,la société Global Services ont décidé ce qui suit,company,1,0.0,1,0
ORGE_77e280b41096d7a1573a,Stériles,company,1,0.0,1,7
ORGE_77e820500bb4d5be7818,Sté Ibn Elhaythem,company,1,0.0,1,2
ORGE_77ecc3f305d4ef554a3f,Société MEDIES SARL,company,1,0.0,1,28
ORGE_77fb94aa1e5761cb177e,Société Libre des Sciences Appliquée,company,1,0.0,1,17
ORGE_7804b647a19f344bc660,Union Tunisienne de Leasing,association / union,1,0.0,1,80
ORGE_781469aaffff0c498b95,Overseas Services Export,company,1,0.0,1,16
ORGE_7824f974cd1a2a3005a3,POGGENPOHL TUNISIA,company,1,0.0,1,65
ORGE_782c1c9c3121066afd50,3D,company,1,0.0,1,15
ORGE_782cb75f8b90585ffd69,Nom de l'association : Association Euro-méditerranéenne pour le Développement Global,association / union,1,0.0,1,43
ORGE_78460a531d63873f32ed,Cynapsys INC,company,1,0.0,1,53
ORGE_785180062306be1063cd,Stella Value,company,1,0.0,1,78
ORGE_78551a1fd14e9c4650b5,Sté Protect Services S.P.S,company,1,0.0,1,81
ORGE_78563020eadc5041ec10,"TUNITRADE », Siège : Rue des Usines Z",company,1,0.0,1,86
ORGE_78628f0c823af7437d7a,"Association, des enfants sans soutien",association / union,1,0.0,1,47
ORGE_786677fa8bf790695bbc,GSS Sarl,company,1,0.0,1,36
ORGE_787cf6a350ad4fb7827b,D,company,1,0.0,1,85
ORGE_788093b5410475f9bc0d,Société INNOVA,company,1,0.0,1,36
ORGE_789ea7ae2c7dfca48be4,Société Quincaillerie Amara Ayadi,company,1,0.0,1,16
ORGE_789fb49271459b657c47,Thunder,company,1,0.0,1,86
ORGE_78aafea7ba162ded462c,Société Art de Décoration de Plâtres,company,1,0.0,1,21
ORGE_78abe1b9bdee7dd444c5,Société Master Lingerie Confection,company,1,0.0,1,13
ORGE_78ba2417d479fe23274d,Société Générale d'Effilochage et de Friperie SOGEF,company,2,1412.7,2,21
ORGE_78d799d6cd36bf836637,I Farming - SARL,company,1,0.0,1,52
ORGE_78e858cc966f1548186e,Société ESSAFA AGRO-ALIMENTAIRE,company,1,0.0,1,77
ORGE_78ea6cc7e82bb3c8bd79,société WORLD FOOD'S,company,1,0.0,1,13
ORGE_78f70eee415aedd8b965,Société ROTINOX,company,1,0.0,1,24
ORGE_791f4b928c57d1171392,Energy Trading Company E T C » - SA,company,2,3253.2,2,28
ORGE_7926798382497f3dc936,AL FOURSANE,company,1,0.0,1,55
ORGE_793484b908c7c6a2a072,SOCIETE GENERALES DES PIECES AUTOS LE TRIANGLE SOGPAT,company,1,0.0,1,51
ORGE_793d210c990be71b41e0,Réunion du conseil d'administration du 13/9/2021,association / union,5,39633.2,4,35
ORGE_793daed35f842f48bb57,Société MAKTHARIS TRAVEL TUNISIA,company,1,0.0,1,28
ORGE_795dbf931ad3202413f1,association terre,association / union,1,0.0,1,82
ORGE_796474084780842075ae,la société ECC Mazars» pour une période de trois années,company,1,0.0,1,23
ORGE_7983efd9f95893f2c5c4,CONTROLAB,company,1,0.0,1,38
ORGE_798a7a0e42647f8e360d,la Société Cap Carthage Méditerranée ont été cédés,company,1,0.0,1,27
ORGE_798d8e674f0aa462d424,Société Blue Ice,company,1,0.0,1,14
ORGE_798ef70f743ed1f7966f,C2E TN,company,1,0.0,1,23
ORGE_79ae919d3df0e0a2e0ef,Jerba El Mezyana,company,1,0.0,1,2
ORGE_79bcc286b5c53ec1f85e,NET Immobilière SARL,company,1,0.0,1,30
ORGE_79c082a74aee5ef92b82,SICIL TUNISI SARL,company,1,0.0,1,84
ORGE_79d41ce7f0caddf51fa4,Société Tabib et Associés,company,1,0.0,1,2
ORGE_79d5ba9d37a46649c5a1,Société Ben Jemaa Dattes,company,1,0.0,1,32
ORGE_79d9918e1fab53084fb7,BAGHDAD» immobilière,company,1,0.0,1,20
ORGE_79e6929d2628abd31249,SOCIETE HAMMAMI DENTREPOSAGE FRIGORIFIQUE SOHAF,company,1,0.0,1,7
ORGE_79ebdb4a7f7be0f1c75f,De la société MAGREB TRAVAUX,company,1,0.0,1,30
ORGE_7a0e3db31f96b238f404,la Société Somef Distribution SARL sont convoqués à l'assemblée générale ordinair,company,2,0.0,2,52
ORGE_7a4a5f5a5c9bce1c18d8,la société El Wifak ont décidé la dissolution anticipée de la société et ont nomm,company,1,0.0,1,101
ORGE_7a6422207a68831e6de1,HHW TRADING,company,1,0.0,1,46
ORGE_7a6a173c96edf92b40f6,la Société Générale Distribution à Monsieur Bejaoui Khalil,company,1,0.0,1,23
ORGE_7a708f66247e8d58c02e,société Protes Security,company,1,0.0,1,58
ORGE_7a82d00f51a33cd7fea0,COFFEES AND EVENTS,company,1,0.0,1,12
ORGE_7a831535fa258e046cbc,MINISTERE DE LA DEFENSE NATIONALE,state body,5,203083.8,2,26
ORGE_7a8c1944fbb3bf18b873,Société la Grande Sofra,company,1,0.0,1,8
ORGE_7aa5f7ed1432d9c7ceb2,Planet Foot,company,1,0.0,1,69
ORGE_7aaa5514be622e7432e3,PRODUCTION INTER CIE PIC,company,2,11634.5,2,9
ORGE_7ab88fd1c4ee4535b2b1,Sté Intelium,company,1,0.0,1,80
ORGE_7ac6a3775e63b9e8a4a7,Société New City Aluminium,company,1,0.0,1,38
ORGE_7acb4aacbda8278424e7,Sté First de Commerce,company,1,0.0,1,24
ORGE_7acfdf517e2b3213fa1c,Société J,company,1,0.0,1,99
ORGE_7aefe8af772294d9ab9e,la société Organisation et Services Informatiques et ce,company,1,0.0,1,80
ORGE_7af176f6687a019bc408,RETAIL ADVISOR SARL,company,1,0.0,1,80
ORGE_7afd1bfe844c93effa52,Zama Consultin,company,1,0.0,1,78
ORGE_7b13238059fd9f434d7c,Medicare Partners,company,1,0.0,1,44
ORGE_7b28fa31c5234e3d1d77,LEGAL TECH EURO AFRIQUE MAGHREB,company,1,0.0,1,6
ORGE_7b4c983a75ab0d64a1dd,CONECTA - TUNISIE,company,1,0.0,1,82
ORGE_7b553e1a2d7b74d22922,CONSULMARK,company,1,0.0,1,60
ORGE_7b61122f1438554ad9b8,SAEQUEEN SARL,company,1,0.0,1,30
ORGE_7b6c5be342bec22af5af,RAMADIS,company,1,0.0,1,23
ORGE_7b6d9acf72a141e9fe9e,la société Société De Promotion Touristique Framotel Tunisie,company,2,23272.0,1,80
ORGE_7b7d0eab0e15e96a018a,Les Jardins du Paradis pour l'Investissement Agricole SJPIA,company,1,0.0,1,10
ORGE_7b7f83d1516f4068472d,Nom de société : Société STRATEGIA,company,1,0.0,1,31
ORGE_7b80355d7d35098645d6,Nom : Association Tunisienne pour le développement de l'industrie culturelle,association / union,1,0.0,1,24
ORGE_7b8977e3f14628e030a7,SOCIETE GENERALE INDUSTRIE DU NORD GINOR,company,1,0.0,1,28
ORGE_7b8e312169379fe2b990,Association des Anciens de la Faculté de Droit de Sousse,association / union,1,0.0,1,13
ORGE_7b8f29d09a9f61a12789,Société Lux' alu,company,1,0.0,1,6
ORGE_7b8f690150835ecb44d9,Association travail développement,association / union,1,0.0,1,64
ORGE_7bbae4b54db06672f533,Société Lili Land Loisirs,company,1,0.0,1,54
ORGE_7bcbfa8d7e657dc7e49c,Société Phil's Tunisie,company,1,0.0,1,75
ORGE_7bdf29d2df072b652079,SOCIETE SELLAMI DELEVAGE DE POULETS,company,1,0.0,1,23
ORGE_7be556040f8714f96481,Sté TERRA CPRP,company,1,0.0,1,21
ORGE_7c298df53fa9d551b6aa,Société V A S C O,company,1,0.0,1,83
ORGE_7c313cf1bd90eecf3b8c,SOCIETE LHORIZON,company,1,0.0,1,8
