node_id,label,node_class,degree,in_giant_component
PERSON_BENABDELKADER_RACHID,RACHID BEN-ABDELKADER,individual,3,1
PERSON_BENABDELKARIM_AMINE,AMINE BEN-ABDELKARIM,individual,1,1
PERSON_BENABDELKARIM_KAWTHAR,KAWTHAR BEN-ABDELKARIM,individual,1,0
PERSON_BENABDELKRIM_HOUSINE,HOUSSINE BEN-ABDELKRIM,individual,1,1
PERSON_BENABDELMOUMEN_SELAMI,SELLAMI BEN-ABDELMOUMEN,individual,1,0
PERSON_BENABDENADHER_FOUED,FOUED BEN-ABDENNADHER,individual,1,0
PERSON_BENABDENEB_MYRIAM,MYRIAM BEN-ABDENNEB,individual,1,1
PERSON_BENABDERAHMEN_RIDHA,RIDHA BEN-ABDERAHMEN,individual,1,0
PERSON_BENABDERAZEK_MOHAMED_AMIN,MOHAMED AMIN BEN-ABDERRAZEK,individual,2,1
PERSON_BENABDESALEM_KARIM,KARIM BEN-ABDESSALEM,individual,2,0
PERSON_BENABDESALEM_NAJEH,NAJEH BEN-ABDESSALEM,individual,2,1
PERSON_BENABDESALEM_SIHEM_GOUTA,SIHEM GOUTA BEN-ABDESSALEM,individual,1,1
PERSON_BENABDESALEM_SLIM,SLIM BEN-ABDESSALEM,individual,4,0
PERSON_BENABDESAMAD_SOFIANE,SOFIANE BEN-ABDESSAMAD,individual,1,0
PERSON_BENABDESAMY_OMAR,OMAR BEN-ABDESSAMY,individual,2,1
PERSON_BENABDESLAM_HABIB,HABIB BEN-ABDESSLAM,individual,1,1
PERSON_BENABDESLAM_ZOUHEIR,ZOUHEIR BEN-ABDESSLAM,individual,1,1
PERSON_BENABDESLEM_RIDHA,RIDHA BEN-ABDESSLEM,individual,1,1
PERSON_BENABES_HATAB,HATTAB BEN-ABBES,individual,1,1
PERSON_BENABES_HEDI,HEDI BEN-ABBES,individual,14,1
PERSON_BENABID_IMEN,IMEN BEN-ABID,individual,1,0
PERSON_BENACEUR_KAMEL,KAMEL BEN-NACEUR,individual,2,1
PERSON_BENACHOUR_EMNA,EMNA BEN-ACHOUR,individual,2,1
PERSON_BENACHOUR_FATIMA,FATIMA BEN-ACHOUR,individual,1,1
PERSON_BENACHOUR_FATMA,FATMA BEN-ACHOUR,individual,1,1
PERSON_BENACHOUR_FIRAS,FIRAS BEN-ACHOUR,individual,2,1
PERSON_BENACHOUR_HELA,HELA BEN-ACHOUR,individual,7,1
PERSON_BENACHOUR_HEND,HEND BEN-ACHOUR,individual,4,1
PERSON_BENACHOUR_LEILA_HAMAMI,LEILA HAMMAMI BEN-ACHOUR,individual,1,1
PERSON_BENACHOUR_MNA,MNA BEN-ACHOUR,individual,1,1
PERSON_BENACHOUR_MOHAMED_FADHEL,MOHAMED FADHEL BEN-ACHOUR,individual,2,1
PERSON_BENACHOUR_MOHAMED_FIRAS,MOHAMED FIRAS BEN-ACHOUR,individual,3,1
PERSON_BENACHOUR_MOHAMED_TAHER,MOHAMED TAHER BEN-ACHOUR,individual,2,1
PERSON_BENACHOUR_MOURAD,MOURAD BEN-ACHOUR,individual,1,0
PERSON_BENACHOUR_NOUREDINE,NOUREDDINE BEN-ACHOUR,individual,6,1
PERSON_BENACHOUR_OUMAYA,OUMAYA BEN-ACHOUR,individual,2,1
PERSON_BENACHOUR_RABAA,RABAA BEN-ACHOUR,individual,9,1
PERSON_BENACHOUR_RAFAA,RAFAA BEN-ACHOUR,individual,20,1
PERSON_BENACHOUR_RAMY,RAMY BEN-ACHOUR,individual,1,0
PERSON_BENACHOUR_RAOUDHA,RAOUDHA BEN-ACHOUR,individual,6,1
PERSON_BENACHOUR_SALAMA,SALLAMA BEN-ACHOUR,individual,1,1
PERSON_BENACHOUR_SANA,SANA BEN-ACHOUR,individual,11,1
PERSON_BENACHOUR_SINDA,SINDA BEN-ACHOUR,individual,1,1
PERSON_BENACHOUR_SLAMA,SLAMA BEN-ACHOUR,individual,1,1
PERSON_BENACHOUR_SOUHAIMA,SOUHAIMA BEN-ACHOUR,individual,3,1
PERSON_BENACHOUR_SOUHAYMA,SOUHAYMA BEN-ACHOUR,individual,1,0
PERSON_BENACHOUR_YADH,YADH BEN-ACHOUR,individual,11,1
PERSON_BENADA_LAMJED,LAMJED BEN-ADDA,individual,2,0
PERSON_BENADHAMAMI_ABDELHAMID,ABDELHAMID BEN-ADHAMMAMI,individual,1,0
PERSON_BENAFIA_HATEM,HATEM BEN-AFIA,individual,1,0
PERSON_BENAFTI_ALIA_SASI,ALIA SASSI BEN-NAFTI,individual,1,0
PERSON_BENAHMED_BOURAOUI,BOURAOUI BEN-AHMED,individual,1,0
PERSON_BENAHMED_CHIHEB,CHIHEB BEN-AHMED,individual,15,1
PERSON_BENAHMED_DALILA_BENTMOHAMED,DALILA BENT-MOHAMED BEN-AHMED,individual,2,1
PERSON_BENAHMED_GHAZI,GHAZI BEN-AHMED,individual,10,1
PERSON_BENAHMED_HICHEM,HICHEM BEN-AHMED,individual,20,1
PERSON_BENAHMED_KARIM,KARIM BEN-AHMED,individual,1,0
PERSON_BENAHMED_MOUSA,MOUSSA BEN-AHMED,individual,2,1
PERSON_BENAHMED_MUSTAPHA,MUSTAPHA BEN-AHMED,individual,9,1
PERSON_BENAHMED_RIADH,RIADH BEN-AHMED,individual,2,0
PERSON_BENAHMED_SADRI,SADRI BEN-AHMED,individual,1,0
PERSON_BENAHMED_SLAHEDINE,SLAHEDDINE BEN-AHMED,individual,1,1
PERSON_BENAHMED_YOUSRA,YOUSRA BEN-AHMED,individual,4,1
PERSON_BENAICHA_ABDELWAHED,ABDELWAHED BEN-AICHA,individual,1,0
PERSON_BENAICHA_AHMED,AHMED BEN-AICHA,individual,1,0
PERSON_BENAICHA_KAWTHER,KAWTHER BEN-AICHA,individual,1,0
PERSON_BENAICHA_KHAWLA,KHAWLA BEN-AICHA,individual,2,1
PERSON_BENAICHA_NIZAR,NIZAR BEN-AICHA,individual,1,0
PERSON_BENAICHA_RAYEN,RAYEN BEN-AICHA,individual,1,0
PERSON_BENAICHA_SALWA,SALWA BEN-AICHA,individual,1,0
PERSON_BENAICHA_SOFIENE,SOFIENE BEN-AICHA,individual,1,0
PERSON_BENAICHA_SOUMAYA,SOUMAYA BEN-AICHA,individual,1,1
PERSON_BENAICHA_ZOUBEIR,ZOUBEIR BEN-AICHA,individual,1,0
PERSON_BENAISA_AHMED,AHMED BEN-AISSA,individual,7,0
PERSON_BENAISA_AIDA,AIDA BEN-AISSA,individual,1,0
PERSON_BENAISA_ALI,ALI BEN-AISSA,individual,4,0
PERSON_BENAISA_FATEN,FATEN BEN-AISSA,individual,1,1
PERSON_BENAISA_FATHI,FATHI BEN-AISSA,individual,1,1
PERSON_BENAISA_FETHI,FETHI BEN-AISSA,individual,2,0
PERSON_BENAISA_JALEL,JALEL BEN-AISSA,individual,3,1
PERSON_BENAISA_KMAR,KMAR BEN-AISSA,individual,2,1
PERSON_BENAISA_LOTFI,LOTFI BEN-AISSA,individual,1,1
PERSON_BENAISA_MOHAMED_FAOUZI,MOHAMED FAOUZI BEN-AISSA,individual,2,1
PERSON_BENAISA_MOHAMED_SALAH,MOHAMED SALAH BEN-AISSA,individual,9,1
PERSON_BENAISA_MOHAMED_SELIM,MOHAMED SELIM BEN-AISSA,individual,1,0
PERSON_BENAISA_MOUNIRA,MOUNIRA BEN-AISSA,individual,2,0
PERSON_BENAISA_SAHBI,SAHBI BEN-AISSA,individual,4,1
PERSON_BENAISA_SARAH,SARAH BEN-AISSA,individual,2,1
PERSON_BENAISA_SELIMA,SELIMA BEN-AISSA,individual,1,0
PERSON_BENAISA_SENDA,SENDA BEN-AISSA,individual,1,0
PERSON_BENAISA_SLIM,SLIM BEN-AISSA,individual,2,0
PERSON_BENAISA_SONIA_BEJAOUI,SONIA BEJAOUI BEN-AISSA,individual,1,0
PERSON_BENAISA_WADII,WADII BEN-AISSA,individual,1,1
PERSON_BENAISA_YOUSEF,YOUSSEF BEN-AISSA,individual,1,0
PERSON_BENAJMIL_SANA,SANA BEN-NAJMIL,individual,2,1
PERSON_BENALAYA_FAROUK,FAROUK BEN-ALAYA,individual,1,1
PERSON_BENALGIA_IBTISEM,IBTISSEM BEN-ALGIA,individual,2,1
PERSON_BENALI_AMEL,AMEL BEN-ALI,individual,6,0
PERSON_BENALI_DORSAF,DORSAF BEN-ALI,individual,5,1
PERSON_BENALI_GHAZOUA,GHAZOUA BEN-ALI,individual,6,1
PERSON_BENALI_HALIMA,HALIMA BEN-ALI,individual,1,1
PERSON_BENALI_IMED,IMED BEN-ALI,individual,2,0
PERSON_BENALI_ISA_OUELD_AHMED,ISSA OUELD AHMED BEN-ALI,individual,2,0
PERSON_BENALI_KAIS,KAIS BEN-ALI,individual,2,0
PERSON_BENALI_MOHAMED,MOHAMED BEN-ALI,individual,24,1
PERSON_BENALI_MOHAMED_IYADH,MOHAMED IYADH BEN-ALI,individual,1,0
PERSON_BENALI_NAIMA,NAIMA BEN-ALI,individual,5,1
PERSON_BENALI_NESRINE,NESRINE BEN-ALI,individual,3,1
PERSON_BENALI_NOUSAIBA,NOUSSAIBA BEN-ALI,individual,2,1
PERSON_BENALI_SIRINE,SIRINE BEN-ALI,individual,15,1
PERSON_BENALI_SOFIEN,SOFIEN BEN-ALI,individual,4,1
PERSON_BENALI_ZEINEB,ZEINEB BEN-ALI,individual,2,1
PERSON_BENALI_ZINE_ELABIDINE,ZINE EL-ABIDINE BEN-ALI,individual,7,1
PERSON_BENAMARA_ABDESALEM,ABDESSALEM BEN-AMMARA,individual,2,1
PERSON_BENAMARA_KAMEL,KAMEL BEN-AMMARA,individual,5,0
PERSON_BENAMARA_MOHAMED_AMINE,MOHAMED AMINE BEN-AMMARA,individual,2,0
PERSON_BENAMARA_MONTASER,MONTASSER BEN-AMMARA,individual,1,1
PERSON_BENAMARA_MOURAD,MOURAD BEN-AMMARA,individual,3,0
PERSON_BENAMARA_NAJLA,NAJLA BEN-AMMARA,individual,1,0
PERSON_BENAMARA_NAJOUA,NAJOUA BEN-AMARA,individual,2,1
PERSON_BENAMARA_SALEM,SALEM BEN-AMMARA,individual,2,0
PERSON_BENAMAR_ABDERAZEK,ABDERRAZEK BEN-AMMAR,individual,6,1
PERSON_BENAMAR_HABIBA,HABIBA BEN-AMMAR,individual,1,1
PERSON_BENAMAR_HAMOUDA,HAMMOUDA BEN-AMMAR,individual,5,1
PERSON_BENAMAR_HASIB,HASSIB BEN-AMMAR,individual,9,1
PERSON_BENAMAR_HELE,HELE BEN-AMMAR,individual,2,0
PERSON_BENAMAR_JAD,JAD BEN-AMMAR,individual,2,0
PERSON_BENAMAR_JAMEL,JAMEL BEN-AMMAR,individual,1,1
PERSON_BENAMAR_KAIS,KAIS BEN-AMMAR,individual,5,1
PERSON_BENAMAR_MAHER,MAHER BEN-AMMAR,individual,9,1
PERSON_BENAMAR_MANSOUR,MANSOUR BEN-AMMAR,individual,2,1
PERSON_BENAMAR_MOHAMED_ANOUAR,MOHAMED ANOUAR BEN-AMMAR,individual,1,1
PERSON_BENAMAR_MOHAMED_KHALIL,MOHAMED KHALIL BEN-AMMAR,individual,3,1
PERSON_BENAMAR_MOHAMED_LASAAD,MOHAMED LASSAAD BEN-AMMAR,individual,2,1
PERSON_BENAMAR_MOHAMED_SALAH,MOHAMED SALAH BEN-AMMAR,individual,2,1
PERSON_BENAMAR_MOURAD,MOURAD BEN-AMMAR,individual,3,1
PERSON_BENAMAR_NADA_DRIS,NADA DRISS BEN-AMMAR,individual,3,1
PERSON_BENAMAR_NAZEH,NAZEH BEN-AMMAR,individual,2,1
PERSON_BENAMAR_NEZAH,NEZAH BEN-AMMAR,individual,2,1
PERSON_BENAMAR_NIHEL,NIHEL BEN-AMMAR,individual,2,1
PERSON_BENAMAR_RANIA,RANIA BEN-AMMAR,individual,3,1
PERSON_BENAMAR_RIM,RIM BEN-AMMAR,individual,2,0
PERSON_BENAMAR_SADRI,SADRI BEN-AMMAR,individual,1,0
PERSON_BENAMAR_SLIMA,SLIMA BEN-AMMAR,individual,2,1
PERSON_BENAMAR_TAREK,TAREK BEN-AMMAR,individual,4,0
PERSON_BENAMAR_ZEINEB,ZEINEB BEN-AMMAR,individual,3,1
PERSON_BENAMER_NOOMEN,NOOMEN BEN-AMER,individual,1,0
PERSON_BENAMER_SIHEM,SIHEM BENAMER,individual,2,0
PERSON_BENAMEUR_ELYES,ELYES BEN-AMEUR,individual,2,1
PERSON_BENAMEUR_HATEM,HATEM BEN-AMEUR,individual,2,1
PERSON_BENAMEUR_MOHAMED_ALI,MOHAMED ALI BEN-AMEUR,individual,1,0
PERSON_BENAMEUR_MOURAD,MOURAD BEN-AMEUR,individual,2,1
PERSON_BENAMOR_ABDERAZEK,ABDERRAZEK BEN-AMOR,individual,2,0
PERSON_BENAMOR_AHMED,AHMED BEN-AMOR,individual,7,1
PERSON_BENAMOR_ANIS,ANIS BEN-AMOR,individual,7,1
PERSON_BENAMOR_BECHIR,BECHIR BEN-AMOR,individual,43,1
PERSON_BENAMOR_BEHIJA,BEHIJA BEN-AMOR,individual,1,1
PERSON_BENAMOR_BESMA,BESMA BEN-AMOR,individual,1,0
PERSON_BENAMOR_DHIA,DHIA BEN-AMOR,individual,2,1
PERSON_BENAMOR_ELYES,ELYES BEN-AMOR,individual,1,1
PERSON_BENAMOR_EMNA,EMNA BEN-AMOR,individual,1,0
PERSON_BENAMOR_FRAJ,FRAJ BEN-AMOR,individual,7,1
PERSON_BENAMOR_HOUDA_METOUI,HOUDA METOUI BEN-AMOR,individual,1,1
PERSON_BENAMOR_INES_SLAMA,INES SLAMA BEN-AMOR,individual,2,1
PERSON_BENAMOR_JAWAHER,JAWAHER BEN-AMOR,individual,2,1
PERSON_BENAMOR_JIHENE,JIHENE BEN-AMOR,individual,2,1
PERSON_BENAMOR_MAHER,MAHER BEN-AMOR,individual,2,1
PERSON_BENAMOR_MAHMOUD,MAHMOUD BEN-AMOR,individual,2,0
PERSON_BENAMOR_MAJED,MAJED BEN-AMOR,individual,6,1
PERSON_BENAMOR_MOHAMED,MOHAMED BEN-AMOR,individual,19,1
PERSON_BENAMOR_NADIA,NADIA BEN-AMOR,individual,2,1
PERSON_BENAMOR_NEJIB,NEJIB BEN-AMOR,individual,6,1
PERSON_BENAMOR_SALAH,SALAH BEN-AMOR,individual,4,0
PERSON_BENAMOR_SAMI,SAMI BEN-AMOR,individual,7,1
PERSON_BENAMOR_SAMIR,SAMIR BEN-AMOR,individual,1,1
PERSON_BENAMOR_TAOUFIK,TAOUFIK BEN-AMOR,individual,4,0
PERSON_BENAMOR_WALID,WALID BEN-AMOR,individual,3,1
PERSON_BENAMOU_NADHIR,NADHIR BEN-AMMOU,individual,4,1
PERSON_BENANI_AZA,AZZA BENNANI,individual,1,1
PERSON_BENANI_FATMA,FATMA BENNANI,individual,1,1
PERSON_BENANI_MOHAMED,MOHAMED BENNANI,individual,2,1
PERSON_BENANI_MOHAMED_ROCHDI,MOHAMED ROCHDI BENNANI,individual,1,0
PERSON_BENAOUICHA_ABDESALEM,ABDESSALEM BEN-AOUICHA,individual,1,0
PERSON_BENAOUN_ALI,ALI BEN-AOUN,individual,16,1
PERSON_BENAOUN_MOHIEDINE,MOHIEDDINE BEN-AOUN,individual,1,1
PERSON_BENARAB_AMINE,AMINE BEN-ARAB,individual,2,0
PERSON_BENARAB_HAMED,HAMED BEN-ARAB,individual,2,0
PERSON_BENARAB_LOTFI,LOTFI BEN-ARAB,individual,1,0
PERSON_BENARAB_MOHAMED_FAOUZI,MOHAMED FAOUZI BEN-ARAB,individual,1,1
PERSON_BENARAB_MOUNIRA,MOUNIRA BEN-ARAB,individual,2,0
PERSON_BENARBIA_NOUREDINE,NOUREDDINE BEN-ARBIA,individual,2,1
PERSON_BENARB_HAMED,HAMED BEN-ARB,individual,2,0
PERSON_BENARFA_HABIB,HABIB BEN-ARFA,individual,2,0
PERSON_BENARFA_OTHMAN,OTHMAN BEN-ARFA,individual,2,1
PERSON_BENASER_FAIZA,FAIZA BEN-NASER,individual,1,0
PERSON_BENASR_FAIZA,FAIZA BEN-NASR,individual,1,0
PERSON_BENASR_HEDI,HEDI BEN-NASR,individual,1,1
PERSON_BENASR_INES,INES BEN-NASR,individual,1,1
PERSON_BENASR_KARIM,KARIM BEN-NASR,individual,1,1
PERSON_BENASR_KARIM_SALEM,KARIM SALEM BEN-NASR,individual,10,1
PERSON_BENASR_KHALIFA,KHALIFA BEN-NASR,individual,2,0
PERSON_BENASR_MOKHTAR,MOKHTAR BEN-NASR,individual,2,1
PERSON_BENASR_MONIA,MONIA BEN-NASR,individual,1,1
PERSON_BENASR_MOURAD,MOURAD BEN-NASR,individual,2,1
PERSON_BENASR_SAMI,SAMI BEN-NASR,individual,1,1
PERSON_BENASR_SLIM,SLIM BEN-NASR,individual,8,1
PERSON_BENASR_ZAHRA,ZAHRA BEN-NASR,individual,1,1
PERSON_BENATIA_ADEL,ADEL BENATTIA,individual,2,1
PERSON_BENATIA_HELA,HELA BEN-ATTIA,individual,2,0
PERSON_BENATIA_MONDHER,MONDHER BEN-ATTIA,individual,1,1
PERSON_BENAYED_ABDELAZIZ,ABDELAZIZ BEN-AYED,individual,1,1
PERSON_BENAYED_ABDELWAHEB,ABDELWAHEB BEN-AYED,individual,39,1
PERSON_BENAYED_ABDESALEM,ABDESSALEM BEN-AYED,individual,33,1
PERSON_BENAYED_AHMED,AHMED BEN-AYED,individual,21,1
PERSON_BENAYED_AKRAM,AKRAM BEN-AYED,individual,2,0
PERSON_BENAYED_AMEL,AMEL BEN-AYED,individual,3,1
PERSON_BENAYED_AMIN,AMIN BEN-AYED,individual,4,1
PERSON_BENAYED_AMINE,AMINE BEN-AYED,individual,2,1
PERSON_BENAYED_AYMEN,AYMEN BEN-AYED,individual,3,1
PERSON_BENAYED_AZIZ,AZIZ BEN-AYED,individual,2,1
PERSON_BENAYED_BEYA,BEYA BEN-AYED,individual,2,1
PERSON_BENAYED_BILEL,BILEL BEN-AYED,individual,3,1
PERSON_BENAYED_CHADLY,CHADLY BEN-AYED,individual,1,1
PERSON_BENAYED_CHOKRI,CHOKRI BEN-AYED,individual,3,1
PERSON_BENAYED_DALENDA_KSIBI,DALENDA KSIBI BEN-AYED,individual,1,1
PERSON_BENAYED_DHOUHA_ELOUMI,DHOUHA ELLOUMI BEN-AYED,individual,1,1
PERSON_BENAYED_DONIA,DONIA BEN-AYED,individual,5,1
PERSON_BENAYED_FAIZA,FAIZA BEN-AYED,individual,7,1
PERSON_BENAYED_FAKHER,FAKHER BEN-AYED,individual,1,1
PERSON_BENAYED_FARHAT,FARHAT BEN-AYED,individual,1,1
PERSON_BENAYED_FATMA,FATMA BEN-AYED,individual,4,1
PERSON_BENAYED_FERIEL_SELAMI,FERIEL SELLAMI BEN-AYED,individual,1,0
PERSON_BENAYED_GAITH,GAITH BEN-AYED,individual,2,1
PERSON_BENAYED_HANEN_FEKI,HANEN FEKI BEN-AYED,individual,6,1
PERSON_BENAYED_HASOUNA,HASSOUNA BEN-AYED,individual,1,1
PERSON_BENAYED_HEDI,HEDI BEN-AYED,individual,6,1
PERSON_BENAYED_HENDA,HENDA BEN-AYED,individual,7,1
PERSON_BENAYED_HICHEM,HICHEM BEN-AYED,individual,1,1
PERSON_BENAYED_INES,INES BEN-AYED,individual,5,1
PERSON_BENAYED_ISMAIEL_BENHEDI,ISMAIEL BEN-HEDI BEN-AYED,individual,1,0
PERSON_BENAYED_LEILA,LEILA BEN-AYED,individual,2,1
PERSON_BENAYED_MAHER,MAHER BEN-AYED,individual,2,0
PERSON_BENAYED_MAHMOUD,MAHMOUD BEN-AYED,individual,13,1
PERSON_BENAYED_MALEK,MALEK BEN-AYED,individual,19,1
PERSON_BENAYED_MALIKA,MALIKA BEN-AYED,individual,3,1
PERSON_BENAYED_MANEF,MANEF BEN-AYED,individual,2,1
PERSON_BENAYED_MEHDI,MEHDI BEN-AYED,individual,10,1
PERSON_BENAYED_MOHAMED,MOHAMED BEN-AYED,individual,11,1
PERSON_BENAYED_MOHAMED_ALI,MOHAMED ALI BEN-AYED,individual,2,1
PERSON_BENAYED_MOHAMED_AMIN,MOHAMED AMIN BEN-AYED,individual,1,1
PERSON_BENAYED_MOHAMED_ELHEDI,MOHAMED EL-HEDI BEN-AYED,individual,2,1
PERSON_BENAYED_MOHAMED_EZINE,MOHAMED EZZINE BEN-AYED,individual,2,1
PERSON_BENAYED_MOHAMED_FARES,MOHAMED FARES BEN-AYED,individual,3,1
PERSON_BENAYED_MOHAMED_HEDI,MOHAMED HEDI BEN-AYED,individual,27,1
PERSON_BENAYED_MOHAMED_LASAAD,MOHAMED LASSAAD BEN-AYED,individual,5,1
PERSON_BENAYED_MOHAMED_OUSAMA,MOHAMED OUSSAMA BEN-AYED,individual,1,0
PERSON_BENAYED_MOHAMED_SALAH,MOHAMED SALAH BEN-AYED,individual,5,1
PERSON_BENAYED_MOHAMED_TAHER,MOHAMED TAHER BEN-AYED,individual,3,1
PERSON_BENAYED_MONCEF,MONCEF BEN-AYED,individual,8,1
PERSON_BENAYED_MONGI,MONGI BEN-AYED,individual,4,1
PERSON_BENAYED_MOURAD,MOURAD BEN-AYED,individual,6,1
PERSON_BENAYED_NAJLA,NAJLA BEN-AYED,individual,1,1
PERSON_BENAYED_NAJOUA,NAJOUA BEN-AYED,individual,2,1
PERSON_BENAYED_NIZAR,NIZAR BEN-AYED,individual,1,0
PERSON_BENAYED_NOUHA,NOUHA BEN-AYED,individual,1,0
PERSON_BENAYED_NOUREDINE,NOUREDDINE BEN-AYED,individual,10,1
PERSON_BENAYED_RADHIA,RADHIA BEN-AYED,individual,2,1
PERSON_BENAYED_RAFIK,RAFIK BEN-AYED,individual,12,1
PERSON_BENAYED_RAJA,RAJA BEN-AYED,individual,4,1
PERSON_BENAYED_RAOUDHA,RAOUDHA BEN-AYED,individual,1,0
PERSON_BENAYED_RATIBA,RATIBA BEN-AYED,individual,1,1
PERSON_BENAYED_RIADH,RIADH BEN-AYED,individual,8,1
PERSON_BENAYED_SABER_BENHEDI,SABER BEN-HEDI BEN-AYED,individual,2,0
PERSON_BENAYED_SALEM,SALEM BEN-AYED,individual,1,1
PERSON_BENAYED_SAMIR,SAMIR BEN-AYED,individual,4,1
PERSON_BENAYED_SANA,SANA BEN-AYED,individual,5,1
PERSON_BENAYED_SKANDER,SKANDER BEN-AYED,individual,3,1
PERSON_BENAYED_SLAHEDINE,SLAHEDDINE BEN-AYED,individual,3,1
PERSON_BENAYED_SLIM,SLIM BEN-AYED,individual,14,1
PERSON_BENAYED_SONIA,SONIA BEN-AYED,individual,6,1
PERSON_BENAYED_SOUFIA,SOUFIA BEN-AYED,individual,1,1
PERSON_BENAYED_TAIEB,TAIEB BEN-AYED,individual,1,0
PERSON_BENAYED_TAOUFIK,TAOUFIK BEN-AYED,individual,13,1
PERSON_BENAYED_TAREK,TAREK BEN-AYED,individual,4,1
PERSON_BENAYED_WALID,WALID BEN-AYED,individual,4,1
PERSON_BENAYED_WALID_BENHEDI,WALID BEN-HEDI BEN-AYED,individual,1,0
PERSON_BENAYED_YASINE,YASSINE BEN-AYED,individual,3,1
PERSON_BENAYED_YASINE_BENHEDI,YASSINE BEN-HEDI BEN-AYED,individual,3,0
PERSON_BENAYED_YASMINA,YASMINA BEN-AYED,individual,2,1
PERSON_BENAYED_YOSR,YOSR BEN-AYED,individual,3,1
PERSON_BENAYED_YOUSEF,YOUSSEF BEN-AYED,individual,6,1
PERSON_BENAYED_ZIED,ZIED BEN-AYED,individual,10,1
PERSON_BENAYED_ZOHRA,ZOHRA BEN-AYED,individual,1,1
PERSON_BENAZEDINE_SALOUA,SALOUA BEN-AZZEDDINE,individual,1,1
PERSON_BENAZIZA_MOHAMED_RIDHA,MOHAMED RIDHA BEN-AZIZA,individual,1,0
PERSON_BENBACHI_MOEZ,MOEZ BEN-BACHI,individual,1,1
PERSON_BENBELAID_ABDELMAJID,ABDELMAJID BEN-BELAID,individual,1,0
PERSON_BENBELGACEM_MARIEM,MARIEM BEN-BELGACEM,individual,1,1
PERSON_BENBELGACEM_SAMIR,SAMIR BEN-BELGACEM,individual,3,0
PERSON_BENBOUBAKER_RIADH,RIADH BEN-BOUBAKER,individual,2,1
PERSON_BENBOUZID_FERID,FERID BEN-BOUZID,individual,2,1
PERSON_BENBOUZID_JALEL,JALEL BEN-BOUZID,individual,1,0
PERSON_BENBOUZID_LEILA_TOUNSI,LEILA TOUNSI BEN-BOUZID,individual,1,0
PERSON_BENBOUZID_MONGI,MONGI BEN-BOUZID,individual,1,0
PERSON_BENBOUZID_OTHMAN,OTHMAN BEN-BOUZID,individual,2,0
PERSON_BENBOUZID_RAOUF,RAOUF BEN-BOUZID,individual,3,0
PERSON_BENBOUZID_YOUSEF,YOUSSEF BEN-BOUZID,individual,1,0
PERSON_BENBRAHAM_HEDI,HEDI BEN-BRAHAM,individual,4,1
PERSON_BENBRAHEM_HEDI,HEDI BEN BRAHEM,individual,1,1
PERSON_BENBRAHIM_ADNEN,ADNEN BEN-BRAHIM,individual,2,1
PERSON_BENBRAHIM_FERID,FERID BEN-BRAHIM,individual,2,1
PERSON_BENBRAHIM_FERID_ALI,FERID ALI BEN-BRAHIM,individual,4,1
PERSON_BENBRAHIM_MERIEM,MERIEM BEN-BRAHIM,individual,1,1
PERSON_BENBRAHIM_MOHAMED_AYMEN,MOHAMED AYMEN BEN-BRAHIM,individual,2,1
PERSON_BENBRAHIM_MOHAMED_HEDI,MOHAMED HEDI BEN-BRAHIM,individual,3,1
PERSON_BENBRAHIM_SAFOUANE,SAFOUANE BEN-BRAHIM,individual,1,1
PERSON_BENBRAHIM_WASIM,WASSIM BEN-BRAHIM,individual,2,0
PERSON_BENBRIK_NOUREDINE,NOUREDDINE BEN-BRIK,individual,4,1
PERSON_BENCHAABANE_AHMED_AMINE,AHMED AMINE BEN-CHAABANE,individual,2,0
PERSON_BENCHAABANE_CHARFEDINE,CHARFEDDINE BEN-CHAABANE,individual,1,0
PERSON_BENCHAABANE_DHOUHA,DHOUHA BEN-CHAABANE,individual,1,1
PERSON_BENCHAABANE_FAOUZI,FAOUZI BEN-CHAABANE,individual,2,1
PERSON_BENCHAABANE_MOURAD,MOURAD BEN-CHAABANE,individual,10,1
PERSON_BENCHAABANE_NAAMA_ELOUMI,NAAMA ELLOUMI BEN-CHAABANE,individual,28,1
PERSON_BENCHAABANE_NEJIB,NEJIB BEN-CHAABANE,individual,2,1
PERSON_BENCHAABANE_SALAH,SALAH BEN-CHAABANE,individual,1,1
PERSON_BENCHAHED_ANOUAR,ANOUAR BEN-CHAHED,individual,1,1
PERSON_BENCHEDLI_MANOUBIA,MANOUBIA BEN-CHEDLI,individual,1,0
PERSON_BENCHEDLI_MOHAMED_ALI,MOHAMED ALI BEN-CHEDLI,individual,1,0
PERSON_BENCHEDLI_MOHAMED_MONDHER,MOHAMED MONDHER BEN-CHEDLI,individual,3,1
PERSON_BENCHEIKH_ABDELHAKIM,ABDELHAKIM BEN-CHEIKH,individual,1,0
PERSON_BENCHEIKH_EMNA_MZABI,EMNA MZABI BEN-CHEIKH,individual,3,1
PERSON_BENCHEIKH_EZEDINE,EZZEDDINE BEN-CHEIKH,individual,2,1
PERSON_BENCHEIKH_FARAH,FARAH BEN-CHEIKH,individual,1,1
PERSON_BENCHEIKH_FERIEL,FERIEL BEN-CHEIKH,individual,1,0
PERSON_BENCHEIKH_KAMEL,KAMEL BEN-CHEIKH,individual,1,0
PERSON_BENCHEIKH_KHALED,KHALED BEN-CHEIKH,individual,1,1
PERSON_BENCHEIKH_MUSTAPHA_HABIB,MUSTAPHA HABIB BEN-CHEIKH,individual,2,1
