id_type,value_normalised,rne_name_fr,rne_name_ar,rne_category,rne_year_creation,seed_org_id,seed_org_label,match_basis,match_score,is_identity,n_jort_orgs
matricule_fiscal,1227746A,STE  IDEALE  PIECES AUTO,الشركة المثالية لقطع السيارات,SOCIETE,2012,,,generic_fuzzy,1.0,0,1
matricule_fiscal,1227813T,STE  EL AMEN,شركة الأمان,SOCIETE,2012,CO_EL_AMEN,ENTREPRISE EL-AMEN,exact,1.0,1,1
matricule_fiscal,1227815W,,شركة مغرب ديكور للتوزيع,SOCIETE,2012,,,no_french_name,,0,1
matricule_fiscal,1227816X,STE NEW FOOD EXPRESS,شركة نيوفود اكسبراس,SOCIETE,2012,,,generic_fuzzy,0.8571,0,1
matricule_fiscal,1227867J,GLOBAL PACKAGING TRADING,قلبال بكدجنغ ترايدنغ,SOCIETE,2012,,,generic_fuzzy,0.8571,0,1
matricule_fiscal,1227893L,SOCEITE MUTUELLE DES HELICICULTEURS,الشركة التعاونية لمربي الحلزون,SOCIETE,2012,,,generic_fuzzy,0.6,0,1
matricule_fiscal,1227961F,STE MAISON D'HOTE DAR NAFTA,دار الضيافة دار نفطة,SOCIETE,2012,,,generic_fuzzy,0.75,0,1
matricule_fiscal,1227962G,IDEAL ENGINEERING,شركة  الهندسة المثالية,SOCIETE,2012,,,generic_fuzzy,0.88,0,1
matricule_fiscal,1227964J,"HERMES"" suarl""","شركة ""هارماس"" ش ش م م",SOCIETE,2012,CO_HERMES_CONSEILS,HERMES CONSEILS,discriminating_fuzzy,1.0,1,1
matricule_fiscal,1227969P,STE H.S A,شركة ه.س.أ,SOCIETE,2012,,,none,0.0,0,1
matricule_fiscal,1227976N,STE EVASTE,شركة افاست,SOCIETE,2012,,,none,0.0,0,1
matricule_fiscal,1227983M,STE LA GLOIRE DE COMMERCE DU MEUBLE ET D'AMEUBLEMENT,شركة المجد لتجارة الأثاث و التأثيث ش م م,SOCIETE,2012,,,generic_fuzzy,0.75,0,1
matricule_fiscal,1227985P,NETUSE CONSULTING,نات يوز كنسولتينق,SOCIETE,2012,,,generic_fuzzy,1.0,0,1
matricule_fiscal,1227988S,STE M.S.T GAZ,STE M.S.T GAZ,SOCIETE,2012,,,none,0.0,0,1
matricule_fiscal,1228014Y,STE TAKTAK D' EQUIPEMENT GENERALE,شركة تقتق للتجهيزات العامة,SOCIETE,2012,,,generic_fuzzy,1.0,0,1
matricule_fiscal,1228029F,STE SOUILAH SERVICES,شركة صويلح للخدمات,SOCIETE,2012,,,generic_fuzzy,0.8966,0,1
matricule_fiscal,1228031Z,"TUNISIENNE CONSEILS,ETUDES ET STRATEGIE INDUSTRIELLE",التونسية للنصائح والدراسات والاستراتيجيا الصناعية,SOCIETE,2012,CO_STRATEGIE_CONSEILS,STRATEGIE CONSEILS,discriminating_fuzzy,1.0,1,1
matricule_fiscal,1228042C,STE  ABID DE GESTION D HOTEL CLASSE TOURISTIQUE SAGET,شركة عبيد للتصرف في النزل السياحية SAGET,SOCIETE,2012,,,generic_fuzzy,1.0,0,1
matricule_fiscal,1228064J,STE RAIDA,STE RAIDA,SOCIETE,2012,,,none,0.0,0,1
matricule_fiscal,1228068N,STE CERBERUS,STE CERBERUS,SOCIETE,2012,,,none,0.0,0,1
matricule_fiscal,1228070G,STE HANZO CREATION,STE HANZO CREATION,SOCIETE,2012,CO_HANZO_CREATION,HANZO CREATION,exact,1.0,1,1
matricule_fiscal,1228084N,SOCIETE BEN SALAH MATERIAUX DE CONSTRUCTION,شركة بن صالح لمواد البناء,SOCIETE,2012,,,generic_fuzzy,0.9167,0,1
matricule_fiscal,1228086Q,MTS,شركة مديمغ للنقل البري و الخدمات,SOCIETE,2012,,,none,0.0,0,1
matricule_fiscal,1228097T,SOCIETE INGENIUM HOLDING S A,شركة إنجنيوم هولدينق,SOCIETE,2012,CO_INGENIUM,INGENIUM SA,discriminating_fuzzy,1.0,1,2
matricule_fiscal,1228111Y,STE DE COMMERCE ET DE DISTRIBUTION ERRAJE,شركة التجارة والتوزيع الرجاء,SOCIETE,2012,,,generic_fuzzy,0.8889,0,1
matricule_fiscal,1228124D,STE RUSH INTERNATIONAL,شركة راش الدولية,SOCIETE,2012,,,generic_fuzzy,0.8889,0,1
matricule_fiscal,1228134F,STE SKY TOURS,شركة سكاي تور,SOCIETE,2012,,,generic_fuzzy,0.7368,0,1
matricule_fiscal,1228143G,STE ROLLER S.A.R.L,شركة رولر,SOCIETE,2012,,,none,0.0,0,1
matricule_fiscal,1228163L,SOCIETE NERMINE DE COMMERCE,شركة نرمين للتجارة,SOCIETE,2012,CO_NERMINE,SOCIETE NERMINE,discriminating_fuzzy,1.0,1,1
matricule_fiscal,1228168R,SOCIETE TUNISIENNE DE CLIMATISATION CHAUFFAGE ET CONDITIONNEMENT D AIR,الشركة التونسية للتبريد و التسخين و تكييف الهواء,SOCIETE,2012,,,generic_fuzzy,0.7429,0,1
matricule_fiscal,1228209H,Sté KAABAR FRERES,شركة كعبار اخوة,SOCIETE,2012,,,generic_fuzzy,0.7857,0,1
matricule_fiscal,1228260L,APPS'N'SITES,آبس إين سايتس,SOCIETE,2012,,,none,0.0,0,1
matricule_fiscal,1228269W,STE MAX DE COMMERCE INTERNATIONAL,شركة ماكس للتجارة الدولية (غير مقيمة) ش م م,SOCIETE,2012,,,generic_fuzzy,0.9057,0,1
matricule_fiscal,1228277W,,فود كوست,SOCIETE,2012,,,no_french_name,,0,1
matricule_fiscal,1228292V,SOCIETE TUNISIA STONE,الشركة التونسية استون ش م م,SOCIETE,2012,,,generic_fuzzy,0.8235,0,1
matricule_fiscal,1228301C,,دنتل كونسابت,SOCIETE,2012,,,no_french_name,,0,1
matricule_fiscal,1228302D,STE MASTER SERRURES,شركة أقفال ماستر,SOCIETE,2012,CO_MASTER_SERRURES,MASTER SERRURES,exact,1.0,1,1
matricule_fiscal,1228303E,STE PRINCIPIA VIOLA,STE PRINCIPIA VIOLA,SOCIETE,2012,,,none,0.0,0,1
matricule_fiscal,1228313G,STE FRADI D'ELECTRICITE ET DE BATIMENT,شركة فرادي للكهرباء والبناء,SOCIETE,2012,,,generic_fuzzy,1.0,0,1
matricule_fiscal,1228326M,SOCIETE TUNISINNE AGRICOLE ET SERVICES,الشركة التونسية للفلاحة والخدمات,SOCIETE,2012,,,generic_fuzzy,0.85,0,1
matricule_fiscal,1228342M,*SFAX TRANSMISSIONS MECANIQUES *S T M,شركة صفاقس للأيصال الميكانيكي,SOCIETE,2012,,,discriminating_fuzzy,0.6286,0,1
matricule_fiscal,1228386A,STE IMM PRODUITS SURGELE,شركة إ م م,SOCIETE,2012,,,generic_fuzzy,0.7027,0,1
matricule_fiscal,1228400E,,LAFAYETTE CONSULTANTS INTERNATIONAL,SOCIETE,2012,,,no_french_name,,0,1
matricule_fiscal,1228407M,,شركة لازارتاك للتوزيع,SOCIETE,2012,,,no_french_name,,0,1
matricule_fiscal,1228502K,شركة المقدم للتجارة والتوزيع,شركة المقدم للتجارة والتوزيع,SOCIETE,2012,,,none,0.0,0,1
matricule_fiscal,1228514P,INSTITUT SUPERIEUR PRIVE DES SCIENCES JURIDIQUES ET MANAGEMENT,المعهد العالي الخاص للعلوم القانونية والادارة,SOCIETE,2012,,,generic_fuzzy,0.8333,0,1
matricule_fiscal,1228519V,COMPLEX DE LOISIR ET DE JEUNEESSE,المركب الترفيهي للشباب,SOCIETE,2012,,,generic_fuzzy,0.6316,0,1
matricule_fiscal,1228520M,MEDICAL HEALTH SERVICES S.A.R.L,الطبية للخدمات الصحية,SOCIETE,2012,,,generic_fuzzy,0.8696,0,1
matricule_fiscal,1228563Z,CITY LIGHT,مدينة الأضواء,SOCIETE,2012,,,generic_fuzzy,0.7143,0,1
matricule_fiscal,1228568E,STE LAND LART PRODUCTION,شركة لاند لارت بروداكسيون,SOCIETE,2012,,,generic_fuzzy,0.9091,0,1
matricule_fiscal,1228598L,,شركة التوزيع للصناعة والبناء,SOCIETE,2012,,,no_french_name,,0,1
matricule_fiscal,1228681E,STE ESSID DE VENTE DE MATERIAUX DE CONSTRUCTION EN GROS,شركة الصيد لبيع مواد البناء بالجملة,SOCIETE,2012,,,generic_fuzzy,0.9351,0,1
matricule_fiscal,1228683G,SOCIETE LES FILS ZAITER,شركة الأبناء زعيتر,SOCIETE,2012,,,generic_fuzzy,0.8182,0,1
matricule_fiscal,1228730W,SOCIETE DE PROMOTION IMMOBILIERE MRAD FRERES,شركة البعث العقاري الاخوة مراد,SOCIETE,2012,,,generic_fuzzy,0.8254,0,1
matricule_fiscal,1228731X,INNOVEST SICAR,إينوفاست سيكار,SOCIETE,2012,CO_INNOVEST_SICAR,INNOVEST SICAR,exact,1.0,1,1
matricule_fiscal,1228740Y,MAAROUFI ELEGANCE,شركة معروفي ايليقنس,SOCIETE,2012,,,discriminating_fuzzy,0.8,0,1
matricule_fiscal,1228765H,STE NORDIC IMMO,شركة نورديك ايمو,SOCIETE,2012,,,generic_fuzzy,0.5556,0,1
matricule_fiscal,1228788Q,STE SOZEYQ,شركة زينب ويوسف للمواد الحديدية والصحية,SOCIETE,2012,,,none,0.0,0,1
matricule_fiscal,1228795P,STE TECHNOLOGIE MECANIQUE,STE TECHNOLOGIE MECANIQUE,SOCIETE,2012,,,generic_fuzzy,0.88,0,1
matricule_fiscal,1228797R,STATION SERVICES ENNASR,محطة خدمات النصر,SOCIETE,2012,,,generic_fuzzy,0.8421,0,1
matricule_fiscal,1228808B,STE I CARE TOURS,شركة ايكار تور,SOCIETE,2012,,,generic_fuzzy,0.7692,0,1
matricule_fiscal,1228826D,STE SERVICES ET ASSISTANCE LOGISTIQUE MEDITERRANEEN,الشركة المتوسطية للخدمات  والمتابعة اللوجيستية,SOCIETE,2012,,,generic_fuzzy,0.8421,0,1
matricule_fiscal,1228909F,BRAINING,برينينق,SOCIETE,2012,,,none,0.0,0,1
matricule_fiscal,1228913B,STE MODERNE DE FER FORGE,الشركة العصرية للحدادة,SOCIETE,2012,,,discriminating_fuzzy,0.8667,0,1
matricule_fiscal,1228918G,STE SANABEL DE COMMERCE,شركة السنابل للتجارة,SOCIETE,2012,,,generic_fuzzy,0.7586,0,1
matricule_fiscal,1228919H,LEADERSHIP IMMOBILIERE,ليدرشيب العقارية,SOCIETE,2012,,,generic_fuzzy,0.7805,0,1
matricule_fiscal,1228921B,STE D' EXECUTION DES TRAVAUX,شركة تنفيذ الأشغال,SOCIETE,2012,,,generic_fuzzy,0.7778,0,1
matricule_fiscal,1228924E,STE HM CONSULT,شركة هـ. م. للاستشارة,SOCIETE,2012,,,generic_fuzzy,0.8571,0,1
matricule_fiscal,1228954L,STE DE RESTAURATION ET DE FRANCHISE L'OLIVIER,شركة الزيتونة للمطاعم والفرنشيز,SOCIETE,2012,,,generic_fuzzy,0.8571,0,1
matricule_fiscal,1228982Q,STE HOM SERVICE TUNISIE,شركة الخدمات المنزلية التونسية,SOCIETE,2012,,,generic_fuzzy,0.8824,0,1
matricule_fiscal,1229006C,STE SIGMA TECHNOLOGY,سيغم تكنولوجي,SOCIETE,2012,,,generic_fuzzy,0.8333,0,1
matricule_fiscal,1229012A,SWEET TALES CAFE,سويت تالاس مقهى,SOCIETE,2012,,,discriminating_fuzzy,0.6667,0,1
matricule_fiscal,1229037K,Sté  CENTRE OPTY MED,Sté  CENTRE OPTY MED,SOCIETE,2012,,,generic_fuzzy,0.75,0,1
matricule_fiscal,1229099A,STE SCAM,الشركة التجارية للمواد المنزلية,SOCIETE,2012,CO_SCAM_PLUS,SCAM PLUS,discriminating_fuzzy,1.0,1,1
matricule_fiscal,1229107G,TUNISIAN RENT CAR,TUNISIAN RENT CAR,SOCIETE,2012,,,generic_fuzzy,0.7805,0,1
matricule_fiscal,1229125J,ART ET DECO,آر و ديكو,SOCIETE,2012,,,generic_fuzzy,1.0,0,1
matricule_fiscal,1229132H,Sté ANGRY CACTUS TECHNOLOGY,أنقري كاكتوس تكنولوجي ش م م,SOCIETE,2012,CO_ANGRY_CACTUS_TECHNOLOGY,ANGRY CACTUS TECHNOLOGY,exact,1.0,1,1
matricule_fiscal,1229145N,Comptoir Sfax Bois,مصرف صفاقس للخشب,SOCIETE,2012,,,generic_fuzzy,1.0,0,1
matricule_fiscal,1229193X,STE  L' ART D' ETANCHIETE MODERNE,شركة فن العزل,SOCIETE,2012,,,generic_fuzzy,0.7778,0,1
matricule_fiscal,1229236Q,TOUNESNA VOYAGES,تونسنا للأسفار ش م م,SOCIETE,2012,,,generic_fuzzy,0.7778,0,1
matricule_fiscal,1229244Q,,الحقول الذهبية ش م م,SOCIETE,2012,,,no_french_name,,0,1
matricule_fiscal,1229246S,TIME OUT,تايم أوت ش م م,SOCIETE,2012,,,generic_fuzzy,0.6667,0,1
matricule_fiscal,1229284Z,WANG AND NEIL CONSULTING,شركة وانغ اند تايل للإستشارات,SOCIETE,2012,,,generic_fuzzy,1.0,0,1
matricule_fiscal,1229287C,SOCIETE BESTRE LABUAN,شركة بستري لبوان,SOCIETE,2012,,,none,0.0,0,1
matricule_fiscal,1229375B,STE M.S.M DU COMMERCE INTERNATIONAL,STE M.S.M DU COMMERCE INTERNATIONAL,SOCIETE,2012,,,generic_fuzzy,0.8936,0,1
matricule_fiscal,1229399K,SOCIETE W.F EXPORTATION,شركة و . ف تصدير,SOCIETE,2012,,,discriminating_fuzzy,0.8462,0,1
matricule_fiscal,1229430Q,SOLUTION PROCUREMENT &ENGINEERING SOLUTIONS,ستراتيجيك بروكورمانت وأنجينيرينق سوليسيون ش م م,SOCIETE,2012,,,generic_fuzzy,0.9,0,1
matricule_fiscal,1229455A,SOCIETE SYSTEME D,شركة سيستام د,SOCIETE,2012,,,generic_fuzzy,0.875,0,1
matricule_fiscal,1229473C,STE TOP CUISINE,شركة توب كويزين,SOCIETE,2012,,,generic_fuzzy,0.7778,0,1
matricule_fiscal,1229484F,,شركة مكتبة اكسفورد سيتي,SOCIETE,2012,,,no_french_name,,0,1
matricule_fiscal,1229498M,FAHMI BATIMENT,فهمي للبناء,SOCIETE,2012,,,generic_fuzzy,1.0,0,1
matricule_fiscal,1229545B,Sté B.N.C de COMMERCE INTERNATIONAL,شركة ب ن س للتجارة الدولية ش م م,SOCIETE,2012,CO_B_N_C_COMMERCE_INTERNATIONAL,B N C DE COMMERCE INTERNATIONAL,exact,1.0,1,1
matricule_fiscal,1229569K,,أ س و للأستشارات ش م م,SOCIETE,2012,,,no_french_name,,0,1
matricule_fiscal,1229575H,STE  MASSOUDI ET COMPAGNIE,شركة المسعودي وشركاؤه,SOCIETE,2012,,,generic_fuzzy,0.8571,0,1
matricule_fiscal,1229582G,STE NORTH AFRICA HOLDING,شركة شمال إفريقيا القابضة,SOCIETE,2012,CO_NORTH_AFRICA_HOLDING,NORTH AFRICA HOLDING,exact,1.0,1,1
matricule_fiscal,1229605W,ROI DU COMMERCE,شركة الملك للتجارة,SOCIETE,2012,,,generic_fuzzy,0.8333,0,1
matricule_fiscal,1229614X,STE TRANSPORT EXPRESS CLEARANCE,شركة ترونسبور اكسبراس كليرانس,SOCIETE,2012,CO_TRANSPORT_EXPRESS_CLEARANCE,TRANSPORT EXPRESS CLEARANCE,exact,1.0,1,1
matricule_fiscal,1229618B,AKM,شركة أ ك م,SOCIETE,2012,,,none,0.0,0,1
matricule_fiscal,1229630X,STE APPTIV- IT,STE APPTIV- IT,SOCIETE,2012,,,none,0.0,0,1
matricule_fiscal,1229681J,STE ATOUPRIX,شركة أتو بري,SOCIETE,2012,,,none,0.0,0,1
matricule_fiscal,1229711X,STE PRIDE SERVICES,STE PRIDE SERVICES,SOCIETE,2012,,,generic_fuzzy,0.8571,0,1
matricule_fiscal,1229724C,SOCIETE D'ENVIRONNEMENT ET DE PLANTATION DE METLAOUI,شركة البيئة و الغراسة بالمتلوي,SOCIETE,2012,,,discriminating_fuzzy,0.8358,0,1
matricule_fiscal,1229752G,STE MA RA FE,STE MA RA FE,SOCIETE,2012,,,none,0.0,0,1
matricule_fiscal,1229793R,BIZERTE LOISIR ET TOURISME,شركة بنزرت ترفيه سياحة,SOCIETE,2012,,,generic_fuzzy,0.8205,0,1
matricule_fiscal,1229807E,RMA INTERNATIONAL COMPANY,شركة رضا المعروفي للتجارة الدولية ش ش م م,SOCIETE,2012,,,generic_fuzzy,0.9333,0,1
matricule_fiscal,1229825G,AYAS CONSULTING,أياس كونسولتينق ش م م,SOCIETE,2012,,,generic_fuzzy,1.0,0,1
matricule_fiscal,1229832F,,الحوار التونسي TV ش م م,SOCIETE,2012,,,no_french_name,,0,1
matricule_fiscal,1229857Q,,شركة أمان العالمية لمواد التنظيف,SOCIETE,2012,,,no_french_name,,0,1
matricule_fiscal,1229869V,SOCIETE STER,شركة ستار,SOCIETE,2012,,,none,0.0,0,1
matricule_fiscal,1229870M,STE LYBIAN TRADING,شركة ليبيان ترايدينق,SOCIETE,2012,,,generic_fuzzy,0.8235,0,1
matricule_fiscal,1229904E,STE COMMERCIALE DE PROFILETS EN ALUMINIUM,الشركة التجارية لمجنبات الألمنيوم,SOCIETE,2012,,,generic_fuzzy,0.8182,0,1
matricule_fiscal,1229921F,STE SLAMCOSAT,شركة سلامكوسات,SOCIETE,2012,CO_SLAMCOSAT,SLAMCOSAT,exact,1.0,1,1
matricule_fiscal,1229927M,SOCIETE ABIDI NOURDDINE,شركة عبيدي نور الدين,SOCIETE,2012,,,none,0.0,0,1
matricule_fiscal,1229930G,STE IDEAL BUSINESS,ايدايال بزنس,SOCIETE,2012,,,generic_fuzzy,0.8,0,1
matricule_fiscal,1229990V,STE MARBERIE DU LAC,معمل الرخام البحيرة,SOCIETE,2012,,,discriminating_fuzzy,0.8,0,1
matricule_fiscal,1229992X,SOCIETE HYDROBAT,شركة هيدروبات,SOCIETE,2012,,,none,0.0,0,1
matricule_fiscal,122K,BANQUE FRANCO TUNISIENNE B F T,البنك الفرنسي التونسي,SOCIETE,1996,,,discriminating_fuzzy,0.8679,0,1
matricule_fiscal,1230068J,MULTI SERVICES MARKETING,المتعددة لخدمات التسويق,SOCIETE,2012,,,generic_fuzzy,0.9,0,1
matricule_fiscal,1230071D,,الشركة العقارية ن ن س ش م م,SOCIETE,2012,,,no_french_name,,0,1
matricule_fiscal,1230073F,MAJUSTIC,ماجستك ش م م,SOCIETE,2012,,,none,0.0,0,1
matricule_fiscal,1230075H,CHNITER'S BUILDING,شنيترز بلدينغ ش م م,SOCIETE,2012,,,generic_fuzzy,0.7619,0,1
matricule_fiscal,1230079M,SOCIETE DE  BATIMENT NAOUEB,شركة البناء نو��ب,SOCIETE,2012,,,generic_fuzzy,1.0,0,1
matricule_fiscal,1230088N,SOCIETE SEBOUI,شركة السبوعي ش ش م م,SOCIETE,2012,,,none,0.0,0,1
matricule_fiscal,1230107Y,,مملكة تونس للأسفار والسياحة,SOCIETE,2012,,,no_french_name,,0,1
matricule_fiscal,1230157J,STE TOP DIESEL S.A.R.L,شركة القمة للديازيل,SOCIETE,2012,,,discriminating_fuzzy,0.7143,0,1
matricule_fiscal,1230174K,STE CAP BON RENT A CAR,شركة الوطن القبلي  لكراء اسيارات,SOCIETE,2012,,,generic_fuzzy,0.8235,0,1
matricule_fiscal,1230204Y,LES AFFAIRES MEDICALES,شركة الأعمال الطبية,SOCIETE,2012,,,discriminating_fuzzy,0.6923,0,1
matricule_fiscal,1230210W,Sté Advenced Aquaculture Tunsienne,Sté Advenced Aquaculture Tunsienne,SOCIETE,2012,,,none,0.0,0,1
matricule_fiscal,1230270J,,شركة تحويل الحديد للبناء والاشغال العامة,SOCIETE,2012,,,no_french_name,,0,1
matricule_fiscal,1230274N,STE ART.KO S.A.R.L,آركو,SOCIETE,2012,,,none,0.0,0,1
matricule_fiscal,1230291P,STE INTERNATIONAL COMPANY,STE INTERNATIONAL COMPANY,SOCIETE,2012,,,generic_fuzzy,1.0,0,1
matricule_fiscal,1230341G,STE UNI PRO INFORMATIQU,شركة إيني برو للاعلامية,SOCIETE,2012,,,none,0.0,0,1
matricule_fiscal,1230346M,Sté NEW PARTS,Sté NEW PARTS,SOCIETE,2012,,,generic_fuzzy,0.8,0,1
matricule_fiscal,1230359S,STE WEBMARKETING MANAGERS,واب مركتيغ مندجرز,SOCIETE,2012,,,none,0.0,0,1
matricule_fiscal,1230424J,STE TYM DISTRIBUTION,شركة تيم للتوزيع,SOCIETE,2012,,,generic_fuzzy,0.9375,0,1
matricule_fiscal,1230453P,"STE DE PROMOTION IMMOBILIERE ""GIADA""0",شركة المقاولة العامة للبناء جيادا,SOCIETE,2012,,,generic_fuzzy,0.8772,0,1
matricule_fiscal,1230461P,,شركة أوروبا للتجارة,SOCIETE,2012,,,no_french_name,,0,1
matricule_fiscal,1230485Y,SOCIETE DE L'ENVIRONNEMENT ET DE PLANTATION DE MOULARES,شركة البيئة و الغراسة بأم العرائس,SOCIETE,2012,CO_DENVIRONNEMENT_PLANTATION_MOULARES,SOCIETE DENVIRONNEMENT ET DE PLANTATION MOULARES,discriminating_fuzzy,0.9412,1,1
matricule_fiscal,1230487A,LINAGRO,ليناقرو ش م م,SOCIETE,2012,CO_LINAGRO,LINAGRO,exact,1.0,1,1
matricule_fiscal,1230535Q,ATLAS MEUBLES,شركة الأطلس للموبيليا,SOCIETE,2012,,,generic_fuzzy,0.88,0,1
matricule_fiscal,1230542P,PARTENER MAILLLE,بارتنار ماي ش م م,SOCIETE,2012,,,none,0.0,0,1
matricule_fiscal,1230621M,SOCIETE ADEM DESIGN,شركة آدم ديزاين,SOCIETE,2012,CO_ADEM,SOCIETE ADEM,discriminating_fuzzy,1.0,1,1
matricule_fiscal,1230668D,STE AFFES DES MATERIAUX DE CONSTRUCTION,شركة العفاس لمواد البناء,SOCIETE,2012,,,generic_fuzzy,0.9167,0,1
matricule_fiscal,1230676D,MUSTI INTERNATIONAL,ميستي الدولية,SOCIETE,2012,,,generic_fuzzy,0.9189,0,1
matricule_fiscal,1230680Z,STE OR TEX,STE OR TEX,SOCIETE,2012,,,none,0.0,0,1
matricule_fiscal,1230692D,,شركة مبروك لتجارة المواد الغذائية,SOCIETE,2012,,,no_french_name,,0,1
matricule_fiscal,1230722R,STE  BEN OTHMEN RIDHA,شركة  رضا بن عثمان,SOCIETE,2012,,,discriminating_fuzzy,0.5366,0,1
matricule_fiscal,1230724T,STE PROPRE AUTO,شركة السيارة النظيفة,SOCIETE,2014,,,generic_fuzzy,0.7,0,1
matricule_fiscal,1230736Y,STE EL AMANA ALIMENTATION GENERALE,شركة الامانة للمواد  الغذائية,SOCIETE,2012,,,generic_fuzzy,1.0,0,1
matricule_fiscal,1230755B,STE M.S CONFECTION,STE M.S CONFECTION,SOCIETE,2012,,,generic_fuzzy,1.0,0,1
matricule_fiscal,1230778J,STE AMEN ALLAH,شركة أمان الله,SOCIETE,2012,,,generic_fuzzy,0.875,0,1
matricule_fiscal,1230781D,STE MONDIAL FILTRES ET LUBRIFIANTS,الشركة العالمية للفيلتر و الزيوت,SOCIETE,2012,,,discriminating_fuzzy,0.8421,0,1
matricule_fiscal,1230824X,FARAH TRADING,فرح التجارية,SOCIETE,2012,,,generic_fuzzy,1.0,0,1
matricule_fiscal,1230855E,D&S ELLEMME,د س إلام ش ش م م,SOCIETE,2012,,,none,0.0,0,1
matricule_fiscal,1230864F,CLEOPATRA,شركة كليوباترا,SOCIETE,2012,,,none,0.0,0,1
matricule_fiscal,1230869L,FLEXINOV,فليكسينوف ش م م,SOCIETE,2012,,,none,0.0,0,1
matricule_fiscal,1230870D,STE PATURAGE DE VIANDE S.U.A.R.L,شركة المراعي للحوم,SOCIETE,2012,,,discriminating_fuzzy,0.6667,0,1
matricule_fiscal,1230878M,,النصيري للأستشارت ش ش م م,SOCIETE,2012,,,no_french_name,,0,1
matricule_fiscal,1230885L,STE GENERALE DE QUINCAILLERIE,شركة س ج ك,SOCIETE,2012,CO_GENERALE_QUINCAILLERIE,SOCIETE GENERALE DE QUINCAILLERIE,exact,1.0,1,1
matricule_fiscal,1230898R,,شركة ب آس كا,SOCIETE,2012,,,no_french_name,,0,1
matricule_fiscal,1230905X,METRA TUNISIE,ميترا تونيزي ش م م,SOCIETE,2012,CO_METRA,METRA,discriminating_fuzzy,1.0,1,1
matricule_fiscal,1230931Z,LASER CONTACT,لازر كونتاكت فرع,SOCIETE,2012,,,generic_fuzzy,1.0,0,1
matricule_fiscal,1230933B,COMPTOIR DES EQUIPEMENTS ET SERVICES ANIMALES,مصرف التجهيزات والخدمات الحيوانية,SOCIETE,2012,,,generic_fuzzy,0.8421,0,1
matricule_fiscal,1230934C,RHINO INTERNATIONAL,RHINO INTERNATIONAL,SOCIETE,2012,,,generic_fuzzy,0.8947,0,1
matricule_fiscal,1230944E,SOCIETE BEDOUI GROUPE,SOCIETE BEDOUI GROUPE,SOCIETE,2012,,,generic_fuzzy,0.8,0,1
matricule_fiscal,1230946G,FONCIA HORRICH,شركة البعث العقاري فونسيا حريش ش م م,SOCIETE,2012,CO_FONCIA,FONCIA,discriminating_fuzzy,1.0,1,1
matricule_fiscal,1230956J,BEST SERVICES ET ASISTANCE,باست سرفيس إي أسيستانس,SOCIETE,2012,,,generic_fuzzy,0.8421,0,1
matricule_fiscal,1230968N,SOCIETE AROMATICA,شركة أروماتيكا ش م م,SOCIETE,2012,,,none,0.0,0,1
matricule_fiscal,1230972J,STE ELFOURAT IMPORT EXPORT,شركة الفرات للاستيراد والتصدير,SOCIETE,2012,,,generic_fuzzy,0.8667,0,1
matricule_fiscal,1230978Q,Sté OUMAYMA DU TRAVAUX,شركة أميمة للاشغال,SOCIETE,2011,,,generic_fuzzy,0.8148,0,1
matricule_fiscal,1230980J,INNOV 4 ALL,ايناف فورال,SOCIETE,2012,,,generic_fuzzy,0.5,0,1
matricule_fiscal,1230997T,STE BIS,شركة بيس,SOCIETE,2012,,,none,0.0,0,1
matricule_fiscal,1230998V,STE COFRAGRAINS,STE COFRAGRAINS,SOCIETE,2012,,,none,0.0,0,1
matricule_fiscal,1231015Z,S.T.D.C.E,الشركة التونسية للتوزيع والتجارة الأليكترونية ش م م,SOCIETE,2012,,,none,0.0,0,1
matricule_fiscal,1231024A,Sté Générale Développement Agricole,شركة العامة للتنمية الفلاحية,SOCIETE,2012,,,generic_fuzzy,1.0,0,1
matricule_fiscal,1231036E,SOCIETE SAHAR TRAVEL,شركة SAHAR TRAVEL,SOCIETE,2012,,,generic_fuzzy,0.8571,0,1
matricule_fiscal,1231067M,LE BON COIN,LE BON COIN,SOCIETE,2012,CO_COIN,SOCIETE LE COIN,discriminating_fuzzy,1.0,1,1
matricule_fiscal,1231087R,STE SIFAST,شركة سيفاست,SOCIETE,2012,,,none,0.0,0,1
matricule_fiscal,12310B,STE ELBA TUNISIE,آلبا تونس,SOCIETE,1997,,,generic_fuzzy,0.8696,0,1
matricule_fiscal,1231159Q,STE SADOK MEFTEH D'ENTREPRISES GENERALES,شركة الصادق مفتاح للأسغال العامة,SOCIETE,2012,,,generic_fuzzy,0.7647,0,1
matricule_fiscal,1231169S,D&S GROUP,د آس قروب,SOCIETE,2012,,,generic_fuzzy,0.875,0,1
matricule_fiscal,1231179V,LE BON GOUT,لوبون قو,SOCIETE,2012,CO_BON_GOUT,LE BON GOUT,exact,1.0,1,1
matricule_fiscal,1231233H,Sté ULYSSE DE  PROMOT&SERV AUDIO SUPSA,شركة اوليس للاستغلال والخدمات السمعية,SOCIETE,2012,,,discriminating_fuzzy,0.625,0,1
matricule_fiscal,1231242J,SISA,سيزا ش م م,SOCIETE,2012,,,none,0.0,0,1
matricule_fiscal,1231247P,,العصرية للتوزيع,SOCIETE,2012,,,no_french_name,,0,1
matricule_fiscal,1231251K,,شركة الزهور لمواد البناء ش م م,SOCIETE,2012,,,no_french_name,,0,1
