suspect_id,kind,left_id,left_label,right_id,right_label,basis,detail,would_connect_persons
SH_0024336,split_person,PERSON_BOUGHAMOURA_LOTFI,LOTFI BOUGHAMOURA,PERSON_BOUGHAMOURA_LOTFI,Lotfi Boughammoura,same_name_key_one_seed_bearer,6 events; orgs: MINISTERE DE LA SANTE;MINISTERE DE LA SANTE PUBLIQUE;Norsud;,
SH_0024337,split_person,PERSON_MHISEN_LOTFI,LOTFI MHISSEN,PERSON_MHISEN_LOTFI,Lotfi Mhissen,same_name_key_one_seed_bearer,"6 events; orgs: MINISTERE DE L’EQUIPEMENT, DE L’HABITAT ET DE L’AMENAGEMENT ",
SH_0024338,split_person,PERSON_KOOLI_MAHBOUBA,MAHBOUBA KOOLI,PERSON_KOOLI_MAHBOUBA,Mahbouba KOOLI,same_name_key_one_seed_bearer,6 events; orgs: SKANESS RIVAGE;Skanes - Rivage S.A;Skanès - Rivage S.A,
SH_0024339,split_person,PERSON_HAMAMI_MAHMOUD,MAHMOUD HAMMAMI,PERSON_HAMAMI_MAHMOUD,Mahmoud HAMMAMI,same_name_key_one_seed_bearer,6 events; orgs: MARETAP;MINISTERE DE LA JEUNESSE ET DES SPORTS;MINISTERE DES,
SH_0024340,split_person,PERSON_CHAARI_MAJDI,MAJDI CHAARI,PERSON_CHAARI_MAJDI,Majdi Chaari,same_name_key_one_seed_bearer,6 events; orgs: Equipement général de bâtiment;Société CCP;Société Equipemen,
SH_0024341,split_person,PERSON_ELOUZE_MALEK,MALEK ELLOUZE,PERSON_ELOUZE_MALEK,Malek Ellouze,same_name_key_one_seed_bearer,6 events; orgs: Nom social : ITNC» IT Network Consulting;SOCIETE DU POLE DE ,
SH_0024342,split_person,PERSON_NIAGU_MARTIN,MARTIN NIAGU,PERSON_NIAGU_MARTIN,Martin NIAGU,same_name_key_one_seed_bearer,6 events; orgs: Société Land International;Société S.I.M.A.R.T;Société Stiro,
SH_0024343,split_person,PERSON_GHARBI_MEHDI,MEHDI GHARBI,PERSON_GHARBI_MEHDI,Mehdi GHARBI,same_name_key_one_seed_bearer,6 events; orgs: MINISTERE DES AFFAIRES ETRANGERES;Société Karthago des Trava,
SH_0024344,split_person,PERSON_ALOUCH_MOHAMED,MOHAMED ALLOUCH,PERSON_ALOUCH_MOHAMED,Mohamed ALLOUCH,same_name_key_one_seed_bearer,6 events; orgs: COMPTOIR MNIHLA DE BOIS C;MINISTERE DES AFFAIRES SOCIALES;SO,
SH_0024345,split_person,PERSON_ELOUMI_MOHAMED_ALI,MOHAMED ALI ELLOUMI,PERSON_ELOUMI_MOHAMED_ALI,Mohamed Ali Elloumi,same_name_key_one_seed_bearer,6 events; orgs: Changer la dénomination sociale de la société en tant que RE,
SH_0024346,split_person,PERSON_MABROUK_MOHAMED_ALI,MOHAMED ALI MABROUK,PERSON_MABROUK_MOHAMED_ALI,Mohamed Ali Mabrouk,same_name_key_one_seed_bearer,6 events; orgs: Société Hammamet Leisure Company HLC S;Société Tunisienne d',
SH_0024347,split_person,PERSON_ATALAH_MOHAMED,MOHAMED ATTALAH,PERSON_ATALAH_MOHAMED,Mohamed Atallah,same_name_key_one_seed_bearer,6 events; orgs: MINISTERE DES AFFAIRES ETRANGERES;Zgharid Moussiquia,
SH_0024348,split_person,PERSON_BELHAJ_MOHAMED,MOHAMED BELHAJ,PERSON_BELHAJ_MOHAMED,Mohamed Belhaj,same_name_key_one_seed_bearer,6 events; orgs: MINISTERE DE L'AGRICULTURE;MINISTERE DE L'EDUCATION;MINISTER,
SH_0024349,split_person,PERSON_SALEM_MOHAMED_BENHADJ,MOHAMED BEN-HADJ SALEM,PERSON_SALEM_MOHAMED_BENHADJ,Mohamed Ben Hadj Salem,same_name_key_one_seed_bearer,6 events; orgs: MINISTERE DE LA DEFENSE NATIONALE,
SH_0024350,split_person,PERSON_BENHALIMA_MOHAMED,MOHAMED BEN-HALIMA,PERSON_BENHALIMA_MOHAMED,Mohamed Ben Halima,same_name_key_one_seed_bearer,6 events; orgs: EYA CONFECTION;H;SOCIETE BAYA CO;Société GISTEM Internationa,
SH_0024351,split_person,PERSON_BENKHELIFA_MOHAMED,MOHAMED BEN-KHELIFA,PERSON_BENKHELIFA_MOHAMED,Mohamed Ben Khelifa,same_name_key_one_seed_bearer,6 events; orgs: HOLYA TRAVEL SERVICES;SOCIETE M;Société Look CLassique SARL,
SH_0024352,split_person,PERSON_BENSLAMA_MOHAMED,MOHAMED BEN-SLAMA,PERSON_BENSLAMA_MOHAMED,Mohamed Ben Slama,same_name_key_one_seed_bearer,6 events; orgs: CC&C Marketing;EXTRA GENERAL CONFECTION EGC;International Ga,
SH_0024353,split_person,PERSON_CHAKER_MOHAMED,MOHAMED CHAKER,PERSON_CHAKER_MOHAMED,Mohamed Chaker,same_name_key_one_seed_bearer,6 events; orgs: FLYTEX;SOCIETE LES CARRELAGES DU CAP BON CCB;Société GOLD ch,
SH_0024354,split_person,PERSON_TRAD_MOHAMED_ELABED,MOHAMED EL-ABED TRAD,PERSON_TRAD_MOHAMED_ELABED,Mohamed El Abed Trad,same_name_key_one_seed_bearer,"6 events; orgs: MINISTERE DE L'AGRICULTURE;MINISTERE DE L'AGRICULTURE, DES R",
SH_0024355,split_person,PERSON_ELOUAER_MOHAMED,MOHAMED EL-OUAER,PERSON_ELOUAER_MOHAMED,Mohamed El Ouaer,same_name_key_one_seed_bearer,6 events; orgs: Association Imam Kaloun Coranique Caritative;Groupe des Indu,
SH_0024356,split_person,PERSON_MEZIENE_MOHAMED_FADHEL,MOHAMED FADHEL MEZIENE,PERSON_MEZIENE_MOHAMED_FADHEL,Mohamed Fadhel Meziene,same_name_key_one_seed_bearer,6 events; orgs: Al Ataba Immobilière SARL;Raffinerie Africaine S.A;SOCIETE H,
SH_0024357,split_person,PERSON_GHORBAL_MOHAMED,MOHAMED GHORBAL,PERSON_GHORBAL_MOHAMED,Mohamed Ghorbal,same_name_key_one_seed_bearer,6 events; orgs: CONSEIL D'ADMINISTRATION;MINISTERE DE L'EQUIPEMENT;MINISTERE,
SH_0024358,split_person,PERSON_IDOUDI_MOHAMED,MOHAMED IDOUDI,PERSON_IDOUDI_MOHAMED,Mohamed Idoudi,same_name_key_one_seed_bearer,"6 events; orgs: MINISTERE DE L'EDUCATION;MINISTERE DE L'INDUSTRIE, DE L'ENER",
SH_0024359,split_person,PERSON_MANI_MOHAMED,MOHAMED MANI,PERSON_MANI_MOHAMED,Mohamed MANI,same_name_key_one_seed_bearer,6 events; orgs: COMPETENCES+;MINISTERE DE L'EDUCATION;Société MED TOUR;Socié,
SH_0024360,split_person,PERSON_MABROUK_MOHAMED,MOHAMED MABROUK,PERSON_MABROUK_MOHAMED,Mohamed Mabrouk,same_name_key_one_seed_bearer,6 events; orgs: MINISTERE DE L'EDUCATION;Révision des statuts de l'Associati,
SH_0024361,split_person,PERSON_KOOLI_MOHAMED_NEJIB,MOHAMED NEJIB KOOLI,PERSON_KOOLI_MOHAMED_NEJIB,Mohamed Nejib Kooli,same_name_key_one_seed_bearer,"6 events; orgs: Boulevard de L'environnement, 5014 Bni Hassen;La Nouvelle BA",
SH_0024362,split_person,PERSON_SAHRAOUI_MOHAMED,MOHAMED SAHRAOUI,PERSON_SAHRAOUI_MOHAMED,Mohamed Sahraoui,same_name_key_one_seed_bearer,6 events; orgs: MINISTERE DE L'AGRICULTURE;MINISTERE DE L'AGRICULTURE ET DES,
SH_0024363,split_person,PERSON_BARGAOUI_MOHAMED_SALAH,MOHAMED SALAH BARGAOUI,PERSON_BARGAOUI_MOHAMED_SALAH,Mohamed Salah Bargaoui,same_name_key_one_seed_bearer,6 events; orgs: MINISTERE DE L'INDUSTRIE ET DU COMMERCE;MINISTERE DES FINANC,
SH_0024364,split_person,PERSON_YOUNES_MOHAMED,MOHAMED YOUNES,PERSON_YOUNES_MOHAMED,Mohamed Younes,same_name_key_one_seed_bearer,6 events; orgs: ENGINEERING DE TRAVAUX PUBLICS ETP;Mr Mohamed Younès co-géra,
SH_0024365,split_person,PERSON_LAHMAR_MOHSEN,MOHSEN LAHMAR,PERSON_LAHMAR_MOHSEN,Mohsen Lahmar,same_name_key_one_seed_bearer,6 events; orgs: NEW PACK;N° CNSS : 536185-66;SOCIETE SUPER WEAR,
SH_0024366,split_person,PERSON_ZOGHLAMI_MOHSEN,MOHSEN ZOGHLAMI,PERSON_ZOGHLAMI_MOHSEN,Mohsen Zoghlami,same_name_key_one_seed_bearer,6 events; orgs: MINISTERE DE L'AGRICULTURE;MINISTERE DE L'AGRICULTURE ET DES,
SH_0024367,split_person,PERSON_FAKHFAKH_MONCEF,MONCEF FAKHFAKH,PERSON_FAKHFAKH_MONCEF,Moncef Fakhfakh,same_name_key_one_seed_bearer,6 events; orgs: AL KHOUTAF;Comptoir Général d'Equipement Sanitaire en Détail,
SH_0024368,split_person,PERSON_KHEMAKHEM_MONCEF,MONCEF KHEMAKHEM,PERSON_KHEMAKHEM_MONCEF,Moncef Khemakhem,same_name_key_one_seed_bearer,6 events; orgs: CORSET-PRO;Fashion - Concept;Frigo Confort sise Route de Mah,
SH_0024369,split_person,PERSON_MAKNI_MONGI,MONGI MAKNI,PERSON_MAKNI_MONGI,Mongi Makni,same_name_key_one_seed_bearer,6 events; orgs: ERRAHMA;Forum du Dialogue Patriotique & Démocratique;MINISTE,
SH_0024370,split_person,PERSON_MAMI_MONGI,MONGI MAMI,PERSON_MAMI_MONGI,Mongi Mami,same_name_key_one_seed_bearer,6 events; orgs: EL JOUD;MONDIALE TUNISO TURQUE;SOCIETE DINJECTION DE PLASTIC,
SH_0024371,split_person,PERSON_KHALFALAH_MONTACER,MONTACER KHALFALLAH,PERSON_KHALFALAH_MONTACER,Montacer KHALFALLAH,same_name_key_one_seed_bearer,6 events; orgs: Africa Free Zone Trading Company;Etablissement Béchir Kkalfa,
SH_0024372,split_person,PERSON_AYARI_MOULDI,MOULDI AYARI,PERSON_AYARI_MOULDI,Mouldi AYARI,same_name_key_one_seed_bearer,6 events; orgs: ASSEMBLEE;ASSEMBLEE DES REPRESENTANTS DU PEUPLE;ASSEMBLÉE NA,
SH_0024373,split_person,PERSON_ELJAIEZ_MOUNIR,MOUNIR EL-JAIEZ,PERSON_ELJAIEZ_MOUNIR,Mounir EL JAIEZ,same_name_key_one_seed_bearer,6 events; orgs: AZUR DETERGENT;AZUR PAPIER;Société Transflèche SARL;Sté Spor,
SH_0024374,split_person,PERSON_AMARA_MOURAD,MOURAD AMARA,PERSON_AMARA_MOURAD,Mourad Amara,same_name_key_one_seed_bearer,6 events; orgs: Amara Consulting and service S.A.R.L;Société AMARA CONSULTIN,
SH_0024375,split_person,PERSON_GUELATI_MOURAD,MOURAD GUELLATI,PERSON_GUELATI_MOURAD,Mourad GUELLATI,same_name_key_one_seed_bearer,6 events; orgs: 6- La fixation des jetons de présence des membres du conseil,
SH_0024376,split_person,PERSON_GHORBEL_MOURAD,MOURAD GHORBEL,PERSON_GHORBEL_MOURAD,Mourad Ghorbel,same_name_key_one_seed_bearer,6 events; orgs: LA LICORNE;MINISTERE DE L'EQUIPEMENT;MINISTERE DU TRANSPORT,
SH_0024377,split_person,PERSON_HEZI_MOURAD,MOURAD HEZZI,PERSON_HEZI_MOURAD,Mourad Hezi,same_name_key_one_seed_bearer,6 events; orgs: MINISTERE DE LA SANTE;MINISTERE DE LA SANTE PUBLIQUE;MINISTE,
SH_0024378,split_person,PERSON_KOUBAA_MOURAD,MOURAD KOUBAA,PERSON_KOUBAA_MOURAD,Mourad Koubaa,same_name_key_one_seed_bearer,6 events; orgs: LE LAC IMMOBILIER;Société Immobilière El Ameed;Société Zayat,
SH_0024379,split_person,PERSON_KAMOUN_MUSTAPHA,MUSTAPHA KAMMOUN,PERSON_KAMOUN_MUSTAPHA,Mustapha Kammoun,same_name_key_one_seed_bearer,6 events; orgs: BANQUE CENTRALE DE TUNISIE;Groupement de Maintenance et de G,
SH_0024380,split_person,PERSON_LAHMAR_MUSTAPHA,MUSTAPHA LAHMAR,PERSON_LAHMAR_MUSTAPHA,Mustapha LAHMAR,same_name_key_one_seed_bearer,6 events; orgs: BRIQUETERIE LAHMAR ET COMPAGNIE BLC;SOCIETE TEJRA;Société Br,
SH_0024381,split_person,PERSON_MZABI_MZOUGHI,MZOUGHI MZABI,PERSON_MZABI_MZOUGHI,Mzoughi MZABI,same_name_key_one_seed_bearer,6 events; orgs: Echange de parts sociales;Société Moderne d'Expansion Touris,
SH_0024382,split_person,PERSON_SKANDRANI_NOUREDINE,NOUREDDINE SKANDRANI,PERSON_SKANDRANI_NOUREDINE,NOUREDDINE SKANDRANI,same_name_key_one_seed_bearer,6 events; orgs: GROUPE DES ASSURANCES DE TUNISIE;SOCIETE AMINA,
SH_0024383,split_person,PERSON_BENMEFTAH_NABIL,NABIL BEN-MEFTAH,PERSON_BENMEFTAH_NABIL,Nabil Ben MEFTAH,same_name_key_one_seed_bearer,6 events; orgs: AGRO TRADING COMPANY;SOCIETE DE DEVELOPPEMENT ET D'EXPLOITAT,
SH_0024384,split_person,PERSON_CHAABANE_NABIL,NABIL CHAABANE,PERSON_CHAABANE_NABIL,Nabil Chaabane,same_name_key_one_seed_bearer,6 events; orgs: SOCIETE TUNISIENNE DE RECYCLAGE DES METAUX PLUS STRM +,
SH_0024385,split_person,PERSON_HALOUMI_NAJIB,NAJIB HALLOUMI,PERSON_HALOUMI_NEJIB,Nejib Halloumi,same_name_key_one_seed_bearer,6 events; orgs: MINISTERE DE L'EQUIPEMENT;MINISTERE DES DOMAINES DE L’ETAT E,
SH_0024386,split_person,PERSON_KHABOUCHI_NAJIB,NAJIB KHABBOUCHI,PERSON_KHABOUCHI_NEJIB,Nejib Khabouchi,same_name_key_one_seed_bearer,6 events; orgs: MINISTERE DE LA FORMATION PROFESSIONNELLE ET DE L'EMPLOI;MIN,
SH_0024387,split_person,PERSON_CHERIF_NOUREDINE,NOUREDDINE CHERIF,PERSON_CHERIF_NOUREDINE,Noureddine Cherif,same_name_key_one_seed_bearer,6 events; orgs: FRIGO 24 - SARL;Société Frigo 24;Société MIRYAM;Sté Ennasr d,
SH_0024388,split_person,PERSON_ABDELMOULA_OLFA,OLFA ABDELMOULA,PERSON_ABDELMOULA_OLFA,Olfa Abdelmoula,same_name_key_one_seed_bearer,6 events; orgs: Société TOPCHECKS;TOPCHECKS,
SH_0024389,split_person,PERSON_JENAYAH_OTHMAN,OTHMAN JENAYAH,PERSON_JENAYAH_OTHMAN,Othman Jenayah,same_name_key_one_seed_bearer,6 events; orgs: SALWA CITY HOTEL TEJ MARHABA;SOCIETE TUNISIENNE DE DEVELOPPE,
SH_0024390,split_person,PERSON_MATAVELI_OTAVIANO,OTTAVIANO MATTAVELLI,PERSON_MATAVELI_OTAVIANO,Ottaviano MATTAVELLI,same_name_key_one_seed_bearer,6 events; orgs: Cablotec;SOCIETE IS TECHNOLOGIE;SOCIETE M;Société dé Mainten,
SH_0024391,split_person,PERSON_BENJEMIA_RACHID,RACHID BEN-JEMIA,PERSON_BENJEMIA_RACHID,Rachid BEN JEMIA,same_name_key_one_seed_bearer,6 events; orgs: COMAR;Compagnie d'Assurance Vie et de Capitalisation;et ce,
SH_0024392,split_person,PERSON_TMAR_RACHID,RACHID TMAR,PERSON_TMAR_RACHID,Rachid Tmar,same_name_key_one_seed_bearer,6 events; orgs: HOTEL KELIBIA BEACH;LA RESIDENCE;Nom de l'association : Asso,
SH_0024393,split_person,PERSON_ZOUARI_RADHOUANE,RADHOUANE ZOUARI,PERSON_ZOUARI_RADHOUANE,Radhouane Zouari,same_name_key_one_seed_bearer,6 events; orgs: BBMP - SA;BONNA BETON MATERIAUX PREFABRIQUES;S;SO;SOCIETE GO,
SH_0024394,split_person,PERSON_NEGRA_RAOUF,RAOUF NEGRA,PERSON_NEGRA_RAOUF,Raouf Negra,same_name_key_one_seed_bearer,6 events; orgs: SICAV ENTREPRISE,
SH_0024395,split_person,PERSON_AKROUT_RIADH,RIADH AKROUT,PERSON_AKROUT_RIADH,Riadh Akrout,same_name_key_one_seed_bearer,6 events; orgs: Ajidoo;Association de Développement des Micro-Entreprises - ,
SH_0024396,split_person,PERSON_BERJEB_RIADH,RIADH BERJEB,PERSON_BERJEB_RIADH,Riadh Berjeb,same_name_key_one_seed_bearer,6 events; orgs: MINISTERE DE L'ENVIRONNEMENT ET DU DEVELOPPEMENT DURABLE;MIN,
SH_0024397,split_person,PERSON_HENTATI_RIADH,RIADH HENTATI,PERSON_HENTATI_RIADH,Riadh Hentati,same_name_key_one_seed_bearer,"6 events; orgs: MINISTERE DE LA SANTE;MINISTERE DE L’EQUIPEMENT, DE L’HABITA",
SH_0024398,split_person,PERSON_CHARFI_RIDHA,RIDHA CHARFI,PERSON_CHARFI_RIDHA,Ridha CHARFI,same_name_key_one_seed_bearer,6 events; orgs: SOCIETE DISTRIMEX;SOCIETE LE FRIGO;Société SLAS EXPORT;Socié,
SH_0024399,split_person,PERSON_MABROUK_RIDHA,RIDHA MABROUK,PERSON_MABROUK_RIDHA,Ridha MABROUK,same_name_key_one_seed_bearer,6 events; orgs: MINISTERE DE L'EDUCATION;MINISTERE DE L'EDUCATION ET DE LA F,
SH_0024400,split_person,PERSON_MRAD_RIDHA,RIDHA MRAD,PERSON_MRAD_RIDHA,Ridha MRAD,same_name_key_one_seed_bearer,6 events; orgs: Nom de l'association : Association Tunisienne de Génétique M,
SH_0024401,split_person,PERSON_TOUITI_RIDHA,RIDHA TOUITI,PERSON_TOUITI_RIDHA,Ridha Touiti,same_name_key_one_seed_bearer,6 events; orgs: MINISTERE DE L'INDUSTRIE;MINISTERE DES FINANCES;MINISTERE DU,
SH_0024402,split_person,PERSON_ARFAOUI_SADOK,SADOK ARFAOUI,PERSON_ARFAOUI_SADOK,Sadok Arfaoui,same_name_key_one_seed_bearer,6 events; orgs: MINISTERE DES FINANCES,
SH_0024403,split_person,PERSON_HAMDI_SADOK,SADOK HAMDI,PERSON_HAMDI_SADOK,Sadok HAMDI,same_name_key_one_seed_bearer,6 events; orgs: Etage - 6000 Gabès;Générale Industrielle Et D'ingénierie;Gén,
SH_0024404,split_person,PERSON_ABAS_SADREDINE,SADREDDINE ABBAS,PERSON_ABAS_SADREDINE,Sadreddine Abbas,same_name_key_one_seed_bearer,6 events; orgs: D'accepter la démission de Mr Sadreddine Abbas de son poste ,
SH_0024405,split_person,PERSON_SALEM_SAHBI,SAHBI SALLEM,PERSON_SALEM_SAHBI,Sahbi Salem,same_name_key_one_seed_bearer,6 events; orgs: AQUA TUNISIE;SALLEM DOCKING SERVICES;SOCIETE DE PROMOTION IM,
SH_0024406,split_person,PERSON_HAMAMI_SALAH,SALAH HAMMAMI,PERSON_HAMAMI_SALAH,Salah Hammami,same_name_key_one_seed_bearer,6 events; orgs: Général Construction G&C» SARL;MINISTERE DE L'AGRICULTURE;MI,
SH_0024407,split_person,PERSON_BOUMIZA_SALEM,SALEM BOUMIZA,PERSON_BOUMIZA_SALEM,Salem Boumiza,same_name_key_one_seed_bearer,6 events; orgs: MINISTERE DE L’INTERIEUR,
SH_0024408,split_person,PERSON_DAHMANI_SALEM,SALEM DAHMANI,PERSON_DAHMANI_SALEM,Salem DAHMANI,same_name_key_one_seed_bearer,6 events; orgs: ATTIJARI LEASING;M.C.H;Société NOVADIS;Sté Comatex Industrie,
SH_0024409,split_person,PERSON_MILADI_SALEM,SALEM MILADI,PERSON_MILADI_SALEM,Salem Miladi,same_name_key_one_seed_bearer,6 events; orgs: MINISTERE DE L'AGRICULTURE;MINISTERE DE L'INDUSTRIE ET DU CO,
SH_0024410,split_person,PERSON_GUIZANI_SALHA,SALHA GUIZANI,PERSON_GUIZANI_SALHA,Salha Guizani,same_name_key_one_seed_bearer,6 events; orgs: Société Confection Tous Vêtements (C. T. V);Sté Confection D,
SH_0024411,split_person,PERSON_TRIKI_SALOUA,SALOUA TRIKI,PERSON_TRIKI_SALOUA,Saloua Triki,same_name_key_one_seed_bearer,6 events; orgs: BTE HYDRAULIQUE;El Manar 2 Tunis Tunisie;SOCIETE BTE;Syndic ,
SH_0024412,split_person,PERSON_BENASR_SAMI,SAMI BEN-NASR,PERSON_BENASR_SAMI,Sami BEN NASR,same_name_key_one_seed_bearer,6 events; orgs: Eagle trading services;Groupement SED - BREDERO;IT NEGOCE;SO,
SH_0024413,split_person,PERSON_BETAIEB_SAMIR,SAMIR BETTAIEB,PERSON_BETAIEB_SAMIR,Samir Betaieb,same_name_key_one_seed_bearer,6 events; orgs: MINISTERE DE L'AGRICULTURE ET DES RESSOURCES HYDRAULIQUES;MI,
SH_0024414,split_person,PERSON_ELOUZE_SAMIR,SAMIR ELLOUZE,PERSON_ELOUZE_SAMIR,Samir ELLOUZE,same_name_key_one_seed_bearer,"6 events; orgs: Domination : Société Bâtiment, Travaux et Service (BTS);SOSE",
SH_0024415,split_person,PERSON_MAJOUL_SAMIR,SAMIR MAJOUL,PERSON_MAJOUL_SAMIR,Samir Majoul,same_name_key_one_seed_bearer,6 events; orgs: MINISTERE DE L'AGRICULTURE;MINISTERE DE L'AGRICULTURE ET DES,
SH_0024416,split_person,PERSON_HAMAMI_SAMIRA,SAMIRA HAMMAMI,PERSON_HAMAMI_SAMIRA,Samira Hamami,same_name_key_one_seed_bearer,"6 events; orgs: ASSOCIATIONS, PARTIS, SYNDICATS ET SYNDICS;Election d'un nou",
SH_0024417,split_person,PERSON_MEZGHANI_SLAHEDINE,SLAHEDDINE MEZGHANNI,PERSON_MEZGHANI_SLAHEDINE,Slaheddine Mezghani,same_name_key_one_seed_bearer,6 events; orgs: Comptoir d'Automatisme et d'Outillage;MINISTERE DE L'AGRICUL,
SH_0024418,split_person,PERSON_DRIS_SLIM,SLIM DRISS,PERSON_DRIS_SLIM,Slim Driss,same_name_key_one_seed_bearer,6 events; orgs: COMET SICAR;MINISTERE DE L’ENSEIGNEMENT SUPERIEUR ET DE LA R,
SH_0024419,split_person,PERSON_SASI_SOUHEIL,SOUHEIL SASSI,PERSON_SASI_SOUHEIL,Souheil Sassi,same_name_key_one_seed_bearer,6 events; orgs: MINISTERE DE L’INTERIEUR,
SH_0024420,split_person,PERSON_ABES_TAOUFIK,TAOUFIK ABBES,PERSON_ABES_TAOUFIK,Taoufik Abbes,same_name_key_one_seed_bearer,6 events; orgs: MINISTERE DE L’INDUSTRIE ET DES PETITES ET MOYENNES ENTREPRI,
SH_0024421,split_person,PERSON_BENAYED_TAOUFIK,TAOUFIK BEN-AYED,PERSON_BENAYED_TAOUFIK,Taoufik Ben Ayed,same_name_key_one_seed_bearer,6 events; orgs: CEDRIA;ESSANAOUBAR;POULINA;Société S.N.A,
SH_0024422,split_person,PERSON_AZOUZ_TAREK,TAREK AZOUZ,PERSON_AZOUZ_TAREK,Tarek Azouz,same_name_key_one_seed_bearer,6 events; orgs: MINISTERE DES AFFAIRES ETRANGERES;Société Confort Ennakhil;S,
SH_0024423,split_person,PERSON_KAROUI_WALID,WALID KAROUI,PERSON_KAROUI_WALID,Walid Karoui,same_name_key_one_seed_bearer,6 events; orgs: POLYCLINIQUE EL-ALYA;SOCIETE LE MATERIEL;Société Le Matériel,
SH_0024424,split_person,PERSON_KAMOUN_WASIM,WASSIM KAMMOUN,PERSON_KAMOUN_WASIM,Wassim Kammoun,same_name_key_one_seed_bearer,6 events; orgs: Horizon Energie Renouvelable;POLYCLINIQUE SFAX MEDINA,
SH_0024425,split_person,PERSON_NAOUAR_WISEM_BECHIR,WISSEM BECHIR NAOUAR,PERSON_NAOUAR_WISEM_BECHIR,Wissem Bechir NAOUAR,same_name_key_one_seed_bearer,6 events; orgs: Business Advisory;L'octroi de pouvoirs pour l'exécution des ,
SH_0024426,split_person,PERSON_ANANE_YASINE,YASSINE ANANE,PERSON_ANANE_YASINE,Yassine Anane,same_name_key_one_seed_bearer,6 events; orgs: ALTERNA TRAVEL;Société MAC BUREAU » s;Société MAC TRADING;Sy,
SH_0024427,split_person,PERSON_GUERMAZI_YASINE,YASSINE GUERMAZI,PERSON_GUERMAZI_YASINE,Yassine Guermazi,same_name_key_one_seed_bearer,6 events; orgs: MED PLAST;MEDCOM;SOCIETE MEDITERRANEENNE DU PLASTIQUE;Sociét,
SH_0024428,split_person,PERSON_AMAR_YOUSEF,YOUSSEF AMMAR,PERSON_AMAR_YOUSEF,Youssef Amar,same_name_key_one_seed_bearer,6 events; orgs: MINISTERE DE LA JUSTICE ET DES DROITS DE L'HOMME;MINISTERE D,
SH_0024429,split_person,PERSON_KAROUI_YOUSEF,YOUSSEF KAROUI,PERSON_KAROUI_YOUSEF,Youssef Karoui,same_name_key_one_seed_bearer,6 events; orgs: MINISTERE DES AFFAIRES SOCIALES;Nom : Association AL HIDAYA;,
SH_0024430,split_person,PERSON_ZOUARI_YOUSEF,YOUSSEF ZOUARI,PERSON_ZOUARI_YOUSEF,Youssef Zouari,same_name_key_one_seed_bearer,"6 events; orgs: MINISTERE DE L'AGRICULTURE;MINISTERE DE L'INDUSTRIE, DES MIN",
SH_0024431,split_person,PERSON_BENOTHMAN_ZAHREDINE,ZAHREDDINE BEN-OTHMAN,PERSON_BENOTHMAN_ZAHREDINE,Zahreddine Ben Othman,same_name_key_one_seed_bearer,6 events; orgs: MINISTERE DE L'AGRICULTURE;MINISTERE DE L'AGRICULTURE ET DES,
SH_0024432,split_person,PERSON_BOURAOUI_ZINEDINE,ZINEDDINE BOURAOUI,PERSON_BOURAOUI_ZINEDINE,Zineddine BOURAOUI,same_name_key_one_seed_bearer,6 events; orgs: PETROLEUM EQUIPMENT AND TRADING COMPANY PETROTEQ» - SA;PETRO,
SH_0024433,split_person,PERSON_BEJAOUI_AMOR,AMOR BEJAOUI,PERSON_BEJAOUI_AMOR,AMOR BEJAOUI,same_name_key_one_seed_bearer,5 events; orgs: Nom : Association pour le travail et le développement,
SH_0024434,split_person,PERSON_SBAA_ABDELATIF,ABDELLATIF SBAA,PERSON_SBAA_ABDELATIF,Abdelatif Sbaa,same_name_key_one_seed_bearer,5 events; orgs: AGRO MELANGE TECHNOLOGIE EN ABREGE AMT;Etude Et Pilotage Ind,
SH_0024435,split_person,PERSON_DERBEL_ABDELAZIZ,ABDELAZIZ DERBEL,PERSON_DERBEL_ABDELAZIZ,Abdelaziz DERBEL,same_name_key_one_seed_bearer,5 events; orgs: Compagnie Arabe d'Assurances Maghrébines;MAGHREBIA SERVICES;,
SH_0024436,split_person,PERSON_HAMAMI_ABDELAZIZ,ABDELAZIZ HAMMAMI,PERSON_HAMAMI_ABDELAZIZ,Abdelaziz Hammami,same_name_key_one_seed_bearer,5 events; orgs: MINISTERE DES FINANCES;MINISTERE DU DEVELOPPEMENT ECONOMIQUE,
SH_0024437,split_person,PERSON_KAMOUN_ABDELAZIZ,ABDELAZIZ KAMMOUN,PERSON_KAMOUN_ABDELAZIZ,Abdelaziz Kammoun,same_name_key_one_seed_bearer,5 events; orgs: BANQUE CENTRALE DE TUNISIE;MINISTERE DES AFFAIRES SOCIALES;M,
SH_0024438,split_person,PERSON_EZEDINE_ABDELGHAFAR,ABDELGHAFFAR EZZEDINE,PERSON_EZEDINE_ABDELGHAFAR,Abdelghaffar Ezzeddine,same_name_key_one_seed_bearer,5 events; orgs: BANQUE TUNISO KOWEITIENNE DE DEVELOPPEMENT;IMMOBILIER PALMAR,
SH_0024439,split_person,PERSON_JARMOUNI_ABDELHAMID,ABDELHAMID JARMOUNI,PERSON_JARMOUNI_ABDELHAMID,Abdelhamid JARMOUNI,same_name_key_one_seed_bearer,5 events; orgs: Jarmoni Biolive & Légumes;MED CAM;MULTICONFORT;SOFT-BAT;Soci,
