org_spell_id,holder_id,holder_label,target_id,target_label,relation,is_ownership,layer,onset,terminus,onset_lo,onset_hi,terminus_lo,terminus_hi,left_censored,right_censored,onset_rule,terminus_rule,onset_event_id,terminus_event_id,duration_days,evidence_n,evidence_tier,link_status,confidence,needs_review
OS_0e9074699d7eb8879f6c15,CO_SICAR_INVEST,SICAR INVEST,CO_UNIVER,SOCIETE UNIVER,shareholder_confirmed,1,ownership,,,,,,,True,True,seed_undated,,,,,1,seed_undated,seed,1.0,False
OS_4788c2736bb667da17e1d6,CO_FRDCM_SICAR,FRDCM SICAR,CO_WAJIH_TEX,SOCIETE WAJIH TEX,shareholder_confirmed,1,ownership,,,,,,,True,True,seed_undated,,,,,1,seed_undated,seed,1.0,False
OS_cd09842c6950aaad61d2cf,CO_AFRICA_INDUSTRIE,AFRICA INDUSTRIE,CO_YOUSSEF_MALEK_POUR_PRODUCTION_AGRICOLE,SOCIETE YOUSSEF MALEK POUR LA PRODUCTION AGRICOLE,shareholder_confirmed,1,ownership,,,,,,,True,True,seed_undated,,,,,1,seed_undated,seed,1.0,False
OS_cbda3a05a840b1d79434e4,CO_INTERMACHLNE,SOCIETE INTERMACHLNE,CO_YOUSSEF_MALEK_POUR_PRODUCTION_AGRICOLE,SOCIETE YOUSSEF MALEK POUR LA PRODUCTION AGRICOLE,shareholder_confirmed,1,ownership,,,,,,,True,True,seed_undated,,,,,1,seed_undated,seed,1.0,False
OS_59ea74b478b6e1e7f68df3,CO_BAUMGARTNER_VERWALTUNGS_GMBH_CO_KG,BAUMGARTNER VERWALTUNGS GMBH & CO.KG,CO_ZAGHOUAN_BAUMGARTNER_BOBINAGE,SOCIETE ZAGHOUAN BAUMGARTNER BOBINAGE,shareholder_confirmed,1,ownership,,,,,,,True,True,seed_undated,,,,,1,seed_undated,seed,1.0,False
OS_4f4b6b60c20baeceb168cd,CO_HEBA_GRUNDSTUCKSVERWALTUNGS_GESELLSCHAFT_MBH,HEBA GRUNDSTÜCKSVERWALTUNGS- GESELLSCHAFT MBH,CO_ZAGHOUAN_BAUMGARTNER_BOBINAGE,SOCIETE ZAGHOUAN BAUMGARTNER BOBINAGE,shareholder_confirmed,1,ownership,,,,,,,True,True,seed_undated,,,,,1,seed_undated,seed,1.0,False
OS_529c7929d4395be0bcfd12,CO_HEBA_VERWALTUNGS_GESELLSCHAFT_MBH,HEBA VERWALTUNGS GESELLSCHAFT MBH,CO_ZAGHOUAN_BAUMGARTNER_BOBINAGE,SOCIETE ZAGHOUAN BAUMGARTNER BOBINAGE,shareholder_confirmed,1,ownership,,,,,,,True,True,seed_undated,,,,,1,seed_undated,seed,1.0,False
OS_3e1f1f6f5930653aabb8df,CO_STB_SICAR,STB SICAR,CO_ZAGHOUAN_EAUX_CONDITIONNES_SOZEC,SOCIETE ZAGHOUAN DES EAUX CONDITIONNES SOZEC,shareholder_confirmed,1,ownership,,,,,,,True,True,seed_undated,,,,,1,seed_undated,seed,1.0,False
OS_af3c501a97aa70a412e59f,CO_DEXPANSION_TOURISTIQUE_ZITA,SOCIETE DEXPANSION TOURISTIQUE ZITA,CO_ZARZIS_LOISIRS,SOCIETE ZARZIS LOISIRS,shareholder_confirmed,1,ownership,,,,,,,True,True,seed_undated,,,,,1,seed_undated,seed,1.0,False
OS_df8d266499ab5064e5956d,CO_BANQUE_NATIONALE_AGRICOLE,BANQUE NATIONALE AGRICOLE BNA,CO_ZIED,SOCIETE ZIED,shareholder_confirmed,1,ownership,,,,,,,True,True,seed_undated,,,,,1,seed_undated,seed,1.0,False
OS_2e628d12633b14d967cdaf,CO_SICAR_AMEN,SICAR AMEN,CO_SOCIETES_ANONYMES_TUNISIAN_CONTINENTAL_HOTELS_TUCOTEL,SOCIETES ANONYMES SOCIETE TUNISIAN CONTINENTAL HOTELS TUCOTEL,shareholder_confirmed,1,ownership,,,,,,,True,True,seed_undated,,,,,1,seed_undated,seed,1.0,False
OS_c92daac3f682fd0b5fc297,GOV_ETAT_TUNISIEN,ETAT TUNISIEN,CO_SOCIETES_CIMENTS_BIZERTE,SOCIETES DES CIMENTS DE BIZERTE,shareholder_confirmed,1,ownership,,,,,,,True,True,seed_undated,,,,,1,seed_undated,seed,1.0,False
OS_20b6216bafeb5d07207c22,CO_INDUSTRIES_CHIMIQUES_FLUOR,INDUSTRIES CHIMIQUES DU FLUOR,CO_SOCIETES_CIMENTS_BIZERTE,SOCIETES DES CIMENTS DE BIZERTE,shareholder_confirmed,1,ownership,,,,,,,True,True,seed_undated,,,,,1,seed_undated,seed,1.0,False
OS_d4275a1c9eb6a4f498c106,CO_IMMOBILIERE_PARTICIPATION,SOCIETE IMMOBILIERE ET DE PARTICIPATION,CO_SOCIETES_CIMENTS_BIZERTE,SOCIETES DES CIMENTS DE BIZERTE,shareholder_confirmed,1,ownership,,,,,,,True,True,seed_undated,,,,,1,seed_undated,seed,1.0,False
OS_5beb825c6d4bfd3876baef,CO_COFITE_SICAF,COFITE SICAF,CO_SOCLETE_IMMOBLLIERE_DHOTELLERIE_EN_TUNISIE_SIDHET,SOCLETE IMMOBLLIERE ET DHOTELLERIE EN TUNISIE SIDHET,shareholder_confirmed,1,ownership,,,,,,,True,True,seed_undated,,,,,1,seed_undated,seed,1.0,False
OS_c55449e72b927fce71718e,CO_COMPAGNIE_D_ASSURANCES_REASSURANCES_TUNISO_EUROPEENNE_CARTE,COMPAGNIE D’ASSURANCES ET DE REASSURANCES TUNISO EUROPEENNE CARTE,CO_SOCLETE_IMMOBLLIERE_DHOTELLERIE_EN_TUNISIE_SIDHET,SOCLETE IMMOBLLIERE ET DHOTELLERIE EN TUNISIE SIDHET,shareholder_confirmed,1,ownership,,,,,,,True,True,seed_undated,,,,,1,seed_undated,seed,1.0,False
OS_ed2cecd794bec36bd054e9,CO_COMPAGNIE_IMMOBILIERE_TUNISO_EUROPEENNE,COMPAGNIE IMMOBILIERE TUNISO EUROPEENNE,CO_SOCLETE_IMMOBLLIERE_DHOTELLERIE_EN_TUNISIE_SIDHET,SOCLETE IMMOBLLIERE ET DHOTELLERIE EN TUNISIE SIDHET,shareholder_confirmed,1,ownership,,,,,,,True,True,seed_undated,,,,,1,seed_undated,seed,1.0,False
OS_337281b475886245872c36,CO_COTIF_SICAF,COTIF SICAF,CO_SOCLETE_IMMOBLLIERE_DHOTELLERIE_EN_TUNISIE_SIDHET,SOCLETE IMMOBLLIERE ET DHOTELLERIE EN TUNISIE SIDHET,shareholder_confirmed,1,ownership,,,,,,,True,True,seed_undated,,,,,1,seed_undated,seed,1.0,False
OS_a577fc3430bfabeac59f61,CO_COTIF_SICAR,COTIF SICAR,CO_SOCLETE_IMMOBLLIERE_DHOTELLERIE_EN_TUNISIE_SIDHET,SOCLETE IMMOBLLIERE ET DHOTELLERIE EN TUNISIE SIDHET,shareholder_confirmed,1,ownership,,,,,,,True,True,seed_undated,,,,,1,seed_undated,seed,1.0,False
OS_410cef8fc19c9fcbbbb225,CO_ATD_SICAR,ATD SICAR,CO_SOCOHUILE,SOCOHUILE,shareholder_confirmed,1,ownership,,,,,,,True,True,seed_undated,,,,,1,seed_undated,seed,1.0,False
OS_b9a3e1e7ae1f7ac8845dc5,CO_TROISI_MARCELLO,TROISI MARCELLO,CO_SOCOILEM,SOCOILEM,shareholder_confirmed,1,ownership,,,,,,,True,True,seed_undated,,,,,1,seed_undated,seed,1.0,False
OS_d175b44072fe784bdf607a,CO_MATRA,MATRA,CO_SOCOMENIN,SOCOMENIN,shareholder_confirmed,1,ownership,,,,,,,True,True,seed_undated,,,,,1,seed_undated,seed,1.0,False
OS_c81677adc2aa8ce0ba0a5f,CO_METRA,METRA,CO_SOCOMENIN,SOCOMENIN,shareholder_confirmed,1,ownership,,,,,,,True,True,seed_undated,,,,,1,seed_undated,seed,1.0,False
OS_311b5da68364d141a8262c,CO_SOCOMENIN_INDUSTRIAL_CONSTRUCTION,SOCOMENIN INDUSTRIAL CONSTRUCTION,CO_SOCOMENIN,SOCOMENIN,shareholder_confirmed,1,ownership,,,,,,,True,True,seed_undated,,,,,1,seed_undated,seed,1.0,False
OS_53d57ff0abbfb1b4136726,CO_SOSAM,SOSAM,CO_SOCOMENIN,SOCOMENIN,shareholder_confirmed,1,ownership,,,,,,,True,True,seed_undated,,,,,1,seed_undated,seed,1.0,False
OS_b3aa5d8e8fd71f50e0d0ac,GOV_OFFICE_NATIONAL_L_HUILE,OFFICE NATIONAL DE L’HUILE,CO_SODECOHA,SODECOHA,shareholder_confirmed,1,ownership,,,,,,,True,True,seed_undated,,,,,1,seed_undated,seed,1.0,False
OS_79aeee0bc13cfcd652a1ec,CO_BANQUE_LHABITAT_BH,BANQUE DE LHABITAT BH,CO_SODEK_SICAR,SODEK SICAR,shareholder_confirmed,1,ownership,,,,,,,True,True,seed_undated,,,,,1,seed_undated,seed,1.0,False
OS_8f63709c6e35359184776c,CO_BANQUE_NATIONALE_AGRICOLE,BANQUE NATIONALE AGRICOLE BNA,CO_SODEK_SICAR,SODEK SICAR,shareholder_confirmed,1,ownership,,,,,,,True,True,seed_undated,,,,,1,seed_undated,seed,1.0,False
OS_fd4cfec514e1479f415f62,CO_BFPME,BFPME,CO_SODEK_SICAR,SODEK SICAR,shareholder_confirmed,1,ownership,,,,,,,True,True,seed_undated,,,,,1,seed_undated,seed,1.0,False
OS_83791e452861869126b576,CO_TUNISIENNE_BANQUE,SOCIETE TUNISIENNE DE BANQUE,CO_SODEK_SICAR,SODEK SICAR,shareholder_confirmed,1,ownership,,,,,,,True,True,seed_undated,,,,,1,seed_undated,seed,1.0,False
OS_5ffb04d5ad91f667eeeb54,CO_SOCIETES_CIMENTS_BIZERTE,SOCIETES DES CIMENTS DE BIZERTE,CO_SODEPRI,SODEPRI,shareholder_confirmed,1,ownership,,,,,,,True,True,seed_undated,,,,,1,seed_undated,seed,1.0,False
OS_bd511ad356fb5ebd1360f4,CO_ENI_TUNISIA_BV,ENI TUNISIA BV,CO_SODEPS,SODEPS,shareholder_confirmed,1,ownership,,,,,,,True,True,seed_undated,,,,,1,seed_undated,seed,1.0,False
OS_783ee52763711da686cd20,CO_TUNISIENNE_ACTIVITES_PETROLIERES_ETAP,ENTREPRISE TUNISIENNE DES ACTIVITES PETROLIERES ETAP,CO_SODEPS,SODEPS,shareholder_confirmed,1,ownership,,,,,,,True,True,seed_undated,,,,,1,seed_undated,seed,1.0,False
OS_b9245ccd5eaf7b760efa8d,CO_ATD_SICAR,ATD SICAR,CO_SODEPT,SODEPT,shareholder_confirmed,1,ownership,,,,,,,True,True,seed_undated,,,,,1,seed_undated,seed,1.0,False
OS_9d07241f5c55e754e614a2,CO_TUNISIENNE_ACTIVITES_PETROLIERES_ETAP,ENTREPRISE TUNISIENNE DES ACTIVITES PETROLIERES ETAP,CO_SODIK_SICAR,SODIK SICAR,shareholder_confirmed,1,ownership,,,,,,,True,True,seed_undated,,,,,1,seed_undated,seed,1.0,False
OS_4056b51ee6ecc57fbfa159,CO_ATTIJARI_BANK,ATTIJARI BANK,CO_SODIS_SICAR,SODIS SICAR,shareholder_confirmed,1,ownership,,,,,,,True,True,seed_undated,,,,,1,seed_undated,seed,1.0,False
OS_27571ca6ead154d5822102,CO_BH_EQUITY,BH EQUITY,CO_SODIS_SICAR,SODIS SICAR,shareholder_confirmed,1,ownership,,,,,,,True,True,seed_undated,,,,,1,seed_undated,seed,1.0,False
OS_09a10eba18801499a64450,GOV_CAISSE_NATIONALE_SECURITE_SOCIALE,CAISSE NATIONALE DE SECURITE SOCIALE CNSS,CO_SODIS_SICAR,SODIS SICAR,shareholder_confirmed,1,ownership,,,,,,,True,True,seed_undated,,,,,1,seed_undated,seed,1.0,False
OS_9dfbc6b1b8364a58ef7dd1,CO_EL_BOUNIANE,EL BOUNIANE,CO_SODIS_SICAR,SODIS SICAR,shareholder_confirmed,1,ownership,,,,,,,True,True,seed_undated,,,,,1,seed_undated,seed,1.0,False
OS_bd6a577a502c0e785f8664,CO_EL_BOUNIENE,EL BOUNIENE,CO_SODIS_SICAR,SODIS SICAR,shareholder_confirmed,1,ownership,,,,,,,True,True,seed_undated,,,,,1,seed_undated,seed,1.0,False
OS_130ffe90d9e66d9a9413b4,GOV_OFFICE_MARINE_MARCHANDE_PORTS,OFFICE DE LA MARINE MARCHANDE ET DES PORTS OMMP,CO_SODIS_SICAR,SODIS SICAR,shareholder_confirmed,1,ownership,,,,,,,True,True,seed_undated,,,,,1,seed_undated,seed,1.0,False
OS_ed17a90d3920460ed5db8f,CO_OFFICE_COMMERCE_TUNISIE,OFFICE DU COMMERCE DE LA TUNISIE,CO_SODIS_SICAR,SODIS SICAR,shareholder_confirmed,1,ownership,,,,,,,True,True,seed_undated,,,,,1,seed_undated,seed,1.0,False
OS_278d7e052cc5b2c2b39a6b,CO_OMMP,OMMP,CO_SODIS_SICAR,SODIS SICAR,shareholder_confirmed,1,ownership,,,,,,,True,True,seed_undated,,,,,1,seed_undated,seed,1.0,False
OS_c1cd431990be8a64f1de16,CO_SIM_SICAR,SIM SICAR,CO_SODIS_SICAR,SODIS SICAR,shareholder_confirmed,1,ownership,,,,,,,True,True,seed_undated,,,,,1,seed_undated,seed,1.0,False
OS_3e0593bfaa35007c83e4bc,CO_NATIONALE_IMMOBILIERE_TUNISIE,SOCIETE NATIONALE IMMOBILIERE DE TUNISIE,CO_SODIS_SICAR,SODIS SICAR,shareholder_confirmed,1,ownership,,,,,,,True,True,seed_undated,,,,,1,seed_undated,seed,1.0,False
OS_bf1c18023ea0f8b81563ce,CO_SOCIETES_CIMENTS_BIZERTE,SOCIETES DES CIMENTS DE BIZERTE,CO_SODIS_SICAR,SODIS SICAR,shareholder_confirmed,1,ownership,,,,,,,True,True,seed_undated,,,,,1,seed_undated,seed,1.0,False
OS_8093e87ed5a73aeec1ef75,CO_SOGEFOIRES,SOGEFOIRES,CO_SODIS_SICAR,SODIS SICAR,shareholder_confirmed,1,ownership,,,,,,,True,True,seed_undated,,,,,1,seed_undated,seed,1.0,False
OS_43fe34fbb39de83affa5e0,CO_STB_INVEST,STB INVEST,CO_SODIS_SICAR,SODIS SICAR,shareholder_confirmed,1,ownership,,,,,,,True,True,seed_undated,,,,,1,seed_undated,seed,1.0,False
OS_ce6eddd1aff2a894f98e9c,CO_TUNIS_BANQUE_NATIONALE_AGRICOLE,TUNIS BANQUE NATIONALE AGRICOLE BNA,CO_SODIS_SICAR,SODIS SICAR,shareholder_confirmed,1,ownership,,,,,,,True,True,seed_undated,,,,,1,seed_undated,seed,1.0,False
OS_3148d8e90ed5b7f61ce359,CO_CAISSE_DEPOTS_CONSIGNATIONS,CAISSE DES DEPOTS ET DES CONSIGNATIONS CDC,CO_SODIT_SICAR,SODIT SICAR,shareholder_confirmed,1,ownership,,,,,,,True,True,seed_undated,,,,,1,seed_undated,seed,1.0,False
OS_4847740a186bea1b7dedb2,CO_TUNISIENNE_ACTIVITES_PETROLIERES_ETAP,ENTREPRISE TUNISIENNE DES ACTIVITES PETROLIERES ETAP,CO_SODIT_SICAR,SODIT SICAR,shareholder_confirmed,1,ownership,,,,,,,True,True,seed_undated,,,,,1,seed_undated,seed,1.0,False
OS_970e86c5da5d84643bbd20,CO_SODIS_SICAR,SODIS SICAR,CO_SODIT_SICAR,SODIT SICAR,shareholder_confirmed,1,ownership,,,,,,,True,True,seed_undated,,,,,1,seed_undated,seed,1.0,False
OS_c336ecb3f3e7236732385c,CO_STEG,STEG,CO_SODIT_SICAR,SODIT SICAR,shareholder_confirmed,1,ownership,,,,,,,True,True,seed_undated,,,,,1,seed_undated,seed,1.0,False
OS_c3643579d1a51532c6321a,CO_CARTHAGO_MOTORS,CARTHAGO MOTORS,CO_SODITRI,SODITRI,shareholder_confirmed,1,ownership,,,,,,,True,True,seed_undated,,,,,1,seed_undated,seed,1.0,False
OS_05b4a73b0c2d3418b6d71d,CO_SODIARPO_FRANCE,SODIARPO FRANCE,CO_SODLARPO_TUNISLE,SODLARPO TUNISLE,shareholder_confirmed,1,ownership,,,,,,,True,True,seed_undated,,,,,1,seed_undated,seed,1.0,False
OS_dc822af1b08b5870a89fdb,CO_COFIGEP_SICAF,COFIGEP SICAF,CO_SODRIC,SODRIC,shareholder_confirmed,1,ownership,,,,,,,True,True,seed_undated,,,,,1,seed_undated,seed,1.0,False
OS_fc73c4f6693ab2a1ed5dbd,CO_COMPAGNIE_FINANCIERE_GESTION_PARTICIPATIONS_COFIGEP_SICAF,LA COMPAGNIE FINANCIERE DE GESTION DE PARTICIPATIONS COFIGEP SICAF,CO_SODRIC,SODRIC,shareholder_confirmed,1,ownership,,,,,,,True,True,seed_undated,,,,,1,seed_undated,seed,1.0,False
OS_2b182e6682f806bfe5c030,CO_STB_SICAR,STB SICAR,CO_SOFAS,SOFAS,shareholder_confirmed,1,ownership,,,,,,,True,True,seed_undated,,,,,1,seed_undated,seed,1.0,False
OS_7b76cf01eac4eed22f2956,CO_SOFEMED,SOFEMED,CO_SOFEMED_INTERNATIONALE,SOFEMED INTERNATIONALE,shareholder_confirmed,1,ownership,,,,,,,True,True,seed_undated,,,,,1,seed_undated,seed,1.0,False
OS_312287bdcaa46b925177fb,CO_TUNISIENNE_BANQUE,SOCIETE TUNISIENNE DE BANQUE,CO_SOFI_ELAN,SOFI ELAN,shareholder_confirmed,1,ownership,,,,,,,True,True,seed_undated,,,,,1,seed_undated,seed,1.0,False
OS_2850f4b8e2801e40ba55cb,CO_CIF_SICAF,CIF SICAF,CO_SOFI_ELAN_SICAF,SOFI ELAN SICAF,shareholder_confirmed,1,ownership,,,,,,,True,True,seed_undated,,,,,1,seed_undated,seed,1.0,False
OS_49412b2d09c3509568293d,CO_SOFIGES,SOFIGES,CO_SOFI_ELAN_SICAF,SOFI ELAN SICAF,shareholder_confirmed,1,ownership,,,,,,,True,True,seed_undated,,,,,1,seed_undated,seed,1.0,False
OS_e1948ee2430169a6705b10,CO_STB_INVEST,STB INVEST,CO_SOFI_ELAN_SICAF,SOFI ELAN SICAF,shareholder_confirmed,1,ownership,,,,,,,True,True,seed_undated,,,,,1,seed_undated,seed,1.0,False
OS_6fd7344a4ad50b10ed1bf4,CO_MEDIMIX,MEDIMIX,CO_SOFIA_CAPITAL_RISK,SOFIA CAPITAL RISK,shareholder_confirmed,1,ownership,,,,,,,True,True,seed_undated,,,,,1,seed_undated,seed,1.0,False
OS_9a4850cf5889367f512584,CO_MEDIMIX,MEDIMIX,CO_SOFIA_HOLDING,SOFIA HOLDING,shareholder_confirmed,1,ownership,,,,,,,True,True,seed_undated,,,,,1,seed_undated,seed,1.0,False
OS_777844e0773d51f7a04e86,CO_FRAME,FRAME,CO_SOFIP_SICAF,SOFIP SICAF,shareholder_confirmed,1,ownership,,,,,,,True,True,seed_undated,,,,,1,seed_undated,seed,1.0,False
OS_0a985559fce4428921ae30,CO_METALPLAST,METALPLAST,CO_SOFIP_SICAF,SOFIP SICAF,shareholder_confirmed,1,ownership,,,,,,,True,True,seed_undated,,,,,1,seed_undated,seed,1.0,False
OS_a2c825d075b2663ffcf530,CO_SODIAC,SODIAC,CO_SOFIP_SICAF,SOFIP SICAF,shareholder_confirmed,1,ownership,,,,,,,True,True,seed_undated,,,,,1,seed_undated,seed,1.0,False
OS_fa82f3bd57c9c369f80287,CO_SODIAC_EMBALLAGES,SODIAC EMBALLAGES,CO_SOFIP_SICAF,SOFIP SICAF,shareholder_confirmed,1,ownership,,,,,,,True,True,seed_undated,,,,,1,seed_undated,seed,1.0,False
OS_c4610c7e457e017931cc3f,CO_ITEMIS_FRANCE,ITEMIS FRANCE,CO_SOFT_SYSTEMS_SOLUTION_S3,SOFT SYSTEMS SOLUTION S3,shareholder_confirmed,1,ownership,,,,,,,True,True,seed_undated,,,,,1,seed_undated,seed,1.0,False
OS_41ae2430fa6bef30179c02,CO_ATD_SICAR,ATD SICAR,CO_SOGAHUILE,SOGAHUILE,shareholder_confirmed,1,ownership,,,,,,,True,True,seed_undated,,,,,1,seed_undated,seed,1.0,False
OS_bb906148df20ab44e726c9,CO_SODIS_SICAR,SODIS SICAR,CO_SOGEMAC,SOGEMAC,shareholder_confirmed,1,ownership,,,,,,,True,True,seed_undated,,,,,1,seed_undated,seed,1.0,False
OS_a96be5dae3cca0319c2cd8,CO_RESEAUX_TELECOMMUNICATIONS_RETEL,RESEAUX DE TELECOMMUNICATIONS RETEL,CO_SOGETRAS_CARRIERE,SOGETRAS CARRIERE,shareholder_confirmed,1,ownership,,,,,,,True,True,seed_undated,,,,,1,seed_undated,seed,1.0,False
OS_fe86217e5d22322f51a603,CO_ATD_SICAR,ATD SICAR,CO_SOIB,SOIB,shareholder_confirmed,1,ownership,,,,,,,True,True,seed_undated,,,,,1,seed_undated,seed,1.0,False
OS_2cf8de295425592d7c6c58,CO_BANQUE_NATIONALE_AGRICOLE,BANQUE NATIONALE AGRICOLE BNA,CO_SOIVM_SICAF,SOIVM SICAF,shareholder_confirmed,1,ownership,,,,,,,True,True,seed_undated,,,,,1,seed_undated,seed,1.0,False
OS_2a193a19e1302ae40df8b0,CO_EL_MEDINA,EL MEDINA,CO_SOIVM_SICAF,SOIVM SICAF,shareholder_confirmed,1,ownership,,,,,,,True,True,seed_undated,,,,,1,seed_undated,seed,1.0,False
OS_93a7abb330ea138da4bd06,CO_ESSOUKNA,ESSOUKNA,CO_SOIVM_SICAF,SOIVM SICAF,shareholder_confirmed,1,ownership,,,,,,,True,True,seed_undated,,,,,1,seed_undated,seed,1.0,False
OS_c6310a357110bea3c51a63,CO_SIMPAR,SIMPAR,CO_SOIVM_SICAF,SOIVM SICAF,shareholder_confirmed,1,ownership,,,,,,,True,True,seed_undated,,,,,1,seed_undated,seed,1.0,False
OS_7dcd210ad2a2090d69d04a,CO_SIVIA,SIVIA,CO_SOIVM_SICAF,SOIVM SICAF,shareholder_confirmed,1,ownership,,,,,,,True,True,seed_undated,,,,,1,seed_undated,seed,1.0,False
OS_5802b39662a60649ee14aa,CO_STB_SICAR,STB SICAR,CO_SOKAMIN,SOKAMIN,shareholder_confirmed,1,ownership,,,,,,,True,True,seed_undated,,,,,1,seed_undated,seed,1.0,False
OS_f47d34dd1267f29ad62828,CO_INVEST_SICAR,INVEST SICAR,CO_SOLUTIONS_COMPOSITES,SOLUTIONS COMPOSITES,shareholder_confirmed,1,ownership,,,,,,,True,True,seed_undated,,,,,1,seed_undated,seed,1.0,False
OS_e74a64e0a7e57256b5cabd,CO_INTERNATIONAL_SICAR,INTERNATIONAL SICAR,CO_SOLUTIONS_GESTION_INTEGREE_TUNISIE,SOLUTIONS DE GESTION INTEGREE DE TUNISIE,shareholder_confirmed,1,ownership,,,,,,,True,True,seed_undated,,,,,1,seed_undated,seed,1.0,False
OS_0e9c2c8f180961999f28a1,CO_ATD_SICAR,ATD SICAR,CO_SOLUTIONS_MEDICALES_SERVICES,SOLUTIONS MEDICALES ET SERVICES,shareholder_confirmed,1,ownership,,,,,,,True,True,seed_undated,,,,,1,seed_undated,seed,1.0,False
OS_b30f6f49248639c42e95d8,CO_EMC_FRANCE,EMC FRANCE,CO_SOMALEC,SOMALEC,shareholder_confirmed,1,ownership,,,,,,,True,True,seed_undated,,,,,1,seed_undated,seed,1.0,False
OS_479313db52fcee41ffca8d,CO_TUNINVEST_INTERNATIONAL_SICAR,TUNINVEST INTERNATIONAL SICAR,CO_SOMATRAL_COMMERCIALE,SOMATRAL COMMERCIALE,shareholder_confirmed,1,ownership,,,,,,,True,True,seed_undated,,,,,1,seed_undated,seed,1.0,False
OS_fc71bd46806d4473ae5906,CO_TUNINVEST_SICAR,TUNINVEST SICAR,CO_SOMATRAL_COMMERCIALE,SOMATRAL COMMERCIALE,shareholder_confirmed,1,ownership,,,,,,,True,True,seed_undated,,,,,1,seed_undated,seed,1.0,False
OS_8947afda0fa3fe03ba2865,CO_TUNISIE_SICAR,TUNISIE SICAR,CO_SOMATRAL_COMMERCIALE,SOMATRAL COMMERCIALE,shareholder_confirmed,1,ownership,,,,,,,True,True,seed_undated,,,,,1,seed_undated,seed,1.0,False
OS_8034fe8eae83a8b730430d,CO_AVE_SPA_ITALIE,AVE SPA ITALIE,CO_SOMEF_TUNISIE,SOMEF TUNISIE,shareholder_confirmed,1,ownership,,,,,,,True,True,seed_undated,,,,,1,seed_undated,seed,1.0,False
OS_08e0f3fafbe06c8feec21f,CO_CHIMEX,CHIMEX,CO_SOMEF_TUNISIE,SOMEF TUNISIE,shareholder_confirmed,1,ownership,,,,,,,True,True,seed_undated,,,,,1,seed_undated,seed,1.0,False
OS_519e21618ceaf3fa6534ea,CO_SGP,SGP SARL,CO_SOMEF_TUNISIE,SOMEF TUNISIE,shareholder_confirmed,1,ownership,,,,,,,True,True,seed_undated,,,,,1,seed_undated,seed,1.0,False
OS_291ceba53816af7e61ad7e,CO_SIM,SIM SARL,CO_SOMEF_TUNISIE,SOMEF TUNISIE,shareholder_confirmed,1,ownership,,,,,,,True,True,seed_undated,,,,,1,seed_undated,seed,1.0,False
OS_6d0e372fb2aab0908f5686,CO_SIMEF_ELECTRIC,SIMEF ELECTRIC,CO_SOMEF_TUNISIE,SOMEF TUNISIE,shareholder_confirmed,1,ownership,,,,,,,True,True,seed_undated,,,,,1,seed_undated,seed,1.0,False
OS_29c24a8a449d821f1a256e,CO_STPA,STPA,CO_SOMEF_TUNISIE,SOMEF TUNISIE,shareholder_confirmed,1,ownership,,,,,,,True,True,seed_undated,,,,,1,seed_undated,seed,1.0,False
OS_8cb69bfb13a050ccfaec8c,CO_SOGEDIP,SOGEDIP,CO_SOMEM,SOMEM,shareholder_confirmed,1,ownership,,,,,,,True,True,seed_undated,,,,,1,seed_undated,seed,1.0,False
OS_d3a6c40f4bb9a7b6c2a93e,CO_UTP_SICAF,UTP SICAF,CO_SOMFY,SOMFY,shareholder_confirmed,1,ownership,,,,,,,True,True,seed_undated,,,,,1,seed_undated,seed,1.0,False
OS_dc105b73b207ddf38378c9,CO_SOMFY_FRANCE,SOMFY SA FRANCE,CO_SOMFY_ACTIVITES_FRANCE,SOMFY ACTIVITES FRANCE,shareholder_confirmed,1,ownership,,,,,,,True,True,seed_undated,,,,,1,seed_undated,seed,1.0,False
OS_fc696723e9a6b16ad0f435,CO_SOMFY_FRANCE,SOMFY SA FRANCE,CO_SOMFY_SERVICES,SOMFY SERVICES,shareholder_confirmed,1,ownership,,,,,,,True,True,seed_undated,,,,,1,seed_undated,seed,1.0,False
OS_cf6afaf21b7b4f868fe221,CO_UNION_BANCAIRE_POUR_COMMERCE_L_INDUSTRIE_UBCI,UNION BANCAIRE POUR LE COMMERCE ET L'INDUSTRIE UBCI,CO_SOMFY_SERVICES,SOMFY SERVICES,shareholder_confirmed,1,ownership,,,,,,,True,True,seed_undated,,,,,1,seed_undated,seed,1.0,False
OS_e5cc15764edab710ac1cb6,CO_UNION_TUNISIENNE_PARTICIPATION_SICAF,UNION TUNISIENNE DE PARTICIPATION SICAF,CO_SOMFY_SERVICES,SOMFY SERVICES,shareholder_confirmed,1,ownership,,,,,,,True,True,seed_undated,,,,,1,seed_undated,seed,1.0,False
OS_fe13b78536a1b028d04515,CO_UTP_SICAF,UTP SICAF,CO_SOMFY_SERVICES,SOMFY SERVICES,shareholder_confirmed,1,ownership,,,,,,,True,True,seed_undated,,,,,1,seed_undated,seed,1.0,False
OS_449e79637319861fb8ccf7,CO_SOMFY_FRANCE,SOMFY SA FRANCE,CO_SOMFY_TUNISIE,SOMFY TUNISIE,shareholder_confirmed,1,ownership,,,,,,,True,True,seed_undated,,,,,1,seed_undated,seed,1.0,False
