org_tie_obs_id,holder_id,holder_label,target_id,target_label,relation,is_ownership,obs_kind,obs_date,date_precision,holder_mention,target_mention,holder_match,target_match,score,link_status,evidence_quote,event_id,block_uid,issue_uid,folio_page,extract_confidence,holder_basis,target_basis,holder_seed_id,target_seed_id,queue_reason,failed_end,failed_mention,near_org_id,near_org_label,near_score,holder_entity_id,target_entity_id
OS_38f5656081eea3c86c3a4c,,,CO_ALULUX_SUD,ALULUX SUD,shareholder_confirmed,1,confirmation,2017-12-09,exact,la société une autorisation expresse pour vendre l'immeuble propriété de la socié,Société ALULUX SUD - SARL,0.5983,1.0,0.5983,unresolved,associés ont accordé au gérant de la société une autorisation expresse pour vendre l'immeuble propriété de la socié,EV_dfa6da48f117322bba8c,annonces-legales/fr/2018/004:2018X00002SRLB2,annonces-legales/fr/2018/004,155,0.8,unresolved,exact,,CO_ALULUX_SUD,one_end_resolved,holder,la société une autorisation expresse pour vendre l'immeuble propriété de la socié,CO_LENTREPRISE_IDEALE_POUR_FABRICATION_POUDRE_PIERRE_GABES,LENTREPRISE IDEALE POUR LA FABRICATION DE POUDRE DE PIERRE DE GABES,0.5983,ORGE_74f262c3c9772ce9e1bc,CO_ALULUX_SUD
OS_9c69a55d15ad6b6b875203,,,ORGE_7737069af98fb7903063,Société AGRICOLE KHADIJA,shareholder_confirmed,1,confirmation,2017-11-21,exact,la société par la participation à l'augmentation du capital dans la limite de 620,Société AGRICOLE KHADIJA,0.7429,0.9375,0.7429,unresolved,associé à la société par la participation à l'augmentation du capital dans la limite de 620,EV_52c185fcdc6903aefa2f,annonces-legales/fr/2018/004:2017B02210SRLB2,annonces-legales/fr/2018/004,157,0.8,unresolved,generic_fuzzy,,,one_end_resolved,holder,la société par la participation à l'augmentation du capital dans la limite de 620,CO_GENERALE_PARTICIPATION,SOCIETE GENERALE DE PARTICIPATION,0.7429,ORGE_d840af2afe20dbade7e7,ORGE_7737069af98fb7903063
OS_d25bc4e33bf06d43047555,ORGE_c3cebc086ce7b998d7b3,la société pour trois ans,,,auditor,0,confirmation,2017-11-23,exact,la société pour trois ans,Société Lista International S.A.R.L,1.0,0.8667,0.8667,unresolved,commissaire aux comptes de la société pour trois ans,EV_78fec89b31cb3922f8b7,annonces-legales/fr/2018/004:2017410503SRLB2,annonces-legales/fr/2018/004,166,0.9,generic_fuzzy,unresolved,,,one_end_resolved,target,Société Lista International S.A.R.L,CO_CFK_INTERNATIONAL,CFK INTERNATIONAL,0.8667,ORGE_c3cebc086ce7b998d7b3,
OS_525135f7325912551f3529,CO_BMCE_CAPITAL,BMCE CAPITAL,,,shareholder_confirmed,1,confirmation,2017-10-30,exact,la Société BMCE CAPITAL ASSET MANAGEMENT SA» ont décidé de procéder à une augment,Article 301 du code des sociétés commerciales,1.0,0.5574,0.5574,unresolved,actionnaires de la Société «BMCE CAPITAL ASSET MANAGEMENT SA» ont décidé de procéder à une augment,EV_5af43f5c022f2c363cfb,annonces-legales/fr/2018/005:2018400060SANB2,annonces-legales/fr/2018/005,204,0.8,discriminating_fuzzy,unresolved,CO_BMCE_CAPITAL,,one_end_resolved,target,Article 301 du code des sociétés commerciales,CO_SOCIETES_CIMENTS_BIZERTE,SOCIETES DES CIMENTS DE BIZERTE,0.5574,CO_BMCE_CAPITAL,ORGE_b3e472f3d95d448c34ed
OS_4d977c8e6fe262fc655167,,,CO_ABDEL_AND_COMPANY_SERVICE_ACOSERV,ABDEL AND COMPANY SERVICE ACOSERV,auditor,0,confirmation,2017-12-19,exact,la société Audit and Business Service ABS» (SARL au siège Rue 7151 n°16 Résidenc,ABDEL AND COMPANY SERVICES A.CO.SERV,0.8235,0.9565,0.8235,unresolved,commissaire aux comptes soit la société Audit and Business Service «ABS» (SARL au siège Rue 7151 n°16 Résidenc,EV_f27805e32562ec0f3bcd,annonces-legales/fr/2018/005:2018X00010SRLB2,annonces-legales/fr/2018/005,214,0.9,unresolved,discriminating_fuzzy,,CO_ABDEL_AND_COMPANY_SERVICE_ACOSERV,one_end_resolved,holder,la société Audit and Business Service ABS» (SARL au siège Rue 7151 n°16 Résidenc,CO_QU_SERVICE,QU ET SERVICE,0.8235,ORGE_716a3b8fe6189970f816,CO_ABDEL_AND_COMPANY_SERVICE_ACOSERV
OS_7c4b59bde834be59d9d533,,,ORGE_ed5ed1ea772744b348d1,Société TECHNO-SIS,shareholder_confirmed,1,confirmation,2018-01-11,pub_only,la société ont décidé d'augmenter le capital social de la somme de deux milles (2,Société TECHNO-SIS,0.7368,0.9091,0.7368,unresolved,associés de la société ont décidé d'augmenter le capital social de la somme de deux milles (2,EV_cc8744c88611c423b523,annonces-legales/fr/2018/005:2018B00013SRLB2,annonces-legales/fr/2018/005,217,0.8,unresolved,generic_fuzzy,,,one_end_resolved,holder,la société ont décidé d'augmenter le capital social de la somme de deux milles (2,CO_BMCE_CAPITAL,BMCE CAPITAL,0.7368,ORGE_250ca53138748d879bdc,ORGE_ed5ed1ea772744b348d1
OS_f0eec3e58727ceac1e97ca,,,CO_BOULANGER_ASSOCIES,LE BOULANGER ET ASSOCIES,auditor,0,confirmation,2017-09-01,exact,la société pour les exercices 2015,Société LE BOULANGER & ASSOCIES,0.5405,1.0,0.5405,unresolved,commissaire aux comptes de la société pour les exercices 2015,EV_7f9001db38f974f7adff,annonces-legales/fr/2018/005:2018400028SRLB2,annonces-legales/fr/2018/005,223,0.9,unresolved,exact,,CO_BOULANGER_ASSOCIES,one_end_resolved,holder,la société pour les exercices 2015,CO_AZIZ_POUR_COMMERCE,SOCIETE AZIZ POUR LE COMMERCE,0.5405,ORGE_81b9deee9e80eae45e69,CO_BOULANGER_ASSOCIES
OS_2cf965195faf88ef7be8c6,,,ORGE_3fe30873c55f983aa9c9,"Société Agricole, Selma SARL",shareholder_confirmed,1,confirmation,2017-09-22,exact,la société par anticipation et sa dissolution,"Société Agricole, Selma SARL",0.5625,0.9286,0.5625,unresolved,associés ont décidé la liquidation de la société par anticipation et sa dissolution,EV_9efd1ad110e25cef057e,annonces-legales/fr/2018/005:2018400051SRLB2,annonces-legales/fr/2018/005,225,0.8,unresolved,generic_fuzzy,,,one_end_resolved,holder,la société par anticipation et sa dissolution,CO_DISSOLUTION_SUITE_A_FUSION_ABSORPTION,DISSOLUTION SUITE A LA FUSION ABSORPTION DE LA SOCIETE,0.5625,ORGE_9524a6fda7d7f874c131,ORGE_3fe30873c55f983aa9c9
OS_26da1ca5df31c8aa91dab5,,,ORGE_1b0de1e0bbf90a66f745,Société Inter Med SARL,shareholder_confirmed,1,confirmation,2017-09-22,exact,la société par anticipation et sa dissolution,Société Inter Med SARL,0.5625,1.0,0.5625,unresolved,associés ont décidé la liquidation de la société par anticipation et sa dissolution,EV_ae6a39aa8abae8b1dfec,annonces-legales/fr/2018/005:2018400053SRLB2,annonces-legales/fr/2018/005,226,0.8,unresolved,generic_fuzzy,,,one_end_resolved,holder,la société par anticipation et sa dissolution,CO_DISSOLUTION_SUITE_A_FUSION_ABSORPTION,DISSOLUTION SUITE A LA FUSION ABSORPTION DE LA SOCIETE,0.5625,ORGE_9524a6fda7d7f874c131,ORGE_1b0de1e0bbf90a66f745
OS_6ec3844ce27ebac14cd586,ORGE_bcce49fedc93361c98f4,la société immobilière pour la promotion de l'habitat,,,shareholder_confirmed,1,confirmation,2017-12-19,exact,la société immobilière pour la promotion de l'habitat,immobilière pour la promotion de l'habitat dont le siège soci,0.8824,0.8571,0.8571,unresolved,associés de la société immobilière pour la promotion de l'habitat dont le siège social au 33,EV_e76db32e72f5872d8b2c,annonces-legales/fr/2018/005:2018400058SRLB2,annonces-legales/fr/2018/005,226,0.8,generic_fuzzy,unresolved,,,one_end_resolved,target,immobilière pour la promotion de l'habitat dont le siège soci,CO_AB_PROMOTION,AB PROMOTION,0.8571,ORGE_bcce49fedc93361c98f4,
OS_e2db6d31c43ed555e198fa,CO_SEGOR,SEGOR,,,shareholder_confirmed,1,confirmation,2017-07-04,exact,la société SEGOR ont décidé d'augmenter le capital social de la somme de 1,Société d'Exploitation et de Gestion des Ouvrages et Réseaux S E G O R,1.0,0.7778,0.7778,unresolved,"actionnaires de la société ""SEGOR"" ont décidé d'augmenter le capital social de la somme de 1",EV_852654362e89079d7815,annonces-legales/fr/2018/006:2018400102SANB2,annonces-legales/fr/2018/006,265,0.8,discriminating_fuzzy,unresolved,CO_SEGOR,,one_end_resolved,target,Société d'Exploitation et de Gestion des Ouvrages et Réseaux S E G O R,CO_CDC_GESTION,CDC GESTION,0.7778,CO_SEGOR,
OS_6ebcb943fd11bf33fca802,ORGE_915db05c0e68fee35336,la société pour une durée de trois ans couvrant les exercices 2015,,,auditor,0,confirmation,2017-10-19,exact,la société pour une durée de trois ans couvrant les exercices 2015,Société DE PROMOTION HOTELIERE KHAMSA,1.0,0.8571,0.8571,unresolved,commissaire aux comptes de la société pour une durée de trois ans couvrant les exercices 2015,EV_07fde71c96c8b5fb0968,annonces-legales/fr/2018/006:2018400125SANB2,annonces-legales/fr/2018/006,265,0.9,generic_fuzzy,unresolved,,,one_end_resolved,target,Société DE PROMOTION HOTELIERE KHAMSA,CO_AB_PROMOTION,AB PROMOTION,0.8571,ORGE_915db05c0e68fee35336,
OS_2e5ffd011b9810da56c04e,,,CO_ATLAS_MINING_HOLDING,ATLAS MINING HOLDING,shareholder_confirmed,1,confirmation,2017-12-26,exact,la société ont décidé d'augmenter le capital de la société en numéraire d'un mont,Société ATLAS MINING HOLDING AMH SA,0.7368,1.0,0.7368,unresolved,actionnaires de la société ont décidé d'augmenter le capital de la société en numéraire d'un mont,EV_6b47e1b8d4ae7dd90e7f,annonces-legales/fr/2018/006:2018400158SANB2,annonces-legales/fr/2018/006,266,0.8,unresolved,discriminating_fuzzy,,CO_ATLAS_MINING_HOLDING,one_end_resolved,holder,la société ont décidé d'augmenter le capital de la société en numéraire d'un mont,CO_BMCE_CAPITAL,BMCE CAPITAL,0.7368,ORGE_48d83257f311e1a59523,CO_ATLAS_MINING_HOLDING
OS_229e508b533a7bce69cca2,,,CO_PROMOTEX,PROMOTEX,auditor,0,confirmation,2017-12-19,exact,la société pour les exercices 2016,PROMOTEX INDUSTRIE,0.5405,1.0,0.5405,unresolved,commissaire aux comptes de la société pour les exercices 2016,EV_f0ad0769a8a6274fde09,annonces-legales/fr/2018/006:2018R00084SRLB2,annonces-legales/fr/2018/006,268,0.9,unresolved,discriminating_fuzzy,,CO_PROMOTEX,one_end_resolved,holder,la société pour les exercices 2016,CO_AZIZ_POUR_COMMERCE,SOCIETE AZIZ POUR LE COMMERCE,0.5405,ORGE_81b9deee9e80eae45e69,CO_PROMOTEX
OS_4db788cfdcb8cd0e7954de,,,CO_AGRICOLE_EL_AITHA,SOCIETE AGRICOLE EL-AITHA,shareholder_confirmed,1,confirmation,2017-12-20,exact,la société CHO,Société AGRICOLE EL AITHA,0.0,1.0,0.0,unresolved,associé de la société «CHO»,EV_13a86b974578d8754896,annonces-legales/fr/2018/006:2018X00023SRLB2,annonces-legales/fr/2018/006,272,0.8,unresolved,exact,,CO_AGRICOLE_EL_AITHA,one_end_resolved,holder,la société CHO,,,0.0,ORGE_f421274380048b36768e,CO_AGRICOLE_EL_AITHA
OS_f9eaa243c6369e8b10b33f,,,ORGE_6cb44c0190aaa6ce9c35,Société Best Médical Devices BMD,auditor,0,confirmation,2017-12-07,exact,la société pour les exercices 2016-2017 et 2018,Société Best Médical Devices BMD,0.4561,1.0,0.4561,unresolved,commissaire aux comptes de la société pour les exercices 2016-2017 et 2018,EV_c629bcbfc441cfaec6ff,annonces-legales/fr/2018/007:2018T00067SRLB2,annonces-legales/fr/2018/007,323,0.9,unresolved,generic_fuzzy,,,one_end_resolved,holder,la société pour les exercices 2016-2017 et 2018,CO_NAMAA_POUR_COMMERCE_SERVICES,SOCIETE NAMAA POUR LE COMMERCE ET LE SERVICES,0.4561,ORGE_e88bc9287e6283d0f943,ORGE_6cb44c0190aaa6ce9c35
OS_df0de0629ef52ea4ff5efd,,,CO_MZ_PETROLEUM_TRUCKING_LIFTING,MZ PETROLEUM TRUCKING ET LIFTING,auditor,0,confirmation,2017-06-14,exact,la société pour les années 2016,MZ PETROLEUM TRUCKING AND LIFTING,0.5143,1.0,0.5143,unresolved,commissaire aux comptes de la société pour les années 2016,EV_01afeeb29628d86150a2,annonces-legales/fr/2018/007:2018B00032SRLB2,annonces-legales/fr/2018/007,329,0.9,unresolved,discriminating_fuzzy,,CO_MZ_PETROLEUM_TRUCKING_LIFTING,one_end_resolved,holder,la société pour les années 2016,CO_CHAABANE_POUR_FRUITS,SOCIETE CHAABANE POUR LES FRUITS,0.5143,ORGE_710b9dd1232d90c38f10,CO_MZ_PETROLEUM_TRUCKING_LIFTING
OS_4e132dd71ec0ded8094fa0,ORGE_124df7b0723681da33c2,la société pour la période restante du mandat de la société ELAN AUDIT ET CONSEIL,,,auditor,0,confirmation,2017-12-26,exact,la société pour la période restante du mandat de la société ELAN AUDIT ET CONSEIL,Société SWEET FOOD COMPANY SA,1.0,0.8,0.8,unresolved,commissaire aux comptes de la société pour la période restante du mandat de la société ELAN AUDIT ET CONSEIL,EV_b6586b560a99384def07,annonces-legales/fr/2018/008:2018S00070SANB2,annonces-legales/fr/2018/008,374,0.9,generic_fuzzy,unresolved,,,one_end_resolved,target,Société SWEET FOOD COMPANY SA,CO_MEDITERRANEAN_FOOD_COMPANY,MEDITERRANEAN FOOD COMPANY MFC,0.8,ORGE_124df7b0723681da33c2,ORGE_2e046c07d953870fe2e6
OS_7573d49490893468e4fe4f,ORGE_6b7b088c15601aa8174e,Société anonyme,,,shareholder_confirmed,1,confirmation,2017-12-13,exact,Société anonyme,SA en numéraire par compensation de créance et incorporation du compte courant associé,1.0,0.517,0.517,unresolved,associé Forme juridique : Société anonyme,EV_a591b097a9a89efa0a38,annonces-legales/fr/2018/008:2018400227SANB2,annonces-legales/fr/2018/008,377,0.8,generic_fuzzy,unresolved,,,one_end_resolved,target,SA en numéraire par compensation de créance et incorporation du compte courant associé,CO_TUNISIENNE_INTERPROFESSIONNELLE_POUR_COMPENSATION_DEPOT_VALE,SOCIETE TUNISIENNE INTERPROFESSIONNELLE POUR LA COMPENSATION ET LE DEPOT DES VALEURS MOBILIERES,0.517,ORGE_6b7b088c15601aa8174e,
OS_bd35fc1e7608e6438a4c51,,,ORGE_b96c3a9e5302ecdcbf89,Société de Promotion Immobilière SIRS,auditor,0,confirmation,2017-06-30,exact,la société pour les années 2017,Société de Promotion Immobilière SIRS,0.5143,0.9231,0.5143,unresolved,commissaire aux comptes de la société pour les années 2017,EV_0ec94ed3504c4b654be6,annonces-legales/fr/2018/008:2018400313SRLB2,annonces-legales/fr/2018/008,402,0.9,unresolved,generic_fuzzy,,,one_end_resolved,holder,la société pour les années 2017,CO_CHAABANE_POUR_FRUITS,SOCIETE CHAABANE POUR LES FRUITS,0.5143,ORGE_710b9dd1232d90c38f10,ORGE_b96c3a9e5302ecdcbf89
OS_641a6e9e279658ffb9510f,,,CO_RESEAUX_TELECOMMUNICATIONS_RETEL,RESEAUX DE TELECOMMUNICATIONS RETEL,shareholder_confirmed,1,confirmation,2017-12-11,exact,la Société Ratel ont décidé à l'unanimité les résolutions suivantes,Société Réseaux et Télécommunication RETEL S.A,0.0,1.0,0.0,unresolved,actionnaires de la Société Ratel ont décidé à l'unanimité les résolutions suivantes,EV_bd9fe683bf5eb71e3108,annonces-legales/fr/2018/009:2018400405SANB2,annonces-legales/fr/2018/009,437,0.8,unresolved,discriminating_fuzzy,,CO_RETEL,one_end_resolved,holder,la Société Ratel ont décidé à l'unanimité les résolutions suivantes,,,0.0,CO_RETEL,CO_RESEAUX_TELECOMMUNICATIONS_RETEL
OS_ccee86c9b8a52eccc20e9d,,,CO_SOLITEX,SOCIETE SOLITEX,shareholder_confirmed,1,confirmation,2017-11-07,exact,La société SOFOS SA,Société SOLITEX SARL,0.0,1.0,0.0,unresolved,associés ont approuvé : La société SOFOS SA,EV_b0d156d0a40e9d072880,annonces-legales/fr/2018/009:2018T00098SRLB2,annonces-legales/fr/2018/009,440,0.8,unresolved,exact,,CO_SOLITEX,one_end_resolved,holder,La société SOFOS SA,,,0.0,ORGE_aadbc69c502e87d7fb94,CO_SOLITEX
OS_ebec3fbcbff0b6b3e6c3b6,,,CO_FUTURE,LE FUTURE,subsidiary_of,1,confirmation,2016-07-21,exact,la société à Djerba Midoun,Société international academy of future leaders,0.7143,1.0,0.7143,unresolved,filiale de la société à Djerba Midoun,EV_a3e30471026af2c41e17,annonces-legales/fr/2018/009:2018M00035SRLB2,annonces-legales/fr/2018/009,448,0.88,unresolved,discriminating_fuzzy,,CO_FUTURE,one_end_resolved,holder,la société à Djerba Midoun,CO_LATINO_DJERBA,LATINO DJERBA,0.7143,ORGE_3de9b707ec249e0b12ff,CO_FUTURE
OS_1b94397f2f5d9382f2c912,,,ORGE_c71e33ba62066a676a7c,FIRST CONDITIONNEMENT DES PRODUITS ALIMENTAIRES FCPA,shareholder_confirmed,1,confirmation,2016-12-13,exact,la société et nommer Mr Rami Kammoun liquidateur de la société,FIRST CONDITIONNEMENT DES PRODUITS ALIMENTAIRES FCPA,0.5185,0.913,0.5185,unresolved,associés ont décidé de liquider la société et nommer Mr Rami Kammoun liquidateur de la société,EV_ede2a5c21f06438cd56a,annonces-legales/fr/2018/009:2018400343SRLB2,annonces-legales/fr/2018/009,454,0.8,unresolved,generic_fuzzy,,,one_end_resolved,holder,la société et nommer Mr Rami Kammoun liquidateur de la société,CO_IMMOBILIERE_RACEM_RAMI,SOCIETE IMMOBILIERE RACEM ET RAMI,0.5185,ORGE_1f8ced10db66041d1168,ORGE_c71e33ba62066a676a7c
OS_369b875322bdedd7e7ff9b,,,CO_MAGHREBIA_SERVICES,MAGHREBIA SERVICES,shares_ceded,1,closing,2017-12-15,exact,la compagnie ASSURANCES MAGHREBIA SA,Société MAGHREBIA SERVICES SARL,0.8571,1.0,0.8571,unresolved,la compagnie ASSURANCES MAGHREBIA SA a cédé,EV_0c7b94782be2695903e9,annonces-legales/fr/2018/009:2018400442SRLB2,annonces-legales/fr/2018/009,460,0.88,unresolved,exact,,CO_MAGHREBIA_SERVICES,one_end_resolved,holder,la compagnie ASSURANCES MAGHREBIA SA,CO_RS_COMPAGNIE,RS COMPAGNIE,0.8571,ORGE_afc5b88b076d6a3ae473,CO_MAGHREBIA_SERVICES
OS_6f5e2733e771cb2f2befb4,,,CO_RADESIENNE_INDUSTRIES_ALIMENTAIRES_COSMETIQUES_SORIAC,SOCIETE RADESIENNE DES INDUSTRIES ALIMENTAIRES ET COSMETIQUES SORIAC,auditor,0,confirmation,2017-12-18,exact,la Société,Société RADESIENNE DES INDUSTRIES ALIMENTAIRES ET COSMETIQUES,0.0,0.9184,0.0,unresolved,commissaire aux comptes de la Société dont dépôt du demande en deux exemplaires au tribunal du 1ère instance,EV_59bfd8356b803b9a4e82,annonces-legales/fr/2018/010:2018R00235SANB2,annonces-legales/fr/2018/010,495,0.9,unresolved,discriminating_fuzzy,,CO_RADESIENNE_INDUSTRIES_ALIMENTAIRES_COSMETIQUES_SORIAC,one_end_resolved,holder,la Société,,,0.0,ORGE_48eb4d848188859848ab,CO_RADESIENNE_INDUSTRIES_ALIMENTAIRES_COSMETIQUES_SORIAC
OS_a5cc45f7a4821127776f6a,,,CO_ARISTON_THERMO_TUNISIE,ARISTON THERMO TUNISIE,shares_ceded,1,closing,2018-01-23,pub_only,SARL /ITALIENNE/ ITALIE,ARISTHON THERM TUNISIE SA,0.6207,0.9545,0.6207,unresolved,SARL /ITALIENNE/ ITALIE a cédé,EV_b7707e77b2fb25af9fc5,annonces-legales/fr/2018/010:2018400449SANB2,annonces-legales/fr/2018/010,497,0.88,unresolved,generic_fuzzy,,CO_ARISTON_THERMO_TUNISIE,one_end_resolved,holder,SARL /ITALIENNE/ ITALIE,CO_AVE_SPA_ITALIE,AVE SPA ITALIE,0.6207,ORGE_fe4cd07cbe711a6948f5,CO_ARISTON_THERMO_TUNISIE
OS_a556917aae1651844dbcee,CO_FMBZ_KPMG_TUNISIE,FMBZ KPMG TUNISIE,,,shareholder_confirmed,1,confirmation,2017-01-02,exact,la société FMBZ KPMG TUNISIE,L'APPETISSANTE SA,1.0,0.0,0.0,unresolved,actionnaires ont renouvelé le mandat de la société FMBZ KPMG TUNISIE représentée par M,EV_3f42b95bcc6a40545fa6,annonces-legales/fr/2018/010:2018400455SANB2,annonces-legales/fr/2018/010,498,0.8,exact,unresolved,CO_FMBZ_KPMG_TUNISIE,,one_end_resolved,target,L'APPETISSANTE SA,,,0.0,CO_FMBZ_KPMG_TUNISIE,ORGE_4f905ef3fc988f8625d0
OS_f4f2cd3baf5f0a13b8e42e,,,CO_OPEN_INTERNATIONAL_TRADE,OPEN INTERNATIONAL TRADE,auditor,0,confirmation,2017-11-10,exact,la société pour les exercices 2016,Société OPEN TRADE,0.5405,1.0,0.5405,unresolved,commissaire aux comptes de la société pour les exercices 2016,EV_391708987b37b2c9a7d8,annonces-legales/fr/2018/010:2018N00060SRLB2,annonces-legales/fr/2018/010,508,0.9,unresolved,discriminating_fuzzy,,CO_OPEN_INTERNATIONAL_TRADE,one_end_resolved,holder,la société pour les exercices 2016,CO_AZIZ_POUR_COMMERCE,SOCIETE AZIZ POUR LE COMMERCE,0.5405,ORGE_81b9deee9e80eae45e69,CO_OPEN_INTERNATIONAL_TRADE
OS_b25fa85345d9d0d4186de1,,,CO_RIDEAU_METALLIQUE,LE RIDEAU METALLIQUE,shares_acquired,1,opening,2017-12-09,exact,la société PROSID le terrain,Société LE RIDEAU METALLIQUE,0.6316,1.0,0.6316,unresolved,"céder à la société PROSID le terrain sis à Mégrine dénommé ""ELMOSTAKBAL"" objet du titre f",EV_52ed56a78dbd02ad3080,annonces-legales/fr/2018/011:2018R00280SRLB2,annonces-legales/fr/2018/011,547,0.88,unresolved,exact,,CO_RIDEAU_METALLIQUE,one_end_resolved,holder,la société PROSID le terrain,CO_PRODUITS_SIDERURGIQUES_PROSID,SOCIETE DES PRODUITS SIDERURGIQUES PROSID,0.6316,ORGE_3662c599adbbc53213d2,CO_RIDEAU_METALLIQUE
OS_e619a95ad94d364dc2cef1,,,CO_PALM,SOCIETE ¨PALM,auditor,0,confirmation,2017-11-20,exact,la société et ce pour les exercices 2015,Société PALM CENTER SARL,0.5714,1.0,0.5714,unresolved,commissaire aux comptes de la société et ce pour les exercices 2015,EV_54a6a491a888a6cfc3cc,annonces-legales/fr/2018/011:2018S00140SRLB2,annonces-legales/fr/2018/011,549,0.9,unresolved,discriminating_fuzzy,,CO_PALM,one_end_resolved,holder,la société et ce pour les exercices 2015,CO_SUD_POUR_SERVICES_MEDICALES,SOCIETE SUD POUR SERVICES MEDICALES,0.5714,ORGE_c353264a2ff94d59fc90,CO_PALM
OS_fe36c94e18c940362a14e9,ORGE_17b03b5b1938fce53aa5,la société pour une durée de trois années consécutives,,,auditor,0,confirmation,2017-11-15,exact,la société pour une durée de trois années consécutives,SICETE BRIMA COLLE S.B.C,1.0,0.5,0.5,unresolved,commissaire aux comptes de la société pour une durée de trois années consécutives,EV_8ad03053f776379551a7,annonces-legales/fr/2018/011:2018B00088SRLB2,annonces-legales/fr/2018/011,555,0.9,generic_fuzzy,unresolved,,,one_end_resolved,target,SICETE BRIMA COLLE S.B.C,CO_INDUSTRIELLE_CONSERVES_ALIMENTAIRES_BRIMA,SOCIETE INDUSTRIELLE DE CONSERVES ALIMENTAIRES BRIMA,0.5,ORGE_17b03b5b1938fce53aa5,ORGE_dba2062c44a1ce82ba66
OS_be5c2e5211b62e2df3735f,CO_SERA,SERA,,,shareholder_confirmed,1,confirmation,2018-01-02,exact,Société et que la forme de la société sera (SUARL),Sté - EVO LOGISTICS SERVICES TUNISIA,1.0,0.8649,0.8649,unresolved,associé unique de la dite Société et que la forme de la société sera (SUARL),EV_79d334b117cc12c6f045,annonces-legales/fr/2018/011:2018R00289SRUB2,annonces-legales/fr/2018/011,563,0.8,discriminating_fuzzy,unresolved,CO_SERA,,one_end_resolved,target,Sté - EVO LOGISTICS SERVICES TUNISIA,CO_TUNISIA_GOLF_SERVICES,TUNISIA GOLF SERVICES,0.8649,CO_SERA,ORGE_c6b582655a458665880e
OS_0ee5eb89090720f287da4e,ORGE_8e0460121b94dc4faac9,la société pour une durée de trois ans soit jusqu'à l'assemblée générale ordinair,,,auditor,0,confirmation,2017-06-22,exact,la société pour une durée de trois ans soit jusqu'à l'assemblée générale ordinair,Société la VILLA S.A,1.0,0.6154,0.6154,unresolved,commissaire aux comptes de la société pour une durée de trois ans soit jusqu'à l'assemblée générale ordinair,EV_8ddcb3b401be12021cdd,annonces-legales/fr/2018/012:2018S00168SANB2,annonces-legales/fr/2018/012,605,0.9,generic_fuzzy,unresolved,,,one_end_resolved,target,Société la VILLA S.A,CO_VILLA,LA VILLA,0.6154,ORGE_8e0460121b94dc4faac9,
OS_3c69f04ec7ac9860654a23,,,CO_INSTITUT_POLYTECHNIQUE_PRIVE_SCIENCES_AVANCEES_SUD,INSTITUT POLYTECHNIQUE PRIVE DES SCIENCES AVANCEES DU SUD,auditor,0,confirmation,2018-01-16,exact,la société pour les exercices 2016 et 2017 et 2018,Société Institut Polytechnique Privé des Sciences Avancées du Sud IPSAS,0.4561,1.0,0.4561,unresolved,commissaire aux comptes de la société pour les exercices 2016 et 2017 et 2018,EV_c7497c23e663f4d0fca6,annonces-legales/fr/2018/012:2018X00111SANB2,annonces-legales/fr/2018/012,606,0.9,unresolved,exact,,CO_INSTITUT_POLYTECHNIQUE_PRIVE_SCIENCES_AVANCEES_SUD,one_end_resolved,holder,la société pour les exercices 2016 et 2017 et 2018,CO_NAMAA_POUR_COMMERCE_SERVICES,SOCIETE NAMAA POUR LE COMMERCE ET LE SERVICES,0.4561,ORGE_e88bc9287e6283d0f943,CO_INSTITUT_POLYTECHNIQUE_PRIVE_SCIENCES_AVANCEES_SUD
OS_dc262a60f5af6832428bdf,,,CO_DEVELOPPEMENT_TOURISME_SAHARIEN,SOCIETE DE DEVELOPPEMENT DU TOURISME SAHARIEN,auditor,0,confirmation,2017-08-25,exact,la société pour les exercices 2017,Société DE DEVELOPPEMENT DU TOURISME SAHARIEN,0.5405,1.0,0.5405,unresolved,commissaire aux comptes de la société pour les exercices 2017,EV_47b365877c8abb135d86,annonces-legales/fr/2018/012:2018400545SANB2,annonces-legales/fr/2018/012,607,0.9,unresolved,exact,,CO_DEVELOPPEMENT_TOURISME_SAHARIEN,one_end_resolved,holder,la société pour les exercices 2017,CO_AZIZ_POUR_COMMERCE,SOCIETE AZIZ POUR LE COMMERCE,0.5405,ORGE_81b9deee9e80eae45e69,CO_DEVELOPPEMENT_TOURISME_SAHARIEN
OS_672ae8bc4fb868bdcc192c,,,CO_RIVA,SOCIETE RIVA,shareholder_confirmed,1,confirmation,2017-11-30,exact,la société HOTEL RTVA,SOCIETE HOTEL RIVA,0.6957,1.0,0.6957,unresolved,associés de la société HOTEL RTVA,EV_6df748485e5c0112f3b2,annonces-legales/fr/2018/012:2018N00100SRLB2,annonces-legales/fr/2018/012,617,0.8,unresolved,discriminating_fuzzy,,CO_RIVA,one_end_resolved,holder,la société HOTEL RTVA,CO_HOTEL_ARCADES,HOTEL LES ARCADES,0.6957,CO_RIVA,CO_RIVA
