onset,terminus,vertex.id
646,Inf,1549
672,Inf,1550
672,Inf,1551
657,Inf,1552
657,Inf,1553
673,Inf,1554
673,Inf,1555
669,Inf,1556
669,Inf,1557
554,Inf,1558
554,Inf,1559
674,Inf,1560
674,Inf,1561
659,Inf,1562
648,Inf,1563
-Inf,Inf,1564
556,Inf,1565
611,Inf,1566
611,Inf,1567
503,Inf,1568
503,Inf,1569
664,Inf,1570
664,Inf,1571
538,Inf,1572
538,Inf,1573
538,Inf,1574
669,Inf,1575
669,Inf,1576
687,Inf,1577
687,Inf,1578
666,Inf,1579
666,Inf,1580
666,Inf,1581
-Inf,749,1582
631,Inf,1583
631,Inf,1584
631,Inf,1585
618,Inf,1586
618,Inf,1587
-Inf,Inf,1588
681,Inf,1589
465,Inf,1590
465,Inf,1591
636,Inf,1592
636,Inf,1593
681,Inf,1594
681,Inf,1595
694,Inf,1596
695,Inf,1597
680,Inf,1598
680,Inf,1599
641,Inf,1600
641,Inf,1601
669,Inf,1602
669,Inf,1603
686,Inf,1604
686,Inf,1605
-Inf,-558,1606
532,Inf,1607
532,Inf,1608
532,Inf,1609
693,Inf,1610
693,Inf,1611
678,Inf,1612
678,Inf,1613
685,Inf,1614
685,Inf,1615
-Inf,Inf,1616
709,Inf,1617
709,Inf,1618
685,Inf,1619
707,1053,1620
707,1053,1621
673,Inf,1622
673,Inf,1623
710,Inf,1624
-Inf,Inf,1625
695,Inf,1626
695,Inf,1627
695,Inf,1628
714,Inf,1629
714,Inf,1630
709,Inf,1631
709,Inf,1632
654,Inf,1633
654,Inf,1634
654,Inf,1635
-Inf,Inf,1636
-Inf,Inf,1637
724,Inf,1638
724,Inf,1639
722,Inf,1640
722,Inf,1641
725,Inf,1642
725,Inf,1643
724,Inf,1644
724,Inf,1645
686,Inf,1646
714,Inf,1647
714,Inf,1648
-Inf,Inf,1649
728,Inf,1650
184,Inf,1651
184,Inf,1652
-Inf,Inf,1653
729,Inf,1654
682,Inf,1655
682,Inf,1656
671,Inf,1657
701,Inf,1658
701,Inf,1659
624,Inf,1660
624,Inf,1661
-Inf,Inf,1662
727,Inf,1663
709,Inf,1664
709,Inf,1665
746,Inf,1666
746,Inf,1667
743,Inf,1668
743,Inf,1669
737,Inf,1670
737,Inf,1671
-Inf,Inf,1672
-Inf,Inf,1673
440,Inf,1674
440,Inf,1675
727,727,1676
727,727,1677
-Inf,Inf,1678
-Inf,Inf,1679
741,Inf,1680
741,Inf,1681
729,Inf,1682
729,Inf,1683
729,1232,1684
750,Inf,1685
750,Inf,1686
724,Inf,1687
741,Inf,1688
752,Inf,1689
728,Inf,1690
742,1313,1691
742,1313,1692
741,Inf,1693
741,Inf,1694
750,1207,1695
750,Inf,1696
750,Inf,1697
750,Inf,1698
-3533,Inf,1699
721,Inf,1700
746,Inf,1701
721,Inf,1702
-Inf,583,1703
-Inf,583,1704
-Inf,Inf,1705
749,Inf,1706
749,Inf,1707
755,Inf,1708
755,Inf,1709
-Inf,Inf,1710
755,946,1711
755,946,1712
734,Inf,1713
734,Inf,1714
-Inf,1456,1715
-Inf,1456,1716
762,Inf,1717
762,Inf,1718
749,Inf,1719
749,Inf,1720
770,Inf,1721
756,Inf,1722
756,Inf,1723
700,1007,1724
700,1007,1725
727,Inf,1726
768,Inf,1727
769,Inf,1728
774,974,1729
750,Inf,1730
750,Inf,1731
-Inf,Inf,1732
-Inf,Inf,1733
759,Inf,1734
759,Inf,1735
759,Inf,1736
678,Inf,1737
678,Inf,1738
-Inf,-232,1739
-Inf,-232,1740
743,Inf,1741
743,Inf,1742
709,Inf,1743
709,Inf,1744
681,Inf,1745
681,Inf,1746
681,Inf,1747
755,Inf,1748
755,Inf,1749
755,Inf,1750
778,Inf,1751
778,Inf,1752
521,Inf,1753
521,Inf,1754
-Inf,638,1755
-412,Inf,1756
731,Inf,1757
731,Inf,1758
757,Inf,1759
771,Inf,1760
-Inf,Inf,1761
-Inf,632,1762
779,Inf,1763
-Inf,Inf,1764
763,Inf,1765
763,Inf,1766
757,Inf,1767
757,Inf,1768
778,Inf,1769
778,Inf,1770
772,Inf,1771
-Inf,Inf,1772
-Inf,757,1773
-Inf,757,1774
763,Inf,1775
763,Inf,1776
772,Inf,1777
-Inf,767,1778
-Inf,767,1779
-Inf,Inf,1780
776,Inf,1781
-Inf,Inf,1782
791,Inf,1783
784,Inf,1784
784,Inf,1785
734,1537,1786
734,1537,1787
736,Inf,1788
736,Inf,1789
791,Inf,1790
791,1518,1791
59,Inf,1792
59,Inf,1793
-Inf,800,1794
771,Inf,1795
771,Inf,1796
762,Inf,1797
797,Inf,1798
783,Inf,1799
783,Inf,1800
778,Inf,1801
778,Inf,1802
779,Inf,1803
779,Inf,1804
-Inf,Inf,1805
776,Inf,1806
797,Inf,1807
797,Inf,1808
743,Inf,1809
743,Inf,1810
763,Inf,1811
763,Inf,1812
784,Inf,1813
802,Inf,1814
804,Inf,1815
804,Inf,1816
751,Inf,1817
751,Inf,1818
798,Inf,1819
-Inf,Inf,1820
776,Inf,1821
675,Inf,1822
675,Inf,1823
797,Inf,1824
797,Inf,1825
797,Inf,1826
430,Inf,1827
430,Inf,1828
791,Inf,1829
813,Inf,1830
749,Inf,1831
749,Inf,1832
-Inf,Inf,1833
816,Inf,1834
816,Inf,1835
793,Inf,1836
793,Inf,1837
793,Inf,1838
790,Inf,1839
805,Inf,1840
795,Inf,1841
795,Inf,1842
802,Inf,1843
802,Inf,1844
811,Inf,1845
811,Inf,1846
-Inf,Inf,1847
-Inf,Inf,1848
823,Inf,1849
823,Inf,1850
-337,Inf,1851
-Inf,Inf,1852
-Inf,758,1853
-Inf,758,1854
818,Inf,1855
818,Inf,1856
-Inf,Inf,1857
721,Inf,1858
721,Inf,1859
721,Inf,1860
-1512,Inf,1861
-1512,Inf,1862
823,Inf,1863
823,Inf,1864
808,Inf,1865
808,Inf,1866
828,Inf,1867
827,1312,1868
827,Inf,1869
811,Inf,1870
811,Inf,1871
811,Inf,1872
493,Inf,1873
493,Inf,1874
832,Inf,1875
-Inf,Inf,1876
-Inf,Inf,1877
673,Inf,1878
673,Inf,1879
673,Inf,1880
-Inf,804,1881
828,Inf,1882
828,Inf,1883
804,Inf,1884
804,Inf,1885
773,Inf,1886
813,Inf,1887
813,Inf,1888
-Inf,Inf,1889
830,Inf,1890
823,Inf,1891
839,Inf,1892
839,Inf,1893
813,Inf,1894
813,Inf,1895
814,Inf,1896
821,Inf,1897
821,Inf,1898
762,Inf,1899
-Inf,834,1900
-Inf,834,1901
826,Inf,1902
826,Inf,1903
843,Inf,1904
-Inf,Inf,1905
-Inf,-187,1906
-Inf,Inf,1907
-Inf,-187,1908
834,Inf,1909
834,Inf,1910
843,Inf,1911
843,Inf,1912
-Inf,Inf,1913
-Inf,Inf,1914
755,Inf,1915
755,755,1916
825,Inf,1917
825,Inf,1918
815,Inf,1919
815,Inf,1920
797,Inf,1921
797,Inf,1922
855,Inf,1923
855,Inf,1924
855,Inf,1925
776,Inf,1926
776,Inf,1927
-Inf,835,1928
813,Inf,1929
813,Inf,1930
-Inf,Inf,1931
-Inf,790,1932
860,Inf,1933
860,Inf,1934
858,Inf,1935
858,Inf,1936
833,Inf,1937
833,Inf,1938
-Inf,Inf,1939
-Inf,832,1940
854,Inf,1941
854,Inf,1942
841,Inf,1943
853,1613,1944
853,1613,1945
808,Inf,1946
-Inf,Inf,1947
-Inf,Inf,1948
792,Inf,1949
861,Inf,1950
861,Inf,1951
632,1408,1952
632,Inf,1953
807,Inf,1954
849,Inf,1955
868,Inf,1956
669,Inf,1957
669,Inf,1958
839,Inf,1959
839,Inf,1960
-Inf,870,1961
-Inf,Inf,1962
870,Inf,1963
870,Inf,1964
870,Inf,1965
795,914,1966
-6584,1267,1967
-6584,1267,1968
863,Inf,1969
863,Inf,1970
836,Inf,1971
836,Inf,1972
832,Inf,1973
680,Inf,1974
680,Inf,1975
471,Inf,1976
471,Inf,1977
860,Inf,1978
860,Inf,1979
867,Inf,1980
867,Inf,1981
874,Inf,1982
874,Inf,1983
862,Inf,1984
862,Inf,1985
365,Inf,1986
365,Inf,1987
871,Inf,1988
867,Inf,1989
867,Inf,1990
860,Inf,1991
860,Inf,1992
833,Inf,1993
833,Inf,1994
733,Inf,1995
733,Inf,1996
878,Inf,1997
875,Inf,1998
875,Inf,1999
-Inf,881,2000
-Inf,881,2001
870,Inf,2002
870,Inf,2003
-Inf,Inf,2004
-Inf,Inf,2005
884,Inf,2006
874,Inf,2007
874,Inf,2008
874,Inf,2009
874,Inf,2010
-Inf,871,2011
-Inf,882,2012
-Inf,882,2013
832,Inf,2014
875,Inf,2015
875,Inf,2016
856,Inf,2017
856,Inf,2018
863,Inf,2019
863,Inf,2020
-Inf,Inf,2021
865,Inf,2022
881,Inf,2023
827,Inf,2024
879,1742,2025
892,Inf,2026
849,Inf,2027
889,Inf,2028
889,Inf,2029
889,Inf,2030
884,Inf,2031
884,Inf,2032
868,Inf,2033
868,Inf,2034
855,1504,2035
889,Inf,2036
889,Inf,2037
889,Inf,2038
889,Inf,2039
727,Inf,2040
727,Inf,2041
888,Inf,2042
888,Inf,2043
888,Inf,2044
888,Inf,2045
757,Inf,2046
757,Inf,2047
-Inf,Inf,2048
-Inf,Inf,2049
-Inf,Inf,2050
-Inf,Inf,2051
-Inf,Inf,2052
834,Inf,2053
-Inf,Inf,2054
-Inf,834,2055
87,Inf,2056
87,Inf,2057
839,Inf,2058
-Inf,Inf,2059
855,Inf,2060
855,Inf,2061
-Inf,Inf,2062
-Inf,Inf,2063
-Inf,826,2064
847,Inf,2065
847,Inf,2066
898,Inf,2067
900,Inf,2068
900,Inf,2069
899,Inf,2070
899,Inf,2071
-Inf,Inf,2072
-Inf,Inf,2073
853,Inf,2074
853,Inf,2075
853,Inf,2076
-Inf,Inf,2077
-Inf,Inf,2078
-Inf,Inf,2079
-Inf,882,2080
-Inf,882,2081
-Inf,882,2082
-Inf,Inf,2083
-Inf,Inf,2084
890,Inf,2085
896,Inf,2086
862,Inf,2087
889,Inf,2088
910,Inf,2089
910,Inf,2090
-Inf,896,2091
843,Inf,2092
892,Inf,2093
-Inf,Inf,2094
832,Inf,2095
-Inf,Inf,2096
-Inf,Inf,2097
905,Inf,2098
905,Inf,2099
888,Inf,2100
888,Inf,2101
905,Inf,2102
-Inf,Inf,2103
885,Inf,2104
885,Inf,2105
885,Inf,2106
890,Inf,2107
470,Inf,2108
899,Inf,2109
899,Inf,2110
913,Inf,2111
913,Inf,2112
899,1171,2113
919,Inf,2114
919,Inf,2115
919,Inf,2116
913,Inf,2117
913,Inf,2118
921,Inf,2119
921,Inf,2120
856,Inf,2121
856,Inf,2122
856,Inf,2123
-Inf,Inf,2124
914,Inf,2125
914,Inf,2126
898,Inf,2127
898,Inf,2128
918,1420,2129
920,Inf,2130
920,Inf,2131
-Inf,900,2132
-Inf,900,2133
-Inf,900,2134
916,1521,2135
916,Inf,2136
903,Inf,2137
860,Inf,2138
892,Inf,2139
899,Inf,2140
899,Inf,2141
884,Inf,2142
884,Inf,2143
896,Inf,2144
896,Inf,2145
900,1624,2146
900,1624,2147
931,Inf,2148
931,Inf,2149
-Inf,910,2150
931,Inf,2151
931,Inf,2152
926,Inf,2153
914,Inf,2154
-Inf,536,2155
-Inf,536,2156
931,Inf,2157
931,Inf,2158
-Inf,Inf,2159
-Inf,Inf,2160
-Inf,Inf,2161
904,Inf,2162
904,Inf,2163
-3533,Inf,2164
933,Inf,2165
933,Inf,2166
909,Inf,2167
909,Inf,2168
909,Inf,2169
909,Inf,2170
-Inf,Inf,2171
-Inf,Inf,2172
-Inf,Inf,2173
-Inf,Inf,2174
-Inf,Inf,2175
937,Inf,2176
937,Inf,2177
-Inf,Inf,2178
-Inf,Inf,2179
-Inf,Inf,2180
939,Inf,2181
939,Inf,2182
930,Inf,2183
930,Inf,2184
217,Inf,2185
217,Inf,2186
892,Inf,2187
941,Inf,2188
941,Inf,2189
944,Inf,2190
944,Inf,2191
930,Inf,2192
-Inf,882,2193
939,Inf,2194
939,Inf,2195
939,Inf,2196
942,Inf,2197
-Inf,Inf,2198
-Inf,Inf,2199
-Inf,Inf,2200
889,Inf,2201
889,Inf,2202
948,Inf,2203
857,Inf,2204
-Inf,Inf,2205
-Inf,Inf,2206
-Inf,Inf,2207
910,Inf,2208
910,Inf,2209
944,Inf,2210
-Inf,Inf,2211
-Inf,Inf,2212
910,Inf,2213
925,1028,2214
925,Inf,2215
953,953,2216
953,953,2217
-Inf,Inf,2218
898,Inf,2219
898,Inf,2220
952,Inf,2221
952,Inf,2222
946,Inf,2223
946,Inf,2224
-Inf,Inf,2225
-Inf,Inf,2226
895,Inf,2227
895,Inf,2228
-Inf,Inf,2229
-Inf,Inf,2230
-Inf,Inf,2231
853,Inf,2232
853,Inf,2233
-368,Inf,2234
-Inf,Inf,2235
-Inf,Inf,2236
918,1390,2237
959,Inf,2238
957,Inf,2239
957,Inf,2240
947,Inf,2241
947,Inf,2242
949,1183,2243
949,Inf,2244
579,Inf,2245
938,Inf,2246
819,Inf,2247
819,Inf,2248
-Inf,Inf,2249
896,Inf,2250
937,Inf,2251
937,Inf,2252
937,Inf,2253
930,Inf,2254
930,Inf,2255
888,Inf,2256
888,Inf,2257
928,Inf,2258
928,Inf,2259
905,Inf,2260
-Inf,Inf,2261
958,Inf,2262
483,Inf,2263
483,Inf,2264
963,Inf,2265
970,Inf,2266
972,Inf,2267
972,Inf,2268
968,Inf,2269
968,Inf,2270
-Inf,959,2271
974,Inf,2272
966,Inf,2273
966,Inf,2274
916,Inf,2275
916,Inf,2276
-Inf,Inf,2277
-Inf,Inf,2278
969,Inf,2279
979,Inf,2280
979,Inf,2281
979,Inf,2282
972,Inf,2283
979,Inf,2284
975,Inf,2285
970,Inf,2286
970,Inf,2287
-Inf,Inf,2288
-Inf,Inf,2289
-Inf,Inf,2290
872,Inf,2291
872,Inf,2292
981,Inf,2293
972,Inf,2294
972,Inf,2295
917,Inf,2296
917,Inf,2297
939,Inf,2298
988,Inf,2299
988,Inf,2300
-Inf,Inf,2301
-Inf,909,2302
-Inf,Inf,2303
772,Inf,2304
979,Inf,2305
979,Inf,2306
990,Inf,2307
990,Inf,2308
965,Inf,2309
965,Inf,2310
-Inf,Inf,2311
916,Inf,2312
916,Inf,2313
990,Inf,2314
990,Inf,2315
976,Inf,2316
976,Inf,2317
846,Inf,2318
-Inf,Inf,2319
-Inf,Inf,2320
975,Inf,2321
846,Inf,2322
994,Inf,2323
994,Inf,2324
969,Inf,2325
-Inf,Inf,2326
-Inf,Inf,2327
799,Inf,2328
799,Inf,2329
-Inf,865,2330
-Inf,865,2331
966,Inf,2332
966,Inf,2333
843,Inf,2334
844,Inf,2335
844,Inf,2336
976,Inf,2337
976,Inf,2338
962,Inf,2339
962,Inf,2340
988,Inf,2341
988,Inf,2342
-Inf,Inf,2343
-Inf,Inf,2344
981,Inf,2345
981,Inf,2346
1003,Inf,2347
1003,Inf,2348
1004,Inf,2349
1004,Inf,2350
996,Inf,2351
937,Inf,2352
573,Inf,2353
573,Inf,2354
1009,Inf,2355
1009,Inf,2356
-Inf,Inf,2357
-Inf,932,2358
994,Inf,2359
994,Inf,2360
-Inf,Inf,2361
1010,Inf,2362
-Inf,Inf,2363
-Inf,Inf,2364
-Inf,Inf,2365
-Inf,Inf,2366
989,Inf,2367
989,Inf,2368
903,Inf,2369
1016,Inf,2370
1016,Inf,2371
1009,Inf,2372
1009,Inf,2373
1014,Inf,2374
1014,Inf,2375
1016,Inf,2376
1016,Inf,2377
1003,Inf,2378
1003,Inf,2379
989,Inf,2380
1007,Inf,2381
1007,Inf,2382
948,Inf,2383
1019,Inf,2384
1014,Inf,2385
1014,Inf,2386
1016,Inf,2387
994,Inf,2388
994,Inf,2389
912,Inf,2390
912,Inf,2391
-Inf,Inf,2392
1008,Inf,2393
1008,Inf,2394
966,Inf,2395
1007,Inf,2396
1026,Inf,2397
1026,Inf,2398
-1705,Inf,2399
-1705,Inf,2400
1000,Inf,2401
1000,Inf,2402
1004,Inf,2403
1004,Inf,2404
-Inf,Inf,2405
-Inf,1010,2406
-Inf,Inf,2407
1029,Inf,2408
-Inf,Inf,2409
-Inf,Inf,2410
1029,Inf,2411
990,Inf,2412
990,Inf,2413
1030,Inf,2414
1030,Inf,2415
1033,1074,2416
907,Inf,2417
1028,Inf,2418
1028,Inf,2419
1030,Inf,2420
1030,Inf,2421
954,Inf,2422
1018,1073,2423
-Inf,Inf,2424
-Inf,Inf,2425
1030,Inf,2426
1030,Inf,2427
1032,Inf,2428
1032,Inf,2429
951,Inf,2430
951,Inf,2431
-Inf,Inf,2432
1043,Inf,2433
1043,Inf,2434
1038,Inf,2435
-Inf,Inf,2436
1007,Inf,2437
1007,Inf,2438
1042,Inf,2439
1042,Inf,2440
998,Inf,2441
998,Inf,2442
998,Inf,2443
-Inf,Inf,2444
904,Inf,2445
904,Inf,2446
1052,Inf,2447
1052,Inf,2448
1042,Inf,2449
1023,Inf,2450
1042,Inf,2451
1042,Inf,2452
1042,Inf,2453
1047,Inf,2454
1047,Inf,2455
1049,Inf,2456
1049,Inf,2457
1052,Inf,2458
1052,Inf,2459
1053,Inf,2460
1053,Inf,2461
1030,Inf,2462
1030,Inf,2463
-Inf,Inf,2464
-Inf,Inf,2465
-Inf,Inf,2466
1007,Inf,2467
1007,Inf,2468
1036,Inf,2469
1010,Inf,2470
1010,Inf,2471
1049,Inf,2472
1049,Inf,2473
906,Inf,2474
846,Inf,2475
846,Inf,2476
1046,Inf,2477
1046,Inf,2478
795,Inf,2479
795,Inf,2480
1040,Inf,2481
1040,Inf,2482
1040,Inf,2483
1043,Inf,2484
1043,Inf,2485
1056,Inf,2486
1056,Inf,2487
993,Inf,2488
993,Inf,2489
1035,Inf,2490
1035,Inf,2491
1004,Inf,2492
1004,Inf,2493
1056,Inf,2494
1056,Inf,2495
1017,Inf,2496
1017,Inf,2497
1017,Inf,2498
700,Inf,2499
-Inf,Inf,2500
-Inf,1068,2501
-Inf,1068,2502
1059,Inf,2503
1059,Inf,2504
1021,Inf,2505
1056,Inf,2506
1056,Inf,2507
1067,Inf,2508
1067,Inf,2509
1067,Inf,2510
1067,Inf,2511
1068,Inf,2512
1068,Inf,2513
1065,Inf,2514
1065,Inf,2515
1047,Inf,2516
1047,Inf,2517
1073,Inf,2518
1073,Inf,2519
1034,Inf,2520
1044,Inf,2521
1044,Inf,2522
914,931,2523
938,Inf,2524
938,Inf,2525
1079,Inf,2526
1079,Inf,2527
1073,Inf,2528
1073,Inf,2529
1067,Inf,2530
1075,Inf,2531
1075,Inf,2532
1079,Inf,2533
1079,Inf,2534
-Inf,1082,2535
-Inf,1082,2536
903,Inf,2537
903,Inf,2538
1080,Inf,2539
1080,Inf,2540
1043,Inf,2541
1043,Inf,2542
-Inf,Inf,2543
888,Inf,2544
1079,Inf,2545
1079,Inf,2546
1065,Inf,2547
1065,Inf,2548
1086,Inf,2549
1070,Inf,2550
1085,Inf,2551
1085,Inf,2552
-Inf,Inf,2553
1023,Inf,2554
1065,Inf,2555
1065,Inf,2556
1088,Inf,2557
1088,Inf,2558
1091,Inf,2559
1091,Inf,2560
1084,Inf,2561
1084,Inf,2562
1086,Inf,2563
1086,Inf,2564
1082,Inf,2565
1082,Inf,2566
732,Inf,2567
732,Inf,2568
-Inf,Inf,2569
1087,Inf,2570
1087,Inf,2571
1088,Inf,2572
1094,Inf,2573
1094,Inf,2574
1087,Inf,2575
1087,Inf,2576
1087,Inf,2577
1087,1087,2578
1087,Inf,2579
1085,Inf,2580
1085,Inf,2581
1004,Inf,2582
1004,Inf,2583
1031,Inf,2584
1031,Inf,2585
1095,Inf,2586
1095,Inf,2587
1399,Inf,2588
1091,Inf,2589
1091,Inf,2590
1092,Inf,2591
1092,Inf,2592
1090,Inf,2593
1090,Inf,2594
1099,Inf,2595
-Inf,1375,2596
1075,Inf,2597
1075,Inf,2598
1028,Inf,2599
1099,Inf,2600
1102,Inf,2601
1102,Inf,2602
1107,Inf,2603
1107,Inf,2604
-Inf,Inf,2605
-Inf,Inf,2606
1086,Inf,2607
1115,Inf,2608
1115,Inf,2609
1112,Inf,2610
1116,Inf,2611
1116,Inf,2612
1100,Inf,2613
-Inf,Inf,2614
1030,Inf,2615
1030,Inf,2616
1081,Inf,2617
1081,Inf,2618
1081,Inf,2619
1081,Inf,2620
1102,Inf,2621
1102,Inf,2622
-Inf,1274,2623
-Inf,1274,2624
1057,Inf,2625
1057,Inf,2626
1057,Inf,2627
1107,Inf,2628
-Inf,Inf,2629
1116,Inf,2630
1116,Inf,2631
1116,Inf,2632
1108,Inf,2633
1108,Inf,2634
1093,Inf,2635
1093,Inf,2636
1110,Inf,2637
1110,Inf,2638
-Inf,Inf,2639
-Inf,Inf,2640
1093,Inf,2641
1093,Inf,2642
-Inf,Inf,2643
-Inf,Inf,2644
1130,Inf,2645
1130,Inf,2646
1134,Inf,2647
1141,Inf,2648
1141,Inf,2649
-Inf,Inf,2650
-Inf,Inf,2651
-Inf,Inf,2652
-Inf,Inf,2653
1135,Inf,2654
1101,Inf,2655
1101,Inf,2656
1136,Inf,2657
1136,Inf,2658
1143,Inf,2659
1143,Inf,2660
1137,Inf,2661
1137,Inf,2662
855,Inf,2663
855,Inf,2664
1138,Inf,2665
1085,Inf,2666
1085,Inf,2667
1108,Inf,2668
-Inf,1144,2669
1147,Inf,2670
1147,Inf,2671
1115,1231,2672
-Inf,1231,2673
1140,Inf,2674
1140,Inf,2675
440,Inf,2676
1140,Inf,2677
1078,Inf,2678
1078,Inf,2679
-200,Inf,2680
-200,Inf,2681
1162,Inf,2682
1162,Inf,2683
-Inf,983,2684
1155,Inf,2685
1155,Inf,2686
1120,Inf,2687
1120,Inf,2688
1120,Inf,2689
1162,Inf,2690
1162,Inf,2691
1162,Inf,2692
1152,Inf,2693
1152,Inf,2694
1166,Inf,2695
1168,1736,2696
1168,1736,2697
1154,Inf,2698
1176,1267,2699
1164,Inf,2700
1150,Inf,2701
1150,Inf,2702
1176,Inf,2703
1176,Inf,2704
1176,Inf,2705
1176,Inf,2706
1171,Inf,2707
1137,Inf,2708
1168,Inf,2709
1168,Inf,2710
1163,Inf,2711
1163,Inf,2712
1167,Inf,2713
1167,Inf,2714
1102,Inf,2715
1102,Inf,2716
-Inf,Inf,2717
-Inf,Inf,2718
1171,Inf,2719
1171,Inf,2720
1138,Inf,2721
1138,Inf,2722
1177,Inf,2723
1177,Inf,2724
1154,Inf,2725
1154,Inf,2726
1182,Inf,2727
909,Inf,2728
1183,Inf,2729
1183,Inf,2730
1180,Inf,2731
1180,Inf,2732
-Inf,Inf,2733
-Inf,1015,2734
-Inf,1190,2735
-Inf,1190,2736
1189,Inf,2737
1190,Inf,2738
1190,Inf,2739
1072,Inf,2740
1072,Inf,2741
-Inf,Inf,2742
-Inf,Inf,2743
931,1169,2744
1183,Inf,2745
1169,1638,2746
1169,1638,2747
1154,Inf,2748
1129,Inf,2749
1190,Inf,2750
-Inf,1141,2751
-Inf,1141,2752
1177,Inf,2753
1177,Inf,2754
1100,Inf,2755
1100,Inf,2756
1176,Inf,2757
1176,Inf,2758
1060,Inf,2759
1060,Inf,2760
1193,1385,2761
1190,Inf,2762
1190,Inf,2763
-Inf,Inf,2764
1199,Inf,2765
1199,Inf,2766
1198,Inf,2767
1198,Inf,2768
1199,Inf,2769
1199,Inf,2770
1198,Inf,2771
1061,Inf,2772
-Inf,Inf,2773
-Inf,1511,2774
-Inf,1179,2775
1057,Inf,2776
1176,Inf,2777
1176,Inf,2778
1176,Inf,2779
1200,Inf,2780
1186,Inf,2781
1186,Inf,2782
1200,Inf,2783
1200,Inf,2784
1164,Inf,2785
1164,Inf,2786
1183,Inf,2787
1183,Inf,2788
1126,Inf,2789
-Inf,1204,2790
-Inf,1204,2791
-Inf,1207,2792
-Inf,1207,2793
1212,Inf,2794
1218,Inf,2795
1218,Inf,2796
1203,Inf,2797
1203,Inf,2798
1212,Inf,2799
1212,Inf,2800
-Inf,Inf,2801
-Inf,Inf,2802
-Inf,Inf,2803
-Inf,Inf,2804
1218,Inf,2805
1206,Inf,2806
1210,Inf,2807
1210,Inf,2808
-Inf,Inf,2809
1183,1637,2810
-Inf,1375,2811
1038,Inf,2812
1038,Inf,2813
1224,Inf,2814
1224,Inf,2815
1220,Inf,2816
1213,Inf,2817
-Inf,Inf,2818
1224,Inf,2819
1224,Inf,2820
1219,Inf,2821
1219,Inf,2822
1226,Inf,2823
1226,Inf,2824
1219,Inf,2825
1219,Inf,2826
-Inf,Inf,2827
-Inf,Inf,2828
1229,Inf,2829
1092,Inf,2830
1092,Inf,2831
1220,Inf,2832
1231,Inf,2833
1231,Inf,2834
1219,Inf,2835
1219,Inf,2836
-Inf,1218,2837
-Inf,1218,2838
-Inf,1218,2839
-Inf,1218,2840
-Inf,1218,2841
-Inf,1218,2842
-Inf,1218,2843
-Inf,1218,2844
-Inf,1218,2845
1216,Inf,2846
1216,Inf,2847
-Inf,Inf,2848
1220,Inf,2849
668,Inf,2850
-Inf,1096,2851
-Inf,1096,2852
1080,Inf,2853
1080,Inf,2854
1232,Inf,2855
1241,Inf,2856
1241,Inf,2857
1235,Inf,2858
1235,Inf,2859
1239,Inf,2860
1239,Inf,2861
1164,Inf,2862
1240,Inf,2863
1240,Inf,2864
1203,Inf,2865
1203,Inf,2866
1203,Inf,2867
1205,Inf,2868
1205,Inf,2869
1232,Inf,2870
1232,Inf,2871
-Inf,Inf,2872
-Inf,1231,2873
-Inf,1243,2874
-Inf,1243,2875
-Inf,Inf,2876
-Inf,Inf,2877
1252,Inf,2878
1256,Inf,2879
1256,Inf,2880
1225,Inf,2881
1085,1086,2882
1085,1086,2883
1255,Inf,2884
1203,Inf,2885
1203,Inf,2886
1252,Inf,2887
1252,Inf,2888
1260,Inf,2889
1260,Inf,2890
1248,Inf,2891
1263,Inf,2892
1263,Inf,2893
1056,Inf,2894
1263,Inf,2895
1261,Inf,2896
1261,Inf,2897
1247,Inf,2898
1247,Inf,2899
1227,Inf,2900
1227,Inf,2901
1259,Inf,2902
-Inf,1218,2903
1250,Inf,2904
1237,Inf,2905
1237,Inf,2906
1274,Inf,2907
1274,Inf,2908
1208,Inf,2909
1208,Inf,2910
1271,Inf,2911
1271,Inf,2912
1271,Inf,2913
1271,Inf,2914
1275,Inf,2915
1275,Inf,2916
-Inf,Inf,2917
-Inf,Inf,2918
1277,Inf,2919
1225,Inf,2920
1225,Inf,2921
1281,Inf,2922
1274,Inf,2923
1274,Inf,2924
1277,Inf,2925
1277,Inf,2926
-Inf,Inf,2927
1276,Inf,2928
1269,1269,2929
1269,1269,2930
1268,Inf,2931
1268,Inf,2932
1282,Inf,2933
1232,Inf,2934
1282,Inf,2935
1282,Inf,2936
1274,Inf,2937
1274,Inf,2938
1292,Inf,2939
1292,Inf,2940
1240,Inf,2941
1273,Inf,2942
1273,Inf,2943
1284,Inf,2944
1210,Inf,2945
1291,Inf,2946
1291,Inf,2947
-Inf,-1592,2948
-Inf,-983,2949
-Inf,-983,2950
1276,Inf,2951
1276,Inf,2952
1291,Inf,2953
1291,Inf,2954
1291,Inf,2955
842,Inf,2956
1281,Inf,2957
1281,Inf,2958
1296,Inf,2959
1296,Inf,2960
1278,Inf,2961
1297,Inf,2962
1297,Inf,2963
1297,Inf,2964
1282,Inf,2965
1282,Inf,2966
1283,Inf,2967
1283,Inf,2968
1283,Inf,2969
1309,Inf,2970
1296,Inf,2971
1287,Inf,2972
-Inf,Inf,2973
1296,Inf,2974
1296,Inf,2975
1304,Inf,2976
1303,Inf,2977
1303,Inf,2978
1287,Inf,2979
1287,Inf,2980
1256,Inf,2981
1256,Inf,2982
