onset,terminus,tail,head,spell_id,role,layer,link_status
-183,Inf,141,562,SP_de10cdeda432d7579706,gerant,corporate,resolved
102,Inf,563,564,SP_51eb6653bd08051283db,pdg,corporate,resolved
119,Inf,565,566,SP_5fd010778f49708d4e45,pdg,corporate,resolved
119,Inf,567,566,SP_0b82c1a2147c71aaf98b,dga,corporate,resolved
139,Inf,568,569,SP_9dcc688c33cd317bb23d,gerant,corporate,resolved
150,263,570,511,SP_4f56eeaf1cd351c0c404,gerant,corporate,ambiguous
149,Inf,571,572,SP_255b617241e242d4c17e,pdg,corporate,resolved
129,Inf,573,574,SP_ba0a4d990ef5692f481c,unspecified,corporate,resolved
129,Inf,573,574,SP_cb587e2d3418e09a2a38,president_ca,corporate,resolved
-556,1136,575,576,SP_6d5ea82818e14df23c50,unspecified,corporate,resolved
-556,1136,577,576,SP_cf9c7cd58c8fbafcc1a9,unspecified,corporate,resolved
-556,1136,578,576,SP_97ea36a9c630a12c66ec,unspecified,corporate,resolved
-Inf,Inf,82,579,SP_77c4d1c900c316f7607a,gerant,corporate,resolved
-Inf,Inf,58,579,SP_62aa52b68d3a71993f22,commissaire_aux_comptes,corporate,resolved
117,345,458,580,SP_300a27893e5a110d83b0,gerant,corporate,resolved
137,Inf,581,582,SP_2455d909e674305bf0a2,gerant,corporate,resolved
69,Inf,298,583,SP_e55f0cd1a73eb0ffb3c7,gerant,corporate,resolved
153,Inf,339,584,SP_46dd01eb2bbf7b7f124f,gerant,corporate,resolved
143,Inf,585,586,SP_83c52a141f4cdc56f75b,gerant,corporate,resolved
137,814,587,588,SP_f050148d8f3782238485,gerant,corporate,ambiguous
-Inf,Inf,249,589,SP_2aabad489026d701d793,dg,corporate,resolved
-Inf,Inf,590,591,SP_8e65be39f69d528f20d1,administrateur,corporate,resolved
-183,Inf,592,593,SP_d4d679d95a8d1de24391,gerant,corporate,resolved
-Inf,Inf,594,595,SP_66e0865a44ccd92c2a43,gerant,corporate,resolved
117,Inf,596,597,SP_62c90b7c82d8f1221804,commissaire_aux_comptes,corporate,ambiguous
117,Inf,598,597,SP_61edb2cdc50f2a2108f6,dg,corporate,resolved
115,Inf,599,600,SP_e1ff08aa0865b0b94636,gerant,corporate,resolved
153,Inf,546,601,SP_2802da19534b57f91bbb,gerant,corporate,resolved
135,Inf,602,603,SP_687d7881aec13cb3777d,gerant,corporate,resolved
157,Inf,604,605,SP_94c740309773f23bfff0,gerant,corporate,resolved
89,Inf,606,607,SP_44ef500d76100ff495ea,gerant,corporate,resolved
120,126,608,609,SP_a1bb1a94530c8dd3737f,gerant,corporate,ambiguous
-Inf,Inf,610,611,SP_f32ee7d4b50ccaa7c8cb,commissaire_aux_comptes,corporate,resolved
125,Inf,612,613,SP_0387948c2236709bcb10,administrateur,corporate,ambiguous
125,Inf,612,613,SP_31b5e9cd7036f841a68e,pdg,corporate,ambiguous
-Inf,Inf,614,615,SP_458d23c19989c3e49d9c,dg,corporate,resolved
146,Inf,616,617,SP_fe32ab8f4ff5c3b2dada,gerant,corporate,resolved
142,Inf,618,619,SP_242bd471eada0704a349,gerant,corporate,ambiguous
114,Inf,620,621,SP_296bd3ff8b4bab3b3b5b,administrateur,corporate,resolved
126,Inf,622,349,SP_599935b0f8c98ae33b5e,gerant,corporate,resolved
132,Inf,623,624,SP_f7825765925e4300d350,pdg,corporate,resolved
140,Inf,625,626,SP_8a73e5e0546d74b401fb,gerant,corporate,resolved
147,879,199,627,SP_cb7d5482342052c7a782,gerant,corporate,ambiguous
151,Inf,404,628,SP_808a98c8482a5f47ebc9,gerant,corporate,resolved
-Inf,Inf,629,630,SP_3b005533d252d7306cba,president_ca,corporate,resolved
-Inf,Inf,631,632,SP_5e4bab307e017ceb40e1,administrateur,corporate,resolved
49,Inf,483,633,SP_966712bd44358f294f65,pdg,corporate,resolved
111,Inf,634,635,SP_81c105e6924bc816972f,pdg,corporate,resolved
111,Inf,636,635,SP_649e2deb06da47005e19,dga,corporate,resolved
134,Inf,637,638,SP_59b73f307a09e68a4800,gerant,corporate,resolved
62,Inf,639,640,SP_e30e5075160a5bbfe76a,gerant,corporate,resolved
163,Inf,641,642,SP_348f179ab3b69e7c227c,gerant,corporate,resolved
112,480,643,644,SP_4832f1a957cc160d5e55,unspecified,corporate,ambiguous
112,480,645,644,SP_dbb4082e744582594090,unspecified,corporate,ambiguous
112,480,646,644,SP_b1e15526addd5bd442c3,unspecified,corporate,ambiguous
112,480,643,644,SP_61d39736bec831864338,pdg,corporate,ambiguous
161,Inf,647,516,SP_58ec4e54f3426a682390,administrateur,corporate,resolved
161,Inf,648,516,SP_0707349fd949d3dbd474,administrateur,corporate,resolved
161,Inf,649,516,SP_6d27a7c9149d367d1bcc,administrateur,corporate,resolved
-181,Inf,146,147,SP_2988eb1b037af06116e4,association_president,corporate,ambiguous
137,Inf,650,651,SP_707921e25e60948b8293,unspecified,corporate,resolved
137,Inf,652,651,SP_462c371fe81a868a85b4,unspecified,corporate,resolved
137,Inf,653,651,SP_633be2539173fd021b39,unspecified,corporate,resolved
137,Inf,654,651,SP_61fb32f25ea2cc3719e4,unspecified,corporate,resolved
137,Inf,655,651,SP_f1c2a337914fc2ac960c,unspecified,corporate,ambiguous
154,Inf,656,657,SP_671a717893b8c57a6f66,pdg,corporate,resolved
49,1427,658,659,SP_caee1e7ec43d62e306f0,gerant,corporate,resolved
91,Inf,660,661,SP_40a928e2826a3b212541,gerant,corporate,resolved
144,Inf,662,663,SP_1649c674df5e2825942b,pdg,corporate,resolved
171,Inf,272,664,SP_9bd020b2467f0c9431ba,gerant,corporate,resolved
-Inf,Inf,665,666,SP_5ed51e097221b4f56e7e,administrateur,corporate,resolved
122,Inf,667,668,SP_9a893eefb2ec093d38b8,pdg,corporate,resolved
164,791,669,670,SP_e0ad2bd94f25450d03de,pdg,corporate,resolved
169,Inf,671,466,SP_f2b2d9ae5e0406fcb81f,gerant,corporate,ambiguous
170,Inf,672,673,SP_61ff460b5c4be0343f64,gerant,corporate,resolved
98,Inf,674,675,SP_e44723d45958760558ef,gerant,corporate,ambiguous
156,Inf,676,677,SP_988b54e79e74ffd9c9c8,administrateur,corporate,resolved
156,Inf,678,677,SP_3c561164a3e0f12e7f97,administrateur,corporate,resolved
174,Inf,679,680,SP_db156f5372a123bc7e85,administrateur,corporate,ambiguous
-Inf,Inf,681,682,SP_bdebc1e90233b03e6803,gerant,corporate,resolved
-9,Inf,683,684,SP_a5133f994cc5a7946a2d,gerant,corporate,resolved
157,Inf,685,686,SP_756e24b67ea4d17a5f38,gerant,corporate,ambiguous
-Inf,Inf,687,688,SP_11f48a392f32a1fca83d,president_ca,corporate,resolved
105,Inf,689,690,SP_2ce347b23d42c8581551,gerant,corporate,resolved
-Inf,177,691,692,SP_68b362746a20a0c3c12f,associe,corporate,resolved
11,42,693,694,SP_27d01297457a973c43da,gerant,corporate,ambiguous
11,42,695,694,SP_a02270491310aac1cde5,gerant,corporate,ambiguous
-Inf,Inf,263,696,SP_41174a3a756ec035efc2,gerant,corporate,resolved
150,Inf,263,697,SP_eae0be800b4b96888001,cogerant,corporate,resolved
161,Inf,667,698,SP_36f44398e9eed142a6b3,pdg,corporate,ambiguous
129,Inf,699,700,SP_bf8ab68103c941be03d2,president_ca,corporate,resolved
129,Inf,699,700,SP_e32b80901f3401fb9169,dg,corporate,resolved
129,Inf,701,700,SP_b7ca78a1bfca17f45512,dga,corporate,resolved
-Inf,Inf,702,703,SP_80b9606a50935971924d,administrateur,corporate,resolved
-Inf,Inf,704,703,SP_95e5248c21fe66721a53,administrateur,corporate,resolved
-Inf,Inf,705,703,SP_b25981ef81b25fbaf66a,administrateur,corporate,resolved
-Inf,Inf,702,703,SP_676d000e1f5b7fad357c,pdg,corporate,resolved
-Inf,Inf,706,707,SP_0589ab948ed8f2bde39a,commissaire_aux_comptes,corporate,resolved
-Inf,Inf,708,707,SP_2c43faf4c9a2f747c754,commissaire_aux_comptes,corporate,resolved
-Inf,Inf,709,707,SP_dc7987f2b3ab1507e235,commissaire_aux_comptes,corporate,ambiguous
-Inf,Inf,710,707,SP_09141d91001c050e9096,commissaire_aux_comptes,corporate,resolved
181,181,711,712,SP_4ca98b657a86d514711a,liquidateur,corporate,resolved
150,Inf,713,714,SP_51dc7f57703a1688ec5d,gerant,corporate,resolved
175,1603,715,716,SP_a3f65cb52550b22bdf74,gerant,corporate,ambiguous
133,Inf,717,718,SP_e2c657adeb643ba208b1,gerant,corporate,resolved
160,Inf,719,720,SP_652013d064098e31f7b5,pdg,corporate,resolved
154,Inf,721,722,SP_aafa979ff0ae0ab907ef,administrateur,corporate,resolved
179,Inf,723,724,SP_cd1d9feb0b04649e8027,gerant,corporate,resolved
166,Inf,725,726,SP_26d6dde41f0918179e90,gerant,corporate,resolved
156,Inf,676,727,SP_b623d59c3b190e80ac67,administrateur,corporate,resolved
156,Inf,678,727,SP_b6d86845e4787cee729c,administrateur,corporate,ambiguous
188,Inf,210,728,SP_af9ced2de065534bd2a1,administrateur,corporate,resolved
156,Inf,676,729,SP_843965c0acb2cb5db858,gerant,corporate,resolved
-Inf,185,339,730,SP_ae0be5405f7ac3687968,gerant,corporate,resolved
190,483,23,731,SP_cc6f9afe6616c5515b6d,gerant,corporate,ambiguous
174,Inf,732,733,SP_e0322ca6a1a1a9b84c9b,gerant,corporate,resolved
154,Inf,734,735,SP_28b19458c730049549e6,gerant,corporate,resolved
-Inf,Inf,736,737,SP_390aaccbbd7893400fc4,administrateur,corporate,ambiguous
-Inf,Inf,736,737,SP_f43ae89fdfb1923788e5,president_ca,corporate,ambiguous
-Inf,Inf,738,739,SP_0aff72976d193be2cc79,gerant,corporate,resolved
177,Inf,740,741,SP_e62368c6858ce0a9d7e2,gerant,corporate,ambiguous
168,Inf,742,743,SP_392083c2b16e66c86704,pdg,corporate,resolved
-Inf,Inf,744,745,SP_0d10b8e45725ebab9774,gerant,corporate,resolved
-Inf,186,746,186,SP_d98df031f6eafa1053c8,gerant,corporate,resolved
186,Inf,747,186,SP_e91530712ecc1097247a,cogerant,corporate,resolved
130,Inf,748,749,SP_7c25414bf512297e5f68,pdg,corporate,resolved
172,Inf,750,751,SP_98be328fd91958aba7c6,dga,corporate,resolved
154,Inf,752,753,SP_da56c05e0e0c122e5331,administrateur,corporate,resolved
154,Inf,754,753,SP_75fbace364388356ec61,pdg,corporate,resolved
-Inf,Inf,755,756,SP_26ebf76ccefc94bfa5a6,gerant,corporate,ambiguous
198,1431,757,758,SP_1a4d2503c8cd9ca16a3b,gerant,corporate,ambiguous
-17,Inf,759,760,SP_78677f1bffc068f52d3c,pdg,corporate,ambiguous
183,Inf,761,762,SP_373e3aaf9793fe764e5f,dg,corporate,resolved
204,1591,346,215,SP_e932f38a747fc6819d68,gerant,corporate,ambiguous
203,Inf,763,764,SP_b1b2c3ca1f48d007870e,gerant,corporate,resolved
188,Inf,480,479,SP_4dc3410724d460139469,cogerant,corporate,ambiguous
213,Inf,765,766,SP_0d4780a191b9343745dc,gerant,corporate,resolved
-Inf,Inf,767,768,SP_434648384c1a0f7127cc,unspecified,corporate,resolved
-Inf,Inf,769,768,SP_154c08f81e86eac0bf5c,unspecified,corporate,resolved
-Inf,Inf,770,768,SP_7e60a2308819834ae5db,unspecified,corporate,resolved
-Inf,Inf,767,768,SP_4b2d57a0755637cad2f6,pdg,corporate,resolved
-Inf,Inf,771,772,SP_7a16d9998ee99fcb2767,dg,corporate,ambiguous
-133,Inf,773,774,SP_38268cd61159bb857110,pdg,corporate,ambiguous
195,Inf,775,776,SP_974068b9e05bf773a742,association_president,corporate,resolved
70,Inf,777,778,SP_b1b8f6115aa40491df29,dg,corporate,ambiguous
210,Inf,779,780,SP_3e0e094bb83f93fc921c,pdg,corporate,resolved
171,Inf,781,782,SP_549ccf1d5a77bae82a42,administrateur,corporate,resolved
134,Inf,783,784,SP_2f2d00a5b05e1fcb5e79,pdg,corporate,resolved
188,1122,785,786,SP_0384e3497a0cb217d68d,gerant,corporate,ambiguous
223,Inf,70,787,SP_afbea4f8d3e5cb6f1008,gerant,corporate,resolved
209,Inf,788,789,SP_2f701befc442cce6e4f2,gerant,corporate,resolved
210,Inf,790,791,SP_e2b854b55bb033d07f6a,associe,corporate,resolved
-Inf,Inf,792,793,SP_3abf4b70419b610a28c1,pdg,corporate,resolved
-Inf,224,794,795,SP_a401daf4abe4f275878c,administrateur,corporate,ambiguous
224,Inf,216,795,SP_e6302319763b2c0af238,pdg,corporate,resolved
184,Inf,796,797,SP_5ece916a827608b22014,gerant,corporate,resolved
-Inf,Inf,798,799,SP_8b5e8b1df110018ee5c7,pdg,corporate,resolved
163,366,129,800,SP_5edc053f2070e687b5c3,pdg,corporate,resolved
171,Inf,801,802,SP_7c30fe8a0e596f9b7871,gerant,corporate,resolved
171,Inf,803,802,SP_8e2adadbcac8870d17ca,gerant,corporate,resolved
190,Inf,804,805,SP_9d9c8890656d29a050b8,dg,corporate,resolved
200,Inf,806,807,SP_2229a5242a5b2f7e68a4,dga,corporate,resolved
158,Inf,425,808,SP_77a8a1f10451f8e33bec,gerant,corporate,resolved
227,Inf,809,810,SP_f6d9c42c192824a62083,gerant,corporate,resolved
195,Inf,811,812,SP_0e72d07873386e7eb80f,cogerant,corporate,resolved
210,Inf,813,814,SP_9edb87882c62097045f3,administrateur,corporate,ambiguous
184,184,815,816,SP_4dcbfb792b7fa54c6f0c,liquidateur,corporate,resolved
224,Inf,681,817,SP_17f4eb68f43bcdff58af,gerant,corporate,resolved
219,Inf,818,819,SP_c943ef5c361ffdfcab9a,gerant,corporate,resolved
-118,Inf,820,821,SP_d141fabf85fbbd65a5f0,gerant,corporate,resolved
-Inf,Inf,394,822,SP_59f1841483ab6c55137c,pdg,corporate,resolved
169,902,636,822,SP_fd09aa6f55b03f62e104,dga,corporate,ambiguous
191,Inf,823,824,SP_a3f244d58ac6ee41f112,gerant,corporate,resolved
224,Inf,825,826,SP_195ef46c9063a53c26eb,pdg,corporate,resolved
204,Inf,232,827,SP_5b0c527f53de2f90e229,pdg,corporate,ambiguous
137,Inf,394,828,SP_10f5e6e1d3676d386024,gerant,corporate,resolved
203,Inf,829,406,SP_84ef34b447541db0902f,dg,corporate,ambiguous
92,Inf,394,830,SP_ae7154bf2273ef338a2f,pdg,corporate,resolved
-364,Inf,823,831,SP_ea7e9e0a90162fdec9bc,dg,corporate,resolved
-Inf,Inf,832,833,SP_45f6a1cd8d1c9d9ce13e,pdg,corporate,resolved
211,Inf,834,835,SP_e4481da8924869f40d73,cogerant,corporate,resolved
191,514,836,837,SP_1e54881e3b47e9427c6e,pdg,corporate,ambiguous
191,Inf,838,839,SP_bcc5ed69cd20f9cc94ae,association_president,corporate,ambiguous
62,Inf,840,841,SP_34f4e766b9b281ede1ee,gerant,corporate,resolved
237,Inf,842,843,SP_beb58e9408e018903f00,gerant,corporate,resolved
148,Inf,844,845,SP_45707657b14e4f4ea634,gerant,corporate,resolved
213,Inf,846,847,SP_e3788f45847342264da7,gerant,corporate,resolved
-Inf,Inf,848,849,SP_5d767c23f028a5b9d788,pdg,corporate,resolved
191,Inf,832,850,SP_5d436bd12a0826126dff,pdg,corporate,resolved
216,Inf,851,852,SP_d895e159ece8215ef2d6,administrateur,corporate,ambiguous
216,Inf,853,852,SP_19d17a46b2d75aa52208,administrateur,corporate,ambiguous
-Inf,Inf,854,855,SP_ed7d41cbbdb3ccbc0179,pdg,corporate,resolved
220,Inf,856,857,SP_005c9576cf3835cca2a2,gerant,corporate,resolved
245,Inf,858,859,SP_869630cff78f75cd673d,gerant,corporate,resolved
-Inf,Inf,860,861,SP_f253faf9d20e9841e95d,administrateur,corporate,ambiguous
-Inf,Inf,832,862,SP_a77e9d598e3f96dac01d,pdg,corporate,resolved
209,Inf,636,862,SP_0ce592079e3a259f0028,unspecified,corporate,resolved
-Inf,148,863,864,SP_195ab636a1adeeef70b5,gerant,corporate,ambiguous
-Inf,Inf,865,866,SP_27b727af16f85bc9bf2d,administrateur,corporate,resolved
-Inf,Inf,867,866,SP_d00f0a04ff76840b27ad,dga,corporate,resolved
201,Inf,868,869,SP_d98fe03f365bd074f986,gerant,corporate,resolved
-Inf,Inf,240,870,SP_3427a438a19ea10bf6a4,dg,corporate,ambiguous
191,Inf,754,871,SP_ea7f344d290867c13f8b,administrateur,corporate,resolved
191,Inf,872,871,SP_85d58d444c218135582f,administrateur,corporate,resolved
191,Inf,752,871,SP_4151b29feee95e662ecb,administrateur,corporate,resolved
191,Inf,754,871,SP_a289fa204688140e1a3f,pdg,corporate,resolved
224,Inf,873,874,SP_5a4b8b420859027c8651,dg,corporate,ambiguous
224,Inf,875,874,SP_49b8d1b7c963601fada6,pdg,corporate,resolved
249,Inf,876,877,SP_cb29cec382301bda8a24,gerant,corporate,resolved
175,Inf,878,879,SP_0bade02ff2e9e2af11f4,gerant,corporate,resolved
175,Inf,880,881,SP_bbc1cf30769e876b516a,gerant,corporate,ambiguous
147,Inf,882,883,SP_38cfbd8a1a50421e596e,gerant,corporate,resolved
-Inf,242,884,885,SP_156084bb481902f0b6d7,gerant,corporate,resolved
184,Inf,886,887,SP_3ea9d91cafe9c6cce4b2,pdg,corporate,resolved
233,1379,387,888,SP_187e1a203f530f5e930f,dg,corporate,resolved
247,Inf,889,890,SP_e69bb0f044db2bceed38,pdg,corporate,resolved
163,Inf,891,892,SP_6935cf6dac7d5fc8ac06,administrateur,corporate,ambiguous
223,826,893,894,SP_20221a11fbf2e617926c,gerant,corporate,ambiguous
234,Inf,79,895,SP_f9cb0bf7f27ec125fb66,pdg,corporate,resolved
166,Inf,896,897,SP_45e07d3bdc6972382dfd,gerant,corporate,resolved
248,Inf,898,899,SP_317eb2ba75201a9ac7bd,gerant,corporate,resolved
210,Inf,900,901,SP_ac750e8867bc954e7206,gerant,corporate,resolved
-Inf,253,902,903,SP_d781cab24e98bd80809e,pdg,corporate,resolved
-Inf,Inf,904,905,SP_65f2e0b15dd51faa45f7,administrateur,corporate,ambiguous
238,Inf,906,907,SP_d0ba0b627c538e2a4213,president_ca,corporate,resolved
262,262,908,909,SP_b13352c96d47d93e5bf5,gerant,corporate,ambiguous
230,Inf,910,911,SP_711ffb0b25db55d862e6,gerant,corporate,resolved
261,472,912,913,SP_a9cfcde3af4cd15d067c,gerant,corporate,resolved
-Inf,1144,912,913,SP_77021ab9dc09cce615c6,gerant,corporate,resolved
-Inf,1360,912,913,SP_77021ab9dc09cce615c6,gerant,corporate,resolved
-Inf,1360,912,913,SP_77021ab9dc09cce615c6,gerant,corporate,resolved
247,Inf,914,915,SP_8e3e7edc54ddd1d9dba2,gerant,corporate,resolved
175,Inf,916,917,SP_ec17485a324cec68f55a,gerant,corporate,ambiguous
175,904,258,917,SP_d81efb1fa1ed39296952,gerant,corporate,ambiguous
163,Inf,918,919,SP_f1f3880f3171f2490919,dg,corporate,resolved
-2031,Inf,792,920,SP_a91f4b2b4199ff84f29f,unspecified,corporate,ambiguous
-Inf,Inf,220,920,SP_ca5515cd3af74e7f04c8,unspecified,corporate,resolved
-Inf,Inf,921,920,SP_b9b6c8b9afc965ae45f8,unspecified,corporate,resolved
-2031,Inf,792,920,SP_297ff56a2bb63490f724,pdg,corporate,ambiguous
-195,Inf,922,923,SP_770a5074c15fa70ae14d,pdg,corporate,resolved
197,Inf,924,925,SP_8cf7b00a0d1f5893a355,associe,corporate,resolved
238,Inf,926,927,SP_47152548699f8c81cf4a,gerant,corporate,resolved
130,Inf,928,929,SP_82ac6afbe4192b2922d4,administrateur,corporate,ambiguous
-Inf,Inf,930,931,SP_2d4f888c5c9db9bc5e55,gerant,corporate,resolved
261,Inf,932,933,SP_9a266f7bf7ba55e34788,cogerant,corporate,resolved
242,Inf,934,935,SP_208be9c95ab57c943d9a,gerant,corporate,resolved
244,556,936,937,SP_7fa7adfd4cd66a6d8fd6,gerant,corporate,resolved
244,556,938,937,SP_eb66d5728611047c0d3a,gerant,corporate,resolved
-Inf,Inf,939,940,SP_d1fab1eecdd2e214ad28,administrateur,corporate,resolved
218,Inf,315,941,SP_c5e93d55c888c835f8c1,liquidateur,corporate,resolved
258,Inf,339,942,SP_25b90541a5ad87dfca08,gerant,corporate,resolved
153,365,943,944,SP_71332d7ca256370c11ba,gerant,corporate,ambiguous
14,Inf,945,946,SP_c5ff4fe2df030514284c,president_ca,corporate,resolved
155,387,947,948,SP_97ca6ef7bd34d1e8a842,dg,corporate,resolved
179,Inf,112,949,SP_6b9244acf7dff9dbe786,administrateur,corporate,resolved
-Inf,Inf,112,949,SP_b8fb513645f99d624b3c,pdg,corporate,resolved
252,Inf,950,951,SP_210d75ce5732e025f08f,gerant,corporate,ambiguous
251,Inf,952,953,SP_ef0428ca3d56d91af88d,gerant,corporate,ambiguous
261,Inf,954,955,SP_b08a11f12bd8ba7f5715,gerant,corporate,resolved
265,Inf,956,957,SP_b98217398e193d7518f5,gerant,corporate,resolved
268,Inf,958,959,SP_bf458295c1ec28e4d3a7,gerant,corporate,resolved
212,Inf,960,961,SP_007bd9fbf0cf2ff370da,administrateur,corporate,ambiguous
212,Inf,962,961,SP_e6bb17bba9991d8c7c79,administrateur,corporate,ambiguous
212,Inf,963,961,SP_6caa24958d0894199102,administrateur,corporate,ambiguous
-Inf,258,964,965,SP_fe9257cb50c846e10247,unspecified,corporate,resolved
233,Inf,966,967,SP_fb6111317e3909de5e37,administrateur,corporate,resolved
233,Inf,968,967,SP_5bdc8614531cd89536a1,administrateur,corporate,resolved
233,Inf,966,967,SP_16dde7958728105aed3d,pdg,corporate,resolved
244,317,969,970,SP_6d18ac0505e7da1f7d71,gerant,corporate,resolved
181,346,971,609,SP_4760978d9071a8e145ae,administrateur,corporate,ambiguous
270,Inf,972,973,SP_e2588ce1ffbc581cd03c,gerant,corporate,resolved
263,499,974,511,SP_247ffc3622cdd3d2d8f9,gerant,corporate,ambiguous
270,940,975,976,SP_49bd32bac3fe106f4585,president_ca,corporate,resolved
85,Inf,977,978,SP_36e129ea51749f43d797,pdg,corporate,resolved
-Inf,Inf,407,979,SP_b47bf343eb39f38e0b6a,administrateur,corporate,ambiguous
252,Inf,980,981,SP_0eaa0cdb55b985a86a43,administrateur,corporate,ambiguous
252,Inf,980,981,SP_a9ba9807f93895e8ccab,pdg,corporate,ambiguous
256,Inf,982,983,SP_481af1dab3aadee46c5e,gerant,corporate,resolved
261,Inf,984,985,SP_384738b3fdf30eaa5111,gerant,corporate,resolved
162,1200,986,987,SP_c7dd0984d6997714c9b7,pdg,corporate,resolved
-Inf,Inf,988,989,SP_85ba4c07ad90b94591d1,pdg,corporate,ambiguous
-151,Inf,990,989,SP_79cc340f69d04b3216a1,administrateur,corporate,ambiguous
155,Inf,991,992,SP_db18cdfa816c78579026,gerant,corporate,resolved
280,Inf,993,994,SP_d79f8231ce40bdca5203,unspecified,corporate,resolved
-Inf,191,84,995,SP_61ac4e79252a7c3b86bc,gerant,corporate,resolved
267,Inf,996,997,SP_188b69cbe68adce4629e,gerant,corporate,resolved
280,Inf,998,999,SP_5b383d35e94ebf614915,gerant,corporate,resolved
265,Inf,1000,1001,SP_d3927b115896729d609e,gerant,corporate,resolved
244,Inf,1002,1003,SP_3ad659c8dae9544d177a,gerant,corporate,resolved
-Inf,Inf,1004,1005,SP_b0e89c2a03aa24e3065f,gerant,corporate,resolved
276,1752,1006,1007,SP_615b779bc6ce3c5398d3,gerant,corporate,resolved
268,Inf,1008,1009,SP_5ae9db31e76ff55c703e,gerant,corporate,resolved
260,727,1010,1011,SP_38a6f6e39e99760907aa,gerant,corporate,resolved
258,Inf,1012,1013,SP_350a2e473bcbd7af87ab,gerant,corporate,resolved
260,Inf,131,1014,SP_30854233b665570b165b,gerant,corporate,resolved
-Inf,277,1015,1016,SP_413c0c93ad2da0d23783,gerant,corporate,resolved
295,Inf,1017,1018,SP_17f618a0b6f528aceed4,gerant,corporate,resolved
279,Inf,1019,1020,SP_408840585be518d674a5,gerant,corporate,resolved
287,1774,1021,1022,SP_676c3e25aaad2869ef26,gerant,corporate,resolved
-Inf,Inf,502,1023,SP_934995cd91460deb31f9,administrateur,corporate,resolved
178,Inf,1024,1023,SP_b47053da1b44e4824bc9,administrateur,corporate,ambiguous
178,Inf,1025,1023,SP_d13a3c1e9195c9d01fc4,administrateur,corporate,resolved
178,Inf,502,1023,SP_620165f16f9fa1585429,president_ca,corporate,resolved
-Inf,167,1026,1027,SP_32e7461c7369810f7afe,unspecified,corporate,resolved
-Inf,167,1028,1027,SP_a81e1085a632d56584ee,unspecified,corporate,resolved
245,Inf,1029,1030,SP_64c289b6bd26b55b953d,pdg,corporate,ambiguous
65,Inf,1031,1032,SP_8da9614e7a0dcd56274d,dg,corporate,resolved
258,Inf,1033,1034,SP_ed710d8ff73b8b50f245,pdg,corporate,resolved
191,Inf,1035,1036,SP_af34249336d4d17b1e5c,president_ca,corporate,resolved
191,744,1037,1036,SP_eff81f8206770fa568d8,dg,corporate,resolved
270,Inf,1038,1039,SP_590365d96f9ae0b899ae,gerant,corporate,resolved
132,Inf,1040,1041,SP_3b7f0486a08bdfd2e86b,cogerant,corporate,resolved
