period,tail,head,role_canonical,certainty,link_status,dissolution_observed
2012,1736,4208,president_ca,certain,resolved,0
2012,1736,5175,president_ca,certain,resolved,0
2012,1737,3891,gerant,certain,resolved,0
2012,1738,5112,gerant,certain,resolved,0
2012,1739,3693,gerant,certain,resolved,0
2012,1740,3815,gerant,certain,resolved,0
2012,1741,4707,gerant,certain,resolved,0
2012,1741,4708,gerant,certain,resolved,0
2012,1741,5250,gerant,certain,resolved,0
2012,1742,3869,administrateur,certain,resolved,0
2012,1742,4469,president_ca,certain,resolved,0
2012,1742,5170,pdg,certain,resolved,0
2012,1742,5202,pdg,certain,resolved,0
2012,1743,4812,gerant,certain,resolved,0
2012,1744,3548,pdg,certain,resolved,0
2012,1744,3822,president_ca,probable,resolved,0
2012,1744,3853,administrateur,certain,resolved,0
2012,1744,3940,administrateur,certain,resolved,0
2012,1744,4011,administrateur|pdg,certain,resolved,0
2012,1744,4210,pdg,certain,ambiguous,0
2012,1745,4403,administrateur|pdg,probable,resolved,0
2012,1746,3151,pdg,certain,resolved,0
2012,1746,4368,gerant,certain,ambiguous,0
2012,1747,3156,gerant,certain,resolved,0
2012,1748,4144,gerant,certain,resolved,0
2012,1748,4383,gerant,certain,resolved,0
2012,1749,4933,gerant,certain,resolved,0
2012,1750,3636,gerant,certain,resolved,0
2012,1752,3265,gerant,certain,resolved,0
2012,1753,5307,gerant,certain,resolved,0
2012,1754,3334,gerant,certain,resolved,0
2012,1754,4610,gerant,certain,resolved,0
2012,1755,3985,gerant,certain,resolved,0
2012,1757,4916,gerant,certain,resolved,0
2012,1758,4403,administrateur,probable,resolved,0
2012,1759,4475,gerant,certain,resolved,0
2012,1760,2788,gerant,probable,resolved,1
2012,1761,3277,dga,certain,resolved,0
2012,1761,5205,dga,certain,ambiguous,0
2012,1762,4952,gerant,certain,resolved,0
2012,1762,5156,gerant,certain,resolved,0
2012,1763,3360,gerant,certain,resolved,0
2012,1764,4186,gerant,certain,resolved,0
2012,1764,4726,gerant,certain,resolved,0
2012,1764,5292,gerant,certain,resolved,0
2012,1765,4674,gerant,certain,resolved,0
2012,1766,4185,gerant,certain,ambiguous,0
2012,1767,4476,association_president|unspecified,certain,ambiguous,0
2012,1767,4765,gerant,probable,resolved,0
2012,1769,3403,cogerant,probable,resolved,0
2012,1770,4437,gerant,certain,resolved,0
2012,1771,3559,dga,certain,resolved,0
2012,1772,2699,president_ca,certain,ambiguous,0
2012,1773,3195,gerant,possible,ambiguous,1
2012,1773,3344,gerant,certain,resolved,0
2012,1773,4125,gerant,certain,resolved,0
2012,1773,4215,gerant,certain,resolved,0
2012,1773,4722,gerant,certain,ambiguous,0
2012,1773,5442,dg,probable,ambiguous,0
2012,1774,5435,pdg,certain,ambiguous,0
2012,1774,5467,cogerant|dg,certain,ambiguous,0
2012,1775,2999,gerant,certain,resolved,0
2012,1775,3003,cogerant|gerant,certain,resolved,0
2012,1776,3211,gerant,certain,resolved,0
2012,1776,3303,gerant,certain,resolved,0
2012,1776,3331,gerant,certain,resolved,0
2012,1776,3362,gerant,certain,resolved,0
2012,1776,3953,administrateur,possible,resolved,1
2012,1777,3678,gerant,certain,resolved,0
2012,1778,4777,pdg,certain,resolved,0
2012,1778,4778,pdg,certain,ambiguous,0
2012,1779,4299,gerant,certain,resolved,0
2012,1780,3078,pdg,probable,resolved,0
2012,1781,5463,gerant,certain,ambiguous,0
2012,1782,3367,gerant,certain,resolved,0
2012,1783,3231,administrateur,certain,resolved,0
2012,1784,2784,administrateur|dga,possible,resolved,1
2012,1785,4822,dga,certain,resolved,0
2012,1786,4845,dg,certain,resolved,0
2012,1787,3297,gerant,probable,resolved,0
2012,1787,5303,gerant,certain,resolved,0
2012,1788,2913,gerant,certain,resolved,0
2012,1789,4226,gerant,certain,resolved,0
2012,1790,3353,administrateur,certain,resolved,0
2012,1791,3229,gerant|pdg,certain,resolved,0
2012,1792,4427,representant,certain,ambiguous,0
2012,1793,5146,administrateur,probable,ambiguous,0
2012,1794,2699,dg,certain,resolved,0
2012,1796,2699,dg,certain,resolved,0
2012,1797,2716,dga,certain,resolved,0
2012,1798,4038,gerant,certain,resolved,0
2012,1798,4728,gerant,certain,ambiguous,0
2012,1799,3579,commissaire_aux_comptes,certain,ambiguous,0
2012,1800,3832,pdg,probable,resolved,0
2012,1801,3199,gerant,certain,resolved,0
2012,1801,4863,gerant,certain,resolved,0
2012,1801,5223,liquidateur,certain,resolved,0
2012,1802,5284,actionnaire,certain,resolved,0
2012,1803,2792,gerant,certain,resolved,0
2012,1804,4494,commissaire_aux_comptes,certain,resolved,0
2012,1805,3589,pdg,certain,resolved,0
2012,1806,4167,administrateur|pdg,certain,ambiguous,0
2012,1806,5502,member,certain,resolved,0
2012,1807,3996,gerant,certain,ambiguous,0
2012,1807,4184,gerant,possible,ambiguous,1
2012,1807,4353,gerant,probable,ambiguous,1
2012,1808,2862,gerant,certain,ambiguous,0
2012,1808,3625,gerant,possible,ambiguous,1
2012,1809,3313,dg|president_ca,certain,resolved,0
2012,1809,3314,gerant,certain,ambiguous,0
2012,1810,3313,dga,certain,resolved,0
2012,1810,3314,gerant,certain,ambiguous,0
2012,1811,4302,dg,certain,resolved,0
2012,1812,3624,unspecified,certain,resolved,0
2012,1813,4569,gerant,certain,ambiguous,0
2012,1814,3685,cogerant,certain,resolved,0
2012,1815,3685,cogerant,certain,resolved,0
2012,1817,3880,gerant,certain,resolved,0
2012,1817,5283,gerant,certain,resolved,0
2012,1819,4418,gerant,certain,ambiguous,0
2012,1820,2797,president_ca,certain,ambiguous,0
2012,1821,2768,unspecified,certain,resolved,0
2012,1821,5294,administrateur,certain,resolved,0
2012,1822,3216,gerant,certain,resolved,0
2012,1823,5251,administrateur,probable,resolved,0
2012,1824,5133,dg,certain,resolved,0
2012,1826,5499,vice_president,certain,resolved,0
2012,1827,4039,liquidateur,certain,ambiguous,1
2012,1828,3072,gerant,certain,resolved,0
2012,1829,3569,gerant,certain,resolved,0
2012,1830,5489,commissaire_aux_comptes,certain,ambiguous,0
2012,1831,4268,administrateur|pdg,certain,resolved,0
2012,1832,2927,administrateur,probable,resolved,0
2012,1833,4965,administrateur,probable,ambiguous,0
2012,1834,3022,administrateur|pdg,probable,resolved,1
2012,1835,3022,pdg,probable,ambiguous,0
2012,1835,3023,pdg,certain,ambiguous,0
2012,1835,3137,administrateur|pdg,certain,ambiguous,0
2012,1835,3259,gerant,possible,ambiguous,1
2012,1835,4965,administrateur,probable,ambiguous,0
2012,1835,5193,administrateur|pdg,probable,ambiguous,0
2012,1836,4271,gerant,certain,resolved,0
2012,1837,5431,treasurer,certain,ambiguous,0
2012,1838,3423,dg,certain,resolved,0
2012,1838,4071,gerant,certain,resolved,0
2012,1838,4419,dg|dga,certain,ambiguous,0
2012,1838,4581,administrateur|president_ca,certain,resolved,0
2012,1838,5424,dg,certain,ambiguous,0
2012,1838,5449,gerant,certain,ambiguous,0
2012,1838,5469,gerant,certain,ambiguous,0
2012,1839,4581,administrateur|dg,certain,resolved,0
2012,1840,2628,gerant,certain,ambiguous,0
2012,1840,3423,dga,certain,resolved,0
2012,1840,4071,cogerant,certain,resolved,0
2012,1840,4419,president_ca,certain,ambiguous,0
2012,1841,3423,president_ca,certain,resolved,0
2012,1842,4581,administrateur,certain,resolved,0
2012,1843,2987,gerant,certain,resolved,0
2012,1844,3381,gerant,certain,ambiguous,0
2012,1845,5396,unspecified,certain,resolved,0
2012,1846,3031,gerant,certain,resolved,0
2012,1847,5175,dg,certain,resolved,0
2012,1848,5470,administrateur,certain,ambiguous,0
2012,1849,3438,pdg,certain,ambiguous,0
2012,1849,3439,pdg,certain,resolved,0
2012,1850,4573,pdg,certain,resolved,0
2012,1851,2931,dg,certain,resolved,0
2012,1851,3190,gerant,certain,resolved,0
2012,1852,3584,gerant,certain,resolved,0
2012,1853,5504,secretaire_general,certain,resolved,0
2012,1854,2855,administrateur,certain,resolved,0
2012,1855,5251,administrateur,probable,resolved,0
2012,1856,5054,president_ca,certain,resolved,0
2012,1857,4943,gerant,certain,resolved,0
2012,1858,5148,gerant,certain,ambiguous,0
2012,1859,5432,treasurer,certain,ambiguous,0
2012,1860,3325,administrateur,probable,resolved,0
2012,1861,5032,gerant,certain,resolved,0
2012,1862,3530,gerant,certain,resolved,0
2012,1863,3184,dga,certain,resolved,0
2012,1864,2693,pdg,certain,resolved,0
2012,1864,3076,pdg,certain,resolved,0
2012,1865,4665,gerant,certain,resolved,0
2012,1866,4084,gerant,certain,resolved,0
2012,1867,5305,associe,probable,ambiguous,0
2012,1868,2671,president_ca,certain,resolved,0
2012,1868,5102,dg,certain,ambiguous,0
2012,1869,2852,dga,certain,resolved,0
2012,1869,3284,dga,certain,ambiguous,0
2012,1869,3298,dga,certain,resolved,0
2012,1869,3820,dga,certain,resolved,0
2012,1869,3821,pdg,probable,resolved,0
2012,1869,3823,pdg,probable,resolved,0
2012,1869,3899,pdg,probable,resolved,0
2012,1869,4328,dga|president_ca,certain,resolved,0
2012,1869,4654,dga,certain,ambiguous,0
2012,1869,5076,pdg,probable,resolved,0
2012,1869,5081,dga,certain,resolved,0
2012,1869,5083,pdg,probable,resolved,0
2012,1869,5090,administrateur|pdg,certain,resolved,0
2012,1869,5313,pdg,certain,resolved,0
2012,1869,5450,dga,certain,ambiguous,0
2012,1870,2852,pdg,probable,resolved,0
2012,1870,3101,pdg,certain,resolved,0
2012,1870,3284,pdg,probable,ambiguous,0
2012,1870,3820,dga,certain,resolved,0
2012,1870,3821,dga,certain,resolved,0
2012,1870,3899,dga,certain,resolved,0
2012,1870,4328,association_president|president_ca,certain,resolved,0
2012,1870,4654,dga,certain,ambiguous,0
2012,1870,5076,dga,certain,resolved,0
2012,1871,2852,dga,certain,resolved,0
2012,1871,2969,gerant,certain,resolved,0
2012,1871,2996,gerant,certain,ambiguous,0
2012,1871,3284,dga,certain,resolved,0
2012,1871,3298,pdg,certain,resolved,0
2012,1871,3308,gerant,probable,ambiguous,0
2012,1871,3336,gerant,probable,resolved,0
2012,1871,3403,cogerant|gerant,probable,resolved,0
2012,1871,3820,pdg,probable,resolved,0
2012,1871,3821,dga,probable,resolved,0
2012,1871,3823,dga,certain,resolved,0
2012,1871,3899,dga,certain,resolved,0
2012,1871,4328,dga,certain,resolved,0
2012,1871,4532,vice_president,certain,resolved,0
2012,1871,4654,pdg,certain,ambiguous,0
2012,1871,4993,gerant,certain,resolved,0
2012,1871,5074,dga,certain,ambiguous,0
2012,1871,5076,dga,certain,resolved,0
2012,1871,5081,pdg,certain,resolved,0
2012,1871,5083,dga,certain,resolved,0
2012,1871,5450,dga,certain,ambiguous,0
2012,1872,3562,gerant,certain,resolved,0
2012,1873,3475,gerant,certain,resolved,0
2012,1874,5431,member,certain,ambiguous,0
2012,1875,5163,administrateur,certain,ambiguous,0
2012,1877,4232,administrateur|president_ca,probable,resolved,1
2012,1880,2784,administrateur|pdg,possible,resolved,1
2012,1882,4809,gerant,certain,ambiguous,0
2012,1883,2974,president_ca,certain,resolved,0
2012,1884,4460,gerant,probable,ambiguous,0
2012,1885,5124,cogerant,certain,ambiguous,0
2012,1886,5124,cogerant,certain,ambiguous,0
2012,1887,3681,pdg,certain,ambiguous,0
2012,1888,3182,cogerant,certain,resolved,0
2012,1889,5216,gerant,certain,resolved,0
2012,1890,2619,pdg|unspecified,certain,resolved,0
2012,1890,3004,pdg,probable,ambiguous,0
2012,1890,4342,pdg|unspecified,certain,ambiguous,0
2012,1890,4343,pdg,certain,ambiguous,0
2012,1890,4732,pdg,certain,ambiguous,0
2012,1890,5242,pdg,certain,ambiguous,0
2012,1891,3004,dga,probable,resolved,0
2012,1891,3005,cogerant,certain,resolved,0
2012,1891,4342,unspecified,certain,resolved,0
2012,1892,2619,dga|unspecified,certain,ambiguous,0
2012,1892,4342,dga|unspecified,certain,ambiguous,0
2012,1892,5242,dga,certain,ambiguous,0
2012,1893,5414,secretaire_general_adj,certain,ambiguous,0
2012,1894,5231,president_ca,certain,resolved,0
2012,1895,2854,dg,certain,resolved,0
2012,1896,5231,dg,certain,resolved,0
2012,1897,3305,administrateur,certain,resolved,0
2012,1898,4360,cogerant,certain,resolved,0
2012,1899,4129,association_president,certain,resolved,0
2012,1900,4373,gerant,certain,resolved,0
2012,1901,3173,gerant,certain,ambiguous,0
2012,1902,5415,administrateur,certain,ambiguous,0
2012,1903,4893,dga,certain,ambiguous,0
2012,1904,2750,gerant,certain,resolved,0
2012,1905,4964,pdg,certain,ambiguous,0
2012,1906,4816,gerant,certain,resolved,0
2012,1907,4236,gerant,certain,resolved,0
2012,1908,3070,gerant,probable,resolved,0
2012,1908,3071,gerant,probable,resolved,0
2012,1910,4027,gerant,certain,resolved,0
2012,1911,3152,president_ca,certain,resolved,0
2012,1912,4033,gerant,certain,resolved,0
2012,1913,5141,gerant,certain,resolved,0
2012,1914,4219,gerant,certain,resolved,0
2012,1915,4132,gerant,certain,resolved,0
2012,1916,2952,gerant,certain,resolved,0
2012,1917,3504,gerant,certain,resolved,0
2012,1918,3309,gerant,certain,resolved,0
2012,1919,4790,cogerant,certain,resolved,0
2012,1919,4914,cogerant,certain,resolved,0
2012,1920,4526,gerant,certain,resolved,0
2012,1920,4527,gerant,certain,resolved,0
2012,1920,4662,gerant,certain,resolved,0
2012,1921,3895,gerant,certain,resolved,0
2012,1922,4564,gerant,certain,resolved,0
2012,1923,3021,unspecified,probable,resolved,0
2012,1923,4884,pdg,certain,resolved,0
2012,1924,3194,gerant,certain,resolved,0
2012,1924,3882,gerant,certain,resolved,0
2012,1924,5440,gerant,certain,ambiguous,0
2012,1925,3021,unspecified,probable,resolved,0
2012,1925,3299,pdg,certain,resolved,0
2012,1925,3696,pdg|unspecified,certain,resolved,0
2012,1925,4209,pdg,certain,resolved,0
2012,1925,4530,association_president|pdg,certain,resolved,0
2012,1926,3896,gerant|unspecified,certain,resolved,0
2012,1927,3233,dg,certain,resolved,0
2012,1929,3228,gerant,certain,resolved,0
2012,1931,5351,gerant,possible,ambiguous,1
2012,1932,4240,administrateur,certain,ambiguous,0
2012,1933,5246,dg,certain,ambiguous,0
2012,1934,4416,gerant,certain,resolved,0
2012,1935,3613,unspecified,certain,resolved,0
2012,1936,4947,gerant,certain,ambiguous,0
2012,1937,2640,gerant,certain,resolved,0
2012,1939,3578,gerant,certain,resolved,0
2012,1939,5258,gerant,certain,ambiguous,0
2012,1940,4698,gerant,certain,resolved,0
2012,1942,3856,gerant,certain,resolved,0
2012,1943,2616,gerant,probable,resolved,0
2012,1944,4446,association_president,certain,resolved,0
2012,1945,2819,pdg,certain,resolved,0
2012,1946,4151,gerant,certain,resolved,0
2012,1947,3971,dg,certain,resolved,0
2012,1948,4891,pdg,certain,resolved,0
2012,1949,3790,pdg,certain,resolved,0
2012,1950,4534,gerant,certain,resolved,0
2012,1952,4449,gerant,certain,resolved,0
2012,1953,4958,administrateur,certain,resolved,0
2012,1954,3256,unspecified,certain,resolved,0
2012,1955,5276,dg,certain,resolved,0
2012,1958,3568,cogerant,certain,resolved,0
2012,1960,3521,administrateur,probable,ambiguous,0
2012,1961,5314,gerant,certain,resolved,0
2012,1962,3496,gerant,possible,ambiguous,1
2012,1963,3233,president_ca,certain,resolved,0
2012,1963,5164,administrateur|president_ca,certain,resolved,0
2012,1964,4175,unspecified,certain,resolved,0
2012,1965,3058,gerant,certain,resolved,0
2012,1965,3059,gerant,probable,ambiguous,1
2012,1966,5383,gerant,certain,resolved,0
2012,1967,4263,gerant,certain,resolved,0
2012,1968,2639,dg,probable,resolved,1
2012,1969,5135,cogerant,certain,resolved,0
2012,1970,2916,dg,certain,resolved,0
2012,1970,2917,dg,certain,resolved,0
2012,1970,5185,administrateur|pdg,certain,resolved,0
2012,1971,3016,gerant,certain,resolved,0
2012,1972,3474,gerant,certain,ambiguous,0
2012,1973,5432,vice_president,certain,ambiguous,0
2012,1974,5054,administrateur,certain,resolved,0
2012,1976,5501,secretaire_general,certain,resolved,0
2012,1977,4174,gerant,certain,resolved,0
2012,1978,3664,gerant,certain,resolved,0
2012,1979,5363,gerant,certain,resolved,0
2012,1980,2856,dg,certain,ambiguous,0
2012,1980,2861,gerant,possible,ambiguous,1
2012,1980,2968,pdg,certain,resolved,0
2012,1980,4539,administrateur_delegue,certain,resolved,0
2012,1980,5408,administrateur|pdg,certain,ambiguous,0
2012,1981,4516,gerant,certain,resolved,0
2012,1982,5289,gerant,certain,resolved,0
2012,1983,3782,administrateur,certain,ambiguous,0
2012,1984,3152,dg,certain,resolved,0
2012,1985,3026,gerant,certain,resolved,0
2012,1986,2811,gerant,certain,resolved,0
2012,1986,4155,gerant,possible,ambiguous,1
2012,1987,2811,cogerant,certain,resolved,0
2012,1987,4155,cogerant,certain,ambiguous,0
2012,1988,3990,administrateur,certain,resolved,0
2012,1989,4205,dg,certain,ambiguous,0
2012,1989,4208,dg,certain,ambiguous,0
2012,1990,2754,cogerant|gerant,certain,resolved,1
2012,1991,2805,gerant,certain,resolved,0
2012,1992,2847,gerant,certain,resolved,0
2012,1995,3026,cogerant,certain,resolved,0
2012,1996,3581,cogerant,certain,resolved,0
2012,1997,3845,cogerant,certain,resolved,0
2012,1998,3472,gerant,certain,resolved,0
2012,2000,5271,administrateur,certain,resolved,0
2012,2001,3032,gerant,certain,resolved,0
2012,2002,5415,administrateur,certain,ambiguous,0
2012,2003,5323,gerant,certain,resolved,0
2012,2004,4730,gerant,certain,resolved,0
2012,2005,3215,gerant,certain,resolved,0
2012,2006,3743,dg|fondateur|president_ca,certain,resolved,0
2012,2007,4920,gerant,certain,resolved,0
2012,2008,4242,gerant,certain,ambiguous,0
2012,2009,2630,cogerant,certain,resolved,0
2012,2010,2726,gerant,probable,resolved,0
2012,2011,3239,gerant,possible,resolved,1
2012,2013,2782,gerant,certain,resolved,0
2012,2013,4512,gerant,certain,resolved,0
2012,2013,5053,gerant,certain,resolved,0
2012,2014,3404,administrateur,certain,resolved,0
2012,2015,3547,gerant,probable,resolved,0
2012,2017,2768,unspecified,certain,resolved,0
2012,2018,4703,gerant,certain,resolved,0
2012,2019,3646,dg,probable,ambiguous,0
2012,2020,5160,gerant,certain,resolved,0
2012,2022,4308,gerant,certain,ambiguous,0
2012,2023,2675,gerant,certain,resolved,0
2012,2024,2682,administrateur,certain,resolved,0
2012,2025,4979,gerant,certain,resolved,0
2012,2027,4817,gerant,certain,ambiguous,0
2012,2028,4016,gerant,certain,ambiguous,0
2012,2029,2737,unspecified,certain,resolved,0
2012,2029,2738,dg,certain,ambiguous,0
2012,2030,3844,gerant,certain,resolved,0
2012,2031,3600,gerant,certain,ambiguous,0
2012,2032,3218,gerant,certain,ambiguous,0
2012,2033,3928,administrateur,certain,ambiguous,0
2012,2034,3679,gerant,certain,resolved,0
2012,2035,2910,gerant,certain,resolved,0
2012,2036,4297,administrateur,probable,ambiguous,1
2012,2036,5037,member,certain,ambiguous,0
2012,2036,5213,administrateur,probable,ambiguous,1
2012,2037,5153,gerant,certain,resolved,0
2012,2038,4036,gerant,certain,resolved,0
2012,2039,4045,gerant,certain,resolved,0
2012,2042,2931,administrateur,certain,resolved,0
2012,2043,4138,administrateur,certain,ambiguous,0
2012,2044,3654,administrateur,certain,ambiguous,0
2012,2045,4374,gerant,certain,resolved,0
2012,2046,4739,gerant,certain,resolved,0
2012,2046,4740,gerant,certain,resolved,0
2012,2046,4741,gerant,certain,resolved,0
2012,2047,4049,gerant,certain,resolved,0
2012,2049,2861,gerant,certain,ambiguous,1
2012,2050,4182,pdg,certain,ambiguous,0
2012,2050,4469,administrateur,certain,resolved,0
2012,2050,5170,administrateur,certain,resolved,0
2012,2051,4428,administrateur,probable,ambiguous,0
2012,2052,3176,gerant,probable,ambiguous,0
2012,2052,5178,pdg,certain,resolved,0
2012,2052,5479,pdg|unspecified,certain,ambiguous,0
2012,2053,3010,gerant,certain,ambiguous,0
2012,2054,4938,administrateur,certain,resolved,0
2012,2055,5498,association_president,certain,resolved,0
2012,2056,3279,gerant,certain,resolved,0
2012,2056,3704,gerant,probable,resolved,1
2012,2056,4464,gerant,certain,resolved,0
2012,2056,4635,administrateur,certain,resolved,0
2012,2057,2912,fondateur|pdg,certain,resolved,0
2012,2058,2883,gerant,certain,resolved,0
2012,2058,3181,gerant,certain,ambiguous,0
2012,2059,3618,gerant,certain,ambiguous,0
2012,2059,5274,gerant,certain,resolved,0
2012,2060,4359,gerant,possible,ambiguous,1
2012,2061,3784,dg,certain,ambiguous,0
2012,2062,3807,gerant,certain,ambiguous,0
2012,2065,5092,gerant,certain,ambiguous,0
2012,2066,5273,gerant,certain,resolved,0
2012,2067,3129,administrateur,certain,resolved,0
2012,2068,3557,dg,certain,resolved,0
2012,2069,3385,gerant,certain,resolved,0
2012,2070,3385,pdg,certain,resolved,0
2012,2071,5337,administrateur,certain,ambiguous,0
2012,2072,3195,gerant,certain,ambiguous,0
2012,2072,4971,cogerant|gerant,certain,resolved,1
2012,2073,3621,gerant,certain,resolved,0
2012,2074,5077,pdg,probable,resolved,0
2012,2075,3934,gerant,certain,resolved,0
2012,2075,3936,gerant,certain,resolved,0
2012,2076,4289,gerant,certain,ambiguous,0
2012,2076,5184,gerant,certain,resolved,0
2012,2079,3659,gerant,certain,resolved,0
2012,2079,5360,gerant,certain,resolved,0
2012,2080,2822,gerant,certain,resolved,0
2012,2081,4821,dg,certain,resolved,0
2012,2082,5113,gerant,certain,resolved,0
2012,2083,2622,gerant,certain,resolved,0
2012,2084,2801,gerant,certain,resolved,0
2012,2085,2895,gerant,certain,resolved,0
2012,2086,4389,gerant,certain,resolved,0
2012,2087,3274,gerant,certain,resolved,0
2012,2088,2996,cogerant|gerant,certain,resolved,0
2012,2088,3039,pdg,certain,resolved,0
2012,2088,4579,gerant,certain,resolved,0
2012,2089,3441,gerant,certain,resolved,0
2012,2090,3322,gerant,certain,resolved,0
2012,2091,4903,gerant,certain,resolved,0
2012,2092,4251,gerant,certain,resolved,0
2012,2093,3109,gerant,certain,resolved,0
2012,2094,3583,gerant,certain,resolved,0
2012,2094,3618,pdg,certain,ambiguous,0
2012,2095,3186,gerant,certain,resolved,0
2012,2096,5277,gerant,certain,ambiguous,0
2012,2097,3094,gerant,certain,resolved,0
2012,2097,3352,associe,certain,resolved,0
2012,2097,3893,gerant,certain,resolved,0
2012,2098,3126,gerant,certain,resolved,0
2012,2099,4719,gerant,certain,resolved,0
2012,2100,3954,gerant,certain,resolved,0
2012,2101,2942,gerant,certain,resolved,0
2012,2102,3969,gerant,certain,resolved,0
2012,2103,4184,fondateur|pdg,possible,ambiguous,1
2012,2103,4478,gerant,certain,resolved,0
2012,2104,2764,gerant,certain,resolved,0
2012,2105,3327,gerant,certain,resolved,0
2012,2106,5186,gerant,certain,resolved,0
2012,2107,4473,gerant,certain,resolved,0
2012,2108,4788,dga,certain,resolved,0
2012,2109,5374,conseiller,certain,resolved,0
2012,2111,4339,gerant,certain,resolved,0
2012,2112,4568,gerant,certain,resolved,0
2012,2113,4804,gerant,certain,resolved,0
2012,2114,3148,gerant,certain,resolved,0
2012,2114,3618,administrateur,certain,ambiguous,0
2012,2114,3731,gerant,certain,resolved,0
2012,2114,3734,president_ca,certain,resolved,0
2012,2114,3802,gerant,certain,resolved,0
2012,2114,3806,gerant,certain,resolved,0
2012,2114,4320,pdg,certain,resolved,0
2012,2114,4354,associe,certain,resolved,0
2012,2114,4409,pdg,probable,resolved,0
2012,2114,4713,gerant,certain,resolved,0
2012,2114,4886,gerant,certain,resolved,0
2012,2114,5068,gerant,certain,resolved,0
2012,2114,5075,president_ca,certain,resolved,0
2012,2115,2698,gerant,certain,resolved,0
2012,2115,3356,gerant,certain,resolved,0
2012,2116,5504,association_president,certain,resolved,0
2012,2117,4899,gerant,certain,ambiguous,0
2012,2118,4934,cogerant,certain,resolved,0
2012,2119,3505,gerant,certain,resolved,0
2012,2120,4371,gerant,certain,resolved,0
2012,2121,4400,gerant,certain,resolved,0
2012,2122,3399,dg,certain,resolved,0
2012,2123,4417,gerant,certain,resolved,0
2012,2124,2743,gerant,certain,resolved,0
2012,2124,3669,gerant,probable,resolved,0
2012,2124,4784,associe,certain,resolved,0
2012,2125,3590,gerant,certain,resolved,0
2012,2126,2739,gerant,certain,resolved,0
2012,2127,4724,gerant,certain,resolved,0
2012,2128,3460,gerant,certain,resolved,0
2012,2129,4370,gerant,certain,resolved,0
2012,2130,4388,cogerant,certain,resolved,0
2012,2131,4321,gerant,certain,resolved,0
2012,2132,2964,cogerant,certain,resolved,0
2012,2133,3735,gerant,certain,resolved,0
2012,2134,2623,gerant,certain,resolved,0
2012,2134,2723,cogerant,certain,resolved,0
2012,2135,4332,gerant,certain,resolved,0
2012,2135,4650,gerant,possible,resolved,1
2012,2136,4408,gerant,certain,resolved,0
2012,2136,4420,gerant,certain,resolved,0
2012,2137,4235,gerant,certain,ambiguous,0
2012,2137,4689,cogerant,certain,resolved,0
2012,2139,2691,dg,certain,resolved,0
2012,2140,3572,cogerant,certain,resolved,0
2012,2141,4421,unspecified,certain,resolved,0
2012,2142,4626,gerant,certain,resolved,0
2012,2143,2816,administrateur|president_ca,certain,resolved,0
2012,2144,5465,gerant,probable,ambiguous,1
2012,2145,5465,gerant,probable,ambiguous,1
2012,2146,2909,gerant,certain,resolved,0
2012,2147,4177,associe,probable,ambiguous,0
2012,2147,4864,pdg,certain,ambiguous,0
2012,2148,5348,gerant,certain,resolved,0
2012,2149,4495,gerant,certain,resolved,0
2012,2150,4686,unspecified,probable,resolved,0
2012,2151,4794,gerant,certain,resolved,0
2012,2151,4984,gerant,certain,resolved,0
2012,2152,2868,gerant,certain,resolved,0
2012,2152,3613,dg,certain,resolved,0
2012,2154,2824,administrateur,probable,resolved,0
2012,2154,3359,commissaire_aux_comptes,probable,resolved,0
2012,2154,3788,pdg,certain,resolved,0
2012,2154,5492,dg,probable,ambiguous,0
2012,2155,3254,gerant,certain,resolved,0
2012,2156,5473,administrateur,probable,ambiguous,0
2012,2157,3320,commissaire_aux_comptes,certain,resolved,0
2012,2158,3972,pdg,certain,resolved,0
2012,2159,3248,dg,certain,resolved,0
2012,2159,3300,dg,certain,resolved,0
2012,2159,4837,dg,certain,ambiguous,0
2012,2159,5123,gerant,certain,ambiguous,0
2012,2160,2943,gerant,certain,resolved,0
2012,2161,4456,gerant,probable,ambiguous,1
2012,2161,4459,gerant,certain,resolved,0
2012,2162,4179,gerant,certain,resolved,0
2012,2162,4977,dga,certain,resolved,0
2012,2162,5132,gerant,certain,resolved,0
2012,2162,5448,pdg,probable,ambiguous,0
2012,2163,3539,gerant,certain,resolved,0
2012,2163,4496,gerant|pdg,certain,resolved,0
2012,2164,4717,gerant,certain,resolved,0
2012,2165,4385,dg,certain,resolved,0
2012,2167,4686,unspecified,probable,ambiguous,0
2012,2167,4977,vice_president,certain,resolved,0
2012,2167,4978,dg,certain,resolved,0
2012,2169,4517,gerant,certain,resolved,0
2012,2170,3831,pdg,certain,resolved,0
2012,2170,3902,cogerant,certain,resolved,0
2012,2170,5473,administrateur|pdg,probable,ambiguous,0
2012,2171,3382,gerant,probable,resolved,1
2012,2172,2724,gerant,certain,resolved,0
2012,2173,3972,association_president,probable,resolved,0
2012,2173,4179,cogerant,certain,resolved,0
2012,2173,4593,pdg,certain,resolved,0
2012,2173,4977,gerant|pdg,certain,resolved,0
2012,2174,4149,gerant,certain,resolved,0
2012,2175,3359,commissaire_aux_comptes,probable,resolved,0
2012,2175,3551,commissaire_aux_comptes,certain,resolved,0
2012,2175,3594,administrateur,probable,resolved,0
2012,2175,4498,administrateur,probable,resolved,0
2012,2175,4562,gerant,certain,resolved,0
2012,2175,5026,administrateur|dg,probable,resolved,0
