vertex_id,node_id,label,mode,node_type,is_seed,label_suspect
2557,PERSON_ZOUARI_NESEK,NESEK ZOUARI,1,PERSON,1,0
2558,PERSON_ZOUARI_NIZAR,NIZAR ZOUARI,1,PERSON,1,0
2559,PERSON_ZOUARI_NIZAR_BENHAMED,NIZAR BEN-HAMED ZOUARI,1,PERSON,1,0
2560,PERSON_ZOUARI_ONS_BOUTHOUR,ONS BOUTHOUR ZOUARI,1,PERSON,1,0
2561,PERSON_ZOUARI_RACHED,RACHED ZOUARI,1,PERSON,1,0
2562,PERSON_ZOUARI_RADHIA,RADHIA ZOUARI,1,PERSON,1,0
2563,PERSON_ZOUARI_RADHOUANE,RADHOUANE ZOUARI,1,PERSON,1,0
2564,PERSON_ZOUARI_RAFIK,RAFIK ZOUARI,1,PERSON,1,0
2565,PERSON_ZOUARI_RAOUF,RAOUF ZOUARI,1,PERSON,1,0
2566,PERSON_ZOUARI_ROCHHENE,ROCHHENE ZOUARI,1,PERSON,1,0
2567,PERSON_ZOUARI_SAIDA,SAIDA ZOUARI,1,PERSON,1,0
2568,PERSON_ZOUARI_SAMI_BENMONGIE,SAMI BEN-MONGIE ZOUARI,1,PERSON,1,0
2569,PERSON_ZOUARI_SARAH_KHECHINE,SARAH KHECHINE ZOUARI,1,PERSON,1,0
2570,PERSON_ZOUARI_SLIM,SLIM ZOUARI,1,PERSON,1,0
2571,PERSON_ZOUARI_SOFIEN,SOFIEN ZOUARI,1,PERSON,1,0
2572,PERSON_ZOUARI_TAIEB,TAIEB ZOUARI,1,PERSON,1,0
2573,PERSON_ZOUARI_TAREK,TAREK ZOUARI,1,PERSON,1,0
2574,PERSON_ZOUARI_THAMEUR_BENHAMID,THAMEUR BEN-HAMID ZOUARI,1,PERSON,1,0
2575,PERSON_ZOUARI_WAJDI,WAJDI ZOUARI,1,PERSON,1,0
2576,PERSON_ZOUARI_WALID,WALID ZOUARI,1,PERSON,1,0
2577,PERSON_ZOUARI_WIEM,WIEM ZOUARI,1,PERSON,1,0
2578,PERSON_ZOUARI_ZAHER_BENTAIEB,ZAHER BEN-TAIEB ZOUARI,1,PERSON,1,0
2579,PERSON_ZOUARI_ZEINEB_ZAHRA,ZEINEB ZAHRA ZOUARI,1,PERSON,1,0
2580,PERSON_ZOUARI_ZIED,ZIED ZOUARI,1,PERSON,1,0
2581,PERSON_ZOUARI_ZINA,ZINA ZOUARI,1,PERSON,1,0
2582,PERSON_ZOUHEIR_ABDELAZIZ,ABDELAZIZ ZOUHEIR,1,PERSON,1,0
2583,PERSON_ZOUHEIR_FAROUK,FAROUK ZOUHEIR,1,PERSON,1,0
2584,PERSON_ZOUITEN_HEDI,HEDI ZOUITEN,1,PERSON,1,0
2585,PERSON_ZRELI_AMOR,AMOR ZRELLI,1,PERSON,1,0
2586,PERSON_ZRIBI_AMEUR,AMEUR ZRIBI,1,PERSON,1,0
2587,PERSON_ZRIBI_KHALED,KHALED ZRIBI,1,PERSON,1,0
2588,PERSON_ZRIBI_LAMIA_BOUJENAH,LAMIA BOUJENAH ZRIBI,1,PERSON,1,0
2589,PERSON_ZRIG_MOHAMED,MOHAMED ZRIG,1,PERSON,1,0
2590,PERSON_ZRISI_RAFIK,RAFIK ZRISI,1,PERSON,1,0
2591,PERSON_ZROUGA_MOHAMED,MOHAMED ZROUGA,1,PERSON,1,0
2592,PERSON_ZUCHERELI_GIUSEPE,GIUSEPPE ZUCCHERELLI,1,PERSON,1,0
2593,CO_21_LOGIX,21 LOGIX,2,COMPANY,1,0
2594,CO_2A,2A,2,COMPANY,1,0
2595,CO_2F_DEVELOPMENT_AND_ENGINEERING,2F DEVELOPMENT AND ENGINEERING,2,COMPANY,1,0
2596,CO_2M_CONFECTION,SOCIETE 2M CONFECTION,2,COMPANY,1,0
2597,CO_2M_INFORMATIQUE,2M INFORMATIQUE,2,COMPANY,1,0
2598,CO_2_M,SOCIETE 2 M,2,COMPANY,1,0
2599,CO_3D,3D,2,COMPANY,1,0
2600,CO_3D_SOFT,3D SOFT,2,COMPANY,1,0
2601,CO_3I_MOTION,SOCIETE 3I MOTION,2,COMPANY,1,0
2602,CO_A4CONTENT,A4CONTENT,2,COMPANY,1,0
2603,CO_ABASSI_CONFECTION,ABASSI CONFECTION,2,COMPANY,1,0
2604,CO_ABATTOIR_AVICOLE_ESSOUASSI,SOCIETE ABATTOIR AVICOLE ESSOUASSI,2,COMPANY,1,0
2605,CO_ABDELLATIF_CHEDLI_INTERNATIONAL_CONSULTING,ABDELLATIF ET CHEDLI INTERNATIONAL CONSULTING ACIC,2,COMPANY,1,0
2606,CO_ABDENNADHER,ETABLISSEMENTS ABDENNADHER,2,COMPANY,1,0
2607,CO_ABDENNADHER_MOLKA_EXPORT,ABDENNADHER MOLKA EXPORT,2,COMPANY,1,0
2608,CO_ABDENNADHER_MOLKA_EXPORT_SAME,SOCIETE ABDENNADHER MOLKA EXPORT SAME,2,COMPANY,1,0
2609,CO_ABDERRAOUF_ELLOUMI_ARCHITECTE,ABDERRAOUF ELLOUMI ARCHITECTE AEA,2,COMPANY,1,0
2610,CO_ABIDTEX,ABIDTEX,2,COMPANY,1,0
2611,CO_ABM_IMMOBILIER,ABM IMMOBILIER,2,COMPANY,1,0
2612,CO_ABM_INFORMATIQUE,ABM INFORMATIQUE,2,COMPANY,1,0
2613,CO_ABRI_DESIGN,SOCIETE ABRI DESIGN,2,COMPANY,1,0
2614,CO_AB_FINANCES_CONSULTING,AB FINANCES CONSULTING,2,COMPANY,1,0
2615,CO_AB_PROMOTION_IMMOBILIERE,AB PROMOTION IMMOBILIERE,2,COMPANY,1,0
2616,CO_ACCESSOIRES_TEXTILES_COMPANY,ACCESSOIRES TEXTILES COMPANY ATC,2,COMPANY,1,0
2617,CO_ACCESS_TO_E_BUSINESS,ACCESS TO E BUSINESS,2,COMPANY,1,0
2618,CO_ACEM_INDUSTRY,ACEM INDUSTRY,2,COMPANY,1,0
2619,CO_ACIERIES_TUNISIE_SIDENOR,SOCIETE DES ACIERIES DE TUNISIE SIDENOR,2,COMPANY,1,0
2620,CO_ACOBEN,ACOBEN,2,COMPANY,1,0
2621,CO_ACTIA_TUNISIE,ACTIA TUNISIE,2,COMPANY,1,0
2622,CO_ACTION_RAPIDE,ACTION RAPIDE,2,COMPANY,1,0
2623,CO_ADAM_DISTRIBUTION,ADAM DE DISTRIBUTION,2,COMPANY,1,0
2624,CO_ADAM_EXPORT,ADAM EXPORT,2,COMPANY,1,0
2625,CO_ADECCO_TUNISIE,ADECCO TUNISIE,2,COMPANY,1,0
2626,CO_ADHE_ELS_INTERNATIONAL,SOCIETE ADHE ELS INTERNATIONAL,2,COMPANY,1,0
2627,CO_AEROMECA_TUNISIE,AEROMECA TUNISIE,2,COMPANY,1,0
2628,CO_AEROSOL_CAP_BON,SOCIETE AEROSOL DU CAP BON,2,COMPANY,1,0
2629,CO_AERO_TUNISIA,AERO TUNISIA,2,COMPANY,1,0
2630,CO_AFIFA,AFIFA,2,COMPANY,1,0
2631,CO_AFRICAINE_DEVELOPPEMENT_ECHANGES_COMMERCIAUX,AFRICAINE DE DEVELOPPEMENT DES ECHANGES COMMERCIAUX ADEC,2,COMPANY,1,0
2632,CO_AFRICAIN_GLOBAL_SERVICES_TUNISIE,AFRICAIN GLOBAL SERVICES TUNISIE,2,COMPANY,1,0
2633,CO_AFRICAN_TRADE_INTERNATIONAL,SOCIETE AFRICAN TRADE INTERNATIONAL,2,COMPANY,1,0
2634,CO_AFRICA_FRIP,AFRICA FRIP,2,COMPANY,1,0
2635,CO_AFRICA_INDUSTRIE,AFRICA INDUSTRIE,2,COMPANY,1,0
2636,CO_AFRICA_MODE,AFRICA MODE,2,COMPANY,1,0
2637,CO_AFRIKA_MAGLIERIA_CONFEZIONE,SOCIETE AFRIKA MAGLIERIA CONFEZIONE,2,COMPANY,1,0
2638,CO_AFRIKISOL_INDUSTRIE,AFRIKISOL INDUSTRIE,2,COMPANY,1,0
2639,CO_AFRIQUE_ACIER,SOCIETE AFRIQUE ACIER,2,COMPANY,1,0
2640,CO_AFRIQUE_CHIMIE,SOCIETE AFRIQUE CHIMIE,2,COMPANY,1,0
2641,CO_AGENCE_FRANCO_TUNISIENNE_DARCHITECTURE_AFTA,AGENCE FRANCO TUNISIENNE DARCHITECTURE AFTA,2,COMPANY,1,0
2642,CO_AGENCE_MARITIME_TAHER_BOURICHA_CIE,AGENCE MARITIME TAHER BOURICHA ET CIE,2,COMPANY,1,0
2643,CO_AGEPI_AGENCE_GESTION_PATRIMOINE_IMMOBILIER,AGEPI AGENCE DE GESTION DU PATRIMOINE IMMOBILIER,2,COMPANY,1,0
2644,CO_AGET_COMMERCE_INTERNATIONAL,AGET DE COMMERCE INTERNATIONAL,2,COMPANY,1,0
2645,CO_AGET_CONSTRUCTION,AGET CONSTRUCTION,2,COMPANY,1,0
2646,CO_AGET_TECHNOLOGIE,AGET TECHNOLOGIE,2,COMPANY,1,0
2647,CO_AGIC_TUNISIE,AGIC TUNISIE,2,COMPANY,1,0
2648,CO_AGRAL,AGRAL,2,COMPANY,1,0
2649,CO_AGRIBAT,AGRIBAT,2,COMPANY,1,0
2650,CO_AGRICOLE_ALFARAJ,SOCIETE AGRICOLE ALFARAJ,2,COMPANY,1,0
2651,CO_AGRICOLE_COMMERCIALE_INDUSTRIELLE_SUD_SACIS,"SOCIETE AGRICOLE, COMMERCIALE, INDUSTRIELLE DU SUD SACIS",2,COMPANY,1,0
2652,CO_AGRICOLE_DAHLIA,SOCIETE AGRICOLE DAHLIA,2,COMPANY,1,0
2653,CO_AGRICOLE_DAKHLA,SOCIETE AGRICOLE DAKHLA,2,COMPANY,1,0
2654,CO_AGRICOLE_DAR_EL_HANA,SOCIETE AGRICOLE DAR EL-HANA,2,COMPANY,1,0
2655,CO_AGRICOLE_DAR_EL_KHIR,SOCIETE AGRICOLE DAR EL-KHIR,2,COMPANY,1,0
2656,CO_AGRICOLE_EL_BARAKA,SOCIETE AGRICOLE EL-BARAKA,2,COMPANY,1,0
2657,CO_AGRICOLE_FRUITS_IDEALES_SAFI,SOCIETE AGRICOLE DE FRUITS IDEALES SAFI,2,COMPANY,1,0
2658,CO_AGRICOLE_GARGOURI,SOCIETE AGRICOLE GARGOURI,2,COMPANY,1,0
2659,CO_AGRICOLE_JSK,SOCIETE AGRICOLE JSK,2,COMPANY,1,0
2660,CO_AGRICOLE_MARGHERITA_SAMAR,SOCIETE AGRICOLE MARGHERITA SAMAR,2,COMPANY,1,0
2661,CO_AGRICOLE_NAMAA,SOCIETE AGRICOLE NAMAA,2,COMPANY,1,0
2662,CO_AGRICOLE_SAAD,SOCIETE AGRICOLE SAAD,2,COMPANY,1,0
2663,CO_AGRICOLE_SABA,SOCIETE AGRICOLE SABA,2,COMPANY,1,0
2664,CO_AGRICOLE_SAOUEF,AGRICOLE SAOUEF,2,COMPANY,1,0
2665,CO_AGRICOLE_SIDI_DAOUED,AGRICOLE SIDI DAOUED,2,COMPANY,1,0
2666,CO_AGRICO_PLAST,AGRICO PLAST,2,COMPANY,1,0
2667,CO_AGRI_BUSINESS_COMPANY_ABCO_SIDI_DAOUD,SOCIETE AGRI BUSINESS COMPANY ABCO SIDI DAOUD,2,COMPANY,1,0
2668,CO_AGRLCOLE_SAHEL,SOCIETE AGRLCOLE DU SAHEL,2,COMPANY,1,0
2669,CO_AGROCO_MED,AGROCO MED,2,COMPANY,1,0
2670,CO_AGROLIVA_INTERNATIONAL,AGROLIVA INTERNATIONAL,2,COMPANY,1,0
2671,CO_AGROMED,AGROMED,2,COMPANY,1,0
2672,CO_AGRO_EXPORT,AGRO EXPORT,2,COMPANY,1,0
2673,CO_AGRO_MELANGE_TECHNOLOGIE_EN_ABREGE,AGRO MELANGE TECHNOLOGIE EN ABREGE AMT,2,COMPANY,1,0
2674,CO_AGRO_ZITEX,AGRO ZITEX,2,COMPANY,1,0
2675,CO_AGR_INDUSTRIE,AGR INDUSTRIE,2,COMPANY,1,0
2676,CO_AHMED_GAALOUL_FILS,ETABLISSEMENT AHMED GAALOUL ET FILS,2,COMPANY,1,0
2677,CO_AHMED_IMPORT_EXPORT,AHMED IMPORT EXPORT,2,COMPANY,1,0
2678,CO_AHMED_MABROUK,AHMED MABROUK,2,COMPANY,1,0
2679,CO_AH_CREATION,SOCIETE AH CREATION,2,COMPANY,1,0
2680,CO_AIRESOFT_INTEGRATION,AIRESOFT INTEGRATION,2,COMPANY,1,0
2681,CO_AIR_LIQUIDE_SPECNA,AIR LIQUIDE SPECNA,2,COMPANY,1,0
2682,CO_AIR_LIQUIDE_TUNISIE_SERVICES,AIR LIQUIDE TUNISIE SERVICES,2,COMPANY,1,0
2683,CO_AIR_PRESS_CONSULTING,SOCIETE AIR PRESS CONSULTING,2,COMPANY,1,0
2684,CO_AKOUDA_LINGERIE,AKOUDA LINGERIE,2,COMPANY,1,0
2685,CO_AKOUI_TEX,AKOUI TEX,2,COMPANY,1,0
2686,CO_AKYES,AKYES,2,COMPANY,1,0
2687,CO_ALAA_SERVICES,ALAA SERVICES,2,COMPANY,1,0
2688,CO_ALDIANA_DJERBA,ALDIANA DJERBA,2,COMPANY,1,0
2689,CO_ALFA,SOCIETE ALFA,2,COMPANY,1,0
2690,CO_ALFACOM,ALFACOM,2,COMPANY,1,0
2691,CO_ALHIFADH_SICAV,ALHIFADH SICAV,2,COMPANY,1,0
2692,CO_ALIMEX,ALIMEX,2,COMPANY,1,0
2693,CO_ALKIMIA_PACKAGING,ALKIMIA PACKAGING,2,COMPANY,1,0
2694,CO_ALLEMAND_TUNISIENNE_COMMERCE,SOCIETE ALLEMAND TUNISIENNE DE COMMERCE,2,COMPANY,1,0
2695,CO_ALLIANCE_CO,ALLIANCE ET CO,2,COMPANY,1,0
2696,CO_ALLIANCE_DIFFUSION,SOCIETE ALLIANCE DIFFUSION,2,COMPANY,1,0
2697,CO_ALLIANCE_ETUDES,SOCIETE ALLIANCE ETUDES,2,COMPANY,1,0
2698,CO_ALLIANCE_NEGOCES,SOCIETE ALLIANCE NEGOCES,2,COMPANY,1,0
2699,CO_ALLIANCE_PHARMA,ALLIANCE PHARMA,2,COMPANY,1,0
2700,CO_ALLO_TAXI_SFAX,ALLO TAXI SFAX,2,COMPANY,1,0
2701,CO_ALMES,ALMES,2,COMPANY,1,0
2702,CO_ALNAJEH_AGRICOLE,SOCIETE ALNAJEH AGRICOLE,2,COMPANY,1,0
2703,CO_ALPHA_BUS_TUNISIE,ALPHA BUS TUNISIE,2,COMPANY,1,0
2704,CO_ALPHA_CUISINE,ALPHA CUISINE,2,COMPANY,1,0
2705,CO_ALPHA_INTERNATIONAL_TUNISIE,ALPHA INTERNATIONAL TUNISIE,2,COMPANY,1,0
2706,CO_ALTRAN_TELNET_CORPORATION,ALTRAN TELNET CORPORATION,2,COMPANY,1,0
2707,CO_ALTUTEX_COMPANY,SOCIETE ALTUTEX COMPANY,2,COMPANY,1,0
2708,CO_ALUFOND,ALUFOND,2,COMPANY,1,0
2709,CO_ALUMINIUM_CHARPENTE_METALLIQUE_SACM,SOCIETE ALUMINIUM ET CHARPENTE METALLIQUE SACM,2,COMPANY,1,0
2710,CO_ALUVERI_ITALIA,ALUVERI ITALIA,2,COMPANY,1,0
2711,CO_AL_AKKAR_PROMOTION_IMMOBILIERE,AL AKKAR DE PROMOTION IMMOBILIERE,2,COMPANY,1,0
2712,CO_AL_ANAAM,AL ANAAM,2,COMPANY,1,0
2713,CO_AL_ASEEL,AL ASEEL,2,COMPANY,1,0
2714,CO_AL_AZHAR_BOUGUILA_COMMERCE,AL AZHAR BOUGUILA DE COMMERCE,2,COMPANY,1,0
2715,CO_AL_BADR,AL BADR,2,COMPANY,1,0
2716,CO_AL_BARAKA_BANK,AL BARAKA BANK,2,COMPANY,1,0
2717,CO_AL_BARAKA_BANK_TUNISIA,AL BARAKA BANK TUNISIA,2,COMPANY,1,0
2718,CO_AL_DIWEN,SOCIETE AL-DIWEN,2,COMPANY,1,0
2719,CO_AL_KHOUTAF_ONDULE,AL KHOUTAF ONDULE,2,COMPANY,1,0
2720,CO_AL_MADAIN_COMMERCE_INTERNATIONAL,AL MADAIN DE COMMERCE INTERNATIONAL,2,COMPANY,1,0
2721,CO_AL_METAL,SOCIETE AL-METAL,2,COMPANY,1,0
2722,CO_AL_MOUTAMAYIZA_COMMERCE,AL MOUTAMAYIZA DE COMMERCE,2,COMPANY,1,0
2723,CO_AL_WAFA_TRANSPORT,AL WAFA DE TRANSPORT,2,COMPANY,1,0
2724,CO_AM3S_IMMOBILIERE,AM3S IMMOBILIERE,2,COMPANY,1,0
2725,CO_AMADIS,AMADIS,2,COMPANY,1,0
2726,CO_AMAL_GROUP,AMAL GROUP,2,COMPANY,1,0
2727,CO_AMANA,AMANA,2,COMPANY,1,0
2728,CO_AMARANTE_PARFUMS,AMARANTE PARFUMS,2,COMPANY,1,0
2729,CO_AMARA_COMMERCE_INVESTISSEMENT,AMARA COMMERCE ET INVESTISSEMENT,2,COMPANY,1,0
2730,CO_AMAZIGH,AMAZIGH,2,COMPANY,1,0
2731,CO_AMC_DEAL,AMC DEAL,2,COMPANY,1,0
2732,CO_AMC_ERNST_YOUNG,AMC ERNST ET YOUNG,2,COMPANY,1,0
2733,CO_AMD_SERVICES,AMD SERVICES,2,COMPANY,1,0
2734,CO_AMEL,SOCIETE AMEL,2,COMPANY,1,0
2735,CO_AMENI_TEX_CONFECTION,AMENI TEX CONFECTION,2,COMPANY,1,0
2736,CO_AMEN_ALUMINIUM,AMEN ALUMINIUM,2,COMPANY,1,0
2737,CO_AMEN_BANK,AMEN BANK,2,COMPANY,1,0
2738,CO_AMEN_CAPITAL,AMEN CAPITAL AC,2,COMPANY,1,0
2739,CO_AMEN_EXPORT_SERVICES,AMEN EXPORT SERVICES,2,COMPANY,1,0
2740,CO_AMEN_SCHOOL,AMEN SCHOOL,2,COMPANY,1,0
2741,CO_AMERICAN_EFIRD_TUNISIA,AMERICAN & EFIRD TUNISIA,2,COMPANY,1,0
2742,CO_AMERICAN_FASHION,SOCIETE AMERICAN FASHION,2,COMPANY,1,0
2743,CO_AMIE_BUREAUTIQUE,AMIE BUREAUTIQUE,2,COMPANY,1,0
2744,CO_AMILCAR_HOLDING,AMILCAR HOLDING,2,COMPANY,1,0
2745,CO_AMIMA_TRADING,AMIMA TRADING,2,COMPANY,1,0
2746,CO_AMINA,SOCIETE AMINA,2,COMPANY,1,0
2747,CO_AMIN_FROID,AMIN FROID,2,COMPANY,1,0
2748,CO_AMIN_INFORMATIQUE_SAMIF,AMIN INFORMATIQUE SAMIF,2,COMPANY,1,0
2749,CO_AMIRA_NEW_CO,AMIRA NEW CO,2,COMPANY,1,0
2750,CO_AMIR_CONFECTION,AMIR CONFECTION,2,COMPANY,1,0
2751,CO_AMIS,SOCIETE LES AMIS,2,COMPANY,1,0
2752,CO_AMI_COMMERCIALE,AMI COMMERCIALE,2,COMPANY,1,0
2753,CO_AMOUS_PROMOTION_IMMOBILIERE,SOCIETE AMOUS DE PROMOTION IMMOBILIERE,2,COMPANY,1,0
2754,CO_AMP,AMP,2,COMPANY,1,0
2755,CO_ANB_INFORMATIQUE,ANB INFORMATIQUE,2,COMPANY,1,0
2756,CO_ANDALOUCIA,SOCIETE ANDALOUCIA,2,COMPANY,1,0
2757,CO_ANDY_ENGINEERING_TUNISIA,ANDY ENGINEERING TUNISIA,2,COMPANY,1,0
2758,CO_ANES_RENT_CAR,ANES RENT CAR,2,COMPANY,1,0
2759,CO_ANIMUM_VERDE,ANIMUM VERDE,2,COMPANY,1,0
2760,CO_ANIS,SOCIETE ANIS,2,COMPANY,1,0
2761,CO_ANSSEM,ANSSEM,2,COMPANY,1,0
2762,CO_APEA,APEA,2,COMPANY,1,0
2763,CO_AQUATUN,AQUATUN,2,COMPANY,1,0
2764,CO_AQUA_TUNISIE,AQUA TUNISIE,2,COMPANY,1,0
2765,CO_ARABCOM,ARABCOM,2,COMPANY,1,0
2766,CO_ARABE_TRAVAUX_SERVICES,SOCIETE ARABE DES TRAVAUX ET SERVICES,2,COMPANY,1,0
2767,CO_ARAB_BANKING_CORPORATION_TUNISIE,ARAB BANKING CORPORATION TUNISIE,2,COMPANY,1,0
2768,CO_ARAB_INTERNATIONAL_LEASE,ARAB INTERNATIONAL LEASE,2,COMPANY,1,0
2769,CO_ARAB_TUNISIAN_DEVELOPMENT,ARAB TUNISIAN DEVELOPMENT,2,COMPANY,1,0
2770,CO_ARAB_TUNISIAN_LEASE,ARAB TUNISIAN LEASE,2,COMPANY,1,0
2771,CO_ARAMYS_TECHNIQUES_ARTEC,ARAMYS TECHNIQUES ARTEC,2,COMPANY,1,0
2772,CO_ARCADES,ARCADES,2,COMPANY,1,0
2773,CO_ARCHIMED_TUNISIE,ARCHIMED TUNISIE,2,COMPANY,1,0
2774,CO_ARCHI_MOD,ARCHI MOD,2,COMPANY,1,0
2775,CO_ARCO_CERAME,ARCO CERAME,2,COMPANY,1,0
2776,CO_ARC_EN_CIEL,ARC EN CIEL,2,COMPANY,1,0
2777,CO_ARDI_RESEARCH_2C,ARDI RESEARCH 2C,2,COMPANY,1,0
2778,CO_AREM_DEQUIPEMENT_METALLIQUE_SAFEM,AREM DEQUIPEMENT METALLIQUE SAFEM,2,COMPANY,1,0
2779,CO_AREM_GROUP,AREM GROUP,2,COMPANY,1,0
2780,CO_AREM_MEUBLE_DAMEUBLEMENT_LEMDINA_SAMA_LEMDINA,AREM DE MEUBLE ET DAMEUBLEMENT LEMDINA SAMA LEMDINA,2,COMPANY,1,0
2781,CO_ARIKA,ARIKA,2,COMPANY,1,0
2782,CO_ARKA,ARKA,2,COMPANY,1,0
2783,CO_ARMADIS,SOCIETE ARMADIS,2,COMPANY,1,0
2784,CO_ARMA_MAGHREB,ARMA MAGHREB,2,COMPANY,1,0
2785,CO_AROUA_PRODUITS_AGRICOLES,SOCIETE AROUA DES PRODUITS AGRICOLES,2,COMPANY,1,0
2786,CO_ARROKI,SOCIETE ARROKI,2,COMPANY,1,0
2787,CO_ARROUM_TRANSPORT_SATM,SOCIETE ARROUM DE TRANSPORT SATM,2,COMPANY,1,0
2788,CO_ARTEMIS,ARTEMIS,2,COMPANY,1,0
2789,CO_ARTISANALE_MOBILIER_CONTEMPORAIN_SOAMCO,SOCIETE ARTISANALE DE MOBILIER CONTEMPORAIN SOAMCO,2,COMPANY,1,0
2790,CO_ARTISIANA,ARTISIANA,2,COMPANY,1,0
2791,CO_ART_GRAPHIC,ART GRAPHIC,2,COMPANY,1,0
2792,CO_ART_MARTIN_CONFECTION,ART MARTIN CONFECTION,2,COMPANY,1,0
2793,CO_AR_FILTER,AR FILTER,2,COMPANY,1,0
2794,CO_ASCENSEUR_LEVAGE_MANUTENTION,ASCENSEUR LEVAGE ET MANUTENTION,2,COMPANY,1,0
2795,CO_ASD_CONSULTING,ASD CONSULTING,2,COMPANY,1,0
2796,CO_ASMA_TRAVAUX,SOCIETE ASMA DE TRAVAUX,2,COMPANY,1,0
2797,CO_ASM_TRAILERS,ASM TRAILERS,2,COMPANY,1,0
2798,CO_ASPIS_PRODUCTION,ASPIS PRODUCTION,2,COMPANY,1,0
2799,CO_ASSAD_INTERNATIONAL,ASSAD INTERNATIONAL,2,COMPANY,1,0
2800,CO_ASSIL,ASSIL,2,COMPANY,1,0
2801,CO_ASSISTANCE_CONSEILS_EN_GENIE_THERMIQUE,ASSISTANCE ET CONSEILS EN GENIE THERMIQUE,2,COMPANY,1,0
2802,CO_ASSURANCES_MAGHREBIA_VIE,ASSURANCES MAGHREBIA VIE,2,COMPANY,1,0
2803,CO_ASSURANCES_SALIM,ASSURANCES SALIM,2,COMPANY,1,0
2804,CO_ASTER_INFORMATIQUE,ASTER INFORMATIQUE,2,COMPANY,1,0
2805,CO_ASTRA_ITALIA,ASTRA ITALIA,2,COMPANY,1,0
2806,CO_AS_INTERMED,AS INTERMED,2,COMPANY,1,0
2807,CO_ATELIERS_MECANIQUES_INDUSTRIELS,LES ATELIERS MECANIQUES INDUSTRIELS AMI,2,COMPANY,1,0
2808,CO_ATELIERS_MECANIQUES_SAHEL,ATELIERS MECANIQUES DU SAHEL AMS,2,COMPANY,1,0
2809,CO_ATELIERS_MEDITERRANEENS_MECANIQUE_PRECISION,LES ATELIERS MEDITERRANEENS DE MECANIQUE DE PRECISION,2,COMPANY,1,0
2810,CO_ATELIERS_REUNIS,LES ATELIERS REUNIS,2,COMPANY,1,0
2811,CO_ATELIER_ITALIA,ATELIER ITALIA,2,COMPANY,1,0
2812,CO_ATLAS_INDUSTRIE,ATLAS INDUSTRIE,2,COMPANY,1,0
2813,CO_ATLAS_THEMA_DISTRIBUTION,ATLAS THEMA DISTRIBUTION,2,COMPANY,1,0
2814,CO_ATRIUM_GALLERY,ATRIUM GALLERY,2,COMPANY,1,0
2815,CO_ATTIJARI_LEASING,ATTIJARI LEASING,2,COMPANY,1,0
2816,CO_ATTIJARI_SICAR,ATTIJARI SICAR,2,COMPANY,1,0
2817,CO_AUDITION_CONFORT_TUNISIE,AUDITION CONFORT TUNISIE,2,COMPANY,1,0
2818,CO_AUDIT_CONSULTING,SOCIETE AUDIT ET CONSULTING,2,COMPANY,1,0
2819,CO_AURASOL,AURASOL,2,COMPANY,1,0
2820,CO_AURES_AUTO,AURES AUTO,2,COMPANY,1,0
2821,CO_AUTOMATION_INDUSTRIAL_EQUIPEMENTS_CONSULTING_COMPANY,AUTOMATION INDUSTRIAL EQUIPEMENTS CONSULTING COMPANY,2,COMPANY,1,0
2822,CO_AUTOTEC,AUTOTEC,2,COMPANY,1,0
2823,CO_AUTO_BEST_SERVICES,AUTO BEST SERVICES,2,COMPANY,1,0
2824,CO_AUTO_CABLES_TUNISIE,AUTO CABLES TUNISIE,2,COMPANY,1,0
2825,CO_AUTO_PIECES,AUTO PIECES,2,COMPANY,1,0
2826,CO_AVIATION_IT_SERVICES_AFRICA,AVIATION IT SERVICES AFRICA,2,COMPANY,1,0
2827,CO_AVICOLE_SAHEL,LA SOCIETE AVICOLE DU SAHEL,2,COMPANY,1,0
2828,CO_AVICOLE_SAHEL_SAS,SOCIETE AVICOLE DU SAHEL SAS,2,COMPANY,1,0
2829,CO_AVISSOIN,AVISSOIN,2,COMPANY,1,0
2830,CO_AWMC_TUNISIA,AWMC TUNISIA,2,COMPANY,1,0
2831,CO_AXIS_CAPITAL_BOURSE,AXIS CAPITAL BOURSE,2,COMPANY,1,0
2832,CO_AXONET,AXONET,2,COMPANY,1,0
2833,CO_AX_SOLUTIONS,AX SOLUTIONS,2,COMPANY,1,0
2834,CO_AYADI_FRERES_DETAIL_SAF_DETAIL,SOCIETE AYADI FRERES DETAIL SAF DETAIL,2,COMPANY,1,0
2835,CO_AYA_SHOES,AYA SHOES,2,COMPANY,1,0
2836,CO_AYMEN_SERVICES_DANS_BATIMENT_SSB,SOCIETE AYMEN DE SERVICES DANS LE BATIMENT SSB,2,COMPANY,1,0
2837,CO_AZIZA,AZIZA,2,COMPANY,1,0
2838,CO_AZIZ_TEXTILE,SOCIETE AZIZ TEXTILE,2,COMPANY,1,0
2839,CO_AZO_CONFECTION,AZO CONFECTION,2,COMPANY,1,0
2840,CO_AZUR,AZUR,2,COMPANY,1,0
2841,CO_AZUR_INVEST_SICAF,AZUR INVEST SICAF,2,COMPANY,1,0
2842,CO_AZ_TEXTILE,SOCIETE AZ TEXTILE,2,COMPANY,1,0
2843,CO_A_PART,SOCIETE A PART,2,COMPANY,1,0
2844,CO_BABAL_MEDINA_TRADING,BABAL MEDINA TRADING,2,COMPANY,1,0
2845,CO_BABOUCHA_VITA,BABOUCHA ET VITA,2,COMPANY,1,0
