page_uid,pdf_page,folio,image_sha256,text_sha256,n_chars,arabic_char_frac,ocr_engine,ocr_version,ocr_config,status,needs_review
aalam:p293,293,291,1c619e8afc33add3f567da11612afd11986e9be2c1193c2f9f99fd39a0bc43cb,e89f48da8de0800c216a184e9f19114b05533826c5b7d6429a45b55d8b04d454,1451,0.9791,tesseract,tesseract 5.3.4,--psm 6 -l ara native-resolution,ok,
aalam:p294,294,292,3f61be9f8e58670a557a1a78e807fdc7a4769d710d17970d8b40a7bfd093a92e,777e5c9281df2b335d4171d3279244adb8be899e7788dd13a3edba4cc3d45319,1483,0.9779,tesseract,tesseract 5.3.4,--psm 6 -l ara native-resolution,ok,
aalam:p295,295,293,41e7c73921dc8dd0e6987949b2fdeaa553dde1db2eb781eff01c9697eb47d968,326382b1fee137e70845ebb3bda72ee1919f0fa8be6a07bbfdd80176adfa88ea,1102,0.9241,tesseract,tesseract 5.3.4,--psm 6 -l ara native-resolution,ok,
aalam:p296,296,294,3e86e3b6edfbfbe5bfacf4d59c7ad3f15c2b482e1808140bc854b1ea8aebb9f2,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,0,0.0,tesseract,tesseract 5.3.4,--psm 6 -l ara native-resolution,empty,yes
aalam:p297,297,295,fba40d23da278e2f8f142473160f26f1d285c236916fe37f2997d00352f675f3,e10950f09d66bc1dbdc9872cf6d8e2c33ad9f8252318920f7a1e5cb979bcc69d,876,0.9434,tesseract,tesseract 5.3.4,--psm 6 -l ara native-resolution,ok,
aalam:p298,298,296,29ad64a5c57b4f9aaa3b675d9e789ed54bb5339180b175211a210f32100b023c,e76d31eed3b2ad399a88a4d0f0a4aaac90667248a9036b1755aedf620272c3b1,1439,0.9541,tesseract,tesseract 5.3.4,--psm 6 -l ara native-resolution,ok,
aalam:p299,299,297,8dc61a2a5c7362e19a6ca3453a630387da92ec6926660064234e2a041cc47f3f,32480ab7ba0b8fe1818584b33c0a843585eb87bf63c71999b92f2b01674a96db,1521,0.9753,tesseract,tesseract 5.3.4,--psm 6 -l ara native-resolution,ok,
aalam:p300,300,298,290f0803040eb76f81edc08eb12072130712d9c140ce9ebbd46cb0b3b6cbec31,fc58634b80d2431a5a876f9a9c22d7640ca59922cf32408c38a1a6912fdd18a0,1470,0.9699,tesseract,tesseract 5.3.4,--psm 6 -l ara native-resolution,ok,
aalam:p301,301,299,70282186b2c10f1b7d00a8d49bd905fb97a39092edcdd7eeb7ef3dff006f849e,c2a44dbaf2c8bf40bcfb744124a310818d611524bf182eee5cec2c2f54bdab1f,761,0.9145,tesseract,tesseract 5.3.4,--psm 6 -l ara native-resolution,ok,
aalam:p302,302,300,3e86e3b6edfbfbe5bfacf4d59c7ad3f15c2b482e1808140bc854b1ea8aebb9f2,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,0,0.0,tesseract,tesseract 5.3.4,--psm 6 -l ara native-resolution,empty,yes
aalam:p303,303,301,6133b7d895eac3336275ac6bbbefd8be1b6c0a63bdfc0530f2de2fdd38e0cb5a,579e8dc89960136403c3acd313310dbfac4641b00c772521877f277fe20eaf63,947,0.9402,tesseract,tesseract 5.3.4,--psm 6 -l ara native-resolution,ok,
aalam:p304,304,302,0b5eb9d20bc4d042a5d4de6bb48a56ca74693cd3688f410c20fe2c7d2f87a90c,c76b2314b64e94a309788ecb144d4e893d1bac40fdd180f80d9a8f7084fda0a0,1413,0.9837,tesseract,tesseract 5.3.4,--psm 6 -l ara native-resolution,ok,
aalam:p305,305,303,02b1f6de3a5ec8e5ef4f19d1821bfdce5c7340b6ad21a9b96d95c15efe7cef0e,d9878dfb39f97ec064804cbc93923d04a9580bc10c1219985dc67b5c731de6bc,1546,0.9604,tesseract,tesseract 5.3.4,--psm 6 -l ara native-resolution,ok,
aalam:p306,306,304,13adaf67257489f9c2f33a78075c1dd5a0a1939d04d2d582c46c54d7a1ae5060,b027e91b2931a04416352e40074ca72b8ebc7bd8d993cc47b9738364d383cc96,1610,0.9372,tesseract,tesseract 5.3.4,--psm 6 -l ara native-resolution,ok,
aalam:p307,307,305,5c732c61c14797168a132d9d88f66b4c3710fc4dfbe8f1c3318c05739c53dd14,b5c3c6e1c16a289bd56aa2c1886552cc9a692e46c5bcfda1a7cb06a93087ee27,1380,0.9534,tesseract,tesseract 5.3.4,--psm 6 -l ara native-resolution,ok,
aalam:p308,308,306,ca05f2acd91d68c6b39ecb0648dd611689e7a481100705d6a9b73c087409dd7b,0a3d963d0bb1888ab29ee880edf4eaf49d29381a36b0f8660d292741d06f2339,885,0.9643,tesseract,tesseract 5.3.4,--psm 6 -l ara native-resolution,ok,
aalam:p309,309,307,6461efccb36cc9726c01a2b353e21bc2f86806d3e439ef2175eb1a94e87eff43,545c5735395ce278ef059e823b8a3ccdc71964995a604e6dc00687c1902ee471,876,0.9535,tesseract,tesseract 5.3.4,--psm 6 -l ara native-resolution,ok,
aalam:p310,310,308,5992ba045179270fa7331146a145397e191f13d5df9132c649ca45ac89cf720a,a6acd3c8cd4a824d992aefdb17e58712881f52d959b0f7f79e29884063deaa5f,1533,0.9707,tesseract,tesseract 5.3.4,--psm 6 -l ara native-resolution,ok,
aalam:p311,311,309,6560a90b282ae2541f0cd963ef6f8a3988f78ded598be501b0d86ad0da889811,ae827a8d9c221f5b7195f811e9499e650375388924b2c4f7e9778067bef04ede,1526,0.9719,tesseract,tesseract 5.3.4,--psm 6 -l ara native-resolution,ok,
aalam:p312,312,310,def7b47f7e3c552c83f19ef697650247c160d2d104b65a664b99d8352170ae94,296dfedb2f7bdf6a8af864905538b3514dac8942fbe836d0f06765ace5eea893,1475,0.9636,tesseract,tesseract 5.3.4,--psm 6 -l ara native-resolution,ok,
aalam:p313,313,311,19e1841e0a1f7bb7f434ea054b9fd08a2f6023673c65310c516daa6617a4a0b4,f4c25dd415f9607b6b26f3413cbe51c7375533008b061d3f80b0910089c6a9de,1419,0.9703,tesseract,tesseract 5.3.4,--psm 6 -l ara native-resolution,ok,
aalam:p314,314,312,8b0e4cffabf32a1ee69a9739412e8d0987e2b37a07eabc2fd04d16069112aa8a,cc4eb07ad3977c1b2b7c0ea1f00515961d0140420709fc1025f6fed9c5848e3a,1310,0.9784,tesseract,tesseract 5.3.4,--psm 6 -l ara native-resolution,ok,
aalam:p315,315,313,c5bab1254e2f1126b83ca505db4a6a92d343b5a4d0b5feeb734d34d1b92da5ed,c9bc7e053225d9a9b46885ca5ea83ce6c49ca18061eb31d4c093526fee4d772b,1571,0.9778,tesseract,tesseract 5.3.4,--psm 6 -l ara native-resolution,ok,
aalam:p316,316,314,a0b693d5da880f6cba93b458d82a17f4a1fa9ccbcb65dd836ca83c8e7ad9657d,8080369f7a6beb5b8b2f3b8d0e15b71475a622e90287417be10407bd973d771c,1403,0.9542,tesseract,tesseract 5.3.4,--psm 6 -l ara native-resolution,ok,
aalam:p317,317,315,98880f698f21e2eb011ac2ea0e48e84adc384c96d331e83159e212135910ab05,66e6a6af1d6b4779a3d5f936795252301747af3685e5fd9db30636bc262d0f7b,1424,0.9385,tesseract,tesseract 5.3.4,--psm 6 -l ara native-resolution,ok,
aalam:p318,318,316,ebe2a6cd988eb1325b34d6456936544f8998297459dfeaa5ab41c5b9f5425d87,fca81bd40a6dfcc16de8baaf532338289c924f4c435d8437da15559c931b798a,1406,0.9589,tesseract,tesseract 5.3.4,--psm 6 -l ara native-resolution,ok,
aalam:p319,319,317,e60cf846ebc2bf9052e73b9748284aa995005e8f940d5bf6a6a40a64926d0fe3,99a6e18f08d017e59bfcb78d084fcef9e6fb63a25e1ebc7adf700f190576af12,1386,0.9402,tesseract,tesseract 5.3.4,--psm 6 -l ara native-resolution,ok,
aalam:p320,320,318,b1c15c0844b1ea096ec7c3fa12883c1acaf18488035279201c49eb835215abf4,ae22e2b9cc3582f68e5bde9fcca7d8c44952e6e5df541c667918ee3b3dc8640c,253,0.9512,tesseract,tesseract 5.3.4,--psm 6 -l ara native-resolution,ok,
aalam:p321,321,319,1273a9eeafcaec320b2c78186353bf98d4aff8fcad9be05081f4b2b29408a9fe,7ed4e6d17873eb139d39c1e3100879705b18429c40a0dc576cf3e294bc28e210,772,0.9553,tesseract,tesseract 5.3.4,--psm 6 -l ara native-resolution,ok,
aalam:p322,322,320,e50cf7781ba42af301caf51dbe9c1befe7e55b7bb6ab73477be6c2e321b65962,76f85945fbedc3e170d330f4566eb984ae43f6fa10abb53ecc34780f9bbe0b8e,1299,0.9693,tesseract,tesseract 5.3.4,--psm 6 -l ara native-resolution,ok,
aalam:p323,323,321,240e263c247420d64e36de1b8258897090de5bae54d19ae6538628296b35d8bf,ed09704713d515f132a1cc571b8bb9ceb19adfd35bdad68ef71f787d05b45e56,1395,0.9506,tesseract,tesseract 5.3.4,--psm 6 -l ara native-resolution,ok,
aalam:p324,324,322,d9246d530fdc5128c1f8e818ab9719f72c104abdca357f0295a6e6d7f6eddca0,6dde8c04baa4268e5f5728c070fc6527c577ef1fefd1e90de70029489ff09010,1426,0.9623,tesseract,tesseract 5.3.4,--psm 6 -l ara native-resolution,ok,
aalam:p325,325,323,1af46ee5885e85cd41ac909a58da826f2a68b339a59a5db14cd23dbf9e21f271,de5cf5d4fdd165761448916d7cdab5e36b7de890670cf3c18ad194f9be9b4035,1301,0.9583,tesseract,tesseract 5.3.4,--psm 6 -l ara native-resolution,ok,
aalam:p326,326,324,662086b6b1c35ffbe0d87918466a68843534f23eb5f231b0228c8e561c88400e,990045ee909793e24d640aead6794259bea6681068781ab9cb877047c87d7776,1665,0.9766,tesseract,tesseract 5.3.4,--psm 6 -l ara native-resolution,ok,
aalam:p327,327,325,4249564220c4b4b551ebc9cb0d7b340cd7b234468f06e0dbbdd1e54c6fcaf055,275bd805740084e7c270426a0b1b72a00775dd04e91d99f7ba3e22eba639c828,303,0.9347,tesseract,tesseract 5.3.4,--psm 6 -l ara native-resolution,ok,
aalam:p328,328,326,3e86e3b6edfbfbe5bfacf4d59c7ad3f15c2b482e1808140bc854b1ea8aebb9f2,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,0,0.0,tesseract,tesseract 5.3.4,--psm 6 -l ara native-resolution,empty,yes
aalam:p329,329,327,8d39aaa41498990d8b98c50092317b87fc785e0d94e10d84e0f51216dde37764,274245599c3c8ef5322c3afa0706605695718dd405543f272196e51f0c21c915,809,0.968,tesseract,tesseract 5.3.4,--psm 6 -l ara native-resolution,ok,
aalam:p330,330,328,c428174f01d62e754d6633ceca5b8392c17a2ec274d4aaf549f3947ae73fe828,515dd95c3148c26fb97a55688b3a370413b7136cc71d615fe49931ef0b6a7a02,1535,0.9677,tesseract,tesseract 5.3.4,--psm 6 -l ara native-resolution,ok,
aalam:p331,331,329,16e8ab2bf4919f8dc2fe76639fc352f51e194b7089775045e43ea1ae981a5d18,ddc956d470119325ec6c4be6f12339bc3ef6a4927fc7bc1eee5878724467e9c0,1595,0.9803,tesseract,tesseract 5.3.4,--psm 6 -l ara native-resolution,ok,
aalam:p332,332,330,383467239121052bb2906f40ca290e093d31af5c168d7019c74603d5997dad4c,a0aa5b2efa3d41a6eba6b8ee8647e3e7ca47ca099a7c7e4ff5ba3f58d21165ba,1550,0.9644,tesseract,tesseract 5.3.4,--psm 6 -l ara native-resolution,ok,
aalam:p333,333,331,90310a8e049cd0a4027c7e7b6bc124b7e15334ef3273636810251a0a6d121db5,17f185577752861263302dbb27d3ad25394537aa72906e000fcfa54582ea48cb,1384,0.965,tesseract,tesseract 5.3.4,--psm 6 -l ara native-resolution,ok,
aalam:p334,334,332,4b7320bc4ca15f509fc83c971f858aff094b6b0b0e5cf8dcb177b4e397e6de30,f2553f09d4aacdcd30eddb2d41cbd074d4a826f4ec88926f6726827c0c77fc92,1211,0.9721,tesseract,tesseract 5.3.4,--psm 6 -l ara native-resolution,ok,
aalam:p335,335,333,7dc67b9f5be033b8c51c5684bcaadb932c235e0af4631087f7e47faeea9064a1,d33c57d3e022646517c24d9a76289e5fb425b04c6686ea9f7bfc8bac2b94c5d4,723,0.9595,tesseract,tesseract 5.3.4,--psm 6 -l ara native-resolution,ok,
aalam:p336,336,334,2502e560223c202844fc8fefd527e14106ef3282617c17e782baae59f42bb66e,a130d2231d3ea9effcc2b0262abbb73170f29f81e0f9991eacb9e2c71762079e,1572,0.9679,tesseract,tesseract 5.3.4,--psm 6 -l ara native-resolution,ok,
aalam:p337,337,335,7e7a3d8ab9a635b55214ded4ae2d1f5b25da75add4199ee531ac87daf4f97ca0,3ce69df769d696b75e0bddb60652f45f47b1bc6d8c54ec4cdb2dfa44504d6163,1536,0.9774,tesseract,tesseract 5.3.4,--psm 6 -l ara native-resolution,ok,
aalam:p338,338,336,2fe181104693168bf726d9a12f582ef9715c1cc742f82819cc6df7fd11644eba,941419a9f11c47353a2a83ad87eed1aff15ac058acc76a057db85211c732223a,1256,0.9491,tesseract,tesseract 5.3.4,--psm 6 -l ara native-resolution,ok,
aalam:p339,339,337,2160c6c9a154c04bf51928e0a0b972c16e98454ad93a3ad3bb7225cd2ff6620a,47873b6b9e818172025bdd174911b70eefe3740235dbc5d0205692c6b90fb68b,1576,0.971,tesseract,tesseract 5.3.4,--psm 6 -l ara native-resolution,ok,
aalam:p340,340,338,ffa4b5f5dc708ac32f7491865f78633fef25239edb6c041b3809265d6d66bc96,14baab1dcc384a38a552297e8ab387f7214f5bef1cc14c42bc60d191e8407346,1443,0.9637,tesseract,tesseract 5.3.4,--psm 6 -l ara native-resolution,ok,
aalam:p341,341,339,12ef0504a9a4341c3f6c997f9cb8776536d635d0271aa26dd44c06712b5dde55,34f05e66ac0122f666acbae4e03a2fe4249e00f990d8b70b91a29a1e5a59cd93,1462,0.9826,tesseract,tesseract 5.3.4,--psm 6 -l ara native-resolution,ok,
aalam:p342,342,340,6e874046e44002d7e03b9703d2ddb0ff7cdb4280e782125039c06880ece165a3,b2eaa7b54f1f501463ef2f33f56d47478b13936caa1cac5f2484683f4a61a2cc,435,0.9213,tesseract,tesseract 5.3.4,--psm 6 -l ara native-resolution,ok,
aalam:p343,343,341,885333f78c8a7a291ae3f6642e398287d4e1f4c1ffd39389216e0ba151603e23,c46a69f65808e7c182d591442433da5b0bd8bbfe778b9ebb94e807289e7e4440,951,0.967,tesseract,tesseract 5.3.4,--psm 6 -l ara native-resolution,ok,
aalam:p344,344,342,29593a8796e469e556a8bc2c4608f3d48ae98972d929cfda4f32662f6698f863,68acd071e2f6243166c090c386afb2e79a55418eb564d73559c38bfc535817a3,1593,0.9589,tesseract,tesseract 5.3.4,--psm 6 -l ara native-resolution,ok,
aalam:p345,345,343,db5242baebfd7091ffb94f93ad524fb53b3e07825d6310ccdbef9579aee613d5,f5ced845bd2df884557450e32d677c4c40750d82cee63748cdba88db801e51c6,1585,0.9631,tesseract,tesseract 5.3.4,--psm 6 -l ara native-resolution,ok,
aalam:p346,346,344,4eb7c3e4b3412943c4b5dffcf50bfe00d165fa472c54cee7604cd2fb998e8b33,22795b8e738e9833f2487083e96ab61d8a3b9fc8b28da8f24c374d94313dd8a2,355,0.9418,tesseract,tesseract 5.3.4,--psm 6 -l ara native-resolution,ok,
aalam:p347,347,345,193e05e01d926ffbc91da16a07b1a77d9ef9483660d20f1b40f22a8c79072f5a,6a1355e3f6e01ec313d38fd5a4915f73e1bb2b316d2d1625e9b5a91ec4060a8d,875,0.9638,tesseract,tesseract 5.3.4,--psm 6 -l ara native-resolution,ok,
aalam:p348,348,346,21d9333980d8c5e3bdd6fc187cc60305290e3b13f907f91e89ffcc893aa882f3,bfe790e1eec567aa9f8ebc665cdef8696d3190c278db91a3a3bea49969c0c08d,1506,0.9666,tesseract,tesseract 5.3.4,--psm 6 -l ara native-resolution,ok,
aalam:p349,349,347,eda0e7d9c3fb65352a0831be09748742005e87899e7277211af4c3bec44fbd60,d008ef124a83010ad029ac9da8f275a53b76e06c49d61404836e685ee17fe958,1371,0.9515,tesseract,tesseract 5.3.4,--psm 6 -l ara native-resolution,ok,
aalam:p350,350,348,d1836eed91a40e2aabb906b2b71b484dedaf23770e8e3059c35bf7301313eea0,7aae4f7dfb165e1d7c62994b4fb7f78b34767899750c7e2c5036c8e08a405d78,232,0.9684,tesseract,tesseract 5.3.4,--psm 6 -l ara native-resolution,ok,
aalam:p351,351,349,27d434bf9ded618aaaacde252675acdb8a89aab4a04854b760054301cae01977,8fd89a781995e2c0532391a0df9b4fbb6fbf44a222b1a9c12accddab23daa9f5,784,0.9516,tesseract,tesseract 5.3.4,--psm 6 -l ara native-resolution,ok,
aalam:p352,352,350,c0b339a45cdd261661691e1b4c78ff100063f7bf1a054367bd73580ec8293afe,1606aa1866f20e63471f46c83b18ba2ca6abef500553ae1062e45220d0b97ccb,1409,0.9734,tesseract,tesseract 5.3.4,--psm 6 -l ara native-resolution,ok,
aalam:p353,353,351,55fed7d0b123b67b9825d0fbcbf725fa4828749168e30c09df186d65cc206260,3036b049c69b4b5f8507d8dfc0507af5152ec1175dde826e5a10254f6b8b2901,1405,0.9784,tesseract,tesseract 5.3.4,--psm 6 -l ara native-resolution,ok,
aalam:p354,354,352,e19f48949e3e982ed4a1ab25c05eb9389a085d05e4a527ee73f03be39a321a57,e65d4d44594518214ad5e963992b489824610ab87d2298ee71c7497a096e229a,1364,0.9752,tesseract,tesseract 5.3.4,--psm 6 -l ara native-resolution,ok,
aalam:p355,355,353,b368734f7daa3b223c47bb3d780484ea398394abd63fc875c141b495195e9540,15b0a293b7700cfa51b0d0cc05c5985c480173ceb24d1acd9a61fea833dabe4f,1493,0.9821,tesseract,tesseract 5.3.4,--psm 6 -l ara native-resolution,ok,
aalam:p356,356,354,a5db70476ad7d0dff52532341b553b5be2e87081c0e46f93f51d99374ecf8cd4,c020c1bc7f02c7e34bc4896cbd689a00a7cc11843fa9107899a55772912686bb,816,0.9759,tesseract,tesseract 5.3.4,--psm 6 -l ara native-resolution,ok,
aalam:p357,357,355,c2a53bed9886687eb1b95c914ef2d6580c042701a298cf21641d7cb64bfaba63,e82695eaee33baa68b759d71554b864d4d732988050c5f6f46cad000af7f1a07,892,0.9574,tesseract,tesseract 5.3.4,--psm 6 -l ara native-resolution,ok,
aalam:p358,358,356,815da6ae16fcd13d465aeedef5a2d0d9503658b3198d2895f11e7bc899a087e2,466556bd41a2a9b09668984607291c123ee1c4a30eacb12757bd3be030f8c1d3,1471,0.9548,tesseract,tesseract 5.3.4,--psm 6 -l ara native-resolution,ok,
aalam:p359,359,357,4bf05e1c539f8e4efabd9eff968751011ace631fa4e63f43b79585b9174397b6,6fa9f9a1de1ffbdbb2c7fd40c5ff8678fff2acd7da5d4adfc9fad698e498aa2b,1497,0.9766,tesseract,tesseract 5.3.4,--psm 6 -l ara native-resolution,ok,
aalam:p360,360,358,ca0ed27a2d03d2228946d6764ce23bf82b316943c38e0957d1fe55a02f75da63,370acd456ce5711b8d26854507b5741319bb3750820abeb20f38e0547687d9cd,1671,0.9517,tesseract,tesseract 5.3.4,--psm 6 -l ara native-resolution,ok,
aalam:p361,361,359,5998fd084ed97b56b5ae7d4878d14e7158a899a22952378d0a63f6fefa3ccb70,44d3020f1223a50e05a6ab87cb7ccfc95520e0aa6f6129608275748af52b242f,1510,0.9573,tesseract,tesseract 5.3.4,--psm 6 -l ara native-resolution,ok,
aalam:p362,362,360,8b83df42766f22ec6f8dbe41800d7f01f32623ffc122fa9176137d6820c4c697,b7852bf6adb0b8b69f66ee84cfa44b1f0a26f6dbb30687510b769a76c5cd6709,525,0.9443,tesseract,tesseract 5.3.4,--psm 6 -l ara native-resolution,ok,
aalam:p363,363,361,7f96a6920419a8a40a89905302eaf60f3210ed9e0620cb6864efa013cd4289d5,b5d856dff03d8957b15206b27ea0f3d649f45b85e254b8affa43f46e4b9c49bb,775,0.9495,tesseract,tesseract 5.3.4,--psm 6 -l ara native-resolution,ok,
aalam:p364,364,362,3d21acb3a62a9d5276901dddde5d1efdc398db73e5e3752f8120f61a03a959c3,dce4968243a14c2a0411952f5e3417c6606805eb849acc0e33fe54467d26935d,1569,0.9855,tesseract,tesseract 5.3.4,--psm 6 -l ara native-resolution,ok,
aalam:p365,365,363,7ab74d0d633d01eb6046dcd200f4e303cfe272939167b2143252883a127efba5,a6bf852ec351034350c409d93a74c0dcffd3a85a467698819ca87deee434b10d,1461,0.9728,tesseract,tesseract 5.3.4,--psm 6 -l ara native-resolution,ok,
aalam:p366,366,364,4d033bb6b7261193fdb0db3e4298604aa986f8a7c1414385ddb5b5ebaa6f7cb4,f90f2bc7d9dd14fb3d93f487e452253e2989b1edead6491d506cfd8b2387d330,1526,0.9799,tesseract,tesseract 5.3.4,--psm 6 -l ara native-resolution,ok,
aalam:p367,367,365,609fbb6afc4c4512361bc769ebd6d2a299d6708f019ff78385b95d3408a56812,e4c7c1516f7a50182b9788ecc699249d222bc28524e3878d53cd238c1d91ad4c,1530,0.9529,tesseract,tesseract 5.3.4,--psm 6 -l ara native-resolution,ok,
aalam:p368,368,366,85880b360cac9e43ffc7c395f9fabd7bbf5157800181a3e3b6ef32c98710ee82,6ee8f8bf6c310375dcccd695e98a08a4dacfc69cee5e083dbbdd8435ca28db57,1377,0.9587,tesseract,tesseract 5.3.4,--psm 6 -l ara native-resolution,ok,
aalam:p369,369,367,7e4964e1e89cfab586213b92fa72dcda087e74354f1164d73b2769de4a250884,e5f509987d6dd1ef4efb7b4eef94b37db728712e96d87128733eb2ee7efea6d2,281,0.9422,tesseract,tesseract 5.3.4,--psm 6 -l ara native-resolution,ok,
aalam:p370,370,368,3e86e3b6edfbfbe5bfacf4d59c7ad3f15c2b482e1808140bc854b1ea8aebb9f2,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,0,0.0,tesseract,tesseract 5.3.4,--psm 6 -l ara native-resolution,empty,yes
aalam:p371,371,369,4fb86c739ff7a96d94d44121d31d47f252a4cc120fab4541f387640e21fa5488,b3358d84512fce9705c199562b60a56b2cd4c9b6149fdc7563ec1150129525f2,940,0.9445,tesseract,tesseract 5.3.4,--psm 6 -l ara native-resolution,ok,
aalam:p372,372,370,339275c2f9dd5ea977e2d1dac4b89f1a34b9392571d91b2d7a968b2bddc52199,93f13e0e8df043631e677ffe9ec67fba14b54f1155fc14af8ede2e0c74e45448,1359,0.9761,tesseract,tesseract 5.3.4,--psm 6 -l ara native-resolution,ok,
aalam:p373,373,371,fb09b6bba092331fedf286b5174ceda30999c7670834538c6282c8f155b3e3cc,492338e34a08598b7df5b4c628cc1f1d590a03a71f3eeb5961417ae373f6c575,233,0.9632,tesseract,tesseract 5.3.4,--psm 6 -l ara native-resolution,ok,
aalam:p374,374,372,3e86e3b6edfbfbe5bfacf4d59c7ad3f15c2b482e1808140bc854b1ea8aebb9f2,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,0,0.0,tesseract,tesseract 5.3.4,--psm 6 -l ara native-resolution,empty,yes
aalam:p375,375,373,6c65dedce90b3363705223d0bd2e94a9606ef3d2d01b1c2cbfbca4dab94f906b,a5cb616f7b4c170c2a81b0506f859022d3a1f6d680bad3727e95900aaad45924,797,0.967,tesseract,tesseract 5.3.4,--psm 6 -l ara native-resolution,ok,
aalam:p376,376,374,82928d4992fea2c2db1b9b9ba321c946aff5a8ab8e6e77b4c5d247df895ddfdf,c6c4d2fc4014820bdd02e53d7edd7a13465196934a7616e9e9e3a7e48b966814,1568,0.9689,tesseract,tesseract 5.3.4,--psm 6 -l ara native-resolution,ok,
aalam:p377,377,375,30ef93bae337c0d6a3e5357823109d15156ab42ecf0d06471ee0aa3586682f4c,de30db84f8767b5a58a87147e2577cd7cc892d31d1cf089ac41139a5a83f4a1b,236,0.9536,tesseract,tesseract 5.3.4,--psm 6 -l ara native-resolution,ok,
aalam:p378,378,376,3e86e3b6edfbfbe5bfacf4d59c7ad3f15c2b482e1808140bc854b1ea8aebb9f2,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,0,0.0,tesseract,tesseract 5.3.4,--psm 6 -l ara native-resolution,empty,yes
aalam:p379,379,377,2fa59fc2ea63646b51eeebea10d480d35fd00841258381a51ccbeaa8aa88de1e,3519a7e0d99665d1eb81191389d4516144c80da83cb4bc3822a8b20dd15a31a0,465,0.592,tesseract,tesseract 5.3.4,--psm 6 -l ara native-resolution,ok,
aalam:p380,380,378,77f447ae35ba0c858bb35eb739366ecab032d829c00167d9837eed9b79b2e669,b5989272d95cb5802d95cf77c5c3396c7a58345639cfa510cc166dbe171b6588,1116,0.4701,tesseract,tesseract 5.3.4,--psm 6 -l ara native-resolution,ok,yes
aalam:p381,381,379,25d8bd2eb09765c56bf982a35ea03f3bec74af286fedba8da3a81c9f6d6596ae,a0606e0b2a704f6a83fd1cb9a40f1b3fa23a800b389c42707312711663eb4647,622,0.6389,tesseract,tesseract 5.3.4,--psm 6 -l ara native-resolution,ok,
aalam:p382,382,380,50d719a6d14916a874792a538862165ad0bf10c06bb490c11b8b9347b8ea533b,bfaefe6c4238339e821178beb784b0e652ebcf52035321e166bd067bbf245d65,112,0.5402,tesseract,tesseract 5.3.4,--psm 6 -l ara native-resolution,ok,
aalam:p383,383,381,3e86e3b6edfbfbe5bfacf4d59c7ad3f15c2b482e1808140bc854b1ea8aebb9f2,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,0,0.0,tesseract,tesseract 5.3.4,--psm 6 -l ara native-resolution,empty,yes
aalam:p384,384,382,1d4fbd9e2d95467f19d4da2fb56c412c0095c543fbdf2235e35c2a3149e261a2,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,0,0.0,tesseract,tesseract 5.3.4,--psm 6 -l ara native-resolution,ocr_timeout,yes
