rank,node_id,label,draw_class,betweenness,x,y
13965,ORGE_d1d3b8fb71ad9b6a2b80,El Maktaba Elchamila,private,0.0,-0.5772,-0.0838
13966,ORGE_d1df1b59a55993eeb31c,Société des Industries Métallurgiques (SIMET),private,0.0,-0.1147,0.0297
13967,ORGE_d1f92bc0c17743045dc1,SOCIETE NOUVELLE D'IMPRESSION DE PRESSE ET D'EDITION,private,0.0,-0.5638,-0.3992
13968,ORGE_d20251cfc0f8c8e7c725,Société BM Architectes Sarl,private,0.0,0.4599,0.3999
13969,ORGE_d23555ff35295925e4df,Société WORD TRADE SOURCING,private,0.0,0.4506,-0.4782
13970,ORGE_d23605f900664e6178d8,Société Elizdihar Des Travaux Generales,private,0.0,-0.2107,0.1466
13971,ORGE_d23b2b70cab95296e9ca,Société PMR GAZ,private,0.0,0.1502,0.1180
13972,ORGE_d23c741b1c9e60b1051b,RIMEL DJERBA,private,0.0,-0.0877,-0.4568
13973,ORGE_d24e1f4ffc11ae3b80bc,Société CLINIQUE INTERNATIONALE D'OPHTALMOLOGIE,private,0.0,0.1524,-0.8201
13974,ORGE_d2612e61baf5998023cc,Nom de l'association : ASSOCIATION DE CONTRIBUTION SOCIALE,private,0.0,0.0272,0.6777
13975,ORGE_d270d7d6bc8e0f84d133,STE MAZZARO,private,0.0,-0.4596,-0.6432
13976,ORGE_d2844b82f21e9929ae43,LE MOTEUR,private,5505.5,0.0375,0.4466
13977,ORGE_d2864a74d47d4e635a1f,SOCIETE DREAM MARBRE,private,0.0,-0.4064,0.7213
13978,ORGE_d29230a28dbdaf42dea1,I M C,private,0.0,-0.2958,0.0891
13979,ORGE_d298f3d1c22bdf75be02,Société Diar Abou Nawes Immobilière,private,0.0,-0.8717,-0.0131
13980,ORGE_d2b2619e7812db839305,Compagnie Tunisienne d'Entreprises SA,private,69810.0,-0.0895,0.5858
13981,ORGE_d2b3ea71e7504faf39f0,Société Modatex trading,private,0.0,0.1897,0.9342
13982,ORGE_d2e1ec31fd5c9b5b690d,TRANSCO Industries,private,0.0,0.0236,-0.7185
13983,ORGE_d2e94ffb4ba073e0d912,Société Gil B Tunisie,private,0.0,-0.3059,-0.3709
13984,ORGE_d2f44d6a4646476c65bb,LES GRANDS MOULINS DE GABES GMG,private,0.0,0.5126,-0.0468
13985,ORGE_d2ffe2a3c46de4801d1f,MASDOX MULTIMEDIA AGENCY,private,0.0,0.0299,0.4380
13986,ORGE_d320775c99f0515b6dda,STE AL ANWAR,private,0.0,-0.5686,0.4666
13987,ORGE_d32709a6021ec4eeae10,SOCIETE TUNISIENNE DE RACCORDS,private,0.0,-0.3632,-0.1436
13988,ORGE_d3292333f294f9b4bd7d,UIB FINANCE,private,0.0,-0.1104,-0.3603
13989,ORGE_d36f2244524ba146df15,Jacques Bruynooghe Global S.A.R.L,private,0.0,0.5583,-0.4423
13990,ORGE_d37179b7e8b56cd3fd91,Société Groupe de Sécurité du Sahel,private,0.0,0.0379,0.5038
13991,ORGE_d39d547fcd869fe9b580,Sté l'EXPERT Numérique - SARL,private,0.0,-0.4418,-0.2373
13992,ORGE_d3a03db41a9f23dae871,Société SMART VISION,private,0.0,-0.1758,0.7398
13993,ORGE_d3a2ea9c8c6f4b9efe3c,Lotissement KOBBI SOUKRA LA MARSA,private,0.0,0.4787,-0.3309
13994,ORGE_d3b63795623564f5a079,Société Trefilage et Transformation de Métaux STTM,private,0.0,0.3034,-0.3567
13995,ORGE_d3b8eb278c0218e12fb9,Teaching - Education - Coaching,private,0.0,-0.0150,0.6829
13996,ORGE_d3cc05ab4679c2501e9f,DISCO PUB,private,0.0,-0.1567,0.4716
13997,ORGE_d3d0bbdd058974becaaa,association Méditerranée des Maladies Emergentes,private,0.0,-0.2738,0.3212
13998,ORGE_d3e30066d8f8cf4f8919,Société Carrières Frères,private,0.0,0.4103,-0.6171
13999,ORGE_d3e3767ad36626cf79a1,Société de Promotion Touristique Dar El Marsa,private,0.0,0.1877,0.1361
14000,ORGE_d3f81fcf518168a98dec,Société AMECO,private,0.0,0.0362,-0.2868
14001,ORGE_d405db319d7d74c313c6,TUNISIE PLACEMENTS SICAF,private,0.0,0.3819,-0.0772
14002,ORGE_d41ba1bd00f3a1f8c7bd,Compagnie Nouvelle D'Assurance S,private,0.0,0.7291,-0.0668
14003,ORGE_d42571613f74f18b8397,Est constituée la société à responsabilité limitée S. A. R. L,private,0.0,0.1991,0.3092
14004,ORGE_d4295c51b5b8d936ab68,Société Nawel de Promotion Agricole,private,0.0,0.5634,-0.6197
14005,ORGE_d42b5c33f4144d644a72,la Société MEGA réunis en assemblée générale extraordinaire tenue le Lundi 25 oct,private,0.0,-0.4175,-0.0814
14006,ORGE_d4460f9d1723ca2d8533,Société HAMMAMET ERLEBNISGASTRONOMIE SARL,private,0.0,0.2105,-0.2241
14007,ORGE_d4488e16221c8c8402ae,Z A D C O,private,0.0,0.3653,-0.8039
14008,ORGE_d44a0c7ce974ff9ef7c2,Société LUMINANCE+,private,302198.0,-0.1414,0.7114
14009,ORGE_d44f0f2059ddc3316ccc,CITY SERVICE INDUSTRIES,private,0.0,-0.6329,0.2346
14010,ORGE_d45562523dd75f4d9272,Daudé Enseignes,private,0.0,0.5104,0.6224
14011,ORGE_d45919734fb9d4020393,Consortium pour le Développement,private,0.0,0.6985,0.2935
14012,ORGE_d45ce9a5a71af010ccf5,Nom de l'association Association de Protection des Animaux SPANA,private,9264.2,0.7571,0.1227
14013,ORGE_d470688498a99b849d10,BEKHOTRADE,private,0.0,-0.3874,-0.5054
14014,ORGE_d47ae59aabafc4db1758,Futs Métalliques et Emballages Plastiques,private,0.6,0.5484,-0.0470
14015,ORGE_d47bf570d22c34b30dc8,Nom : Association Tunisienne pour un engagement civique efficace,private,0.0,-0.4056,0.7185
14016,ORGE_d49c0772530d5fb50403,ASSURANCES BIAT,private,0.0,0.3393,-0.1810
14017,ORGE_d4a4d5a2a0ceafa9f970,LH,private,0.0,-0.7311,0.2286
14018,ORGE_d4a56c69ce52561e0a03,Société Wardi de Commerce en Gros,private,0.0,-0.3911,-0.5636
14019,ORGE_d4af0c584107f087bfcd,L'article 6 des statuts de la Société a été modifié en conséquence,private,924.1,0.2316,-0.4832
14020,ORGE_d4b95e5d08538de1b87e,Sawa Industrial Company - SARL,private,3.0,-0.0045,-0.4349
14021,ORGE_d4dc37903edc6d6c66f1,PLASTIC SIPASUD………,private,0.0,0.4554,0.6125
14022,ORGE_d4e719db3e85059ac1f6,Société Mhiri Services,private,416944.4,-0.0627,-0.9200
14023,ORGE_d4ef67c1652c4805c871,SENIOR AUDITORS représentée par son gérant Monsieur Skander A,private,1554.7,0.0263,0.0892
14024,ORGE_d4f95fd7577bebdcdf8e,SYNIDCS,private,0.0,-0.4492,0.3113
14025,ORGE_d504f958e6a16416e769,Amwell Capital Ventures,private,1459.8,0.4995,0.0850
14026,ORGE_d51da222c5e434d58f2a,TUNISIAN AUTOMATIQUE EXPORT,private,0.0,0.4800,-0.0457
14027,ORGE_d53796fb6282909a2391,Association des vétérans de l'école Ali Belhouane à Ksibet Sousse,private,0.0,-0.1323,0.5881
14028,ORGE_d53b1926a2141c063d17,Association Nouvelle Chance,private,0.0,-0.1109,-0.0671
14029,ORGE_d53e60d446d914e2809f,Nom : AJIEL TUNISIA,private,0.0,-0.2156,-0.3356
14030,ORGE_d544d1dc1d7b13dd0873,Société de Fabrication Mécaniques et d'automatismes F.M.A » S.A.R.L,private,0.0,0.2160,0.2994
14031,ORGE_d5457f8e447c17c9ec6e,International Business Service,private,0.0,0.2589,0.6822
14032,ORGE_d563a6951948754723e2,IFFCO Tunisie distribution SARL,private,0.0,0.0131,0.6906
14033,ORGE_d570636c971bbb58dc86,Société International business service,private,0.0,-0.3678,0.3657
14034,ORGE_d575e40c4e4b3e607525,Société MODERNE DE TUFTAGE INDUSTRIEL» S,private,0.0,0.0174,0.9351
14035,ORGE_d5955f11af0f0ef02683,la Société Industrielle de concentré SICO» sont invités à l'assemblée générale o,private,0.0,-0.1114,-0.6347
14036,ORGE_d5994c54bd348032b75f,Election de Président Directeur Général et Nomination d'un Directeur Général Adjoint,private,0.0,-0.7637,-0.0798
14037,ORGE_d59d0b47ae1234951ac5,DigiDev,private,0.0,0.4681,0.0513
14038,ORGE_d5ab7d94a8037a845919,Sté Investimmo,private,0.0,0.4218,0.7660
14039,ORGE_d5b0fa0556c6ab957c72,Société Tunisienne des Sciences et Techniques,private,0.0,-0.3463,0.4507
14040,ORGE_d5b96403632df48ed175,ster à la réunion de l'Assemblée Générale Extraordinaire qui se tiendra l,private,0.0,0.4634,0.1695
14041,ORGE_d5d4fd9258d6ca907a73,Société Abou El Abd,private,0.0,0.1290,-0.6533
14042,ORGE_d5d5dfd75d8f95dc601a,PIRECO SERVICES,private,0.0,0.5680,0.0509
14043,ORGE_d5d6afc15db8c646521a,Société Fleurtex de commerce International,private,0.0,-0.1556,-0.7596
14044,ORGE_d617b71dd62bba6cf4d5,STE Nanotek Siège social : Res Narjess Apt E 13-Petite Ariana Capital : 5,private,0.0,-0.5879,-0.0920
14045,ORGE_d617c9581c305218435c,Nom de l'association : Wafa Culture et Arts,private,0.0,0.4167,0.7652
14046,ORGE_d61fa35de5fe990ddaff,Société l'Espace,private,0.0,-0.2627,0.8656
14047,ORGE_d622e1a6c07b2a5b43ed,Société La Nationale de Promotion Immobilière,private,0.0,-0.3214,0.7478
14048,ORGE_d62ad558d9c931d02083,Société Ayadi Export de Commerce International,private,0.0,0.1047,-0.7379
14049,ORGE_d62fbf33bd21f58d2c20,Société Global Transport & Service,private,0.0,-0.2126,0.1484
14050,ORGE_d6305937ae28c0893eab,N&H CALL CENTER ALTA VISTA,private,0.0,0.0223,0.7653
14051,ORGE_d6345d9c124688d76191,Société comptoir tunisien de fournitures artisanales COTUFA,private,0.0,-0.3199,0.7498
14052,ORGE_d6345ff44d8d5784a996,HAN TN,private,0.0,0.0255,0.2721
14053,ORGE_d640c7ceda549671f75d,Général Business et Commerce International S.A,private,0.0,-0.9771,0.2240
14054,ORGE_d649ccf732390798bfe1,société Galerie impression et photo publicité (GIPP),private,0.0,-0.7242,-0.3049
14055,ORGE_d64b1c27d30949ab8be7,H-T ELECTRONIC,private,0.0,0.5420,-0.3950
14056,ORGE_d64e48cbc251ceff8387,"MINISTERE DE LA JEUNESSE, DES SPORTS ET DE L'EDUCATION PHYSIQUE",state,0.0,-0.2710,0.6281
14057,ORGE_d66221a45dcb975738c7,Société immobilière Dahmani et Cie SARL,private,0.0,0.1180,-0.1419
14058,ORGE_d68e226baa6d876e8baa,Société Ingénierie Services Conseils Expertise,private,0.0,-0.1562,0.4689
14059,ORGE_d696c29b51e6527ab9bd,LA PIERRE IMMOBILIERE,private,0.0,-0.3260,0.0656
14060,ORGE_d6a70b48487ee724800b,la société Nokia Solution and Networks CCC - Sarl ont décidé,private,0.0,0.1878,0.7177
14061,ORGE_d6a9b2c0d034dc4fcc8b,SOCIETE YASSINE SOYA,private,0.0,-0.6668,-0.5995
14062,ORGE_d6b38bfc704cf1b1e6e5,Sicar et Attijari Sicar,private,0.0,0.3128,-0.1889
14063,ORGE_d6b45f8eb882c985b896,Société Ezzaitouna SARL,private,0.0,0.0744,0.0340
14064,ORGE_d6cb4964fc5fa4ad69a5,"Cebbela Kessibi, Mornag, Ben Arous, Activité : Unité de Biscuiterie, Capital : 345",private,0.0,-0.3926,0.3730
14065,ORGE_d6e338c2babf06a19fb9,Association Sidi Abar M'Saken,private,0.0,0.6152,-0.5760
14066,ORGE_d6e3b8faf17b59e503cb,Société LE PHARE,private,0.0,0.4301,0.7654
14067,ORGE_d6f2ebee1ec42349d33e,Société Digital Technology Company DIGITECH,private,0.0,0.6138,-0.5731
14068,ORGE_d6fa0e71cad9f98b54a8,Société Errachaka d'Investissement et de Promotion Immobilière,private,3085.1,-0.0746,-0.3970
14069,ORGE_d6ff05e0d8249b74fca1,Nom de l'association : Association visions pour la culture et le développement à Médenine,private,0.0,-0.3956,0.3595
14070,ORGE_d703fdcf24134d1ce425,SpotNotify,private,0.0,-0.8686,-0.0131
14071,ORGE_d70d84b5e6e2322d1152,Société Bel Ambiance S,private,0.0,-0.2736,-0.4373
14072,ORGE_d7256f81044b40fd203d,Affaires juridiques : Mr Lahdhiri Habib,private,0.0,0.1696,-0.8161
14073,ORGE_d731e75eef88150c71b9,Société MONTECRISTO,private,0.0,0.3678,-0.8051
14074,ORGE_d74365cfbc896d6bb391,SOCIETE TECHNOSOL,private,0.0,0.1681,0.5423
14075,ORGE_d745f32003b86be4becd,SOCIETE CAMARIMCO ET NEGOCE,private,0.0,0.4602,0.1493
14076,ORGE_d75b450f63cea7ab95aa,Association Tunisienne pour l'Etude du Quaternaire,private,0.0,-0.5307,0.2116
14077,ORGE_d760fc28415ac808cef6,DOTIT,private,0.0,0.4381,0.1783
14078,ORGE_d7695f5a93b84420842a,de la Société Commerciale et Industrielle des Matériaux de Constructions,private,0.0,-0.3186,0.5086
14079,ORGE_d7718054d5db3b959555,Société Tunisienne de Distribution,private,0.0,-0.3742,-0.4077
14080,ORGE_d771c86a0f89e32c5c04,INSTITUTE FOR PROSPECTIVE AND ADVANCED STRATEGIC AND SECURITY STUDIES,private,0.0,0.6535,-0.1569
14081,ORGE_d77477ac52fa5113ef7d,Code fiscal 006092Y/A/M/000,private,0.0,-0.3834,0.8519
14082,ORGE_d77b219c4ab3979f0edd,Société Come cube,private,0.0,0.6033,0.4304
14083,ORGE_d77dace30ca28361483b,Ifriqiya Projects,private,0.0,-0.0247,-0.6603
14084,ORGE_d7895fd023bb51020c6b,Sté Méditerranéen Médical,private,0.0,0.4481,-0.4744
14085,ORGE_d7b9bad225bebdef41ac,SOCIETE AKOUDA CONFECTION,private,0.0,0.8508,0.3534
14086,ORGE_d7bd9fc4df894d880147,SOCIETE L'EQUIPEMENT HYDRAULIQUE,private,155.2,0.5406,-0.3846
14087,ORGE_d7cdc5cdb85f83a1837d,Société Mezzo Plast S,private,0.0,-0.7691,0.4500
14088,ORGE_d7d429f6ca04d1528508,Goupeement Gloulou Bonna Tunisie (GIE),private,0.0,-0.4874,0.6740
14089,ORGE_d7d5feab0cc04b799617,SOCIETE DES EMBALLAGES DU SUD,private,0.0,-0.5107,-0.0913
14090,ORGE_d7e6f8794364a20a5fc1,SERIPRO Tunisie,private,0.0,0.3691,-0.8030
14091,ORGE_d7eba787a4b257bc3120,Espace Carthage,private,0.0,-0.2436,0.0455
14092,ORGE_d7f9fde13b4ea9f4f9d3,Société ALL SERV,private,0.0,-0.0096,-0.9282
14093,ORGE_d7fc7d95a4667e827348,Association Tunisienne de l'Aviculture,private,0.0,-0.1390,0.7061
14094,ORGE_d818725cede1ad40c8d4,Hello Innova,private,0.0,0.0207,0.7636
14095,ORGE_d829e6c7e3bba219060d,SOCIETE TRADE AND RETAIL,private,0.0,0.6380,-0.2861
14096,ORGE_d84a977e67f2c21bf60e,Société les Escargots de Mateur,private,0.0,-0.1700,-0.1912
14097,ORGE_d85bbb3b0b893bb39ca7,Maison Selvador Sami Slim,private,0.0,0.0479,-0.4479
14098,ORGE_d86513f38f017829fabf,TEC MMP,private,0.0,0.4486,0.2576
14099,ORGE_d874c063023423392357,Société ALUCOMETAL SUARL,private,0.0,-0.1665,-0.6625
14100,ORGE_d875ea5e4c96f5c356ac,CENTRALE NEGOCE,private,0.0,0.6492,-0.1656
14101,ORGE_d88c31bdec1f0f7f1f37,Société ABV TUNISIE,private,1.0,-0.9403,-0.0058
14102,ORGE_d8a1882386c2cca4f4da,SMARTEK,private,0.0,0.3020,0.3080
14103,ORGE_d8b51dc0394d57e2b330,Société El Madina El Mounawara,private,0.0,-0.0723,0.2140
14104,ORGE_d8bad89eb1712f28cfc8,Société Ma Villa Immobilière,private,0.0,-0.5953,-0.0850
14105,ORGE_d8c6e46ebb03d53f39b8,c- Etablissement des liens avec les associations similaires en Tunisie et à l'étranger,private,0.0,-0.1865,-0.8274
14106,ORGE_d8ce5709d43a5c034cda,Société TOWC,private,0.0,-0.8131,-0.3854
14107,ORGE_d8d9c6c3a360a2a96520,CAC,private,0.0,-0.4554,-0.3431
14108,ORGE_d8f0e30c8769abbf1bc9,ALCATEL - LUCENT TUNISIE S.A,private,0.0,0.1870,0.7197
14109,ORGE_d8f8e47d1127fc2d7be0,Société ABID de service Agricoles,private,0.0,0.1107,0.8155
14110,ORGE_d9122c46ff76e67e286a,Société Luxor cosmétique,private,0.0,0.4057,0.5154
14111,ORGE_d915f185d9271e879edf,MINISTERE DE L'INVESTISSEMENT ET DE LA COOPERATION INTERNATIONALE,state,0.0,-0.3206,0.0692
14112,ORGE_d91940504eb1ac1618ec,Sise à Bir Kassia 2059 Route de Nâassen,private,0.0,-0.3936,0.2963
14113,ORGE_d92aa4b6822436a18663,Association ACN - Africa Coopération Network,private,0.0,0.5643,0.5133
14114,ORGE_d94454b3103f4e17a3f5,SOCIETE DE CONGELATION DE TOUS PRODUITS DE PECHE ET AGRICOLE SOCEPA,private,0.0,-0.3805,-0.0710
14115,ORGE_d9452c22611649ee311a,SOCIETE D'EXPLOITATION ET DE PROMOTION TOURISTIQUE,private,0.0,0.6344,-0.2846
14116,ORGE_d9650e2c267ed9d6d6f5,Société Tunisienne d'Assainissement et des Services Pétroliers,private,0.0,-0.5845,0.2081
14117,ORGE_d96850c514e899874c02,HOLDING MARBRE COMPANY,private,0.0,-0.9747,0.2194
14118,ORGE_d99f5ef07a76ed34261d,DONEO,private,0.0,-0.4044,-0.5226
14119,ORGE_d9a48beb1f47c554f4ea,Société Youssef de Commerce,private,0.0,-0.1624,-0.1117
14120,ORGE_d9b06db8842b47ad14ea,The Bridge,private,0.0,-0.4415,0.5480
14121,ORGE_d9b08fb69d667dae398e,Cité Erriadh 5 - Sousse,private,0.0,0.2103,-0.5708
14122,ORGE_d9b19f961cdd5a09c585,Immobilière RAMA,private,0.0,0.1974,0.3068
14123,ORGE_d9b3eaaa9f94d366d600,SOCIETE LIRA IMMOBILIERE,private,0.0,0.0089,0.2733
14124,ORGE_d9dce7ed85fa9d0f42d3,Société des Industries de Tissage SINTISS,private,0.0,0.3734,0.1552
14125,ORGE_d9ee30551395c3a6d451,Société d'Exploitation et de Gestion des Points de Vente,private,0.0,0.8289,0.1639
14126,ORGE_da08c5c6c195736b1ffa,HELIX S,private,0.0,-0.1697,0.1041
14127,ORGE_da140f6611a10e35483e,Sté TECHNOCLIMAT,private,0.0,-0.0009,-0.3936
14128,ORGE_da2c05f7f46329dea6de,Centre Laser Medical de La Marsa,private,0.0,-0.1700,-0.0786
14129,ORGE_da3bd582c955227065e6,SYNDIC LUXOR,private,0.0,0.0606,0.0028
14130,ORGE_da3dbe993a5398f59c4f,AFREN DISTRIBUTION,private,0.0,0.4392,-0.1830
14131,ORGE_da540b8e3b02cb7f79bf,Nom de la Société : Société KING DE MULTIPLES SERVICES » S.A.R.L,private,0.0,-0.6001,-0.1013
14132,ORGE_da55f1ad1a3ab512804f,Sté Al Riahi Industries,private,0.0,0.1393,-0.2863
14133,ORGE_da6d55ec4d489c2fc752,Innovation Expertise Technique et Scientifique I,private,0.0,0.4676,-0.7425
14134,ORGE_da7de5718fe5ba222a50,Société D'ASSISTANCE FINANCIERE ET INFORMATIQUE SAFI,private,2030.5,-0.9398,-0.0022
14135,ORGE_da80b3fd066c83b671ca,Société AL QASWA TRAVEL,private,0.0,-0.6575,0.1111
14136,ORGE_da837e64576f51c5e2dc,Société Magasin El Karama,private,0.0,-0.3468,0.8459
14137,ORGE_da83fa913754152c00b5,"Société Equipement, Agencement et Aménagement des locaux E2A",private,0.0,-0.3931,0.3584
14138,ORGE_da8fc4a1fb495304ae40,SOCIETE DE CONSTRUCTION METALLIQUE DU CAP BON COMECAB,private,9530.8,-0.9751,0.2175
14139,ORGE_da92fbf206e920662d4e,LA TOQUE D'OR,private,0.0,-0.8136,0.1319
14140,ORGE_da95b1a899b83938b634,Société PRESTATIC,private,0.0,0.5402,-0.3953
14141,ORGE_da9e9f2ca66cf4fca3b0,"Société Pâtisserie Mourouj SPM, Objet : Pâtisserie et Glace, Siège : L rez-de-chaussée rue",private,0.0,-0.5584,0.5753
14142,ORGE_dac5c7ea0fc48b231649,Société Zrelli de Commerce,private,0.0,-0.3536,0.1922
14143,ORGE_dad757c9c31c0c5626f5,"Société Méditerranéenne pour le Développement, l'Agriculture, La Coopération et le Parten",private,0.0,-0.5478,0.0610
14144,ORGE_daf08e8c434f12ed63a1,SOCIETE DE NUTRITION,private,0.0,-0.0718,0.2707
14145,ORGE_daf3ad10c6b47e576796,Polyclinique EVE,private,0.0,-0.2375,0.0064
14146,ORGE_daf457a7222d51c77aac,(A titre de régularisation de publicité légale),private,0.0,0.5003,0.0873
14147,ORGE_db1e81b181c48759dee1,Société Rhouma de Promotion Immobilière SRPI,private,0.0,0.6414,-0.1616
14148,ORGE_db2167dffdaa1ca5d502,"4, Avenue de Monastir El Menzah VII Ariana",private,0.0,-0.4408,-0.2400
14149,ORGE_db2499d24f310407ffa0,Accessoires et Dérivés du Textiles SARL,private,0.0,-0.3065,-0.3665
14150,ORGE_db3d07c28f766d3e66fd,Société Comptoir d'Equipement Techniques CET,private,0.0,0.8732,-0.0813
14151,ORGE_db3f9f48290915c39f37,SOCIETE EL-BARAKA,private,70059.2,0.1341,0.7127
14152,ORGE_db4bfd7781a56d5a75b0,MINISTERE DE L'EDUCATION ET DE LA FORMATION,state,0.0,-0.5092,0.1266
14153,ORGE_db4e604f4b406a8f0307,SERVER,private,0.0,-0.2614,0.8655
14154,ORGE_db931e3c824208c09663,Diar Chadilia SARL,private,0.0,-0.6792,-0.0865
14155,ORGE_db9e3e5205d0be4284e2,Sté PLANETE VERTE,private,0.0,0.1453,-0.8183
14156,ORGE_dbb4e7229c410c073beb,Sté Prolink Travel Tunisia,private,0.0,0.6231,0.2729
14157,ORGE_dbb75ac743c77a4a6f73,SOCIETE DASSISTANCE ET DE MAINTENANCE AUTOMOBILE SAMIA,private,116629.2,-0.3792,-0.3988
14158,ORGE_dbd9e68b04d13ba3f163,Société Thermo Prozess Tunis,private,0.0,0.1297,-0.6560
14159,ORGE_dbde905fcac197c7f8fa,Société Arcade,private,0.0,-0.5695,-0.0438
14160,ORGE_dbe62102347eabb2734c,Sté MOMO TEXTILE,private,0.0,0.6054,0.2752
14161,ORGE_dc049d4580f1fb16fa15,NEVADA,private,0.0,-0.9803,0.2216
14162,ORGE_dc1a15ec122a147816bd,Nour Autos Services,private,0.0,-0.2611,0.8690
14163,ORGE_dc2b89023eb861b01602,L'Association Tunisienne pour le dialogue et la fraternité et de coopération entre les peu,private,0.0,-0.3914,-0.5653
14164,ORGE_dc3950206a92fc313ef3,32 DECEMBRE,private,0.0,0.6103,-0.5559
14165,ORGE_dc48b6eba5a79d1b49aa,"Société Leader d'éducation, de formation et de services",private,0.0,0.0994,0.0713
14166,ORGE_dc5e654c3367ae8f7b88,Nom de l'association : Association des retraités de la santé publique de Jendouba,private,0.0,0.7157,0.2773
14167,ORGE_dc6bbf7fd3a428d5912f,Société EURO-DECOR,private,0.0,-0.5194,-0.1669
14168,ORGE_dc7e79621d101bf566b3,avec les pouvoirs les plus étendus,private,0.0,-0.7283,0.3704
14169,ORGE_dc8df2cb1ce5330fc8da,Sté b2b-alive Tunisie,private,0.0,-0.0345,0.1987
14170,ORGE_dc9714aeedef1ee89eef,FRIGO LINE,private,0.0,0.6357,-0.2885
14171,ORGE_dca20fef5e489e15e425,Société Shoes Place,private,0.0,0.0470,-0.4490
14172,ORGE_dcacdb2448d7abbb72fa,Société Agro Rayane,private,0.0,0.8117,-0.2813
14173,ORGE_dcb31e02d33fe4f72394,White Square,private,0.0,-0.0501,0.5437
14174,ORGE_dcc7c43cc7d47afe329f,S.A.R.L M.F : 1283250V,private,0.0,-0.1312,0.1393
14175,ORGE_dce7225ab483f3df7080,Cooptation d'un administrateur indépendant,private,0.0,-0.7256,0.2388
14176,ORGE_dcf559ea933f925bea52,AKWA IMMOBILIERE,private,0.0,-0.0470,0.7180
14177,ORGE_dd01d82a3252a240dee6,CHRISTINE CONFECTION,private,0.0,-0.5916,-0.4919
14178,ORGE_dd18ab3667ed11f74d09,la société et déléguer au conseil d'administration tous les pouvoirs pour la réal,private,0.0,0.0314,-0.7118
14179,ORGE_dd2bddb606261cbc788d,ARTIS,private,0.0,0.6212,0.5176
14180,ORGE_dd2d9aed9a6a4f8bcc68,SDM -SARL,private,0.0,-0.3146,0.5021
14181,ORGE_dd41ef60bb65c08b5a1f,CONCEPT DESIGN,private,0.0,-0.0703,-0.1264
14182,ORGE_dd47a1e7b7bd2e55e424,société SOLECTRA,private,0.0,0.0332,-0.6229
14183,ORGE_dd6084ec723996896d8f,Samira Ben Romdhane,private,0.0,0.5958,0.6704
14184,ORGE_dd6d048a6d7e77e4448f,CYNAPSYS Com,private,0.0,-0.7106,-0.4056
14185,ORGE_dd74aa1f199f13fe7470,pour les exercices 2015-2016-2017 et de lui conférer les même,private,0.0,-0.5938,0.4636
14186,ORGE_dda21ee6211c3c7e72d2,SOCIETE MOHAMED MASMOUDI & FILS S.M.M.F,private,0.0,-0.6427,-0.5118
14187,ORGE_ddca08a60d0942bd668a,SOCIETE AGROCOLE EL BOCHRA,private,0.0,0.5364,0.0512
14188,ORGE_ddd7214b6bdad4205b60,SOMMET - SARL,private,0.0,-0.3479,0.4500
14189,ORGE_ddd837d8e1edb9c06e1c,Société Sun Potato Company,private,0.0,0.3066,-0.5042
14190,ORGE_de3f8edbd09e57aaf0e9,Société DECORNA,private,0.0,0.3893,0.6061
14191,ORGE_de474c3a2b0ea25dc777,société TUNITEX SARL,private,0.0,-0.3142,0.1110
14192,ORGE_de52af47826893601c6f,Sté AUTO PLAST Sarl,private,0.0,-0.3916,0.3670
14193,ORGE_de64eb1707cc3fa6cbf8,Société l'Opium Beauty Center,private,0.0,0.2171,0.3125
14194,ORGE_de70d2717908fc976289,SOCIETE CHOKRI YAHIA CONFECTION PLUS CYC+,private,0.0,-0.0233,-0.7674
14195,ORGE_de70f061b10e43b173d7,Société RAPID RECOUVREMENT,private,0.0,0.0653,0.0145
14196,ORGE_de7ede3fbeba4f8a2a14,Société Bekalta confection vêtements,private,0.0,0.5341,0.5340
14197,ORGE_de84053d12a561d296b3,Centre International de formation et d'étude (CIFOR),private,0.0,0.0638,-0.8301
14198,ORGE_de8ea3717ab151ec07b0,Société The Eyes World,private,0.0,-0.2570,0.1750
14199,ORGE_dee51077275497f16997,Société Zouheir Snoussi,private,0.0,0.3292,0.6606
14200,ORGE_deeaba76a37c3b2db07e,3- Acceptation de la désignation de Mr Brahim Faouzi Agrebi Moumni en tant que gérant,private,0.0,-0.2385,-0.3110
14201,ORGE_df01264c0cd7777b48d2,STAFIM,private,0.0,0.2003,0.7901
14202,ORGE_df01c0abc3a449b12797,Vice présidnet : Ezzeddine Boussetta,private,0.0,0.8124,-0.2917
14203,ORGE_df05433aa418376ae944,SOCIETE TUNISIENNE DE CLIMATISATION ECOCLIM,private,0.0,0.3574,0.3496
14204,ORGE_df075289464b9c7ee53b,Syndicat des Co-propriétaires de l'Immeuble de Montplaisir,private,0.0,-0.5473,0.5866
14205,ORGE_df083241f8f6524a9a41,Société AI FOURSANE,private,0.0,0.1317,-0.6536
14206,ORGE_df1db5f763260d996daf,Nom de l'Association : Association TRANSITION,private,0.0,0.0081,0.9244
14207,ORGE_df21a7d2eca198c7a1f3,EL MEHDI DE MATERIAUX DE CONSTRUCTION SOMACO,private,0.0,-0.2432,0.3432
14208,ORGE_df2b0cd307b699d78300,SOCIETE HAMMAMI FRERES D'ENTREPRISE SOHAFE,private,0.0,0.5116,0.5450
