rank,node_id,label,draw_class,betweenness,x,y
2242,CO_STIC,STIC,private,0.0,-1.0583,-0.5881
2243,CO_STIFEN_INDUSTRIE,STIFEN INDUSTRIE,private,14946.0,-0.2874,0.8589
2244,CO_STILE_ITALIANO,STILE ITALIANO,private,0.0,0.0926,-1.3513
2245,CO_STILE_ITALIANO_INTERNATIONAL,STILE ITALIANO INTERNATIONAL,private,0.0,0.8985,0.8734
2246,CO_STM_TUNISIE,STM TUNISIE,private,0.0,0.1206,-1.3523
2247,CO_STOCKAGE_SAHEL_3S,SOCIETE DE STOCKAGE DU SAHEL 3S,private,0.0,1.3354,-0.0180
2248,CO_STOCKAGE_TRANSPORT_CARBURANT,SOCIETE DE STOCKAGE ET DE TRANSPORT DE CARBURANT,private,15337.7,-0.3574,0.2980
2249,CO_STOTCA,STOTCA,private,0.0,0.1595,-1.3410
2250,CO_STPA,Société Tunisienne de Production et d'Exploitation Agricole Zitouna II,private,0.0,-0.4148,1.1554
2251,CO_STRAMICA,STRAMICA,private,244.4,1.0506,0.1362
2252,CO_STRAMIFLEX,STRAMIFLEX,private,0.0,1.0423,0.1321
2253,CO_STRATEGIE_BUSINESS_CONSULTING_INTERNATIONAL,SOCIETE STRATEGIE ET BUSINESS CONSULTING INTERNATIONAL,private,17.0,-1.0601,0.0809
2254,CO_STRATEGIE_CONSEILS,STRATEGIE CONSEILS,private,0.0,0.1813,-1.3436
2255,CO_STRATIMED,STRATIMED,private,0.0,-0.7003,0.8242
2256,CO_STRM,SOCIETE TUNISIENNE DE RECYCLAGE DES METAUX PLUS STRM +,private,1.0,-0.7700,0.8523
2257,CO_STUCOD_AGRI,STUCOD AGRI,private,0.0,0.2248,-1.3587
2258,CO_STUDI_INTERNATIONAL,STUDI,private,0.0,0.3573,-0.0858
2259,CO_STYLE_ITALIEN,STYLE ITALIEN,private,0.0,0.2647,-1.3339
2260,CO_STYLLUX,SOCIETE STYLLUX,private,0.0,-0.1766,-0.2961
2261,CO_SUCRERIE_EL_ABED,SUCRERIE EL-ABED,private,0.0,-1.1131,-0.0671
2262,CO_SUCRI,SUCRI,private,0.0,0.2802,-1.3209
2263,CO_SUCRIERE_DAGGLOMERATION_DEXPORTATION_SUCRAGEX,SOCIETE SUCRIERE DAGGLOMERATION ET DEXPORTATION SUCRAGEX,private,5.0,0.1715,-1.0485
2264,CO_SUD_INVEST,SUD INVEST,private,0.0,-0.8900,0.6655
2265,CO_SUN_7,SUN 7,private,0.0,-0.7883,0.9270
2266,CO_SUN_ANTIPASTI,SUN ANTIPASTI,private,0.0,0.2986,-1.3258
2267,CO_SUPER_SHOES,SUPER SHOES,private,0.0,0.3352,-1.3323
2268,CO_SWEET_DAYS,SWEET DAYS,private,0.0,0.3623,-1.3231
2269,CO_SWICORP,SWICORP,private,0.0,0.2643,-0.4703
2270,CO_SWICORP_ADVISORY_COMPANY,SWICORP ADVISORY COMPANY,private,2507.0,0.4108,-0.4643
2271,CO_SWICORP_MANAGEMENT_COMPANY,SWICORP MANAGEMENT COMPANY,private,10016.0,0.3176,-0.5059
2272,CO_SYNAPSES_CONSEIL,SYNAPSES CONSEIL,private,0.0,-0.6636,0.9583
2273,CO_SYSTEAC,SYSTEAC,private,0.0,-0.6141,0.3493
2274,CO_SYSTELEM,SYSTELEM,private,0.0,-0.3712,-1.1539
2275,CO_TAAMIR,SOCIETE TAAMIR,private,10.0,0.0883,1.0584
2276,CO_TAIBA,TAIBA,private,0.0,0.9036,0.8910
2277,CO_TAKAPES_SERVICES,TAKAPES SERVICES,private,0.0,0.3973,-1.3172
2278,CO_TAKWA_CUIR,TAKWA CUIR,private,0.0,-0.1354,-1.2106
2279,CO_TALAN_TUNISIE,TALAN TUNISIE,private,0.0,-1.1383,-0.0831
2280,CO_TAMOIL_TUNISIE,TAMOIL TUNISIE,private,2.0,-0.9254,0.7295
2281,CO_TANIT_DEV,TANIT DEV,private,0.0,0.7405,0.7755
2282,CO_TANIT_WEB,TANIT WEB,private,0.0,0.7417,0.7812
2283,CO_TANIT_WEB_ENGINEERING,TANIT WEB ENGINEERING,private,0.0,0.7349,0.7731
2284,CO_TANKAGE_MEDITERRANEE_TANKMED,TANKAGE MEDITERRANEE TANKMED,private,0.0,0.4388,-1.2865
2285,CO_TANNERIE_GAFSA,TANNERIE DE GAFSA,private,0.0,0.4625,-1.2727
2286,CO_TAOUFIK_DENTREPOSAGE_FRIGORIFIQUE_SOTEF,SOCIETE TAOUFIK DENTREPOSAGE FRIGORIFIQUE SOTEF,private,0.0,-0.4208,-0.4504
2287,CO_TAPARURA_CONGRES_EVENEMENTS,TAPARURA CONGRES ET EVENEMENTS,private,0.0,0.4803,-1.2620
2288,CO_TAPISSIER,LE TAPISSIER,private,0.0,0.5107,-1.2502
2289,CO_TARGET_ENGINEERING,TARGET ENGINEERING,private,0.0,0.2340,1.1785
2290,CO_TASMID_INDUSTRY,TASMID INDUSTRY,private,0.0,0.5417,-1.2652
2291,CO_TASSNIM_SERVICES,TASSNIM SERVICES,private,0.0,-0.5701,0.9654
2292,CO_TECHNICOM,TECHNICOM,private,0.0,0.5822,-1.2400
2293,CO_TECHNICS_OF_WELDING_INSPECTION,TECHNICS OF WELDING INSPECTION TWI,private,0.0,0.5907,-1.2388
2294,CO_TECHNIPLAST_INDUSTRIE,TECHNIPLAST INDUSTRIE,private,8096.0,0.2186,0.1501
2295,CO_TECHNIQUES_DINJECTION_PLASTIQUE_DASSEMBLAGE_IPLAST,SOCIETE DES TECHNIQUES DINJECTION DE PLASTIQUE ET DASSEMBLAGE IPLAST,private,1.0,0.8532,0.9106
2296,CO_TECHNIQUES_L_INFORMATIQUE_MULTIMEDIA_STIM,SOCIETE DES TECHNIQUES DE L'INFORMATIQUE ET DU MULTIMEDIA STIM,private,0.0,0.6363,-1.2102
2297,CO_TECHNIQUES_MARBRE_TECNOMARBRE,SOCIETE LES TECHNIQUES DU MARBRE TECNOMARBRE,private,0.0,0.6459,-1.1861
2298,CO_TECHNIQUES_PLASTIQUE_TEPLA,LES TECHNIQUES DE PLASTIQUE TEPLA,private,0.0,0.6807,-1.1969
2299,CO_TECHNIQUE_BRODERIE_SERIGRAPHIE,TECHNIQUE BRODERIE SERIGRAPHIE TBS,private,0.0,0.7143,-1.1751
2300,CO_TECHNIQUE_REALISATION_PROMOTION_IMMOBILIERE,SOCIETE TECHNIQUE ET REALISATION DE PROMOTION IMMOBILIERE,private,0.0,0.7170,-1.1606
2301,CO_TECHNOFLEX_INDUSTRIE,TECHNOFLEX INDUSTRIE,private,0.0,0.7457,-1.1257
2302,CO_TECHNOGAS,TECHNOGAS,private,0.0,0.7703,-1.1090
2303,CO_TECHNOLOGY_AND_INVESTMENT,SOCIETE TECHNOLOGY AND INVESTMENT,private,0.0,0.3684,1.0103
2304,CO_TECHNOLOGY_ASSOCIATES,SOCIETE TECHNOLOGY ASSOCIATES,private,0.0,-0.2076,1.0403
2305,CO_TECHNOPOLE,TECHNOPOLE,private,0.0,-0.8678,0.8517
2306,CO_TECHNOPOLE_SERVICES,TECHNOPOLE SERVICES,private,0.0,-0.4932,1.0941
2307,CO_TECHNO_SERVICES,TECHNO SERVICES,private,0.0,1.0758,-0.4001
2308,CO_TECNO_SOLAIRE_ITALIA,TECNO SOLAIRE ITALIA,private,0.0,0.7942,-1.1121
2309,CO_TEC_SOL,TEC SOL,private,0.0,-0.5245,0.6194
2310,CO_TEINTURE_FINISSAGE_ITALO_TINISIEN,TEINTURE FINISSAGE ITALO TINISIEN,private,1.0,0.8229,0.9378
2311,CO_TEKNIKA,AUTOTEC,private,2.0,-0.6119,1.0172
2312,CO_TELA,LA TELA,private,2.0,-0.9246,0.7155
2313,CO_TELECONTROL_DETECTION_SYSTEM,TUNIS DATA SERVICES SARL,private,0.0,-1.1367,-0.1592
2314,CO_TELECO_CABLES,TELECO CABLES,private,0.0,0.1258,0.1047
2315,CO_TELEPERFORMANCE_INTERMEDIATION,TELEPERFORMANCE INTERMEDIATION,private,0.0,-1.0767,0.3529
2316,CO_TELEPERFORMANCE_SE_FRANCE,TELEPERFORMANCE FRANCE FRANCE,private,3.0,-1.0519,0.3557
2317,CO_TELETEC_CATERING,TELETEC CATERING,private,0.0,0.1911,0.0643
2318,CO_TELETEC_INDUSTRIES,TELETEC INDUSTRIES,private,0.0,0.1566,0.0771
2319,CO_TELNET_ELECTRONICS,TELNET ELECTRONICS,private,5012.0,0.3404,0.5609
2320,CO_TELNET_HOLDING,TELNET HOLDING,private,2.0,-0.9756,0.6960
2321,CO_TELNET_INCORPORATED_INC,TELNET INCORPORATED INC,private,32444.0,0.3064,0.4643
2322,CO_TELNET_TECHNOLOGIES,TELNET INCORPORATED INC,private,2516.0,0.3412,0.5678
2323,CO_TEMENOS_FRANCE,TEMENOS FRANCE,private,0.0,0.8362,-1.0942
2324,CO_TERRES_NEUVES,TERRES NEUVES,private,0.0,-0.5671,0.1707
2325,CO_TERROT_MAGHREB,TERROT MAGHREB,private,0.0,-0.5372,0.2068
2326,CO_TETHYS_PETROLEUM_COMPANY,TETHYS PETROLEUM COMPANY,private,0.0,-0.9341,0.7549
2327,CO_TEXKO,TEXKO,private,0.0,0.8439,-1.0541
2328,CO_TEXLINE_ITALIA,TEXLINE ITALIA,private,0.0,0.8795,-1.0338
2329,CO_TFH_TUNISO_FRANCAISE_DHABILLEMENT,SOCIETE TFH TUNISO FRANCAISE DHABILLEMENT,private,10016.0,-0.0216,0.6378
2330,CO_THALASSA_COMMERCE_INTERNATIONAL,SOCIETE THALASSA DE COMMERCE INTERNATIONAL,private,0.0,0.9110,-1.0264
2331,CO_THALASSO_ROYAL_WELLNESS,THALASSO ROYAL WELLNESS,private,9.0,-0.2634,-1.0267
2332,CO_THALASSO_SHOP_TK,THALASSO SHOP TK,private,0.0,0.3492,-0.2494
2333,CO_THE_ISLAND_BEACH,THE ISLAND BEACH,private,0.0,1.0908,0.6196
2334,CO_THE_ITALIAN_SWEATER_CAMPANY,THE ITALIAN SWEATER CAMPANY TISC,private,1.0,0.8085,0.9568
2335,CO_THYNA_PETROLEUM_SERVICES,THYNA PETROLEUM SERVICES,private,0.0,0.9288,-0.9963
2336,CO_THY_TUNISIE,THY TUNISIE,private,0.0,0.3443,0.9802
2337,CO_TIBILETTI_TUNISIE,TIBILETTI TUNISIE,private,0.0,0.9502,-0.9967
2338,CO_TIFFANY_INTERNATIONAL,TIFFANY INTERNATIONAL,private,0.0,0.9543,-0.9742
2339,CO_TIKADHESIF,TIKADHESIF,private,0.0,0.9984,-0.9439
2340,CO_TIL_CONSULTING,TIL CONSULTING,private,0.0,1.0523,0.2525
2341,CO_TISSAGE_MEUBLATEX,SOCIETE TISSAGE MEUBLATEX,private,2508.9,-0.3306,0.2373
2342,CO_TISSU_EPONGE_SPONGITEX,SOCIETE DE TISSU EPONGE SPONGITEX,private,0.0,1.0178,-0.9154
2343,CO_TOPIC,SIM SICAR,private,0.0,0.4542,0.3202
2344,CO_TOPNET,TOPNET,private,13.0,-0.9807,0.4377
2345,CO_TOP_FASHION,SOCIETE TOP FASHION,private,0.0,0.0198,0.5585
2346,CO_TOP_TRUIT,TOP TRUIT,private,0.0,-0.9666,-0.7708
2347,CO_TOUAREG,TOUAREG,private,0.0,0.9648,0.4522
2348,CO_TOUHAMI_CARRELAGES,SOCIETE TOUHAMI DE CARRELAGES,private,0.0,1.0169,-0.8886
2349,CO_TOUMI_CIMENT_INDUSTRIALISE,TOUMI CIMENT INDUSTRIALISE,private,0.0,1.0493,-0.8885
2350,CO_TOUNSI_CONFECTION_TOUTEX,SOCIETE TOUNSI DE CONFECTION TOUTEX,private,0.0,1.0575,-0.8636
2351,CO_TOURGUENESS,TOURGUENESS,private,0.0,1.0955,-0.8230
2352,CO_TOURISME_LOISIRS,SOCIETE TOURISME ET LOISIRS,private,0.0,1.0904,-0.7964
2353,CO_TOURISTIQUE_EL_MOURADI_TOZEUR,SOCIETE TOURISTIQUE MOURADI TOZEUR,private,3224.3,-0.2690,0.1637
2354,CO_TOURISTIQUE_HOTELIERE_RESIDENCE_SOFRA,SOCIETE TOURISTIQUE ET HOTELIERE RESIDENCE LA SOFRA,private,0.0,1.1102,-0.7898
2355,CO_TOURISTIQUE_HOTELIERE_SUD_STHS,SOCIETE TOURISTIQUE ET HOTELIERE DU SUD STHS,private,1252.2,0.7753,0.3143
2356,CO_TOURISTIQUE_KHEOPS,SOCIETE TOURISTIQUE DU KHEOPS,private,0.0,0.4318,1.0806
2357,CO_TOURISTIQUE_MARHABA_BEACH,SOCIETE TOURISTIQUE MARHABA BEACH,private,0.0,-0.0047,-0.3842
2358,CO_TOURISTIQUE_NARJESS,SOCIETE TOURISTIQUE NARJESS,private,0.0,0.7779,0.9799
2359,CO_TOURISTIQUE_OCEANA,SOCIETE TOURISTIQUE OCEANA,private,0.0,0.7040,-0.5166
2360,CO_TOURISTIQUE_THERMALE_KROUMIRIE,SOCIETE TOURISTIQUE ET THERMALE KROUMIRIE,private,4718.1,-0.3107,0.2254
2361,CO_TOURISTIQUE_THERMALE_KROUMIRIE_STTK,Société Touristique et Thermale,private,0.0,-0.2848,0.2520
2362,CO_TOURISTIQUE_TOUR_KHALEF,SOCIETE TOURISTIQUE TOUR KHALEF,private,27136.3,0.2958,-0.2140
2363,CO_TOUR_IMMOBILIERE_TOURIM,TOUR IMMOBILIERE TOURIM,private,0.0,0.0089,0.1182
2364,CO_TOUTALU,TOUTALU,private,0.0,0.0232,0.0627
2365,CO_TPI,TPI SARL,private,0.0,-0.2041,-0.0365
2366,CO_TPR_TRADE,TPR TRADE,private,0.0,-0.5292,0.5896
2367,CO_TRABELSI,SOCIETE ENTREPRISE TRABELSI,private,42404.0,-0.6542,0.0960
2368,CO_TRABELSI_COMMERCE_INTERNATIONAL,SOCIETE TRABELSI DE COMMERCE INTERNATIONAL,private,0.0,-0.4676,0.1541
2369,CO_TRABELSI_MOSAIQUE_CERAMIQUE_DAR,TRABELSI MOSAIQUE ET CERAMIQUE DAR,private,0.0,-0.5564,0.1092
2370,CO_TRADE_AND_RETAIL,SOCIETE TRADE AND RETAIL,private,0.0,-0.3867,0.2326
2371,CO_TRADTNG_INTERNATIONAL_ERRIDHA,TRADTNG INTERNATIONAL ERRIDHA,private,0.0,1.1308,-0.7670
2372,CO_TRAFIC_URBAN_PLANNING,TRAFIC ET URBAN PLANNING,private,0.0,1.0295,0.2390
2373,CO_TRANSACTION_GESTION_IMMOBILIERE,SOCIETE DE TRANSACTION ET DE GESTION IMMOBILIERE,private,0.0,1.1395,-0.7252
2374,CO_TRANSCOM_WORLDWIDE_TUNISIE,TRANSCOM WORLDWIDE TUNISIE,private,0.0,0.0493,0.0858
2375,CO_TRANSFORMATION_INDUSTRIELLE_METAL_SOTIMETAL,SOCIETE DE TRANSFORMATION INDUSTRIELLE DU METAL SOTIMETAL,private,62.0,1.0386,0.1383
2376,CO_TRANSFORMATION_METAUX,SOCIETE TRANSFORMATION DES METAUX,private,0.0,0.1291,0.0303
2377,CO_TRANSFORMATION_POLYURETHANNE_CENTRE_SOTRAPOC,SOCIETE DE TRANSFORMATION DE POLYURETHANNE DU CENTRE SOTRAPOC,private,0.0,1.1733,-0.6911
2378,CO_TRANSIDER,SOCIETE TRANSIDER,private,0.0,-0.3813,-0.8330
2379,CO_TRANSPOOL,TRANSPOOL,private,2507.0,-0.0092,-0.3100
2380,CO_TRANSPORT_ERRIDHA,TRANSPORT ERRIDHA,private,0.0,1.1967,-0.6803
2381,CO_TRANSPORT_MARCHANDISES_THYNA_STMT,SOCIETE DE TRANSPORT DE MARCHANDISES DE THYNA STMT,private,0.0,0.2386,-0.2959
2382,CO_TRANSPORT_NORD_AFRIQUE_CARGO,SOCIETE TRANSPORT NORD AFRIQUE CARGO,private,0.0,-0.5915,0.1102
2383,CO_TRANSPORT_NORD_TUNISIEN,LA SOCIETE TRANSPORT DU NORD TUNISIEN,private,3007.3,-0.5391,0.5983
2384,CO_TRANSPORT_NORD_TUNSIEN,SOCIETE TRANSPORT DU NORD TUNSIEN TNT,private,0.0,-0.5349,0.5987
2385,CO_TRANSPORT_PUB,TRANSPORT PUB,private,0.0,1.0313,-0.4450
2386,CO_TRANSPORT_SAHEL,SOCIETE DE TRANSPORT DU SAHEL,state,0.0,0.1052,-0.0512
2387,CO_TRANSPORT_SATM,SOCIETE ARROUM DE TRANSPORT SATM,private,5.0,-0.5124,-0.9210
2388,CO_TRANS_CARGO_LOGISTIQUE,TRANS CARGO LOGISTIQUE,private,0.0,1.1851,-0.6483
2389,CO_TRANS_INVEST_MABROUK,TRANS INVEST MABROUK,private,0.0,1.2097,-0.6375
2390,CO_TRANS_NEGOCE_INTERNATIONAL,TRANS NEGOCE INTERNATIONAL,private,0.0,0.7636,1.0046
2391,CO_TRAVAUX_D_AMENAGEMENT_URBAIN_RURAL_STAUR,SOCIETE TRAVAUX D'AMENAGEMENT URBAIN ET RURAL STAUR,private,0.0,0.5102,-0.6127
2392,CO_TRAVAUX_SASSI_FILS,TRAVAUX SASSI ET FILS,private,0.0,1.2128,-0.6002
2393,CO_TRA_SERVICES,SOCIETE TRA SERVICES,private,0.0,-0.5606,0.1444
2394,CO_TRC1,TRC1,private,0.0,1.2506,-0.5635
2395,CO_TRIANGLE_INTERNATIONAL_SERVICES_LINKS,TRIANGLE INTERNATIONAL SERVICES LINKS,private,0.0,1.2523,-0.5290
2396,CO_TRIKI_ARTS_GRAPHIQUES,SOCIETE TRIKI DES ARTS GRAPHIQUES,private,0.0,1.2753,-0.5094
2397,CO_TRIKI_CIE,SOCIETE TRIKI ET CIE,private,0.0,0.0392,-0.0236
2398,CO_TRIKI_COMMERCE_INTERNATIONAL_DISTRIBUTION_TCI_DISTRIBUTION,TRIKI DE COMMERCE INTERNATIONAL ET DE DISTRIBUTION TCI DISTRIBUTION,private,0.0,0.7468,0.8955
2399,CO_TRITUX,TRITUX,private,0.0,1.2789,-0.4739
2400,CO_TROIS_CENT_SOIXANTE_DEGRE_360,TROIS CENT SOIXANTE DEGRE 360°,private,0.0,1.2886,-0.4453
2401,CO_TROUDI_AVOCATS_CONSULTING,SOCIETE TROUDI AVOCATS ET CONSULTING,private,0.0,1.2828,-0.4226
2402,CO_TTE_INTERNATIONAL,TTE INTERNATIONAL,private,1327.3,0.2121,0.1518
2403,CO_TUBOPLAST,TUBOPLAST,private,0.0,-0.3741,1.1141
2404,CO_TUK_TUK_TUNISIE,TUK TUK TUNISIE,private,0.0,0.7392,1.0324
2405,CO_TUNIFOOD,TUNIFOOD,private,0.0,1.2977,-0.3886
2406,CO_TUNINVEST_INTERNATIONAL_SICAR,TUNINVEST INTERNATIONAL SICAR,private,0.0,0.3877,1.0711
2407,CO_TUNINVEST_SERVICES,TUNINVEST SERVICES,private,2507.0,-0.5389,-0.5404
2408,CO_TUNISAIR,Société Tunisienne de l'Air Tunisais,private,0.0,1.3034,-0.3615
2409,CO_TUNISAIR_HANDLING,TUNISAIR HANDLING,private,0.0,1.1215,-0.0750
2410,CO_TUNISAIR_TECHNICS,TUNISAIR TECHNICS,private,1.0,0.7175,1.0567
2411,CO_TUNISIAN_ALUMINUIM_COMPANY,TUNISIAN ALUMINUIM COMPANY,private,0.0,-0.7510,0.7636
2412,CO_TUNISIAN_CONGRES_EVENTS,TUNISIAN CONGRES ET EVENTS,private,5012.0,-0.1875,-0.7840
2413,CO_TUNISIAN_GLOBAL_PLASTURGY,TUNISIAN GLOBAL PLASTURGY TGP,private,0.0,1.3255,-0.3548
2414,CO_TUNISIAN_GYPSUM_OF_MESTAWA,TUNISIAN GYPSUM OF MESTAWA TGM,private,0.0,0.2563,-0.3075
2415,CO_TUNISIAN_HIGH_BUSINESS_SCHOOL_UNIVERSITE_PRIVEE_THBS_UP,SOCIETE TUNISIAN HIGH BUSINESS SCHOOL UNIVERSITE PRIVEE THBS UP,private,44820.0,0.2235,-0.1624
2416,CO_TUNISIAN_HOTELS_TOURISM_SERVICE_JERBA_SUN_CLUB,SOCIETE TUNISIAN HOTELS ET TOURISM SERVICE JERBA SUN CLUB,private,15012.0,0.4564,0.0242
2417,CO_TUNISIAN_INTERNATIONAL_TEXTILE_INDUSTRIE,TUNISIAN INTERNATIONAL TEXTILE INDUSTRIE SA,private,0.0,1.3406,-0.3114
2418,CO_TUNISIAN_ITALIAN_CONSULTING_GROUP,TUNISIAN ITALIAN CONSULTING GROUP,private,0.0,0.6722,1.0671
2419,CO_TUNISIAN_ITALIAN_LIGHTING_COMPANY,TUNISIAN ITALIAN LIGHTING COMPANY,private,28.0,-0.5894,0.8773
2420,CO_TUNISIAN_ITALIAN_LIGHTING_COMPANY_PLUS_TILC,TUNISIAN ITALIAN LIGHTING COMPANY PLUS TILC+,private,0.0,1.3446,-0.2756
2421,CO_TUNISIAN_JANTSA,TUNISIAN JANTSA,private,0.0,1.3446,-0.2666
2422,CO_TUNISIAN_MEDITERRANEAN_SERVICES,SOCIETE TUNISIAN MEDITERRANEAN SERVICES,private,2.0,-0.1297,-1.1396
2423,CO_TUNISIAN_MINING_SERVICES,SOCIETE TUNISIAN MINING SERVICES TMS,private,5013.0,0.1168,-0.0486
2424,CO_TUNISIAN_PRINTING_ARTS,TUNISIAN PRINTING ARTS,private,0.0,1.3320,-0.2271
2425,CO_TUNISIAN_QATARI_BANK,TUNISIAN QATARI BANK,private,0.0,-0.2886,-0.2257
2426,CO_TUNISIAN_TELECOM_ELECTRIC,TUNISIAN TELECOM ELECTRIC,private,9219.6,0.1541,0.1205
2427,CO_TUNISIAN_TELECOM_ELECTRIC_DISTRIBUTION,TUNISIAN TELECOM ELECTRIC DISTRIBUTION,private,1521.1,0.1510,0.1092
2428,CO_TUNISIA_BROADCASTING,TUNISIA BROADCASTING,private,0.0,0.9887,-0.5651
2429,CO_TUNISIA_FLEET_MANAGEMENT,TUNISIA FLEET MANAGEMENT,private,27.0,0.6742,0.8251
2430,CO_TUNISIA_FOOD_DISTRIBUTION,TUNISIA FOOD DISTRIBUTION,private,0.0,1.1989,0.0346
2431,CO_TUNISIA_GOLF_SERVICES,TUNISIA GOLF SERVICES,private,0.0,-0.0053,-0.4614
2432,CO_TUNISIA_POWER_COMPANY,TUNISIA POWER COMPANY,private,35861.6,0.0804,-0.3138
2433,CO_TUNISIENNE_ACER_SOTACER,SOCIETE TUNISIENNE ACER SOTACER,private,1.0,0.6397,1.0816
2434,CO_TUNISIENNE_ASCENSEURS_SCHINDLER_STAS_SCHINDLER,SOCIETE TUNISIENNE DES ASCENSEURS SCHINDLER STAS SCHINDLER,private,0.0,-0.4357,-0.2079
2435,CO_TUNISIENNE_BANQUE,SOCIETE TUNISIENNE DE BANQUE,private,0.0,0.9777,0.3317
2436,CO_TUNISIENNE_BOISSONS_NORD,SOCIETE TUNISIENNE DES BOISSONS DU NORD,private,5.0,-1.0695,0.4090
2437,CO_TUNISIENNE_CABLAGE_ELECTRIQUE_STCE,SOCIETE TUNISIENNE DE CABLAGE ELECTRIQUE STCE,private,0.0,1.3373,-0.1894
2438,CO_TUNISIENNE_CHAUFFAGE,SOCIETE TUNISIENNE DE CHAUFFAGE,private,0.0,-0.3461,-0.9929
2439,CO_TUNISIENNE_CHOCOLATERIE_CONFISERIE,SOCIETE TUNISIENNE DE CHOCOLATERIE ET CONFISERIE,private,2507.0,0.0581,-0.7465
2440,CO_TUNISIENNE_COMMERCE,SOCIETE TUNISIENNE DE COMMERCE,private,0.0,1.2086,-0.0715
2441,CO_TUNISIENNE_DELECTRO_PORTATIF,SOCIETE TUNISIENNE DELECTRO PORTATIF,private,0.0,-0.1749,-0.5441
2442,CO_TUNISIENNE_DEQUIPEMENT_STEQ,SOCIETE TUNISIENNE DEQUIPEMENT STEQ,private,2088.7,0.7936,0.2963
2443,CO_TUNISIENNE_DETANCHEITE_REVETEMENT_DISOLATION_STERI,SOCIETE TUNISIENNE DETANCHEITE DE REVETEMENT ET DISOLATION STERI,private,0.0,-1.2015,-0.6190
2444,CO_TUNISIENNE_DEXPLOITATION_CARRIERE_SOTECA,SOCIETE TUNISIENNE DEXPLOITATION DE CARRIERE SOTECA,private,0.0,0.6345,1.1120
2445,CO_TUNISIENNE_DISTRIBUTION_SOTUDIS,LA SOCIETE TUNISIENNE DE DISTRIBUTION SOTUDIS,private,0.0,0.5102,-0.6127
2446,CO_TUNISIENNE_DOUTILLAGE_SOTO,SOCIETE TUNISIENNE DOUTILLAGE SOTO,private,22512.5,-0.1997,-0.6404
2447,CO_TUNISIENNE_D_ENGRAIS_CHIMIQUES_STEC,SOCIETE TUNISIENNE D’ENGRAIS CHIMIQUES STEC,private,7.8,1.0701,0.0694
2448,CO_TUNISIENNE_D_INDUSTRIE_DALUMINIUM_STIAL,SOCIETE TUNISIENNE D'INDUSTRIE DALUMINIUM STIAL,private,0.0,0.9040,0.5149
2449,CO_TUNISIENNE_D_INDUSTRIE_MARBRIERE,SOCIETE TUNISIENNE D'INDUSTRIE MARBRIERE,private,0.0,1.3523,-0.1511
2450,CO_TUNISIENNE_EMBALLAGES,LA TUNISIENNE DES EMBALLAGES,private,0.0,1.2745,0.0846
2451,CO_TUNISIENNE_FABRICATION_CAPSULES_EN_PLASTIQUE_TUNICAPLAST,SOCIETE TUNISIENNE DE FABRICATION DE CAPSULES EN PLASTIQUE TUNICAPLAST,private,0.0,1.3441,-0.1379
2452,CO_TUNISIENNE_FABRICATION_PEINTURE_SOTUFAP,SOCIETE TUNISIENNE DE FABRICATION DE PEINTURE SOTUFAP,private,0.0,0.3274,0.3162
2453,CO_TUNISIENNE_FILTRES_MISFAT,SOCIETE TUNISIENNE DES FILTRES MISFAT,private,302286.0,0.0245,-0.4275
2454,CO_TUNISIENNE_FINANCIERE_PARTICIPATION_STFP,SOCIETE TUNISIENNE FINANCIERE DE PARTICIPATION STFP,private,3.0,-0.5044,-0.4884
2455,CO_TUNISIENNE_FLEXIBLE_SOTUFLEX,LA TECHNIQUE DU FLEXIBLE,private,0.0,1.3621,-0.0911
2456,CO_TUNISIENNE_GRIGNONS,SOCIETE TUNISIENNE DE GRIGNONS,private,0.0,1.3702,-0.0846
2457,CO_TUNISIENNE_HYDRAULIANTS,SOCIETE TUNISIENNE DES HYDRAULIANTS,private,0.0,0.2516,-0.3211
2458,CO_TUNISIENNE_INDUSTRIELLE_DETERGENTS,TUNISIENNE INDUSTRIELLE DE DETERGENTS TID,private,0.0,1.3690,-0.0559
2459,CO_TUNISIENNE_INDUSTRIELLE_PAPIER_CARTON_SOTIPAPIER,TUNISIENNE INDUSTRIELLE DU PAPIER ET DU CARTON SOTIPAPIER,private,0.0,-0.6795,-0.4820
2460,CO_TUNISIENNE_INDUSTRIES_ALIMENTAIRES,SOCIETE TUNISIENNE DES INDUSTRIES ALIMENTAIRES,private,10016.0,-0.4962,0.3111
2461,CO_TUNISIENNE_INDUSTRIES_ENERGETIQUES,TUNISIENNE DES INDUSTRIES ENERGETIQUES TIE,private,5.0,0.2269,-1.0371
2462,CO_TUNISIENNE_INDUSTRIES_NAUTIQUES,SOCIETE TUNISIENNE DES INDUSTRIES NAUTIQUES,private,0.0,-0.8872,0.6048
2463,CO_TUNISIENNE_MAINTENANCE,SOCIETE TUNISIENNE DE MAINTENANCE,private,5.0,-0.3553,-0.9929
2464,CO_TUNISIENNE_MORTIERS_MODERNES_STMM,SOTACID ZAGHOUAN,private,2507.0,-0.6805,-0.1985
2465,CO_TUNISIENNE_NETTOYAGES_MAINTENANCES,SOCIETE TUNISIENNE DE NETTOYAGES ET MAINTENANCES,private,0.0,0.0023,-0.2964
2466,CO_TUNISIENNE_PARTICIPATION_GESTION,SOCIETE TUNISIENNE DE PARTICIPATION ET DE GESTION,private,6728.9,0.0825,-0.5588
